SA4_CODE_2021,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_married,M_75_84_yr_Tot,M_85_yr_over_Married,M_85_yr_over_Separated,M_85_yr_over_Divorced,M_85_yr_over_Widowed,M_85_yr_over_Never_married,M_85_yr_over_Tot,M_OS_visitors_Married,M_OS_visitors_Separated,M_OS_visitors_Divorced,M_OS_visitors_Widowed,M_OS_visitors_Never_married,M_OS_visitors_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_married,F_75_84_yr_Tot,F_85_yr_over_Married,F_85_yr_over_Separated,F_85_yr_over_Divorced,F_85_yr_over_Widowed,F_85_yr_over_Never_married,F_85_yr_over_Tot,F_OS_visitors_Married,F_OS_visitors_Separated,F_OS_visitors_Divorced,F_OS_visitors_Widowed,F_OS_visitors_Never_married,F_OS_visitors_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_married,P_75_84_yr_Tot,P_85_yr_over_Married,P_85_yr_over_Separated,P_85_yr_over_Divorced,P_85_yr_over_Widowed,P_85_yr_over_Never_married,P_85_yr_over_Tot,P_OS_vis_Married,P_OS_vis_Separated,P_OS_vis_Divorced,P_OS_vis_Widowed,P_OS_vis_Never_married,P_OS_vis_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_married,P_Tot_Tot
308,6,3,0,0,7453,7461,201,23,4,3,6361,6591,4617,335,265,14,9807,15041,8588,720,968,35,5050,15363,8844,967,1979,119,3627,15529,9699,894,2578,296,2568,16031,8257,598,2024,625,958,12459,3812,175,679,651,306,5624,767,24,106,537,74,1513,261,5,23,13,209,514,45061,3749,8627,2287,36408,96136,6,3,0,0,6809,6816,366,28,11,0,5891,6301,5705,484,390,22,8275,14871,8640,905,1200,104,4100,14951,8658,948,2245,262,2718,14838,9445,818,2791,802,1383,15235,7043,416,1810,1582,467,11325,2771,113,606,2238,178,5908,371,15,118,1606,87,2193,71,6,21,10,70,177,43073,3735,9191,6631,29977,92610,16,6,0,0,14256,14283,569,50,14,4,12253,12894,10327,817,652,36,18079,29915,17227,1629,2167,137,9148,30313,17501,1917,4219,383,6351,30364,19147,1717,5366,1093,3950,31269,15298,1018,3834,2206,1426,23785,6586,293,1282,2891,481,11535,1138,40,221,2140,163,3702,331,6,50,24,276,688,88134,7484,17815,8924,66380,188747
309,14,0,3,4,18966,18988,348,24,7,11,19078,19469,10343,542,639,39,30444,42003,22806,1666,2627,85,14209,41395,24181,2284,5201,219,9262,41150,22182,1708,6273,531,5117,35808,20714,1396,5543,1170,2166,30985,12642,574,2442,1855,720,18231,2971,105,436,1620,206,5341,416,32,89,27,346,911,116618,8332,23263,5568,100515,254293,24,0,3,0,18337,18372,694,60,9,10,19790,20568,14322,1112,1054,56,29079,45626,25573,2418,4092,236,13083,45397,25493,2951,7702,734,7971,44847,22342,2221,9378,1924,4116,39981,19251,1349,7624,4583,1714,34523,9079,458,3285,6559,521,19902,1425,60,744,5643,173,8044,347,27,78,85,308,848,118551,10652,33968,19836,95103,278104,39,3,11,4,37300,37357,1041,85,16,24,38868,40034,24666,1652,1692,100,59519,87636,48380,4079,6722,317,27294,86796,49676,5235,12903,956,17235,86000,44525,3928,15651,2458,9229,75794,39964,2747,13162,5756,3886,65512,21719,1031,5723,8413,1247,38132,4394,170,1176,7258,383,13386,763,59,163,115,651,1757,235168,18981,57226,25403,195611,532398
310,30,12,3,0,12231,12265,400,40,15,11,11674,12139,8284,627,507,40,16763,26220,13971,1376,1612,60,8081,25103,12750,1487,2676,154,5119,22185,11693,1178,3121,374,2840,19193,8873,692,2272,666,1080,13583,4524,285,833,827,308,6777,1037,31,124,590,85,1864,128,10,10,13,80,238,61678,5741,11163,2729,58265,139576,30,0,0,0,11786,11815,673,71,23,8,10852,11624,10707,1026,819,48,14887,27489,14827,1786,2170,211,6885,25875,12817,1732,3845,559,4263,23221,11100,1291,4157,1187,2108,19853,7775,632,2981,2212,755,14345,3306,181,1057,3009,263,7812,476,11,184,2118,102,2898,128,11,12,45,83,274,61824,6735,15264,9400,51984,145209,50,6,6,3,24014,24081,1070,118,39,15,22527,23765,18988,1654,1320,90,31654,53705,28801,3165,3777,270,14969,50982,25565,3220,6523,714,9385,45403,22791,2470,7276,1564,4943,39047,16640,1326,5251,2875,1839,27926,7833,462,1889,3831,574,14598,1514,46,310,2705,186,4762,249,19,24,58,164,512,123501,12477,26427,12128,110251,284782
311,11,3,0,7,12441,12460,433,18,12,3,11372,11843,7874,528,419,22,15865,24705,13224,1168,1424,60,7651,23519,12373,1302,2663,168,4948,21458,11275,1100,3018,345,2411,18146,9465,734,2340,717,828,14077,4780,270,902,865,238,7054,916,43,131,574,49,1709,99,7,10,5,83,205,60437,5172,10920,2766,55880,135171,29,11,0,0,11510,11555,796,60,13,5,10632,11512,10257,950,690,64,14241,26200,14041,1646,1994,224,6969,24878,12615,1689,3548,538,4228,22622,10933,1244,4181,1233,1757,19358,8553,716,3124,2510,588,15484,3200,201,1215,2914,171,7695,457,19,256,1943,68,2741,84,7,17,45,57,215,60969,6539,15039,9477,50234,142247,36,14,0,7,23951,24012,1232,76,25,13,22011,23351,18131,1475,1104,83,30107,50902,27261,2818,3418,282,14616,48394,24990,2991,6211,713,9182,44078,22208,2339,7200,1581,4173,37501,18015,1448,5465,3225,1412,29567,7976,466,2118,3778,406,14743,1374,62,386,2512,118,4451,180,19,31,51,139,421,121396,11709,25958,12242,106117,277425
312,5,3,4,0,5404,5413,107,18,6,7,5542,5678,3920,244,244,11,9724,14141,7688,667,997,22,4909,14289,8282,883,2021,96,3348,14632,8775,763,2473,271,2155,14445,6765,436,1737,455,710,10109,2974,133,545,550,247,4445,569,23,79,366,46,1072,119,15,10,8,224,376,39215,3192,8115,1783,32312,84612,8,5,0,0,4995,5011,237,11,4,13,5153,5423,4710,359,353,24,7788,13232,7175,790,1032,81,3454,12523,7180,829,1960,212,2101,12282,7745,594,2203,579,1201,12337,5756,274,1327,1272,348,8976,2034,99,480,1584,100,4289,300,7,79,1151,35,1573,61,5,15,23,185,286,35201,2976,7459,4930,25359,75932,13,11,4,0,10398,10425,345,32,10,18,10699,11100,8625,604,592,37,17512,27371,14861,1456,2030,97,8361,26810,15462,1712,3980,304,5449,26916,16527,1359,4680,859,3359,26782,12526,716,3067,1734,1055,19085,5005,234,1026,2127,350,8736,869,28,160,1519,81,2647,181,23,24,29,413,664,74416,6163,15577,6714,57674,160542
313,14,5,3,0,8073,8093,209,26,9,0,7145,7387,4092,346,239,9,9904,14589,7572,823,920,40,5321,14678,8829,1039,2161,131,3919,16080,9381,917,2731,279,2166,15471,10226,768,2637,715,867,15219,6074,295,1113,1043,329,8857,1326,51,161,807,103,2444,160,11,23,13,189,386,47873,4279,9991,3042,38012,103206,9,0,0,5,7626,7643,331,54,0,0,6576,6959,5182,574,437,41,9060,15297,8630,1157,1523,120,4804,16235,9304,1269,3232,349,3329,17482,9784,1097,3952,950,1701,17483,9850,700,3493,2399,747,17195,4377,225,1397,3433,256,9693,675,23,274,2535,110,3618,73,8,13,19,128,246,48215,5106,14321,9856,34331,111832,23,7,3,4,15699,15735,532,80,8,8,13716,14348,9275,912,674,50,18970,29881,16208,1973,2445,164,10124,30912,18134,2307,5395,484,7246,33565,19161,2016,6684,1234,3867,32954,20078,1473,6129,3116,1616,32413,10448,518,2507,4479,583,18548,2001,74,441,3340,210,6058,235,16,36,34,316,633,96093,9391,24314,12902,72348,215037
314,10,3,0,0,7406,7414,137,10,3,11,6347,6510,4553,270,220,0,8717,13761,9755,621,867,40,3887,15161,9686,753,1539,81,2363,14429,7542,428,1463,153,1037,10630,5960,263,967,319,334,7839,2958,86,346,405,105,3904,549,8,46,287,26,913,45,5,7,3,38,105,41190,2458,5461,1295,30263,80665,0,0,0,0,7100,7104,289,27,7,5,6051,6376,6176,450,408,22,7964,15026,10632,937,1362,78,3650,16663,9761,959,2329,232,2235,15513,7504,552,2216,498,858,11623,5331,310,1594,1194,349,8772,2142,81,583,1553,103,4470,267,13,106,1177,44,1601,70,3,14,24,34,140,42176,3332,8611,4787,28376,87284,10,3,0,0,14501,14516,432,37,7,12,12403,12889,10729,719,633,25,16679,28789,20387,1555,2222,117,7536,31824,19448,1710,3869,313,4598,29941,15041,984,3677,656,1899,22252,11290,573,2565,1507,681,16611,5096,174,931,1959,214,8371,814,20,146,1459,73,2513,108,7,23,27,72,247,83367,5793,14077,6082,58644,167952
315,16,0,0,9,2590,2616,106,25,0,0,2996,3130,1725,144,71,7,5440,7396,2862,208,301,12,2890,6279,3334,314,676,54,2241,6617,4256,333,1045,172,1468,7263,3976,278,1036,305,661,6262,1287,89,296,308,182,2160,170,9,32,100,47,359,175,3,11,14,168,369,17905,1406,3478,983,18678,42445,3,0,0,4,2243,2251,100,5,3,0,2824,2932,1697,111,98,9,4637,6543,2458,200,271,33,2472,5435,2774,259,605,124,1823,5579,4099,261,957,373,998,6678,3153,146,653,592,378,4922,776,23,172,590,93,1648,75,3,27,318,16,434,57,4,0,6,115,184,15188,1008,2781,2047,15596,36613,17,3,0,12,4832,4867,203,30,6,5,5817,6064,3422,258,164,17,10074,13937,5328,409,577,45,5362,11718,6106,571,1290,177,4063,12196,8353,587,2002,537,2465,13944,7127,423,1685,903,1048,11187,2057,115,470,899,273,3806,245,13,50,417,65,791,231,7,12,22,281,559,33088,2415,6256,3023,34279,79062
316,6,0,7,0,11718,11731,221,15,8,6,9291,9542,5535,275,312,23,13877,20017,13006,867,1411,48,7139,22471,15387,1272,3142,134,5090,25032,15860,1140,4053,378,3361,24797,17448,822,3742,835,1551,24408,10752,327,1649,1437,528,14693,2730,76,298,1289,116,4507,283,9,37,13,187,535,81238,4808,14651,4156,52868,157723,17,6,0,0,11388,11408,452,37,18,3,9391,9902,7772,508,540,36,13222,22080,15020,1423,2146,150,7024,25764,16460,1779,4831,433,4984,28490,17289,1425,6234,1260,3073,29278,16520,875,5383,3086,1169,27042,7986,267,2285,5058,382,15974,1396,48,490,4314,137,6390,216,8,41,26,194,489,83127,6383,21973,14365,50960,176812,28,6,0,0,23106,23143,675,53,22,13,18677,19438,13309,781,858,58,27096,42092,28027,2293,3553,199,14161,48234,31854,3050,7972,562,10078,53517,33148,2565,10293,1637,6432,54072,33972,1705,9125,3922,2718,51449,18730,598,3932,6489,908,30667,4119,128,788,5602,252,10897,505,17,77,41,383,1021,164370,11195,36622,18522,103830,334536
317,4,0,0,4,5589,5602,219,12,5,6,4861,5102,3594,177,185,5,6478,10434,5611,442,622,18,2539,9237,5618,530,996,53,1809,9018,5593,418,1259,153,1194,8619,5285,267,965,317,541,7378,3235,116,390,500,195,4436,861,22,88,397,54,1419,25,3,5,4,54,99,30052,1991,4512,1456,23316,61331,23,0,0,0,5530,5550,418,31,8,0,4773,5235,4603,331,308,23,5889,11158,6075,672,884,107,2511,10258,5987,685,1654,205,1617,10149,5840,478,1845,499,984,9657,4958,288,1545,1202,437,8437,2503,104,689,1970,177,5440,439,14,138,1781,92,2469,39,3,4,21,44,112,30880,2612,7093,5810,22060,68459,28,3,4,4,11116,11154,639,41,18,7,9628,10334,8192,506,490,33,12375,21590,11691,1116,1505,122,5055,19496,11606,1219,2653,259,3427,19164,11436,902,3107,654,2181,18270,10247,558,2506,1519,980,15815,5735,214,1083,2469,368,9874,1305,34,226,2178,145,3887,65,8,14,21,99,213,60938,4601,11600,7262,45379,129790
318,9,8,0,4,7773,7792,204,17,0,0,8555,8785,4136,263,252,11,11342,16005,7177,639,909,34,5120,13872,7920,856,1772,108,3805,14462,8470,746,2397,242,2575,14427,7961,564,1903,584,1145,12158,3954,196,732,692,380,5961,833,21,98,464,92,1504,146,8,19,8,249,433,40817,3315,8085,2144,41039,95403,8,0,0,3,7762,7776,319,35,8,8,7711,8084,5251,459,372,42,9860,15983,8133,973,1324,111,4754,15287,8494,1048,2488,268,3120,15423,8723,813,2954,748,1713,14948,7136,495,2131,1703,631,12087,2853,134,767,2317,206,6274,390,16,123,1889,65,2486,57,3,13,15,110,198,41367,3973,10178,7104,35929,98548,18,7,0,7,15538,15569,532,55,9,13,16267,16875,9385,723,620,56,21199,31992,15302,1608,2229,144,9870,29161,16419,1900,4262,375,6929,29882,17199,1556,5354,988,4285,29377,15096,1053,4035,2287,1774,24249,6810,329,1504,3006,585,12235,1226,34,216,2354,160,3992,201,14,38,27,359,637,82189,7286,18266,9249,76972,193956
319,12,0,0,0,8779,8798,257,20,4,4,6703,6988,3897,321,256,17,9686,14179,7202,751,891,39,5448,14333,9424,1168,2344,152,4781,17868,12876,1287,4162,420,3640,22382,16594,1265,4473,1191,1658,25186,9683,485,1848,1606,585,14205,1930,83,278,1047,130,3476,284,6,29,10,244,577,62165,5391,14288,4497,41648,127995,11,7,5,0,8100,8128,448,41,11,9,6183,6685,5103,571,418,35,8727,14853,8377,1138,1506,138,5001,16155,10530,1415,3338,421,3937,19642,14390,1504,5039,1377,2457,24772,15598,970,4361,3366,1005,25300,6869,273,1624,4779,315,13860,945,35,305,3422,106,4812,101,12,34,17,137,293,62377,5976,16633,13558,35973,134520,27,15,3,3,16881,16925,707,64,16,10,12884,13674,9002,901,675,55,18412,29034,15585,1890,2397,175,10447,30496,19954,2586,5678,576,8719,37513,27268,2794,9203,1796,6097,47153,32189,2238,8835,4555,2664,50483,16552,753,3474,6381,904,28065,2876,115,587,4474,240,8289,387,17,58,31,378,874,124543,11369,30923,18055,77623,262514
397,0,0,0,0,8,8,0,0,0,0,8,8,8,6,0,4,43,69,43,11,7,0,43,102,39,5,11,0,19,77,9,0,9,0,0,26,10,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,6,17,124,20,29,4,134,317,0,0,0,0,6,6,0,0,0,0,3,3,0,0,0,0,23,23,0,0,0,0,7,7,0,0,0,0,8,3,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,4,0,4,0,61,65,0,0,0,0,11,11,0,0,0,0,15,15,8,6,0,4,72,87,43,11,7,0,53,111,47,5,11,0,23,79,17,0,15,0,0,34,10,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,19,24,129,20,36,4,192,380
401,7,0,0,0,9336,9348,155,7,5,8,10931,11107,5648,200,221,17,14464,20547,12313,556,1014,34,5686,19599,12725,817,1937,100,4172,19747,11895,664,2506,249,2914,18231,10801,465,2162,556,1413,15395,6547,164,937,811,434,8883,2021,31,191,1093,115,3454,229,9,19,7,198,458,62332,2922,8988,2872,49662,126766,7,0,0,0,9179,9186,292,22,10,4,10565,10901,7525,307,424,21,12576,20854,13663,796,1483,74,4913,20926,13202,1025,2784,270,3495,20769,12124,692,3515,771,2565,19668,10316,476,3302,2008,1375,17485,5072,179,1571,3733,489,11042,965,36,433,4187,211,5834,181,6,32,53,127,406,63347,3546,13566,11120,45496,137072,13,0,0,0,18514,18535,443,31,17,12,21502,22006,13170,505,652,36,27033,41397,25970,1362,2495,105,10596,40530,25926,1838,4727,368,7668,40518,24020,1355,6020,1026,5480,37902,21117,941,5467,2566,2789,32880,11614,344,2505,4540,920,19926,2990,70,619,5280,325,9282,409,23,54,54,326,860,125682,6468,22547,13988,95155,263841
402,8,6,0,13,13779,13801,422,29,9,7,15301,15768,10847,526,505,22,21505,33394,18153,1265,1816,58,9897,31184,15234,1468,3194,196,7016,27108,14850,1284,4116,475,4085,24807,12666,819,2906,963,1318,18674,7411,274,1022,1391,309,10405,1966,54,206,1254,76,3556,171,8,22,12,73,288,81713,5732,13801,4378,73361,178991,28,3,8,3,12799,12842,969,74,23,6,13237,14307,14160,994,803,48,17530,33533,18385,1666,2503,223,8320,31099,15061,1777,4631,662,5493,27625,14484,1498,5716,1660,2994,26351,11699,754,4096,3409,961,20914,5747,222,1540,4892,285,12686,1032,26,316,4061,86,5520,163,11,13,73,77,336,81726,7034,19639,15035,61780,185224,38,9,6,14,26574,26641,1386,109,31,12,28537,30078,25008,1516,1305,73,39038,66933,36535,2932,4322,278,18220,62289,30297,3244,7821,857,12509,54731,29333,2785,9827,2133,7080,51158,24360,1574,7008,4365,2279,39588,13160,503,2561,6284,590,23094,2997,83,522,5312,167,9075,336,25,38,83,152,628,163441,12770,33438,19414,135147,364211
403,8,0,5,5,10905,10911,174,17,3,0,10846,11038,6230,257,306,3,15734,22529,13283,846,1318,34,7608,23089,13655,1136,2711,126,5456,23086,13679,949,3419,333,3514,21899,13506,705,2948,824,1533,19519,7762,269,1183,1131,392,10737,2226,69,208,1274,96,3869,95,11,20,5,65,194,70611,4258,12126,3731,56147,146879,12,3,0,0,10458,10471,392,35,10,3,10465,10903,8526,454,516,31,14049,23572,14751,1289,2046,147,6966,25200,14101,1462,3884,381,4541,24378,14085,1157,5314,1055,2900,24515,12880,699,4693,2696,1297,22258,5985,208,1787,4293,402,12686,1148,35,452,4675,164,6474,100,0,31,46,73,257,71978,5346,18740,13325,51320,160706,12,4,8,5,21360,21382,566,48,14,3,21311,21941,14755,704,822,38,29781,46101,28032,2138,3368,179,14576,48287,27759,2606,6596,504,10005,47462,27769,2103,8740,1389,6416,46411,26381,1406,7641,3517,2832,41773,13750,479,2976,5416,799,23426,3375,103,658,5946,259,10343,196,11,54,49,141,446,142591,9604,30861,17052,107471,307583
404,3,3,5,0,6245,6257,140,5,14,0,8087,8245,5180,200,271,6,13174,18828,9080,531,845,28,5473,15959,8203,760,1813,98,4287,15158,8180,748,2509,213,3223,14880,6855,497,1926,462,1318,11057,4228,193,761,648,397,6227,1585,38,148,970,89,2831,78,11,16,3,66,180,43543,2987,8307,2435,42356,99623,11,9,4,0,5832,5855,447,42,12,6,7622,8124,6926,299,420,28,11130,18804,9443,708,1284,110,4845,16395,8387,926,2511,269,3625,15710,8067,825,3298,816,2568,15577,6433,476,2644,1947,1066,12569,3382,148,1023,3218,307,8080,790,22,310,3417,126,4670,90,3,24,31,74,214,43977,3461,11524,9837,37187,105992,12,11,4,0,12076,12109,585,47,26,6,15704,16367,12107,501,691,34,24305,37637,18525,1241,2131,140,10318,32352,16586,1682,4324,364,7909,30872,16248,1575,5805,1030,5795,30456,13293,975,4567,2406,2383,23630,7608,340,1785,3866,701,14304,2377,61,452,4391,217,7497,169,13,40,32,138,392,87521,6443,19832,12267,79549,205615
405,3,0,0,0,3066,3069,53,3,4,6,2535,2602,1443,72,59,0,3700,5283,3074,241,265,14,2037,5634,3884,375,807,51,1813,6935,5255,441,1548,158,1547,8951,5795,382,1442,412,599,8632,3269,103,496,540,198,4610,679,29,76,505,46,1333,13,0,0,3,20,35,23477,1645,4702,1690,15561,47084,5,0,0,0,2771,2778,109,8,0,0,2220,2344,1964,142,96,12,3160,5374,3526,326,412,33,1817,6113,4294,439,1051,153,1357,7295,5561,400,1593,487,942,8972,5425,250,1168,1183,332,8370,2471,66,414,1750,99,4794,342,14,69,1498,46,1960,10,0,0,5,13,36,23705,1647,4803,5113,12761,48036,9,0,0,0,5839,5847,168,11,7,3,4755,4943,3411,218,151,12,6865,10654,6600,563,678,47,3858,11747,8182,816,1862,202,3168,14228,10814,843,3141,640,2488,17925,11218,637,2612,1599,938,17003,5739,171,913,2287,298,9405,1021,39,141,2002,92,3297,26,0,3,10,36,72,47189,3289,9508,6810,28324,95117
406,21,0,0,0,2355,2375,111,9,3,0,2383,2509,1824,108,92,10,4809,6838,3053,272,322,21,2420,6088,3415,350,745,53,2047,6603,4021,392,1173,135,1457,7173,3455,257,837,268,477,5289,1716,76,281,346,164,2590,402,12,50,222,43,727,31,0,4,0,44,74,18040,1478,3504,1061,16188,40264,26,0,0,0,2089,2115,146,12,5,0,2022,2181,1831,155,107,15,3561,5670,2519,260,332,34,1771,4918,2868,376,737,123,1443,5549,3473,330,1097,330,754,5997,3007,172,698,720,215,4820,1254,41,234,1038,50,2620,183,6,57,767,18,1030,15,0,7,0,21,49,15326,1363,3275,3036,11940,34947,44,0,0,0,4445,4485,257,17,5,5,4401,4684,3656,268,193,29,8364,12501,5570,536,651,57,4190,11007,6285,724,1481,171,3494,12152,7502,725,2277,464,2208,13174,6461,426,1537,996,691,10113,2968,116,522,1387,214,5205,587,19,107,989,55,1761,46,4,9,9,61,125,33368,2843,6776,4098,28132,75210
407,6,0,0,0,5272,5280,137,7,3,0,4425,4576,2815,174,140,11,6764,9899,5191,465,601,27,3714,9989,6466,652,1486,79,3291,11974,8251,712,2448,236,2402,14043,9626,625,2342,646,1036,14274,5644,234,832,866,317,7886,1393,25,140,776,67,2405,411,15,18,8,292,744,39932,2903,8011,2637,27582,81066,12,0,0,3,4721,4737,218,18,5,4,3832,4082,3456,293,235,16,5595,9599,5655,607,855,58,2869,10042,6765,714,1857,252,2405,11986,8724,711,2711,706,1515,14359,9006,473,2345,1827,610,14254,4313,151,819,2846,217,8347,719,23,167,2557,83,3542,56,3,16,10,67,158,38923,2996,9005,8271,21915,81104,15,0,0,3,9994,10018,359,27,5,5,8257,8654,6268,471,371,19,12360,19495,10844,1074,1457,85,6582,20039,13232,1366,3336,333,5693,23964,16968,1419,5164,937,3912,28401,18634,1097,4684,2470,1642,28528,9958,381,1649,3709,535,16232,2110,50,305,3329,145,5944,465,18,37,20,366,904,78856,5899,17007,10910,49492,162171
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,5,16,8,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,24,0,0,0,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,5,16,8,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,24,0,0,0,10,40
501,4,0,0,4,5546,5552,103,12,0,5,3993,4110,2675,151,125,7,6480,9437,6105,511,644,20,3728,11001,6943,660,1325,58,2810,11796,7578,563,1914,195,1710,11962,7473,411,1734,461,711,10786,3897,131,601,578,172,5380,917,23,96,481,46,1565,90,4,12,3,109,215,35788,2469,6448,1802,25301,71815,15,0,0,0,5303,5321,173,14,0,3,3516,3715,3800,290,249,25,5907,10281,7262,743,936,94,3426,12456,7537,815,1884,226,2438,12901,7962,636,2583,572,1275,13034,6825,355,1991,1351,446,10973,2859,89,682,2011,143,5787,455,20,143,1703,57,2373,42,7,12,19,76,152,36924,2975,8476,6004,22603,76983,17,0,4,5,10849,10879,280,25,0,7,7504,7823,6475,449,378,34,12391,19718,13364,1249,1574,108,7157,23457,14477,1474,3210,286,5249,24694,15542,1205,4498,762,2988,24998,14298,770,3731,1815,1157,21763,6757,225,1281,2588,317,11168,1378,38,237,2184,105,3938,129,11,21,15,184,366,72717,5445,14927,7807,47900,148794
