SA4_CODE_2021,F_Unrel_ind_liv_fam_hh_0_14,F_Unre_ind_liv_fam_hh_15_24,F_Unre_ind_liv_fam_hh_25_34,F_Unre_ind_liv_fam_hh_35_44,F_Unre_ind_liv_fam_hh_45_54,F_Unre_ind_liv_fam_hh_55_64,F_Unre_ind_liv_fam_hh_65_74,F_Unre_ind_liv_fam_hh_75_84,F_Unrel_ind_liv_fam_hh_85ov,F_Unrel_ind_liv_fam_hh_Tot,F_Group_hh_mem_0_14,F_Group_hh_mem_15_24,F_Group_hh_mem_25_34,F_Group_hh_mem_35_44,F_Group_hh_mem_45_54,F_Group_hh_mem_55_64,F_Group_hh_mem_65_74,F_Group_hh_mem_75_84,F_Group_hh_mem_85ov,F_Group_hh_mem_Tot,F_LPer_0_14_yr,F_LPer_15_24_yr,F_LPer_25_34_yr,F_LPer_35_44_yr,F_LPer_45_54_yr,F_LPer_55_64_yr,F_LPer_65_74_yr,F_LPer_75_84_yr,F_LPer_85_yr_over,F_LPer_Tot,F_Vis_from_within_Aus_0_14,F_Vis_from_within_Aus_15_24,F_Vis_from_within_Aus_25_34,F_Vis_from_within_Aus_35_44,F_Vis_from_within_Aus_45_54,F_Vis_from_within_Aus_55_64,F_Vis_from_within_Aus_65_74,F_Vis_from_within_Aus_75_84,F_Vis_from_within_Aus_85ov,F_Vis_from_within_Aus_Tot,F_OS_vis_0_14_yr,F_OS_vis_15_24_yr,F_OS_vis_25_34_yr,F_OS_vis_35_44_yr,F_OS_vis_45_54_yr,F_OS_vis_55_64_yr,F_OS_vis_65_74_yr,F_OS_vis_75_84_yr,F_OS_vis_85_yr_over,F_Overseas_v_Total,F_Tot_0_14_yr,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Part_r_mar_0_14,P_Part_r_mar_15_24,P_Part_r_mar_25_34,P_Part_r_mar_35_44,P_Part_r_mar_45_54,P_Part_r_mar_55_64,P_Part_r_mar_65_74,P_Part_r_mar_75_84,P_Part_r_mar_85ov,P_Part_r_mar_Tot,P_Part_de_f_mar_0_14,P_Part_de_f_mar_15_24,P_Part_de_f_mar_25_34,P_Part_de_f_mar_35_44,P_Part_de_f_mar_45_54,P_Part_de_f_mar_55_64,P_Part_de_f_mar_65_74,P_Part_de_f_mar_75_84,P_Part_de_f_mar_85ov,P_Part_de_f_mar_Tot,P_LPar_0_14_yr,P_LPar_15_24_yr,P_LPar_25_34_yr,P_LPar_35_44_yr,P_LPar_45_54_yr,P_LPar_55_64_yr,P_LPar_65_74_yr,P_LPar_75_84_yr,P_LPar_85_yr_over,P_LPar_Tot,P_Child_u_15_0_14_yr,P_Child_u_15_15_24_yr,P_Child_u_15_25_34_yr,P_Child_u_15_35_44_yr,P_Child_u_15_45_54_yr,P_Child_u_15_55_64_yr,P_Child_u_15_65_74_yr,P_Child_u_15_75_84_yr,P_Child_u_15_85_yr_over,P_Child_u_15_Tot,P_Dep_stu15_24_0_14,P_Dep_stu15_24_15_24,P_Dep_stu15_24_25_34,P_Dep_stu15_24_35_44,P_Dep_stu15_24_45_54,P_Dep_stu15_24_55_64,P_Dep_stu15_24_65_74,P_Dep_stu15_24_75_84,P_Dep_stu15_24_85_over,P_Dep_stu15_24_Tot,P_Non_dep_child_0_14,P_Non_dep_child_15_24,P_Non_dep_child_25_34,P_Non_dep_child_35_44,P_Non_dep_child_45_54,P_Non_dep_child_55_64,P_Non_dep_child_65_74,P_Non_dep_child_75_84,P_Non_dep_child_85_over,P_Non_dep_child_Tot,P_Oth_rel_ind_0_14,P_Oth_rel_ind_15_24,P_Oth_rel_ind_25_34,P_Oth_rel_ind_35_44,P_Oth_rel_ind_45_54,P_Oth_rel_ind_55_64,P_Oth_rel_ind_65_74,P_Oth_rel_ind_75_84,P_Oth_rel_ind_85ov,P_Oth_rel_ind_Tot,P_Unrel_ind_liv_fam_hh_0_14,P_Unre_ind_liv_fam_hh_15_24,P_Unre_ind_liv_fam_hh_25_34,P_Unre_ind_liv_fam_hh_35_44,P_Unre_ind_liv_fam_hh_45_54,P_Unre_ind_liv_fam_hh_55_64,P_Unre_ind_liv_fam_hh_65_74,P_Unre_ind_liv_fam_hh_75_84,P_Unrel_ind_liv_fam_hh_85ov,P_Unrel_ind_liv_fam_hh_Tot,P_Group_hh_mem_0_14,P_Group_hh_mem_15_24,P_Group_hh_mem_25_34,P_Group_hh_mem_35_44,P_Group_hh_mem_45_54,P_Group_hh_mem_55_64,P_Group_hh_mem_65_74,P_Group_hh_mem_75_84,P_Group_hh_mem_85ov,P_Group_hh_mem_Tot,P_LPer_0_14_yr,P_LPer_15_24_yr,P_LPer_25_34_yr,P_LPer_35_44_yr,P_LPer_45_54_yr,P_LPer_55_64_yr,P_LPer_65_74_yr,P_LPer_75_84_yr,P_LPer_85_yr_over,P_LPer_Tot,P_Vis_from_within_Aus_0_14,P_Vis_from_within_Aus_15_24,P_Vis_from_within_Aus_25_34,P_Vis_from_within_Aus_35_44,P_Vis_from_within_Aus_45_54,P_Vis_from_within_Aus_55_64,P_Vis_from_within_Aus_65_74,P_Vis_from_within_Aus_75_84,P_Vis_from_within_Aus_85ov,P_Vis_from_within_Aus_Tot,P_OS_vis_0_14_yr,P_OS_vis_15_24_yr,P_OS_vis_25_34_yr,P_OS_vis_35_44_yr,P_OS_vis_45_54_yr,P_OS_vis_55_64_yr,P_OS_vis_65_74_yr,P_OS_vis_75_84_yr,P_OS_vis_85_yr_over,P_Overseas_v_Total,P_Tot_0_14_yr,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
509,..,160,100,35,37,36,13,7,4,407,..,196,214,72,138,230,146,73,8,1083,..,251,423,342,761,1514,1761,1492,748,7292,202,268,215,131,166,223,161,72,33,1477,0,3,10,4,3,5,5,4,0,36,10565,5206,6017,6940,8033,9130,7682,4100,1333,59007,..,240,3932,7329,8749,10627,9851,4789,954,46473,..,1323,3119,2200,2106,1866,936,247,28,11823,..,128,664,1188,1296,680,340,249,164,4707,21243,..,..,..,..,..,..,..,..,21243,..,3485,..,..,..,..,..,..,..,3485,..,3380,1368,593,435,235,49,0,0,6062,..,516,255,127,183,327,394,232,148,2169,..,296,270,127,117,101,58,17,7,998,..,424,534,243,310,480,332,148,11,2489,..,643,1084,959,1901,3302,3553,2414,1091,14948,442,510,427,327,368,404,324,128,54,2983,3,9,23,5,7,6,5,3,0,70,21686,10954,11680,13097,15487,18029,15842,8231,2457,117469
510,..,104,134,37,37,25,5,0,0,343,..,157,340,107,108,73,44,9,3,835,..,226,562,347,409,532,295,106,12,2482,174,214,254,179,171,325,314,102,14,1738,3,15,33,7,3,9,12,0,0,85,8659,3879,6414,5878,4266,3162,1473,428,75,34242,..,243,3393,5779,4178,2880,1070,240,13,17806,..,1140,3993,2618,1654,950,256,48,0,10662,..,186,674,910,707,364,193,67,26,3122,17492,..,..,..,..,..,..,..,..,17492,..,1784,..,..,..,..,..,..,..,1784,..,2156,660,286,109,36,5,0,0,3249,..,882,437,289,297,341,208,85,33,2571,..,207,279,108,82,62,20,4,0,763,..,292,692,284,251,214,119,19,0,1874,..,445,1264,1004,1146,1272,664,218,23,6042,355,394,482,357,329,555,651,222,31,3367,5,25,48,12,6,13,22,7,0,135,17856,7764,11920,11651,8754,6686,3207,915,140,68880
511,..,161,105,37,17,19,16,14,0,374,..,254,303,105,113,167,95,33,0,1072,..,325,532,342,702,1064,1140,819,381,5306,202,277,227,135,153,241,224,93,30,1590,3,0,19,3,6,5,12,4,0,65,9884,5361,6551,6501,6693,6429,4655,2346,696,49120,..,218,3785,6515,6915,7062,5280,2441,442,32649,..,1619,3796,2320,2022,1528,629,163,28,12113,..,187,760,1185,1116,625,313,218,98,4519,19897,..,..,..,..,..,..,..,..,19897,..,2951,..,..,..,..,..,..,..,2951,..,3157,1009,440,371,156,26,0,0,5152,..,725,344,216,249,343,313,191,75,2455,..,333,273,114,84,76,48,23,4,956,..,558,743,301,290,350,206,81,16,2550,..,668,1330,1120,1839,2567,2381,1400,565,11866,402,536,466,355,316,436,435,184,52,3179,13,14,33,6,8,19,17,7,4,125,20307,10975,12536,12569,13221,13168,9650,4703,1279,98400
597,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,15
601,..,586,1194,226,60,53,40,13,3,2164,..,1087,2037,363,277,377,262,106,31,4541,..,366,1185,1107,1513,2932,3707,3070,1518,15405,302,549,445,236,221,275,189,82,37,2321,3,5,20,4,16,31,13,4,5,107,19366,12797,18756,15464,14686,14776,12737,7224,2497,118299,..,468,10658,15359,14778,15407,14166,7068,1399,79320,..,2197,9037,5376,4038,2886,1423,426,49,25427,..,332,1691,3007,3304,1887,842,556,327,11945,39205,..,..,..,..,..,..,..,..,39205,..,9948,..,..,..,..,..,..,..,9948,..,6955,3656,1295,904,468,87,0,0,13358,..,1142,986,312,380,701,701,412,231,4869,..,1204,2876,558,193,143,96,35,13,5109,..,2188,4832,946,633,756,523,199,54,10140,..,665,2562,2451,3233,5270,5765,4253,2064,26264,595,1016,984,579,491,499,344,138,56,4704,9,14,43,13,21,44,26,6,4,185,39810,26127,37325,29901,27981,28061,23977,13100,4193,230469
602,..,269,267,55,34,27,12,5,4,679,..,506,532,131,170,240,206,76,13,1875,..,263,708,531,993,1900,2541,2072,991,10001,180,353,243,137,154,173,123,78,22,1461,3,5,6,4,8,9,6,4,0,43,11596,7584,8968,8302,9357,10011,8776,5029,1568,71187,..,303,5555,8243,9633,11041,10296,5289,908,51277,..,1637,4464,2793,2373,1935,984,241,24,14455,..,244,1114,1723,1893,1008,470,364,177,6999,23537,..,..,..,..,..,..,..,..,23537,..,5477,..,..,..,..,..,..,..,5477,..,4476,2006,699,600,295,49,0,0,8128,..,573,438,153,191,380,379,260,131,2520,..,537,713,158,91,82,48,15,9,1656,..,989,1501,380,393,502,417,170,43,4395,..,547,1617,1366,2239,3690,4288,3025,1389,18158,365,640,537,339,326,345,204,116,31,2911,7,9,13,16,20,12,11,7,0,86,23908,15434,17970,15861,17756,19296,17147,9491,2724,139590
603,..,56,47,11,16,13,10,0,5,157,..,23,39,33,47,70,67,27,3,319,..,31,86,116,217,478,600,391,154,2067,50,73,51,35,45,58,48,19,9,384,0,0,6,0,0,0,0,0,0,8,2949,1554,1833,2189,2495,3202,2743,1142,292,18392,..,59,1039,2058,2573,3604,3489,1418,199,14450,..,319,1082,1020,986,900,486,102,15,4906,..,49,233,350,395,263,128,98,38,1560,5903,..,..,..,..,..,..,..,..,5903,..,1254,..,..,..,..,..,..,..,1254,..,1232,578,235,170,70,12,0,0,2294,..,128,56,56,67,136,120,77,40,674,..,104,103,45,51,39,17,12,7,367,..,69,114,84,108,146,159,55,4,734,..,74,254,294,572,1135,1253,726,237,4541,95,160,136,86,85,115,96,23,10,804,0,5,7,6,0,0,3,0,0,18,5996,3449,3599,4230,5000,6411,5762,2512,541,37496
604,..,170,142,42,25,36,15,10,0,444,..,181,224,85,120,193,167,53,9,1030,..,220,488,354,839,1633,1920,1647,779,7874,198,251,167,103,123,155,100,48,21,1162,0,0,12,0,0,7,4,0,0,33,9016,5572,6288,6064,7205,8111,7088,4001,1247,54595,..,263,3692,5817,7122,8867,8441,4400,760,39357,..,1276,3467,2017,2019,1599,745,198,15,11337,..,207,932,1427,1425,712,359,265,161,5490,18031,..,..,..,..,..,..,..,..,18031,..,3934,..,..,..,..,..,..,..,3934,..,3567,1379,514,467,231,53,0,0,6210,..,456,215,108,195,340,260,184,73,1827,..,337,378,114,77,67,36,18,4,1037,..,361,697,199,274,391,334,125,23,2411,..,441,1087,1028,1898,3106,3342,2420,1076,14404,384,482,410,259,252,294,189,74,28,2372,0,7,25,6,7,15,7,3,0,65,18417,11321,12288,11489,13728,15624,13767,7700,2145,106471
697,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,..,316,512,138,74,62,20,11,0,1137,..,511,1178,311,226,237,130,41,9,2637,..,275,838,675,790,1067,1029,569,143,5384,239,319,430,260,255,473,497,162,34,2662,3,19,34,8,9,51,29,10,0,155,12796,7021,11860,10272,8278,6787,4519,1725,377,63634,..,373,7278,10609,8606,6643,4243,1508,182,39443,..,1671,5447,3407,2403,1524,597,123,8,15182,..,189,873,1522,1491,838,409,194,88,5611,25638,..,..,..,..,..,..,..,..,25638,..,4655,..,..,..,..,..,..,..,4655,..,3667,1685,630,322,135,13,0,0,6458,..,823,738,234,330,525,537,277,109,3577,..,626,1181,327,209,179,83,19,4,2634,..,1132,2528,737,583,553,340,102,13,5989,..,601,1808,1481,1819,2214,1987,925,220,11056,506,570,797,514,462,798,1000,330,47,5026,7,33,64,24,24,65,52,14,0,273,26155,14338,22404,19481,16249,13478,9261,3503,676,125550
702,..,118,162,54,48,31,14,9,0,441,..,165,399,132,120,124,52,25,7,1024,..,139,503,317,466,641,408,156,51,2680,201,244,291,177,176,224,157,35,8,1520,5,3,17,6,0,17,3,3,0,58,8942,5578,7336,5846,4943,3930,2059,645,135,39406,..,1235,4657,5378,4164,3330,1712,465,47,20985,..,837,2695,1821,1428,810,281,51,8,7929,..,333,976,1109,950,594,332,130,31,4461,18310,..,..,..,..,..,..,..,..,18310,..,1955,..,..,..,..,..,..,..,1955,..,3704,1550,557,274,64,9,0,0,6148,..,1902,1086,826,838,816,521,179,50,6209,..,261,368,130,101,81,26,18,0,985,..,323,781,298,275,259,124,45,4,2115,..,308,1062,785,1043,1285,889,302,77,5753,439,460,559,349,297,378,323,89,17,2913,4,9,25,6,3,26,10,11,0,88,18760,11324,13761,11253,9368,7637,4225,1289,234,77856
797,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,12
801,..,993,1393,257,116,76,36,10,7,2892,..,3498,3394,582,361,455,271,90,40,8686,..,1029,3756,2785,2854,4106,4795,3686,1762,24789,404,845,815,397,326,412,396,194,66,3861,26,24,48,32,41,104,84,20,0,383,38749,25976,37019,33615,27295,22442,17911,9637,3181,215829,..,955,24038,41139,32867,25887,20776,10148,2046,157859,..,4670,17587,8720,5822,3443,1569,421,57,42290,..,233,1772,4246,5254,2852,1146,707,438,16650,79173,..,..,..,..,..,..,..,..,79173,..,20586,..,..,..,..,..,..,..,20586,..,11304,6220,1881,1167,538,113,4,0,21235,..,2221,2278,679,594,1036,1108,756,354,9034,..,2102,3527,755,349,235,86,26,11,7085,..,6658,8273,1747,1013,993,558,180,65,19485,..,1923,7720,6041,5912,7104,7201,5043,2390,43339,835,1601,1703,949,799,749,652,302,88,7685,43,63,97,69,80,155,140,38,7,700,80051,52320,73221,66226,53855,42988,33351,17629,5466,425115
897,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,..,3,4,0,0,0,0,0,0,9,..,7,5,4,5,10,0,0,0,32,..,6,13,18,21,69,64,43,17,256,13,15,11,8,3,6,7,3,0,61,0,0,0,0,0,0,0,0,0,3,332,166,179,249,253,316,214,113,28,1847,..,15,127,266,255,333,266,111,18,1390,..,26,83,66,83,79,32,9,0,383,..,4,11,32,51,21,13,9,6,135,696,..,..,..,..,..,..,..,..,696,..,93,..,..,..,..,..,..,..,93,..,106,38,24,11,7,0,0,0,179,..,16,8,9,8,17,15,13,11,111,..,4,8,0,0,0,0,0,0,18,..,7,9,7,10,14,9,0,0,58,..,21,43,39,62,134,113,66,23,497,13,18,16,12,14,13,17,6,0,102,0,0,0,0,3,0,0,0,0,5,710,310,338,457,492,620,465,211,56,3657
997,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
