SA4_CODE_2021,Aus_Both_prnts_born_os,Aus_Father_only_born_os,Aus_Mother_only_born_os,Aus_Both_prnts_born_Aus,Aus_bp_ns,Aus_Tot_R,Aus_Abor_Both_pare_brn_os,Aus_Abor_Father_only_brn_os,Aus_Abor_Mother_only_brn_os,Aus_Abor_Both_pare_brn_Aus,Aus_Abor_bp_ns,Aus_Aborigin_Tot_R,Chin_Both_prnts_born_os,Chin_Father_only_born_os,Chin_Mother_only_born_os,Chin_Bth_prnts_born_Aus,Chin_bp_ns,Chin_Tot_R,Croat_Both_prnts_born_os,Croat_Father_only_born_os,Croat_Mother_only_born_os,Croat_Bth_parnts_born_Aus,Croat_bp_ns,Croat_Tot_R,Dutch_Both_prnts_born_os,Dutch_Father_only_born_os,Dutch_Mother_only_born_os,Dutch_Both_prnts_born_Aus,Dutch_bp_ns,Dutch_Tot_R,Eng_Both_prnts_born_os,Eng_Father_only_born_os,Eng_Mother_only_born_os,Eng_Both_prnts_born_Aus,Eng_bp_ns,Eng_Tot_R,Fili_Both_prnts_born_os,Fili_Father_only_born_os,Fili_Mother_only_born_os,Fili_Both_prnts_born_Aus,Fili_bp_ns,Fili_Tot_R,Fren_Both_prnts_born_os,Fren_Father_only_born_os,Fren_Mother_only_born_os,Fren_Both_prnts_born_Aus,Fren_bp_ns,Fren_Tot_R,Ger_Both_prnts_born_os,Ger_Father_only_born_os,Ger_Mother_only_born_os,Ger_Both_prnts_born_Aus,Ger_bp_ns,Ger_Tot_R,Greek_Both_prnts_born_os,Greek_Father_only_born_os,Greek_Mother_only_born_os,Greek_Both_prnts_born_Aus,Greek_bp_ns,Greek_Tot_R,Hung_Bth_prnts_born_os,Hung_Father_only_born_os,Hung_Mother_only_born_os,Hung_Bth_prents_brn_Aus,Hung_bp_ns,Hung_Tot_R,Ind_Both_prnts_born_os,Ind_Father_only_born_os,Ind_Mother_only_born_os,Ind_Both_prnts_born_Aus,Ind_bp_ns,Ind_Tot_R,Irish_Both_prnts_born_os,Irish_Father_only_born_os,Irish_Mother_only_born_os,Irish_Both_prnts_born_Aus,Irish_bp_ns,Irish_Tot_R,Ital_Both_prnts_born_os,Ital_Father_only_born_os,Ital_Mother_only_born_os,Ital_Bth_prnts_born_Aus,Ital_bp_ns,Ital_Tot_R,Kor_Both_prnts_born_os,Kor_Father_only_born_os,Kor_Mother_only_born_os,Kor_Both_prnts_born_Aus,Kor_bp_ns,Kor_Tot_R,Leb_Both_prnts_born_os,Leb_Father_only_born_os,Leb_Mother_only_born_os,Leb_Bth_prents_born_Aus,Leb_bp_ns,Leb_Tot_R,Mac_Bth_parnts_born_os,Mac_Father_only_brn_os,Mac_Mother_only_brn_os,Mac_Bth_prnts_brn_Aus,Mac_bp_ns,Mac_Tot_R,Malt_Both_prnts_born_os,Malt_Father_only_born_os,Malt_Mother_only_born_os,Malt_Bth_prnts_born_Aus,Malt_bp_ns,Malt_Tot_R,Maori_Both_prnts_born_os,Maori_Father_only_born_os,Maori_Mother_only_born_os,Maori_Both_prnts_born_Aus,Maori_bp_ns,Maori_Tot_R,NZ_Both_prnts_born_os,NZ_Father_only_born_os,NZ_Mother_only_born_os,NZ_Both_prnts_born_Aus,NZ_bp_ns,NZ_Tot_R,Pol_Both_prnts_born_os,Pol_Father_only_born_os,Pol_Mother_only_born_os,Pol_Both_prnts_born_Aus,Pol_bp_ns,Pol_Tot_R,Russ_Both_prnts_born_os,Russ_Father_only_born_os,Russ_Mother_only_born_os,Russ_Bth_prnts_born_Aus,Russ_bp_ns,Russ_Tot_R,Samoan_Both_prnts_born_os,Samoan_Father_only_born_os,Samoan_Mother_only_born_os,Samoan_Bth_prnts_born_Aus,Samoan_bp_ns,Samoan_Tot_R,Scott_Both_prnts_born_os,Scott_Father_only_born_os,Scott_Mother_only_born_os,Scott_Bth_prnts_brn_Aus,Scott_bp_ns,Scott_Tot_R,Serb_Both_prnts_born_os,Serb_Father_only_born_os,Serb_Mother_only_born_os,Serb_Bth_prnts_born_Aus,Serb_bp_ns,Serb_Tot_R,SthA_Both_prnts_born_os,SthA_Father_only_born_os,SthA_Mother_only_born_os,SthA_Bth_prnts_born_Aus,SthA_bp_ns,SthA_Tot_R,Span_Both_prnts_born_os,Span_Father_only_born_os,Span_Mother_only_born_os,Span_Bth_prnts_born_Aus,Span_bp_ns,Span_Tot_R,Sri_Lkn_Bth_prnts_born_os,Sri_Lkn_Father_only_born_os,Sri_Lkn_Mother_only_born_os,Sri_Lkn_Bth_prents_brn_Aus,Sri_Lkn_bp_ns,Sri_Lkn_Tot_R,Viet_Bth_prnts_brn_os,Viet_Father_only_brn_os,Viet_Mother_only_brn_os,Viet_Bth_prnts_brn_Aus,Viet_bp_ns,Viet_Tot_R,Welsh_Both_prnts_born_os,Welsh_Father_only_born_os,Welsh_Mother_only_born_os,Welsh_Both_prnts_born_Aus,Welsh_bp_ns,Welsh_Tot_R,Oth_Both_prnts_born_os,Oth_Father_only_born_os,Oth_Mother_only_born_os,Oth_Both_prnts_born_Aus,Oth_bp_ns,Oth_Tot_R,Ancest_ns_Bth_parnts_brn_os,Ancest_ns_Fther_only_brn_os,Ancest_ns_Mther_only_brn_os,Ancest_ns_Bth_prnt_brn_Aus,Ancest_ns_bp_ns,Ancest_ns_Tot_R,Tot_P_Bth_parnts_brn_os,Tot_P_Fther_only_brn_os,Tot_P_Mther_only_brn_os,Tot_P_Bth_prnts_brn_Aus,Tot_P_bp_ns,Tot_P_Tot_R
311,4868,13819,11011,82021,1010,112726,153,980,630,12296,204,14260,7642,240,424,749,57,9117,938,172,78,292,15,1506,2435,839,506,1649,40,5464,32967,11722,9289,70996,1243,126215,4542,206,802,200,32,5773,899,137,100,565,18,1714,3713,1285,977,11509,136,17616,599,263,141,767,11,1781,850,157,76,207,4,1296,7052,307,172,193,13,7744,6036,2084,1523,19287,237,29166,1625,875,422,3399,43,6368,1840,22,57,14,6,1933,500,185,60,219,0,967,169,22,20,49,5,263,397,172,102,482,8,1163,9158,1043,761,380,89,11441,4053,1308,993,502,51,6907,1047,244,169,630,15,2100,678,127,105,304,15,1226,7425,591,325,90,89,8524,7816,2490,1917,17376,187,29790,1021,114,58,115,4,1313,1483,249,209,80,8,2025,1107,132,112,293,13,1657,439,57,39,64,0,600,1708,55,114,67,4,1952,813,196,134,672,7,1827,44426,3608,3100,5350,494,56984,2796,288,268,1847,21382,26577,127839,25446,20054,159184,24550,357075
312,979,5102,4642,59643,599,70954,35,326,213,8162,103,8827,1074,43,97,575,16,1806,130,35,21,113,0,304,1131,335,257,878,11,2602,10291,4536,3965,52839,685,72318,2746,62,411,149,22,3383,441,60,44,366,9,916,1549,623,489,8471,79,11210,129,74,19,291,0,520,164,47,16,108,3,331,1130,39,27,73,3,1283,2076,958,756,15696,116,19602,1138,548,223,3748,42,5707,146,5,13,8,0,176,51,9,3,50,0,124,17,4,0,11,0,36,905,458,254,2545,26,4187,1126,257,182,159,14,1740,865,419,302,238,9,1830,331,70,61,281,6,753,146,36,34,194,3,416,196,30,18,22,0,272,2817,1228,954,14189,103,19287,67,14,13,33,0,130,927,100,75,23,10,1137,464,45,39,222,5,770,109,6,6,32,0,151,202,5,22,5,0,227,344,101,82,501,9,1031,5856,1058,1014,6043,151,14116,431,99,94,1621,24960,27208,29871,9742,8274,121289,26524,195698
313,1950,10689,8404,76865,1174,99084,87,685,417,10034,164,11388,2013,136,197,628,21,2989,354,87,29,160,0,638,2210,635,409,1255,28,4539,26235,9704,7312,68896,1206,113346,3221,88,544,138,38,4021,751,136,113,560,12,1570,2779,1051,709,11439,129,16110,295,167,64,462,4,996,446,128,62,164,3,797,1412,114,80,141,10,1763,5081,1849,1182,20090,245,28441,1554,668,310,2973,43,5549,487,4,40,5,0,538,111,39,12,108,0,271,45,17,5,17,0,88,342,150,81,442,10,1023,2900,483,357,259,17,4015,2256,847,575,311,33,4026,752,149,87,465,14,1461,414,41,57,195,11,723,1934,237,118,51,15,2357,6227,2175,1641,17727,207,27973,196,30,29,58,3,323,1059,163,137,62,5,1435,640,104,52,257,5,1062,165,35,33,42,0,276,402,12,35,7,0,460,853,182,148,780,19,1979,10203,2052,1661,4116,199,18233,906,178,147,1848,13987,17065,60113,19131,14439,151907,16800,262387
314,2063,9630,7519,59564,508,79288,62,401,245,5265,54,6021,2596,136,266,577,18,3585,263,93,40,167,5,563,1870,629,354,1183,8,4043,21105,8336,6069,51823,460,87793,3237,126,452,154,13,3983,743,137,98,470,11,1458,2323,881,641,8844,76,12767,279,124,63,478,5,951,422,75,39,154,0,693,5298,141,117,159,12,5728,4257,1744,1195,16872,92,24166,1687,813,398,3265,24,6197,643,7,50,12,0,717,119,42,21,111,0,296,73,16,9,36,0,145,231,123,73,373,0,797,2420,413,286,175,25,3314,1979,749,556,334,13,3639,726,170,122,474,8,1497,424,44,69,176,3,715,1905,228,78,38,7,2256,5219,2001,1492,15001,105,23817,143,23,15,51,3,232,2313,223,181,73,7,2802,630,69,48,216,3,963,334,49,35,33,5,456,293,27,36,14,3,370,797,185,134,672,5,1798,15129,2025,1749,3515,134,22546,870,120,115,1074,5687,7866,62315,16935,12791,116097,6932,215074
315,394,1711,1659,23927,360,28042,23,265,136,18369,374,19161,314,25,28,419,4,798,85,26,12,41,0,163,499,119,72,224,0,918,3538,1593,1411,19605,378,26520,822,11,183,94,13,1131,145,15,22,124,0,312,672,210,181,2887,39,3990,49,27,10,96,0,183,60,24,7,22,0,106,323,16,9,33,9,383,831,342,289,6456,71,7986,522,199,103,1132,14,1968,22,0,0,0,0,26,3,4,0,26,0,42,8,0,0,4,0,13,58,32,10,92,3,187,577,73,83,53,3,793,374,104,100,68,5,642,93,21,22,114,0,254,50,8,4,35,0,94,172,24,13,43,7,263,915,416,357,5267,49,6999,32,4,0,16,0,57,251,21,24,13,0,312,127,15,14,94,0,247,29,3,6,12,0,54,168,4,0,0,0,173,115,35,20,169,3,338,3019,593,511,9915,275,14308,174,20,23,657,12993,13869,11397,3528,3090,64398,14254,96662
316,2876,16628,13469,107328,1195,141495,69,567,380,7660,92,8771,2343,222,298,980,22,3869,613,155,81,281,14,1139,4025,1127,774,2165,52,8144,46869,15612,12326,107424,1491,183711,1914,111,559,140,21,2750,1844,316,255,1013,19,3448,5872,1747,1278,17005,158,26058,713,295,124,895,7,2034,659,140,63,254,9,1122,2740,183,111,192,15,3238,9183,3303,2346,35877,271,50981,3565,1274,589,5153,66,10649,695,5,62,31,4,797,164,74,27,249,0,518,80,30,11,36,0,162,541,252,138,668,22,1619,1929,429,289,239,23,2911,3051,1207,859,435,32,5587,1405,271,224,832,12,2743,624,73,94,260,8,1059,314,79,46,32,7,474,11380,3888,2941,31687,280,50177,280,48,33,83,0,444,2630,330,262,115,18,3345,1014,132,123,438,11,1716,259,62,39,80,0,443,499,16,76,18,0,612,1696,354,244,1240,20,3553,17402,3415,3170,6301,228,30522,1149,274,254,2404,19083,23155,97917,30356,23812,227419,22315,401821
317,888,4437,3521,51492,536,60877,34,210,128,6924,90,7385,2010,53,100,353,12,2519,101,42,17,122,3,281,955,297,212,818,13,2295,7120,4129,3092,47551,524,62418,1482,28,254,77,6,1854,247,48,41,361,0,696,1087,670,506,15297,103,17662,81,78,18,199,0,380,145,38,9,70,0,270,2089,64,30,74,0,2259,1450,1034,696,16992,130,20305,534,286,114,1747,20,2701,369,4,26,15,0,414,54,21,14,198,0,295,16,0,0,20,0,40,64,44,16,133,5,261,373,127,84,96,7,689,441,263,189,158,5,1067,215,76,48,384,5,731,90,18,33,108,0,247,98,20,11,3,4,136,1922,1083,786,13632,94,17523,45,7,6,19,0,81,560,88,56,36,3,744,237,36,14,125,0,409,219,21,7,14,0,265,226,10,15,21,6,271,241,107,74,519,6,943,11672,953,795,2454,140,16012,471,74,49,1159,7052,8806,29392,8256,6274,109185,8391,161504
318,1478,7090,6017,72408,818,87809,47,679,389,16399,204,17718,1524,127,169,1071,25,2921,165,57,27,202,0,458,1216,394,302,970,17,2896,11914,6508,5131,64267,716,88527,2450,80,515,168,22,3239,586,99,88,547,3,1326,1920,821,572,9078,99,12477,446,183,93,840,3,1577,183,77,35,147,0,447,2208,73,66,138,13,2492,2545,1463,1048,21320,154,26521,3154,1681,678,9918,109,15548,465,12,22,10,0,511,38,11,13,80,0,138,17,3,0,22,0,48,212,129,63,495,8,906,787,264,219,178,9,1448,899,430,337,313,16,2002,405,102,88,377,4,977,180,42,56,162,3,438,244,51,19,50,5,374,3315,1660,1288,17963,139,24365,80,25,10,28,0,143,589,62,95,44,0,791,597,130,74,543,11,1346,223,21,17,36,0,306,475,13,22,14,7,536,385,156,94,670,9,1309,9746,1747,1648,8248,219,21607,565,103,91,1433,17833,20021,39292,14197,11050,153619,19888,238041
319,1619,9378,7188,103236,1743,123162,59,587,357,14023,225,15250,1324,83,158,752,16,2338,263,66,20,153,8,518,2399,621,395,1160,37,4608,21421,9195,6744,95765,1912,135037,2276,57,590,145,36,3102,690,105,65,594,8,1471,3028,1210,843,20601,224,25914,213,105,38,323,12,697,436,96,31,131,7,702,1222,92,44,151,8,1521,3670,1733,1137,25421,356,32314,1505,727,207,3393,65,5885,320,3,28,4,0,361,75,34,21,97,6,227,31,9,0,17,0,61,461,149,52,505,12,1182,781,233,176,201,6,1399,1226,572,407,293,28,2527,624,130,82,529,16,1378,296,63,47,206,10,615,173,44,14,13,13,256,5203,2229,1531,23861,310,33132,137,29,16,41,6,231,809,79,78,52,6,1025,424,50,30,246,6,757,120,19,21,44,0,203,363,18,26,11,0,430,659,154,111,784,19,1725,8519,1601,1287,5471,218,17092,652,179,147,2877,18848,22714,48383,17350,12729,209878,23034,311376
397,0,8,0,35,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,14,4,0,32,0,56,16,0,0,0,0,16,0,0,0,0,0,0,5,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14,0,17,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,220,220,45,10,7,74,218,354
401,2598,10822,8414,63897,598,86335,62,150,102,1987,43,2351,23019,347,752,517,83,24721,936,204,119,529,10,1791,2258,783,502,1496,29,5071,23156,10641,8080,65224,803,107905,1984,53,308,62,10,2415,923,197,144,642,11,1919,3895,1734,1153,16469,143,23395,4992,1001,494,3349,44,9886,748,180,74,340,7,1357,9075,217,171,143,15,9625,4467,2056,1393,17666,142,25733,15756,3269,1360,11294,160,31844,1894,23,91,33,5,2047,741,200,113,401,4,1457,104,21,13,85,0,230,545,181,114,482,3,1330,186,77,46,46,5,365,604,305,199,117,3,1226,1936,411,284,1073,23,3730,1047,110,141,220,5,1516,56,31,4,5,0,96,5048,2397,1712,17630,153,26939,650,96,67,134,7,960,968,141,107,49,4,1268,739,79,63,166,3,1051,1139,59,50,52,0,1301,2799,158,167,124,11,3251,957,273,194,873,7,2303,25111,2750,2344,4177,194,34579,877,86,91,927,11029,13009,119041,22501,16386,141746,13014,312685
402,6909,15989,12100,101498,1409,137909,84,641,337,9277,221,10563,11266,228,400,362,69,12326,1367,238,129,569,20,2324,3025,1050,670,2232,42,7017,42407,16060,12865,89072,1615,162020,6452,153,796,224,36,7666,564,106,77,646,18,1409,4662,2163,1504,19097,192,27618,3059,773,375,2493,52,6756,900,202,122,415,19,1649,16796,195,134,150,38,17301,6212,2188,1528,17380,198,27506,9699,3112,1336,10748,185,25079,1045,25,77,22,6,1174,1029,277,153,263,5,1733,325,60,40,130,3,559,1021,335,221,1029,18,2623,482,203,87,125,9,906,664,370,260,191,7,1488,3272,570,325,1375,36,5574,1262,150,145,272,22,1853,137,32,12,8,0,191,8172,2905,2310,17390,213,30981,1378,179,81,250,7,1904,881,130,133,66,4,1214,1045,117,105,284,8,1558,888,44,38,23,7,1000,8384,332,269,233,45,9271,1495,345,252,892,15,3001,63777,3269,2292,4619,613,74562,2966,189,185,1700,16210,21251,182276,30522,22640,196138,20355,451931
403,3197,15827,12110,96877,1075,129089,59,365,204,4452,85,5169,9004,215,449,524,52,10248,1039,224,120,518,16,1918,3516,1179,782,2115,33,7622,42285,15581,12258,92809,1310,164245,3050,129,541,138,18,3876,1030,186,168,882,9,2273,5067,1999,1451,18569,177,27261,3153,818,355,2337,45,6704,798,200,90,337,9,1426,6024,204,154,150,13,6551,7159,2383,1691,22028,198,33462,4767,1778,743,5972,68,13328,708,24,78,47,5,855,790,219,119,431,5,1563,121,31,17,66,5,241,613,216,119,644,10,1598,498,186,138,115,12,947,825,446,338,174,7,1789,2746,469,334,1217,20,4788,954,80,98,191,9,1333,60,32,5,5,0,109,9137,3178,2504,21623,197,36634,745,90,56,187,0,1076,1624,217,162,83,5,2091,889,92,68,268,3,1326,476,66,62,43,5,651,954,57,124,46,10,1186,1847,350,270,1113,13,3594,23968,3128,2528,4912,206,34746,1129,148,118,1603,9634,12628,113739,28658,21623,193379,12501,369898
404,2965,7514,5439,46998,664,63580,50,306,123,3766,81,4330,8482,171,337,293,51,9332,1646,268,154,636,14,2724,1219,528,315,972,16,3053,15165,7063,5280,44480,752,72739,3189,103,381,114,29,3810,472,88,80,423,3,1070,2436,1034,699,9831,103,14103,7777,1428,615,4306,98,14227,525,106,49,235,10,922,7986,119,96,72,14,8279,3067,1404,953,12440,132,17993,11721,2623,1117,8845,188,24497,456,15,40,23,4,542,385,143,56,264,4,859,417,57,36,172,3,687,658,198,97,518,10,1484,297,103,45,86,6,531,373,183,147,96,9,810,2352,378,218,993,45,3996,1126,113,92,296,19,1651,59,23,7,8,0,92,3660,1601,1268,10898,125,17555,2325,227,139,286,14,2990,567,77,73,24,0,743,721,68,73,167,8,1038,273,36,34,15,4,361,8008,188,215,138,58,8604,613,161,111,610,5,1500,25959,2134,1685,3416,237,33425,1518,92,63,749,6828,9249,100608,16863,11554,104002,9028,242051
405,556,3056,2525,42008,708,48852,10,115,59,2666,67,2917,254,14,35,94,6,408,97,29,23,57,4,206,809,227,198,466,14,1706,7775,3135,2652,35312,767,49645,537,17,93,31,8,684,149,30,22,216,3,412,1162,587,443,12342,145,14680,239,74,28,237,14,600,87,27,11,59,0,187,249,30,10,28,0,322,1030,452,315,7294,102,9204,792,336,136,1346,30,2634,15,0,7,4,0,26,19,11,4,33,0,63,13,4,0,5,0,21,98,35,23,114,0,274,92,30,26,23,3,182,172,76,73,64,3,388,258,78,50,299,3,683,88,16,12,31,0,161,8,0,0,0,0,8,1598,663,544,7225,118,10147,45,7,7,21,0,85,143,22,16,17,0,206,112,27,13,84,4,234,37,6,3,6,0,48,79,7,11,6,3,101,238,65,52,344,3,698,1942,437,327,1258,56,4022,106,46,29,894,5936,7014,15186,5602,4467,81266,7559,114081
406,442,2356,1931,29013,434,34177,24,194,71,8452,204,8940,340,15,17,97,5,469,330,75,25,201,3,635,577,183,117,405,12,1295,5148,2367,1980,23822,463,33791,782,27,135,39,11,998,118,18,20,136,4,296,835,354,275,5350,73,6880,299,69,32,315,4,724,68,30,4,39,0,144,515,13,10,20,0,560,914,389,270,5237,65,6872,506,203,73,964,23,1770,46,0,13,3,0,69,19,7,8,37,0,76,13,0,3,0,0,22,55,21,15,69,0,170,212,61,31,36,4,340,137,62,49,32,3,284,182,57,36,186,8,465,50,12,13,41,0,113,27,5,0,0,0,26,1585,587,468,5225,64,7925,95,21,0,30,0,147,183,29,27,16,0,256,143,11,11,65,0,234,63,0,0,12,0,78,90,11,9,10,0,119,204,68,41,214,0,528,2318,417,260,1117,59,4162,159,32,29,742,8653,9610,13421,4517,3457,59376,9790,90565
407,1147,5301,4163,64676,1077,76364,34,214,95,4634,96,5062,1035,30,74,225,6,1364,293,64,22,186,8,578,1724,506,338,1052,29,3651,13292,5321,4291,58654,1126,82688,1426,18,257,66,25,1786,261,62,36,403,5,768,1891,886,665,16705,215,20362,880,134,67,628,27,1736,223,64,20,105,6,418,815,43,21,70,7,953,1887,808,566,11250,138,14646,1619,526,192,2224,56,4621,70,3,25,9,0,112,49,22,11,93,3,181,29,3,9,21,0,58,137,53,20,166,5,382,432,95,75,72,6,684,370,200,120,104,5,793,520,109,62,415,10,1108,178,15,7,69,7,276,50,3,4,0,0,66,2752,1140,849,13585,186,18511,93,15,12,26,0,144,379,50,42,21,0,491,182,32,13,116,4,351,54,15,15,9,5,95,306,20,28,5,6,366,474,88,62,474,12,1112,6203,794,714,1941,120,9779,351,75,47,1600,11262,13327,32254,9696,7467,128842,13759,192013
497,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,8,7,13,0,0,8,6,34
501,1545,8527,7035,53622,683,71419,32,333,163,4453,72,5055,1286,54,100,154,10,1607,225,107,75,356,12,774,1894,581,386,1124,25,4001,21592,8543,6806,47293,881,85110,2011,27,211,57,8,2321,644,84,90,310,4,1136,2018,562,441,3359,50,6435,194,92,38,365,3,697,136,48,21,77,0,281,1060,82,67,127,3,1333,4172,1421,1057,11072,137,17861,2825,1195,508,5796,66,10391,248,4,37,3,0,289,82,17,15,16,0,135,153,33,26,134,0,346,87,51,34,83,0,259,1327,279,194,80,23,1901,1057,593,327,202,23,2202,739,181,154,481,10,1567,236,26,40,87,0,389,60,10,11,3,0,78,4773,1692,1368,10690,135,18659,91,12,9,32,0,153,1454,167,144,64,9,1824,341,48,44,251,3,687,98,24,14,18,0,153,254,12,25,9,3,306,735,214,117,517,14,1592,6930,1150,1117,1799,107,11103,417,122,98,926,10061,11627,45899,15276,11921,99227,11817,184143
502,993,4928,4086,27220,412,37634,24,186,118,2522,53,2903,738,34,41,92,3,912,173,80,37,200,9,494,1215,272,212,514,11,2226,17479,4725,3922,23118,516,49755,1284,23,179,33,7,1537,333,37,31,134,6,533,1072,243,224,1741,20,3306,98,46,15,135,0,297,107,20,3,37,3,172,731,42,45,58,0,886,3226,700,510,5342,81,9855,944,427,207,1724,30,3335,95,8,14,0,0,119,19,3,0,15,0,42,22,3,4,27,3,58,94,28,14,68,0,198,1166,207,111,80,9,1580,758,269,190,129,6,1354,349,50,45,193,0,646,140,19,13,37,3,219,115,22,0,0,0,149,3738,865,767,5112,70,10544,52,21,8,31,0,114,930,89,74,27,13,1132,220,23,16,112,4,375,71,10,8,6,0,98,161,0,25,6,0,193,708,110,85,230,7,1141,4399,640,624,923,56,6641,359,61,49,490,4314,5275,32760,8267,6673,49286,5350,102337
503,1692,8459,7059,31235,334,48777,44,124,80,1278,16,1541,12603,397,672,451,61,14189,707,240,171,905,16,2036,1747,527,357,858,18,3498,21670,7816,5982,29849,379,65690,1227,32,205,21,9,1497,1343,150,144,343,7,1986,2523,577,432,2567,29,6123,1016,402,204,1076,7,2703,327,58,70,99,0,556,4600,252,212,174,23,5258,6802,1846,1336,10803,92,20880,4813,1481,704,4132,55,11174,922,26,52,24,0,1017,172,27,30,67,0,296,459,89,68,220,5,843,128,70,14,108,0,330,432,77,54,31,3,596,817,324,219,96,0,1463,1320,231,192,486,8,2233,623,65,77,74,4,832,66,16,9,5,0,84,5912,1881,1384,9202,90,18479,520,49,45,70,8,684,1597,201,203,41,3,2041,914,42,63,154,10,1183,523,74,54,41,9,696,1662,61,106,48,0,1888,956,198,142,496,6,1791,20463,1955,2071,2088,147,26724,632,62,34,309,9666,10700,79619,15804,12558,64459,10720,183153
504,4284,12432,10176,51688,673,79256,90,479,313,6249,122,7254,8763,249,459,335,46,9853,1386,365,225,1099,23,3100,2510,739,475,1339,26,5091,33550,11079,8663,41839,801,95927,5979,99,418,83,24,6604,1211,142,123,331,12,1812,2843,703,584,3251,54,7429,778,300,141,691,13,1925,417,84,60,156,5,721,9433,404,249,283,27,10392,7652,2064,1360,10680,137,21891,6593,2276,1140,6785,96,16889,504,6,58,19,6,580,201,57,17,62,0,337,722,154,83,291,10,1264,388,116,65,228,7,797,2730,371,265,124,23,3523,1779,714,418,223,28,3169,1877,286,266,762,20,3208,505,45,65,102,6,727,256,50,18,10,5,331,7812,2274,1805,9949,127,21963,1183,111,59,105,5,1468,2106,250,206,72,10,2641,962,83,59,243,6,1352,634,82,45,63,3,833,5365,99,173,118,17,5763,1223,248,203,547,12,2230,33536,2761,2509,3001,311,42121,1843,146,139,730,11547,14406,121005,22459,17422,95786,13638,270316
505,8710,25782,21375,95359,956,152184,178,643,352,6219,103,7489,17957,465,854,736,82,20091,2763,767,366,2050,35,5979,5931,1383,870,2327,44,10549,98798,22211,17846,75540,1404,215791,5944,130,600,187,28,6890,2856,311,225,639,15,4044,7552,1371,1186,5963,95,16154,2657,769,392,1905,23,5755,1053,170,100,193,6,1520,15556,561,396,463,46,17022,25257,4296,3100,21618,295,54568,15645,4737,2269,13565,173,36393,1001,24,90,23,7,1146,466,107,57,136,4,763,4690,751,449,1376,39,7304,582,195,136,371,4,1285,4499,696,393,180,45,5809,3861,1517,892,385,21,6673,4122,538,480,1059,25,6227,1386,86,210,217,16,1917,467,79,37,16,0,597,23004,4428,3437,18660,249,49771,2177,182,91,196,12,2662,10023,683,604,137,24,11472,2129,194,174,479,16,2999,893,115,95,109,4,1215,9407,191,342,176,45,10157,4118,561,389,1080,16,6166,66994,5209,5407,5162,539,83307,4006,307,217,1383,16823,22739,285908,45543,35928,175185,20351,562915
506,8014,21450,17362,86696,1226,134748,158,791,513,9586,317,11371,41877,662,1365,758,227,44881,1089,356,247,1148,16,2863,5534,1641,1142,3154,53,11525,61907,19280,15427,71344,1443,169401,11530,149,683,152,37,12554,1914,205,181,543,20,2860,4814,1156,957,5638,106,12672,763,259,153,689,13,1872,648,119,67,180,6,1027,27804,581,437,446,70,29334,12855,3218,2364,17687,221,36345,7936,2667,1383,8892,114,20987,3391,34,107,27,0,3565,699,163,78,154,0,1093,224,51,44,182,0,498,384,152,76,269,4,882,4291,512,405,178,70,5452,2878,1193,635,314,36,5051,2266,430,291,959,23,3967,883,78,123,182,7,1272,701,68,17,20,3,814,13525,3905,3031,16766,227,37454,640,75,52,93,3,862,4193,501,414,162,23,5291,1667,112,115,323,13,2230,2446,103,65,86,10,2701,2834,96,167,49,12,3147,2044,452,305,891,9,3701,86237,4742,4611,4976,572,101141,3501,223,233,1267,22009,27231,267420,37395,30076,159011,25987,519886
