SA4_CODE_2021,M_Emp_wrk_Ft_15_19,M_Emp_wrk_Ft_20_24,M_Emp_wrk_Ft_25_34,M_Emp_wrk_Ft_35_44,M_Emp_wrk_Ft_45_54,M_Emp_wrk_Ft_55_64,M_Emp_wrk_Ft_65_74,M_Emp_wrk_Ft_75_84,M_Emp_wrk_Ft_85_yr_over,M_Emp_wrk_Ft_Tot,M_Emp_wrk_Pt_15_19,M_Emp_wrk_Pt_20_24,M_Emp_wrk_Pt_25_34,M_Emp_wrk_Pt_35_44,M_Emp_wrk_Pt_45_54,M_Emp_wrk_Pt_55_64,M_Emp_wrk_Pt_65_74,M_Emp_wrk_Pt_75_84,M_Emp_wrk_Pt_85_yr_over,M_Emp_wrk_Pt_Tot,M_Emp_a_f_wrk_15_19,M_Emp_a_f_wrk_20_24,M_Emp_a_f_wrk_25_34,M_Emp_a_f_wrk_35_44,M_Emp_a_f_wrk_45_54,M_Emp_a_f_wrk_55_64,M_Emp_a_f_wrk_65_74,M_Emp_a_f_wrk_75_84,M_Emp_a_f_wrk_85_yr_over,M_Emp_a_f_wrk_Tot,M_Hr_wrk_ns_15_19,M_Hr_wrk_ns_20_24,M_Hr_wrk_ns_25_34,M_Hr_wrk_ns_35_44,M_Hr_wrk_ns_45_54,M_Hr_wrk_ns_55_64,M_Hr_wrk_ns_65_74,M_Hr_wrk_ns_75_84,M_Hr_wrk_ns_85_yr_over,M_Hr_wrk_ns_Tot,M_Tot_emp_15_19,M_Tot_emp_20_24,M_Tot_emp_25_34,M_Tot_emp_35_44,M_Tot_emp_45_54,M_Tot_emp_55_64,M_Tot_emp_65_74,M_Tot_emp_75_84,M_Tot_emp_85_yr_over,M_Tot_emp_Tot,M_UE_lk_fr_Ft_wrk_15_19,M_UE_lk_fr_Ft_wrk_20_24,M_UE_lk_fr_Ft_wrk_25_34,M_UE_lk_fr_Ft_wrk_35_44,M_UE_lk_fr_Ft_wrk_45_54,M_UE_lk_fr_Ft_wrk_55_64,M_UE_lk_fr_Ft_wrk_65_74,M_UE_lk_fr_Ft_wrk_75_84,M_UE_lk_for_Ft_wrk_85_over,M_UE_looking_for_Ft_wk_Tot,M_UE_lk_for_Pt_wk_15_19,M_UE_lk_for_Pt_wk_20_24,M_UE_lk_for_Pt_wk_25_34,M_UE_lk_for_Pt_wk_35_44,M_UE_lk_for_Pt_wk_45_54,M_UE_lk_for_Pt_wk_55_64,M_UE_lk_for_Pt_wk_65_74,M_UE_lk_for_Pt_wk_75_84,M_UE_looking_for_Pt_wk_85_ov,M_UE_lk_for_Pt_wrk_Tot,M_Tot_unemp_15_19,M_Tot_unemp_20_24,M_Tot_unemp_25_34,M_Tot_unemp_35_44,M_Tot_unemp_45_54,M_Tot_unemp_55_64,M_Tot_unemp_65_74,M_Tot_unemp_75_84,M_Tot_unemp_85_yr_over,M_Tot_unemp_Total,M_Tot_LF_15_19_yr,M_Tot_LF_20_24_yr,M_Tot_LF_25_34_yr,M_Tot_LF_35_44_yr,M_Tot_LF_45_54_yr,M_Tot_LF_55_64_yr,M_Tot_LF_65_74_yr,M_Tot_LF_75_84_yr,M_Tot_LF_85_yr_over,M_Tot_LF_Tot,M_NILF_15_19_yr,M_NILF_20_24_yr,M_NILF_25_34_yr,M_NILF_35_44_yr,M_NILF_45_54_yr,M_NILF_55_64_yr,M_NILF_65_74_yr,M_NILF_75_84_yr,M_NILF_85_yr_over,M_NILF_Tot,M_LF_st_ns_15_19,M_LF_st_ns_20_24,M_LF_st_ns_25_34,M_LF_st_ns_35_44,M_LF_st_ns_45_54,M_LF_st_ns_55_64,M_LF_st_ns_65_74,M_LF_st_ns_75_84,M_LF_st_ns_85_yr_over,M_LF_st_ns_Total,M_Tot_15_19_yr,M_Tot_20_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Emp_wrk_Ft_15_19,F_Emp_wrk_Ft_20_24,F_Emp_wrk_Ft_25_34,F_Emp_wrk_Ft_35_44,F_Emp_wrk_Ft_45_54,F_Emp_wrk_Ft_55_64,F_Emp_wrk_Ft_65_74,F_Emp_wrk_Ft_75_84,F_Emp_wrk_Ft_85_yr_over,F_Emp_wrk_Ft_Tot,F_Emp_wrk_Pt_15_19,F_Emp_wrk_Pt_20_24,F_Emp_wrk_Pt_25_34,F_Emp_wrk_Pt_35_44,F_Emp_wrk_Pt_45_54,F_Emp_wrk_Pt_55_64,F_Emp_wrk_Pt_65_74,F_Emp_wrk_Pt_75_84,F_Emp_wrk_Pt_85ov,F_Emp_wrk_Pt_Tot,F_Emp_a_f_wrk_15_19,F_Emp_a_f_wrk_20_24,F_Emp_a_f_wrk_25_34,F_Emp_a_f_wrk_35_44,F_Emp_a_f_wrk_45_54,F_Emp_a_f_wrk_55_64,F_Emp_a_f_wrk_65_74,F_Emp_a_f_wrk_75_84,F_Emp_a_f_wrk_85ov,F_Emp_a_f_wrk_Tot,F_Hr_wrk_ns_15_19,F_Hr_wrk_ns_20_24,F_Hr_wrk_ns_25_34,F_Hr_wrk_ns_35_44,F_Hr_wrk_ns_45_54,F_Hr_wrk_ns_55_64,F_Hr_wrk_ns_65_74,F_Hr_wrk_ns_75_84,F_Hr_wrk_ns_85_yr_over,F_Hr_wrk_ns_Tot,F_Tot_emp_15_19_yr,F_Tot_emp_20_24_yr,F_Tot_emp_25_34_yr,F_Tot_emp_35_44_yr,F_Tot_emp_45_54_yr,F_Tot_emp_55_64_yr,F_Tot_emp_65_74_yr,F_Tot_emp_75_84_yr,F_Tot_emp_85_yr_over,F_Tot_emp_Tot,F_UE_lk_fr_Ft_wrk_15_19,F_UE_lk_fr_Ft_wrk_20_24,F_UE_lk_fr_Ft_wrk_25_34,F_UE_lk_fr_Ft_wrk_35_44,F_UE_lk_fr_Ft_wrk_45_54,F_UE_lk_fr_Ft_wrk_55_64,F_UE_lk_fr_Ft_wrk_65_74,F_UE_lk_fr_Ft_wrk_75_84,F_UE_lk_for_Ft_wrk_85_over,F_UE_looking_for_Ft_wk_Tot,F_UE_lk_for_Pt_wk_15_19,F_UE_lk_for_Pt_wk_20_24,F_UE_lk_for_Pt_wk_25_34,F_UE_lk_for_Pt_wk_35_44,F_UE_lk_for_Pt_wk_45_54,F_UE_lk_for_Pt_wk_55_64,F_UE_lk_for_Pt_wk_65_74,F_UE_lk_for_Pt_wk_75_84,F_UE_looking_for_Pt_wk_85_ov,F_UE_lk_for_Pt_wrk_Tot,F_Tot_unemp_15_19,F_Tot_unemp_20_24,F_Tot_unemp_25_34,F_Tot_unemp_35_44,F_Tot_unemp_45_54,F_Tot_unemp_55_64,F_Tot_unemp_65_74,F_Tot_unemp_75_84,F_Tot_unemp_85_yr_over,F_Tot_unemp_Total
214,1221,3705,10983,12393,13009,9373,2049,204,10,52940,2608,1953,2023,1898,2390,2966,2108,484,39,16466,398,332,471,454,520,627,276,65,9,3144,87,151,254,257,266,162,65,25,7,1268,4319,6132,13725,14998,16181,13127,4496,775,60,73816,132,301,444,311,390,363,63,0,0,2005,520,165,128,85,97,164,56,4,0,1215,654,467,568,391,482,526,113,9,0,3213,4970,6609,14294,15394,16666,13652,4608,783,64,77038,3833,1038,1334,1548,2200,4283,11203,8797,3037,37285,406,362,928,963,1120,894,793,724,530,6724,9210,8009,16560,17900,19988,18830,16609,10300,3631,121034,325,2023,6443,6175,7989,5087,847,39,0,28930,3170,3086,5219,7491,7463,6520,2248,215,10,35426,529,494,1398,1067,807,809,283,46,3,5440,84,114,256,204,193,149,54,28,0,1084,4115,5725,13314,14940,16457,12567,3430,330,9,70879,88,164,200,179,221,154,17,0,0,1024,542,162,234,248,243,239,56,0,0,1728,633,324,432,425,462,394,74,4,4,2752
215,744,2084,5782,5223,5540,5394,1515,248,26,26559,1104,647,1131,888,909,1382,1000,254,40,7345,101,118,223,179,204,328,144,26,10,1324,50,83,224,155,159,146,70,45,7,943,1994,2934,7357,6443,6804,7255,2718,572,80,36169,80,193,235,175,195,192,23,0,0,1088,136,87,110,63,63,89,31,6,0,588,217,277,344,235,262,281,56,6,3,1679,2221,3211,7705,6680,7064,7531,2775,573,86,37845,1819,639,1087,1113,1464,2799,6076,4183,1545,20725,334,313,802,725,711,803,748,493,251,5180,4373,4158,9596,8520,9244,11132,9590,5250,1880,63749,251,1286,3187,2665,3483,2747,547,63,5,14231,1460,1127,2767,3063,3093,3298,1041,151,10,16003,150,153,601,293,268,413,142,17,10,2040,60,74,142,114,136,107,60,45,8,741,1926,2640,6695,6130,6974,6560,1788,266,23,33013,50,73,122,106,100,84,10,0,0,547,142,69,128,95,92,127,24,0,0,680,199,142,255,204,191,211,31,0,0,1231
216,708,1869,4784,4529,5200,4381,1149,152,16,22791,1059,560,869,765,847,1123,819,193,21,6261,132,84,162,167,205,310,130,16,6,1207,73,62,174,134,138,122,61,26,12,798,1974,2574,5988,5589,6391,5941,2162,389,56,31060,86,143,226,176,180,158,7,3,0,984,169,69,59,51,48,68,28,0,0,492,251,213,290,227,222,226,37,3,0,1475,2223,2790,6279,5819,6611,6168,2198,393,54,32531,1697,532,874,895,1245,2304,5239,3981,1317,18082,296,276,699,588,694,638,578,443,206,4411,4218,3599,7846,7297,8548,9106,8010,4812,1574,55021,221,1065,2708,2434,3151,2293,430,28,0,12327,1408,1126,2447,2802,2833,2870,930,100,8,14519,204,156,477,258,269,333,112,15,0,1824,60,60,117,106,109,91,46,22,10,621,1894,2416,5751,5602,6363,5580,1511,159,18,29294,46,66,94,83,79,62,5,0,0,435,168,69,120,89,78,96,19,3,0,650,204,145,216,173,158,153,25,4,0,1091
217,732,1755,4526,4437,4974,4452,1342,253,18,22484,1094,518,908,776,913,1357,1002,229,26,6836,135,79,182,161,235,322,145,39,5,1291,58,58,156,132,128,101,78,39,20,773,2024,2404,5776,5505,6250,6235,2570,562,72,31388,48,96,148,118,120,108,14,0,0,647,109,51,55,48,41,77,27,0,0,410,157,144,203,161,164,178,43,0,0,1058,2181,2552,5975,5672,6419,6412,2608,562,72,32445,1364,352,569,602,980,2116,5061,3334,1167,15555,263,208,467,459,521,514,482,316,172,3404,3806,3113,7011,6735,7922,9039,8154,4218,1404,51404,291,1032,2345,2093,2997,2275,535,70,7,11642,1447,962,2369,2988,3076,3178,1058,140,14,15225,178,140,528,332,291,384,111,11,6,1972,65,44,93,87,76,97,70,35,5,575,1978,2177,5338,5492,6443,5926,1781,254,31,29416,24,46,67,49,77,66,5,0,0,333,117,46,66,84,93,110,15,0,0,532,135,90,135,131,167,176,22,6,0,868
297,0,4,13,35,42,35,5,0,0,131,0,0,0,5,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,11,39,44,43,5,0,0,148,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,11,39,49,43,5,0,0,151,0,0,0,0,0,5,0,0,0,7,0,9,19,84,121,96,13,0,0,335,0,4,30,131,163,141,16,0,0,493,0,0,8,5,7,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,5,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,982,2960,7973,10838,11285,7760,1428,103,9,43335,2444,1655,1601,1448,1635,1870,1110,168,9,11943,407,375,465,474,538,674,264,26,0,3230,45,89,189,161,163,105,38,6,7,799,3879,5077,10228,12917,13624,10409,2836,304,27,59301,165,301,385,302,331,352,59,5,0,1904,505,154,117,63,55,111,66,6,3,1081,668,459,506,363,393,465,128,10,3,2988,4548,5532,10732,13284,14017,10870,2959,314,25,62292,3074,770,903,1024,1420,3412,8748,5899,1717,26970,197,209,468,452,476,387,383,341,280,3195,7825,6517,12103,14758,15908,14668,12091,6557,2033,92454,290,1812,5168,6672,8014,4880,613,26,0,27462,2912,2080,3618,5483,5125,4204,1237,132,3,24798,762,611,1308,1005,860,842,232,19,5,5638,57,72,159,148,142,98,27,21,5,717,4017,4576,10247,13302,14144,10018,2110,197,11,58620,81,160,188,172,225,151,27,0,4,1003,449,115,179,224,168,176,35,0,0,1358,537,281,368,393,390,334,58,0,3,2362
302,504,2791,10477,11877,9735,5782,1053,76,3,42297,1877,1957,2639,1901,1562,1530,798,154,14,12424,421,424,697,567,490,514,200,25,4,3337,49,107,262,202,129,72,25,14,4,854,2843,5277,14073,14549,11910,7900,2066,269,26,58904,129,284,498,350,331,314,48,0,0,1959,422,229,167,93,81,98,48,0,0,1140,547,515,666,443,413,414,90,3,0,3095,3398,5790,14743,14989,12323,8311,2159,267,22,62006,2714,831,1231,1117,1397,2764,6085,4359,1756,22243,168,299,697,567,485,364,341,303,237,3466,6275,6916,16668,16673,14206,11434,8580,4933,2011,87708,218,2179,8022,7397,7043,3981,541,18,0,29398,2317,2655,4462,5274,4164,2960,903,89,3,22829,658,641,1618,1138,755,714,216,25,4,5763,23,96,219,110,75,60,20,12,5,625,3215,5571,14320,13925,12036,7713,1679,141,13,58612,72,170,308,234,207,139,15,0,0,1148,397,191,218,199,184,156,32,6,0,1370,469,354,525,431,393,296,40,6,0,2520
303,733,4453,17572,19380,14797,8757,1615,134,0,67449,2949,4370,5747,3883,2824,2320,1337,246,17,23696,600,895,1171,833,662,671,251,44,0,5133,67,276,585,386,242,139,49,19,5,1759,4345,9988,25072,24481,18523,11888,3256,445,28,98036,171,547,1038,688,590,484,71,0,0,3603,791,568,409,179,145,179,71,6,0,2360,967,1117,1453,871,741,661,140,6,0,5956,5316,11106,26524,25352,19264,12548,3393,452,28,103987,5102,2519,2866,2081,2304,4409,8804,6127,2178,36390,328,646,1465,1029,794,630,532,395,178,6005,10745,14267,30858,28463,22366,17594,12730,6975,2386,146385,318,3663,13468,11867,10230,5583,785,40,0,45946,3542,5119,8058,9065,6543,4406,1387,142,4,38271,962,1309,2191,1712,1074,891,228,25,0,8397,63,202,378,240,171,121,30,9,7,1224,4882,10287,24103,22884,18016,11005,2428,213,11,93833,119,323,633,449,351,209,18,0,0,2101,730,480,524,502,324,246,58,4,0,2862,852,801,1156,948,672,453,74,4,0,4958
304,419,2062,6171,9440,9453,5225,1209,117,5,34102,1894,2264,1605,1331,1240,1239,989,243,16,10814,694,624,475,405,422,377,162,28,0,3186,29,76,129,134,78,46,16,6,0,507,3042,5020,8378,11312,11182,6886,2375,382,22,48606,76,219,340,235,265,242,40,0,0,1424,582,321,151,69,60,86,47,7,0,1315,655,541,492,309,321,330,84,3,0,2742,3696,5562,8870,11619,11508,7220,2459,386,29,51349,3602,1363,1055,723,830,1850,4796,3848,1292,19363,136,250,326,262,212,164,119,119,102,1687,7438,7177,10249,12602,12552,9230,7375,4355,1418,72397,194,1442,4758,5626,6260,3224,566,23,3,22093,2239,2496,2628,4505,4069,2708,1011,140,5,19804,994,827,1002,961,706,548,187,26,0,5246,31,47,100,104,65,32,8,7,0,391,3453,4806,8490,11198,11099,6506,1776,192,10,47537,38,117,165,193,175,83,18,0,0,792,498,247,164,207,166,128,36,3,0,1442,534,361,332,408,339,207,56,3,0,2235
305,378,4683,19013,16022,13007,7539,1557,161,13,62369,2179,4184,5659,2624,1954,1838,1233,318,25,20015,686,1179,1543,759,640,507,174,31,0,5520,36,162,421,207,112,56,15,8,0,1027,3277,10203,26640,19606,15714,9939,2978,522,46,88926,88,399,803,576,521,423,52,3,0,2871,522,557,397,143,108,134,63,3,0,1923,610,960,1202,720,627,554,118,12,0,4794,3885,11162,27842,20324,16342,10492,3095,533,46,93720,3715,2422,2636,1525,1779,2869,5337,3449,1146,24877,332,862,2410,1600,1314,903,626,409,196,8652,7934,14447,32885,23453,19432,14266,9063,4391,1385,127252,246,4669,16267,10355,9381,4898,719,48,4,46588,2759,5616,7590,5744,4587,3385,1197,184,13,31076,1100,1701,2353,1391,927,740,228,22,0,8459,54,174,315,147,96,66,31,3,0,882,4155,12155,26517,17641,14990,9089,2177,258,21,87004,54,288,557,369,318,151,14,0,0,1754,524,543,448,305,225,171,53,3,5,2269,582,831,1003,680,541,320,70,3,5,4019
306,958,2781,8123,8892,9511,7375,1806,239,21,39709,2204,1287,2315,1953,2228,2467,1484,301,16,14260,166,174,488,493,638,803,322,46,10,3142,103,147,335,261,219,197,52,36,10,1357,3433,4392,11266,11600,12593,10844,3673,625,56,58472,195,374,578,444,521,507,77,0,0,2701,396,153,188,132,153,225,95,14,0,1356,590,531,765,581,674,732,170,15,0,4054,4021,4922,12031,12176,13265,11572,3846,646,57,62527,3063,927,1435,1532,2216,4824,10832,6246,1643,32718,706,852,2104,1665,1771,1679,1730,932,325,11768,7792,6696,15565,15375,17256,18077,16402,7822,2023,107017,478,1860,5672,6069,7360,4859,906,88,3,27284,2912,1890,4528,5524,5429,4857,1700,188,15,27046,192,222,909,701,587,787,238,23,0,3666,108,108,244,155,169,131,62,26,4,1017,3685,4086,11349,12453,13548,10634,2914,319,27,59011,128,209,362,259,286,237,18,0,0,1500,390,179,286,289,274,269,59,3,0,1750,517,381,649,554,562,505,77,3,0,3251
