SA4_CODE_2021,M_0_4_yr_Need_for_assist,M_0_4_yr_No_need_for_assist,M_0_4_yr_Need_for_assist_ns,M_0_4_yr_OS_vis,M_0_4_yr_Tot,M_5_14_yr_Need_for_assist,M_5_14_yr_No_need_for_assist,M_5_14_yr_Need_for_assist_ns,M_5_14_yr_OS_vis,M_5_14_yr_Tot,M_15_19_yr_Need_for_assist,M_15_19_No_need_for_assist,M_15_19_Need_for_assist_ns,M_15_19_yr_OS_vis,M_15_19_yr_Tot,M_20_24_yr_Need_for_assist,M_20_24_No_need_for_assist,M_20_24_Need_for_assist_ns,M_20_24_yr_OS_vis,M_20_24_yr_Tot,M_25_34_yr_Need_for_assist,M_25_34_No_need_for_assist,M_25_34_Need_for_assist_ns,M_25_34_yr_OS_vis,M_25_34_yr_Tot,M_35_44_yr_Need_for_assist,M_35_44_No_need_for_assist,M_35_44_Need_for_assist_ns,M_35_44_yr_OS_vis,M_35_44_yr_Tot,M_45_54_yr_Need_for_assist,M_45_54_No_need_for_assist,M_45_54_Need_for_assist_ns,M_45_54_yr_OS_vis,M_45_54_yr_Tot,M_55_64_yr_Need_for_assist,M_55_64_No_need_for_assist,M_55_64_Need_for_assist_ns,M_55_64_yr_OS_vis,M_55_64_yr_Tot,M_65_74_yr_Need_for_assist,M_65_74_No_need_for_assist,M_65_74_Need_for_assist_ns,M_65_74_yr_OS_vis,M_65_74_yr_Tot,M_75_84_yr_Need_for_assist,M_75_84_No_need_for_assist,M_75_84_Need_for_assist_ns,M_75_84_yr_OS_vis,M_75_84_yr_Tot,M_85_yr_over_Need_for_assist,M_85_over_No_need_for_assist,M_85_over_Need_for_assist_ns,M_85_over_OS_vis,M_85_yr_over_Tot,M_Tot_Need_for_assist,M_Tot_No_need_for_assist,M_Tot_Need_for_assist_ns,M_Tot_OS_vis,M_Tot_Tot,F_0_4_yr_Need_for_assist,F_0_4_yr_No_need_for_assist,F_0_4_yr_Need_for_assist_ns,F_0_4_yr_OS_vis,F_0_4_yr_Tot,F_5_14_yr_Need_for_assist,F_5_14_yr_No_need_for_assist,F_5_14_yr_Need_for_assist_ns,F_5_14_yr_OS_vis,F_5_14_yr_Tot,F_15_19_yr_Need_for_assist,F_15_19_No_need_for_assist,F_15_19_Need_for_assist_ns,F_15_19_yr_OS_vis,F_15_19_yr_Tot,F_20_24_yr_Need_for_assist,F_20_24_No_need_for_assist,F_20_24_Need_for_assist_ns,F_20_24_yr_OS_vis,F_20_24_yr_Tot,F_25_34_yr_Need_for_assist,F_25_34_No_need_for_assist,F_25_34_Need_for_assist_ns,F_25_34_yr_OS_vis,F_25_34_yr_Tot,F_35_44_yr_Need_for_assist,F_35_44_No_need_for_assist,F_35_44_Need_for_assist_ns,F_35_44_yr_OS_vis,F_35_44_yr_Tot,F_45_54_yr_Need_for_assist,F_45_54_No_need_for_assist,F_45_54_Need_for_assist_ns,F_45_54_yr_OS_vis,F_45_54_yr_Tot,F_55_64_yr_Need_for_assist,F_55_64_No_need_for_assist,F_55_64_Need_for_assist_ns,F_55_64_yr_OS_vis,F_55_64_yr_Tot,F_65_74_yr_Need_for_assist,F_65_74_No_need_for_assist,F_65_74_Need_for_assist_ns,F_65_74_yr_OS_vis,F_65_74_yr_Tot,F_75_84_yr_Need_for_assist,F_75_84_No_need_for_assist,F_75_84_Need_for_assist_ns,F_75_84_yr_OS_vis,F_75_84_yr_Tot,F_85_yr_over_Need_for_assist,F_85_over_No_need_for_assist,F_85_over_Need_for_assist_ns,F_85_over_OS_vis,F_85_yr_over_Tot,F_Tot_Need_for_assist,F_Tot_No_need_for_assist,F_Tot_Need_for_assist_ns,F_Tot_OS_vis,F_Tot_Tot,P_0_4_yr_Need_for_assist,P_0_4_yr_No_need_for_assist,P_0_4_yr_Need_for_assist_ns,P_0_4_yr_OS_vis,P_0_4_yr_Tot,P_5_14_yr_Need_for_assist,P_5_14_yr_No_need_for_assist,P_5_14_yr_Need_for_assist_ns,P_5_14_yr_OS_vis,P_5_14_yr_Tot,P_15_19_yr_Need_for_assist,P_15_19_No_need_for_assist,P_15_19_Need_for_assist_ns,P_15_19_yr_OS_vis,P_15_19_yr_Tot,P_20_24_yr_Need_for_assist,P_20_24_No_need_for_assist,P_20_24_Need_for_assist_ns,P_20_24_yr_OS_vis,P_20_24_yr_Tot,P_25_34_yr_Need_for_assist,P_25_34_No_need_for_assist,P_25_34_Need_for_assist_ns,P_25_34_yr_OS_vis,P_25_34_yr_Tot,P_35_44_yr_Need_for_assist,P_35_44_No_need_for_assist,P_35_44_Need_for_assist_ns,P_35_44_yr_OS_vis,P_35_44_yr_Tot,P_45_54_yr_Need_for_assist,P_45_54_No_need_for_assist,P_45_54_Need_for_assist_ns,P_45_54_yr_OS_vis,P_45_54_yr_Tot,P_55_64_yr_Need_for_assist,P_55_64_No_need_for_assist,P_55_64_Need_for_assist_ns,P_55_64_yr_OS_vis,P_55_64_yr_Tot,P_65_74_yr_Need_for_assist,P_65_74_No_need_for_assist,P_65_74_Need_for_assist_ns,P_65_74_yr_OS_vis,P_65_74_yr_Tot,P_75_84_yr_Need_for_assist,P_75_84_No_need_for_assist,P_75_84_Need_for_assist_ns,P_75_84_yr_OS_vis,P_75_84_yr_Tot,P_85_yr_over_Need_for_assist,P_85_over_No_need_for_assist,P_85_over_Need_for_assist_ns,P_85_over_OS_vis,P_85_yr_over_Tot,P_Tot_Need_for_assist,P_Tot_No_need_for_assist,P_Tot_Need_for_assist_ns,P_Tot_OS_vis,P_Tot_Tot
312,104,5189,460,5,5759,665,11007,1075,10,12763,203,4725,480,0,5418,134,4526,1025,48,5725,225,10792,3124,151,14290,209,11036,3042,63,14351,312,11233,3086,41,14668,544,11278,2621,33,14478,790,8137,1183,34,10140,759,3231,454,11,4460,458,494,126,3,1075,4405,81643,16687,388,103130,62,4849,409,3,5330,309,10673,1007,4,12002,137,4412,462,7,5014,92,4559,770,47,5466,143,11373,1714,127,13356,204,10969,1348,24,12544,349,10636,1298,17,12301,597,10493,1248,27,12362,672,7491,815,30,9007,877,3040,370,9,4304,859,586,130,3,1579,4306,79087,9565,296,93257,168,10041,868,8,11088,979,21683,2086,8,24755,344,9137,944,11,10432,224,9082,1792,94,11190,367,22163,4835,275,27648,413,22007,4386,82,26895,661,21867,4384,54,26971,1141,21770,3870,56,26839,1458,15632,1992,63,19146,1637,6275,829,21,8765,1323,1080,250,7,2652,8718,160734,26252,683,196388
313,180,6606,436,5,7233,1747,14441,1124,12,17330,580,7038,475,0,8093,400,6339,647,44,7424,611,12478,1502,197,14781,569,12851,1259,58,14735,825,14255,1009,20,16104,1253,13489,737,33,15498,1983,12603,634,20,15239,1949,6452,457,14,8866,1092,1166,186,3,2449,11192,107711,8448,409,127762,124,6410,398,6,6935,880,14601,1027,11,16519,365,6851,426,0,7643,236,6305,420,15,6979,483,13877,935,107,15398,668,14651,915,29,16262,1006,15645,829,17,17500,1413,15384,687,22,17508,1875,14642,672,22,17219,2324,6901,458,19,9709,2009,1279,333,0,3619,11388,116546,7096,264,135289,301,13021,831,7,14162,2624,29045,2154,27,33846,945,13891,893,6,15738,640,12644,1065,58,14406,1102,26348,2434,300,30183,1233,27498,2177,87,31004,1828,29897,1838,41,33606,2663,28872,1422,50,33008,3863,27250,1304,44,32456,4274,13348,915,35,18577,3103,2440,520,4,6068,22580,224258,15547,667,263051
314,166,7084,262,7,7515,1336,15205,611,4,17161,409,6773,235,4,7418,236,6037,234,10,6518,332,12878,551,15,13779,358,14305,504,20,15176,422,13564,442,11,14439,514,9870,246,20,10649,731,6890,214,15,7853,757,3028,119,9,3912,409,438,69,0,913,5666,96071,3493,116,105345,82,6548,263,0,6891,643,14573,602,5,15818,253,6627,219,4,7110,169,5980,230,5,6378,363,14103,565,11,15040,396,15726,541,12,16674,512,14584,414,18,15528,607,10769,246,40,11666,853,7690,229,34,8808,1030,3265,178,8,4474,927,533,140,0,1601,5824,100398,3629,146,109995,245,13631,526,6,14404,1980,29773,1213,9,32980,659,13401,453,11,14528,405,12013,468,8,12896,695,26983,1117,29,28815,746,30030,1040,28,31854,933,28150,856,33,29974,1123,20638,499,58,22314,1583,14580,446,49,16660,1783,6296,298,16,8387,1328,974,214,4,2518,11487,196464,7121,262,215337
315,31,2762,347,0,3151,195,5356,675,8,6237,46,2229,342,5,2622,39,2461,628,52,3181,68,5656,1665,181,7569,71,4848,1364,85,6363,119,5156,1341,20,6636,255,5800,1207,11,7277,425,4860,978,12,6276,305,1533,319,6,2166,146,158,51,0,358,1708,40825,8919,382,51833,12,2616,294,4,2927,87,5155,621,4,5872,32,1980,243,0,2253,25,2507,402,31,2964,51,5684,813,88,6633,81,4703,652,28,5460,148,4747,684,16,5592,299,5475,897,13,6692,331,3946,646,9,4932,338,1113,201,4,1655,195,170,62,0,434,1597,38101,5519,201,45410,47,5383,639,7,6075,283,10514,1298,16,12108,79,4204,581,4,4869,66,4972,1028,84,6147,121,11341,2476,274,14212,151,9548,2014,107,11821,273,9902,2027,34,12230,554,11280,2106,27,13966,752,8803,1629,20,11204,635,2647,519,9,3823,339,334,114,6,792,3299,78926,14435,582,97240
316,185,9193,540,22,9931,1592,22276,1350,22,25236,538,10617,573,15,11746,333,8641,565,28,9570,528,18237,1256,145,20161,545,20584,1340,71,22549,728,22997,1303,74,25102,1221,22354,1229,59,24854,1881,21328,1196,75,24480,2359,11428,912,62,14753,1774,2304,429,12,4517,11677,169946,10700,573,192891,96,8769,419,10,9294,882,21710,1311,17,23915,341,10505,568,11,11430,235,9109,559,34,9935,439,20312,1327,118,22195,570,23836,1362,67,25832,954,26221,1318,56,28545,1407,26528,1341,62,29341,1961,23819,1260,86,27127,2944,12047,984,40,16008,3220,2458,715,11,6396,13039,185303,11159,517,210017,281,17955,954,34,19223,2467,43982,2660,35,49152,882,21118,1146,26,23172,565,17747,1125,61,19504,962,38547,2579,266,42356,1118,44419,2704,145,48382,1677,49223,2621,134,53650,2621,48881,2572,125,54197,3847,45146,2457,158,51607,5297,23466,1893,96,30759,4993,4761,1146,19,10915,24708,355253,21855,1090,402914
317,93,4537,237,4,4872,794,10156,477,0,11432,292,5020,285,6,5604,195,4592,312,10,5112,321,9481,633,41,10474,335,8406,503,17,9253,392,8125,502,13,9030,581,7587,448,0,8620,838,6152,383,3,7378,894,3298,247,3,4439,603,706,106,0,1415,5333,68062,4137,104,77632,54,4476,220,0,4751,389,10034,447,0,10880,199,5100,249,4,5557,142,4777,310,13,5249,256,10354,546,29,11187,335,9414,506,16,10271,480,9223,451,11,10162,658,8545,446,17,9674,859,7191,381,16,8450,1227,3914,294,4,5439,1329,947,191,0,2468,5934,73981,4059,117,84087,151,9017,459,3,9629,1187,20190,933,7,22311,492,10122,536,12,11158,342,9368,624,26,10360,581,19835,1179,71,21664,666,17818,1010,25,19520,868,17343,953,25,19190,1241,16135,902,23,18293,1699,13348,768,15,15826,2121,7212,537,15,9884,1928,1655,304,0,3888,11266,142042,8196,224,161724
318,157,6398,477,0,7028,1028,13910,1251,9,16195,333,6783,685,10,7809,242,7333,1208,72,8853,349,13820,1834,187,16195,424,12021,1428,68,13940,618,12565,1279,23,14490,921,12362,1144,32,14454,1276,10004,882,30,12183,1195,4287,487,14,5975,642,705,157,0,1507,7180,100187,10815,441,118624,86,5737,482,0,6304,483,13604,1115,7,15204,184,7024,568,4,7778,160,7272,651,41,8126,314,14332,1338,59,16048,395,13693,1192,21,15309,656,13654,1111,17,15434,939,13139,872,23,14977,1221,10127,742,26,12114,1508,4319,439,4,6277,1350,870,266,0,2490,7303,103765,8783,210,120063,237,12133,957,0,13331,1511,27513,2365,13,31400,513,13801,1257,21,15588,407,14607,1859,112,16978,667,28158,3170,248,32242,824,25712,2626,91,29247,1274,26218,2387,40,29924,1858,25504,2015,56,29433,2496,20125,1626,51,24297,2700,8603,928,21,12255,1992,1574,421,8,3995,14482,203955,19600,650,238684
319,162,6335,533,6,7032,1701,15618,1397,9,18719,697,7464,638,4,8801,460,5922,608,71,7061,704,12097,1380,262,14440,764,12278,1291,105,14444,1259,15175,1434,41,17908,2328,18538,1516,34,22414,3390,20327,1467,33,25217,2926,10373,913,23,14230,1442,1748,287,0,3479,15819,125884,11458,595,153744,90,6049,480,3,6622,912,15196,1265,8,17383,472,7118,544,0,8130,282,5932,470,35,6726,544,13229,1082,110,14970,685,14424,1055,34,16191,1337,17057,1249,31,19673,2230,21179,1368,39,24809,2895,21042,1362,33,25331,3144,9814,907,14,13875,2492,1883,442,0,4823,15073,132911,10229,308,158525,250,12382,1019,6,13655,2614,30813,2658,18,36103,1165,14582,1177,3,16932,740,11854,1085,109,13785,1251,25323,2459,370,29405,1454,26701,2346,142,30634,2595,32235,2683,67,37582,4556,39717,2881,72,47221,6289,41370,2826,66,50549,6065,20186,1819,37,28104,3930,3631,730,8,8298,30898,258793,21680,903,312271
397,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,3,5,0,8,0,26,42,6,69,0,27,73,6,107,0,30,42,0,77,0,9,16,0,26,0,8,6,4,23,0,0,0,0,0,0,0,0,0,0,0,108,191,17,317,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,0,3,4,5,9,0,9,12,7,35,0,5,3,0,7,0,3,0,0,3,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,29,10,65,0,0,0,0,0,0,0,0,0,6,0,8,10,0,11,0,3,8,5,18,0,35,60,15,102,5,30,74,6,114,0,33,47,0,79,0,12,16,0,34,0,8,6,4,23,0,0,0,0,0,0,0,0,0,0,5,133,222,24,385
401,119,7021,271,24,7426,879,16588,580,30,18085,301,8743,305,28,9379,230,10393,490,37,11146,308,19141,1096,112,20650,326,18309,968,82,19687,483,18366,902,72,19822,644,16828,753,58,18291,977,13860,561,46,15442,1388,7121,371,14,8899,1497,1741,214,8,3456,7148,138109,6500,512,152280,72,6682,248,9,7014,405,16266,572,20,17273,183,8684,317,20,9208,159,10281,457,19,10922,299,19602,952,86,20938,359,19818,752,62,20994,483,19558,731,50,20822,716,18294,666,74,19741,1152,15764,575,54,17536,2293,8295,446,25,11066,3287,2160,383,9,5841,9412,145404,6096,431,161353,190,13701,515,31,14437,1292,32860,1153,58,35360,481,17432,620,54,18585,389,20671,945,61,22067,613,38740,2050,190,41593,688,38130,1716,148,40677,963,37920,1636,119,40640,1357,35121,1419,133,38038,2131,29626,1131,101,32982,3684,15422,822,41,19966,4783,3900,596,12,9294,16568,283521,12599,944,313633
402,438,13797,656,8,14894,2922,26246,1452,12,30627,846,12332,629,4,13809,597,14476,699,16,15784,913,30822,1657,57,33448,993,28644,1546,34,31220,1262,24645,1205,37,27141,1827,22041,935,45,24848,2290,15731,652,75,18754,2171,7778,457,17,10424,1546,1753,261,8,3558,15805,198260,10145,309,224515,245,12953,652,8,13852,1375,26335,1277,7,29002,517,11750,574,3,12847,344,13381,588,12,14319,783,31276,1480,48,33580,1015,28799,1288,27,31129,1596,24974,1059,38,27661,2200,23347,808,97,26442,2621,17594,698,88,21001,3221,8870,598,23,12708,3042,2032,447,8,5528,16957,201310,9459,354,228073,680,26752,1302,14,28745,4302,52588,2723,23,59629,1361,24082,1195,12,26651,939,27852,1281,30,30103,1699,62098,3140,100,67032,2006,57445,2834,62,62349,2856,49618,2260,80,54804,4020,45389,1744,137,51289,4912,33326,1349,165,39750,5389,16648,1058,37,23132,4591,3782,706,13,9091,32763,399566,19597,657,452587
403,220,9272,307,0,9805,1656,20011,785,6,22464,589,9963,360,11,10924,393,10271,379,12,11056,533,21207,793,36,22568,588,21761,741,20,23113,802,21546,738,36,23117,1169,20006,726,26,21925,1734,17198,579,34,19544,1829,8482,424,17,10756,1631,2020,215,7,3876,11150,161737,6055,200,179143,129,8931,304,10,9373,831,19609,702,10,21154,387,9753,327,12,10484,273,10272,355,13,10918,551,22287,737,35,23602,636,23788,778,31,25227,972,22696,709,22,24397,1440,22366,707,48,24566,1835,19810,614,70,22327,2586,9594,500,25,12707,3549,2561,366,8,6476,13196,171669,6095,276,191233,352,18209,613,6,19172,2486,39622,1485,16,43615,979,19719,686,24,21408,664,20543,736,30,21971,1089,43489,1527,68,46170,1221,45550,1512,47,48337,1773,44240,1448,51,47513,2612,42374,1432,76,46487,3574,37003,1198,98,41870,4415,18079,927,40,23465,5179,4579,580,12,10354,24346,333404,12145,475,370371
404,124,6023,219,5,6379,839,11111,506,7,12455,265,5760,229,11,6261,199,7716,328,11,8259,335,17772,723,38,18867,365,14983,613,27,15984,596,14002,564,25,15182,956,13378,549,27,14910,1151,9580,329,32,11089,1360,4637,229,8,6232,1423,1297,115,4,2835,7620,106267,4383,190,118461,87,5781,256,0,6128,386,11049,442,6,11887,153,5531,171,8,5862,147,7682,297,10,8134,309,17833,665,29,18838,377,15429,588,25,16417,647,14562,496,31,15740,1014,14100,456,39,15614,1414,10775,378,52,12623,2254,5516,308,13,8087,2917,1569,182,6,4675,9708,109831,4245,224,124008,217,11808,473,7,12508,1226,22162,946,12,24344,420,11287,405,12,12125,347,15404,621,23,16389,642,35610,1381,67,37706,744,30410,1199,47,32401,1247,28566,1059,53,30923,1972,27477,1003,70,30527,2566,20353,703,80,23710,3618,10153,535,22,14321,4339,2865,293,6,7509,17331,216100,8626,413,242467
405,61,2599,161,0,2825,475,6085,453,0,7015,189,2674,208,6,3076,98,2339,157,4,2602,207,4757,318,10,5290,178,5064,392,3,5639,348,6130,461,9,6942,589,7830,533,0,8948,816,7352,467,10,8642,715,3608,287,6,4616,506,712,117,0,1331,4181,49151,3553,41,56921,30,2507,164,0,2698,250,5828,420,3,6502,99,2496,180,0,2778,74,2144,122,9,2348,129,4913,329,6,5380,171,5564,375,4,6114,315,6572,412,3,7302,565,7925,484,3,8982,763,7164,441,3,8374,873,3619,301,6,4800,1014,783,166,0,1960,4285,49517,3391,40,57233,90,5102,325,0,5527,728,11911,875,4,13511,290,5171,387,6,5848,173,4487,281,11,4952,331,9672,650,15,10670,352,10632,766,14,11757,662,12697,869,8,14238,1151,15757,1016,3,17927,1575,14516,909,14,17014,1588,7228,589,5,9414,1518,1494,276,0,3297,8470,98665,6944,76,114153
406,35,2193,203,0,2435,291,4679,455,0,5426,99,2070,207,3,2373,67,2066,372,6,2511,125,5537,1176,25,6865,109,4974,1007,19,6108,176,5411,1015,10,6611,330,6009,840,11,7189,429,4387,475,3,5294,442,1902,248,3,2592,274,373,79,0,727,2370,39589,6087,79,48122,34,2189,194,0,2415,150,4593,463,0,5204,71,1861,185,0,2115,48,1926,199,8,2186,113,5011,542,10,5680,116,4377,431,7,4930,187,4900,459,6,5554,357,5172,471,9,6002,401,4045,370,11,4830,517,1888,211,0,2615,527,416,92,0,1030,2521,36373,3623,49,42566,68,4385,401,0,4848,447,9266,920,0,10634,164,3928,395,3,4491,115,3993,575,11,4696,237,10550,1721,39,12542,226,9346,1436,26,11033,364,10315,1482,12,12169,681,11178,1315,22,13193,831,8439,843,12,10120,957,3785,459,0,5205,800,793,167,0,1761,4890,75962,9708,129,90694
407,106,4226,270,0,4604,839,9569,702,3,11118,257,4680,335,3,5278,194,4006,376,89,4663,287,8592,1023,390,10290,311,8578,1103,168,10161,510,10431,1028,46,12016,858,12200,985,15,14053,1238,12200,839,19,14291,1235,6181,472,3,7887,885,1329,186,10,2413,6713,81992,7327,750,96779,44,4100,273,5,4419,405,9554,663,0,10621,167,4290,281,5,4737,142,3704,225,5,4089,255,8778,563,45,9641,297,9143,608,23,10067,576,10710,707,15,12005,921,12681,747,29,14385,1121,12395,744,19,14274,1578,6284,491,8,8359,1798,1415,327,4,3545,7304,83045,5634,160,96147,144,8326,546,5,9022,1239,19123,1370,6,21737,428,8969,623,7,10021,342,7708,604,98,8749,540,17366,1587,443,19938,602,17724,1711,193,20229,1088,21140,1735,58,24021,1782,24883,1736,42,28444,2360,24592,1583,37,28567,2813,12456,958,15,16246,2679,2748,514,13,5953,14020,165036,12964,916,192926
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,5,19,0,8,7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,7,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,5,19,0,8,7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,7,40
501,63,4938,296,3,5297,683,11734,728,14,13163,264,4980,311,6,5558,146,3683,273,21,4130,223,8385,830,92,9529,221,9923,862,42,11047,338,10557,904,21,11813,573,10650,740,13,11980,779,9392,616,9,10800,853,4185,346,10,5388,573,825,165,0,1565,4720,79250,6066,233,90270,54,4681,265,0,4999,330,11201,743,13,12287,140,4890,291,8,5326,106,3392,212,16,3727,225,9421,630,47,10327,259,11524,672,24,12476,378,11811,706,14,12911,587,11792,660,22,13059,792,9635,544,12,10989,1027,4386,378,7,5793,1161,967,247,0,2377,5056,83691,5352,169,94268,118,9616,560,6,10298,1011,22937,1467,29,25450,402,9869,603,13,10894,254,7080,484,37,7860,453,17807,1456,142,19857,482,21437,1533,63,23522,719,22367,1608,34,24727,1153,22439,1404,38,25038,1573,19026,1162,29,21786,1876,8563,721,16,11184,1738,1792,411,0,3940,9783,162940,11419,401,184540
502,56,2628,167,3,2846,418,5832,354,0,6603,153,2683,143,0,2984,103,2238,127,0,2464,155,4296,244,5,4696,165,4597,242,10,5010,227,5134,274,8,5641,376,5490,228,6,6097,592,5699,268,12,6569,710,3295,210,6,4208,440,724,108,0,1269,3395,42600,2362,51,48406,31,2656,123,4,2810,200,6001,389,4,6587,88,2694,150,0,2934,64,2395,125,5,2594,138,5184,279,11,5611,182,5683,291,6,6158,288,6084,284,8,6662,419,6501,247,10,7181,628,6312,245,12,7195,788,3462,271,5,4524,772,779,226,5,1783,3599,47749,2632,59,54038,85,5286,286,3,5663,614,11835,736,7,13191,243,5376,301,4,5921,166,4627,251,3,5056,290,9474,521,19,10308,340,10273,534,15,11171,520,11215,561,12,12309,797,11993,476,16,13280,1222,12007,513,21,13763,1499,6753,475,4,8737,1216,1503,335,5,3055,6995,90349,4991,116,102451
503,47,4069,194,11,4323,306,9306,360,30,9997,82,4857,185,16,5139,78,5877,401,93,6449,165,13881,1164,222,15430,145,12149,941,141,13379,181,10772,774,126,11860,251,9291,667,94,10312,434,7014,505,41,8000,630,3525,336,19,4506,670,849,179,6,1713,2999,81599,5705,817,91116,34,3798,168,11,4010,152,9024,312,31,9512,77,4982,230,25,5322,101,6446,394,57,7005,164,14493,939,180,15779,140,12339,696,64,13229,212,11220,512,62,12002,334,9436,460,52,10271,476,7407,465,51,8398,905,3788,330,19,5040,1490,1074,270,4,2841,4077,84005,4769,551,93409,81,7867,366,25,8334,453,18332,674,58,19511,163,9838,414,44,10461,178,12324,791,152,13449,335,28375,2104,408,31210,286,24487,1634,204,26609,395,21991,1287,190,23863,590,18725,1134,147,20586,912,14425,973,95,16401,1532,7314,665,37,9550,2165,1926,449,15,4547,7074,165599,10477,1368,184521
504,174,8821,397,0,9389,970,16520,877,12,18384,353,7516,346,3,8223,218,7639,536,50,8440,382,17489,1475,28,19378,349,17747,1393,24,19527,501,15361,1047,22,16924,703,13592,743,37,15081,865,9664,464,31,11022,1028,4365,284,16,5693,703,825,151,4,1684,6247,119542,7729,229,133745,89,8258,371,8,8731,433,15810,748,6,16997,213,7035,329,9,7585,162,7382,362,18,7916,324,19240,983,46,20596,391,18789,883,24,20087,541,16807,714,19,18081,834,14576,516,71,16001,1011,10459,414,56,11939,1499,4579,311,14,6406,1507,963,269,6,2745,7009,123891,5901,280,137075,266,17082,767,5,18118,1403,32332,1628,17,35376,567,14550,678,11,15810,375,15016,896,68,16354,714,36730,2457,79,39978,740,36541,2281,51,39609,1042,32170,1755,41,35012,1539,28170,1258,110,31075,1871,20121,883,90,22956,2526,8940,606,29,12098,2210,1788,425,4,4427,13254,243434,13629,505,270821
505,285,17300,691,13,18288,1774,35687,1471,24,38955,615,16512,584,8,17719,451,15940,689,24,17097,630,34134,1536,107,36407,555,36869,1537,57,39021,771,33974,1231,60,36032,1111,28022,913,74,30120,1655,20912,713,68,23348,2004,9711,535,24,12275,1714,2108,302,4,4131,11563,251159,10198,468,273388,156,16620,619,15,17416,868,34476,1388,32,36761,404,15641,566,9,16618,279,15780,590,45,16700,536,38008,1631,86,40256,662,40411,1529,64,42660,994,36688,1167,63,38906,1445,30722,919,128,33209,1999,23511,832,79,26416,3126,11040,682,33,14886,3579,2651,481,11,6721,14042,265544,10408,560,290554,443,33922,1304,37,35700,2648,70158,2857,53,75719,1018,32155,1151,21,34337,731,31718,1281,66,33797,1164,72146,3169,193,76665,1214,77286,3064,120,81683,1768,70653,2398,122,74939,2555,58740,1835,199,63333,3649,44415,1548,147,49767,5126,20751,1215,61,27157,5292,4757,786,15,10850,25603,516707,20605,1028,563939
506,234,16321,786,24,17365,1709,32378,1616,35,35741,572,14362,748,11,15691,429,16790,1060,52,18333,599,35545,2489,117,38760,619,35913,2191,96,38818,782,29106,1650,93,31636,1159,24141,1180,106,26584,1683,18247,788,114,20829,1928,8121,559,37,10639,1356,1755,410,9,3526,11076,232685,13482,689,257934,157,15634,769,17,16579,797,31195,1581,19,33598,328,13874,669,16,14897,304,16038,806,37,17188,590,37329,2038,93,40040,702,37272,1776,56,39809,922,29849,1323,65,32156,1434,25655,1042,175,28303,1903,19984,770,160,22825,2676,8857,761,45,12347,2719,2153,717,15,5606,12541,237841,12260,695,263338,397,31954,1553,33,33942,2514,63579,3199,56,69338,904,28238,1416,25,30592,735,32828,1870,86,35523,1186,72875,4530,210,78799,1319,73189,3975,147,78625,1714,58955,2970,160,63794,2593,49786,2224,282,54888,3585,38232,1557,282,43648,4606,16977,1320,84,22986,4071,3908,1123,24,9130,23623,470527,25739,1379,521268
507,230,13599,597,15,14450,1605,27067,1268,22,29964,530,12278,568,22,13398,327,12048,834,34,13248,525,25476,1897,102,28006,455,27104,1698,71,29330,693,25134,1270,62,27160,999,21463,973,85,23525,1403,15802,736,81,18024,1709,7554,600,29,9882,1344,1702,405,6,3457,9822,189235,10858,527,210442,122,12683,564,21,13394,813,26744,1240,30,28826,392,12060,513,10,12982,266,12353,560,30,13212,527,28348,1385,79,30345,562,30295,1265,42,32167,841,27616,1061,59,29573,1147,23744,846,86,25830,1533,17819,779,87,20215,2361,8213,696,20,11292,2751,2003,621,10,5383,11328,201884,9527,471,223210,355,26287,1159,34,27843,2417,53815,2506,51,58789,922,24346,1083,36,26379,593,24401,1388,70,26456,1052,53825,3292,179,58347,1022,57401,2962,114,61499,1541,52750,2329,120,56736,2148,45212,1822,175,49352,2938,33618,1520,166,38238,4067,15766,1296,47,21175,4096,3707,1025,11,8839,21150,391122,20384,998,433656
