SA1_CODE_2021,Median_age_persons,Med_mort_repaymnt_monthly,Med_tot_psnl_incom_weekly,Median_rent_weekly,Med_tot_family_inc_weekly,Avge_numbr_prsons_per_bedroom,Med_tot_hh_incom_weekly,Average_household_size
31904151909,53,1333,548,310,1286,0.8,1144,2.4
31904151910,51,1609,644,380,1470,0.7,1348,2.4
31904151911,57,1300,591,330,1431,0.6,1154,2.2
31904151912,60,1603,592,310,1328,0.6,1085,2.1
31904151913,53,1300,514,303,1228,0.6,860,2.1
31904151914,52,1083,493,335,993,0.7,955,2.2
31904151915,54,1331,561,325,1375,0.8,1168,2.3
31904152001,47,1192,494,305,1303,0.8,1045,2.4
31904152003,51,1300,592,330,1421,0.7,1198,2.5
31904152004,52,1394,564,305,1208,0.7,1187,2.3
31904152005,52,1300,543,330,1294,0.7,1047,2.1
31904152006,55,1140,479,320,1231,0.7,985,2.4
31904152007,49,1213,497,270,1298,0.8,788,2
31904152008,53,1300,591,320,1199,0.7,1090,2
31904152009,51,1019,579,260,1312,0.8,856,1.7
31904152010,59,1150,571,280,1192,0.8,862,1.7
31904152011,60,1285,514,350,1149,0.7,1105,2.4
31904152012,53,1133,572,280,1194,0.8,815,1.8
31904152013,56,1203,541,270,1261,0.7,946,1.8
31904152014,61,1496,635,280,1604,0.8,978,1.8
31904152015,61,1300,585,340,1307,0.9,938,1.9
31904152016,67,1733,555,343,1260,0.7,1163,2.1
31904152017,65,1500,531,283,1178,0.8,920,1.9
31904152018,47,1300,489,305,1156,0.7,945,2.4
31904152019,45,1140,545,348,1258,0.7,1066,2.5
31904152020,51,1200,529,300,1212,0.9,973,2.4
31904152021,80,1042,408,175,863,0.7,685,1.6
31904152022,47,1278,531,340,1284,0.6,1037,2.3
31904152023,44,1310,562,350,1420,0.7,1234,2.5
31904152024,59,1300,497,300,1105,0.7,932,2.1
31904152025,56,1000,511,290,1135,0.8,787,1.7
31904152026,42,1315,569,315,1360,0.7,1157,2.6
31904152027,54,1300,572,310,1218,0.8,1069,2.2
31904152028,31,1733,797,390,1988,0.8,1887,3.1
31904152029,41,1300,658,348,1583,0.7,1416,2.5
31904152030,49,1172,575,328,1341,0.7,993,2.2
31904152031,83,498,475,225,1113,0.7,624,1.4
31904152033,51,1571,570,370,1366,0.6,1294,2.5
31904152034,54,1499,571,350,1343,0.6,1067,2.3
31904152035,46,1290,523,330,1343,0.7,1100,2.5
31904152036,54,1500,477,385,1222,0.6,1160,2.5
31904152037,48,1997,606,500,1625,0.8,1708,3
31904152038,69,1500,451,350,1212,0.7,1174,2.2
31904152039,54,1300,533,300,1330,0.7,1107,2.2
31904152101,51,1668,632,300,1300,0.8,1134,2.2
31904152102,61,1409,517,305,1292,0.7,1027,1.9
31904152103,65,1266,547,375,1205,0.7,1146,2.1
31904152104,60,1020,562,323,1239,0.7,971,1.9
31904152105,58,1257,513,300,1156,0.6,964,1.9
31904152106,57,1302,550,353,1341,0.8,941,2
31904152107,64,1250,554,283,1055,0.8,885,1.8
31904152108,50,1178,584,300,1265,0.8,1053,2.3
31904152109,60,867,605,330,1211,0.8,897,1.7
31904152110,48,1105,479,330,888,0.7,788,2.1
31904152111,51,1207,492,330,1113,0.7,984,2.2
31904152112,48,1083,511,305,1145,0.7,825,2.2
31904152113,50,1180,490,330,1218,0.7,954,2.2
31904152114,56,1300,492,315,1259,0.7,859,2.2
31904152115,59,1429,479,350,977,0.6,939,2.2
31904152116,59,1300,471,320,1119,0.7,859,2.2
31904152117,56,1300,567,370,1225,0.7,1008,2.1
31904152118,48,1300,474,300,1066,0.7,908,2.3
31904152119,47,1652,665,355,1583,0.8,1713,3
31904152120,42,1559,676,400,1819,0.8,1792,3.2
31904152121,45,1950,702,350,2131,0.8,2037,3
31904152122,51,1758,752,300,1978,0.6,1875,2.8
31904152123,47,2000,638,490,2125,0.7,1976,3
31904152124,68,1658,430,290,900,0.8,786,2
31904152126,51,1733,520,325,1319,0.7,1215,2.5
31904152127,52,1226,552,283,1271,0.7,994,2.3
31904152129,0,0,0,0,0,0,0,0
31904152130,41,1422,538,390,1416,0.7,1230,2.5
31904152131,50,1691,659,380,1521,0.7,1446,2.7
31904152132,38,1300,526,380,1180,0.7,1112,2.8
31904152133,31,1500,731,395,1658,0.7,1580,2.9
31904152134,29,1560,829,380,1735,0.7,1636,2.7
31904152135,30,1626,880,385,1892,0.7,1864,3
31905152201,58,1344,548,338,1125,0.7,1062,2.2
31905152202,54,1406,497,350,1218,0.7,1057,2.3
31905152203,54,1300,477,350,1181,0.6,1057,2.3
31905152204,44,900,497,260,1261,0.8,1025,2.4
31905152205,49,978,504,270,1149,0.7,939,2.2
31905152206,47,1300,668,335,1625,0.8,1350,2.7
31905152207,50,1582,475,250,1083,0.8,1062,2.7
31905152208,42,1820,674,340,1794,0.8,1720,3
31905152209,56,1129,468,245,1147,0.8,1038,2.5
31905152210,69,0,774,0,1875,1.2,1749,2
31905152211,58,1625,506,380,1166,0.7,1093,2.3
31905152212,47,1176,509,350,1169,0.7,1008,2.4
31905152214,40,1394,615,210,1812,0.9,1767,2.9
31905152215,63,1322,482,285,1073,0.7,875,1.9
31905152216,69,1300,459,275,866,0.8,743,1.7
31905152217,49,1517,927,900,1468,0.7,1583,1.6
31905152218,59,1346,455,383,1095,0.6,946,2.3
31905152219,60,1255,468,275,1010,0.9,935,2.2
31905152220,47,1213,495,267,1221,1,1087,2.6
31905152221,61,800,471,228,1181,0.7,820,1.9
31905152222,61,867,421,250,972,0.7,768,2.2
31905152223,53,1083,463,240,977,0.8,839,2.2
31905152224,54,1300,979,91,2499,0.8,1437,1.2
31905152225,43,1067,460,270,1057,0.8,929,2.5
31905152227,60,927,480,293,1138,1,882,2
31905152228,66,1300,411,325,812,0.6,780,1.9
31905152229,49,1213,531,252,1104,0.8,1020,2.4
31905152230,67,1017,412,330,945,0.6,822,2
31905152301,50,900,472,220,1078,0.8,890,2.2
31905152302,47,1000,505,280,1208,0.8,1092,2.5
31905152303,49,1141,478,180,1144,0.8,785,2.1
31905152304,42,953,456,250,968,0.8,921,2.3
31905152305,47,1042,468,248,1142,0.7,1005,2.3
31905152307,49,1348,627,265,1738,0.8,1472,2.7
31905152308,48,1300,548,220,1355,0.7,919,2.3
31905152309,55,1369,684,298,2125,0.7,1542,2.5
31905152401,50,1338,606,310,1531,0.7,1179,2.4
31905152402,57,1239,609,300,1312,0.6,952,2.1
31905152403,46,1083,584,275,1363,0.7,1107,2.3
31905152404,39,867,451,278,989,0.8,877,2.2
31905152405,35,930,503,270,1078,0.8,1062,2.6
31905152406,52,1041,495,265,1202,0.8,1021,2.3
31905152407,45,1000,496,290,1174,0.8,1102,2.4
31905152408,45,1049,495,260,1221,0.8,927,2.3
31905152409,51,1007,588,168,1312,0.9,1078,2.3
31905152410,60,960,458,225,1215,0.9,887,2.3
31905152411,45,1040,511,265,1325,0.8,969,2.3
31905152412,52,1312,598,284,1490,0.7,1287,2.4
31905152413,51,1300,583,300,1468,0.8,1138,2.4
31905152414,34,0,0,0,0,0,0,0
31905152415,48,1083,525,305,1212,0.8,1102,2.5
31905152416,45,825,566,230,1316,0.8,1023,2.2
31905152417,51,910,459,225,866,0.7,720,1.9
31905152418,50,1005,477,220,949,0.8,736,2
31905152419,48,1005,567,275,1509,0.7,975,2
31905152420,55,1214,616,210,1312,0.7,992,2.1
31905152421,46,948,533,275,1219,0.8,1077,2.3
31905152422,57,1083,501,260,1071,0.9,644,1.9
31905152423,53,1083,453,220,1031,0.8,675,1.8
31905152424,43,1265,470,253,1166,0.8,964,2.4
31905152425,45,900,486,275,1163,0.7,944,2.2
31905152426,42,905,564,270,1312,0.8,1156,2.4
31905152427,46,1083,470,168,1125,0.8,762,1.9
31905152428,47,1083,524,270,1295,0.7,1093,2.4
31905152429,43,1081,498,260,1138,0.8,913,2.2
31905152430,42,1148,492,250,1406,0.8,992,2.3
31905152431,57,996,502,278,1037,0.7,735,1.7
31905152432,51,997,515,245,1238,0.8,936,2
31905152433,47,1053,511,270,1125,0.8,1042,2.3
31905152434,48,1192,565,280,1286,0.7,1009,2.2
31905152435,48,895,472,243,1171,0.8,806,2
31905152436,47,1005,575,250,1270,0.8,1068,2.3
31905152437,45,867,483,243,1187,0.7,720,2
31905152438,64,0,325,0,0,0,575,0
31905152439,42,1339,668,350,1694,0.7,1470,2.7
31905152441,39,975,498,260,1233,0.8,909,2.3
31905152442,48,953,523,250,1125,0.7,881,2
31905152443,47,867,507,235,1125,0.7,676,1.8
31905152444,48,867,474,235,1141,0.8,911,2.1
31905152445,39,867,469,265,972,0.9,900,2.5
31905152446,51,867,527,260,1142,0.8,1044,2.2
31905152447,72,1156,467,350,1281,0.7,762,2
31905152448,39,1009,540,295,1125,0.7,1228,2.5
31905152449,43,1025,567,250,1303,0.8,1015,2.3
31905152450,74,973,464,260,979,0.8,725,1.9
31905152451,54,953,483,293,959,0.8,880,2.2
31905152452,46,1379,696,340,1812,0.7,1728,2.8
31905152453,35,1647,843,340,2152,0.8,2081,2.9
31905152501,56,966,429,290,944,0.9,832,2.2
31905152502,57,894,423,260,943,0.9,755,2
31905152503,61,650,428,260,992,0.9,737,1.8
31905152504,54,700,427,170,1062,0.7,812,2.1
31905152505,40,1517,640,300,1718,0.8,1542,2.8
31905152506,57,1300,506,240,1187,0.8,1138,2.3
31905152507,46,1300,589,250,1660,0.8,1458,2.6
31905152508,44,1509,760,290,1864,0.8,1658,2.8
31905152509,47,1322,654,300,1663,0.8,1542,2.7
31905152510,56,1000,634,200,1666,0.9,1171,2.3
31905152511,56,1300,492,200,1264,0.8,1055,2.2
31905152512,49,1267,436,205,985,0.9,956,2.5
31905152513,53,1430,474,233,1202,0.8,1096,2.4
31905152514,54,904,457,200,1160,0.8,900,2.3
31905152515,34,0,887,0,2750,2.5,3250,5
31905152516,45,1083,469,243,1265,0.9,1053,2.5
31905152517,50,1365,560,305,1430,0.7,1298,2.4
31905152518,58,999,463,250,1044,0.7,804,2.1
31905152519,65,1144,427,223,820,0.8,747,1.7
31905152523,62,1300,527,265,1187,0.7,1053,2.1
31905152524,65,1018,458,300,939,0.9,850,1.9
31905152525,66,850,411,250,812,0.7,778,1.8
31905152526,0,0,0,0,0,0,0,0
31905152527,63,1200,460,240,1006,0.8,940,2.1
31905152528,0,0,0,0,0,0,0,0
31905152601,47,1300,578,270,1406,0.7,1322,2.6
31905152602,55,1178,468,230,1042,0.8,841,1.9
31905152603,43,1679,825,300,1875,0.7,1833,2.6
31905152604,48,1250,555,310,1341,0.7,1104,2.4
31905152605,34,1359,715,340,1593,0.8,1409,2.8
31905152606,68,1049,474,260,1029,0.8,964,2.1
31905152607,49,1175,523,260,1312,0.8,968,2.2
31905152608,38,1300,591,330,1718,0.7,1406,2.6
31905152609,53,1463,651,175,1787,0.7,1359,2.4
31905152610,44,1515,686,315,1774,0.8,1547,2.8
31905152611,52,1300,685,200,1660,0.7,1468,2.7
31905152612,46,1717,634,300,1971,0.7,1797,2.8
31905152613,46,1500,674,360,2050,0.7,1978,2.8
39797979991,49,0,1125,0,0,0,0,0
39797979992,64,0,1249,0,0,0,2250,0
39797979993,39,400,1449,0,2750,1,2374,1.5
40101100101,52,1806,1027,395,2405,0.9,1944,1.9
40101100102,38,1528,1093,395,2341,0.9,1850,1.9
40101100103,49,1885,1375,436,3416,0.8,2399,2.1
40101100104,42,1774,936,370,2177,0.9,1591,1.8
40101100105,46,1700,1174,450,2646,0.8,2024,1.9
40101100106,44,2063,1027,389,2214,0.8,1604,1.8
40101100107,35,1581,857,400,2105,0.8,1482,1.8
40101100108,38,2383,817,255,2591,0.9,1402,2
40101100111,43,0,1625,430,4875,1,4875,3.5
40101100114,33,1517,1106,420,2568,1,1802,1.7
40101100115,37,1509,888,400,2033,0.9,1347,1.7
40101100117,37,1473,829,330,1937,1,1196,1.7
40101100118,40,1500,831,333,1874,1,1312,1.8
40101100119,32,1875,632,393,2010,0.9,1217,1.9
40101100122,36,1449,754,368,1875,1,850,1.7
40101100126,54,0,225,0,0,0,225,0
40101100127,35,0,449,0,0,0,449,0
40101100128,73,0,0,0,0,0,0,0
40101100129,51,0,1625,442,3750,0.6,1625,1.5
40101100130,54,2000,1229,375,2714,0.8,1942,1.8
40101100131,54,0,0,0,0,1,0,1
40101100132,64,0,492,300,0,1,949,1.7
40101100134,29,1800,735,367,1861,0.9,1187,1.6
40101100135,30,1907,609,420,1458,1.1,1105,2
40101100136,41,975,1178,440,2250,0.8,1924,1.7
40101100137,0,0,0,0,0,0,0,0
40101100138,35,1998,1254,450,2708,0.8,2116,1.8
40101100139,28,0,404,205,1499,0.8,518,1.5
40101100140,32,1477,756,395,2115,0.9,1206,1.6
40101100141,51,2167,747,470,1892,1,1552,1.9
40101100142,38,2058,1184,423,2321,0.8,1761,1.6
40101100144,37,1800,1062,406,2368,1,1778,2
40101100146,26,681,464,410,1708,1,1261,1.5
40101100147,31,1466,620,350,1367,1,885,1.6
40101100149,26,1952,575,384,1562,1,1202,1.9
40101100150,30,2010,890,448,1968,1.2,1560,1.8
40101100151,34,1500,809,420,1937,0.9,1587,1.8
40101100152,27,2134,640,420,1476,1.1,1003,1.7
40101100153,22,2800,61,345,1874,1.1,1583,1.8
40101100154,30,1650,690,438,1375,1,1375,1.7
40101100155,27,1500,495,450,1397,1,923,1.7
40101100156,21,0,4,370,500,0.9,575,1.8
40101100157,28,1409,550,380,3999,1.1,1562,1.4
40101100158,27,1720,667,400,1416,1.1,1026,1.7
40101100159,25,2500,406,365,2625,0.9,1112,1.7
40101100160,25,1500,507,450,1174,1.2,915,1.7
40101100161,25,2167,381,198,1708,0.9,564,1.5
40101100162,32,1378,837,393,1944,0.9,1468,1.8
40101100201,27,2084,494,438,2791,0.8,2299,2
40101100202,21,1766,536,445,3750,0.8,2583,2.1
40101100203,35,1650,1118,393,2446,0.8,1714,1.8
40101100204,36,3142,1143,470,2963,0.8,2079,1.9
40101100205,39,2050,1133,390,2678,0.9,1919,1.9
40101100206,39,1713,1064,385,2203,0.9,1670,1.8
40101100207,49,2185,861,335,2562,0.8,1518,1.7
40101100208,67,2084,900,400,2971,0.8,1875,2.1
40101100209,36,2383,982,300,2194,0.8,1523,2
40101100210,33,1213,1067,355,2125,0.9,1462,1.7
40101100211,48,1899,1168,385,2666,0.8,1890,1.8
40101100212,44,1434,1125,400,2639,0.8,1946,1.9
40101100213,0,0,0,0,0,0,0,0
40101100214,48,2655,847,330,2194,0.8,1571,2
40101100215,54,1473,1133,380,3042,0.8,2008,1.8
40101100216,36,1766,640,453,2886,0.8,2016,1.8
40101100217,35,0,0,0,0,0,0,0
40101100218,60,0,1125,0,0,1,0,1
40101100219,21,3406,307,426,2250,0.9,1857,2.1
40101100220,43,2765,1136,350,2971,0.8,2233,2.1
40101100221,42,2050,1048,388,2343,0.8,1690,1.9
40102100301,50,2210,758,575,2125,0.9,2083,3
40102100302,46,2068,734,275,2166,0.8,1850,2.8
40102100303,46,1950,783,258,2279,0.8,2092,2.8
40102100304,43,1376,687,330,1886,0.8,1760,2.8
40102100305,47,1733,875,340,2274,0.8,2089,2.7
40102100306,35,1733,954,310,2333,0.8,2015,2.8
40102100307,50,1983,749,300,2285,0.7,2036,2.5
40102100308,49,1733,762,240,2250,0.8,1968,2.7
40102100309,54,1733,866,320,2094,0.7,2083,2.6
40102100310,52,2167,885,398,2437,0.8,2349,2.8
40102100311,47,1964,768,415,2113,0.8,2045,3
40102100312,48,2000,803,275,2437,0.8,1875,2.7
40102100313,49,2000,777,225,2109,0.8,2047,2.8
40102100314,48,1500,696,320,1768,0.7,1555,2.6
40102100315,45,1428,752,270,2018,0.8,1562,2.4
40102100316,48,2000,861,250,2449,0.8,2075,2.7
40102100317,44,2383,771,300,2321,0.8,2214,2.8
40102100318,37,1538,750,330,1906,0.8,1637,2.6
40102100319,44,1359,763,310,2026,0.8,1642,2.6
40102100320,69,433,725,0,725,0.5,1149,1.5
40102100321,50,1968,807,200,2583,0.7,2340,2.8
40102100322,53,2336,825,260,2356,0.7,1937,2.6
40102100323,55,1500,725,100,1843,0.8,1674,2.5
40102100401,49,2383,1129,425,3454,0.8,2843,2.6
40102100402,48,2510,1055,485,2794,0.8,2513,2.5
40102100403,50,2000,764,378,2725,0.8,2265,2.6
40102100404,38,2086,1118,300,2675,0.8,2388,2.8
40102100405,41,1800,943,363,2333,0.8,2102,2.7
40102100406,40,2100,968,280,2928,0.8,2386,2.8
40102100407,53,2263,1060,210,3049,0.7,2416,2.5
40102100408,46,1900,850,330,2250,0.8,2024,2.8
40102100409,43,1950,934,300,2750,0.8,2295,3
40102100410,42,2000,1169,423,3053,0.8,2449,2.6
40102100411,47,2000,1208,393,3068,0.8,2536,2.6
40102100412,42,2167,918,375,3038,0.8,2316,2.8
40102100413,45,2102,795,350,2594,0.9,2038,2.6
40102100414,45,2052,1231,400,2840,0.8,2386,2.6
40102100415,41,2000,1141,475,3050,0.8,2575,2.6
40102100416,45,2167,1098,350,3154,0.8,2583,2.8
40102100417,57,2400,781,500,2384,0.8,1466,2.2
40102100418,44,2199,1135,535,2886,0.8,2470,2.7
40102100419,42,1950,964,401,2705,0.9,2420,2.9
40102100420,45,2351,1088,300,3050,0.8,2571,2.6
40102100421,40,1919,922,380,2359,0.8,2111,2.8
40102100422,43,2135,927,433,2529,0.8,2284,2.8
40102100423,44,2292,990,518,2838,0.8,2708,2.8
40102100424,41,1910,976,462,2633,0.8,2266,2.8
40102100425,51,2167,1006,600,2932,0.8,2661,2.7
40102100426,43,1904,900,435,2518,0.8,2337,2.9
40102100427,49,2238,921,430,2659,0.8,2365,2.8
40102100428,47,2383,933,260,2849,0.8,2023,2.7
40102100429,44,1961,911,375,2794,0.8,2625,3
40102100430,44,2886,1066,418,3200,0.8,2785,2.7
40102100431,44,2554,1235,410,3625,0.8,2777,2.9
40102100432,47,2272,1089,500,3062,0.8,2937,2.8
40102100433,42,2442,1100,610,3068,0.8,2783,2.8
40102100434,45,2336,1064,480,2942,0.8,2704,2.9
40102100435,39,1900,939,463,2351,0.8,2100,2.6
40102100436,36,1812,934,370,2339,0.8,1702,2.5
40102100437,48,1547,794,500,1949,0.7,1687,2.6
40102100438,38,1695,966,450,2433,0.8,2178,2.5
40102100439,39,1600,1018,400,2307,0.8,1787,2.4
40102100440,45,1733,948,355,2409,0.8,2071,2.5
40102100441,39,1642,1010,369,2437,0.8,1910,2.7
40102100442,44,2254,1166,375,3161,0.8,2888,2.8
40102100443,43,2167,919,475,2625,0.8,2166,2.8
40102100444,53,1747,892,350,2083,0.9,1916,2.6
40102100445,41,3000,1053,548,3285,0.8,3071,3.1
40102100446,50,2167,949,263,2549,0.8,2125,2.7
40102100447,38,1625,929,430,2125,0.8,1699,2.5
40102100501,33,1733,904,325,2281,0.8,2092,2.8
40102100502,60,1733,652,318,2050,0.7,1325,2.2
40102100503,50,2209,858,350,1958,0.8,1462,2.3
40102100504,52,2500,949,330,2849,0.7,2250,2.5
40102100505,48,1975,878,345,2222,0.8,2166,2.8
40102100506,47,2000,829,455,2571,0.9,2333,2.9
40102100507,47,2100,822,400,2250,0.8,1764,2.5
40102100508,47,1718,795,320,2237,0.7,1636,2.5
40102100509,38,1517,835,320,2192,0.8,1828,2.6
40102100510,47,2000,873,300,2446,0.8,2250,2.7
40102100511,43,2400,927,300,2833,0.8,2333,2.8
40102100512,52,2250,1037,460,2700,0.7,2363,2.8
40102100513,47,1767,882,380,2666,0.8,2318,2.7
40102100514,60,2167,727,370,2200,0.8,1666,2.6
40102100601,47,1430,641,300,1604,0.8,1171,2.3
40102100602,40,1603,793,310,2218,0.8,2050,2.8
40102100603,39,1702,829,330,2134,0.9,2017,2.9
40102100604,50,2000,844,360,2384,0.8,2062,2.6
40102100605,30,1874,996,328,2031,0.7,1773,2.6
40102100606,47,1555,685,263,1864,0.7,1562,2.5
40102100607,44,1560,691,365,2018,0.7,1431,2.4
40102100608,44,1733,762,300,2194,0.8,1678,2.7
40102100609,41,1700,895,390,2333,0.8,2104,2.8
40102100610,45,2338,821,290,2192,0.9,2103,2.7
40102100611,55,1539,657,300,1447,0.7,1162,2
40102100612,58,1430,710,325,2125,0.8,1350,2.4
40102100613,49,2167,943,300,2750,0.8,2454,2.7
40102100614,38,1517,864,305,2235,0.8,1974,2.6
40102100615,38,1305,752,315,1607,0.8,1458,2.5
40102100616,41,1500,784,358,1828,0.8,1634,2.6
40102100617,45,1679,836,350,2234,0.7,1807,2.4
40102100618,45,1967,994,338,2618,0.8,2236,2.8
40102100619,50,1575,738,330,1978,0.8,1518,2.4
40102100620,35,1733,866,350,2386,0.9,2019,2.9
40102100621,43,1580,784,320,2013,0.7,1531,2.4
40102100622,39,2000,914,330,2333,0.8,2089,2.8
40102100623,49,1766,791,250,1937,0.8,1625,2.6
40102100624,51,1387,669,223,2107,0.9,1416,2.4
40102100625,56,1950,841,410,2187,0.7,2041,2.3
40102100701,32,1733,833,350,2178,0.8,1823,2.9
40102100702,45,1328,725,295,1775,0.7,1079,2
40102100703,55,1312,586,350,1607,0.7,1323,2.3
40102100706,46,2100,845,550,2700,0.8,2616,3
40102100707,46,2167,862,400,2687,0.7,2449,2.8
40102100708,69,1083,510,355,1110,0.7,861,1.8
40102100709,38,1304,589,300,1406,0.7,1136,2.1
40102100710,49,1300,583,290,1760,0.7,918,1.9
40102100713,38,1920,924,462,2562,0.8,2476,3.2
40102100714,38,1546,802,320,2038,0.8,1768,2.7
40102100715,39,1196,713,323,1792,0.7,1312,2.3
40102100717,45,2000,759,380,2232,0.7,1833,2.4
40102100718,36,1335,661,290,1525,0.7,1238,2.2
40102100719,38,1417,589,300,1271,0.7,1039,2.3
40102100720,37,1280,719,296,1712,0.7,1258,2.2
40102100721,36,1354,667,239,1523,0.7,1299,2.3
40102100722,48,1300,691,300,1708,0.7,1481,2.5
40102100723,39,1441,657,320,1600,0.7,1180,2.5
40102100725,33,1507,807,340,1888,0.7,1683,2.7
40102100726,37,1517,817,345,1894,0.7,1645,2.6
40102100727,42,1300,526,140,1208,0.7,941,2.3
40102100729,46,1481,614,330,1812,0.7,1390,2.4
40102100730,41,1474,667,353,1778,0.7,1350,2.4
40102100731,36,1259,812,330,1819,0.7,1350,2.4
40102100732,45,2096,949,278,2902,0.8,2819,3.1
40102100735,41,1495,855,363,2324,0.7,2057,2.7
40102100736,48,1902,900,448,2408,0.7,2363,2.8
40102100737,41,1700,915,380,2166,0.8,1887,2.6
40102100738,39,1600,732,380,1854,0.8,1474,2.6
40102100739,31,1637,902,385,2212,0.8,2111,3.1
40102100741,0,0,0,0,0,0,0,0
40102100742,0,0,0,0,0,0,0,0
40102100743,44,1950,985,480,2931,0.8,2931,3.2
40102100744,42,1733,957,385,3031,0.8,2750,3.1
40102100745,0,0,0,0,0,0,0,0
40102100746,53,0,900,0,2250,0.5,2250,2
40102100747,57,0,0,0,0,0,0,0
40102100749,59,1296,611,375,1625,0.8,687,1.5
40102100750,38,1625,908,350,2286,0.7,2013,2.6
40102100751,40,1733,921,440,2187,0.8,2171,3
40102100753,43,1300,685,330,1428,0.7,1146,2.2
40102100754,41,1404,773,350,1760,0.7,1571,2.4
40102100757,38,2026,934,450,3019,0.8,2963,3.4
40102100758,41,1990,874,470,2692,0.8,2643,3.2
40102100759,30,1800,1121,400,2487,0.8,2170,2.7
40102100760,31,2000,1103,400,2550,0.7,2428,2.9
40102100761,35,1833,937,440,2429,0.8,2335,3
40102100762,44,2167,918,378,2405,0.7,2083,2.5
40102100763,28,1922,1092,370,2187,0.8,2012,2.7
40102100764,28,1617,1009,390,1971,0.7,1861,2.5
40102100765,31,1600,1046,390,2155,0.8,2017,2.5
40102100766,29,1641,1093,365,2341,0.8,2183,2.5
40102100767,31,1800,1102,375,2263,0.7,2080,2.6
40102100768,31,1810,978,405,2446,0.8,2333,3.1
40102100769,42,650,833,345,1624,0.9,1624,3.4
40102100770,43,1758,682,430,1875,0.8,1258,2.4
40102100771,28,1733,1086,370,2232,0.7,2104,2.5
40102100772,34,1601,1117,420,2297,0.7,2120,2.3
40102100773,31,1800,946,420,2521,0.7,2214,2.9
40102100801,46,1950,746,300,2027,0.8,1478,2.7
40102100804,42,1379,795,262,2133,0.7,1458,2.5
40102100805,47,2167,790,268,2285,0.8,2031,2.7
40102100806,42,1855,881,290,2160,0.8,1949,2.7
40102100807,47,1518,759,303,2212,0.9,1942,2.7
40102100808,47,1600,665,305,1708,0.8,1474,2.6
40102100809,50,2097,680,295,1899,0.7,1536,2.5
40102100810,47,1907,890,248,2457,0.9,2218,2.9
40102100811,50,1500,684,520,1861,0.8,1762,2.6
40102100812,52,1882,968,190,2431,0.7,2272,2.6
40102100813,49,1500,783,350,2143,0.7,1670,2.4
40102100814,43,1469,849,310,1908,0.7,1458,2.3
40102100815,48,1621,741,225,2071,0.9,1850,2.7
40102100817,49,1733,774,320,2096,0.8,1797,2.6
40102100818,39,1153,621,300,1803,0.8,1281,2.3
40102100819,36,1452,857,340,2143,0.9,1952,2.8
40102100820,32,1861,1028,350,2453,0.8,2187,2.9
40102100821,36,1357,866,345,1952,0.8,1764,2.7
40102100822,36,1408,877,305,1833,0.7,1525,2.7
40102100823,50,1300,687,330,2042,0.8,1625,2.4
40102100903,36,1517,806,345,1850,0.8,1488,2.4
40102100905,34,1517,1007,302,2349,0.8,2204,2.8
40102100908,41,1517,721,305,1899,0.8,1375,2.4
40102100909,45,1831,820,365,2250,0.8,2156,2.8
40102100910,35,1300,779,328,1696,0.8,1395,2.3
40102100911,33,1562,913,365,2258,0.8,2008,2.8
40102100912,35,1360,748,325,1775,0.8,1424,2.6
40102100913,37,1500,783,350,1952,0.8,1699,2.6
40102100914,42,1300,855,368,1988,0.8,1807,2.6
40102100915,36,1378,848,340,2269,0.7,1645,2.4
40102100916,31,1600,882,360,2060,0.8,1726,2.8
40102100917,34,1449,829,375,2045,0.8,1922,2.9
40102100918,41,1400,878,323,2134,0.7,1718,2.3
40102100919,34,1517,923,350,2135,0.8,2026,2.9
40102101001,53,2200,742,300,2250,0.8,1712,2.6
40102101002,62,0,1375,295,0,0.6,0,2
40102101003,32,2167,931,430,2536,0.8,2180,2.5
40102101004,43,1975,892,330,2542,0.8,1978,2.6
40102101005,40,2058,1096,500,2859,0.8,2611,2.7
40102101006,50,0,433,290,1749,0.9,1874,2.6
40102101007,48,2167,1040,350,2615,0.7,2319,2.7
40102101008,40,2167,878,300,2588,0.8,2316,2.8
40102101009,51,1892,914,350,2568,0.8,2337,2.7
40102101010,40,1997,779,365,2023,0.8,2019,2.7
40102101011,46,2095,900,353,2525,0.7,2042,2.3
40102101012,43,2504,914,380,2714,0.9,2524,3.1
40102101013,43,2012,887,375,2211,0.9,1965,2.9
40102101014,47,2167,889,358,2233,0.8,1916,2.7
40102101015,52,780,187,255,824,1.4,824,2.7
40102101016,39,1750,808,400,2550,0.9,2100,2.8
40103101101,44,2167,1021,478,2708,0.8,2285,2.8
40103101102,43,2700,987,535,2562,0.8,2474,3
40103101103,45,2597,836,470,2796,0.8,2446,2.8
40103101104,45,2682,1128,620,3156,0.7,2774,2.8
40103101105,43,2359,1088,500,3214,0.9,2924,3
40103101106,46,3000,1008,540,3113,0.7,2799,2.8
40103101107,44,2167,839,350,2352,0.8,1678,2.4
40103101108,42,2334,1056,466,3208,0.8,2250,2.6
40103101109,40,2225,1024,390,2647,0.8,2119,2.6
40103101110,45,2600,1037,350,2788,0.7,2536,2.7
40103101111,41,2383,1076,363,2791,0.8,2212,2.6
40103101112,46,3000,1092,500,2827,0.8,2321,2.6
40103101113,39,2693,1184,655,3750,0.8,3416,3.1
40103101114,47,2687,1013,445,3187,0.8,2431,2.5
40103101115,47,2400,866,340,2466,0.8,2010,2.5
