SA1_CODE_2021,P_NS_0_14,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_over,P_NS_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
10104101928,17,7,3,7,8,5,4,6,0,52,129,42,48,102,80,110,83,40,7,646
10104101929,12,3,0,0,0,0,3,0,0,17,64,23,42,22,21,35,25,22,0,254
10104101930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10104101931,0,6,0,0,0,0,0,0,0,8,8,8,4,3,4,7,12,5,0,47
10104101932,0,0,0,0,0,0,0,0,0,5,9,7,6,3,5,21,26,10,4,90
10104101933,0,0,3,0,0,0,0,0,0,4,23,12,12,11,13,17,13,7,3,102
10104102001,6,4,8,5,3,6,3,0,0,41,92,55,45,41,81,85,54,16,11,470
10104102002,0,0,0,0,0,6,3,3,0,29,86,50,47,53,80,105,93,32,5,541
10104102003,10,3,6,9,3,0,0,0,0,30,101,45,58,64,44,77,48,17,4,457
10104102004,3,8,3,4,9,10,8,0,0,41,37,27,24,21,43,93,72,25,9,353
10104102005,3,3,0,0,0,4,5,0,0,22,43,10,19,24,30,54,73,23,3,287
10104102006,4,9,5,5,6,9,13,3,0,61,52,22,16,37,51,75,69,23,6,357
10104102007,9,0,5,3,12,3,4,0,0,32,92,29,41,46,62,65,49,15,4,400
10104102008,0,3,0,0,9,4,9,0,0,18,51,30,32,31,51,68,57,20,3,348
10104102009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104102010,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9
10104102011,10,13,3,6,5,3,6,0,0,47,65,44,40,41,41,67,58,21,10,380
10104102012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104102013,0,0,0,0,0,0,0,0,0,3,18,13,12,11,17,32,34,8,0,148
10104102014,0,0,0,0,4,5,4,0,0,11,23,16,10,14,17,67,44,15,0,211
10104102015,4,0,0,0,4,5,6,0,0,19,27,21,17,14,27,47,40,17,0,212
10104102016,0,0,0,0,0,5,0,3,0,13,34,25,22,20,32,58,55,18,3,258
10104102017,0,3,3,0,0,3,0,0,0,14,39,29,28,18,30,49,48,6,3,250
10104102018,9,0,10,9,9,6,0,0,0,51,58,31,31,33,81,96,74,20,4,439
10104102019,3,0,0,0,0,11,8,0,0,28,39,25,19,27,38,108,75,22,4,357
10104102020,10,6,8,6,9,9,12,3,0,61,79,50,40,43,79,127,120,27,6,574
10104102021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104102022,0,0,0,7,9,0,0,5,0,24,52,27,28,34,41,56,52,20,12,317
10104102023,0,4,0,4,0,9,0,3,0,29,56,31,18,39,43,66,38,26,3,317
10104102024,5,4,3,0,0,3,0,0,0,17,37,30,13,18,41,55,54,17,0,267
10104102025,13,3,4,5,10,11,5,0,0,46,69,41,31,44,49,86,55,7,0,383
10104102026,0,6,0,0,3,4,0,3,0,15,25,28,11,8,32,30,23,17,0,181
10104102027,4,0,4,6,4,10,6,0,0,32,39,19,20,22,26,59,59,3,0,257
10104102028,0,10,11,5,10,21,4,4,0,58,90,49,64,65,68,86,63,27,8,516
10104102029,0,0,3,0,4,8,10,4,0,28,57,27,40,33,35,73,57,21,4,351
10104102030,4,0,3,0,4,10,6,5,0,40,71,43,32,46,42,85,73,31,7,438
10104102031,5,0,4,0,5,0,5,0,0,14,38,18,16,15,33,23,43,5,4,204
10104102032,0,0,0,0,6,10,8,3,0,23,22,13,15,18,34,71,53,16,3,243
10104102102,5,0,0,4,0,0,0,0,0,12,37,22,24,26,21,44,25,19,0,217
10104102104,16,5,5,8,7,9,0,6,6,52,109,56,62,72,68,77,81,127,97,743
10104102105,10,12,0,9,9,3,10,5,0,53,105,43,43,62,80,99,131,40,10,602
10104102106,10,0,5,3,10,11,12,8,0,60,80,33,68,58,54,104,173,59,21,650
10104102107,0,3,0,0,5,8,4,0,3,24,75,67,31,46,100,131,121,48,7,629
10104102108,20,10,5,5,8,3,10,8,0,75,89,56,50,49,65,86,86,40,9,535
10104102110,3,0,0,0,4,9,3,0,0,20,76,40,33,56,46,64,77,25,7,438
10104102111,0,3,7,0,0,3,0,0,0,16,0,10,12,9,12,13,8,0,0,55
10104102201,0,0,0,0,0,3,3,0,0,7,0,0,0,0,3,7,14,0,0,31
10104102301,6,0,0,4,3,10,8,0,0,36,49,22,33,28,44,60,81,29,19,365
10104102302,8,0,4,0,3,0,0,7,0,28,58,37,22,37,58,61,81,31,8,386
10104102303,12,6,3,8,0,3,4,0,0,36,82,26,31,37,53,52,69,32,7,397
10104102304,3,0,0,0,3,7,3,0,0,27,28,13,17,19,30,46,53,10,5,225
10104102305,4,3,0,5,4,3,6,15,17,56,80,45,32,41,57,75,55,65,37,480
10104102306,7,10,0,0,0,6,0,0,4,33,47,33,17,27,29,38,49,36,33,328
10104102307,7,0,6,7,4,10,5,3,0,40,52,29,35,35,26,53,66,42,3,341
10104102308,31,11,15,9,11,14,5,4,5,114,122,60,53,47,84,104,84,52,10,613
10104102309,11,0,4,0,5,8,13,0,4,44,44,27,26,21,46,59,75,38,15,342
10104102310,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,8
10104102401,5,9,0,0,11,7,4,5,0,37,47,30,20,19,49,79,56,17,5,314
10104102402,3,4,0,4,11,9,3,3,0,40,39,30,24,29,61,61,47,24,0,318
10104102403,7,4,0,5,4,3,7,3,0,34,36,31,19,25,36,35,40,9,3,235
10104102404,11,3,9,5,4,7,10,8,0,60,74,44,36,57,57,76,61,29,6,435
10104102405,7,7,0,0,13,0,4,5,0,31,32,34,26,20,45,52,56,12,8,283
10104102406,8,0,0,0,0,5,0,6,0,26,33,24,17,20,36,57,38,16,6,256
10104102407,0,5,0,0,4,4,7,0,0,22,24,30,22,24,40,47,96,25,3,310
10104102408,7,4,7,5,4,7,11,0,0,49,43,22,26,31,41,59,34,20,4,279
10104102409,3,3,0,3,5,6,10,0,0,38,35,19,22,27,29,63,66,27,3,291
10104102410,4,9,4,0,5,8,4,0,0,36,33,27,17,13,30,40,35,9,0,200
10104102411,3,0,0,0,3,6,9,4,0,28,26,26,19,20,35,56,39,41,0,255
10104102412,7,0,7,5,3,9,5,5,0,39,41,20,34,33,42,85,88,34,7,382
10104102501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104102502,3,0,7,4,0,5,4,5,0,32,40,19,35,32,30,50,56,45,10,326
10104102503,4,0,3,0,3,9,22,7,8,54,13,11,36,6,22,48,86,75,78,378
10104102504,8,6,16,3,6,8,12,3,0,62,46,49,80,35,49,63,43,31,7,399
10104102505,0,11,7,3,8,13,13,4,0,48,28,25,38,23,36,50,64,46,21,315
10104102506,9,6,10,9,14,15,5,0,0,65,64,31,53,57,56,66,74,29,6,431
10104102507,3,0,0,0,0,3,6,0,0,12,46,16,23,25,32,43,51,25,9,266
10104102508,6,3,0,0,5,5,7,11,3,37,61,32,22,44,58,93,146,129,23,598
10104102509,0,4,0,0,4,3,3,0,0,16,22,17,10,12,27,28,17,6,0,129
10104102510,4,0,0,0,0,0,4,0,0,20,64,37,16,38,67,74,90,39,3,430
10104102511,0,0,0,0,0,3,0,0,0,15,62,29,29,42,44,64,73,36,12,395
10104102512,8,4,0,5,5,0,4,4,0,30,47,37,34,22,46,95,127,54,26,492
10104102513,7,4,3,3,6,8,5,0,0,39,107,40,50,54,70,63,44,20,3,458
10104102514,0,4,4,3,0,0,4,0,0,14,40,22,19,21,26,40,36,19,11,229
10104102516,4,0,4,0,3,3,0,0,0,22,49,39,25,25,32,61,40,29,3,306
10104102517,4,0,0,3,6,6,3,0,0,25,39,28,19,35,48,54,59,23,15,318
10104102518,4,0,0,4,9,3,6,0,0,29,97,51,27,59,82,90,114,65,9,599
10104102519,0,0,0,0,0,0,4,9,32,51,14,19,9,11,29,20,41,44,42,238
10104102520,7,3,6,0,5,6,3,0,0,30,64,52,60,50,61,81,118,57,21,561
10104102521,12,10,12,6,10,25,14,12,6,111,46,46,56,32,72,126,92,50,24,547
10104102522,7,0,0,3,3,8,4,0,0,30,43,20,28,39,44,65,73,30,10,351
10104102523,4,0,8,0,0,3,0,5,0,24,29,19,11,18,20,40,37,16,3,204
10104102524,0,0,0,0,6,0,0,0,0,4,68,30,34,34,48,52,35,14,0,316
10104102525,3,5,4,3,8,10,9,3,0,54,60,27,31,43,52,81,134,81,10,514
10104102526,0,3,3,3,5,0,5,5,0,23,106,47,61,60,79,96,135,42,8,638
10104102527,3,0,0,0,4,4,5,4,0,20,101,37,63,60,72,79,84,46,13,544
10104102528,5,14,3,0,0,0,0,0,0,30,58,75,58,54,74,106,87,60,19,589
10104102529,9,4,0,0,11,0,0,4,0,30,47,48,40,29,46,52,55,39,6,362
10104102530,6,0,0,6,4,0,0,4,0,13,57,17,26,42,27,60,54,52,13,356
10104102531,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
10104102532,5,4,0,0,0,0,5,4,4,30,53,30,33,21,37,60,61,49,60,408
10104102601,4,0,3,6,5,5,14,4,0,43,50,29,35,39,52,101,138,71,10,529
10104102603,0,0,0,0,0,7,3,3,0,21,24,24,21,24,31,92,98,40,14,360
10104102604,0,0,0,5,7,0,10,3,0,24,25,15,8,23,30,72,89,38,13,312
10104102605,4,0,0,0,3,9,10,3,0,32,48,33,25,31,51,112,157,85,19,553
10104102606,0,8,3,4,3,0,0,0,0,23,44,24,24,33,43,74,56,32,5,334
10104102607,0,4,0,4,4,0,4,5,0,21,61,35,30,46,51,72,63,36,14,410
10104102608,3,5,0,0,5,0,0,4,18,32,53,28,33,37,38,46,53,69,58,400
10104102609,19,7,5,8,0,11,9,4,0,60,54,49,37,38,57,68,69,34,12,418
10104102610,17,5,5,11,3,3,6,0,0,47,46,38,23,28,38,39,33,17,3,256
10104102611,0,0,0,0,3,0,4,0,0,6,19,19,7,8,33,32,31,18,10,175
10104102613,0,0,5,4,3,10,12,6,0,36,49,16,31,38,26,73,77,32,8,345
10104102614,20,13,9,10,9,16,29,14,9,129,102,67,62,65,70,122,149,47,21,705
10104102615,4,0,3,3,6,3,3,0,0,14,73,30,41,42,63,77,69,29,8,427
10104102616,0,0,0,4,3,6,4,0,0,23,37,15,16,20,35,45,47,17,0,237
10104102617,7,0,0,7,4,0,4,0,0,20,45,20,31,31,47,49,26,17,4,257
10104102618,3,0,0,5,3,21,6,0,0,41,42,29,14,30,46,99,62,31,4,357
10104102619,5,4,0,3,0,7,0,4,0,26,35,26,25,19,45,87,66,21,7,329
10104102620,5,0,4,6,0,3,7,0,0,36,56,24,35,45,21,45,51,22,6,302
10104102621,18,7,6,10,11,11,8,0,3,73,76,33,42,40,60,56,44,26,6,384
10104102622,4,4,4,5,5,3,0,0,0,28,52,20,34,26,39,61,47,11,0,291
10104102623,10,11,10,4,15,14,7,9,3,84,44,27,31,33,47,82,49,38,11,363
10104102624,3,5,4,5,6,5,0,0,0,27,49,28,28,21,31,41,50,15,8,278
10104102625,0,0,0,0,0,0,0,0,0,0,5,7,0,3,3,13,9,7,0,47
10104102626,0,0,8,0,4,5,8,8,0,43,51,30,41,28,55,103,147,74,21,551
10104102627,0,0,0,0,0,7,3,0,0,14,3,6,5,0,11,20,22,10,0,65
10104102701,3,0,0,0,0,3,3,3,0,15,45,12,26,32,17,42,48,27,19,261
10104102702,5,3,4,3,5,0,0,3,0,23,36,24,31,28,33,64,75,28,16,335
10104102703,0,0,0,0,0,4,4,0,0,15,26,13,9,12,15,45,60,22,7,211
10104102704,0,0,0,0,3,3,4,0,5,17,29,17,21,22,37,51,76,21,11,290
10104102705,10,9,3,0,0,10,8,5,0,40,54,54,45,38,66,81,104,49,17,500
10104102706,10,9,5,4,5,11,15,8,6,69,73,24,33,45,44,77,108,80,81,557
10104102707,19,9,5,10,5,9,11,7,5,78,92,28,61,49,58,93,106,52,23,556
10104102708,7,0,5,5,0,13,11,6,0,47,42,15,32,25,28,82,82,54,90,437
10104102709,7,5,4,4,8,9,3,4,0,38,104,50,40,65,92,120,128,48,11,671
10104102710,3,5,0,0,3,3,0,0,0,12,15,11,13,14,23,46,52,30,7,222
10104102711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104102712,15,7,6,13,7,15,10,4,0,69,59,36,38,46,59,112,104,33,4,499
10104102713,0,3,0,7,6,5,9,0,0,31,62,50,35,34,70,90,101,26,4,479
10104102714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104102715,0,0,0,0,0,0,3,0,0,8,0,0,0,5,0,3,15,0,0,29
10104102716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104102719,22,10,11,4,12,10,12,7,0,91,80,47,37,43,60,73,110,45,10,495
10104102720,6,0,3,3,0,6,5,9,0,32,30,14,14,17,24,76,97,37,6,333
10104102721,6,0,5,0,3,11,16,0,0,39,62,34,41,39,57,141,181,84,13,656
10104102722,18,3,4,0,0,0,0,0,0,26,22,19,16,11,9,10,10,0,0,104
10104102723,8,0,5,9,4,7,16,8,0,50,30,11,27,28,39,72,84,43,5,333
10104102724,7,3,4,4,3,6,6,3,0,40,67,36,37,31,44,72,92,50,9,423
10104102725,0,0,0,0,3,3,0,8,4,18,41,24,20,27,22,51,67,46,21,319
10104102726,0,0,0,4,0,5,3,6,0,15,25,14,22,23,24,42,84,39,3,278
10104102728,0,0,0,3,7,5,4,3,3,33,30,18,18,28,36,54,102,38,12,347
10104102729,9,0,3,4,7,5,8,4,0,46,84,42,43,39,62,83,122,79,29,591
10104102730,0,0,0,0,0,0,4,0,0,4,9,0,0,9,3,15,17,0,0,48
10104102731,0,0,3,0,5,7,4,5,4,22,36,25,26,27,44,71,87,52,27,394
10104102732,3,0,3,11,0,3,5,5,0,37,55,25,31,32,29,67,78,32,8,352
10104102733,12,5,0,8,5,5,0,0,0,38,65,23,27,41,30,47,86,37,7,368
10105153901,0,0,0,0,0,0,0,0,0,3,44,27,18,34,39,32,12,11,0,214
10105153902,9,0,0,3,0,0,0,0,0,19,47,25,32,34,30,41,24,6,8,250
10105153903,9,0,3,0,0,9,0,0,0,23,31,16,34,22,27,42,43,12,6,226
10105153904,4,8,3,0,11,5,7,4,0,41,49,59,70,40,74,76,70,28,11,478
10105153905,7,0,4,7,3,3,3,0,0,32,51,38,33,21,47,36,39,21,7,308
10105153906,6,4,0,3,7,4,0,3,0,21,81,33,40,30,27,36,33,24,0,307
10105153907,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,9,13,30,8,66
10105153909,15,4,12,6,3,0,4,0,0,39,70,24,48,25,27,11,30,33,3,271
10105153910,0,0,5,6,10,3,6,0,0,42,21,21,33,39,39,25,11,10,0,204
10105153911,6,5,7,5,0,0,0,0,0,21,125,52,83,78,47,33,28,12,0,462
10105153912,0,3,0,3,5,4,3,4,0,31,86,51,41,61,80,82,79,32,6,512
10105153913,0,0,5,3,0,0,0,0,0,11,34,30,35,20,27,28,33,16,3,223
10105153914,10,0,4,5,4,4,6,0,0,27,92,33,52,38,51,64,42,27,0,404
10105153915,9,4,8,3,7,0,5,0,0,33,58,29,44,29,33,26,38,17,10,278
10105153916,8,3,0,7,3,7,0,0,0,31,109,60,40,71,72,92,99,31,13,598
10105153917,8,4,3,0,0,0,3,0,0,26,67,33,49,36,22,23,39,26,6,300
10105153918,5,3,0,3,0,0,11,7,14,50,32,22,39,18,25,46,56,37,28,306
10105153919,15,26,10,3,7,8,4,3,0,82,62,82,85,43,56,89,58,39,37,562
10105153920,19,6,6,6,9,3,6,0,0,55,214,106,115,130,77,67,66,28,3,802
10105153921,10,0,3,3,5,0,3,0,0,36,94,49,44,49,57,44,31,24,13,404
10105153922,8,10,4,0,0,8,5,0,0,38,130,63,65,63,70,86,56,31,14,578
10105153923,3,3,0,0,4,4,0,0,0,16,71,42,44,40,54,50,42,25,6,374
10105153924,28,13,6,11,9,3,4,0,0,63,108,51,51,48,55,44,30,27,0,428
10105153925,6,5,9,6,4,0,0,3,0,34,63,57,72,40,60,50,59,24,8,443
10105153926,15,8,7,5,3,9,0,4,0,47,84,34,56,46,41,65,41,42,9,420
10105153927,4,0,3,0,4,4,3,0,0,20,22,22,24,20,39,37,30,22,4,224
10105153928,3,6,0,0,0,3,0,4,0,11,18,13,14,11,11,15,5,5,0,99
10105153929,22,5,4,10,3,0,0,0,0,39,131,72,66,64,53,51,48,42,9,542
10105153930,0,0,3,0,0,3,3,0,0,14,64,32,43,38,57,46,58,34,13,394
10105153931,0,10,8,10,12,8,4,0,0,44,55,56,72,53,57,52,38,20,3,407
10105153932,10,0,8,8,0,3,4,0,0,34,88,49,66,72,43,53,50,17,3,435
10105153933,8,5,4,3,4,0,0,0,0,27,52,29,38,32,39,33,27,16,6,273
10105153934,7,0,4,0,3,0,0,0,0,19,35,29,52,26,25,39,27,17,7,254
10105153935,17,10,10,7,8,0,5,6,0,67,75,57,68,68,65,59,68,43,12,520
10105153936,8,0,0,0,0,0,5,5,0,22,68,36,25,24,24,50,44,28,18,311
10105153937,32,7,14,9,4,6,5,3,0,86,120,75,70,65,58,60,41,30,3,514
10105153938,6,0,0,3,0,3,3,0,4,26,53,34,31,49,21,38,38,23,13,298
10105153939,4,3,0,4,3,0,4,3,0,22,49,39,21,24,56,40,44,45,49,363
10105153940,3,0,4,0,0,0,0,0,0,9,39,19,34,35,18,32,23,11,7,211
10105153941,5,0,0,0,6,0,0,0,0,20,30,28,20,19,41,27,25,13,4,207
10105153942,4,7,9,6,10,3,0,3,6,45,79,54,79,48,56,55,63,69,63,552
10105153943,0,0,0,6,0,7,0,4,0,29,65,40,51,47,55,65,52,19,9,398
10105153944,6,5,7,9,3,3,5,0,0,35,95,64,85,70,56,59,63,16,9,517
10105153945,6,50,162,104,97,28,18,0,0,472,68,80,193,137,126,70,49,20,8,748
10105153946,5,6,4,0,5,0,0,0,0,27,95,56,52,53,52,30,10,13,3,361
10105153947,3,0,0,0,3,0,0,5,0,14,47,32,46,27,43,50,38,30,10,328
10105153948,4,0,0,0,3,0,7,0,0,17,21,13,17,33,27,36,33,22,7,207
10105153949,0,5,0,0,0,6,3,0,0,9,13,16,13,15,16,26,18,8,0,122
10105153950,14,9,10,0,9,6,9,5,8,71,67,46,73,47,52,66,58,47,33,495
10105153951,0,0,3,4,3,0,0,4,0,24,67,34,50,41,30,53,47,36,13,363
10105153952,0,3,3,0,5,3,0,6,0,22,43,22,35,30,24,46,36,70,24,327
10105153953,12,5,4,0,3,3,5,0,0,33,63,33,53,27,28,63,26,18,5,324
10105153954,25,16,13,8,4,5,8,5,0,78,69,51,74,54,66,54,54,24,0,444
10105153955,8,0,0,0,3,0,0,0,0,13,74,37,10,35,44,35,40,9,0,289
10105153956,3,3,8,0,3,0,0,0,0,23,56,31,76,58,54,54,24,13,7,363
10105153957,12,4,0,0,3,4,3,0,0,34,88,53,60,54,38,60,52,37,24,465
10105153958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,16
10105153959,10,4,8,0,3,0,0,0,0,31,64,45,54,40,40,34,47,21,7,363
10105153960,5,0,4,4,5,8,7,0,0,31,39,19,30,24,33,38,44,13,3,255
10105153961,3,4,0,0,8,5,0,0,0,26,36,54,30,34,39,40,28,10,0,277
10105153962,6,6,7,0,6,0,0,0,0,26,72,49,60,56,71,56,49,8,3,415
10105153963,11,0,4,7,11,5,0,0,0,37,38,32,26,22,28,29,18,14,5,200
10105153964,4,3,7,3,6,8,0,4,0,45,69,43,47,53,46,67,53,35,15,434
10105153965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10105153966,29,11,8,11,3,5,0,7,0,75,236,97,163,141,94,56,53,16,4,863
10105153967,0,4,4,0,0,0,0,0,0,7,0,238,158,22,10,3,0,0,0,437
10105153968,4,5,0,0,0,0,0,0,0,9,65,27,55,33,8,4,5,7,0,206
10105153969,9,3,4,0,3,0,4,0,0,26,102,30,54,57,41,37,38,11,8,375
10105153970,0,4,0,4,0,3,0,0,0,10,36,17,18,28,34,23,40,81,97,377
10105154001,36,0,28,15,0,7,7,0,0,109,193,65,163,93,73,93,72,40,14,806
10105154002,10,4,10,12,11,5,9,4,0,60,58,40,43,48,56,70,72,23,10,419
10105154003,0,0,0,4,0,8,7,0,0,27,59,20,23,30,48,84,53,26,4,347
10105154004,18,13,3,19,10,11,6,3,3,90,117,76,63,83,116,116,104,35,6,716
10105154005,5,5,3,3,3,14,16,6,0,58,65,37,36,39,55,87,73,28,7,427
10105154006,9,4,0,4,3,9,7,3,0,37,74,50,37,46,59,111,73,29,9,490
10105154007,6,4,0,5,0,3,0,0,0,24,63,34,22,31,47,73,44,14,0,330
10105154008,12,0,3,5,0,9,4,8,4,33,65,29,24,30,34,41,50,45,21,334
10105154009,4,0,0,0,4,3,6,0,0,22,29,14,11,14,33,43,49,20,0,219
10105154010,11,4,0,6,0,8,9,3,7,48,66,47,31,48,42,72,73,62,47,494
10105154011,4,3,0,0,5,0,0,3,3,25,38,38,20,31,36,50,48,28,17,306
10105154012,0,8,3,7,6,11,8,4,0,48,64,38,31,51,64,103,80,22,7,452
10105154014,9,9,3,4,3,6,12,3,0,37,62,34,19,42,52,77,65,27,0,388
10105154015,9,0,7,3,4,11,0,0,0,35,74,41,38,45,55,71,29,15,0,361
10105154016,15,11,5,9,4,3,0,0,0,52,116,64,42,80,75,100,85,30,10,596
10105154017,4,4,0,0,12,9,8,3,3,46,63,39,31,39,53,94,72,33,14,427
10105154018,0,0,0,0,0,7,13,3,0,21,42,26,24,36,45,62,65,26,5,328
10105154019,9,6,4,0,8,14,13,10,0,69,42,40,19,19,62,76,46,29,0,335
10105154020,10,0,8,7,5,10,3,0,0,50,119,39,56,59,65,101,64,38,0,532
10105154021,12,6,6,7,5,21,11,0,0,61,86,61,54,49,80,130,83,43,5,593
10105154022,0,7,0,5,7,7,0,6,0,33,42,31,21,34,48,48,50,35,0,308
10105154023,21,7,5,15,10,18,15,10,0,99,90,50,33,71,68,96,75,41,8,529
10105154024,0,0,0,0,0,5,0,3,0,21,54,47,33,31,40,48,62,35,18,364
10105154025,3,3,0,0,5,3,6,5,0,33,35,43,23,22,44,52,46,13,6,275
10105154026,10,3,3,4,6,3,12,6,0,38,66,24,26,35,28,57,47,14,9,300
10105154027,12,0,4,3,11,3,10,3,0,40,62,46,28,50,66,41,35,20,7,357
10105154028,0,9,3,4,9,11,3,6,0,42,46,22,31,31,49,68,64,24,4,338
10105154029,0,0,0,0,3,3,0,3,0,16,91,56,42,41,84,74,60,24,11,475
10105154030,0,3,0,5,5,4,4,0,4,32,43,33,17,23,43,54,54,23,15,298
10105154031,5,5,4,3,6,4,8,0,4,45,92,58,57,48,71,99,80,58,22,578
10105154032,5,6,4,6,0,0,0,5,0,32,53,29,25,46,30,50,39,16,11,282
10105154033,12,6,0,0,7,0,5,0,0,27,75,56,16,43,68,51,66,19,3,405
10105154034,8,0,5,3,6,0,0,0,0,18,41,17,32,31,46,33,21,11,9,238
10105154035,6,0,0,3,3,3,0,0,0,10,60,25,25,54,47,24,12,7,3,247
10106154101,10,0,0,6,8,0,6,10,3,59,165,67,71,97,108,77,106,62,17,769
10106154102,12,10,9,8,6,4,0,3,0,56,88,44,58,57,51,58,67,43,18,478
10106154103,21,24,20,23,27,24,14,9,9,167,91,86,84,87,86,96,89,92,118,832
10106154104,0,0,0,0,0,0,0,0,0,11,37,15,23,24,31,35,35,18,12,231
10106154105,3,6,3,0,0,4,4,0,0,24,91,61,60,58,62,48,25,23,6,437
10106154106,9,0,7,6,7,4,0,0,0,27,133,66,53,75,78,63,44,28,9,535
10106154107,9,15,4,0,3,3,5,3,0,50,103,58,92,64,61,68,62,49,14,559
10106154108,0,0,0,0,0,3,0,0,0,9,54,25,26,36,40,39,41,12,6,271
10106154109,3,9,0,0,6,0,0,0,0,23,83,59,36,58,58,48,54,17,10,423
10106154111,7,6,16,18,13,14,7,0,0,77,128,68,105,93,65,94,42,26,12,630
10106154112,8,5,11,6,5,4,3,0,0,42,112,42,71,69,73,50,45,19,10,490
10106154113,3,3,0,0,9,9,0,0,0,25,82,36,50,37,51,56,48,13,3,377
10106154115,12,4,4,11,7,9,10,3,0,68,101,70,41,63,104,76,59,25,3,551
10106154116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10106154117,0,0,0,0,0,4,0,3,0,16,18,21,5,9,29,25,26,10,5,145
10106154118,0,0,0,0,0,0,0,0,0,3,35,18,34,25,12,14,11,7,0,155
10106154201,11,0,0,4,0,3,14,4,0,36,39,33,21,26,45,55,50,14,0,283
10106154202,4,0,0,6,10,9,3,0,0,30,29,22,17,18,33,36,40,20,0,212
10106154203,3,4,0,6,0,3,0,0,0,16,52,16,18,27,34,30,26,23,6,238
10106154204,0,5,3,0,3,13,0,4,0,39,65,32,39,35,36,67,42,24,13,349
10106154206,4,8,6,0,9,4,0,0,0,29,27,29,18,20,39,32,33,11,7,216
10106154207,18,4,3,4,11,11,12,4,0,67,58,25,25,24,57,51,38,17,5,300
10106154208,7,8,0,3,10,0,0,0,0,32,81,50,32,35,67,56,50,19,11,398
10106154209,0,6,0,0,5,4,0,0,0,15,52,42,22,25,40,57,42,22,0,295
10106154210,7,6,9,3,4,11,9,4,3,49,56,40,37,53,66,74,54,23,10,410
10106154211,9,0,0,0,5,0,4,0,0,13,63,31,30,37,68,47,39,12,0,319
10106154212,11,4,5,6,3,0,4,0,0,28,52,28,27,28,52,28,42,13,0,273
10106154213,3,0,0,0,0,0,0,0,0,12,124,44,40,81,82,55,34,22,4,492
10106154215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10106154216,4,5,0,5,3,5,0,0,0,29,75,48,40,56,61,52,36,30,0,407
10106154217,3,7,5,0,10,6,0,0,0,28,180,94,57,114,134,79,40,9,0,711
10106154219,8,0,7,7,7,3,9,0,0,50,61,24,25,41,36,50,41,23,8,317
10106154220,0,0,4,0,0,0,0,4,0,14,61,22,49,24,40,44,32,21,3,290
10106154222,0,6,0,0,6,0,0,0,0,14,36,33,17,37,67,40,65,13,3,307
10106154223,3,3,0,6,14,5,3,0,0,26,77,55,36,55,98,65,53,18,0,461
10106154224,7,3,16,0,12,5,4,0,0,52,62,22,44,39,57,40,29,7,0,297
10106154226,8,0,0,0,6,0,6,0,0,20,48,53,21,30,61,36,41,12,5,305
10106154227,3,6,0,7,9,5,6,0,0,23,45,34,14,29,56,34,35,18,4,275
10106154228,13,6,3,5,7,9,3,3,0,54,113,54,40,73,84,63,51,20,5,501
10106154229,0,3,0,0,11,0,4,0,0,21,17,16,9,7,23,21,18,9,0,135
10106154231,0,6,0,0,8,11,5,0,0,31,54,34,28,23,57,63,43,28,10,341
10106154232,3,0,3,0,3,0,0,0,0,16,52,45,19,24,57,25,32,7,0,254
10106154233,0,0,0,0,4,0,0,0,0,11,102,66,19,60,71,31,14,3,0,358
10106154234,0,4,3,0,0,7,0,4,0,20,47,48,17,37,57,76,36,14,4,338
10106154235,6,0,5,3,4,0,0,6,0,26,70,42,27,35,51,39,36,21,3,343
10106154236,0,0,0,4,0,0,0,0,0,6,26,30,15,17,27,39,21,13,3,188
10106154237,3,0,0,0,0,3,0,3,0,17,69,42,23,43,49,22,19,14,0,274
10106154238,8,0,3,0,0,6,6,0,0,23,86,19,37,47,37,25,33,14,3,301
