UCL_CODE_2021,M_Tot_15_19_yr,M_Tot_20_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Agr_fstry_fsh_15_19,F_Agr_fstry_fsh_20_24,F_Agr_fstry_fsh_25_34,F_Agr_fstry_fsh_35_44,F_Agr_fstry_fsh_45_54,F_Agr_fstry_fsh_55_64,F_Agr_fstry_fsh_65_74,F_Agr_fstry_fsh_75_84,F_Agr_fstry_fsh_85_yr_over,F_Agr_fstry_fsh_Tot,F_Min_15_19_yr,F_Min_20_24_yr,F_Min_25_34_yr,F_Min_35_44_yr,F_Min_45_54_yr,F_Min_55_64_yr,F_Min_65_74_yr,F_Min_75_84_yr,F_Min_85_yr_over,F_Min_Tot,F_Manf_15_19_yr,F_Manf_20_24_yr,F_Manf_25_34_yr,F_Manf_35_44_yr,F_Manf_45_54_yr,F_Manf_55_64_yr,F_Manf_65_74_yr,F_Manf_75_84_yr,F_Manf_85_yr_over,F_Manf_Tot,F_Elec_gas_wtr_wst_sv_15_19,F_Elec_gas_wtr_wst_sv_20_24,F_Elec_gas_wtr_wst_sv_25_34,F_Elec_gas_wtr_wst_sv_35_44,F_Elec_gas_wtr_wst_sv_45_54,F_Elec_gas_wtr_wst_sv_55_64,F_Elec_gas_wtr_wst_sv_65_74,F_Elec_gas_wtr_wst_sv_75_84,F_Elec_gas_wtr_wst_sv_85_over,F_Elec_gas_wtr_wst_sv_Tot,F_Con_15_19_yr,F_Con_20_24_yr,F_Con_25_34_yr,F_Con_35_44_yr,F_Con_45_54_yr,F_Con_55_64_yr,F_Con_65_74_yr,F_Con_75_84_yr,F_Con_85_yr_over,F_Con_Tot,F_Whl_trd_15_19_yr,F_Whl_trd_20_24_yr,F_Whl_trd_25_34_yr,F_Whl_trd_35_44_yr,F_Whl_trd_45_54_yr,F_Whl_trd_55_64_yr,F_Whl_trd_65_74_yr,F_Whl_trd_75_84_yr,F_Whl_trd_85_yr_over,F_Whl_trd_Tot,F_Re_trd_15_19_yr,F_Re_trd_20_24_yr,F_Re_trd_25_34_yr,F_Re_trd_35_44_yr,F_Re_trd_45_54_yr,F_Re_trd_55_64_yr,F_Re_trd_65_74_yr,F_Re_trd_75_84_yr,F_Re_trd_85_yr_over,F_Re_trd_Tot,F_Acc_food_svc_15_19,F_Acc_food_svc_20_24,F_Acc_food_svc_25_34,F_Acc_food_svc_35_44,F_Acc_food_svc_45_54,F_Acc_food_svc_55_64,F_Acc_food_svc_65_74,F_Acc_food_svc_75_84,F_Acc_food_svc_85_yr_over,F_Acc_food_svc_Tot,F_Trp_pos_wh_15_19,F_Trp_pos_wh_20_24,F_Trp_pos_wh_25_34,F_Trp_pos_wh_35_44,F_Trp_pos_wh_45_54,F_Trp_pos_wh_55_64,F_Trp_pos_wh_65_74,F_Trp_pos_wh_75_84,F_Trp_pos_wh_85_yr_over,F_Trp_pos_wh_Tot,F_In_med_tcom_15_19,F_In_med_tcom_20_24,F_In_med_tcom_25_34,F_In_med_tcom_35_44,F_In_med_tcom_45_54,F_In_med_tcom_55_64,F_In_med_tcom_65_74,F_In_med_tcom_75_84,F_In_med_tcom_85_yr_over,F_In_med_tcom_Tot,F_Fin_in_svc_15_19,F_Fin_in_svc_20_24,F_Fin_in_svc_25_34,F_Fin_in_svc_35_44,F_Fin_in_svc_45_54,F_Fin_in_svc_55_64,F_Fin_in_svc_65_74,F_Fin_in_svc_75_84,F_Fin_in_svc_85_yr_over,F_Fin_in_svc_Tot,F_Rnt_hrg_rea_est_serv_15_19,F_Rnt_hrg_rea_est_serv_20_24,F_Rnt_hrg_rea_est_serv_25_34,F_Rnt_hrg_rea_est_serv_35_44,F_Rnt_hrg_rea_est_serv_45_54,F_Rnt_hrg_rea_est_serv_55_64,F_Rnt_hrg_rea_est_serv_65_74,F_Rnt_hrg_rea_est_serv_75_84,F_Rnt_hrg_rea_est_serv_85_ov,F_Rnt_hrg_rea_est_serv_Tot,F_Prof_sc_tech_serv_15_19,F_Prof_sc_tech_serv_20_24,F_Prof_sc_tech_serv_25_34,F_Prof_sc_tech_serv_35_44,F_Prof_sc_tech_serv_45_54,F_Prof_sc_tech_serv_55_64,F_Prof_sc_tech_serv_65_74,F_Prof_sc_tech_serv_75_84,F_Prof_sc_tech_serv_85_over,F_Prof_sc_tech_serv_Tot,F_Adm_sup_serv_15_19,F_Adm_sup_serv_20_24,F_Adm_sup_serv_25_34,F_Adm_sup_serv_35_44,F_Adm_sup_serv_45_54,F_Adm_sup_serv_55_64,F_Adm_sup_serv_65_74,F_Adm_sup_serv_75_84,F_Adm_sup_serv_85_over,F_Adm_sup_serv_Tot,F_PubAd_saf_15_19,F_PubAd_saf_20_24,F_PubAd_saf_25_34,F_PubAd_saf_35_44,F_PubAd_saf_45_54,F_PubAd_saf_55_64,F_PubAd_saf_65_74,F_PubAd_saf_75_84,F_PubAd_saf_85_over,F_PubAd_saf_Tot,F_Ed_trng_15_19,F_Ed_trng_20_24,F_Ed_trng_25_34,F_Ed_trng_35_44,F_Ed_trng_45_54,F_Ed_trng_55_64,F_Ed_trng_65_74,F_Ed_trng_75_84,F_Ed_trng_85_yr_over,F_Ed_trng_Tot,F_Hlth_cre_socia_assist_15_19,F_Hlth_cre_socia_assist_20_24,F_Hlth_cre_socia_assist_25_34,F_Hlth_cre_socia_assist_35_44,F_Hlth_cre_socia_assist_45_54,F_Hlth_cre_socia_assist_55_64,F_Hlth_cre_socia_assist_65_74,F_Hlth_cre_socia_assist_75_84,F_Hlth_cre_socia_assist_85ov,F_Hlth_cre_socia_assist_Tot,F_Arts_rec_svc_15_19,F_Arts_rec_svc_20_24,F_Arts_rec_svc_25_34,F_Arts_rec_svc_35_44,F_Arts_rec_svc_45_54,F_Arts_rec_svc_55_64,F_Arts_rec_svc_65_74,F_Arts_rec_svc_75_84,F_Arts_rec_svc_85_yr_over,F_Arts_rec_svc_Tot,F_Oth_svc_15_19_yr,F_Oth_svc_20_24_yr,F_Oth_svc_25_34_yr,F_Oth_svc_35_44_yr,F_Oth_svc_45_54_yr,F_Oth_svc_55_64_yr,F_Oth_svc_65_74_yr,F_Oth_svc_75_84_yr,F_Oth_svc_85_yr_over,F_Oth_svc_Tot
UCL322132,6,12,35,30,25,27,11,0,0,139,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,3,0,0,0,13,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,6,4,0,4,0,0,0,16,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL322133,0,0,6,16,6,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,4,5,0,4,0,0,0,12,0,0,4,0,4,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL322134,0,0,0,0,4,3,4,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL322135,0,0,3,6,3,8,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL322136,0,8,16,15,21,21,5,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,11,3,0,0,0,16,0,0,0,3,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
UCL322137,5,0,5,6,6,14,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,4,0,0,0,0,4,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
UCL322138,0,6,4,0,7,3,0,0,0,27,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL322139,0,0,3,6,7,4,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,5,3,0,3,5,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL331001,6899,7722,16413,20459,26205,24794,9406,2287,267,114454,468,673,1506,1885,2519,2601,1774,626,55,12102,24,126,385,353,335,209,22,6,0,1464,222,250,490,667,952,736,191,20,4,3539,18,38,116,149,165,114,26,0,0,623,96,149,614,939,1035,709,170,19,0,3728,65,89,232,328,474,313,86,14,0,1596,1838,918,1209,1417,2072,1747,373,41,0,9611,2062,751,908,809,1046,934,237,19,0,6762,70,97,299,470,709,635,187,17,0,2488,26,38,67,100,111,81,29,3,0,459,29,84,340,416,441,322,62,3,0,1699,34,87,225,264,369,306,123,18,0,1440,141,358,954,1244,1239,888,239,29,0,5088,107,185,433,582,773,686,163,19,0,2952,61,199,715,1051,1430,981,160,8,0,4602,263,525,1550,3164,4015,3029,644,39,0,13236,442,1215,2898,3634,5052,4650,1005,57,0,18951,132,125,217,225,273,206,64,9,0,1242,252,267,645,729,807,639,158,14,0,3506
UCL379997,0,3,16,28,25,10,6,0,0,90,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL401001,14314,29203,71441,67944,60047,46326,13005,1794,146,304224,29,113,382,421,442,313,114,20,6,1849,5,67,282,257,212,109,18,0,0,954,580,830,2177,2552,2635,1939,453,35,0,11199,14,92,490,628,457,238,46,0,0,1959,163,507,1499,1526,1496,1040,339,26,3,6609,74,256,842,933,1138,784,184,23,0,4232,5301,5613,6071,4534,4802,3963,888,74,8,31262,6219,4631,4138,2495,1934,1353,289,33,0,21093,71,293,943,1126,1143,879,165,13,0,4636,93,256,716,696,485,264,78,15,0,2602,67,660,2670,2990,2620,1560,269,20,0,10847,57,271,813,811,806,688,236,60,4,3743,158,1568,5086,5020,3678,2377,740,60,3,18695,200,1133,2932,2579,2686,2174,544,33,0,12279,94,950,4012,5488,4975,3447,604,16,0,19586,732,2557,7774,9109,8811,6803,1555,98,0,37437,918,6486,19780,17927,16344,14056,2966,151,3,78637,516,760,1061,813,660,478,163,23,3,4477,472,1229,2959,2503,2342,1687,456,63,3,11713
UCL412001,407,649,1332,1330,1365,1202,278,30,5,6610,0,8,17,12,12,11,3,0,0,70,0,0,3,3,4,0,0,0,0,16,16,22,58,75,83,59,8,0,0,314,0,0,9,8,16,7,0,0,0,30,10,11,39,39,41,31,4,0,0,166,0,6,14,22,29,20,3,0,0,94,144,116,130,114,159,138,23,0,0,832,198,86,84,50,51,49,3,3,0,520,0,3,17,19,30,23,6,0,0,108,5,3,4,12,3,10,0,0,0,38,0,11,39,53,48,19,5,0,0,169,0,6,23,22,19,12,4,0,0,94,3,34,66,72,72,30,9,0,0,281,3,18,49,56,66,65,12,4,0,271,0,37,95,122,119,85,16,0,0,469,16,75,190,235,253,167,31,5,0,964,37,157,306,365,432,379,60,0,0,1736,12,20,20,3,16,12,3,0,0,88,5,24,47,45,39,43,16,0,0,227
UCL412002,333,536,1265,1163,1063,703,267,26,0,5363,0,9,14,13,8,11,7,0,0,59,0,0,9,4,6,0,0,0,0,22,12,22,49,51,43,30,7,0,0,213,0,0,11,11,10,3,4,0,0,36,3,10,32,32,28,16,6,0,0,133,4,5,13,5,13,12,0,0,0,55,137,112,130,112,95,63,11,0,0,657,145,74,81,38,37,21,5,0,0,397,0,6,11,20,9,19,10,0,0,79,4,5,11,13,16,9,0,0,0,53,0,22,41,57,45,15,0,0,0,184,0,3,22,18,20,14,3,0,0,76,5,20,89,91,76,44,9,0,0,335,3,13,26,39,55,41,14,0,0,182,0,13,64,104,106,49,7,0,0,342,7,51,151,208,199,123,26,0,0,782,14,115,341,287,346,231,52,0,0,1389,7,11,18,25,14,8,0,0,0,82,9,21,54,55,39,20,7,0,0,203
UCL412003,450,539,1349,1154,1243,1088,334,33,5,6196,14,19,26,35,38,18,5,0,0,160,0,3,0,0,0,0,0,0,0,5,22,14,45,34,50,46,0,0,0,213,0,0,6,0,5,5,0,0,0,20,6,11,23,26,22,16,6,0,0,112,3,9,19,14,20,21,4,0,0,89,141,104,186,164,159,137,36,0,0,924,218,77,100,65,71,53,12,0,0,594,0,6,20,19,34,35,3,0,0,126,0,5,11,10,7,3,0,0,0,42,3,10,18,29,39,14,0,0,0,114,3,4,22,18,16,17,6,0,0,85,0,10,47,43,33,29,7,0,0,167,5,15,38,54,59,68,14,0,0,248,3,12,52,78,101,40,8,0,0,297,35,55,162,202,198,138,23,0,0,813,39,140,377,326,346,359,71,4,0,1670,0,7,15,12,10,3,0,0,0,41,9,29,51,52,56,34,5,0,0,237
UCL412004,253,406,1073,897,1094,930,186,17,0,4857,0,0,0,0,5,0,0,0,0,8,5,4,29,12,14,11,0,0,0,70,6,16,52,42,45,31,0,0,0,196,0,0,7,0,3,4,0,0,0,21,0,7,21,24,16,9,4,0,0,85,0,0,6,4,4,10,0,0,0,31,115,57,95,73,120,92,12,0,0,573,69,54,65,50,61,51,10,0,0,363,0,0,14,9,15,11,5,0,0,57,0,3,3,3,3,3,0,0,0,17,0,5,12,18,9,6,0,0,0,47,0,3,13,9,15,12,0,0,0,49,0,7,21,15,18,16,4,0,0,88,4,20,46,43,49,45,8,0,0,221,0,20,49,39,84,35,3,0,0,234,14,47,148,142,158,101,19,0,0,632,23,103,241,253,268,231,34,3,0,1161,4,5,12,7,12,8,0,0,0,47,3,10,35,25,36,23,8,0,0,145
UCL413001,239,266,488,810,1050,763,310,55,0,3986,6,5,4,10,14,8,3,0,0,47,0,0,4,3,4,5,0,0,0,17,11,10,21,31,36,14,7,0,0,127,0,0,4,7,8,0,0,0,0,18,3,4,13,25,16,17,9,0,0,87,4,0,10,15,18,10,5,0,0,57,63,49,37,46,48,51,15,0,0,305,132,57,27,29,32,20,8,0,0,305,0,0,0,5,14,0,6,0,0,30,0,0,4,3,14,7,0,0,0,31,0,4,11,34,43,20,3,0,0,114,0,5,5,6,13,9,3,0,0,54,0,11,63,111,119,54,30,0,0,394,4,3,4,15,31,25,15,0,0,86,0,3,32,93,116,60,13,0,0,311,16,29,90,168,222,155,48,9,0,730,15,43,165,228,254,212,58,4,0,984,3,4,9,32,30,18,3,0,0,109,6,9,18,22,23,21,9,3,0,116
UCL413002,206,329,727,622,645,591,178,23,0,3319,9,11,58,51,35,26,3,3,0,201,0,0,6,0,0,0,0,0,0,8,5,15,46,48,53,58,4,4,0,229,0,0,0,3,4,0,0,0,0,7,5,7,13,10,7,17,7,0,0,61,0,0,5,10,11,4,0,0,0,37,72,66,118,73,70,70,19,0,0,489,87,46,42,42,25,24,4,0,0,271,0,3,3,7,9,11,0,3,0,38,3,5,9,6,0,4,0,0,0,18,0,4,7,13,11,16,3,0,0,49,0,3,16,11,10,8,3,0,0,47,0,7,20,20,16,15,0,0,0,76,0,20,33,28,46,44,3,0,0,172,5,7,28,38,58,45,4,0,0,178,3,18,75,55,79,71,22,0,0,325,16,70,168,136,215,204,40,0,0,860,3,4,13,4,7,3,0,0,0,44,3,17,27,22,9,17,3,3,0,102
UCL413003,162,215,655,456,499,507,143,11,0,2645,0,0,18,14,3,3,0,0,0,47,0,0,8,5,4,3,0,0,0,17,0,0,8,3,0,4,0,0,0,20,0,0,0,5,5,0,0,0,0,5,4,7,14,19,21,8,0,0,0,67,0,0,6,4,10,0,5,0,0,18,66,28,65,36,65,62,4,0,0,333,62,32,48,26,31,40,0,0,0,232,0,0,5,4,5,5,3,0,0,32,5,0,4,0,0,0,0,0,0,17,5,0,21,12,13,7,3,0,0,58,0,0,7,4,10,5,6,0,0,29,4,8,16,10,16,7,5,0,0,73,0,4,34,18,21,23,12,0,0,108,6,28,70,73,80,55,16,0,0,324,6,24,83,76,101,59,10,0,0,360,10,57,168,137,121,155,25,0,0,670,6,0,5,0,7,4,3,0,0,22,7,4,30,22,19,11,0,0,0,90
UCL413004,235,276,692,623,646,595,175,20,4,3263,0,8,18,17,18,19,13,6,0,108,0,0,3,0,4,0,0,0,0,11,12,4,18,20,23,19,0,0,0,97,0,0,3,4,0,0,0,0,0,9,0,3,22,18,20,15,3,0,0,83,3,3,8,11,15,8,0,0,0,46,74,29,103,89,97,75,9,0,0,485,70,52,55,55,44,27,4,0,0,304,0,0,7,16,13,9,7,3,0,54,0,0,4,4,4,3,0,0,0,12,3,4,15,17,13,8,0,0,0,70,0,3,7,5,11,15,0,0,0,42,6,8,30,46,29,13,8,5,0,141,0,13,16,27,28,23,5,0,0,117,0,12,41,29,35,25,3,0,0,143,0,21,89,116,100,75,14,3,0,425,21,86,189,135,193,192,34,0,0,848,7,7,0,3,10,0,0,0,0,32,5,14,38,19,35,13,3,0,0,125
UCL413005,182,280,591,460,565,511,113,15,0,2711,0,0,0,0,3,0,0,0,0,14,0,8,5,0,3,0,0,0,0,9,7,8,11,15,23,12,0,0,0,79,0,4,0,0,0,0,0,0,0,6,0,3,10,11,15,5,0,0,0,46,0,0,3,8,9,4,0,0,0,25,96,42,66,64,89,58,9,0,0,421,77,28,43,26,40,35,5,0,0,255,0,0,5,3,9,3,3,0,0,29,0,0,4,6,3,3,0,0,0,12,0,0,10,6,5,5,5,0,0,32,0,9,3,8,0,0,0,0,0,23,0,0,14,9,10,10,0,0,0,42,5,9,10,31,33,33,8,0,0,133,3,13,32,25,49,21,8,0,0,145,5,40,71,63,80,63,14,0,0,327,16,98,191,145,200,204,27,0,0,875,6,10,8,12,3,0,0,0,0,33,7,11,25,28,25,26,8,0,0,125
UCL413006,169,184,392,471,494,569,255,40,5,2566,0,4,3,3,5,12,13,0,0,33,0,0,0,0,0,0,0,0,0,3,11,11,9,3,14,19,6,0,0,69,0,0,0,7,4,3,0,0,0,12,0,0,16,19,15,19,12,0,0,75,0,0,0,0,3,5,0,0,0,20,45,51,54,53,80,78,21,0,0,388,68,48,45,46,47,32,13,0,0,290,0,6,5,9,0,15,5,0,0,35,4,0,0,5,0,3,4,0,0,15,0,4,7,12,9,14,3,3,0,49,0,0,3,10,10,11,4,0,0,40,0,3,13,22,18,29,14,3,0,101,0,5,24,31,28,37,8,0,0,132,0,4,11,20,40,22,4,0,0,106,5,12,40,55,76,67,15,0,0,272,5,34,135,148,196,256,56,0,0,836,6,8,6,12,8,10,4,0,0,47,0,10,26,18,20,20,5,4,0,106
UCL414001,69,71,169,198,291,284,150,24,0,1255,0,0,0,7,3,0,0,0,0,22,0,0,4,0,0,0,0,0,0,9,8,0,3,5,12,15,6,0,0,48,0,0,0,0,0,0,0,0,0,6,0,0,10,11,4,4,5,0,0,25,4,0,0,0,0,10,0,0,0,12,19,24,17,30,40,23,11,0,0,181,35,15,22,28,21,21,5,0,0,146,0,0,0,0,10,8,5,0,0,23,0,0,4,4,0,0,0,0,0,4,0,0,3,4,10,4,0,0,0,18,0,0,0,7,5,3,0,0,0,19,0,0,12,14,16,17,3,0,0,62,0,0,10,9,15,17,5,0,0,58,0,0,10,10,17,13,6,0,0,57,0,3,18,34,25,32,15,0,0,133,8,19,52,56,85,128,28,0,0,378,0,0,0,7,3,3,6,0,0,23,0,0,11,8,13,18,5,0,0,57
UCL414002,70,107,296,265,273,217,52,5,0,1288,0,4,0,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,3,3,6,15,18,24,6,0,0,0,68,0,0,5,4,0,0,0,0,0,6,0,0,8,5,12,4,0,0,0,37,0,5,0,5,10,4,0,0,0,21,29,22,41,23,37,18,3,0,0,179,32,17,17,7,8,7,0,0,0,102,0,0,3,0,3,4,0,0,0,15,0,0,0,0,0,6,0,0,0,0,0,0,13,12,9,5,0,0,0,41,0,0,6,4,7,5,0,0,0,28,0,12,12,20,19,12,0,0,0,79,0,0,19,9,14,13,8,0,0,63,0,0,20,33,22,8,3,0,0,79,5,12,43,57,39,32,6,0,0,196,0,28,72,77,80,57,12,0,0,321,0,0,3,4,0,0,0,0,0,9,5,7,18,10,14,5,0,0,0,57
UCL414003,58,125,341,297,228,213,89,19,0,1374,0,15,15,15,17,10,6,6,0,84,0,0,0,0,0,0,0,0,0,0,6,10,46,34,25,13,8,0,0,142,0,0,0,0,4,3,0,0,0,7,0,0,4,0,3,0,0,0,0,15,0,0,6,5,0,0,0,0,0,20,23,14,11,30,31,34,7,0,0,156,25,15,16,19,18,7,0,0,0,103,0,0,0,0,5,0,0,0,0,16,0,0,0,4,0,3,0,0,0,11,0,0,14,4,5,0,0,0,0,19,0,0,5,3,0,4,0,0,0,11,0,0,16,6,3,9,0,0,0,43,0,0,4,12,6,8,0,0,0,30,0,4,0,5,8,14,0,0,0,33,0,7,31,30,19,15,9,0,0,120,4,7,45,57,44,48,12,0,0,215,0,0,3,0,0,0,0,0,0,6,0,3,5,6,12,6,3,0,0,30
UCL414004,108,122,302,286,290,246,78,15,0,1443,0,0,0,10,6,4,0,0,0,26,0,0,0,0,0,0,0,0,0,0,12,19,52,40,48,26,4,0,0,194,0,0,0,6,0,0,0,0,0,6,0,0,8,10,3,3,5,0,0,19,0,0,3,3,3,0,0,0,0,17,29,22,27,35,32,28,5,0,0,176,52,17,23,26,24,10,0,0,0,161,0,6,0,8,6,3,0,0,0,20,0,0,0,3,0,0,0,0,0,9,0,0,5,10,3,3,0,0,0,27,0,4,5,4,6,5,0,0,0,19,0,9,12,13,8,6,3,0,0,52,7,6,12,9,14,24,0,0,0,71,0,4,11,10,10,7,3,0,0,47,0,8,30,50,37,32,5,0,0,166,6,26,33,68,72,90,14,0,0,317,0,3,3,0,4,0,0,0,0,16,0,6,21,8,4,7,0,0,0,48
UCL414005,79,121,239,247,278,242,64,18,0,1280,3,0,8,3,9,3,8,0,0,30,0,0,4,0,0,0,0,0,0,9,5,4,12,15,10,12,5,0,0,59,0,0,0,0,0,0,0,0,0,0,0,4,10,5,3,4,3,0,0,29,0,0,3,0,3,9,0,0,0,14,26,19,38,22,30,26,9,0,0,173,35,12,21,18,23,9,0,0,0,124,3,0,0,7,8,8,0,0,0,24,0,0,4,3,3,4,0,0,0,15,0,0,6,6,8,3,3,0,0,30,0,0,6,0,3,3,0,0,0,14,0,4,8,9,15,14,5,3,0,57,0,4,12,3,21,10,0,0,0,56,0,0,8,20,21,11,4,0,0,68,5,13,27,32,26,38,10,0,0,152,3,30,66,80,107,99,11,0,0,400,3,3,6,7,3,0,3,0,0,19,4,8,11,9,14,3,0,0,0,50
