LGA_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_ns,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_yr_arr_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arr_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,USA_2016,USA_2017,USA_2018,USA_2019,USA_2020,USA_2021,USA_Yr_arrival_ns,USA_Tot,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arr_ns,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_ns,Tot_Tot
LGA11600,0,0,0,0,0,0,5,8,6,3,3,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,3,0,7,0,6,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,4,4,4,3,3,0,5,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,9,10,0,6,5,23,14,17,4,97,0,6,14,8,15,15,68,50,16,33,49,79,45,27,23,456
LGA11650,0,0,22,128,480,409,472,442,94,95,92,133,60,10,59,2486,16,20,25,30,148,42,73,42,7,6,4,3,6,0,9,430,4,9,16,45,33,24,48,38,6,9,4,3,0,0,0,237,0,14,68,190,279,319,685,220,96,44,49,40,45,18,32,2102,0,6,38,37,55,24,51,43,0,11,0,7,3,4,13,302,0,0,0,0,18,24,28,18,9,0,8,8,0,3,7,112,0,0,7,16,44,103,283,193,58,35,31,35,14,11,31,849,474,1486,4307,2667,2237,1647,3029,1421,186,137,124,145,92,35,580,18571,3,14,77,149,142,186,282,201,43,48,21,32,21,8,22,1244,0,0,4,49,79,37,78,95,24,20,12,20,5,6,5,435,247,578,1119,1318,1059,838,1414,809,161,136,136,152,65,30,228,8289,1202,3649,7693,6878,7325,6185,10237,5995,1201,1097,974,1085,496,184,1556,55754
LGA11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,13,0,11,12,12,12,15,7,6,0,0,4,4,0,4,0,90
LGA11720,0,0,0,10,53,30,45,74,18,11,20,15,8,0,12,303,0,4,0,3,7,0,0,0,0,0,0,0,0,0,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,12,11,19,78,20,8,4,7,0,3,0,8,179,0,0,0,4,5,5,10,3,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,11,0,0,0,0,4,12,46,40,11,7,0,4,4,0,8,138,58,197,401,222,156,130,174,67,5,9,8,8,3,0,85,1521,0,0,4,13,17,18,33,16,0,3,0,0,5,3,8,125,0,0,0,5,3,6,16,6,5,0,7,28,0,0,18,100,21,39,76,73,74,44,66,60,5,3,6,7,4,0,76,558,136,391,611,554,568,417,733,444,82,78,110,105,50,13,384,4662
LGA11730,0,0,0,6,27,23,44,60,10,12,10,13,0,3,14,223,0,3,0,0,4,0,0,0,0,0,5,0,0,0,0,14,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,25,0,0,8,13,16,18,42,7,7,0,0,3,3,0,3,126,0,0,3,0,13,0,12,3,0,0,0,0,0,0,0,32,0,0,0,0,9,3,0,3,0,0,3,5,0,0,6,26,0,0,0,4,4,4,15,13,0,8,0,3,3,0,4,79,60,220,533,262,140,65,117,73,6,7,11,7,3,0,93,1599,0,0,15,25,14,15,30,17,5,3,0,3,4,5,9,147,0,0,0,0,0,0,6,3,0,0,10,0,0,0,12,38,13,46,93,85,65,41,93,51,3,9,12,13,12,0,73,618,130,459,803,636,554,296,589,356,90,90,79,82,56,17,382,4617
LGA11750,0,0,0,0,4,0,5,0,0,0,0,6,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,0,0,0,6,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,7,9,11,4,4,3,7,5,0,3,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,4,6,0,0,0,20,15,5,8,3,3,0,0,0,69,9,15,24,16,21,26,89,53,13,16,17,26,7,4,11,354
LGA11800,0,0,3,14,64,48,74,86,36,26,22,20,9,0,13,411,5,6,3,7,21,5,14,0,0,0,0,0,0,0,8,58,0,0,0,3,4,3,10,3,0,0,0,0,0,0,5,34,4,0,20,46,45,56,142,33,14,4,14,12,17,6,3,423,0,0,3,7,3,3,7,7,4,0,0,0,0,0,0,46,0,0,0,0,0,9,8,11,8,12,19,33,5,0,5,103,0,0,0,4,13,12,45,39,13,16,10,8,9,0,21,187,117,366,856,426,290,197,378,176,16,26,23,30,22,8,119,3039,0,4,13,41,36,27,64,41,8,9,6,11,7,4,3,273,0,0,0,4,10,3,8,16,4,3,9,15,4,0,0,89,29,109,175,166,133,136,415,372,98,124,131,268,63,77,82,2382,237,829,1464,1198,1154,902,2079,1417,408,510,601,838,262,114,420,12434
LGA12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,11,5,4,5,5,0,0,0,0,0,0,8,71,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,3,5,3,3,0,0,0,0,0,0,4,25,7,22,28,30,24,18,23,15,0,3,14,0,0,0,12,198
LGA12150,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,0,0,0,4,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,3,9,22,9,6,9,17,17,3,5,6,11,3,3,5,135
LGA12160,0,0,0,0,0,0,11,11,7,4,9,6,0,7,0,54,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,10,37,96,27,17,9,9,3,3,0,0,0,0,0,10,228,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,5,5,3,0,0,0,0,0,0,0,0,0,11,8,12,8,3,6,0,12,3,0,0,0,0,0,17,3,88,30,72,126,72,67,56,92,58,22,20,23,81,17,33,34,802
LGA12350,0,0,0,0,7,9,0,16,5,0,5,6,0,0,5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,3,10,13,4,0,0,3,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,10,34,87,33,24,3,15,3,0,6,0,0,0,0,15,234,0,0,0,0,0,3,7,7,3,4,0,0,0,0,0,33,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,3,20,14,23,11,8,15,14,0,10,15,35,0,0,4,184,38,106,151,84,101,66,105,93,27,32,35,50,4,0,31,923
LGA12380,7,0,18,191,896,849,835,566,122,110,199,318,47,8,80,4244,16,12,16,30,111,31,18,16,0,0,3,0,0,0,12,261,0,4,0,19,40,38,94,34,10,9,12,13,4,0,6,295,0,0,6,30,55,60,83,23,10,11,10,5,0,0,3,295,0,3,3,37,568,1151,1281,773,87,94,95,95,38,11,82,4325,0,0,0,7,55,76,112,123,49,63,63,86,17,0,36,681,0,0,0,21,84,111,211,194,74,22,37,13,5,0,21,798,56,147,473,203,135,91,119,67,20,17,18,8,4,5,61,1426,0,0,4,13,24,42,73,48,18,14,16,19,14,8,3,286,0,3,8,1352,1752,673,364,251,72,53,50,76,37,8,132,4828,202,513,1516,2384,2282,2871,2976,1739,581,602,567,592,196,69,442,17540,414,1577,5178,8220,12751,16392,27193,18486,5118,6752,8483,7990,2415,668,3237,124867
LGA12390,0,0,0,4,25,23,73,101,15,20,45,56,16,0,8,385,0,0,4,0,11,0,3,0,0,0,0,0,0,0,0,22,0,0,0,3,0,3,4,0,0,0,0,6,0,0,0,17,0,0,3,0,9,9,42,21,4,0,18,0,7,6,0,125,0,0,0,4,10,11,49,55,7,6,19,12,10,0,4,186,0,0,0,0,0,0,3,14,0,3,8,4,0,0,6,40,0,0,0,0,4,4,14,14,3,5,0,5,0,5,3,57,29,84,198,91,46,26,54,56,14,6,13,15,10,6,41,689,0,0,7,13,3,9,12,4,0,5,3,3,4,5,0,80,0,0,0,4,5,12,8,19,5,0,0,0,0,0,10,66,14,24,44,41,26,26,122,97,30,18,38,58,17,25,40,611,74,224,367,273,293,262,955,1055,340,351,345,332,120,85,260,5339
LGA12700,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,6,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,62,42,34,21,39,11,0,0,0,0,0,0,11,246,0,0,0,0,0,5,4,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,4,10,0,7,3,0,3,0,0,0,0,0,62,24,61,96,84,75,48,82,26,8,8,0,0,0,0,24,534
LGA12730,0,0,0,0,3,0,3,7,6,6,0,9,0,6,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,4,25,38,17,5,7,13,3,0,0,0,0,0,0,12,126,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,0,9,0,3,4,5,12,5,0,5,4,0,0,0,0,39,11,68,56,35,38,26,73,50,16,23,15,27,11,8,23,484
LGA12750,0,0,0,3,29,15,24,34,15,3,8,4,0,0,11,145,4,0,5,6,18,6,4,0,0,0,0,0,0,0,0,40,0,3,3,3,4,6,5,0,0,0,0,0,0,0,0,22,0,10,18,23,17,22,38,6,0,0,0,5,0,0,3,146,0,0,0,5,0,0,6,4,0,0,3,0,0,0,0,21,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,0,0,0,5,3,4,13,8,0,5,3,5,0,0,3,60,94,356,735,403,231,110,129,64,5,6,4,8,0,0,107,2258,0,0,14,26,30,22,34,6,0,0,4,6,0,0,0,153,0,0,0,9,15,12,3,4,0,0,0,0,0,4,6,46,32,110,173,146,91,57,66,27,12,8,15,14,5,3,20,769,226,827,1292,912,650,409,513,269,72,74,84,88,42,21,230,5700
LGA12850,0,0,7,261,685,466,357,254,55,52,59,78,21,0,66,2365,29,18,28,65,150,46,17,0,0,5,0,0,0,0,15,384,0,0,7,23,29,18,15,4,0,3,6,3,0,0,5,110,0,0,0,28,15,11,14,5,0,3,0,0,0,0,0,87,0,3,24,23,39,27,20,30,0,0,0,10,0,0,5,182,0,0,0,0,46,29,23,30,5,7,3,3,7,0,0,160,0,0,3,60,415,243,320,234,80,25,30,34,4,0,62,1521,22,142,388,200,107,39,50,33,8,5,0,5,5,5,52,1061,0,3,4,10,27,31,53,32,9,9,6,20,8,3,0,210,4,7,35,3685,10198,7033,4737,3445,802,718,660,692,439,135,1379,33954,138,460,1537,4709,6214,4483,3072,2553,2392,1295,833,666,173,53,795,29373,445,2060,5283,11997,21743,19657,17401,13149,6658,4512,3052,4852,1453,279,3610,116160
LGA12870,0,0,0,3,6,9,16,19,4,0,0,12,0,0,3,67,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,13,24,63,143,54,23,15,19,9,3,0,3,0,0,0,22,376,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,3,0,0,0,0,5,0,0,0,13,3,21,19,12,7,0,11,4,0,0,0,0,0,0,10,83,50,132,207,106,75,71,95,60,12,15,12,31,11,0,48,922
LGA12900,0,0,0,0,6,3,0,10,0,0,3,9,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,3,11,30,24,10,9,11,9,4,0,3,0,0,0,4,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,4,8,3,4,3,4,0,0,4,3,5,0,6,41,13,19,49,50,37,40,67,42,16,16,13,26,5,5,23,418
LGA12930,0,0,21,117,438,366,571,496,126,133,195,195,56,9,68,2783,6,4,7,13,70,19,45,30,8,0,4,5,0,0,6,230,0,3,19,36,69,49,91,53,15,16,10,7,3,7,5,385,0,7,11,53,109,83,87,38,12,5,22,5,3,0,9,443,0,6,4,11,48,46,46,25,11,5,11,11,0,0,8,233,0,0,0,14,92,126,99,100,29,26,18,19,4,0,10,532,0,0,0,17,75,123,274,152,47,33,25,21,7,0,20,788,65,160,471,315,265,170,352,172,36,27,41,39,14,4,78,2213,0,0,17,35,33,47,82,73,15,8,20,16,3,3,11,374,0,0,9,266,357,175,163,119,25,44,34,33,16,8,56,1304,90,255,630,1062,974,1221,957,638,246,269,203,234,87,14,201,7078,346,1666,4710,4872,9284,10785,14065,8449,2378,2987,3815,3503,1035,173,2015,70087
LGA12950,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,17,10,4,3,6,0,0,0,0,0,0,0,5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,11,24,14,18,12,15,11,3,5,6,7,4,0,10,148
LGA13010,0,0,0,0,3,4,7,6,0,0,0,0,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,10,24,95,43,27,11,6,3,0,0,0,0,0,0,10,228,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,4,6,10,11,5,9,13,3,0,0,0,0,0,0,16,77,21,51,141,97,67,53,57,26,8,10,28,23,8,8,74,677
LGA13310,0,0,0,7,33,12,35,59,13,10,11,17,0,0,0,208,4,3,0,3,5,0,3,3,0,0,0,0,0,0,4,25,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,17,0,0,4,3,6,16,16,3,5,0,0,6,0,0,3,74,0,0,0,0,0,5,10,0,0,0,4,0,0,0,0,20,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,11,0,0,0,0,0,7,20,12,0,0,3,3,4,0,4,58,29,92,264,156,92,40,64,28,6,0,4,17,0,0,58,852,0,0,3,11,15,12,23,7,0,0,0,3,0,0,0,70,0,0,0,4,3,0,4,6,0,0,0,0,0,0,5,29,14,39,67,86,49,36,101,60,14,16,12,25,4,28,49,598,73,249,488,432,342,255,537,416,94,87,110,199,40,55,231,3603
LGA13340,0,0,0,5,3,0,9,3,0,0,3,9,0,0,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,3,18,58,35,35,13,23,4,0,0,0,0,0,0,6,208,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,8,3,19,4,5,10,9,7,0,0,3,0,0,0,3,67,16,64,110,93,96,57,85,58,13,11,17,17,4,4,35,670
LGA13450,0,0,0,6,32,31,56,81,15,36,34,68,20,13,6,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,51,34,7,10,9,13,3,8,0,149,0,0,0,0,3,3,18,4,0,6,0,0,4,0,0,38,0,0,0,0,4,0,12,18,6,9,31,42,8,0,0,130,0,0,0,0,6,6,12,4,5,0,0,7,6,0,0,38,14,26,53,35,19,24,36,29,3,0,13,13,8,0,7,273,0,0,0,0,4,5,0,7,0,0,4,0,3,0,0,33,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,3,11,41,36,93,125,185,145,45,30,46,59,20,4,37,883,131,400,323,154,269,496,1131,888,322,391,487,656,195,51,221,6123
LGA13550,0,0,0,0,11,3,16,33,3,3,12,3,4,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,3,0,0,0,4,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,19,36,19,16,0,21,7,4,0,4,3,0,0,11,148,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,23,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,3,3,7,7,0,5,24,13,5,3,4,13,4,0,3,92,8,42,58,64,55,64,140,95,25,22,39,53,21,4,31,711
LGA13660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,23,7,8,5,7,8,0,0,0,0,0,0,3,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,0,0,0,0,3,0,0,0,0,6,31,9,25,45,31,21,17,22,18,0,3,3,0,0,0,10,213
LGA13800,0,0,4,26,60,71,53,52,14,4,20,15,3,0,5,334,0,5,6,7,18,13,3,0,0,0,0,0,0,0,0,48,0,0,3,12,6,3,7,0,0,0,0,0,0,6,0,46,0,0,6,29,38,58,119,32,8,9,6,0,0,0,0,299,0,0,3,8,7,16,11,6,8,0,4,5,0,4,0,78,0,0,0,4,6,4,3,7,0,0,0,0,0,0,0,22,0,0,0,8,10,19,28,16,7,8,3,5,0,0,0,102,63,207,800,404,355,182,288,117,22,15,14,15,3,0,107,2586,0,3,20,18,11,25,33,24,8,6,6,3,11,4,7,176,0,0,5,9,11,12,16,14,8,5,0,0,0,0,3,76,73,195,329,262,211,151,129,62,22,21,23,23,4,0,48,1552,218,748,1619,1187,1161,996,1145,759,211,213,194,161,52,11,285,8960
LGA13850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,10,0,3,0,3,0,0,0,0,0,0,0,6,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,4,0,0,6,15,0,27,31,5,22,10,26,15,6,6,6,23,8,3,14,199
LGA13910,0,0,0,0,9,3,27,20,14,9,6,13,0,0,4,115,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,3,0,0,4,3,3,0,5,4,0,0,0,24,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,5,0,6,0,0,0,0,0,12,0,0,0,0,0,3,9,6,0,0,0,0,0,0,0,19,17,61,106,58,37,12,20,22,0,3,0,0,4,0,20,373,0,0,7,0,7,8,15,0,0,10,0,3,0,0,0,41,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,13,5,9,30,30,34,17,21,18,6,3,4,5,0,0,7,205,46,125,184,162,176,94,211,171,41,42,36,78,24,9,59,1467
