POA_CODE_2021,1_74_RE_agent,1_74_StateTeHAuthority,1_74_Com_house_prov,1_74_Person_not_same_hh,1_74_Oth_type,1_74_Not_stated,1_74_Total,75_99_RE_agent,75_99_StateTeHAuthority,75_99_Com_house_prov,75_99_Person_not_same_hh,75_99_Oth_type,75_99_Not_stated,75_99_Total,100_149_RE_agent,100_149_StateTeHAuthority,100_149_Com_house_prov,100_149_Person_not_same_hh,100_149_Oth_type,100_149_Not_stated,100_149_Total,150_199_RE_agent,150_199_StateTeHAuthority,150_199_Com_house_prov,150_199_Person_not_same_hh,150_199_Oth_type,150_199_Not_stated,150_199_Total,200_224_RE_agent,200_224_StateTeHAuthority,200_224_Com_house_prov,200_224_Person_not_same_hh,200_224_Oth_type,200_224_Not_stated,200_224_Total,225_274_RE_agent,225_274_StateTeHAuthority,225_274_Com_house_prov,225_274_Person_not_same_hh,225_274_Oth_type,225_274_Not_stated,225_274_Total,275_349_RE_agent,275_349_StateTeHAuthority,275_349_Com_house_prov,275_349_Person_not_same_hh,275_349_Oth_type,275_349_Not_stated,275_349_Total,350_449_RE_agent,350_449_StateTeHAuthority,350_449_Com_house_prov,350_449_Person_not_same_hh,350_449_Oth_type,350_449_Not_stated,350_449_Total,450_549_RE_agent,450_549_StateTeHAuthority,450_549_Com_house_prov,450_549_Person_not_same_hh,450_549_Oth_type,450_549_Not_stated,450_549_Total,550_649_RE_agent,550_649_StateTeHAuthority,550_649_Com_house_prov,550_649_Person_not_same_hh,550_649_Oth_type,550_649_Not_stated,550_649_Total,650_749_RE_agent,650_749_StateTeHAuthority,650_749_Com_house_prov,650_749_Person_not_same_hh,650_749_Oth_type,650_749_Not_stated,650_749_Total,750_849_RE_agent,750_849_StateTeHAuthority,750_849_Com_house_prov,750_849_Person_not_same_hh,750_849_Oth_type,750_849_Not_stated,750_849_Total,850_949_RE_agent,850_949_StateTeHAuthority,850_949_Com_house_prov,850_949_Person_not_same_hh,850_949_Oth_type,850_949_Not_stated,850_949_Total,950oveRE_agent,950oveStateTeHAuthority,950oveCom_house_prov,950ovePerson_not_same_hh,950oveOth_type,950oveNot_stated,950oveTotal,Rent_NS_RE_agent,Rent_NS_StateTeRent_Hauth,Rent_NS_Com_house_prov,Rent_NS_Person_not_same_hh,Rent_NS_Oth_type,Rent_NS_Not_stated,Rent_NS_Total,Total_RE_agent,Total_StateTer_HAuthority,Total_Com_house_prov,Total_Person_not_same_hh,Total_Oth_type,Total_NS,Total_Total
POA2649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2650,6,25,5,9,5,0,48,7,63,10,7,3,0,89,42,301,24,54,22,9,452,374,176,61,109,27,5,748,390,78,34,117,17,0,640,669,129,20,200,119,3,1130,1543,47,16,327,71,0,2009,1397,10,9,225,30,5,1681,489,5,4,59,7,0,563,81,0,0,16,8,0,105,14,0,3,4,0,0,23,4,0,0,0,0,0,7,5,0,0,0,0,0,0,7,0,0,10,8,0,21,87,54,8,82,52,20,302,5103,893,192,1216,374,45,7823
POA2651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,13,0,0,4,0,0,21,12,0,0,9,0,0,23,10,0,0,7,26,0,47,73,0,0,13,9,0,95,73,0,0,11,4,0,82,9,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,18,206,0,0,45,50,0,304
POA2652,0,0,0,6,8,0,9,0,0,0,0,0,0,4,0,0,0,13,6,0,20,8,0,0,25,4,0,36,9,0,0,18,3,0,36,19,0,0,13,0,0,35,27,0,0,11,0,0,36,18,0,0,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,0,37,84,4,0,98,53,0,240
POA2653,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,5,0,6,5,0,24,11,6,0,17,4,0,42,7,0,0,28,4,0,33,24,5,0,11,0,0,47,25,0,0,8,5,0,40,5,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,21,81,20,6,88,25,6,222
POA2655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,9,5,0,0,5,0,0,11,11,0,0,11,0,0,26,7,0,0,8,0,0,13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,20,3,5,39,3,0,70
POA2656,0,0,0,0,7,0,5,0,0,6,0,0,0,9,3,0,0,5,0,0,5,7,3,0,16,0,0,26,3,0,0,4,0,0,12,13,0,0,3,0,0,19,3,0,0,3,0,0,4,0,0,0,0,0,0,4,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,28,3,6,42,12,5,95
POA2658,0,0,0,4,0,0,4,0,0,0,0,0,0,0,6,0,0,8,6,0,12,7,0,6,13,0,3,25,0,0,0,9,0,0,14,13,0,0,8,0,0,23,9,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,40,0,6,43,8,4,98
POA2659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,4,0,0,6,4,0,11,0,0,0,0,0,0,3,0,0,0,4,0,0,8,5,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,20,6,0,45
POA2660,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,5,4,0,0,0,8,9,3,0,9,0,0,21,4,0,0,3,0,0,16,16,3,0,7,0,0,22,17,0,0,0,0,0,21,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,45,14,3,34,3,0,108
POA2661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,40,0,42,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,47,0,51
POA2663,5,4,0,0,0,0,11,0,5,0,0,0,0,5,15,10,13,10,0,0,49,31,15,0,9,0,0,62,28,6,0,15,4,0,50,81,0,0,22,0,0,103,112,0,0,10,0,0,120,61,0,0,3,0,0,63,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,14,339,47,9,90,12,0,492
POA2665,0,5,0,0,7,0,13,0,0,0,3,0,0,8,0,3,4,13,0,0,22,13,0,4,8,0,0,23,9,0,5,4,4,0,21,6,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,11,23,4,13,45,23,7,112
POA2666,0,0,0,6,0,0,10,0,8,14,4,3,0,25,11,17,0,26,6,0,57,27,12,4,24,7,0,76,23,7,0,31,0,0,66,82,0,0,33,3,0,117,84,0,0,18,0,0,110,21,0,0,6,0,0,29,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,13,11,0,33,260,42,22,163,35,5,523
POA2668,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,15
POA2669,3,0,0,8,13,0,23,0,0,0,7,0,0,7,0,3,0,16,0,0,25,0,0,0,12,3,0,11,0,0,0,5,0,0,4,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,9,9,4,4,52,19,0,83
POA2671,0,3,7,0,4,0,9,0,4,0,0,0,0,7,6,7,9,12,13,0,54,37,7,4,18,7,0,66,8,0,0,17,6,4,30,26,3,0,22,13,0,71,35,5,0,13,10,0,61,19,0,0,3,3,0,24,4,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,19,0,34,127,31,14,108,90,0,372
POA2672,0,10,0,0,14,0,20,0,0,0,0,0,0,6,3,5,11,6,4,0,28,9,12,26,22,0,0,72,0,6,10,12,0,4,30,0,0,0,9,0,0,11,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,6,0,7,8,0,17,16,36,46,60,28,5,190
POA2675,0,0,5,0,8,0,11,0,0,0,0,3,0,6,0,0,0,4,7,4,18,4,6,0,20,0,0,31,3,0,0,14,0,0,26,9,0,0,19,6,0,37,6,0,0,22,9,0,41,3,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,0,27,28,13,7,92,62,4,209
POA2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2680,0,11,3,9,0,0,20,3,11,3,4,0,0,19,21,72,8,38,21,3,162,87,80,35,78,35,7,314,121,41,11,56,18,0,250,273,34,12,101,33,0,454,476,11,9,126,32,4,653,564,9,0,116,31,0,721,88,0,0,30,14,0,142,16,0,0,4,0,0,27,4,0,0,0,6,0,6,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,16,11,46,28,8,144,1690,289,85,611,219,28,2922
POA2681,0,0,4,0,0,0,4,0,0,4,0,0,0,6,6,0,0,6,0,0,6,7,0,0,12,0,0,18,4,0,0,9,3,0,16,16,0,0,11,0,0,23,23,0,0,13,0,0,34,9,0,0,4,0,0,12,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,14,72,4,8,41,13,0,144
POA2700,0,0,0,3,6,0,10,0,5,0,0,5,0,10,14,14,3,21,5,4,68,49,18,4,25,5,0,105,49,7,0,27,0,0,85,60,3,0,33,0,0,99,38,0,0,22,3,0,68,9,0,0,6,4,0,16,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,11,0,25,237,48,11,154,45,3,494
POA2701,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,5,3,4,0,20,5,0,0,3,0,0,14,3,0,0,15,0,0,19,15,0,0,10,0,0,24,27,0,0,8,4,0,42,21,0,0,5,0,0,23,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,82,6,8,50,16,0,156
POA2702,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,5,0,0,5,4,0,0,7,0,0,11,5,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,14,0,0,22,3,0,38
POA2703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,3,0,0,5,0,0,10,0,0,0,6,0,0,5,7,0,0,0,0,0,8,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,9,7,0,12,0,0,32
POA2705,0,4,0,4,0,0,8,0,4,0,7,5,0,18,26,33,0,30,14,0,103,65,24,0,48,9,3,147,94,11,0,35,19,0,161,144,19,0,65,8,0,244,201,0,0,53,13,0,266,61,0,0,21,9,0,93,5,0,0,4,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,22,13,0,54,613,94,11,294,88,11,1104
POA2706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,10,7,4,0,11,0,0,25,6,0,0,11,4,0,17,0,0,0,15,3,0,18,6,0,0,15,0,0,22,4,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,19,23,8,4,60,26,3,122
POA2707,0,0,0,5,3,0,8,0,0,0,0,0,0,3,0,0,6,8,5,0,16,0,0,3,14,7,0,25,3,0,0,13,0,0,16,4,0,0,8,5,0,18,3,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,12,10,3,4,55,25,3,112
POA2710,0,0,0,3,3,0,16,0,0,3,5,9,0,14,57,8,15,41,11,0,124,102,23,13,48,8,4,200,54,7,0,24,0,0,88,127,14,6,38,3,0,191,122,4,4,24,0,0,155,42,0,0,5,3,0,48,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,8,3,0,9,33,0,65,518,71,38,197,85,4,915
POA2711,4,0,0,5,6,0,18,0,4,0,0,0,0,7,23,15,3,15,5,0,59,42,10,0,41,7,0,104,19,0,0,19,8,0,45,14,0,0,24,0,0,40,10,0,0,5,0,0,21,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,0,34,120,30,5,113,56,7,336
POA2712,0,0,0,0,0,0,0,0,0,9,0,0,0,13,0,0,0,3,0,3,16,16,4,0,18,0,0,38,7,0,0,3,0,0,18,10,0,0,4,5,0,15,8,0,0,0,0,0,9,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,11,52,4,9,34,17,0,111
POA2713,0,0,0,6,6,0,9,0,0,0,0,0,0,10,25,4,0,24,10,0,64,11,0,3,29,5,0,47,21,0,4,14,0,0,35,16,0,3,9,5,0,30,4,0,0,10,5,0,20,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,17,90,8,7,95,29,3,229
POA2714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,10,0,21,9,0,0,13,0,0,29,20,0,0,7,3,0,33,30,0,0,6,0,0,35,30,0,0,9,5,0,47,15,0,0,7,0,0,18,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,100,3,8,59,21,0,188
POA2715,0,6,3,0,4,0,15,0,0,0,0,0,0,5,0,4,0,0,3,0,12,8,11,3,9,5,0,36,5,3,0,10,10,0,29,0,0,0,13,0,0,16,7,3,0,4,0,0,15,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,26,28,7,42,33,3,142
POA2716,0,5,3,0,0,0,13,3,0,0,0,0,0,7,3,0,0,6,0,0,10,8,3,0,9,0,0,15,0,0,0,5,7,0,9,6,0,0,3,0,0,10,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,20,10,5,23,9,3,70
POA2717,3,0,0,0,5,0,4,0,0,0,0,0,0,0,14,3,3,6,5,0,29,10,6,17,12,0,0,44,4,0,0,8,0,0,21,11,3,3,5,6,0,23,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,9,43,18,29,30,16,0,138
POA2720,0,0,0,0,6,0,7,4,3,0,0,0,0,16,20,46,3,18,3,0,85,59,26,3,37,10,0,133,49,11,0,30,10,0,102,137,31,0,26,0,0,199,123,4,0,43,8,0,180,113,0,0,16,4,0,138,7,0,0,4,0,0,12,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,20,11,0,11,11,5,58,533,142,7,195,56,6,940
POA2721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,10,0,0,14
POA2722,0,0,0,6,0,0,6,0,0,0,0,0,0,5,3,8,0,13,0,0,30,16,13,5,20,5,0,54,10,0,0,14,5,0,33,44,0,0,12,0,0,64,32,0,0,8,0,0,40,12,0,0,0,0,0,13,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,8,10,0,22,127,24,7,81,33,4,278
POA2725,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,5,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,14,0,0,17
POA2726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,0,15
POA2727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,12
POA2729,0,0,0,5,0,0,4,0,0,0,0,0,0,0,3,5,0,3,0,0,11,10,3,0,8,0,0,17,4,0,0,9,0,0,10,12,0,0,8,0,0,17,5,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,6,12,36,7,0,38,11,3,92
POA2730,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,3,11,10,0,0,32,0,4,0,11,0,0,20,3,0,0,9,0,0,11,11,0,0,6,0,0,17,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,13,26,15,17,39,8,4,111
POA2731,0,0,17,5,3,0,25,0,0,0,0,0,0,7,0,7,6,0,8,0,21,5,0,9,9,12,0,35,20,0,0,10,0,0,30,58,0,0,15,3,0,79,91,0,0,26,9,0,125,106,6,0,21,7,0,136,62,0,0,9,4,0,79,8,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,11,3,0,5,6,17,0,35,357,16,38,114,64,3,587
POA2732,0,0,0,0,5,0,3,0,0,0,0,0,0,4,9,0,0,13,0,0,21,24,0,0,20,0,0,42,17,0,0,8,0,0,23,15,0,0,0,0,0,20,16,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,0,24,83,4,0,67,25,0,172
POA2733,0,0,0,0,5,0,5,0,0,0,0,0,0,0,6,0,0,5,0,0,11,3,0,0,11,0,0,14,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,8,12,0,0,19,12,0,46
POA2734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,0,0,3,8,0,15
POA2735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,6
POA2736,0,0,0,0,6,0,5,0,0,0,0,0,0,5,0,0,0,3,0,0,3,4,0,0,3,0,0,4,5,0,0,4,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,5,0,3,12,0,0,11,14,0,40
POA2737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,6,4,0,0,9,0,0,17,0,0,0,3,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6,0,5,24,9,0,52
POA2738,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,13,9,0,0,3,0,0,8,9,0,0,0,4,0,12,5,0,0,3,0,0,3,9,0,0,3,0,0,14,20,0,0,0,3,0,19,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,51,0,0,25,22,0,101
POA2739,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,8,16,0,5,5,4,0,26,10,0,3,8,0,0,20,10,0,5,3,0,0,15,12,0,0,3,0,0,21,8,0,0,0,4,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,49,5,12,26,23,4,117
POA2745,0,0,0,5,0,0,8,0,0,0,0,0,0,6,0,22,0,5,3,0,31,0,4,0,10,6,0,25,4,3,0,12,3,0,25,19,6,6,21,19,0,76,76,0,3,28,7,0,125,427,0,3,61,5,0,498,638,0,0,57,0,0,697,357,0,0,40,4,0,394,111,0,0,10,0,0,124,42,0,0,4,0,0,45,11,0,0,3,0,0,17,10,0,0,0,0,0,17,31,0,4,17,6,8,70,1724,45,21,278,67,8,2140
