POA_CODE_2021,0_299_Separate_house,0_299_Sd_rw_tce_hse_th,0_299_Flat_apartment,0_299_Other_dwelling,0_299_Dwelling_structure_NS,0_299_Tot,300_449_Separate_house,300_449_Sd_rw_tce_hse_th,300_449_Flat_apartment,300_449_Other_dwelling,300_449_Dwg_structure_NS,300_449_Tot,450_599_Separate_house,450_599_Sd_rw_tce_hse_th,450_599_Flat_apartment,450_599_Other_dwelling,450_599_Dwg_structure_NS,450_599_Tot,600_799_Separate_house,600_799_Sd_rw_tce_hse_th,600_799_Flat_apartment,600_799_Other_dwelling,600_799_Dwg_structure_NS,600_799_Tot,800_999_Separate_house,800_999_Sd_rw_tce_hse_th,800_999_Flat_apartment,800_999_Other_dwelling,800_999_Dwg_structure_NS,800_999_Tot,1000_1399_Separate_house,1000_1399_Sd_rw_tce_hse_th,1000_1399_Flat_apartmnt,1000_1399_Other_dwelling,1000_1399_Dwg_structure_NS,1000_1399_Tot,1400_1799_Separate_house,1400_1799_Sd_rw_tce_hse_th,1400_1799_Flat_apartmnt,1400_1799_Other_dwelling,1400_1799_Dwg_structure_NS,1400_1799_Tot,1800_2399_Separate_house,1800_2399_Sd_rw_tce_hse_th,1800_2399_Flat_apartmnt,1800_2399_Other_dwelling,1800_2399_Dwg_structure_NS,1800_2399_Tot,2400_2999_Separate_house,2400_2999_Sd_rw_tce_hse_th,2400_2999_Flat_apartmnt,2400_2999_Other_dwelling,2400_2999_Dwg_structure_NS,2400_2999_Tot,3000_3999_Separate_house,3000_3999_Sd_rw_tce_hse_th,3000_3999_Flat_apartmnt,3000_3999_Other_dwelling,3000_3999_Dwg_structure_NS,3000_3999_Tot,4000_over_Separate_house,4000_over_Sd_rw_tce_hse_th,4000_over_Flat_apartmnt,4000_over_Other_dwelling,4000_over_Dwg_structure_NS,4000_over_Tot,M_rep_NS_Sep_house,M_rep_NS_Sd_rw_tce_hse_th,M_rep_NS_Flat_apart,M_rep_NS_Other_dwelling,M_rep_NS_Dwg_structu_ns,M_rep_NS_Tot,Tot_Sep_hse,Tot_Sd_row_tce_hse_th,Tot_Flat_apartment,Tot_Other_dwelling,Tot_Dwelling_structure_NS,Tot_Tot
POA3946,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,0,7,8,0,0,0,0,8,12,0,0,0,0,12,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,4,47,0,0,0,0,47
POA3950,49,0,0,0,0,54,23,0,0,0,0,23,24,0,0,0,0,24,28,6,0,0,0,35,58,4,0,0,0,67,170,5,0,0,0,172,133,0,0,0,0,133,114,0,0,0,0,114,40,0,0,0,0,40,16,0,0,0,0,16,13,0,0,0,0,13,44,0,0,0,0,46,716,13,0,0,0,733
POA3951,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,13,0,0,0,0,13,4,0,0,0,0,4,20,0,0,0,0,20,28,0,0,0,0,28,22,0,0,0,0,22,13,0,0,0,0,13,7,0,0,0,0,7,9,0,0,0,0,9,15,0,0,0,0,15,138,0,0,0,0,138
POA3953,55,0,0,0,0,55,27,0,0,0,0,27,19,0,0,0,0,19,53,0,0,0,0,53,66,0,0,0,0,69,231,0,0,0,0,231,229,0,0,0,0,223,166,0,0,0,0,171,57,0,0,0,0,54,42,0,0,0,0,42,30,0,0,0,0,30,48,0,0,0,0,48,1010,6,0,0,0,1018
POA3954,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,9,11,0,0,0,0,8,7,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,5,3,0,0,0,0,3,45,0,0,0,0,54
POA3956,26,0,0,0,0,21,16,0,0,0,0,16,18,0,0,0,0,18,33,0,0,0,0,33,37,0,0,0,0,41,88,0,0,0,0,88,59,0,0,0,0,59,58,0,0,0,0,56,24,0,0,0,0,28,16,0,0,0,0,16,18,0,0,0,0,18,33,0,0,0,0,33,416,5,0,0,0,422
POA3957,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,9,0,0,0,0,9,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,46,0,0,0,0,46
POA3958,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,38
POA3959,13,0,0,0,0,13,8,0,0,0,0,7,3,0,0,0,0,3,7,0,0,0,0,7,14,0,0,0,0,14,26,0,0,0,0,26,23,0,0,0,0,23,19,0,0,0,0,19,8,0,0,0,0,8,12,0,0,0,0,12,11,0,0,0,0,11,5,0,0,0,0,5,138,0,0,0,0,137
POA3960,22,0,0,0,0,23,10,0,0,0,0,10,6,0,0,0,0,7,15,0,0,0,0,13,19,0,0,0,0,23,44,0,4,0,0,43,49,0,0,0,0,49,30,0,0,0,0,30,15,0,0,0,0,15,11,0,0,0,0,11,14,0,0,0,0,14,20,0,0,0,0,20,247,0,3,0,0,253
POA3962,10,0,0,0,0,10,7,0,0,0,0,9,6,0,0,0,0,6,10,0,0,0,0,14,13,0,0,0,0,13,24,0,0,0,0,24,10,0,0,0,0,10,11,0,0,0,0,11,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,6,14,0,0,0,0,14,124,0,0,8,0,126
POA3964,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,7,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30
POA3965,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,9,6,0,0,0,0,6,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,28
POA3966,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6,5,0,0,0,0,5,16,0,0,0,0,16,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,11,0,0,0,0,11,6,0,0,0,0,6,74,0,0,0,0,74
POA3967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8
POA3971,29,0,0,0,0,30,26,0,0,0,0,26,22,0,0,0,0,26,33,0,0,0,0,36,40,0,0,0,0,40,119,0,0,0,0,114,72,5,0,0,0,72,38,0,0,0,0,38,11,0,0,0,0,9,10,0,0,0,0,16,12,0,0,0,0,12,21,0,0,0,0,21,438,6,4,0,0,450
POA3975,120,3,0,0,0,120,27,0,0,0,0,35,29,0,0,0,0,30,40,0,0,0,0,39,69,0,0,0,0,72,252,11,0,0,0,266,394,36,0,0,0,433,899,46,0,0,0,940,501,5,0,0,0,504,304,5,0,0,0,307,159,3,0,0,0,161,213,3,0,0,0,216,3004,120,0,0,0,3124
POA3976,183,7,0,0,0,188,79,0,0,0,0,85,68,0,0,0,0,66,117,8,0,0,0,125,146,12,0,0,0,161,593,44,5,0,0,641,732,65,13,0,0,807,803,36,6,0,0,845,176,3,0,0,0,182,104,3,0,0,0,106,54,8,0,0,0,56,265,13,0,0,0,279,3312,200,25,0,0,3544
POA3977,547,34,5,0,0,587,216,19,0,0,0,236,184,30,6,0,0,222,364,41,3,0,0,407,533,61,8,0,0,599,1982,234,28,0,0,2249,3415,390,13,0,4,3821,5922,364,9,0,0,6286,2357,101,0,0,0,2463,1182,55,0,0,0,1234,626,32,0,0,5,664,1081,71,4,0,0,1164,18406,1439,72,4,9,19925
POA3978,112,4,0,0,0,123,36,3,0,0,0,41,35,0,0,0,0,33,53,0,0,0,0,56,91,4,0,0,0,94,415,6,0,0,0,429,1204,28,0,0,0,1234,3347,57,0,0,5,3417,1568,26,0,0,0,1593,718,4,0,0,0,722,360,8,0,0,0,366,437,19,0,0,0,455,8386,161,0,0,8,8557
POA3979,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,10,0,0,0,0,10,5,0,0,0,0,5,6,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,47,0,0,0,0,46
POA3980,24,0,0,0,0,24,9,0,0,0,0,9,11,0,0,0,0,11,16,0,0,0,0,16,22,0,0,0,0,22,87,0,0,0,0,87,120,0,0,0,0,120,173,0,0,0,0,173,77,0,0,0,0,77,48,0,0,0,0,48,19,0,0,0,0,19,52,0,0,0,0,52,656,0,0,0,0,656
POA3981,28,0,0,0,0,28,22,0,0,0,0,22,18,0,0,0,0,18,24,0,0,0,0,24,23,0,0,0,0,26,114,0,4,0,0,114,169,5,7,0,0,178,229,3,3,0,0,242,95,0,0,0,0,95,76,0,0,0,0,76,38,0,0,0,0,37,73,0,0,0,0,71,906,4,16,0,0,926
POA3984,51,0,0,0,0,53,21,0,0,0,0,21,22,0,0,0,0,25,49,0,0,0,0,47,73,0,0,0,0,73,229,0,3,0,0,234,264,0,5,0,0,269,276,0,0,0,0,276,80,0,0,0,0,81,39,0,0,0,0,39,28,0,0,0,0,28,96,0,0,0,0,92,1223,5,9,0,3,1239
POA3987,6,0,0,0,0,6,5,0,0,0,0,5,7,0,0,0,0,7,7,0,0,0,0,7,14,0,0,0,0,14,54,0,0,0,0,54,51,0,0,0,0,51,60,0,0,0,0,60,32,0,0,0,0,29,26,0,0,0,0,26,11,0,0,0,0,11,18,0,0,0,0,18,292,0,0,0,0,287
POA3988,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,8,12,0,0,0,0,14,18,0,0,0,0,18,27,0,0,0,0,27,34,0,0,0,0,34,14,0,0,0,0,14,12,0,0,0,0,12,5,0,0,0,0,5,13,0,0,0,0,13,150,0,0,0,0,157
POA3990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
POA3991,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,12,5,0,0,0,0,5,9,0,0,0,0,11,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,6,0,0,0,0,6,55,0,0,0,0,51
POA3992,4,0,0,0,0,4,3,0,0,0,0,3,7,0,0,0,0,7,9,0,0,0,0,9,12,0,0,0,0,17,49,0,0,0,0,49,63,0,0,0,0,68,30,0,0,0,0,30,8,0,0,0,0,8,11,0,0,0,0,11,9,0,0,0,0,9,15,0,0,0,0,15,223,0,0,0,0,229
POA3995,74,0,0,0,0,79,45,0,0,0,0,47,29,0,0,0,0,38,88,6,0,0,0,91,105,3,0,0,0,109,306,6,0,0,0,310,253,0,0,0,0,256,216,0,0,0,0,217,51,0,0,0,0,54,34,0,0,0,0,32,24,0,0,0,0,24,78,0,0,0,0,80,1303,24,0,0,0,1326
POA3996,40,4,0,0,0,41,10,0,0,0,0,14,14,3,0,0,0,16,23,0,0,0,0,23,38,5,0,0,0,36,98,4,0,0,0,106,121,6,0,0,0,125,159,3,0,0,0,163,62,0,0,0,0,61,40,0,0,0,0,40,23,0,0,0,0,29,36,0,0,0,0,40,667,29,0,0,0,693
POA4000,14,0,65,0,0,72,4,0,9,0,0,10,4,0,16,0,0,19,0,0,32,0,0,36,7,0,62,0,0,68,8,5,192,0,0,207,9,4,238,0,0,254,31,11,243,0,0,285,28,7,106,0,0,139,32,3,112,0,0,147,56,4,97,0,0,158,5,4,56,0,0,62,197,43,1228,0,0,1470
POA4005,32,3,69,0,0,100,5,0,15,0,0,22,3,0,16,0,0,19,4,0,31,0,0,40,4,0,39,0,0,44,25,3,160,0,0,192,16,9,226,0,0,257,33,10,294,0,0,335,39,8,157,0,0,208,74,16,143,0,0,233,239,21,145,0,0,410,33,3,58,0,0,98,514,80,1349,4,0,1947
POA4006,7,0,55,0,0,64,0,0,8,0,0,12,0,0,15,0,0,19,0,3,35,0,0,42,9,0,52,0,0,59,6,0,255,0,0,272,11,10,333,0,3,357,16,20,356,0,4,395,15,10,149,0,0,177,30,6,111,0,0,143,54,4,81,0,0,146,14,3,65,0,0,81,171,62,1517,0,7,1762
POA4007,49,5,26,0,0,82,7,0,9,0,0,12,7,0,10,0,0,14,13,0,19,0,0,31,5,3,23,0,0,27,36,15,135,0,0,190,30,22,147,0,0,192,62,33,196,0,0,289,49,23,73,0,0,147,111,22,75,0,6,204,326,18,42,0,0,386,67,7,34,0,0,112,759,140,784,0,9,1691
POA4008,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,10,7,0,0,0,0,7,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,41
POA4009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4010,3,0,8,0,0,8,3,0,0,0,0,5,3,0,0,0,0,5,0,0,6,0,0,3,0,0,8,0,0,15,9,0,42,0,0,49,7,0,44,0,0,56,25,3,36,0,0,63,30,0,13,0,0,40,33,4,10,0,0,48,25,0,5,0,0,26,10,4,8,0,0,22,144,13,181,0,0,340
POA4011,71,8,15,0,0,92,17,3,5,0,0,25,4,8,13,0,0,17,22,3,18,0,0,49,33,3,32,0,0,67,71,32,165,0,0,270,66,41,137,0,0,250,158,47,92,0,0,294,168,20,30,0,0,221,302,7,11,0,0,326,436,13,9,0,0,449,100,5,22,0,0,134,1448,190,560,0,0,2203
POA4012,89,13,22,0,0,116,29,3,16,0,0,44,23,10,18,0,0,49,41,4,32,0,0,74,29,17,73,0,0,117,169,53,215,0,0,428,181,93,199,0,0,474,431,94,128,0,0,657,392,42,29,0,0,454,452,14,14,0,0,481,279,12,20,0,0,305,100,22,31,0,0,155,2210,362,782,0,0,3353
POA4013,10,3,0,0,0,11,8,0,0,0,0,11,7,0,4,0,0,8,11,5,4,0,0,24,10,3,4,0,0,24,31,26,25,0,0,81,43,31,22,0,0,92,134,12,11,0,0,160,111,13,0,0,0,126,86,5,3,0,0,91,50,0,0,0,0,48,23,8,6,0,0,39,527,108,78,3,0,711
POA4014,70,0,0,0,0,70,18,0,0,0,0,17,15,0,0,0,0,17,44,0,0,0,0,45,56,4,0,0,0,60,142,8,9,0,0,150,264,30,17,0,0,313,549,38,3,0,0,593,355,3,0,0,0,361,221,3,0,0,0,229,99,0,0,0,0,99,94,4,0,0,0,98,1934,91,33,0,0,2056
POA4017,214,3,3,0,0,223,82,3,5,0,0,93,69,5,0,0,0,80,117,4,0,0,0,121,172,9,5,0,0,183,590,36,25,0,0,652,996,55,32,0,0,1078,1593,26,8,0,0,1631,680,3,7,0,0,693,451,4,0,0,0,462,239,6,0,0,0,252,315,11,4,0,0,335,5513,177,96,0,0,5790
POA4018,74,20,0,0,0,89,12,8,0,0,0,20,11,12,0,0,0,24,33,14,0,0,0,48,60,28,0,0,0,83,187,161,6,0,0,362,309,135,4,0,0,446,452,44,3,0,0,496,126,9,0,0,0,138,87,3,0,0,0,89,39,4,0,0,0,44,64,31,0,0,0,92,1456,463,21,0,0,1932
POA4019,114,3,15,0,0,133,34,3,7,0,0,43,45,0,10,0,0,53,73,5,6,0,0,82,84,7,26,0,0,118,306,25,56,0,0,378,488,25,33,0,0,549,635,15,38,0,0,693,206,3,10,0,0,220,113,4,7,0,0,125,54,0,5,0,0,67,142,3,17,0,0,171,2287,100,231,7,0,2624
POA4020,114,3,24,3,0,142,47,6,16,0,0,60,33,3,7,0,0,52,46,11,19,0,0,80,97,8,22,0,0,128,249,28,73,0,0,351,374,19,69,0,0,469,527,17,71,0,0,611,335,4,22,0,0,363,261,0,15,0,0,274,194,5,21,0,0,219,122,6,23,0,0,157,2397,115,383,6,0,2905
POA4021,43,9,0,0,0,57,22,4,0,0,0,24,15,0,0,0,0,15,36,6,0,0,0,45,51,13,0,0,0,66,165,35,0,0,0,197,253,11,3,0,0,265,243,9,0,0,0,258,49,4,0,0,0,58,33,3,0,0,0,35,22,0,0,0,0,22,56,0,0,0,0,60,996,94,6,5,0,1095
POA4022,28,5,0,0,0,28,24,0,0,0,0,24,10,9,0,0,0,16,18,0,0,0,0,18,23,3,0,0,0,23,91,23,4,0,0,117,149,12,4,0,0,170,183,3,0,0,0,182,42,0,0,0,0,42,28,0,0,0,0,28,17,0,0,0,0,14,27,4,0,0,0,32,632,57,8,0,0,698
POA4025,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9
POA4030,64,5,24,0,0,91,10,0,0,0,0,12,9,0,11,0,0,25,33,0,13,0,0,43,21,0,29,0,0,59,82,12,128,0,0,224,92,18,152,0,0,265,228,36,129,0,0,385,219,13,32,0,0,265,306,14,18,0,0,329,311,3,7,0,0,327,84,4,21,0,0,109,1445,105,575,0,0,2125
POA4031,53,4,5,0,0,64,11,4,0,0,0,21,12,0,7,0,0,20,32,5,17,0,0,58,42,14,24,0,0,81,106,31,86,0,0,225,124,51,69,0,0,247,324,45,45,0,0,417,303,17,7,0,0,324,300,12,7,0,0,322,251,0,3,0,0,247,69,0,13,0,0,83,1634,177,290,0,0,2098
POA4032,55,6,19,0,0,73,18,4,3,0,0,27,16,6,8,0,0,26,19,0,12,0,0,33,30,10,24,0,0,64,103,46,95,0,0,248,149,84,95,0,0,327,335,65,91,0,0,489,171,12,15,0,0,203,123,8,15,0,0,148,47,0,12,0,0,61,60,7,16,0,0,88,1125,252,403,0,0,1774
POA4034,234,35,3,0,0,276,92,11,0,0,0,105,58,15,0,0,0,74,101,34,6,0,0,142,171,28,12,0,0,207,488,166,63,0,0,716,828,186,42,0,0,1071,1526,105,11,0,0,1650,738,24,6,0,0,771,450,17,3,0,0,473,220,10,0,0,0,232,257,35,10,0,0,299,5174,671,172,0,5,6014
POA4035,203,3,0,0,0,210,56,0,0,0,0,62,46,0,0,0,0,47,87,14,0,0,0,99,113,12,0,0,0,126,298,24,0,0,0,326,437,53,3,0,0,496,1007,55,0,0,0,1068,697,9,0,0,0,709,596,12,0,0,0,610,315,3,0,0,0,318,194,9,0,0,0,204,4052,199,8,0,0,4262
POA4036,37,0,0,0,0,38,15,0,0,0,0,15,17,0,0,0,0,17,24,0,0,0,0,27,47,0,0,0,0,47,165,0,0,0,0,165,273,8,0,0,0,286,351,0,0,0,0,352,86,0,0,0,0,86,29,0,0,0,0,29,26,0,0,0,0,26,53,0,0,0,0,51,1126,13,0,0,0,1143
POA4037,51,0,0,0,0,55,12,0,0,0,0,12,17,0,0,0,0,17,29,0,0,0,0,29,42,0,0,0,0,42,136,0,0,0,0,137,181,3,0,0,0,185,458,0,0,0,0,456,254,0,0,0,0,258,171,0,0,0,0,171,81,0,0,0,0,81,59,0,0,0,0,59,1489,4,0,0,0,1500
POA4051,156,16,15,0,0,185,39,0,3,0,0,46,21,3,4,0,0,26,55,7,18,0,0,84,66,16,31,0,0,114,183,51,109,0,0,345,229,89,114,0,0,433,503,111,87,0,0,702,430,36,22,0,0,493,533,29,11,0,0,574,557,16,3,0,0,584,136,9,17,0,0,172,2911,397,437,0,0,3747
POA4053,227,19,13,0,0,256,84,9,0,0,0,95,85,5,0,0,0,87,102,8,8,0,0,122,165,17,11,0,0,195,472,106,75,0,0,655,709,157,94,0,0,963,1601,138,75,0,0,1809,1044,33,12,0,3,1094,699,14,4,0,0,720,353,7,0,0,0,361,252,20,5,0,0,275,5795,533,311,0,3,6638
POA4054,101,5,0,0,0,105,33,3,0,0,0,37,29,6,0,0,0,28,44,16,0,0,0,65,44,6,0,0,0,53,176,21,8,0,0,199,345,51,7,0,0,396,653,27,8,0,0,685,237,4,4,0,0,242,137,0,0,0,0,143,77,0,0,0,0,81,73,8,5,0,0,87,1952,142,32,0,0,2127
POA4055,159,0,4,0,0,162,51,0,5,0,0,52,47,3,0,0,0,54,54,0,6,0,0,55,97,0,7,0,0,106,329,6,15,0,0,345,435,7,13,0,0,460,972,7,11,0,0,990,593,0,7,0,0,594,451,0,3,0,0,454,189,0,3,0,0,190,152,0,5,0,0,153,3525,29,73,0,0,3628
POA4059,39,3,8,0,0,49,9,0,4,0,0,18,6,0,6,0,0,11,19,0,11,0,0,26,23,0,28,0,0,55,47,3,54,0,0,106,61,9,100,0,0,170,125,26,89,0,0,245,144,25,26,0,0,195,208,14,17,0,0,237,193,6,13,0,0,218,49,4,12,0,0,69,926,95,372,0,4,1396
POA4060,92,0,9,0,0,98,26,0,0,0,0,26,18,0,6,0,0,27,31,0,3,0,0,34,27,0,12,0,0,39,123,0,40,0,0,163,109,5,45,0,0,157,210,0,38,0,0,252,207,0,20,0,0,227,361,0,9,0,0,373,382,0,6,0,0,389,85,0,7,0,0,94,1666,13,198,0,0,1881
POA4061,110,3,0,0,0,117,31,4,0,0,0,35,29,0,0,0,0,29,42,0,0,0,0,42,68,10,0,0,0,71,191,17,0,0,0,203,250,19,7,0,0,277,581,31,5,0,0,616,460,20,0,0,0,478,425,22,0,0,0,442,207,5,0,0,0,218,106,5,4,0,0,116,2496,135,15,0,5,2655
POA4064,52,0,7,0,0,61,8,0,3,0,0,17,13,3,0,0,0,20,14,3,6,0,0,23,13,0,8,0,0,23,47,6,56,0,0,107,49,10,69,0,0,135,113,26,63,0,0,197,126,10,17,0,0,160,190,15,11,0,0,214,270,3,13,0,0,286,72,0,17,0,0,92,961,83,282,4,0,1331
POA4065,56,0,0,0,0,63,14,0,0,0,0,14,18,0,0,0,0,16,15,3,0,0,0,22,21,0,0,0,0,21,60,3,3,0,0,68,88,10,7,0,0,103,186,24,8,0,0,219,189,23,7,0,0,216,307,9,4,0,0,326,352,8,0,0,0,360,79,0,3,0,0,89,1377,85,42,0,0,1509
POA4066,73,3,48,0,0,122,5,0,8,0,0,18,15,0,8,0,0,18,15,0,21,0,0,35,21,0,37,0,0,53,48,8,160,0,0,214,55,6,213,0,0,278,130,6,171,0,0,307,134,3,73,0,0,211,212,4,48,0,0,269,264,4,36,0,0,310,48,4,29,0,0,80,1021,44,844,0,3,1910
POA4067,26,5,28,0,0,61,0,0,10,0,0,6,5,0,5,0,0,7,4,0,11,0,0,18,9,0,13,0,0,27,10,3,58,0,0,72,13,10,71,0,0,91,30,21,56,0,0,108,34,9,19,0,0,59,54,6,22,0,0,75,109,3,11,0,0,129,30,6,20,0,0,54,326,60,321,0,0,708
POA4068,92,5,31,0,0,127,29,4,7,0,0,36,18,0,15,0,0,39,21,11,26,0,0,57,28,3,48,0,0,84,105,14,193,0,0,314,107,40,193,0,0,347,214,63,194,0,0,473,186,25,54,0,0,263,294,25,40,0,0,361,388,5,20,0,3,416,119,14,44,0,0,172,1614,205,867,0,3,2688
POA4069,246,5,0,0,0,252,60,0,0,0,0,59,48,0,0,0,0,48,90,0,0,0,0,96,101,4,3,0,0,108,338,5,5,0,0,353,436,13,0,0,0,452,856,21,3,0,0,879,763,10,0,0,0,773,953,14,0,0,0,964,815,5,8,0,0,825,318,0,3,0,0,319,5020,87,25,0,0,5137
POA4070,85,0,0,0,0,85,28,4,0,0,0,28,22,0,0,0,0,22,34,0,0,0,0,40,51,0,0,0,0,53,204,0,0,0,0,208,303,16,0,0,0,316,593,4,0,0,0,600,345,0,0,0,0,347,250,0,0,0,0,248,153,0,0,0,0,153,98,0,0,0,0,103,2160,34,3,0,0,2195
POA4073,59,0,0,0,0,59,21,0,0,0,0,22,17,0,0,0,0,18,30,0,0,0,0,37,45,3,0,0,0,51,106,20,0,0,0,122,145,27,0,0,0,172,284,23,0,0,0,312,197,6,0,0,0,205,188,0,0,0,0,195,109,4,0,0,0,116,57,3,0,0,0,57,1275,93,0,0,0,1369
POA4074,164,6,0,0,0,174,45,0,0,0,0,56,52,5,0,0,0,59,78,7,0,0,0,83,93,9,0,0,0,107,326,28,0,0,0,360,544,34,0,0,0,573,999,35,0,0,0,1034,513,10,0,0,0,522,350,6,0,0,0,354,190,5,0,0,0,192,181,10,0,0,0,188,3534,164,4,0,0,3704
POA4075,149,5,6,0,0,157,31,0,4,0,0,42,24,0,9,0,0,36,43,3,10,0,0,59,52,4,13,0,0,72,218,72,67,0,0,351,305,108,72,0,0,481,694,87,49,0,0,828,458,23,12,0,0,491,467,23,9,5,0,497,370,6,5,0,0,385,151,13,13,0,0,173,2968,346,260,5,6,3582
POA4076,21,0,0,0,0,27,10,0,0,0,0,10,12,0,0,0,0,11,12,0,0,0,0,15,33,0,0,0,0,33,124,4,0,0,0,133,119,0,0,0,0,121,87,0,0,0,0,93,29,0,0,0,0,28,19,0,0,0,0,19,6,0,0,0,0,6,21,0,0,0,0,21,490,11,0,0,0,504
POA4077,159,11,0,0,0,171,54,0,0,0,0,56,47,3,0,0,0,54,75,7,0,0,0,88,130,33,0,0,0,164,534,96,3,0,5,629,638,69,3,0,0,713,585,31,0,0,0,613,149,5,0,0,0,152,80,5,0,0,0,86,71,6,0,0,0,80,173,24,0,0,0,200,2696,287,19,0,5,3005
POA4078,191,0,3,0,0,196,69,5,0,0,0,77,46,0,0,0,0,52,98,0,0,0,0,98,129,18,3,0,0,149,641,18,5,0,0,664,882,22,0,0,0,908,871,5,3,0,0,874,316,3,0,0,0,316,212,0,0,0,0,213,103,0,0,0,0,103,208,0,0,0,0,214,3770,70,13,0,0,3852
POA4101,39,4,77,0,0,123,10,3,14,0,0,22,6,0,25,0,0,29,12,3,33,0,0,45,15,5,58,0,0,75,42,13,243,0,0,298,42,7,391,0,3,445,102,8,500,0,5,609,84,25,210,0,0,323,126,21,173,0,7,329,198,11,165,0,0,373,46,8,92,0,0,139,712,105,1982,0,7,2814
POA4102,17,0,12,0,0,31,4,0,5,0,0,13,6,0,3,0,0,10,11,0,6,0,0,17,13,0,22,0,0,33,26,0,62,0,0,88,38,0,68,0,0,102,87,0,55,0,0,143,79,4,20,0,0,100,77,0,12,0,0,90,72,0,10,0,0,79,32,0,14,0,0,49,459,4,277,0,0,747
POA4103,49,14,21,0,0,78,26,4,4,0,0,34,9,0,7,0,0,17,21,6,22,0,0,47,34,8,28,0,0,69,84,33,104,0,0,221,97,61,112,0,0,273,221,83,67,0,0,366,195,42,36,0,0,279,214,14,8,0,0,243,103,6,12,0,0,119,38,10,17,0,0,61,1093,285,433,0,0,1805
