POA_CODE_2021,OO_DS_Sep_hse,OO_DS_Sde_row_or_ter_h_t,OO_DS_Flt_apt,OO_DS_Oth_dwel,OO_DS_NS,Owned_Outright_Total,OWM_DS_Sep_hse,OWM_DS_Sde_row_or_ter_h_t,OWM_DS_Flt_apt,OWM_DS_Oth_dwel,OWM_DS_NS,Owned_with_mortgage_Total,R_REA_DS_Sep_hse,R_REA_DS_Sde_row_or_ter_h_t,R_REA_DS_Flt_apt,R_REA_DS_Oth_dwel,R_REA_DS_NS,R_Real_estate_agent_Total,R_SteTer_h_auth_DS_Separat_hs,R_ST_h_aut_DS_Sd_r_ter_h_t,R_SteT_h_auth_DS_Flt_apt,R_SteTer_h_auth_DS_Oth_dwel,R_SteTer_h_auth_DS_NS,R_SteTer_h_auth_Total,R_Com_hs_pr_DS_Sep_hse,R_Com_hs_pr_DS_Sd_ro_ter_h_t,R_Com_hs_pr_DS_Flt_apt,R_Com_hs_pr_DS_Oth_dwel,R_Com_hs_pr_DS_NS,R_Com_hs_pr_Total,R_Psn_ns_HH_DS_Sep_hse,R_Psn_ns_HH_DS_Sd_r_te_h_t,R_Psn_ns_HH_DS_Flt_apt,R_Psn_ns_HH_DS_Oth_dwe,R_Psn_ns_HH_DS_NS,R_Psn_ns_HH_Total,R_Oth_llord_type_DS_Sep_hse,R_Oth_lld_typ_DS_S_ro_ter_h_t,R_Oth_lld_type_DS_Flt_apt,R_Oth_llord_type_DS_Oth_dwel,R_Oth_llord_type_DS_NS,R_Oth_llord_type_Total,R_Llord_type_NS_DS_Sep_hse,R_Lld_ty_NS_DS_Sd_row_ter_h_t,R_Llord_typ_NS_DS_Flt_apt,R_Llord_type_NS_DS_Oth_dwel,R_Llord_type_NS_DS_NS,R_Llord_type_NS_Total,R_Total_DS_Sep_hse,R_Total_DS_Sde_row_or_ter_h_t,R_Total_DS_Flt_apt,R_Total_DS_Oth_dwel,R_Total_DS_NS,R_Total_Total,Oth_tenu_typ_DS_Sep_hse,Oth_ten_typ_DS_Sd_row_ter_h_t,Oth_tenu_typ_DS_Flt_apt,Oth_tenu_typ_DS_Oth_dwel,Oth_tenu_typ_DS_NS,Oth_tenu_typ_Total,Tenu_typ_NS_DS_Sep_hse,Ten_ty_NS_DS_Sd_row_ter_h_t,Tenu_typ_NS_DS_Flt_apt,Tenu_typ_NS_DS_Oth_dwel,Tenu_typ_NS_DS_NS,Tenu_typ_NS_Total,Total_DS_Sep_hse,Total_DS_Sde_row_or_ter_h_t,Total_DS_Flt_apt,Total_DS_Oth_dwel,Total_DS_NS,Total_Total
POA4312,522,7,0,40,3,567,319,0,0,0,0,320,93,12,0,0,0,97,5,4,0,0,0,3,0,0,0,0,0,0,66,0,0,0,0,66,15,0,0,10,0,22,0,0,0,0,0,0,167,8,0,10,0,188,30,0,0,4,0,35,72,0,0,0,0,77,1112,15,0,56,4,1185
POA4313,426,4,0,10,0,443,271,0,0,0,0,271,88,3,4,0,0,102,0,0,0,0,0,3,0,4,0,0,0,4,58,0,0,0,0,62,14,0,0,8,0,20,5,0,0,0,0,5,168,11,3,9,0,192,32,8,0,4,0,38,51,3,0,0,0,56,948,24,3,23,0,1002
POA4314,760,0,0,18,7,778,339,0,0,3,0,341,77,4,0,0,0,83,3,0,0,0,0,4,0,0,0,0,0,4,89,0,0,0,0,95,24,0,0,0,0,26,0,0,0,0,0,0,200,9,0,3,0,212,39,0,0,3,0,36,145,0,0,7,0,149,1476,10,0,33,6,1525
POA4340,684,14,0,4,9,705,704,5,0,0,0,704,375,46,5,0,4,430,16,0,0,0,0,17,0,8,0,0,0,8,117,0,0,0,0,115,23,4,0,0,0,24,8,3,0,0,0,5,531,65,5,3,5,608,43,12,0,0,0,54,208,18,0,0,0,229,2162,109,8,5,12,2301
POA4341,1753,18,0,12,8,1794,2454,14,0,3,0,2466,765,54,0,0,0,821,14,18,0,0,0,34,3,0,0,0,0,5,276,10,0,0,0,292,35,0,0,3,0,41,12,4,0,0,0,14,1100,85,5,4,3,1196,71,0,0,0,0,71,316,41,5,0,45,406,5685,162,11,20,55,5936
POA4342,340,0,0,0,0,342,355,0,4,0,0,358,143,4,0,0,0,144,3,0,0,0,0,3,0,0,0,0,0,0,65,0,0,0,0,64,9,0,0,0,0,9,0,0,0,0,0,0,215,4,0,0,0,222,10,0,0,0,0,12,69,5,0,0,0,74,988,9,4,0,0,1005
POA4343,1288,65,16,21,0,1396,1172,20,7,9,0,1213,589,178,81,3,0,850,39,33,12,0,0,84,4,13,0,0,0,27,283,25,8,7,0,327,56,10,0,13,8,88,8,5,0,0,0,14,974,260,98,32,10,1379,62,8,3,3,0,79,210,37,13,20,4,282,3713,387,137,89,18,4342
POA4344,310,5,0,3,0,316,375,0,0,0,0,383,93,14,0,0,0,108,3,0,0,0,0,4,0,3,0,0,0,3,62,4,0,0,0,62,9,0,0,0,0,9,0,0,0,0,0,0,166,22,0,0,0,187,22,0,0,0,0,26,92,6,0,0,0,102,967,28,0,7,3,1001
POA4346,120,0,0,3,3,131,170,0,0,0,0,170,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,39,7,0,0,0,0,7,0,0,0,0,0,0,68,0,0,0,0,68,9,0,0,0,0,9,25,0,0,0,0,25,387,0,0,3,5,398
POA4347,195,0,0,0,0,195,186,3,0,0,0,189,35,0,0,0,0,33,6,0,0,0,0,6,0,0,0,0,0,0,42,0,0,0,0,42,0,0,0,0,0,3,0,0,0,0,0,0,76,3,0,0,0,79,10,0,0,0,0,10,11,0,0,0,0,13,480,5,0,0,0,494
POA4350,11694,1471,295,94,13,13572,12141,747,201,7,15,13109,6783,3755,1362,8,19,11926,572,508,159,0,0,1241,64,143,44,0,0,251,2063,507,208,0,4,2786,331,141,29,57,3,566,47,30,9,0,0,90,9862,5087,1811,77,26,16860,317,460,42,12,19,839,1258,564,187,139,20,2174,35268,8334,2538,328,93,46561
POA4352,3772,59,9,12,3,3847,4809,43,6,5,8,4875,804,106,8,0,0,926,6,0,0,0,0,9,3,0,0,0,0,9,348,8,4,4,0,363,131,0,0,0,0,132,5,0,0,0,0,5,1307,121,17,5,0,1444,169,5,0,0,0,175,382,10,3,6,4,401,10434,231,28,30,19,10744
POA4353,58,0,0,0,0,58,43,0,0,0,0,43,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,4,0,0,0,0,4,16,0,0,0,0,16,134,0,0,0,0,134
POA4354,182,0,0,4,0,181,183,0,0,0,0,185,25,0,0,0,0,25,0,0,0,0,0,3,0,0,0,0,0,0,36,0,0,0,0,39,5,0,4,0,0,7,0,0,0,0,0,0,73,3,6,0,0,78,9,0,0,0,0,12,27,0,0,0,0,29,470,3,3,3,0,485
POA4355,515,5,0,17,8,538,274,7,0,3,0,281,120,5,0,0,0,130,10,0,0,0,0,10,0,9,0,0,0,9,66,0,0,0,0,70,14,0,0,7,0,19,0,0,0,0,0,4,203,13,7,11,0,235,29,12,0,0,0,42,109,5,6,0,0,118,1125,39,9,32,8,1212
POA4356,658,18,0,8,0,684,591,0,0,0,0,596,202,40,0,0,0,242,5,0,0,0,0,9,0,0,0,0,0,0,114,4,0,3,0,117,37,0,0,14,0,47,5,4,0,0,0,9,353,46,5,17,0,421,52,6,0,0,0,58,160,11,0,5,0,177,1818,84,0,34,0,1936
POA4357,407,4,0,25,0,441,214,0,0,5,0,218,83,16,0,0,0,105,0,0,0,0,0,4,0,0,0,0,0,0,81,0,0,0,0,88,28,0,0,18,0,54,0,0,0,0,0,3,202,21,3,16,0,248,39,0,0,0,0,39,90,0,0,39,0,131,946,26,5,95,4,1079
POA4358,267,3,0,0,0,273,422,5,0,0,0,427,200,54,0,0,0,259,3,0,0,0,0,3,0,0,0,0,0,0,33,0,0,0,0,35,9,0,0,0,0,9,5,0,0,0,0,5,256,54,3,0,0,314,19,0,0,0,0,20,66,15,3,0,0,82,1031,79,9,3,0,1115
POA4359,183,0,0,0,4,187,214,0,0,0,0,217,13,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,31,5,0,0,0,0,5,0,0,0,0,0,0,53,3,0,0,0,53,18,0,0,0,0,18,36,0,0,0,0,43,507,7,0,0,8,519
POA4360,96,0,0,0,0,95,80,0,0,0,0,75,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,35,3,0,0,0,0,3,32,0,0,0,0,32,236,0,0,0,0,236
POA4361,432,3,3,5,0,446,311,4,0,4,0,319,99,16,0,0,0,118,7,0,0,0,0,7,0,6,0,0,0,10,61,3,3,0,0,72,18,0,0,0,0,18,0,0,0,0,0,0,192,24,3,0,0,221,40,0,0,0,0,40,71,0,0,0,3,74,1044,32,7,8,6,1100
POA4362,478,0,0,0,7,489,325,0,0,0,0,326,55,9,0,0,0,67,0,3,0,0,0,3,0,5,0,0,0,5,65,3,0,0,0,62,9,0,0,0,0,11,5,0,0,0,0,5,134,14,0,0,0,152,29,0,0,3,0,30,66,4,0,0,6,76,1031,24,0,11,8,1068
POA4363,63,0,0,0,0,64,76,0,0,0,0,76,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,5,0,0,0,0,5,0,0,0,0,0,0,44,0,0,0,0,44,8,0,0,0,0,8,26,0,0,0,0,26,223,0,0,0,0,224
POA4364,24,0,0,0,0,24,8,0,0,0,0,8,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,0,18,12,0,0,0,0,12,13,0,0,0,0,13,69,0,0,0,0,73
POA4365,112,0,0,3,0,113,68,0,0,0,0,68,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,4,0,0,0,0,4,0,0,0,0,0,0,36,0,0,0,0,36,6,0,0,0,0,11,34,0,0,0,0,34,251,0,0,3,0,258
POA4370,2691,124,5,27,4,2848,2111,38,0,4,3,2155,1000,296,67,4,4,1363,47,50,0,0,0,96,13,10,7,0,0,31,462,45,23,7,7,538,84,11,0,14,12,118,16,5,0,0,0,25,1616,421,102,22,16,2174,131,50,0,0,8,193,420,64,27,18,7,535,6963,694,132,73,39,7906
POA4371,149,0,0,0,0,151,97,0,0,0,0,93,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,3,0,0,0,0,5,3,0,0,0,0,3,24,0,0,0,0,30,14,0,0,0,0,14,14,0,0,0,0,14,291,0,0,0,0,294
POA4372,36,0,0,0,0,36,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,61,0,0,0,0,61
POA4373,193,0,0,0,0,195,89,0,0,4,0,94,34,0,0,0,0,34,0,3,0,0,0,0,0,5,0,0,0,4,44,0,0,0,0,45,10,0,0,8,0,17,0,0,0,0,0,0,86,10,0,4,0,102,7,0,0,0,0,7,28,0,0,0,0,36,407,10,0,12,3,433
POA4374,77,0,0,0,0,82,49,0,0,0,0,50,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,14,4,0,0,0,0,4,0,0,0,0,0,0,26,0,0,0,0,32,3,0,0,0,0,3,9,0,0,0,0,14,174,4,0,7,0,182
POA4375,35,0,0,0,0,35,24,0,0,0,0,24,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,19,5,0,0,0,0,5,14,0,0,0,0,14,88,0,0,0,0,87
POA4376,54,0,0,0,0,54,34,0,0,0,0,34,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,15,0,0,0,4,0,10,0,0,0,0,0,0,26,0,0,7,0,29,5,0,0,0,0,5,19,0,0,3,0,23,131,0,0,13,0,147
POA4377,105,0,0,0,0,106,71,4,0,0,0,75,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,39,0,0,0,0,39,6,0,0,0,0,6,26,0,0,0,0,30,247,4,0,3,0,250
POA4378,89,0,0,0,0,91,59,0,0,0,0,59,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,6,0,0,0,0,6,0,0,0,0,0,0,40,0,0,0,0,40,0,0,0,0,0,0,11,0,0,0,0,11,203,0,0,4,0,205
POA4380,1412,42,0,26,3,1483,813,6,0,0,0,824,337,109,25,0,0,477,40,26,4,0,0,70,9,8,0,0,0,11,190,20,4,4,0,216,31,0,6,10,0,43,8,0,0,0,0,5,610,152,45,14,4,821,62,3,0,0,0,66,242,24,9,32,0,300,3135,222,53,76,11,3496
POA4381,111,0,0,5,0,115,85,0,0,0,0,84,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,4,0,0,3,0,9,0,0,0,0,0,0,45,0,0,5,0,46,0,0,0,0,0,0,38,0,0,3,0,37,279,0,0,13,0,292
POA4382,106,0,0,3,7,108,47,0,0,0,0,47,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,18,10,0,0,0,0,10,0,0,0,0,0,0,29,0,0,0,0,26,10,0,0,0,0,16,8,0,0,3,0,10,194,3,0,11,13,214
POA4383,145,0,0,0,0,145,58,0,0,0,0,58,26,0,0,0,0,26,3,0,0,0,0,3,0,0,0,0,0,0,26,0,0,0,0,28,3,0,0,0,0,7,0,0,0,0,0,0,58,0,0,0,0,61,3,0,0,0,0,3,18,0,0,0,0,18,285,0,0,0,0,290
POA4384,12,0,0,0,0,12,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20
POA4385,243,0,0,14,0,257,96,0,0,0,0,102,37,0,0,0,0,39,8,0,0,0,0,14,0,6,0,0,0,6,37,0,0,0,0,38,22,0,0,0,0,24,3,0,0,0,0,3,106,8,0,0,0,124,30,0,0,0,0,30,42,0,0,9,0,48,513,11,0,25,4,555
POA4387,224,0,0,7,0,231,127,4,0,0,0,131,46,7,0,0,0,50,9,0,6,0,0,13,0,0,5,0,0,5,50,4,0,0,0,59,19,0,0,3,0,25,0,0,0,0,0,0,130,9,12,6,4,157,18,0,0,0,0,23,50,4,0,0,0,63,549,16,12,10,9,598
POA4388,62,0,0,0,0,65,28,0,0,0,0,28,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,22,13,0,0,0,0,13,0,0,0,0,0,0,40,0,0,0,0,39,14,0,0,0,0,14,8,0,0,0,0,8,145,0,0,0,0,153
POA4390,692,21,0,36,7,762,696,9,0,0,0,714,294,103,50,0,0,448,38,28,0,0,0,67,7,0,0,0,0,9,184,29,0,7,0,217,69,9,0,11,14,101,6,0,0,0,0,0,594,169,51,14,15,845,87,4,0,3,4,94,159,22,74,0,0,255,2232,229,131,60,31,2674
POA4400,210,0,0,0,0,212,391,0,0,0,0,387,55,0,0,0,0,56,9,0,0,0,0,9,0,0,0,0,0,0,49,0,0,0,0,46,4,0,0,0,0,4,0,0,0,0,0,0,116,0,0,0,0,120,9,0,0,0,0,9,32,0,0,0,0,32,751,0,0,0,5,760
POA4401,705,9,0,0,0,717,601,0,0,0,0,602,348,90,0,0,0,438,38,3,0,0,0,46,5,5,0,0,0,6,143,10,0,0,0,160,23,0,0,3,0,25,5,0,0,0,0,8,566,113,0,3,4,679,43,0,0,0,3,41,110,16,0,6,0,134,2020,129,0,18,12,2180
POA4402,70,0,0,0,0,75,23,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,4,0,0,0,0,4,18,0,0,0,0,20,131,0,0,5,0,135
POA4403,108,0,0,0,0,109,69,0,0,0,0,69,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,64,31,0,0,0,0,34,36,0,0,4,0,37,304,0,0,9,3,316
POA4404,67,0,0,0,0,68,43,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,20,0,0,0,0,20,0,0,0,0,0,0,37,0,0,0,0,37,17,0,0,0,0,18,18,0,0,0,0,18,185,0,0,4,0,190
POA4405,1496,36,0,50,9,1588,1684,10,0,5,4,1704,816,208,8,3,0,1035,53,31,0,0,0,87,22,35,0,0,0,60,380,24,0,3,9,410,114,11,0,26,22,168,7,7,0,0,0,11,1390,312,10,28,22,1767,124,9,0,4,3,137,274,45,0,14,7,343,4968,414,12,96,55,5539
POA4406,230,11,0,4,0,249,129,6,0,0,0,131,20,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,56,4,0,0,0,58,30,0,0,0,0,38,0,0,0,0,0,0,108,8,0,0,4,122,94,0,0,0,0,94,63,0,0,3,0,68,621,18,3,11,7,666
POA4407,74,0,0,0,0,78,30,0,0,0,0,30,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,9,0,0,0,0,13,0,0,0,0,0,0,42,0,0,0,0,48,20,0,0,0,0,26,27,0,0,0,0,24,207,3,0,8,5,210
POA4408,95,0,0,6,0,101,63,0,0,0,0,67,13,0,0,0,0,15,0,0,0,0,0,0,0,4,0,0,0,4,13,0,0,0,0,13,8,0,0,0,0,8,0,0,0,0,0,0,31,9,0,0,0,43,6,0,0,0,0,6,17,0,0,0,0,18,215,15,0,5,3,233
POA4410,208,0,0,5,5,222,91,0,0,4,0,92,28,0,0,0,0,28,4,0,0,3,0,12,0,0,0,0,0,0,47,0,0,0,0,54,11,0,0,4,0,16,0,0,0,0,0,0,91,0,0,14,0,102,26,0,0,0,0,26,49,0,0,5,3,61,465,5,0,25,3,500
POA4411,34,0,0,0,4,40,23,0,0,0,0,23,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,8,0,0,0,0,8,0,0,0,0,0,0,19,0,0,0,0,19,15,0,0,0,0,15,9,0,0,0,0,9,110,0,0,0,4,109
POA4412,24,0,0,0,0,25,22,0,0,0,0,22,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,16,0,0,0,0,16,8,0,0,0,0,8,15,0,0,0,0,15,86,0,0,0,0,90
POA4413,833,40,0,32,11,912,778,12,0,10,0,802,543,239,35,0,0,818,11,24,0,0,0,37,3,4,3,0,0,11,202,21,0,0,0,227,61,16,4,28,0,109,5,4,0,0,0,6,824,305,44,27,4,1200,80,25,0,4,3,109,271,70,20,9,3,369,2781,450,70,75,21,3394
POA4415,252,6,0,28,3,288,150,4,0,0,0,159,132,73,5,0,0,214,16,6,4,0,0,25,0,16,0,0,0,18,53,5,0,0,4,64,25,10,0,9,7,44,0,0,0,0,0,5,225,116,16,9,8,371,32,3,4,0,0,38,88,28,5,5,12,137,748,153,24,38,32,994
POA4416,47,0,0,10,4,60,40,0,0,3,0,43,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,13,14,0,0,0,0,14,0,0,0,0,0,0,27,0,0,6,0,36,26,0,0,0,0,25,14,0,0,0,0,16,157,0,0,15,3,177
POA4417,85,0,0,15,0,100,60,4,0,4,0,67,5,0,0,0,0,10,8,0,0,0,0,8,3,0,5,0,0,11,23,0,3,0,0,24,17,0,0,10,0,32,0,0,0,0,0,0,67,0,12,10,0,87,27,0,0,0,0,29,32,0,0,0,0,35,271,7,13,23,7,317
POA4418,17,0,0,0,0,17,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,33,0,0,0,0,40
POA4419,125,0,0,11,3,138,45,0,0,3,0,46,38,0,9,0,0,52,3,0,0,0,0,5,0,6,0,0,0,8,38,0,3,0,0,45,24,0,0,0,6,30,3,0,0,0,0,0,105,15,17,5,9,146,50,0,3,0,4,57,50,3,3,0,0,57,365,18,26,18,14,441
POA4420,182,0,0,13,0,195,82,0,0,0,0,82,11,0,0,0,0,15,4,0,0,0,0,6,0,0,0,0,0,0,51,0,0,0,0,49,23,0,0,0,0,28,5,0,0,0,0,5,87,4,3,0,0,99,50,0,0,0,0,52,48,0,0,3,3,54,449,3,8,18,3,483
POA4421,437,0,0,12,3,457,136,0,0,0,0,139,25,3,0,0,0,25,11,3,3,0,0,22,0,0,6,0,0,4,104,0,0,0,3,112,33,4,0,4,0,45,0,0,0,0,0,0,174,16,11,0,3,202,35,0,0,0,0,36,84,3,0,4,0,96,868,19,7,25,10,932
POA4422,79,0,0,5,0,86,26,0,0,0,0,26,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,16,15,0,0,0,0,11,0,0,0,0,0,0,24,0,0,0,0,27,23,0,0,0,0,25,23,3,0,3,0,30,179,6,0,9,0,195
POA4423,16,0,0,5,0,24,16,0,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,12,16,0,0,0,0,16,6,0,0,0,0,6,79,0,0,5,0,77
POA4424,31,0,0,0,0,34,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,10,15,0,0,0,0,15,6,0,0,0,0,6,82,3,0,0,0,85
POA4425,30,0,0,0,0,30,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,6,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,9,10,0,0,0,0,10,3,0,0,0,0,3,71,0,0,0,0,66
POA4426,31,0,0,0,0,31,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,7,8,0,0,0,0,11,11,0,0,0,0,11,61,0,0,3,0,67
POA4427,49,0,0,5,4,53,21,0,0,0,0,23,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,13,4,0,0,0,0,9,0,0,0,0,0,0,26,0,0,3,0,28,6,0,0,0,0,11,21,0,0,9,0,28,112,0,0,19,3,141
POA4428,111,0,0,3,3,119,57,0,0,0,0,61,9,0,0,0,0,9,4,5,0,0,0,6,0,0,0,0,0,0,19,0,0,0,0,19,8,0,0,4,0,16,0,0,0,0,0,0,42,5,0,4,0,50,12,0,0,0,0,17,15,0,0,0,0,19,239,5,0,12,3,259
POA4454,95,0,0,8,3,106,54,0,0,0,0,58,0,0,0,0,0,4,5,0,0,0,0,8,4,0,0,0,0,4,30,0,0,0,0,32,16,0,0,0,5,25,0,0,0,0,0,0,60,0,0,4,8,71,29,0,0,0,5,29,38,0,0,0,0,37,279,0,0,12,17,312
POA4455,866,0,0,55,4,923,853,4,0,3,0,865,558,137,8,0,0,699,54,27,0,0,0,83,36,26,0,0,0,69,216,15,0,3,0,235,141,11,0,35,4,200,0,4,0,0,0,8,1006,224,13,43,4,1293,112,4,0,6,3,129,276,36,0,0,5,312,3111,267,15,107,12,3513
POA4461,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,19
POA4462,28,0,0,0,0,28,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,5,0,0,0,0,11,56,0,0,3,0,58
POA4465,198,0,0,45,5,247,106,3,0,3,0,117,9,0,0,0,0,9,21,5,0,0,0,27,5,0,0,0,0,7,50,0,0,0,0,50,17,0,0,5,0,24,4,0,0,0,0,4,102,6,0,5,0,111,31,0,0,0,0,38,52,0,0,5,5,68,491,9,0,63,14,577
POA4467,32,0,0,0,0,31,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,7,0,0,0,0,9,10,0,0,0,0,11,13,0,0,0,0,13,64,0,0,3,0,67
POA4468,62,0,0,3,3,68,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6,3,0,0,0,0,9,0,0,0,0,0,0,7,0,0,0,0,12,11,0,0,0,0,14,7,0,0,0,0,7,107,0,0,6,3,125
POA4470,414,3,0,62,17,498,331,0,0,0,0,336,131,9,15,0,0,159,34,5,6,0,0,50,0,4,0,0,0,9,125,4,0,0,0,133,68,0,11,5,10,94,3,0,0,0,0,5,365,24,42,12,10,445,35,0,3,4,9,51,169,0,3,14,0,189,1315,32,45,97,33,1524
POA4472,252,0,0,36,8,301,119,0,0,0,0,124,40,0,3,0,0,44,12,0,0,0,0,12,20,0,0,0,0,20,45,0,0,0,0,43,33,0,5,3,4,41,4,0,0,0,0,4,148,0,8,6,4,163,43,0,0,0,0,41,35,0,0,4,0,36,595,0,4,51,15,669
POA4474,14,0,0,0,0,17,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,5,27,0,0,0,4,34
POA4477,107,0,0,14,0,119,27,0,0,0,0,27,6,0,0,0,0,6,5,0,0,0,0,5,0,0,0,0,0,0,11,0,0,0,0,7,19,0,0,0,0,16,0,0,0,0,0,0,31,0,0,0,0,35,34,0,0,4,0,32,19,0,0,3,0,19,215,0,0,18,6,247
POA4478,78,0,3,13,0,89,25,0,0,0,0,25,4,0,0,0,0,5,9,0,0,0,0,9,6,0,0,0,0,6,19,0,0,0,0,19,20,0,0,0,0,18,0,0,0,0,0,0,59,0,0,0,0,65,34,0,0,0,0,34,11,0,0,4,0,16,211,0,3,24,3,234
POA4479,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8
POA4480,86,0,0,39,16,141,55,0,0,0,5,60,0,0,0,0,0,0,8,0,4,0,0,7,0,0,3,0,0,7,34,0,3,0,0,34,33,0,0,3,3,37,0,0,0,0,0,0,72,0,13,3,6,89,27,0,4,5,0,33,15,0,5,5,0,26,252,0,19,47,27,347
