SA2_CODE_2021,P_NS_0_14,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_over,P_NS_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
113031263,126,83,53,68,88,89,92,70,28,696,1296,702,625,706,877,1146,1231,798,286,7662
113031264,88,61,60,66,67,79,71,34,13,534,678,439,400,423,459,552,473,263,93,3766
113031265,107,187,322,300,219,131,79,49,11,1400,1046,702,926,854,844,844,692,373,128,6404
113031266,93,67,35,47,66,77,60,46,17,514,1198,679,564,618,777,965,955,566,244,6569
113031267,271,146,126,144,135,113,96,60,16,1109,3520,2103,1995,2055,1981,1936,1735,1037,349,16711
113031268,71,95,61,51,33,30,24,70,65,493,1099,1445,926,661,513,430,280,267,171,5793
113031269,423,253,239,191,215,162,112,68,30,1696,4901,3031,3136,2746,2607,2487,1891,1071,503,22374
113031270,263,200,225,160,159,150,113,69,45,1387,1945,2102,2222,1450,1323,1454,1231,783,456,12970
113031271,311,405,198,181,206,216,140,79,29,1768,3792,2676,2256,2086,2055,2137,1714,863,311,17890
114011272,105,58,44,67,91,126,115,74,36,731,1397,726,693,900,1030,1688,1855,1098,431,9810
114011273,57,27,18,26,30,34,37,16,10,254,498,325,281,290,474,685,662,364,107,3679
114011274,56,29,31,37,29,51,36,49,16,331,702,420,460,466,589,884,842,608,190,5162
114011275,0,0,0,0,4,0,0,0,0,4,12,3,4,4,8,17,14,0,0,62
114011276,58,31,46,45,41,57,47,20,12,361,704,354,451,560,581,814,858,398,139,4854
114011277,318,163,152,148,171,120,91,58,16,1241,2879,1703,1837,1779,1861,2115,2083,1223,454,15945
114011278,606,435,619,543,399,273,165,100,55,3194,4471,2877,3388,2799,2615,2527,2167,1355,614,22818
114011279,254,159,128,154,139,129,150,116,50,1286,2384,1448,1421,1491,1707,2033,2506,1608,509,15099
114011280,47,35,41,30,44,61,74,70,62,474,490,304,328,321,448,857,1037,627,247,4657
114011281,78,45,23,38,48,49,54,14,3,358,631,385,337,402,507,641,534,223,45,3708
114011282,228,147,133,137,158,215,171,97,45,1340,2636,1423,1479,1729,1883,2585,3026,1733,630,17113
114011283,100,50,36,51,70,80,70,41,6,510,824,436,411,539,690,1204,1208,495,127,5935
114021284,146,79,36,79,103,96,129,153,160,985,1965,1171,760,1164,1641,1757,2368,2051,851,13722
114021285,74,58,45,55,52,54,34,16,0,391,1345,779,823,768,908,805,587,278,44,6337
114021286,142,85,71,82,93,74,71,52,21,707,1938,1044,1274,1276,1359,1394,1391,903,328,10912
114021287,168,113,70,95,114,103,103,94,72,934,1902,1145,1105,1141,1337,1427,1418,915,272,10647
114021288,54,20,33,27,42,61,51,30,3,324,636,440,306,346,589,638,634,322,60,3968
114021289,90,46,59,48,78,98,83,57,28,588,1130,665,543,676,956,1247,1361,716,201,7483
115011290,218,114,115,171,131,113,93,61,38,1051,5360,2504,2544,4488,3326,2375,2083,1431,578,24689
115011291,196,125,119,152,150,158,112,64,23,1103,4125,2810,2158,3228,3043,2865,2386,1041,265,21923
115011294,51,43,16,20,45,46,24,24,21,301,1048,832,356,614,857,809,737,688,318,6259
115011296,90,54,56,62,61,65,65,22,11,486,2163,1633,1045,1523,1635,1985,1777,650,185,12586
115011553,68,54,24,41,57,38,29,11,0,323,1623,886,695,1321,1107,773,728,396,112,7634
115011554,24,27,10,18,32,28,49,134,188,507,792,582,349,528,660,707,510,684,821,5636
115011555,107,82,46,75,93,55,49,21,20,556,2286,1612,897,1639,1807,1557,1455,703,192,12143
115011556,82,60,72,75,64,53,30,17,9,474,2034,1253,1065,1666,1443,1159,1031,573,176,10385
115011557,30,20,14,30,33,30,16,0,0,180,969,769,427,700,836,735,482,174,55,5151
115011558,119,91,48,73,99,73,66,57,95,718,3506,2601,1360,2550,2808,2618,2049,1009,504,18999
115011621,122,122,59,103,112,75,28,33,3,658,3761,2672,1520,2760,2819,1972,1350,660,136,17644
115011622,79,52,63,62,54,38,46,55,97,538,2436,1421,1402,2114,1422,979,773,541,276,11361
115021297,264,189,131,148,239,164,122,83,31,1378,4094,3142,1816,2374,3496,3036,2406,1508,538,22412
115021298,83,52,32,56,65,45,44,19,11,405,911,674,456,537,791,791,614,436,183,5394
115031299,54,32,33,44,47,67,49,14,5,354,456,279,228,300,475,537,371,197,38,2890
115031300,293,191,165,159,199,166,85,54,7,1325,4284,2937,2503,2529,3266,3093,2135,990,268,22005
115041301,154,124,83,114,157,118,89,33,9,880,2360,1508,1164,1432,1706,1418,1077,555,139,11362
115041623,112,44,102,96,42,41,25,8,0,471,2929,956,1902,2264,1001,604,431,140,24,10244
115041624,227,96,113,175,109,55,47,50,70,925,4805,1983,2417,3721,2071,1172,765,302,121,17357
115041625,133,141,56,81,134,72,41,20,3,683,3903,2774,1551,2855,3097,1789,1002,468,97,17534
116011303,299,188,354,263,177,164,130,126,98,1805,3163,2097,3601,3009,1718,1503,1222,679,328,17328
116011304,374,237,251,245,173,157,96,53,13,1599,4196,2574,3527,3237,2161,1990,1724,771,340,20516
116011306,399,237,259,257,243,184,109,48,17,1747,4678,3109,3238,3553,3033,2739,2011,744,220,23308
116011307,379,248,280,269,246,216,153,83,54,1913,4998,3023,3189,3873,3277,2922,2450,1109,462,25300
116011560,195,130,160,127,125,96,53,46,16,946,2560,1633,1764,1981,1562,1395,957,561,164,12573
116011561,279,197,266,208,160,128,76,58,39,1400,3256,2309,2884,2447,1971,1778,1188,787,446,17063
116011626,208,154,183,151,108,100,63,44,7,1010,2629,1872,2298,2171,1828,1709,1381,701,191,14777
116011627,183,94,143,136,93,60,42,23,7,780,2424,1267,1954,2148,1276,1015,851,476,122,11538
116021309,129,108,67,89,98,59,27,14,6,595,3313,2441,1559,2664,2519,1759,1064,440,87,15842
116021562,17,10,14,15,18,8,7,4,0,89,814,455,480,649,514,408,223,85,24,3651
116021563,322,202,203,224,186,130,94,20,16,1406,5730,2991,3638,4552,3072,2336,1576,556,189,24642
116021628,251,106,94,177,119,63,40,20,6,877,5630,2559,1937,4473,3163,1437,1065,536,173,20977
116021629,266,89,171,205,75,47,32,13,0,905,4640,1291,2947,3861,1214,746,580,226,35,15525
116021630,272,163,190,178,131,82,54,17,10,1100,3418,1653,2667,2364,1494,1100,706,314,101,13811
116021631,142,77,99,109,89,32,27,3,0,577,2703,1097,1643,2304,1076,683,376,115,20,10013
116021632,376,216,338,326,139,81,53,8,9,1539,7049,2755,4818,6211,2182,1172,700,189,58,25133
116021633,111,249,549,486,247,105,43,26,3,1822,2670,1737,1688,2595,1912,1209,818,339,56,13031
116031313,803,398,420,334,291,184,132,65,11,2639,4659,2674,2536,2078,2185,1951,1563,737,138,18523
116031314,146,93,87,75,61,54,33,12,3,553,1894,1142,1209,1318,1022,890,535,209,95,8326
116031315,420,284,231,228,225,153,69,30,11,1642,4733,3258,2960,2840,2909,2579,1399,489,174,21328
116031316,819,422,408,381,287,176,108,81,17,2695,5746,2982,3075,3213,2372,1795,1287,838,167,21471
116031317,641,326,358,353,289,222,153,57,28,2433,5452,3112,3322,3437,2624,2282,1635,799,222,22886
116031318,0,0,0,0,0,0,0,0,0,8,0,3,6,9,8,7,0,0,0,39
116031319,406,242,274,256,239,202,130,121,196,2066,4722,3035,3153,3221,2803,2664,1860,884,595,22943
117011320,4,8,34,18,6,0,9,3,0,90,56,51,178,103,54,22,22,7,0,502
117011321,162,91,162,176,126,88,55,32,9,895,2452,1372,2082,2194,1849,1338,890,480,156,12821
117011323,189,135,208,147,147,114,82,42,14,1079,2394,1889,2765,2204,1754,1470,1113,744,259,14593
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,7
117011325,0,4,15,5,11,18,3,0,0,61,3,14,17,6,23,23,3,0,0,85
117011634,112,50,70,104,72,79,66,38,18,613,1395,1000,1237,1247,1232,1015,881,659,214,8880
117011635,180,347,665,283,176,155,88,42,13,1950,2561,3686,7615,3401,1942,1473,934,528,185,22318
117021327,112,188,285,215,209,164,99,56,31,1352,2420,2323,4396,3291,2862,1955,1258,724,281,19515
117021328,66,43,104,102,55,46,35,19,11,483,1237,716,1819,1641,1074,747,563,255,103,8165
117021636,104,76,171,130,116,106,50,48,11,809,1702,1045,2656,2117,1682,1219,863,562,232,12080
117021637,130,104,198,138,115,93,70,53,13,910,1770,1496,3053,2239,1897,1489,1057,713,325,14035
117031329,43,106,294,225,205,170,123,106,64,1335,530,848,3242,2115,1451,1222,830,436,167,10835
117031330,92,89,362,264,135,89,52,23,7,1113,2050,1389,6056,4230,2406,1493,739,285,81,18731
117031331,141,208,378,266,218,203,121,55,15,1612,1972,2403,4942,3432,2392,2142,1639,721,180,19837
117031333,81,860,1274,617,435,239,146,96,72,3818,749,2148,6177,3874,2687,2159,1627,855,418,20696
117031336,61,130,442,267,233,175,80,67,24,1484,863,1434,5059,3105,2018,1502,877,516,223,15597
117031638,54,125,196,140,108,119,137,111,110,1107,649,2204,2177,1236,935,662,451,255,147,8715
117031639,18,226,269,92,39,40,21,11,4,716,272,2219,3053,1079,477,342,193,58,13,7703
117031640,75,124,251,163,131,89,59,21,7,926,1388,1782,4118,2490,1951,1401,777,287,91,14283
117031641,122,74,289,237,134,112,91,27,13,1099,1280,975,3158,2659,1459,1317,1029,435,99,12420
117031642,90,117,310,218,194,141,98,54,27,1253,1133,1365,3662,2348,1700,1423,985,571,203,13392
117031643,80,137,290,131,64,48,33,22,6,798,1415,1548,4030,2276,1143,804,523,302,105,12159
117031644,98,146,464,274,193,144,72,43,13,1451,572,919,2703,1800,1231,1054,728,385,102,9500
117031645,147,341,850,511,245,169,63,18,3,2343,1133,3309,8741,4268,1654,1149,654,233,65,21214
117031646,44,134,180,123,44,37,25,13,12,610,470,1488,2610,1285,611,388,290,115,54,7317
117031647,146,165,528,260,176,171,128,82,33,1685,1309,1823,5787,2973,1439,1214,966,519,203,16233
117031648,131,178,311,170,68,58,13,13,0,944,1120,2208,5337,2291,844,577,343,109,19,12857
118011339,192,126,400,263,159,113,70,65,26,1416,2806,1610,4749,3106,2332,1655,1185,771,362,18570
118011340,209,137,478,266,191,120,76,50,52,1579,3013,1653,5841,3731,2522,1553,1042,553,238,20147
118011341,133,139,353,202,152,119,116,99,44,1355,2644,1538,3859,2898,2161,1601,1319,931,519,17456
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011344,119,67,100,118,95,64,45,32,13,650,2142,1231,1294,1676,1674,1214,968,535,222,10957
118011345,82,105,191,142,108,73,70,56,71,893,1843,1359,3131,2267,1976,1495,1123,748,245,14194
118011346,124,110,72,82,123,91,69,66,62,813,1978,1539,1083,1257,1753,1499,1219,842,446,11636
118011347,85,38,64,59,52,45,48,56,80,533,1108,630,1148,973,884,756,809,635,288,7222
118011649,114,113,151,122,106,89,69,56,17,832,2227,1522,2118,1912,1807,1651,1511,878,347,13972
118011650,74,44,144,103,69,83,66,71,29,698,1090,711,1853,1404,1058,1079,1106,927,394,9627
118021564,78,242,183,94,87,51,47,21,6,804,1417,2370,2441,1648,1194,986,695,510,275,11537
118021565,69,169,212,111,79,71,57,23,15,814,1853,2304,2759,1814,1577,1275,948,613,319,13462
118021566,88,56,75,69,94,50,57,52,31,579,1548,1047,1292,1362,1345,1091,870,654,431,9643
118021567,126,74,135,143,136,109,68,44,20,856,1837,1012,1725,1781,1448,1220,1031,663,257,10976
118021568,63,49,98,81,58,44,39,29,13,476,1509,1157,1763,1519,1240,1051,768,541,210,9759
118021569,150,75,181,169,110,82,83,89,232,1162,2541,1321,3365,2790,2015,1472,1120,754,525,15901
118021570,198,209,233,152,134,90,106,103,111,1328,1800,1687,3018,1960,1598,1215,929,648,367,13224
118021651,169,111,326,233,143,105,79,43,8,1219,2882,1603,4812,3348,2482,1816,1274,634,198,19045
118021652,108,125,324,350,295,223,150,98,22,1706,1588,999,1217,1521,1546,1354,1141,791,331,10491
118021653,225,116,116,137,149,136,97,47,13,1034,2530,1595,1316,1760,1994,1762,1312,772,285,13337
118021654,100,49,59,56,74,54,47,19,15,466,1086,668,532,688,867,705,514,326,146,5539
119011354,697,377,335,360,341,242,205,144,144,2847,5591,3251,2902,2969,2792,2461,1940,1279,616,23801
119011355,31,17,29,20,11,6,8,7,0,118,353,196,299,250,152,120,84,22,0,1469
119011356,339,165,186,188,138,111,80,40,8,1246,2978,1872,1647,1693,1486,1302,984,568,205,12732
119011358,197,134,148,132,132,131,74,74,59,1085,2900,2101,2155,2241,2231,2337,1558,987,573,17086
119011360,209,152,176,145,161,119,115,122,164,1361,3349,2185,2378,2434,2199,2126,1519,831,535,17555
119011361,555,303,335,289,250,203,142,65,27,2164,4837,3110,3198,2790,2616,2611,1847,900,455,22363
119011571,330,200,265,229,167,139,109,48,25,1508,3602,2070,3048,2486,1899,1800,1140,556,248,16850
119011572,433,275,365,308,213,208,158,162,195,2307,3566,2505,3363,2509,2061,2012,1372,779,462,18628
119011655,362,236,196,183,185,147,94,51,17,1471,3323,2148,1843,1803,1722,1604,1156,662,321,14593
119011656,390,215,153,174,165,129,78,35,15,1347,3311,2014,1619,1722,1532,1413,968,549,206,13327
119011657,132,72,79,86,78,72,50,30,7,611,2249,1409,1410,1548,1520,1329,1022,604,166,11258
119011658,177,124,112,130,133,97,55,43,22,882,3132,1974,1736,2210,2222,1986,1453,743,347,15803
119021362,315,229,266,280,238,230,162,106,78,1905,3435,2482,2944,2725,2734,2416,1747,1166,484,20140
119021366,462,351,343,274,244,218,123,75,16,2107,4558,3187,3352,2798,2520,2319,1562,875,307,21471
119021367,204,150,147,139,156,112,86,63,47,1102,2912,1823,1848,1954,1950,1682,1215,773,351,14509
119021573,407,191,383,262,148,136,80,51,16,1678,4207,1820,3393,2756,1635,1372,919,551,297,16946
119021574,254,132,202,182,117,78,42,13,7,1025,2371,1197,2046,1637,988,861,582,295,88,10067
119021659,115,98,169,150,135,104,53,28,12,878,1419,1546,2212,1742,1670,1442,944,494,267,11739
119021660,154,134,248,179,136,133,82,60,63,1197,1143,1127,1896,1454,1150,1094,688,346,211,9111
119021661,151,117,239,194,119,91,75,73,79,1140,1912,1324,2579,1911,1492,1270,812,558,273,12133
119021662,156,129,133,126,172,153,99,97,81,1134,2992,2060,1791,2242,2831,2261,1707,1362,612,17865
119021663,84,44,50,66,50,38,20,20,6,373,1220,707,623,890,879,693,584,424,190,6209
119031370,126,87,124,132,120,93,86,51,44,856,2217,1573,1934,1899,1728,1758,1393,787,438,13723
119031371,105,83,66,69,78,64,64,35,44,609,2150,1533,1273,1585,1792,1733,1315,747,301,12435
119031372,219,147,144,153,165,160,100,73,29,1187,3566,2469,2169,2473,2676,2533,1979,1438,733,20035
119031373,170,131,148,131,114,127,91,74,18,1009,1748,1335,1779,1552,1365,1528,1207,734,275,11524
119031374,227,226,246,166,186,161,116,98,80,1508,3859,3664,4052,3075,3138,3101,2243,1303,698,25132
119031664,94,114,195,94,74,68,39,13,20,718,1584,1884,3415,1757,1026,1038,768,368,188,12018
119031665,81,101,103,72,72,84,78,78,139,810,1753,1668,1784,1489,1540,1639,1224,706,347,12152
119031666,139,96,117,118,94,95,65,33,14,773,2627,1688,1843,2194,1915,1829,1396,683,372,14542
119031667,100,84,150,100,83,71,63,30,61,749,1380,1163,1768,1364,1097,1162,836,424,229,9439
119041377,107,81,89,99,102,88,56,56,13,692,2158,1550,1522,1685,1816,1606,1277,869,388,12870
119041378,146,105,255,210,154,158,165,185,201,1581,2043,1402,2919,2333,1449,1242,935,695,515,13526
119041379,149,118,163,149,129,125,94,92,94,1114,2512,1976,2579,2319,2056,1993,1426,867,441,16172
119041380,182,106,143,174,192,143,111,102,70,1225,2017,1339,1736,2051,2050,1735,1483,1070,435,13914
119041381,213,196,329,220,146,123,98,47,29,1408,2785,2537,4445,3183,2137,1882,1438,882,416,19705
119041382,191,138,158,156,193,153,109,83,38,1221,2669,1571,1854,2128,2411,2214,1834,1314,544,16550
119041668,246,208,331,228,182,147,86,85,69,1589,2690,1950,3734,2573,1850,1553,1151,700,303,16509
119041669,157,86,91,98,83,58,69,67,99,819,1956,1241,1186,1371,1294,1191,942,566,361,10111
119041670,187,121,153,142,114,101,87,57,33,1011,2516,1870,2691,2310,1882,1794,1406,846,426,15737
119041671,51,113,382,105,59,43,14,6,0,770,866,1545,4945,1951,616,437,250,91,14,10719
120011383,223,141,167,168,197,138,118,60,15,1230,3704,2405,2729,3101,3253,3042,2547,1559,650,22995
120011385,173,91,162,151,156,119,111,94,107,1161,3027,1729,2302,2549,2747,2279,1781,1085,610,18108
120011386,191,99,157,201,151,152,146,118,158,1373,3518,1794,2517,3326,3003,2578,2094,1334,650,20813
120011672,186,131,165,154,176,155,195,158,115,1439,2272,1594,1971,1949,1858,1462,1139,704,307,13250
120011673,60,73,217,97,35,50,37,15,31,613,1394,1132,4332,2375,748,742,506,156,64,11455
120021387,158,87,99,160,151,157,97,63,48,1026,2589,1241,1762,2426,2520,2055,1651,831,233,15292
120021389,135,66,102,142,140,92,75,58,60,865,2440,1131,1845,2466,2244,1587,1193,565,191,13661
120021674,102,73,120,119,109,78,64,12,3,676,1495,911,1598,1547,1425,1033,796,334,128,9280
120021675,145,125,161,181,149,97,71,55,34,1020,3319,1647,2664,3136,2647,1705,1265,620,290,17282
120031392,101,92,153,111,83,73,46,22,9,679,1787,1335,2159,1872,1527,1388,977,585,223,11862
120031393,196,128,133,152,170,129,81,123,112,1229,2891,2022,2194,2303,2492,2140,1663,1095,550,17349
120031394,149,149,317,213,154,145,86,58,63,1344,2500,1761,3765,3101,2471,1901,1200,739,311,17751
120031395,73,81,123,97,82,98,55,30,15,662,2003,1512,2068,1864,1981,1639,1182,659,402,13316
120031396,194,234,469,255,93,101,47,24,4,1409,3157,2662,6777,3699,1617,1404,809,360,128,20628
120031576,40,18,36,32,22,14,14,15,8,190,667,410,521,543,480,453,308,170,69,3623
120031676,87,79,140,109,77,89,49,26,12,659,1374,1360,2707,1825,1298,1141,897,514,241,11358
120031677,67,76,165,98,71,81,57,33,18,664,1425,1392,2581,1782,1343,1328,997,766,594,12217
120031678,83,214,369,147,106,78,73,46,38,1157,1481,3051,4747,2087,1470,1347,926,505,306,15918
120031679,60,59,67,71,67,89,58,69,85,626,1590,1370,1545,1378,1475,1469,1037,646,391,10903
120031680,109,286,342,127,77,86,49,51,24,1150,1427,3799,4684,1873,1316,1377,929,673,386,16472
120031681,100,68,83,53,72,56,53,17,19,521,1444,1303,1208,1022,1204,1265,936,551,298,9235
121011399,173,74,223,198,121,117,72,37,29,1043,3758,2031,3584,3920,2802,2042,1639,854,408,21039
121011401,154,98,229,244,152,174,179,158,141,1524,1874,942,2878,2698,1518,1214,968,474,226,12792
121011682,82,40,97,101,70,29,39,12,11,472,1838,860,1439,1899,1207,844,680,336,151,9261
121011683,113,69,37,51,124,88,55,43,31,609,2605,1746,671,1447,2192,1846,1390,857,469,13226
121011684,161,114,179,185,131,96,88,53,27,1036,3315,2175,3288,3644,2490,1775,1528,898,527,19648
121011685,84,81,67,80,74,68,54,54,55,621,2236,1608,1476,1628,1919,1628,1242,769,322,12826
121011686,118,62,79,129,71,56,47,44,80,682,3087,1419,2313,2955,2000,1486,1225,761,356,15601
121011687,129,68,50,87,90,62,41,36,60,634,2765,1396,1073,2010,2040,1450,1051,640,349,12788
121021403,208,122,97,143,164,110,69,29,6,939,4533,2604,2376,3501,3238,2661,1817,911,249,21901
121021404,101,80,29,54,76,63,40,27,0,483,2397,1484,797,1543,1942,1588,1144,641,139,11681
121021406,120,116,48,75,125,80,57,63,78,761,3857,2358,1460,2689,3001,2259,1675,1171,500,18975
121021577,97,87,139,118,88,77,87,63,54,813,1906,1226,2423,2249,1469,1198,917,472,216,12072
121021578,111,47,39,81,79,52,56,46,65,566,2087,1158,972,1734,1571,1243,1042,554,269,10625
121021579,126,46,69,130,55,42,50,51,52,624,2381,920,1555,2600,1312,959,883,675,501,11788
121031407,170,164,100,116,140,119,86,47,80,1021,3948,3146,2195,2979,3400,2733,2011,1247,609,22270
121031408,198,141,84,120,140,116,83,66,60,1007,4935,3106,2119,3387,3653,2847,2238,1358,625,24258
121031409,140,93,56,80,114,100,71,37,15,710,3476,2311,1303,2331,2638,2211,1561,837,352,17027
121031410,141,68,36,83,126,103,83,54,22,712,4543,2417,1280,2974,3212,2589,2137,1669,732,21543
121031411,116,94,55,67,115,92,56,75,76,747,3716,2434,1293,2486,2959,2404,1927,1724,1110,20057
121031412,166,107,72,104,130,133,72,83,71,923,3399,2482,1225,2280,2856,2322,1738,1303,719,18324
121041413,122,93,120,150,136,103,97,57,26,889,2975,1477,2873,3031,2640,2121,1970,1103,322,18518
121041414,96,72,188,175,107,96,79,41,12,862,2360,1400,3903,3493,2308,1704,1511,821,249,17746
121041416,95,72,217,172,135,125,120,108,90,1129,1806,1340,3683,2789,1985,1854,1597,1114,471,16648
121041417,79,66,210,171,120,113,79,57,20,919,1163,981,2974,2284,1479,1407,1076,657,120,12146
121041688,104,72,72,101,110,93,76,80,33,743,2060,1320,1454,1777,1901,1737,1523,1151,525,13438
121041689,110,108,70,84,107,84,62,45,10,683,2441,1574,1470,1821,2209,1829,1439,992,381,14157
122011418,208,115,80,122,169,156,82,49,19,995,4399,2495,1501,2591,3521,2589,1705,1103,435,20352
122011419,191,142,265,251,200,159,92,60,21,1384,3170,1859,4433,3743,2828,2568,1756,1146,459,21961
122021420,141,102,61,97,115,126,79,50,25,798,2275,1496,846,1322,1844,2088,1798,1003,362,13035
122021421,130,80,48,84,114,115,87,58,22,733,1888,1285,681,1094,1643,1647,1385,1071,417,11110
122021422,112,97,75,71,120,125,76,46,11,728,2331,1625,1146,1425,2073,2177,1630,882,232,13513
122021690,178,117,85,117,131,108,102,125,126,1091,2601,1599,1168,1682,2045,1790,1652,1292,696,14514
122021691,160,73,70,112,95,88,50,28,20,702,2326,1266,1055,1495,1694,1338,939,498,148,10750
122031424,158,112,52,105,127,99,85,70,47,862,2836,1823,1248,1834,2211,1837,1240,918,415,14358
122031425,96,44,44,74,65,53,33,29,21,452,1623,958,620,1027,1229,863,744,635,250,7949
122031427,119,83,46,73,90,74,50,46,73,650,2785,1746,704,1581,2209,1576,1027,979,457,13062
122031429,207,114,197,186,210,139,73,33,19,1183,3849,2241,3723,3438,3241,2321,1508,787,343,21441
122031430,166,95,87,96,155,96,58,54,58,859,3787,1871,1715,2553,2850,1826,1338,877,514,17327
122031432,25,37,12,18,39,32,22,5,4,202,675,468,253,385,604,537,417,301,142,3769
