SA2_CODE_2021,Separate_house_NB0_i_sa_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Sd_r_or_t_h_t_1_s_NB0_i_sa_b,Sd_r_or_t_h_t_1_st_NofB_1,Sd_r_or_t_h_t_1_st_NofB_2,Sd_r_or_t_h_t_1_st_NofB_3,Sd_r_or_t_h_t_1_st_NofB_4,Sd_r_or_t_h_t_1_st_NofB_5,Sd_r_or_t_h_t_1_st_NofB_6_m,Sd_r_or_t_h_t_1_st_NofB_NS,Sd_r_or_t_h_t_1_st_Total,Sd_r_or_t_h_t_2m_s_NB0_i_sa_b,Sd_r_or_t_h_t_2m_sts_NofB_1,Sd_r_or_t_h_t_2m_sts_NofB_2m,Sd_r_or_t_h_t_2m_sts_NofB_3,Sd_r_or_t_h_t_2m_sts_NofB_4,Sd_r_or_t_h_t_2m_sts_NofB_5,Sd_r_or_t_h_t_2m_st_NofB_6_m,Sd_r_or_t_h_t_2m_sts_NofB_NS,Sd_r_or_t_h_t_2m_sts_Total,Sd_r_or_t_h_t_T_NB0_i_sa_b,Sd_r_or_t_h_t_Total_NofB_1,Sd_r_or_t_h_t_Total_NofB_2,Sd_r_or_t_h_t_Total_NofB_3,Sd_r_or_t_h_t_Total_NofB_4,Sd_r_or_t_h_t_Total_NofB_5,Sd_r_or_t_h_t_Tot_NofB_6_m,Sd_r_or_t_h_t_Tot_NofB_NS,Sd_r_or_t_h_t_Total_Total,Fl_a_1_or2_st_bl_NB0_i_sa_b,Fl_a_1_or2_st_bl_NofB_1,Fl_a_1_or2_st_bl_NofB_2,Fl_a_1_or2_st_bl_NofB_3,Fl_a_1_or2_st_bl_NofB_4,Fl_a_1_or2_st_bl_NofB_5,Fl_a_1_or2_st_bl_NofB_6_m,Fl_a_1_or2_st_bl_NofB_NS,Fl_a_1_or2_st_bl_Total,Fl_a_3_st_bl_NB0_i_sa_b,Fl_a_In_3_st_bl_NofB_1,Fl_a_In_3_st_bl_NofB_2,Fl_a_In_3_st_bl_NofB_3,Fl_a_In_3_st_bl_NofB_4,Fl_a_In_3_st_bl_NofB_5,Fl_a_In_3_s_bl_NofB_6_m,Fl_a_In_3_st_bl_NofB_NS,Fl_a_In_3_st_bl_Total,Fl_a_4_to_8_s_b_NB0_i_sa_b,Fl_a_4_to_8_s_b_NofB_1,Fl_a_4_to_8_s_b_NofB_2,Fl_a_4_to_8_s_b_NofB_3,Fl_a_4_to_8_s_b_NofB_4,Fl_a_4_to_8_s_b_NofB_5,Fl_a_4_to_8_s_b_NofB_6_m,Fl_a_4_to_8_s_b_NofB_NS,Fl_a_4_to_8_s_b_Total,Fl_a_9_or_m_s_b_NB0_i_sa_b,Fl_a_9_or_m_s_b_NofB_1,Fl_a_9_or_m_s_b_NofB_2,Fl_a_9_or_m_s_b_NofB_3,Fl_a_9_or_m_s_b_NofB_4,Fl_a_9_or_m_s_b_NofB_5,Fl_a_9_or_m_s_b_NofB_6_m,Fl_a_9_or_m_s_b_NofB_NS,Fl_a_9_or_m_s_b_Total,Fl_a_At_to_a_h_NB0_i_sa_b,Fl_a_At_to_a_hse_NofB_1,Fl_a_At_to_a_hse_NofB_2,Fl_a_At_to_a_hse_NofB_3,Fl_a_At_to_a_hse_NofB_4,Fl_a_At_to_a_hse_NofB_5,Fl_a_At_to_a_hse_NofB_6_m,Fl_a_At_to_a_hse_NofB_NS,Fl_a_At_to_a_hse_Total,Fl_a_Total_NB0_i_sa_b,Fl_a_Total_NofB_1,Fl_a_Total_NofB_2,Fl_a_Total_NofB_3,Fl_a_Total_NofB_4,Fl_a_Total_NofB_5,Fl_a_Tot_NofB_6_or_m,Fl_a_Total_NofB_NS,Fl_a_Total_Total,Other_dwelling_NB0_i_sa_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dw_struct_NS_NB0_i_sa_b,Dw_struct_NS_NofB_1,Dw_struct_NS_NofB_2,Dw_struct_NS_NofB_3,Dw_struct_NS_NofB_4,Dw_struct_NS_NofB_5,Dw_struct_NS_NofB_6_or_m,Dw_struct_NS_NofB_NS,Dw_struct_NS_Total,Total_NB0_i_sa_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
203021037,0,47,680,2951,929,125,33,158,4934,0,166,605,178,13,4,0,56,1022,0,25,71,71,3,0,0,8,180,0,188,674,250,23,4,0,63,1201,0,26,21,4,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,26,21,4,0,0,0,0,53,17,83,95,8,4,0,0,40,257,0,0,11,12,0,0,0,5,24,21,344,1489,3228,947,129,32,273,6471
203021039,8,84,813,2130,735,109,22,154,4055,5,196,398,128,14,0,0,72,814,0,13,167,191,39,9,0,27,447,3,212,569,318,56,7,3,100,1260,13,49,103,24,7,0,0,33,224,0,26,69,5,0,0,0,4,102,4,83,194,30,0,0,0,30,348,0,20,67,48,6,0,4,6,151,0,0,0,0,0,0,0,0,0,20,178,440,105,11,0,5,75,831,0,8,6,10,3,0,0,21,55,0,11,4,7,0,0,0,0,24,30,478,1839,2567,803,118,27,350,6216
203021040,5,59,1058,3861,1630,219,27,194,7063,0,213,368,170,11,0,0,53,827,0,17,93,97,23,0,0,10,233,0,231,457,269,38,0,0,63,1059,5,350,435,120,4,0,0,56,971,5,25,23,3,0,0,0,12,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,375,457,121,4,0,0,69,1035,0,0,5,10,0,0,0,0,17,0,0,0,5,0,0,0,0,9,25,661,1983,4258,1671,220,27,329,9181
203021042,8,45,437,2964,3164,630,118,168,7534,5,147,454,102,18,4,0,51,783,5,43,57,69,7,3,0,5,189,9,193,510,173,29,7,0,56,974,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,18,0,0,0,0,0,0,0,0,3,0,0,0,5,4,0,3,0,10,9,249,959,3141,3199,639,125,227,8544
203021043,7,68,405,2740,2618,301,65,241,6437,0,38,290,190,43,0,0,26,598,0,0,25,4,3,0,0,0,31,0,42,307,195,45,0,0,26,633,0,28,15,5,0,0,0,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,16,5,0,0,0,3,62,0,0,0,0,4,0,0,0,4,0,0,0,0,6,0,0,0,10,8,141,732,2939,2670,305,61,278,7144
203021044,5,19,266,2312,1756,205,30,154,4747,0,3,233,75,3,0,0,6,324,0,0,0,3,0,0,0,0,9,0,3,234,83,5,0,0,6,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,40,15,0,0,0,0,3,68,0,0,0,0,0,0,0,0,0,7,65,518,2398,1762,205,32,168,5153
203021045,11,77,894,3355,938,154,34,359,5828,4,229,372,105,3,0,4,84,798,0,20,26,3,0,0,0,7,53,4,243,397,108,3,0,4,88,854,0,8,38,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,10,38,0,0,0,0,0,57,0,15,12,4,0,0,0,4,40,0,6,4,0,0,0,0,0,12,16,353,1354,3468,941,160,30,463,6791
203021046,0,20,355,1434,983,264,42,86,3177,15,128,358,110,12,0,0,29,647,0,0,47,121,36,4,0,5,207,15,131,402,227,48,4,0,37,858,0,35,48,6,0,0,0,5,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,48,6,0,0,0,5,98,0,0,0,0,0,0,0,0,12,0,0,0,5,0,0,0,0,8,11,193,808,1671,1028,268,42,132,4148
203021047,8,42,645,3098,1232,192,38,225,5485,6,84,242,136,4,0,3,38,513,5,23,71,89,17,0,0,18,221,5,112,314,223,25,0,3,53,730,0,28,162,70,3,0,0,18,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,163,73,3,0,0,18,284,5,32,25,3,4,0,0,8,81,4,0,7,6,0,0,0,0,14,30,212,1148,3404,1265,189,36,307,6589
203021485,6,3,195,1214,1819,87,16,125,3455,0,9,215,47,39,3,0,18,336,0,0,7,17,0,0,0,0,22,0,9,220,62,39,3,0,22,358,0,0,3,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,13,417,1284,1858,88,17,149,3826
203021486,3,32,389,4206,1092,122,37,448,6334,0,138,179,37,0,0,0,42,405,0,0,14,13,0,0,0,5,34,0,138,192,52,0,0,0,47,439,0,4,73,10,0,0,0,8,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,73,10,0,0,0,5,99,0,0,13,25,18,0,0,6,70,5,4,0,0,0,0,0,0,15,16,178,670,4292,1120,126,36,512,6950
203021487,4,27,574,3863,3228,339,60,217,8314,7,117,468,142,38,0,0,72,846,0,0,30,24,0,0,0,6,63,7,117,497,164,42,0,0,72,905,0,5,17,12,0,0,0,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,6,17,12,0,0,0,3,37,9,17,3,0,0,0,0,17,45,0,0,0,0,5,0,0,0,6,22,161,1094,4049,3272,343,68,317,9313
203021488,9,78,953,1684,328,35,9,344,3447,4,173,198,49,0,0,0,100,525,0,15,30,27,5,0,0,14,91,4,193,230,77,3,0,0,108,616,0,0,31,17,0,0,0,7,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,29,17,0,0,0,5,56,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,11,275,1217,1776,333,34,9,461,4128
203031048,4,32,445,3190,2376,254,33,166,6509,0,12,163,38,6,0,0,14,238,0,0,12,16,3,0,0,0,34,0,12,177,58,9,0,3,14,272,0,0,3,31,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,31,0,0,0,0,36,0,0,4,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,9,50,630,3277,2385,256,36,190,6824
203031049,7,47,281,1228,784,180,53,137,2715,0,12,26,13,0,0,0,3,57,0,3,19,60,7,0,0,3,98,0,15,40,66,9,3,0,7,155,0,12,7,6,0,0,0,0,24,0,0,3,5,0,0,0,0,13,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,11,3,0,0,0,43,5,9,11,4,3,0,0,4,41,0,0,3,3,0,0,0,0,10,18,85,351,1312,797,188,55,157,2960
203031051,0,31,460,2024,1162,149,28,254,4112,0,31,89,46,10,0,0,12,194,0,0,19,65,15,0,0,9,110,0,31,107,116,30,0,0,20,310,0,0,3,6,0,0,0,0,20,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,20,0,5,6,5,0,0,0,7,33,0,0,0,10,0,0,0,0,12,11,66,590,2160,1189,156,29,280,4479
203031052,4,12,204,1104,696,114,24,125,2288,0,11,99,56,4,0,0,10,176,0,0,10,24,3,0,0,0,38,0,14,106,80,4,0,0,12,218,0,0,28,11,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,11,0,0,0,0,46,0,6,18,16,0,0,0,6,51,0,0,0,0,4,0,0,0,0,4,38,354,1216,706,114,24,143,2601
203031053,3,45,528,3213,3448,540,71,279,8119,0,0,130,133,13,0,0,19,293,0,11,55,198,44,6,0,22,334,0,13,188,333,56,5,0,36,630,0,0,7,7,0,0,0,0,16,0,13,14,0,0,0,0,3,30,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,25,10,0,0,0,6,57,6,9,3,4,0,0,0,9,31,0,0,5,3,3,0,0,0,20,9,78,745,3555,3511,546,69,337,8855
203031489,3,27,186,1303,1914,191,25,164,3811,0,12,21,71,71,0,0,9,189,0,0,24,40,20,0,0,4,91,0,12,42,113,92,0,0,16,274,0,0,25,21,4,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,21,4,0,0,0,51,0,0,5,0,0,0,0,11,16,0,0,0,0,0,0,0,0,4,5,40,258,1437,2007,192,25,196,4161
203031490,3,42,630,3052,2515,362,77,272,6956,3,28,83,92,14,3,0,16,231,0,0,37,108,30,0,0,12,197,3,28,119,197,50,4,0,24,429,0,0,10,3,0,0,0,0,11,0,0,4,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,3,28,4,7,10,4,0,0,0,15,43,0,0,0,0,0,0,0,0,0,17,75,773,3262,2564,371,77,323,7457
204011054,16,72,457,1449,669,76,24,180,2940,0,13,66,11,0,0,0,7,104,0,0,0,0,0,0,0,0,0,0,13,66,11,0,0,0,9,103,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,16,49,45,15,3,0,0,15,139,0,8,3,4,0,0,0,0,15,31,141,570,1485,672,76,27,213,3209
204011055,23,105,466,1453,573,90,26,262,2999,0,32,68,4,0,0,0,12,115,0,0,0,0,0,0,0,0,0,0,32,68,4,0,0,0,12,115,0,4,0,5,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,3,16,3,11,0,3,0,0,0,3,28,0,0,0,0,0,0,0,0,0,24,160,534,1464,573,90,26,285,3156
204011056,14,65,352,2289,2082,289,60,297,5446,0,36,320,87,5,0,3,38,485,0,0,4,21,0,0,0,4,29,0,36,323,108,6,0,3,42,520,3,0,8,11,0,0,0,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,11,11,4,0,0,7,31,0,10,9,0,0,0,0,17,37,0,4,0,3,0,0,0,0,10,15,114,695,2415,2088,295,56,363,6039
204011057,15,84,600,1765,1068,194,81,291,4097,0,15,66,38,0,0,0,18,143,0,0,0,0,3,0,0,0,12,0,15,67,41,6,0,0,23,151,0,5,12,9,3,0,3,5,40,0,9,8,21,9,7,0,8,62,0,7,13,13,3,0,0,5,48,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,20,40,47,18,8,3,13,151,8,20,13,3,4,0,0,12,59,0,0,7,13,0,3,4,0,24,27,131,726,1867,1096,208,86,344,4480
204011058,12,42,271,853,474,71,22,125,1869,0,20,26,20,0,0,0,7,79,0,0,0,0,0,0,0,0,9,0,20,25,18,0,0,0,11,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,4,0,4,0,7,64,0,0,0,4,0,0,0,0,3,22,82,321,885,483,76,22,142,2018
204011059,3,32,290,1449,531,65,16,187,2572,0,75,141,18,0,0,0,25,255,0,0,4,0,0,0,0,0,4,0,75,143,18,0,0,0,25,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,16,4,0,0,0,0,39,67,0,3,9,0,0,0,0,0,10,10,124,447,1469,530,65,16,254,2917
204011060,10,41,140,670,484,103,28,116,1601,0,0,0,6,0,0,0,0,10,0,0,0,7,0,0,0,0,12,0,0,0,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,10,45,144,681,484,103,31,127,1626
204011061,5,10,32,30,8,5,0,17,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,31,30,8,5,0,22,113
204011062,12,68,289,799,392,63,12,198,1830,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,12,9,0,0,0,0,13,32,0,0,0,0,0,0,0,0,6,12,80,300,808,398,61,12,207,1869
204021063,10,43,497,2176,1061,106,26,274,4190,3,87,407,68,4,0,0,57,634,0,0,0,0,0,0,0,0,3,3,87,407,69,6,0,0,57,635,0,4,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,7,0,5,3,8,0,0,0,38,45,0,0,5,0,0,0,0,5,17,9,141,905,2253,1073,111,27,378,4896
204021064,4,49,183,659,440,72,26,137,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,7,26,0,0,0,0,0,0,0,0,3,3,57,187,663,439,72,26,144,1595
204021065,7,25,176,737,478,50,10,80,1559,0,13,67,17,0,0,0,14,120,0,0,0,0,0,0,0,0,0,0,13,67,16,0,0,0,14,117,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,8,4,3,9,4,9,0,0,7,32,0,0,0,0,0,0,0,5,7,11,39,249,764,483,50,10,103,1714
204021066,14,48,687,3838,2051,210,43,364,7248,8,192,635,103,10,0,0,230,1168,0,21,31,14,0,3,0,9,74,4,212,665,120,7,3,0,238,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,3,17,3,5,4,0,0,15,46,0,0,6,4,0,0,0,0,9,23,281,1360,3964,2060,218,46,613,8563
204021067,10,74,406,1672,1226,207,57,251,3907,0,0,4,3,0,0,0,0,8,0,0,0,0,0,5,0,0,5,0,0,4,3,0,5,0,0,7,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,9,6,19,3,0,0,0,0,22,58,0,0,0,4,0,0,0,0,5,21,103,415,1678,1228,209,60,276,3981
204031068,3,44,305,917,514,62,21,83,1946,0,10,44,7,0,0,0,8,71,0,0,0,0,0,0,0,0,0,0,10,44,7,0,0,0,8,69,0,3,9,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,5,17,4,10,7,0,0,0,3,3,28,0,3,3,0,6,3,0,0,16,7,74,367,926,517,64,23,98,2072
204031069,24,87,462,1649,774,139,40,242,3411,4,27,84,29,0,0,0,25,164,0,4,10,12,5,0,0,11,47,4,31,96,39,9,0,0,34,212,7,25,50,21,4,0,0,16,134,6,0,11,6,8,0,0,6,34,0,9,8,3,0,0,0,6,29,5,15,6,0,0,0,0,5,31,0,0,0,0,0,0,0,0,8,14,52,76,32,14,3,0,32,230,12,19,6,7,4,4,0,8,65,4,10,5,10,5,3,0,12,43,58,200,651,1740,805,145,39,327,3962
204031070,3,18,120,606,341,58,17,85,1250,0,0,9,13,3,0,0,3,37,0,0,0,0,0,0,0,0,0,0,0,9,13,3,0,0,3,37,0,0,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,4,8,0,4,0,4,0,15,32,0,0,0,0,0,0,0,11,10,10,32,138,628,356,65,17,112,1335
204031071,6,39,227,992,471,47,12,98,1904,0,6,72,18,0,0,0,12,108,0,0,0,0,0,0,0,0,0,0,6,72,18,0,0,0,12,108,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,8,0,0,3,0,0,0,0,10,0,0,0,5,0,0,0,0,8,12,54,308,1017,474,53,10,116,2039
204031072,4,61,289,1207,623,98,15,220,2523,0,8,15,4,0,0,0,5,38,0,0,0,0,0,0,0,0,0,0,8,15,4,0,0,0,5,38,0,10,7,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,19,3,8,8,7,4,0,0,3,31,0,5,0,0,0,0,0,0,0,7,91,320,1228,627,98,15,236,2620
204031073,8,10,347,2747,1750,211,27,287,5395,0,17,319,57,0,0,0,83,472,0,0,18,7,0,0,0,9,31,0,17,334,62,0,0,0,92,505,0,32,129,14,0,0,0,17,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,33,129,13,0,0,0,17,193,0,3,0,0,0,0,0,39,41,0,0,6,7,0,0,0,3,13,7,68,813,2825,1755,211,27,445,6149
204031075,0,22,171,739,669,115,16,127,1867,0,9,24,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,9,24,0,0,0,0,0,38,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,5,10,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,6,8,47,194,744,673,119,16,129,1927
204031491,3,10,152,1208,2368,207,39,117,4109,0,0,5,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,0,0,0,14,0,0,0,0,7,0,0,0,7,5,13,160,1214,2380,207,39,122,4151
204031492,5,64,626,3103,1318,156,22,291,5585,0,181,591,118,8,0,0,98,996,0,3,23,36,0,0,0,4,67,0,183,619,155,7,0,0,100,1068,0,12,77,9,0,0,0,3,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,14,77,9,0,0,0,3,104,0,3,0,3,5,0,0,22,38,0,0,0,0,0,0,0,3,4,10,263,1328,3262,1328,162,24,420,6800
205011076,3,41,560,2891,2664,319,60,342,6882,0,10,210,119,0,0,0,23,359,0,0,0,0,0,0,0,0,0,0,10,210,117,0,0,0,23,365,0,45,151,48,4,0,0,23,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,149,48,4,0,0,23,279,11,54,21,4,0,0,0,48,143,0,0,0,4,4,0,0,0,7,18,155,943,3071,2674,319,55,436,7677
205011077,10,45,319,1101,732,134,32,193,2565,0,0,8,3,0,0,0,0,18,0,0,0,0,0,0,0,4,4,0,0,8,3,0,0,0,4,16,0,7,4,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,4,12,3,6,10,0,0,0,0,5,29,0,0,0,0,0,0,0,0,3,15,56,341,1109,732,134,33,209,2627
205011078,5,33,315,1577,1004,111,18,155,3212,0,20,68,19,0,0,0,12,120,0,0,0,3,0,0,0,0,3,0,20,68,20,5,0,0,12,120,0,6,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,10,7,58,384,1596,1007,111,16,168,3350
205011079,5,52,517,3297,3217,420,76,362,7939,0,28,277,63,13,3,0,27,408,0,21,9,9,0,0,0,10,47,0,53,284,73,13,5,0,37,453,0,14,228,69,0,5,0,27,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,12,231,69,0,0,0,27,347,3,21,171,3,0,0,0,3,200,0,0,0,4,5,0,0,5,8,6,136,1201,3441,3233,423,76,431,8950
205021080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
