SA2_CODE_2021,P_Yr_8_bel_15_19_yr,P_Yr_8_bel_20_24_yr,P_Yr_8_bel_25_34_yr,P_Yr_8_bel_35_44_yr,P_Yr_8_bel_45_54_yr,P_Yr_8_bel_55_64_yr,P_Yr_8_bel_65_74_yr,P_Yr_8_bel_75_84_yr,P_Yr_8_bel_85_yr_over,P_Yr_8_bel_Tot,P_Did_not_go_to_school_15_19,P_Did_not_go_to_school_20_24,P_Did_not_go_to_school_25_34,P_Did_not_go_to_school_35_44,P_Did_not_go_to_school_45_54,P_Did_not_go_to_school_55_64,P_Did_not_go_to_school_65_74,P_Did_not_go_to_school_75_84,P_Did_not_go_to_school_85ov,P_Did_not_go_to_school_Tot,P_High_yr_sch_ns_15_19_yr,P_High_yr_sch_ns_20_24_yr,P_High_yr_sch_ns_25_34_yr,P_High_yr_sch_ns_35_44_yr,P_High_yr_sch_ns_45_54_yr,P_High_yr_sch_ns_55_64_yr,P_High_yr_sch_ns_65_74_yr,P_High_yr_sch_ns_75_84_yr,P_High_yr_sch_ns_85_yr_over,P_High_yr_sch_ns_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
204011060,4,3,0,8,10,18,28,25,8,102,7,0,3,0,0,0,0,0,0,9,34,34,41,34,46,55,42,26,7,322,219,413,602,565,649,654,487,200,47,3837
204011061,0,0,0,0,0,3,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,4,5,3,11,6,6,0,0,37,3,6,21,28,49,41,18,10,0,178
204011062,4,0,4,5,13,16,25,47,23,135,0,0,0,0,0,3,5,0,0,11,29,26,33,48,74,98,73,52,15,444,87,171,295,404,583,763,673,390,99,3465
204021063,0,9,20,13,29,51,145,189,151,601,0,0,5,3,4,8,6,8,5,37,52,47,106,109,105,137,111,139,86,888,232,493,1118,1007,1207,1601,1611,1122,511,8899
204021064,0,0,3,6,5,19,36,31,9,102,0,0,0,0,0,0,0,0,0,0,13,7,26,31,52,58,66,26,4,296,74,113,280,370,521,751,684,229,45,3070
204021065,0,0,3,3,4,14,32,45,33,146,0,0,0,0,0,4,0,0,0,6,10,6,23,21,25,35,35,32,19,201,78,153,387,410,532,591,589,313,119,3175
204021066,14,9,26,37,59,84,184,303,196,912,0,0,5,12,13,13,15,16,9,93,62,55,135,115,146,139,185,232,172,1241,481,996,2311,2225,2401,2437,2302,1675,820,15649
204021067,0,0,3,15,15,39,75,87,44,282,0,0,0,0,0,0,3,0,0,13,36,26,42,90,86,105,99,64,18,554,230,310,786,1068,1455,1621,1416,649,148,7690
204031068,0,0,5,12,6,15,31,43,26,136,4,0,0,0,0,5,3,3,0,15,16,9,19,42,40,42,34,27,16,248,88,139,362,586,696,785,776,377,127,3936
204031069,0,0,4,13,6,15,47,82,46,213,0,0,4,0,0,3,7,3,0,24,72,144,156,123,147,163,126,82,38,1049,298,878,1348,1369,1488,1627,1407,665,199,9280
204031070,0,0,6,5,5,10,27,37,12,98,0,0,0,0,0,7,0,3,0,8,3,9,27,23,31,37,30,31,3,201,85,105,284,317,479,543,425,216,39,2508
204031071,0,0,7,7,10,26,51,92,63,243,0,0,0,0,0,0,0,9,4,19,10,22,18,28,27,53,50,50,28,284,77,214,415,470,589,778,671,393,187,3800
204031072,0,4,7,11,3,37,69,78,51,253,0,0,0,0,0,5,0,4,0,11,19,14,36,54,60,67,92,67,49,463,116,176,463,616,732,1062,979,498,209,4853
204031073,12,3,19,32,31,59,124,142,92,509,4,4,6,4,15,8,15,4,4,71,53,48,100,109,100,66,96,78,71,722,416,858,1858,1844,1962,1913,1607,782,286,11517
204031075,0,0,3,3,6,13,35,44,22,128,0,0,0,0,0,0,3,0,0,4,19,17,24,34,43,54,34,40,11,273,111,174,423,590,712,832,601,300,112,3843
204031491,4,7,16,14,14,18,45,61,82,259,0,0,6,7,14,9,12,4,3,52,23,28,64,44,34,32,30,32,34,315,442,831,1939,1790,1425,1131,953,443,218,9174
204031492,12,14,30,32,48,90,133,164,95,614,0,0,14,14,21,13,18,7,4,95,60,49,143,126,94,108,134,121,51,885,401,871,2068,1814,1799,1889,1673,1032,335,11873
205011076,20,8,40,34,39,77,181,241,155,786,0,3,9,10,13,15,7,10,0,74,46,40,140,127,132,145,141,125,32,930,430,963,2672,2243,2191,2391,2208,1268,426,14795
205011077,7,0,9,12,17,18,57,69,37,224,0,0,0,0,0,0,0,0,0,6,32,24,40,64,57,82,75,53,25,442,168,308,583,684,872,1103,924,444,112,5204
205011078,0,0,8,18,15,41,64,88,43,276,0,0,6,0,5,0,5,0,6,15,29,15,49,56,49,59,67,62,55,440,181,397,906,975,997,1119,1080,509,194,6362
205011079,11,9,27,37,54,91,147,262,186,821,0,5,22,6,16,12,9,10,8,83,58,53,186,151,156,107,129,134,64,1026,490,1204,2973,2650,2794,2773,2499,1562,601,17542
205021080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021081,14,12,32,25,38,88,164,252,110,742,0,3,4,4,3,7,7,8,3,46,58,66,122,141,139,157,164,166,149,1154,386,819,1812,1595,1798,2014,2047,1418,567,12461
205021082,3,3,14,19,28,33,76,98,38,311,0,0,3,4,3,0,0,6,3,15,35,29,74,84,92,108,105,56,21,603,185,297,814,873,1079,1377,1224,561,127,6539
205021083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021084,3,8,18,25,11,49,136,142,91,483,0,0,0,5,0,7,0,9,0,19,53,34,104,123,133,148,187,126,60,969,239,342,881,1044,1254,1773,2256,1158,330,9283
205021085,0,3,9,11,23,60,90,98,48,341,0,0,5,0,6,3,9,6,4,24,20,37,68,71,110,141,136,95,47,728,114,227,522,615,813,1314,1241,621,185,5646
205021086,6,4,4,5,12,19,71,82,42,254,0,0,0,0,0,3,3,6,0,16,6,0,11,26,24,58,69,70,25,296,122,177,415,451,716,1183,1649,918,276,5905
205031087,0,0,5,10,18,38,112,117,56,360,3,3,0,0,0,0,0,6,0,15,29,22,50,85,91,132,140,97,40,691,174,331,686,888,1160,1692,1780,848,271,7835
205031088,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,4,6,0,14,4,0,11,18,25,23,30,11,4,123
205031089,6,0,14,23,23,43,82,114,89,391,0,0,0,0,8,3,6,10,3,29,38,22,59,80,74,105,71,74,26,550,235,399,1016,1013,1317,1491,1275,614,238,7603
205031090,3,0,18,8,9,43,106,149,101,442,0,3,3,4,0,13,3,10,9,39,30,16,70,77,76,95,97,83,40,593,244,408,991,1238,1432,1620,1617,905,349,8815
205031091,3,3,9,12,20,47,96,128,78,400,0,0,0,3,4,6,10,8,3,33,35,33,109,126,121,177,202,131,83,1026,231,452,1183,1456,1680,2311,2338,1102,390,11145
205031092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,3,0,0,0,18
205031093,16,14,32,38,63,134,265,329,210,1099,0,3,7,9,13,16,14,32,23,130,73,52,158,209,206,247,339,280,143,1698,525,1003,2409,2798,3157,4157,4457,2399,812,21721
205041094,9,6,17,18,38,74,102,112,36,410,0,7,6,8,3,3,5,5,0,28,69,87,103,105,91,105,92,50,20,729,302,684,1323,1352,1465,1833,1428,642,119,9159
205041095,18,12,50,53,69,121,258,290,184,1052,0,4,12,11,16,20,22,23,9,119,65,84,159,160,174,190,211,157,93,1284,449,923,2140,1824,2035,2343,2220,1277,553,13765
205041096,10,12,57,58,68,131,238,237,133,941,0,0,16,24,23,21,21,25,20,146,89,110,243,252,214,215,196,177,164,1655,406,878,1807,1526,1763,1948,1716,1056,466,11569
205041098,5,6,8,7,14,25,35,38,15,154,0,0,4,0,0,0,0,0,0,5,15,9,40,31,41,43,57,23,3,266,129,249,548,559,611,720,535,188,42,3570
205041493,13,8,26,26,30,59,121,165,125,572,0,4,5,5,10,5,5,4,8,46,48,45,116,104,83,98,86,106,109,803,325,708,1654,1379,1414,1506,1233,778,389,9386
205041494,14,6,20,23,35,74,147,193,109,622,0,3,12,3,9,8,7,11,3,53,30,58,141,144,124,152,213,237,186,1290,400,913,2414,2276,1990,2069,1903,1092,463,13517
205051099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,6,0,0,0,0,12,8,6,0,23
205051100,7,0,5,11,15,39,63,47,23,199,0,0,0,0,0,0,7,3,0,8,10,7,17,35,46,67,91,41,7,324,127,267,413,489,682,967,889,307,52,4197
205051101,8,7,24,32,37,82,140,183,75,584,0,3,0,8,0,3,3,4,5,24,72,60,118,120,133,139,165,123,51,981,365,706,1620,1633,1614,2059,1990,969,299,11255
205051102,0,0,4,11,16,27,39,38,15,146,0,0,0,0,0,3,0,0,0,7,15,29,139,129,65,70,76,30,10,557,104,232,833,802,601,599,532,208,45,3958
205051103,12,11,17,30,39,72,139,198,110,624,0,9,6,11,14,17,3,8,8,66,48,52,120,124,110,90,108,107,110,875,368,805,1891,1775,1884,1854,1703,1065,470,11815
205051104,3,0,9,7,20,35,80,78,58,294,0,0,0,0,7,5,0,4,0,26,23,17,39,61,47,69,87,52,22,424,114,200,458,512,691,999,999,470,157,4598
206011106,0,0,6,5,5,21,59,143,94,332,0,0,0,6,4,13,25,39,20,100,8,34,161,90,52,38,35,30,13,456,115,1023,4137,2446,1337,884,570,362,165,11037
206011107,5,0,5,10,12,40,92,190,109,476,0,4,14,7,13,18,32,53,30,165,9,36,122,91,37,42,57,47,30,458,214,1171,3554,2394,1650,1281,896,555,278,11978
206011109,0,0,6,9,10,29,94,195,136,479,0,0,7,0,4,10,14,41,17,91,10,12,47,35,34,36,24,28,24,241,224,603,1314,1542,1548,1243,712,451,315,7941
206011495,0,0,0,9,14,36,101,235,127,518,0,0,8,9,9,24,45,62,36,181,4,26,105,58,32,24,40,30,19,341,136,1207,3458,2254,1456,1071,742,539,230,11097
206011496,0,0,8,6,9,25,67,121,101,341,0,4,8,6,6,17,23,38,36,135,16,54,152,76,52,51,50,43,17,514,146,1162,3961,2330,1411,1034,715,424,217,11395
206011497,0,0,3,17,21,54,132,257,142,630,0,0,3,11,15,28,54,68,52,234,13,26,116,82,64,65,62,49,20,501,197,895,2605,2153,1603,1232,882,576,275,10421
206011498,8,0,4,12,25,64,190,303,181,785,4,7,11,6,26,30,60,86,48,269,13,38,75,48,57,46,70,58,64,463,221,867,2332,2188,2063,1404,1007,656,384,11120
206021110,0,0,4,3,3,20,56,113,91,292,0,0,0,3,4,6,13,20,19,76,9,12,55,41,32,43,25,20,5,249,138,552,1517,1342,1273,1089,688,342,157,7092
206021112,3,3,8,8,27,63,185,338,186,834,0,6,10,18,19,29,47,91,59,271,26,38,115,75,82,59,66,102,136,694,284,1014,3772,3240,2649,1834,1199,833,479,15309
206021499,0,4,4,3,17,33,113,243,118,538,0,0,3,7,5,12,46,88,72,232,15,24,69,83,62,49,60,47,24,442,203,795,2823,2274,2207,1617,1027,690,315,11956
206021500,0,0,4,3,7,21,57,144,89,325,0,3,4,3,0,3,18,30,31,89,12,22,82,56,54,35,18,23,3,304,125,479,2261,1658,1553,958,599,395,203,8234
206031113,0,6,24,23,31,45,82,149,98,464,0,4,28,15,17,18,20,35,37,186,22,46,176,123,119,89,47,47,16,672,253,929,2593,2475,2133,1652,1078,541,222,11876
206031115,6,3,20,23,28,60,70,58,37,308,0,0,26,20,47,42,37,36,15,217,28,55,179,109,85,61,57,18,20,612,163,741,2353,1469,1053,797,640,268,122,7597
206031116,0,7,8,8,12,43,96,241,149,557,4,0,10,5,5,6,21,43,38,132,20,29,104,67,63,72,58,66,37,520,266,1101,3093,2398,2124,1865,1316,722,411,13289
206031501,4,0,4,6,10,33,92,160,134,447,0,5,4,6,3,11,13,33,13,91,27,37,72,75,74,55,60,48,32,483,390,1155,1927,2080,2475,2052,1350,706,451,12574
206031502,0,0,5,4,6,31,51,101,70,276,0,0,7,7,5,11,7,16,14,67,12,53,105,75,44,51,34,23,11,418,214,930,2248,1782,1613,1430,1049,491,216,9973
206041117,3,8,15,17,30,35,29,41,32,210,0,6,34,13,21,39,20,13,8,171,53,243,393,165,121,72,50,55,43,1191,899,4007,5530,1808,1046,845,658,430,210,15430
206041118,0,0,8,10,9,25,13,10,7,78,0,11,51,14,15,15,3,3,0,116,15,134,594,274,117,111,77,20,0,1347,152,1570,6064,2910,1391,1192,693,194,43,14214
206041119,0,6,8,0,0,0,3,17,19,52,0,0,4,0,3,0,0,4,3,14,11,20,63,81,70,56,81,44,29,451,54,292,1202,854,614,719,706,362,157,4954
206041120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,35,17,12,5,0,0,0,80
206041121,0,0,8,7,15,25,48,55,34,196,0,0,4,9,9,19,21,24,12,106,11,19,78,82,58,31,42,31,22,379,126,755,2503,2088,1297,939,654,296,125,8768
206041124,12,0,5,6,5,5,12,28,59,130,0,3,7,9,5,8,0,10,6,31,122,91,164,135,91,100,71,69,57,911,1364,1686,1840,928,565,543,443,351,238,7949
206041125,0,0,3,5,3,7,10,11,4,39,0,0,3,3,0,4,4,5,0,14,27,21,86,79,66,68,94,93,97,625,68,327,1521,986,696,675,705,533,256,5767
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041503,0,0,12,15,4,0,13,11,6,61,0,7,32,12,8,0,0,5,0,76,50,227,569,331,221,123,56,30,7,1610,285,1932,3804,1878,985,723,437,177,42,10280
206041504,0,11,46,14,16,13,11,3,0,119,0,17,66,23,18,4,0,0,0,126,101,453,634,212,102,71,44,9,0,1634,828,5546,6769,1879,779,453,260,70,15,16596
206041505,0,11,32,16,10,6,9,10,4,95,0,13,54,21,8,3,5,3,0,116,40,282,678,313,127,99,45,14,0,1590,391,3325,7245,2461,952,652,312,82,18,15442
206041506,0,5,17,18,31,49,62,52,28,262,0,8,20,19,22,21,28,15,5,134,61,194,408,245,143,145,95,45,21,1357,393,2151,4580,2472,1569,1167,812,332,129,13605
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5
206041508,0,0,8,8,5,10,9,6,5,38,0,0,7,5,5,3,7,0,0,34,11,44,164,119,64,61,34,20,6,529,76,635,2417,1261,632,558,342,171,40,6129
206041509,0,4,16,4,5,8,15,11,6,69,0,8,41,20,9,5,0,0,0,76,11,113,398,173,68,42,17,10,0,846,249,2233,7018,2978,1143,781,501,185,28,15121
206041510,0,0,4,7,6,12,14,10,9,61,0,0,21,5,0,0,6,3,0,38,10,58,164,81,44,23,29,4,0,414,101,997,2937,1290,656,402,212,83,15,6698
206051128,0,4,5,9,10,18,55,160,58,315,0,0,8,0,5,0,4,19,21,66,47,139,228,162,102,93,84,74,31,947,270,967,2704,2539,2260,1971,1525,1019,275,13531
206051129,3,0,0,4,7,8,24,40,36,128,0,0,4,5,4,9,6,11,3,32,13,30,171,189,127,85,52,38,21,728,152,682,3117,2693,2300,1674,976,397,134,12120
206051130,4,0,14,13,22,42,90,145,75,400,0,0,5,5,3,11,23,33,11,99,26,34,120,148,132,116,115,69,24,789,223,544,2131,2797,2705,2064,1576,870,234,13138
206051134,4,0,7,12,14,16,30,58,28,173,0,0,11,6,6,6,15,13,11,69,14,82,250,156,96,69,69,39,20,801,205,1120,4317,2865,1989,1359,920,444,164,13377
206051511,0,0,6,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,10,17,102,57,31,23,0,0,0,246,29,166,751,363,212,117,29,11,0,1683
206051512,0,0,13,15,12,21,37,67,37,205,0,0,10,8,13,13,14,13,18,83,22,43,123,130,114,100,82,85,91,790,142,644,2423,1989,1634,1364,983,568,280,10023
206051513,0,8,3,10,14,17,32,30,13,135,0,0,9,8,0,9,3,12,4,44,11,62,266,211,133,113,69,39,9,914,108,763,3876,2375,1458,1156,701,281,71,10784
206051514,0,0,6,9,9,17,25,36,22,126,0,0,15,3,4,5,7,0,0,31,24,72,344,197,191,184,151,150,161,1476,135,791,3659,2480,1877,1644,1045,523,282,12436
206061135,0,0,0,0,3,7,17,52,25,114,0,0,3,0,0,0,0,14,5,32,13,29,44,47,50,16,30,52,28,313,110,625,1880,1346,1158,849,859,639,208,7681
206061136,0,3,7,9,24,31,61,189,118,436,0,0,9,10,4,9,8,45,33,119,23,74,264,149,114,110,99,119,97,1056,208,1511,6074,3253,2021,1603,1148,845,400,17058
206061138,3,0,0,6,4,3,13,18,28,80,0,0,0,0,0,3,0,0,0,16,36,40,80,72,82,78,104,82,75,652,219,805,1840,1356,1493,1624,1675,1171,496,10686
206061515,0,0,14,0,0,0,6,9,10,35,0,7,7,0,7,0,0,0,0,20,27,88,349,148,75,66,32,20,5,813,168,1222,4504,2011,940,720,535,268,96,10471
206061516,0,3,3,8,11,28,29,51,39,169,0,0,4,9,12,21,10,14,10,84,15,45,164,112,77,72,59,48,21,615,130,732,3029,1523,1034,929,716,453,187,8744
206071139,0,0,9,9,10,26,23,42,28,144,0,3,5,7,8,8,9,11,18,64,11,33,170,103,62,40,36,20,14,492,79,654,3222,1751,885,662,487,244,97,8073
206071140,0,4,4,9,6,7,14,27,53,116,0,0,0,4,0,0,0,3,10,17,6,18,61,47,38,23,34,30,13,274,98,784,2108,1073,839,785,701,386,138,6903
206071141,0,3,17,23,38,30,32,43,18,205,0,5,17,14,25,23,15,15,9,118,23,58,170,108,80,49,29,21,6,553,90,620,3291,1710,994,654,385,188,70,8004
206071142,0,5,23,24,32,48,56,39,23,246,0,3,7,20,15,33,24,18,17,137,28,83,250,203,131,168,148,94,45,1162,143,728,3053,1872,1225,1179,793,379,158,9527
206071143,0,0,10,3,17,23,55,121,92,320,0,0,0,0,3,13,26,18,27,91,14,42,121,74,60,54,54,47,32,491,147,826,3076,1911,1528,1205,1009,645,286,10633
206071145,0,0,3,12,15,15,34,58,37,175,0,4,0,0,0,4,3,7,14,38,0,28,67,55,46,46,36,29,8,320,104,496,1966,1650,1237,1066,855,374,136,7890
206071517,0,0,3,7,9,19,71,117,90,301,0,0,0,10,5,3,14,38,22,92,12,69,277,136,81,104,50,38,10,789,160,1326,5521,2844,2013,1538,994,547,200,15142
206071518,0,0,18,17,56,97,100,107,46,441,0,3,12,21,34,68,64,50,41,293,38,63,214,145,141,126,121,97,49,985,202,1099,4294,2326,1587,1364,992,520,231,12607
207011146,5,0,0,3,3,12,26,44,42,143,0,5,0,8,5,7,10,7,4,35,0,11,26,28,27,15,22,34,46,213,159,454,700,1031,1221,993,679,410,228,5877
207011147,5,0,0,13,19,24,61,107,92,313,0,0,8,4,16,14,16,21,17,99,19,32,37,53,71,38,57,50,50,401,346,1078,1566,1968,2231,1973,1661,1149,619,12595
207011148,3,5,3,9,25,44,75,175,123,459,0,3,0,19,19,20,24,24,24,145,36,35,48,48,79,58,50,56,37,444,586,1429,1810,2261,3328,2853,1862,1186,610,15900
207011149,3,0,9,7,10,6,55,114,132,338,0,0,4,3,13,8,8,10,23,82,38,32,58,84,84,66,74,63,87,580,448,1474,2204,2379,2932,2615,2107,1400,911,16471
207011150,0,0,6,6,6,9,33,80,55,198,0,0,4,3,3,4,15,18,8,54,18,19,49,44,53,42,37,51,28,343,360,1163,1551,2067,2607,2176,1541,920,332,12730
207011152,3,0,9,5,4,11,35,55,46,164,0,4,5,7,11,12,11,7,12,66,25,38,110,67,60,47,67,70,55,528,244,1237,3097,2219,1950,1541,1205,746,318,12564
207011154,0,0,0,0,5,10,19,60,43,141,0,0,3,0,3,3,9,10,12,43,5,3,24,20,11,14,22,28,4,141,139,417,646,816,936,865,590,362,161,4923
207011155,0,0,0,0,7,10,34,61,73,183,0,0,5,0,6,11,3,7,9,44,22,17,53,49,52,30,58,57,64,390,368,1017,1333,1642,2401,2150,1763,965,558,12200
207011519,0,0,0,3,3,3,16,30,34,96,0,0,0,5,5,3,6,12,8,37,20,28,89,56,45,44,44,35,8,368,313,901,1906,1332,1197,949,802,467,144,8018
207011520,0,0,4,7,7,4,22,24,16,87,0,0,3,3,3,3,4,4,5,31,24,44,116,55,44,38,36,45,34,430,225,1162,2840,1707,1299,1061,848,545,247,9937
207011521,4,4,0,11,10,11,39,62,33,183,0,0,3,4,0,4,10,9,16,48,20,16,36,25,49,43,33,60,73,347,254,885,1352,1207,1590,1435,1172,779,387,9053
207011522,4,3,5,7,15,14,43,55,67,200,0,6,14,10,16,32,26,14,8,139,19,25,76,72,90,82,61,49,46,510,212,850,1819,1630,1831,1679,1248,691,407,10367
207021156,0,3,8,9,7,40,145,377,230,808,0,0,10,0,18,17,32,52,40,158,8,13,33,29,38,43,61,61,42,327,225,664,1243,1350,1542,1449,1104,1082,501,9157
207021157,0,4,12,29,37,56,199,396,218,960,0,3,33,19,20,59,52,66,68,315,33,45,143,144,118,95,102,95,55,825,413,1615,3855,3443,2912,2825,2388,1978,885,20302
207021159,0,3,0,4,14,43,149,232,192,644,0,4,7,5,3,26,28,31,23,127,17,22,56,71,47,69,78,124,112,608,327,928,1581,2010,2098,2415,2053,1407,696,13509
207021160,4,0,11,7,5,43,122,270,216,682,0,3,5,10,7,13,43,54,36,169,17,12,47,48,48,49,55,82,89,455,260,669,1348,1793,2021,1610,1372,1424,684,11177
207021424,0,0,0,6,17,56,136,205,138,568,0,5,6,14,14,26,43,40,30,178,10,13,34,48,47,35,77,62,32,364,292,946,1558,2048,1988,2119,1752,1134,474,12308
207021425,0,0,10,7,35,47,151,179,143,581,0,0,16,24,22,25,26,58,26,195,26,23,61,84,77,70,56,81,30,500,248,745,1819,2574,1880,1569,1336,1218,516,11907
207031161,3,9,9,21,36,49,61,141,109,418,0,4,12,19,24,23,31,15,24,153,22,35,87,64,74,47,64,89,98,580,431,1441,2592,3111,3152,2601,1791,1262,742,17124
207031162,0,0,9,8,23,28,65,124,94,359,0,3,9,10,12,10,22,29,33,129,14,26,59,31,47,34,46,61,72,386,214,624,1134,1433,1555,1236,1036,787,477,8501
207031163,4,13,34,47,71,47,140,112,94,557,0,21,67,45,42,29,38,25,29,298,55,204,380,194,150,118,168,195,257,1716,454,2547,4872,3103,2800,2214,1711,1108,725,19520
207031164,4,8,15,27,54,46,107,148,119,517,0,3,18,22,19,30,32,26,25,183,19,47,119,93,71,62,55,41,20,526,336,1216,2501,2497,2529,2115,1571,913,418,14102
207031165,9,5,8,15,13,15,61,133,65,315,0,3,18,12,8,7,15,31,13,97,25,152,210,76,45,53,58,45,81,746,432,1750,2377,1374,1315,1104,835,711,443,10342
207031166,0,0,9,9,16,42,122,231,110,538,0,0,17,17,17,19,33,37,15,164,9,27,73,53,47,38,41,45,18,346,198,809,1609,1365,1370,1186,995,983,360,8872
207031167,0,4,0,3,8,12,22,33,39,116,0,0,5,0,3,6,5,5,5,33,10,21,39,48,34,43,42,33,12,279,203,703,1166,1306,1420,1262,1091,522,320,7992
208011168,0,0,0,5,0,8,28,45,42,127,0,0,4,0,6,0,5,5,0,20,20,6,16,28,47,42,39,43,19,266,297,734,734,1308,2362,2017,1633,973,409,10470
208011169,0,0,6,8,3,20,34,91,73,227,0,0,0,6,8,10,9,11,10,56,35,28,66,76,102,84,117,126,140,777,455,1145,1774,2362,3371,3172,2690,1873,938,17777
208011170,0,3,3,7,4,12,38,85,88,249,0,6,4,13,9,14,6,9,11,65,30,19,45,60,82,48,58,74,123,544,383,842,1153,1943,2646,2116,1564,1066,670,12374
208011171,3,4,3,5,12,19,54,79,59,234,0,3,3,5,7,9,12,18,12,64,23,7,31,60,61,23,38,44,47,334,249,595,1357,1935,2005,1309,974,561,292,9277
208011172,0,0,4,21,18,26,67,106,88,328,0,4,3,4,13,13,18,18,3,76,22,24,72,91,95,85,95,83,20,596,400,1003,1608,2257,2944,2543,1709,1015,384,13859
208011173,4,0,8,0,8,15,33,65,72,211,0,0,0,0,0,0,11,4,10,27,24,12,40,79,79,62,91,97,115,607,372,809,1228,1906,2709,2527,2074,1248,687,13562
208021174,4,4,4,7,17,33,102,193,135,494,0,3,18,15,20,27,29,19,26,158,33,47,126,105,105,63,91,113,90,765,527,1462,2853,3522,3879,2858,1950,1214,708,18974
208021176,3,0,6,9,14,32,73,150,83,375,0,6,25,9,3,7,21,35,10,117,21,43,150,78,69,42,85,93,107,681,240,1420,4021,2971,2129,1792,1407,903,447,15320
208021177,6,11,16,19,3,16,39,65,91,263,0,0,16,12,9,9,10,23,14,81,29,82,193,134,82,63,96,99,100,890,347,1707,3905,2965,2400,2101,2158,1043,663,17284
208021178,3,0,4,3,8,12,74,88,106,297,0,3,0,13,6,7,10,21,22,83,26,36,128,78,84,82,98,116,157,808,302,1012,2221,2407,2435,2027,2058,1078,680,14225
208021179,0,0,5,3,8,8,30,49,55,165,0,4,0,3,3,5,4,16,7,40,19,13,62,66,33,31,39,29,21,310,189,626,1979,1705,1595,1271,1038,550,264,9213
208021180,0,0,0,3,3,24,61,139,65,296,0,0,10,0,0,8,18,34,20,101,13,27,46,41,29,29,26,16,17,246,148,573,1262,1090,1090,850,516,362,212,6100
208021181,0,0,5,6,8,25,40,92,77,258,0,3,5,3,5,6,5,14,6,39,0,16,65,47,34,19,34,15,0,227,141,644,1524,1421,1296,1059,736,393,194,7409
208021182,5,0,9,9,17,21,51,60,34,209,4,7,13,5,3,9,8,7,4,69,14,55,133,68,57,46,40,40,10,463,229,913,2568,2012,1745,1349,990,513,168,10488
208021426,5,0,5,5,16,18,80,186,113,422,0,0,6,5,0,13,18,37,16,93,30,24,55,85,62,55,51,41,24,419,341,885,1614,2580,2672,1758,1197,712,365,12134
208021427,3,0,4,3,10,31,101,155,135,427,0,4,10,10,7,9,16,18,14,79,20,17,40,48,54,42,50,62,48,377,271,696,1520,2160,2099,1605,1183,711,445,10691
208031183,0,0,0,3,22,31,43,60,23,188,0,0,0,0,12,27,26,17,10,89,11,12,10,28,13,17,35,31,12,178,230,626,686,1069,1540,1208,736,434,142,6669
208031184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,8,0,0,9,9,13,9,3,5,3,44
208031185,3,3,7,13,11,34,85,101,66,326,0,0,4,3,7,17,18,10,8,72,20,12,55,48,43,32,44,57,25,336,224,555,1303,1557,1829,1692,1352,686,242,9445
208031186,0,4,8,12,18,36,60,150,123,406,0,3,3,9,3,5,16,19,7,63,29,28,94,103,91,79,94,95,78,702,219,600,2130,2371,2081,1758,1496,886,465,12006
208031187,6,4,4,5,7,10,34,48,22,139,0,0,0,0,0,4,3,5,5,23,10,10,15,25,30,30,23,26,7,173,137,270,535,824,735,620,526,331,107,4083
208031188,3,0,8,15,25,58,167,312,217,818,0,3,10,18,17,18,36,41,35,179,34,43,159,136,108,84,104,98,98,866,415,1172,3311,3740,3263,2632,2103,1471,925,19023
208031189,8,0,11,9,7,22,47,76,61,241,6,0,11,9,10,7,6,9,0,44,17,13,53,58,43,50,31,47,15,337,258,644,1457,2035,2047,1680,1067,689,256,10138
208031190,0,0,4,6,11,26,50,124,84,305,0,0,8,8,6,8,10,19,15,70,5,9,66,55,35,45,58,57,56,380,211,619,1709,1891,1982,1583,1263,872,402,10522
