SA2_CODE_2021,P_Sol_sp_En_Tot_2011_2015,P_Sol_sp_En_Tot_2016,P_Sol_sp_En_Tot_2017,P_Sol_sp_En_Tot_2018,P_Sol_sp_En_Tot_2019,P_Sol_sp_En_Tot_2020,P_Sol_sp_En_Tot_2021,P_Sol_sp_En_Tot_Yr_arr_ns,P_Sol_sp_En_Tot_YoA_Tot,P_LanProf_En_ns_B_2005,P_LanProf_En_ns_2005_2010,P_LanProf_En_ns_2011_2015,P_LanProf_En_ns_2016,P_LanProf_En_ns_2017,P_LanProf_En_ns_2018,P_LanProf_En_ns_2019,P_LanProf_En_ns_2020,P_LanProf_En_ns_2021,P_LanProf_En_ns_Yr_arr_ns,P_LanProf_En_ns_Tot,P_Tot_B_2005,P_Tot_2005_2010,P_Tot_2011_2015,P_Tot_2016,P_Tot_2017,P_Tot_2018,P_Tot_2019,P_Tot_2020,P_Tot_2021,P_Tot_Yr_arrival_ns,P_Tot_YoA_Tot
125011587,346,75,112,113,125,37,3,53,2490,0,0,0,0,0,0,0,0,0,0,5,1453,384,369,78,120,121,133,41,3,64,2768
125011709,460,115,78,70,86,48,15,40,3157,0,0,0,0,0,0,0,0,0,271,271,2230,648,541,136,88,83,93,52,15,325,4210
125011710,2735,799,777,775,823,301,86,150,11100,0,0,0,0,0,0,0,0,3,7,12,3159,2553,3090,899,864,854,907,339,106,189,12954
125021477,1239,354,304,224,236,102,28,134,8570,6,6,4,0,0,0,0,0,0,4,18,5617,1899,1421,393,335,261,271,122,35,181,10533
125021478,1023,227,199,160,185,97,16,103,7051,3,0,0,0,0,0,0,0,0,3,13,4679,1507,1138,257,225,200,208,112,15,139,8484
125021711,709,213,188,164,186,75,34,74,5067,3,3,4,0,0,0,0,0,0,3,17,3187,976,788,233,193,192,210,82,33,98,5986
125021712,1566,360,372,405,413,129,75,105,9251,0,0,0,0,0,0,0,0,0,0,3,4974,1853,1717,377,408,440,455,145,76,145,10590
125031479,1034,242,296,261,239,92,29,190,8019,3,0,5,0,0,0,0,0,0,527,527,5190,1175,1107,254,301,277,258,99,31,745,9422
125031480,831,256,205,163,253,73,17,213,6992,0,0,0,0,0,0,0,0,0,106,106,4563,971,895,265,218,181,264,72,20,349,7799
125031481,1800,471,799,1142,1013,303,53,280,11795,0,0,0,0,4,6,3,0,0,23,51,4887,1769,1944,506,847,1217,1065,317,55,341,12952
125031483,1222,282,275,316,335,103,49,185,8650,4,0,0,0,0,0,0,0,0,18,21,5101,1425,1289,289,295,330,364,112,53,232,9480
125031484,1456,316,363,374,328,123,46,178,8447,4,4,3,0,0,0,0,0,0,6,22,4858,1596,1561,345,390,407,342,130,49,235,9914
125031486,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7
125031487,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,10
125031713,367,108,88,61,74,24,18,53,3820,3,0,0,0,0,0,0,0,0,53,60,3697,527,419,115,96,73,86,26,23,128,5191
125031714,1858,481,555,651,604,227,49,211,10795,10,6,3,0,5,0,0,0,0,17,41,5327,1807,1991,519,589,700,642,238,54,265,12136
125031715,289,51,32,60,56,18,5,47,3074,0,0,0,0,0,6,0,0,0,48,54,2652,677,363,53,41,66,64,26,14,123,4069
125031716,441,85,92,92,90,53,0,36,2690,0,0,0,0,0,0,0,0,0,0,4,1635,553,474,103,114,101,100,54,0,51,3173
125041489,1804,629,682,774,839,323,72,135,9826,4,0,4,0,0,3,0,3,0,39,52,4419,1666,2093,751,776,877,955,365,102,217,12213
125041490,333,93,83,62,65,16,10,33,2527,0,0,0,0,0,0,0,0,0,0,4,1985,549,399,108,92,71,80,26,10,51,3355
125041491,1674,544,633,751,821,280,80,99,8325,3,3,0,0,0,0,0,0,0,25,29,3173,1539,1886,622,701,837,904,321,100,149,10229
125041493,1140,289,305,387,429,161,21,115,7870,7,0,0,3,0,0,0,0,0,10,19,4902,1691,1311,318,330,429,479,190,27,149,9828
125041494,222,44,63,53,48,14,9,30,2188,0,0,0,0,0,0,0,0,0,0,0,2265,467,283,52,73,73,71,19,9,64,3371
125041588,1424,335,406,392,462,181,42,97,7314,0,0,3,0,0,0,0,0,0,64,69,2782,1805,1516,372,446,416,493,195,50,187,8260
125041589,2349,928,1035,1270,1264,462,208,190,12668,0,0,5,0,0,4,6,0,0,13,33,3557,2160,2524,1012,1109,1368,1383,498,224,246,14065
125041717,1491,640,1033,1186,1307,445,137,103,8018,3,0,3,0,0,5,0,0,0,18,27,1215,867,1657,703,1119,1297,1400,503,151,139,9050
125041718,1103,444,542,801,857,285,80,99,6177,0,0,0,0,3,0,0,0,0,3,22,1419,827,1198,493,599,864,945,312,92,124,6867
125041719,992,380,512,671,761,287,35,64,5567,8,0,3,0,0,0,3,0,4,11,23,1319,932,1074,418,548,717,835,317,36,90,6288
126011496,774,149,184,150,169,76,16,82,5497,0,0,3,0,0,0,0,0,0,3,3,4787,1213,956,205,218,167,214,110,24,130,8030
126011720,1041,333,412,434,499,207,84,76,6514,4,0,0,0,0,0,0,0,0,3,9,3196,1230,1188,374,452,478,550,244,94,97,7900
126011721,1582,428,494,522,545,231,66,122,9660,0,6,0,0,0,0,0,0,0,9,18,4798,1920,1714,452,565,568,596,237,77,144,11072
126021498,363,78,110,88,90,46,3,39,2808,5,0,0,0,0,0,0,0,0,48,46,3043,550,573,107,134,121,124,61,9,121,4852
126021499,97,28,30,9,24,21,0,18,1105,3,0,0,0,0,0,0,0,0,206,209,1805,220,172,40,47,25,46,30,13,233,2625
126021500,1989,629,752,838,1188,589,113,151,11408,7,4,0,0,0,0,3,0,0,77,91,5015,1858,2270,710,848,933,1368,670,133,267,14080
126021501,746,219,225,257,272,111,23,64,5122,0,0,0,0,0,0,0,0,0,52,55,3467,1008,926,262,269,312,330,134,28,145,6884
126021503,1529,424,431,469,488,182,55,134,8561,0,0,0,0,0,0,0,0,0,6,9,4588,1672,1765,490,485,527,547,216,60,175,10529
126021590,74,17,16,5,18,3,0,8,848,0,0,0,0,0,0,0,0,0,0,0,976,100,87,18,24,5,33,13,0,12,1282
126021722,299,54,80,53,70,24,5,23,2273,4,0,0,0,0,0,0,0,0,59,64,1815,399,337,66,86,66,73,30,3,101,2976
126021723,1528,411,413,419,519,169,37,171,9846,3,0,0,0,0,0,0,0,0,8,10,5427,1751,1642,429,444,454,543,193,37,199,11124
126021724,964,282,309,285,335,156,28,103,7001,0,0,0,0,0,0,0,0,0,6,11,4840,1255,1159,338,370,335,391,187,38,135,9041
126021725,1185,354,343,341,367,154,51,90,5354,0,0,0,0,0,0,0,0,0,32,40,2040,1182,1358,393,376,384,418,186,52,149,6532
127011504,742,271,161,128,164,58,18,160,5718,3,0,0,0,0,0,0,0,0,7,16,3803,899,825,285,164,143,173,62,18,217,6598
127011505,636,134,126,80,83,34,10,66,3639,0,0,0,0,4,0,0,0,0,146,158,2401,679,712,152,140,83,85,41,14,234,4550
127011592,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,12
127011593,173,56,31,20,27,10,15,41,2608,0,0,0,0,0,0,0,0,0,3,6,2393,220,200,60,37,20,29,10,14,51,3040
127011594,497,172,114,73,168,42,16,122,6033,3,0,0,0,0,0,0,0,0,8,15,4525,779,541,183,122,81,172,45,16,147,6606
127011595,490,175,128,65,132,52,3,72,5323,3,0,0,0,0,0,0,0,0,4,13,4042,755,539,182,137,73,135,52,3,93,6021
127011596,561,121,113,67,91,48,7,90,5013,6,0,0,0,0,4,0,0,0,3,11,3677,918,652,133,124,73,97,52,7,129,5863
127011597,557,233,135,64,101,23,9,71,5800,0,0,0,0,0,0,0,0,0,5,5,4517,1034,635,241,154,77,112,26,8,105,6901
127011726,65,10,17,8,10,0,0,5,380,6,0,0,0,0,0,0,0,0,0,4,566,86,93,17,17,13,19,4,0,18,835
127011727,690,125,109,84,87,41,13,26,3384,0,6,4,0,0,0,0,0,0,3,11,2010,961,831,145,138,110,105,46,18,52,4402
127011728,682,89,92,72,85,51,8,50,3618,4,0,0,0,0,0,0,0,0,6,6,2374,871,779,109,104,82,92,54,8,81,4568
127011729,948,169,177,122,186,51,21,66,4696,3,0,0,0,0,7,0,0,0,7,14,2365,1511,1145,213,215,148,218,85,23,113,6041
127021509,701,251,226,127,224,57,16,260,8436,4,0,0,0,0,0,0,0,0,18,28,6327,864,736,262,230,132,233,59,12,304,9159
127021510,927,606,307,275,494,76,4,143,8674,3,0,0,0,0,0,0,0,0,3,14,6099,771,967,624,315,281,496,83,3,167,9813
127021511,1749,505,434,409,415,218,84,488,14004,16,3,9,0,0,3,0,4,0,194,223,8655,1679,1861,526,459,430,434,231,84,716,15079
127021512,822,222,216,178,205,86,47,246,8162,4,0,0,0,0,0,0,0,0,11,18,5816,950,896,240,226,195,224,84,50,283,8970
127021513,1443,474,373,289,397,185,32,334,12127,6,0,0,0,0,0,0,0,0,91,94,7858,1360,1524,488,389,296,409,189,32,454,13000
127021514,494,311,204,79,181,57,11,102,4893,5,0,0,0,0,0,0,0,0,50,59,3384,474,513,317,208,82,186,58,13,173,5400
127021515,1695,1206,819,446,894,214,11,203,11170,4,0,0,3,0,0,3,0,0,11,24,4892,1325,1769,1232,828,452,905,225,11,229,11882
127021516,1553,1244,752,506,796,234,18,221,11796,5,0,0,0,0,0,0,0,0,13,20,5941,1215,1606,1264,766,512,806,242,18,258,12637
127021517,532,412,189,75,188,40,0,84,4665,8,0,0,0,0,0,0,0,0,133,142,3059,433,553,420,193,79,193,40,0,226,5183
127021518,44,6,3,0,8,3,0,33,947,0,0,0,0,0,0,0,0,0,6,10,1055,62,51,6,9,5,8,3,0,49,1242
127021519,1218,766,507,298,517,149,15,224,9077,9,0,3,4,0,0,0,0,0,8,24,5388,980,1296,782,527,313,532,151,15,260,10244
127021520,507,241,159,105,172,15,18,145,6039,0,0,0,0,0,0,0,0,0,0,0,4562,523,531,244,162,112,172,15,18,155,6487
127021521,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,28
127031522,810,245,130,134,118,52,6,91,6150,8,0,0,0,0,0,0,0,0,53,62,4458,1076,901,273,145,151,127,61,10,166,7372
127031523,542,122,110,92,116,38,11,99,5320,0,0,0,0,0,0,0,0,0,7,10,4631,874,658,139,132,98,136,52,16,145,6889
127031524,564,115,123,86,120,36,9,53,4656,5,0,0,0,0,0,0,0,0,114,121,3955,1010,715,146,143,114,146,45,13,209,6488
127031599,766,267,123,132,167,38,17,88,4686,5,0,0,0,0,0,0,0,0,5,6,2731,852,812,277,134,144,174,38,17,111,5295
127031601,544,114,166,163,176,56,7,51,2805,0,0,0,0,0,0,0,0,0,4,11,1302,537,610,128,181,181,193,60,10,68,3267
127031730,1019,170,165,162,181,65,3,71,5308,0,5,0,0,0,0,0,0,0,9,11,2418,1640,1149,192,187,188,201,78,11,95,6155
127031731,1773,503,586,575,680,218,53,119,9041,0,0,0,0,0,0,0,3,0,416,424,3557,1704,1915,555,636,625,721,230,55,568,10574
127031732,1053,360,337,296,314,68,12,119,6721,0,3,0,0,0,0,0,0,0,4,13,3589,1169,1127,375,345,311,326,74,10,158,7482
127031733,468,92,108,80,58,31,8,87,5660,3,0,0,0,0,0,0,0,0,28,31,4615,1039,516,98,119,89,75,35,8,137,6734
128011529,173,32,22,22,28,19,0,16,1196,0,0,0,0,0,0,0,0,0,0,0,1980,486,364,63,40,48,70,30,8,55,3145
128011530,479,94,111,80,97,38,16,45,3092,0,0,0,0,0,0,0,0,0,11,10,3127,797,720,164,158,135,141,60,29,106,5440
128011531,234,41,37,39,48,12,9,40,2713,9,3,0,0,0,0,0,0,0,12,17,3210,374,360,68,49,60,59,14,12,87,4293
128011602,268,55,53,45,35,18,8,10,1339,3,0,0,0,0,0,0,0,0,68,68,1497,403,437,83,77,85,81,42,19,106,2829
128011603,53,8,8,10,22,5,0,6,621,3,0,0,0,0,0,0,0,0,0,3,1335,241,170,37,31,22,34,16,8,18,1919
128011604,216,72,70,54,48,36,3,17,1345,0,0,0,0,0,0,0,0,0,18,19,2549,419,516,128,115,116,93,71,21,101,4128
128011605,9,0,3,5,4,0,0,6,149,0,0,0,0,0,0,0,0,0,0,0,320,45,30,0,12,5,3,0,0,10,430
128011606,47,12,11,10,26,11,0,12,493,0,0,0,0,0,0,0,0,0,0,0,922,141,143,55,27,19,41,16,11,18,1402
128021533,40,9,6,5,0,0,4,5,194,0,0,0,0,0,0,0,0,0,30,30,537,100,67,11,6,13,10,0,10,43,798
128021534,69,6,5,15,14,10,0,25,1472,0,0,0,0,0,0,0,0,0,0,4,2025,168,128,16,17,34,23,9,0,39,2466
128021535,149,15,18,21,45,10,3,15,1732,3,0,0,0,0,0,0,0,0,11,15,2833,419,268,30,29,43,57,25,6,59,3767
128021536,223,48,53,34,39,15,10,25,1744,0,0,0,0,0,0,5,0,0,0,4,2857,646,498,88,78,74,65,37,19,69,4439
128021537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
128021538,526,121,126,116,118,40,14,36,2924,21,0,0,0,0,0,0,0,0,38,51,2825,946,832,185,170,148,141,52,25,117,5442
128021607,122,24,16,9,14,9,0,8,719,0,0,0,0,0,0,0,0,0,5,6,1540,284,237,34,32,28,36,9,7,32,2239
128021608,37,10,4,8,3,0,0,8,276,0,0,0,0,0,0,0,0,0,0,0,615,133,101,25,9,7,3,0,0,22,919
128021609,18,0,5,0,10,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,353,67,47,4,4,0,11,0,0,7,506
197979799,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
201011001,388,78,99,122,93,65,18,21,1656,0,0,0,0,0,0,0,0,0,3,6,829,646,525,100,107,154,110,79,26,33,2621
201011002,125,39,31,47,65,29,7,14,703,6,0,0,0,0,0,0,0,0,0,4,871,244,196,53,50,71,78,40,6,47,1656
201011005,18,4,0,5,13,12,0,0,164,0,0,0,0,0,0,0,0,0,0,0,484,89,72,6,9,14,25,21,4,12,738
201011006,157,44,29,44,46,26,0,17,647,0,0,0,0,0,0,0,0,0,0,0,438,231,203,58,48,65,51,30,0,37,1160
201011007,8,8,0,0,0,0,0,3,71,0,0,0,0,0,0,0,0,0,0,0,264,26,15,8,3,0,4,0,0,0,328
201011008,125,38,34,30,72,19,0,10,576,0,0,0,0,0,0,0,0,0,5,5,694,157,186,44,46,38,87,30,0,44,1331
201011481,73,26,19,38,43,12,9,9,367,0,0,0,0,0,0,0,0,0,16,12,550,100,126,35,26,48,51,11,5,51,1003
201011482,88,34,22,18,22,9,3,6,465,0,0,0,0,0,0,0,0,0,0,3,805,189,181,48,31,25,38,12,3,27,1358
201011483,156,59,54,89,99,33,5,14,774,0,0,0,0,0,0,0,0,0,0,0,702,203,204,75,65,98,116,36,5,33,1536
201011484,130,27,46,36,58,17,4,23,553,5,0,0,0,0,0,0,0,0,8,4,701,129,175,27,53,44,68,27,4,68,1305
201021009,29,0,8,0,5,0,0,9,156,0,0,0,0,0,0,0,0,0,0,0,595,81,82,7,7,0,10,0,0,33,825
201021010,16,7,9,3,0,0,0,5,149,3,0,0,0,0,0,0,0,0,0,9,615,61,51,10,13,9,13,3,0,37,813
201021011,59,17,9,23,25,5,0,24,438,0,0,0,0,0,0,0,0,0,8,8,1198,126,124,27,23,32,35,9,0,62,1641
201021012,17,5,0,6,5,0,0,5,127,0,0,0,0,0,0,0,0,0,0,0,487,72,60,5,0,12,4,0,0,21,662
201031013,0,7,5,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,3,272,30,5,6,5,6,6,0,0,19,337
201031014,4,0,4,0,0,0,0,3,57,0,0,0,0,0,0,0,0,0,38,43,324,30,15,7,4,0,5,0,0,54,433
201031015,11,0,0,0,4,0,0,4,77,0,0,0,0,0,0,0,0,0,0,4,369,41,17,0,0,0,8,0,0,22,463
201031016,44,8,15,15,19,10,0,11,199,3,0,0,0,0,0,0,0,0,0,4,516,46,54,15,18,15,22,5,0,36,725
201031017,9,0,3,0,4,4,0,0,96,0,0,0,0,0,0,0,0,0,0,0,449,28,25,5,3,6,3,7,0,28,554
202011018,255,105,99,158,99,29,8,19,1068,4,0,0,0,0,0,0,0,0,31,33,648,269,310,115,107,170,119,28,16,78,1868
202011019,200,37,37,64,33,12,4,13,685,0,0,0,0,0,0,0,0,0,0,0,421,275,215,39,41,72,36,14,5,30,1153
202011020,179,75,57,99,63,21,10,16,871,0,0,5,0,0,0,0,0,0,0,0,696,243,229,84,66,113,73,27,16,43,1588
202011021,106,48,40,36,35,38,5,11,501,0,0,0,0,0,0,0,0,0,0,0,414,143,149,53,53,40,44,49,5,16,954
202011022,322,73,75,85,95,34,5,18,1253,0,0,0,0,0,0,0,0,0,9,9,898,428,386,101,88,90,113,39,8,66,2219
202011023,33,9,14,3,3,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,172,50,44,11,17,3,14,0,0,6,309
202011024,87,12,18,23,13,7,0,3,328,0,0,0,0,0,0,0,0,0,0,0,416,188,146,27,35,42,18,9,3,19,890
202011025,216,65,63,35,52,18,6,14,893,0,0,0,0,0,0,0,0,0,0,6,462,396,257,84,74,39,61,23,14,34,1433
202021026,23,10,9,7,3,0,0,8,129,0,0,0,0,0,0,0,0,0,0,0,356,79,54,9,17,7,3,0,4,25,557
202021027,39,5,11,12,12,6,0,3,251,0,0,0,0,0,0,0,0,0,227,228,913,144,96,14,22,19,20,14,3,271,1515
202021028,17,0,0,4,8,0,0,0,152,0,0,0,0,0,0,0,0,0,8,7,842,70,58,8,6,6,12,3,0,43,1048
202021029,17,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,4,432,35,34,6,0,0,0,3,0,23,535
202021030,34,18,10,24,48,10,0,12,357,0,0,0,0,0,0,0,0,0,5,4,966,182,116,29,29,37,61,16,9,54,1490
202021031,35,3,11,4,11,3,0,7,234,3,0,0,0,0,0,0,0,0,0,3,864,149,116,7,25,12,25,7,0,46,1260
202031032,8,4,3,0,3,0,0,4,70,0,0,0,0,0,0,0,0,0,0,0,211,32,19,9,4,3,3,0,0,9,293
202031033,49,11,9,8,16,0,10,0,188,3,0,0,0,0,0,0,0,0,0,5,393,63,73,9,8,15,25,4,17,17,624
203011034,18,0,8,0,6,0,0,5,174,0,3,0,0,0,0,0,0,0,0,8,514,90,54,16,8,11,7,0,3,21,727
203011035,16,0,4,3,0,0,0,4,123,0,0,0,0,0,0,0,0,0,0,0,563,85,58,0,7,4,9,0,3,39,783
203011036,12,0,4,0,0,5,0,5,78,0,0,0,0,0,0,0,0,0,0,0,384,64,54,6,4,6,9,5,5,29,559
203021037,234,80,134,115,183,94,14,25,1301,7,0,0,0,0,0,0,0,0,4,21,1060,310,372,100,153,133,224,116,16,79,2552
203021039,241,83,81,116,124,48,23,34,1246,0,0,0,0,0,0,0,0,0,47,48,1179,284,345,111,112,134,157,72,32,112,2539
203021040,285,101,104,158,151,44,0,34,1711,0,0,4,0,0,0,0,0,0,0,7,1690,373,457,136,127,178,186,67,10,67,3300
203021042,353,115,132,171,194,76,6,32,2190,4,0,0,0,0,0,0,0,0,5,15,2116,748,617,161,159,230,261,109,7,74,4490
203021043,263,93,53,64,58,25,9,25,1476,7,0,0,0,0,0,0,0,0,260,269,1887,529,409,122,77,75,68,24,9,327,3530
203021044,98,16,21,25,32,19,0,9,568,9,0,0,0,0,0,0,0,0,26,35,1158,211,171,29,27,30,38,20,5,58,1745
203021045,205,49,53,64,78,20,4,32,943,6,0,0,0,0,0,0,0,0,27,31,1313,196,254,54,67,83,100,25,9,99,2199
203021046,75,23,39,52,73,28,7,8,621,0,0,0,0,0,0,0,0,0,0,0,806,206,170,31,55,70,86,38,8,18,1494
203021047,384,89,115,102,137,58,13,82,3077,9,0,0,0,0,0,0,0,0,12,23,2835,358,473,104,125,118,165,68,13,138,4387
203021485,271,54,80,84,108,35,4,20,1102,0,0,0,0,0,0,0,0,0,11,13,594,392,387,80,102,110,134,40,8,49,1887
203021486,800,208,178,165,229,66,10,63,3207,0,0,0,0,0,0,0,0,0,3,9,1965,683,874,228,192,179,240,78,16,112,4570
203021487,500,133,168,183,231,107,12,20,2285,4,0,0,0,0,0,0,0,0,3,6,1791,801,725,173,201,223,298,128,17,90,4455
203021488,376,102,80,101,111,22,13,30,1587,5,0,0,0,0,0,0,0,0,0,9,1122,189,416,108,90,109,122,22,13,76,2274
203031048,87,25,18,18,29,17,0,7,533,4,0,0,0,0,0,0,0,0,0,7,1745,274,240,60,42,44,36,13,10,53,2520
203031049,39,3,8,21,31,5,0,0,202,0,0,0,0,0,0,0,0,0,0,4,536,60,79,25,12,27,34,8,3,35,821
203031051,28,3,4,4,4,9,3,13,446,0,0,0,0,0,0,0,0,0,28,33,1207,106,72,11,6,13,14,17,3,98,1546
203031052,12,6,6,8,12,0,0,5,122,0,0,0,0,0,0,0,0,0,0,0,493,38,36,3,8,10,10,0,4,29,638
203031053,143,26,20,23,34,12,0,6,649,0,0,0,0,0,0,0,0,0,4,4,1675,504,478,76,76,56,87,44,15,47,3060
203031489,165,27,43,39,59,22,19,11,628,0,0,0,0,0,0,0,0,0,0,0,657,324,324,54,56,67,87,25,18,36,1640
203031490,57,13,8,12,16,7,4,25,401,4,0,0,0,0,0,4,0,0,0,3,1461,259,191,40,32,25,31,17,10,117,2191
204011054,36,10,7,14,13,6,0,7,180,0,0,0,0,0,0,0,0,0,0,4,630,41,56,12,21,19,19,7,4,55,869
204011055,37,6,3,3,8,5,0,6,151,0,0,0,0,0,0,0,0,0,0,5,427,54,63,18,8,24,17,5,0,30,637
204011056,96,30,12,22,22,11,9,15,575,0,0,0,0,0,0,0,0,0,0,4,1156,211,188,43,27,30,32,11,7,51,1746
204011057,56,20,14,20,43,24,0,11,336,0,0,0,0,0,0,0,0,0,0,0,860,104,115,27,20,33,64,39,6,60,1321
204011058,28,8,5,10,10,6,0,5,165,0,0,0,0,0,0,0,0,0,0,0,323,42,53,19,14,11,16,7,0,26,503
204011059,49,18,15,30,115,5,0,11,365,0,0,0,0,0,0,0,0,0,0,0,366,72,74,20,18,34,120,5,4,38,744
204011060,14,7,5,4,9,4,11,0,132,0,0,0,0,0,0,0,0,0,0,0,311,63,34,7,7,4,12,21,17,19,502
204011061,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,3,17
204011062,9,0,0,3,0,4,0,3,98,0,0,0,0,0,0,0,0,0,0,0,355,39,24,3,0,3,5,4,0,26,451
204021063,53,12,24,44,39,17,4,11,367,3,0,0,0,0,0,0,0,0,0,4,669,93,82,24,40,60,52,25,6,37,1083
204021064,4,0,0,0,0,0,0,5,45,0,0,0,0,0,0,0,0,0,0,0,233,22,16,0,4,0,7,0,0,15,293
204021065,9,0,0,3,6,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,203,22,22,0,4,5,8,5,0,4,268
204021066,136,59,59,63,66,31,14,19,876,4,0,0,0,0,0,0,0,0,6,15,1090,210,200,81,67,77,83,43,14,71,1949
204021067,31,6,9,13,20,6,0,8,212,4,0,0,0,0,0,0,0,0,0,0,516,59,59,13,7,11,27,12,7,39,752
204031068,14,3,13,0,3,0,0,6,127,0,0,0,0,0,0,0,0,0,29,29,411,60,46,5,13,7,10,5,0,52,601
204031069,50,9,20,33,60,7,0,14,409,0,0,0,0,0,0,0,0,0,0,4,987,161,114,31,23,60,75,15,0,40,1528
204031070,6,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,200,15,22,0,0,0,3,0,0,10,253
204031071,32,11,19,7,13,4,3,16,322,0,0,0,3,0,0,0,0,0,0,5,466,51,45,20,18,16,12,4,3,34,681
204031072,22,8,9,7,6,3,12,4,120,0,0,0,0,0,0,0,0,0,0,0,359,27,46,4,19,13,10,9,12,14,508
204031073,110,33,26,70,32,14,6,11,576,0,0,0,0,0,0,0,0,0,5,7,848,174,174,38,40,76,37,26,6,44,1462
204031075,3,0,3,0,3,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,266,32,20,4,8,7,3,5,5,21,375
204031491,194,44,36,48,56,25,0,12,770,3,6,0,0,0,0,0,0,0,0,3,617,317,258,59,41,67,62,39,14,33,1510
204031492,174,69,94,121,123,16,15,16,1007,0,0,0,0,0,0,0,0,0,3,8,932,230,238,75,100,138,140,13,23,43,1927
205011076,106,29,23,16,34,18,0,18,649,7,0,0,0,0,0,0,0,0,0,8,1644,273,214,41,37,23,45,20,4,81,2381
205011077,21,0,0,3,17,19,9,3,145,6,0,0,0,0,0,0,0,0,0,6,490,43,39,4,4,5,17,19,12,33,655
205011078,31,9,11,4,35,4,0,0,219,0,0,0,0,0,0,0,0,0,0,0,597,82,62,11,18,5,42,12,0,36,859
205011079,158,33,71,70,119,38,6,23,1089,0,0,0,0,0,0,0,0,0,0,3,1795,416,262,62,91,97,145,54,9,77,3022
205021080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021081,170,39,41,43,47,23,13,19,629,0,0,0,0,0,0,0,0,0,5,9,1012,169,236,52,58,56,67,33,15,71,1761
205021082,23,10,19,11,39,10,3,6,193,0,0,0,0,0,0,0,0,0,0,0,494,50,54,12,18,18,40,10,10,36,742
205021083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021084,67,21,10,14,17,4,0,18,364,0,0,0,0,0,0,0,0,0,0,3,1140,123,102,26,16,19,28,3,0,68,1526
205021085,16,7,9,5,10,0,0,6,137,3,0,0,0,0,0,0,0,0,0,3,556,36,24,18,19,5,14,5,0,32,699
205021086,23,7,3,5,4,3,7,3,154,0,0,0,0,0,0,0,0,0,0,4,859,63,49,17,10,7,5,3,3,57,1075
205031087,29,10,5,3,10,13,8,6,257,0,0,0,0,0,0,0,0,0,0,5,963,95,45,12,6,8,19,15,10,40,1226
205031088,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,13,0,6,0,0,0,8,0,0,3,22
205031089,23,3,11,10,3,0,0,11,231,0,0,0,0,0,0,0,0,0,0,5,853,84,49,13,14,12,6,8,5,46,1082
205031090,64,8,16,7,7,7,4,22,321,0,0,0,0,0,0,0,0,0,0,7,902,109,91,17,30,7,17,4,9,60,1248
205031091,66,25,20,33,22,17,3,41,594,8,0,0,0,0,0,0,0,0,4,12,1671,196,174,36,32,50,48,30,3,99,2346
205031092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
205031093,158,32,21,26,28,8,9,21,850,3,0,0,0,0,0,0,0,0,4,8,2807,295,303,58,37,35,47,19,9,159,3770
205041094,31,13,12,10,17,3,0,5,309,0,0,0,0,0,0,0,0,0,0,0,962,111,72,17,17,15,25,9,6,36,1263
205041095,64,18,16,25,26,36,16,30,746,11,0,0,0,0,0,0,0,0,6,13,1728,150,122,20,17,26,28,42,16,85,2248
205041096,221,25,31,42,60,31,3,60,1175,5,0,0,0,0,0,0,0,0,8,11,1452,233,264,37,36,49,76,36,3,128,2314
205041098,3,0,0,0,3,4,0,0,48,0,0,0,0,0,0,0,0,0,0,0,237,16,16,0,9,0,3,4,0,13,300
205041493,96,40,32,43,57,15,0,16,606,3,0,0,0,0,0,0,0,0,8,5,892,172,131,43,43,45,67,16,5,80,1509
