SA2_CODE_2021,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christian_Assyrian_Apostol_M,Christian_Assyrian_Apostol_F,Christian_Assyrian_Apostol_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christian_Churches_Christ_M,Christian_Churches_Christ_F,Christian_Churches_Christ_P,Christian_Eastern_Orthodox_M,Christian_Eastern_Orthodox_F,Christian_Eastern_Orthodox_P,Christian_Jehovah_Witnesses_M,Christian_Jehovah_Witnesses_F,Christian_Jehovah_Witnesses_P,Christian_Latter_Day_Saints_M,Christian_Latter_Day_Saints_F,Christian_Latter_Day_Saints_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christian_Oriental_Orthodox_M,Christian_Oriental_Orthodox_F,Christian_Oriental_Orthodox_P,Christian_Other_Protestant_M,Christian_Other_Protestant_F,Christian_Other_Protestant_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christian_Presbyt_Reformed_M,Christian_Presbyt_Reformed_F,Christian_Presbyt_Reformed_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christian_Sevnth_day_Advent_M,Christian_Sevnth_day_Advent_F,Christian_Sevnth_day_Advent_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Oth_Rel_Aus_Abor_Trad_Rel_M,Oth_Rel_Aus_Abor_Trad_Rel_F,Oth_Rel_Aus_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Oth_Relig_Oth_Rel_Groups_M,Oth_Relig_Oth_Rel_Groups_F,Oth_Relig_Oth_Rel_Groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_No_Religion_M,SB_OSB_NRA_No_Religion_F,SB_OSB_NRA_No_Religion_P,SB_OSB_NRA_Sec_Beliefs_M,SB_OSB_NRA_Sec_Beliefs_F,SB_OSB_NRA_Sec_Beliefs_P,SB_OSB_NRA_Oth_Sp_Beliefs_M,SB_OSB_NRA_Oth_Sp_Beliefs_F,SB_OSB_NRA_Oth_Sp_Beliefs_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,OS_visitors_M,OS_visitors_F,OS_visitors_P,Tot_M,Tot_F,Tot_P
120031680,597,699,1298,238,250,484,0,0,0,91,102,194,8,4,10,1221,1493,2714,0,0,3,174,194,371,8,14,19,5,0,3,11,9,14,58,48,103,35,38,75,28,40,73,180,217,400,4,4,4,6,8,13,95,126,222,133,174,310,0,0,0,2299,2711,5016,2792,1723,4512,252,176,424,9,3,8,0,0,0,22,20,37,29,30,58,52,44,101,2070,1846,3920,18,7,30,13,0,15,2098,1865,3963,585,556,1145,56,43,98,8739,7825,16571
120031681,239,325,562,226,254,483,0,0,0,35,28,65,0,0,6,1445,1450,2892,0,0,4,200,230,428,0,4,3,0,0,3,9,4,8,43,66,111,14,24,37,12,27,39,118,131,250,0,0,3,15,18,32,47,76,121,79,110,192,21,12,32,2277,2434,4713,457,473,928,255,244,502,4,5,7,0,0,0,21,22,46,18,12,27,39,31,73,982,997,1981,10,12,22,0,4,4,995,1012,2006,227,222,449,10,8,16,4493,4758,9253
121011399,353,553,904,708,912,1617,6,6,9,110,142,254,0,0,0,1762,2140,3902,9,9,22,142,144,281,12,17,27,3,0,3,19,29,41,66,70,133,48,63,108,74,77,155,176,224,396,6,8,9,11,14,19,143,188,333,199,253,455,4,4,7,3471,4295,7769,429,382,808,177,185,364,101,108,218,0,0,0,26,24,48,66,70,133,88,98,185,4868,4618,9479,53,45,96,14,23,36,4928,4681,9609,596,584,1179,40,46,83,10195,10929,21120
121011401,193,277,473,440,507,954,0,3,5,36,47,78,0,0,0,1004,1224,2229,4,0,8,75,96,171,3,5,7,3,3,9,9,7,16,18,21,39,19,21,45,17,36,53,78,94,175,4,0,3,6,7,12,62,79,148,95,138,236,0,5,9,1886,2300,4189,252,268,518,93,72,164,44,50,98,0,0,0,17,11,25,20,21,37,35,27,66,2888,2742,5630,40,30,70,8,23,28,2938,2797,5730,739,813,1551,19,32,52,6208,6633,12841
121011682,171,295,466,399,405,802,3,3,3,42,39,80,0,0,0,689,785,1469,0,0,0,28,28,56,0,0,0,0,6,3,4,5,12,14,11,26,23,22,43,23,36,54,75,81,158,0,0,0,0,0,0,61,90,154,82,90,171,4,0,6,1443,1604,3044,414,405,820,125,113,247,38,39,74,0,0,0,18,18,37,26,26,57,46,47,89,2062,1887,3952,24,15,42,8,11,24,2093,1916,4011,265,246,510,10,14,27,4611,4673,9284
121011683,123,167,287,956,1016,1976,7,3,11,44,42,85,0,0,0,1534,1706,3247,3,9,8,142,160,300,3,4,5,0,0,4,10,15,29,62,82,141,20,13,34,25,33,52,101,105,202,0,0,0,0,0,0,107,142,246,96,122,218,0,4,3,3116,3457,6571,51,55,106,27,44,67,118,128,248,0,0,0,9,7,13,27,37,58,34,46,75,2682,2538,5223,36,30,65,4,5,12,2721,2569,5293,265,312,575,17,22,41,6465,6796,13265
121011684,556,850,1405,467,585,1055,7,6,14,120,168,285,0,0,4,1587,1722,3305,0,3,3,63,66,129,7,4,12,7,3,12,18,19,31,53,53,105,59,64,119,53,84,141,225,286,508,5,4,7,6,10,19,109,160,268,203,301,499,3,0,3,2984,3547,6532,455,438,894,136,118,255,50,48,105,0,0,0,19,18,30,32,57,96,50,73,129,4511,4605,9112,33,17,49,16,16,30,4555,4638,9195,544,598,1143,101,95,197,9435,10411,19847
121011685,108,162,270,780,874,1653,0,0,5,38,39,80,0,0,0,1825,1860,3687,0,0,4,113,144,261,0,0,0,4,3,9,16,18,33,12,15,30,15,12,24,29,34,59,101,103,206,0,0,0,0,0,7,97,121,223,83,87,168,4,4,12,3117,3331,6449,158,147,309,51,54,98,60,74,131,0,3,3,11,17,22,25,21,48,38,39,72,2518,2334,4856,22,29,51,11,11,25,2549,2378,4927,277,290,572,29,27,57,6384,6500,12879
121011686,176,245,420,702,900,1607,0,3,3,58,66,125,0,4,0,1871,2059,3928,4,6,16,144,179,319,3,8,8,4,5,7,25,34,58,39,35,69,18,28,44,42,49,88,116,132,251,7,8,13,3,7,11,88,154,241,115,166,282,4,6,11,3240,3836,7076,255,259,510,139,131,270,76,74,153,0,0,0,19,25,45,35,52,86,56,73,133,3222,3024,6238,28,29,54,15,10,20,3262,3053,6318,340,381,722,16,20,35,7553,8076,15635
121011687,130,217,345,687,801,1489,7,5,15,33,42,72,0,0,0,1599,1849,3450,5,6,12,181,165,340,10,9,23,5,0,4,9,16,26,104,119,221,27,30,65,36,47,81,93,103,194,0,0,0,6,4,10,57,118,175,87,129,223,0,0,5,2939,3454,6394,73,112,185,67,65,133,56,55,114,0,0,0,4,7,12,19,32,49,23,40,64,2452,2487,4940,29,19,45,5,17,19,2487,2522,5007,249,299,549,16,15,33,6051,6770,12813
121021403,242,344,590,1278,1392,2667,0,0,0,159,164,324,0,0,3,2022,2206,4228,22,22,41,72,103,172,29,31,64,20,16,33,22,40,58,17,17,39,39,54,91,81,102,182,181,223,399,15,26,39,74,76,147,284,371,655,264,300,567,12,10,15,4588,5147,9731,612,654,1264,270,250,519,40,43,82,0,0,0,54,44,95,33,56,84,89,95,179,4470,4113,8581,36,32,71,9,35,36,4517,4177,8689,442,393,836,31,32,66,10828,11140,21963
121021404,49,85,133,975,1003,1982,4,0,0,104,120,221,0,0,0,1091,1197,2289,3,3,8,40,50,93,19,25,46,11,5,18,13,16,29,7,9,14,15,25,41,25,29,57,71,112,181,4,7,4,25,38,67,177,222,397,146,167,318,12,11,21,2749,3035,5786,68,76,142,54,48,102,25,40,60,0,0,6,3,3,3,14,19,28,17,22,34,2644,2339,4987,23,29,50,8,19,36,2682,2385,5065,180,170,348,6,3,7,5818,5862,11684
121021406,191,265,456,1146,1348,2497,6,0,4,265,308,577,0,4,0,1975,2155,4132,18,17,36,105,103,206,12,10,15,3,4,12,29,27,61,14,10,29,44,39,78,77,72,146,164,191,359,5,7,7,77,106,181,316,365,689,265,290,551,8,8,13,4524,5070,9599,385,390,777,114,123,236,23,23,38,0,0,0,23,28,54,32,38,68,62,60,126,3715,3225,6941,41,38,77,17,28,43,3777,3284,7062,331,359,687,25,28,50,9428,9594,19027
121021577,228,366,599,340,361,705,0,0,0,87,135,216,0,0,0,817,948,1768,7,7,12,55,56,112,4,6,11,10,9,20,8,4,15,16,10,33,29,38,74,43,44,90,92,124,216,7,3,11,22,37,57,75,109,182,155,215,373,3,3,10,1784,2115,3895,903,829,1737,202,175,377,21,19,38,0,0,0,82,71,151,33,38,66,114,107,219,2212,2048,4265,17,18,38,8,5,10,2233,2080,4309,452,439,892,20,29,50,5954,6166,12120
121021578,183,240,421,549,636,1181,0,0,0,107,126,234,0,0,0,877,929,1801,3,5,7,39,47,79,11,11,20,9,12,23,14,9,23,17,16,34,22,30,46,42,52,94,107,121,226,3,11,13,36,43,76,116,139,255,144,152,300,0,9,11,2100,2328,4421,206,229,438,66,66,131,24,25,48,0,0,0,5,9,15,27,31,60,33,43,74,2308,2161,4462,22,18,41,9,9,20,2336,2191,4527,264,294,561,11,16,30,5230,5427,10655
121021579,184,265,447,397,543,934,0,0,4,73,109,190,0,0,0,893,1031,1922,11,11,24,33,40,75,0,5,7,4,8,6,8,12,14,8,7,22,30,55,80,30,38,66,100,124,227,7,7,8,14,28,42,102,136,242,133,155,283,0,4,7,1847,2317,4165,853,861,1711,172,168,341,32,48,89,0,0,0,48,37,86,29,40,67,79,77,157,2166,2015,4179,15,16,31,8,8,15,2182,2040,4219,314,351,664,26,21,48,5697,6141,11834
121031407,381,588,969,1175,1386,2561,0,0,0,151,195,350,0,0,0,1475,1645,3126,5,5,8,125,122,251,7,15,26,9,11,25,22,19,46,16,21,44,43,54,94,82,87,169,320,339,660,0,3,7,10,9,15,304,442,750,224,283,508,6,4,13,3983,4651,8635,279,268,546,153,140,296,180,205,382,0,0,0,54,29,85,54,56,109,104,91,196,5111,5007,10120,32,34,62,8,18,25,5154,5059,10209,466,573,1039,49,54,98,10739,11632,22374
121031408,359,556,915,1612,1849,3460,0,4,6,95,121,215,0,0,0,2055,2268,4328,11,5,20,142,140,281,6,10,14,4,9,9,20,33,55,49,58,102,58,59,118,63,82,142,283,313,603,12,3,14,6,19,25,313,378,691,213,241,459,14,13,20,4962,5613,10572,212,198,409,99,92,190,161,169,326,0,0,0,32,20,55,59,55,115,87,80,168,5285,5196,10482,58,43,104,13,14,32,5364,5252,10614,497,563,1060,43,48,90,11779,12576,24352
121031409,208,322,535,1254,1471,2726,0,0,0,101,134,232,0,0,0,1441,1555,2997,0,0,0,73,79,150,9,10,19,10,10,11,11,15,31,36,30,63,38,35,72,50,75,130,195,228,416,5,6,3,0,3,3,280,417,696,118,179,291,5,10,5,3624,4237,7858,216,268,485,86,110,199,110,93,201,0,0,0,43,47,92,29,31,55,76,73,145,3426,3480,6905,33,22,55,10,11,23,3463,3515,6985,308,308,619,20,20,37,8115,8950,17062
121031410,233,364,599,1436,1651,3089,0,0,0,114,128,242,0,0,0,1442,1824,3266,12,13,24,107,119,231,0,12,12,3,3,6,19,39,55,33,38,75,37,40,74,80,96,176,225,249,473,6,4,17,15,16,31,290,412,698,204,258,462,10,10,20,4039,4915,8950,232,236,470,89,110,204,887,828,1723,0,0,0,52,55,105,60,71,134,112,129,240,4367,4122,8490,24,26,54,12,16,25,4407,4164,8570,381,406,783,30,38,64,10408,11199,21606
121031411,156,236,395,1615,1991,3601,0,0,0,75,114,192,0,0,0,1624,1951,3573,16,12,22,88,99,187,5,13,12,5,7,13,24,41,62,26,25,55,45,45,94,52,76,131,207,227,437,9,3,13,34,41,76,381,576,961,207,234,437,10,15,21,4443,5456,9895,248,258,501,76,93,174,75,95,168,0,0,0,59,53,107,30,34,59,85,86,170,4133,3718,7845,29,34,64,10,17,32,4168,3775,7941,373,431,806,26,23,53,9646,10459,20103
121031412,177,255,432,1482,1731,3215,0,0,0,99,129,229,6,5,0,1507,1764,3274,0,0,0,92,101,188,3,12,20,0,0,7,14,24,43,17,23,40,32,31,65,53,79,132,225,254,479,3,6,10,102,124,231,345,406,752,225,237,463,9,10,12,4218,4938,9155,296,288,586,94,92,183,51,51,102,0,0,0,45,51,93,39,42,85,83,91,181,3526,3226,6750,28,22,52,0,11,15,3559,3256,6818,417,453,868,32,29,68,8927,9458,18390
121041413,135,264,399,1112,1337,2457,0,0,0,55,52,107,0,0,0,1823,2225,4054,4,3,8,129,181,309,9,11,15,7,7,15,19,25,45,12,16,29,23,44,68,21,28,54,150,163,308,0,0,3,0,7,9,131,174,300,114,166,279,0,3,6,3617,4456,8071,144,126,276,62,71,127,117,134,249,0,0,0,5,15,23,23,37,55,30,53,79,4056,4242,8294,36,47,85,19,21,41,4110,4312,8424,430,462,895,22,26,47,8663,9907,18568
121041414,158,320,477,743,933,1673,0,0,0,61,74,132,0,0,0,1520,2004,3525,3,8,16,87,122,208,12,6,13,0,0,0,23,25,46,14,18,33,29,25,54,35,50,86,112,127,238,6,4,9,0,13,11,114,157,270,122,181,301,7,8,16,2881,3758,6632,274,252,529,57,60,113,84,102,192,0,0,0,25,14,36,41,45,84,59,60,121,4255,4310,8573,69,56,127,19,17,41,4347,4391,8738,461,482,941,24,23,44,8350,9443,17793
121041416,154,243,394,873,1057,1927,0,0,0,41,51,96,0,0,0,1500,1999,3499,0,0,0,105,131,237,3,12,22,4,7,12,15,29,49,13,13,25,26,26,47,43,63,104,118,155,276,3,0,4,6,3,11,107,168,275,90,150,240,3,3,8,2952,3874,6829,183,169,349,60,55,118,85,92,180,0,0,3,15,14,34,17,37,55,40,47,86,3662,3722,7381,45,38,85,18,32,47,3716,3797,7514,529,645,1177,23,27,46,7749,8944,16693
121041417,141,267,408,500,555,1058,0,0,0,29,34,65,0,0,0,1089,1333,2424,0,0,0,76,90,169,7,4,11,0,3,4,15,13,30,5,11,18,23,35,55,18,31,49,96,97,189,0,3,3,0,3,3,82,94,177,98,121,217,0,6,5,2041,2440,4483,248,255,499,95,79,169,38,38,75,0,0,0,15,16,34,30,33,66,51,46,97,2757,2596,5355,29,23,55,13,22,33,2799,2637,5436,497,477,973,43,45,90,5945,6289,12236
121041688,63,161,221,1016,1234,2246,0,0,0,34,42,80,0,0,0,1306,1698,3002,0,0,0,123,160,281,3,11,13,5,6,9,16,23,41,14,12,30,26,22,45,14,34,47,131,146,279,5,4,4,3,3,8,118,155,278,64,111,171,8,10,11,2883,3657,6538,85,100,189,54,28,85,56,68,130,0,0,0,4,5,6,19,25,46,23,31,53,2632,2823,5458,35,25,60,8,19,25,2673,2870,5544,328,354,686,20,26,41,6186,7292,13481
121041689,62,107,175,1185,1337,2517,0,0,0,31,39,76,0,0,0,1468,1905,3369,0,0,0,147,169,317,3,13,14,5,5,8,21,32,50,5,5,14,23,24,50,27,29,53,118,161,285,0,0,0,0,5,5,84,127,203,86,123,210,4,3,8,3210,3986,7201,50,45,101,33,40,73,47,53,98,0,0,0,5,6,12,24,19,45,34,22,49,2739,2988,5733,35,27,61,11,25,34,2781,3046,5830,313,316,634,17,19,36,6552,7645,14197
122011418,63,132,197,1515,1829,3348,0,0,0,52,47,95,0,0,0,2285,2550,4836,0,0,0,216,259,479,20,20,40,7,11,13,27,39,70,20,19,35,31,30,60,27,35,61,168,188,349,3,15,15,3,3,9,127,168,295,127,165,289,7,6,12,4625,5381,10007,51,32,82,50,45,94,35,45,71,0,0,0,19,16,34,25,28,53,42,46,87,4527,4401,8932,24,28,51,12,31,44,4566,4457,9022,421,361,788,21,23,44,9867,10529,20400
122011419,79,125,203,1244,1475,2722,0,0,0,57,78,126,0,4,4,2073,2447,4515,4,0,3,103,131,235,22,22,39,9,8,21,21,34,57,4,8,11,42,54,94,34,52,88,144,180,325,0,4,4,9,10,22,120,156,273,130,160,297,9,4,16,4021,4831,8856,33,26,61,31,21,49,45,52,107,0,0,0,7,12,18,20,21,45,27,32,59,5719,5501,11215,41,32,75,21,37,64,5783,5576,11360,651,610,1264,57,61,116,10733,11344,22081
122021420,43,71,114,1020,1122,2145,0,4,4,27,35,58,0,0,0,1006,1202,2212,0,0,0,42,43,83,7,15,22,0,0,0,20,25,36,0,0,0,12,23,31,38,53,91,110,102,213,3,0,3,8,5,17,107,174,283,70,102,172,0,0,5,2467,2900,5368,6,10,16,8,19,25,32,33,63,0,0,0,0,0,0,16,16,40,16,22,39,3439,3249,6691,30,28,59,16,23,44,3487,3301,6786,310,315,623,21,17,41,6396,6687,13082
122021421,21,49,71,894,1041,1940,0,0,0,78,90,164,0,0,0,1093,1282,2378,0,0,0,74,75,153,16,18,43,6,0,5,21,11,30,12,14,25,8,16,21,54,62,114,83,89,162,0,4,4,8,5,7,124,177,303,115,113,230,0,7,10,2585,3013,5598,5,12,20,9,5,12,17,19,28,0,0,0,5,7,12,5,22,30,17,28,47,2440,2238,4679,28,14,44,22,24,39,2494,2279,4768,276,300,573,10,7,16,5427,5697,11124
122021422,32,70,104,1089,1205,2298,0,0,0,39,42,89,0,0,0,1163,1361,2520,0,3,0,59,81,139,34,25,62,0,0,0,22,24,49,3,3,5,17,19,35,36,48,88,115,142,252,4,4,5,7,7,13,131,179,309,129,143,268,0,0,0,2849,3281,6134,18,16,33,13,17,35,29,30,53,0,0,0,3,4,15,7,12,22,17,18,34,3335,3114,6448,20,14,28,20,38,55,3371,3161,6537,302,291,587,5,5,13,6635,6900,13527
122021690,47,79,123,1051,1340,2389,0,0,0,61,54,115,0,0,0,1540,1814,3353,0,0,0,124,132,259,11,15,32,0,0,0,18,21,35,10,8,15,21,24,45,87,88,175,110,125,238,3,0,6,5,7,8,205,229,433,129,174,302,0,4,3,3382,4046,7425,33,35,70,21,20,37,17,27,44,0,0,0,18,8,23,13,19,33,24,25,53,2907,2704,5615,23,23,47,9,14,24,2937,2744,5685,496,578,1075,11,13,27,6971,7566,14541
122021691,27,64,85,803,874,1680,0,0,0,79,90,172,0,0,0,1142,1292,2438,0,0,0,65,83,152,9,13,19,0,0,6,3,7,11,5,10,19,13,20,28,61,77,130,65,77,136,3,3,6,0,0,4,86,114,204,120,117,233,3,4,4,2467,2784,5255,21,13,27,8,14,24,9,10,15,0,0,0,5,0,10,14,21,41,20,30,52,2419,2284,4704,12,11,20,9,14,25,2436,2309,4744,278,268,541,4,6,10,5276,5482,10756
122031424,119,158,270,820,1022,1844,0,0,4,74,97,168,0,0,0,2053,2252,4305,0,4,4,157,145,300,28,29,61,24,25,53,9,12,22,30,32,58,24,28,51,54,57,117,125,144,270,5,9,10,3,6,4,128,165,295,125,152,278,0,4,9,3657,4178,7839,60,44,107,69,56,125,12,19,28,0,0,0,25,27,46,33,28,66,54,56,111,2676,2467,5149,23,19,43,8,24,28,2706,2511,5221,329,333,656,14,8,22,7014,7369,14378
122031425,27,41,66,539,733,1277,0,0,0,42,43,85,0,0,0,1088,1025,2120,0,0,0,69,70,133,3,3,10,3,11,18,11,23,39,12,13,25,17,25,40,37,48,86,68,87,150,9,15,23,9,0,7,66,107,178,61,57,124,0,0,0,2045,2261,4302,18,15,38,24,12,39,9,13,24,0,0,0,0,0,6,7,10,17,7,13,23,1564,1531,3092,4,9,13,4,13,13,1573,1549,3121,163,178,335,6,0,10,3868,4092,7960
122031427,89,129,224,806,970,1782,21,25,41,53,75,125,0,0,0,1378,1466,2845,4,6,9,116,143,257,10,19,28,0,3,5,13,14,25,146,159,308,42,42,80,58,82,135,87,117,206,3,4,14,4,3,6,146,192,339,176,210,386,6,3,9,3071,3535,6607,44,43,87,34,46,82,40,47,93,0,0,0,16,5,18,28,37,67,43,43,89,2730,2486,5216,18,20,40,16,18,35,2763,2524,5289,275,321,594,9,12,18,6377,6709,13082
122031429,126,166,298,1183,1287,2465,0,6,3,76,94,167,0,0,0,2420,2658,5082,7,0,7,115,102,214,25,29,53,16,32,48,21,23,44,7,18,30,28,22,54,50,54,104,115,114,228,0,5,3,6,11,21,154,205,359,141,170,311,6,5,13,4367,4837,9207,85,55,131,56,59,117,23,16,41,0,0,0,15,9,23,20,33,51,36,42,73,5283,5126,10403,61,38,94,32,43,67,5368,5200,10570,534,477,1008,20,21,40,10610,10863,21474
122031430,88,120,215,1090,1276,2359,0,0,3,67,63,132,0,0,0,1954,2232,4191,0,3,6,116,130,251,21,16,38,7,10,19,24,28,53,4,8,10,40,30,68,42,49,90,138,148,285,0,0,3,0,7,7,134,192,330,124,152,271,0,9,9,3776,4356,8131,109,97,205,47,67,114,38,35,68,0,0,0,15,15,31,21,39,58,41,53,92,4032,3680,7711,19,19,32,9,23,24,4056,3714,7766,372,368,742,11,17,25,8537,8816,17353
122031432,17,20,38,352,391,738,0,0,0,21,15,28,8,0,9,353,370,721,0,0,0,32,22,58,3,5,14,0,0,0,8,9,17,6,3,15,11,4,21,24,17,48,35,33,71,0,0,0,0,0,0,44,61,103,38,53,91,0,3,0,938,996,1934,6,8,9,8,6,16,17,6,27,0,0,0,0,0,0,5,8,12,5,8,12,842,741,1582,9,8,13,0,3,3,854,742,1601,78,57,137,4,7,6,1924,1858,3779
122031692,38,56,91,709,926,1628,0,0,4,42,38,80,0,0,0,927,1070,1993,6,10,17,62,71,136,0,10,8,8,3,11,15,20,33,89,91,180,21,30,50,60,59,121,76,104,183,3,0,5,4,0,4,146,178,321,133,157,293,0,0,3,2303,2779,5084,47,41,84,16,15,32,21,11,33,0,0,0,8,12,25,7,10,8,12,21,33,1546,1421,2964,17,10,26,4,4,12,1561,1439,2996,114,126,242,4,12,10,4112,4495,8610
122031693,54,83,136,946,1125,2071,0,0,0,53,67,121,0,0,0,1770,1915,3688,0,0,0,113,100,210,19,23,43,12,21,35,14,23,37,8,5,10,17,20,37,33,43,83,100,125,232,14,13,24,4,0,6,120,158,279,121,154,274,0,3,3,3356,3809,7159,29,21,49,39,14,53,17,17,35,0,0,0,11,12,20,15,17,34,27,25,54,2894,2708,5598,32,13,49,8,10,18,2931,2736,5663,337,311,650,7,22,27,6786,7037,13826
122031694,52,80,133,541,604,1146,0,0,0,30,29,58,0,0,0,990,1079,2072,0,0,0,55,72,131,20,17,32,0,0,4,11,18,32,5,6,6,15,9,22,23,41,59,50,67,112,0,4,4,5,6,5,74,87,157,69,75,147,0,0,0,1895,2108,3998,61,49,108,37,20,60,19,15,36,0,0,0,15,19,34,14,21,33,25,41,69,2120,2002,4125,20,14,31,17,18,35,2157,2036,4191,223,224,447,9,16,20,4471,4588,9063
122031695,462,534,994,613,721,1335,3,0,0,58,76,141,0,0,0,1793,2090,3883,0,0,0,185,243,433,21,24,48,29,25,57,16,22,35,17,9,26,43,41,81,54,70,129,101,149,250,9,9,15,5,12,16,83,109,195,211,247,462,8,11,17,3248,3871,7124,507,415,919,164,135,303,17,30,48,0,0,0,110,100,214,35,39,80,150,143,291,3567,3384,6948,30,20,50,18,50,67,3617,3451,7070,459,409,867,18,19,40,8648,9007,17653
122031696,62,114,180,1249,1417,2662,0,0,9,85,83,171,0,0,0,1869,2035,3903,4,4,4,123,124,251,5,20,25,8,14,19,17,23,44,120,127,249,39,48,86,100,122,223,142,153,294,9,7,13,8,11,16,179,208,385,235,252,480,0,4,4,4201,4643,8846,49,45,103,30,33,67,25,28,59,0,0,0,16,20,33,30,38,72,45,54,99,3744,3309,7052,26,7,32,11,19,28,3782,3332,7117,408,436,841,10,9,17,8617,8708,17323
122031697,25,47,76,832,1087,1915,0,0,0,80,79,158,0,0,0,1224,1447,2669,0,0,0,53,52,102,21,28,43,0,6,4,16,17,33,0,3,3,20,25,47,49,59,107,79,110,191,0,3,3,0,4,7,123,174,298,100,116,217,5,3,8,2599,3207,5810,34,23,56,18,6,28,19,21,38,0,0,0,4,0,3,13,24,38,13,27,37,2314,2131,4443,22,19,42,12,15,27,2347,2164,4511,272,304,572,11,10,17,5332,5807,11141
123011433,26,34,59,1357,1718,3072,5,3,8,75,93,167,35,35,69,2020,2254,4275,0,4,4,60,78,139,25,32,61,5,10,10,11,17,28,0,3,0,17,40,54,62,69,133,109,143,254,4,12,18,9,3,9,154,183,337,150,162,313,14,14,26,4104,4880,8989,6,11,18,30,26,56,9,4,12,0,0,0,7,3,11,14,11,28,24,15,38,1794,1662,3452,14,11,23,0,7,7,1807,1684,3490,286,311,599,14,3,19,6303,6971,13274
123011698,59,89,146,419,490,909,16,14,36,32,46,76,0,0,0,887,933,1825,0,0,0,42,70,113,10,11,19,12,17,29,4,5,8,8,7,7,20,21,46,42,49,89,29,50,77,0,7,8,10,13,23,47,67,115,97,102,206,4,8,7,1683,1905,3584,38,45,80,147,134,281,0,0,0,0,0,0,24,13,38,4,3,12,33,22,52,1041,969,2010,5,3,5,3,4,5,1054,974,2022,140,116,253,4,4,3,3141,3278,6424
123011699,67,65,130,1223,1419,2647,8,6,14,70,59,128,21,31,55,1998,2282,4280,6,9,17,136,117,259,16,32,54,16,5,21,8,15,24,12,11,24,20,13,34,71,82,157,89,111,205,3,16,14,3,14,21,106,142,247,135,149,287,5,3,11,3969,4518,8490,79,68,151,120,127,244,0,5,3,0,0,0,30,23,48,19,20,40,42,45,85,2161,1973,4133,19,23,37,6,9,20,2182,2003,4184,354,324,674,6,0,6,6811,7163,13974
123011700,55,90,142,827,959,1781,15,8,22,59,66,129,11,10,14,2155,2198,4356,0,0,0,171,172,347,15,17,37,14,12,19,6,14,19,12,13,23,26,24,50,73,72,144,52,66,117,6,5,7,12,13,21,64,64,129,131,164,296,0,0,5,3656,3867,7526,88,80,172,247,230,479,7,0,11,0,0,0,25,31,64,10,14,19,39,48,87,1252,1175,2432,8,10,15,0,3,5,1258,1195,2453,201,171,369,0,9,14,5557,5696,11249
123011701,104,149,252,1503,1704,3208,5,6,12,140,167,311,3,5,9,2713,2980,5694,5,3,7,203,225,429,12,26,36,38,35,69,23,21,45,43,42,86,47,54,101,94,108,197,121,149,270,9,18,28,16,29,45,113,177,290,236,260,494,13,13,31,5343,6015,11359,124,120,249,244,234,482,5,3,9,0,0,5,23,24,54,27,45,70,57,73,125,3053,2644,5700,23,19,37,7,15,19,3080,2676,5758,350,329,685,10,11,23,9316,9617,18931
123011702,46,55,103,586,713,1297,0,0,4,41,59,101,4,3,3,1281,1499,2778,0,0,3,86,78,165,15,16,29,17,10,25,7,12,15,8,14,25,11,12,20,78,74,154,30,46,83,7,16,23,16,22,40,36,68,98,110,122,234,3,10,13,2339,2775,5119,125,116,245,141,139,273,8,0,9,0,0,0,49,46,94,13,14,25,60,60,121,1702,1568,3267,17,11,22,3,4,9,1723,1577,3300,167,193,363,9,3,12,4611,4924,9537
