SA2_CODE_2021,0_299_Separate_house,0_299_Sd_rw_tce_hse_th,0_299_Flat_apartment,0_299_Other_dwelling,0_299_Dwelling_structure_NS,0_299_Tot,300_449_Separate_house,300_449_Sd_rw_tce_hse_th,300_449_Flat_apartment,300_449_Other_dwelling,300_449_Dwg_structure_NS,300_449_Tot,450_599_Separate_house,450_599_Sd_rw_tce_hse_th,450_599_Flat_apartment,450_599_Other_dwelling,450_599_Dwg_structure_NS,450_599_Tot,600_799_Separate_house,600_799_Sd_rw_tce_hse_th,600_799_Flat_apartment,600_799_Other_dwelling,600_799_Dwg_structure_NS,600_799_Tot,800_999_Separate_house,800_999_Sd_rw_tce_hse_th,800_999_Flat_apartment,800_999_Other_dwelling,800_999_Dwg_structure_NS,800_999_Tot,1000_1399_Separate_house,1000_1399_Sd_rw_tce_hse_th,1000_1399_Flat_apartmnt,1000_1399_Other_dwelling,1000_1399_Dwg_structure_NS,1000_1399_Tot,1400_1799_Separate_house,1400_1799_Sd_rw_tce_hse_th,1400_1799_Flat_apartmnt,1400_1799_Other_dwelling,1400_1799_Dwg_structure_NS,1400_1799_Tot,1800_2399_Separate_house,1800_2399_Sd_rw_tce_hse_th,1800_2399_Flat_apartmnt,1800_2399_Other_dwelling,1800_2399_Dwg_structure_NS,1800_2399_Tot,2400_2999_Separate_house,2400_2999_Sd_rw_tce_hse_th,2400_2999_Flat_apartmnt,2400_2999_Other_dwelling,2400_2999_Dwg_structure_NS,2400_2999_Tot,3000_3999_Separate_house,3000_3999_Sd_rw_tce_hse_th,3000_3999_Flat_apartmnt,3000_3999_Other_dwelling,3000_3999_Dwg_structure_NS,3000_3999_Tot,4000_over_Separate_house,4000_over_Sd_rw_tce_hse_th,4000_over_Flat_apartmnt,4000_over_Other_dwelling,4000_over_Dwg_structure_NS,4000_over_Tot,M_rep_NS_Sep_house,M_rep_NS_Sd_rw_tce_hse_th,M_rep_NS_Flat_apart,M_rep_NS_Other_dwelling,M_rep_NS_Dwg_structu_ns,M_rep_NS_Tot,Tot_Sep_hse,Tot_Sd_row_tce_hse_th,Tot_Flat_apartment,Tot_Other_dwelling,Tot_Dwelling_structure_NS,Tot_Tot
103041079,59,4,0,6,0,72,24,0,0,0,0,26,24,0,4,0,0,27,53,0,0,0,0,51,94,0,0,4,0,94,247,0,0,4,0,255,218,0,0,10,0,228,263,3,0,13,0,279,146,0,0,8,0,155,144,0,0,4,0,147,151,0,0,7,0,154,99,0,0,3,0,104,1522,9,0,61,0,1596
104011080,71,0,0,0,0,74,42,0,0,0,0,42,58,5,6,0,0,62,128,3,0,0,0,137,185,7,0,3,0,185,573,14,11,3,0,600,446,10,6,3,0,468,274,6,0,3,0,283,58,0,0,0,0,60,46,0,0,0,0,51,36,0,0,0,0,39,85,0,0,3,0,95,2006,43,24,29,0,2098
104011081,113,0,0,3,0,117,85,0,0,0,0,88,68,0,0,0,0,68,120,0,0,0,0,119,153,0,0,0,0,150,412,0,0,11,0,423,377,0,0,3,0,384,317,0,0,3,0,320,102,0,0,0,0,104,62,0,0,0,0,67,46,0,0,0,0,47,126,0,0,0,0,134,1972,10,4,32,6,2012
104011082,94,5,0,0,0,103,45,0,0,0,0,50,33,3,0,0,0,41,74,10,0,0,0,83,108,8,0,0,0,120,261,31,0,4,0,297,268,15,7,5,0,290,324,15,6,3,0,342,93,4,0,0,4,107,59,4,0,4,0,69,43,0,3,0,0,46,93,15,0,3,0,109,1496,105,29,21,3,1654
104021083,39,0,0,0,0,39,24,0,0,0,0,24,22,3,0,0,0,23,27,0,0,0,0,31,54,0,0,0,0,54,123,0,0,0,0,128,116,0,0,0,0,116,128,0,0,0,0,129,62,0,0,0,0,64,46,0,0,0,0,41,16,0,0,0,0,15,35,4,0,0,0,36,683,7,4,0,3,697
104021084,62,7,7,0,0,78,26,4,0,0,0,28,21,4,3,0,0,27,58,9,3,0,0,69,71,17,20,0,0,98,222,51,32,0,0,314,325,44,20,0,0,392,439,31,17,0,0,491,135,3,3,0,0,140,73,9,3,0,0,79,42,4,0,0,0,42,96,13,5,4,0,117,1566,199,121,4,0,1891
104021085,35,5,6,0,0,52,7,0,3,0,0,12,8,0,4,0,0,17,25,0,3,0,0,32,36,14,15,0,0,58,97,15,37,0,0,151,153,14,19,0,0,186,185,22,17,0,0,225,86,7,0,0,0,94,39,8,5,0,0,53,15,0,0,0,0,15,34,10,8,0,0,52,731,91,122,0,0,948
104021086,24,0,0,0,0,24,18,0,0,0,0,18,8,0,0,0,0,8,25,0,0,0,0,26,28,0,0,0,0,26,83,0,0,0,0,83,101,0,0,0,0,98,109,0,0,0,0,111,56,0,0,0,0,56,45,0,0,0,0,45,20,0,0,0,0,20,37,0,0,0,0,37,550,0,0,9,0,554
104021087,29,0,0,0,0,29,17,0,0,0,0,17,8,0,0,0,0,8,21,0,0,0,0,21,28,0,0,0,0,28,85,0,0,0,0,85,42,0,0,0,0,43,34,0,0,0,0,34,9,0,0,0,0,9,4,0,0,0,0,4,15,0,0,0,0,15,13,0,0,0,0,13,309,5,0,0,0,313
104021088,61,4,0,0,0,66,17,3,0,0,0,21,20,5,0,0,0,23,32,0,0,0,0,38,50,5,7,0,0,57,136,9,0,0,0,149,167,23,4,0,0,195,306,25,5,0,0,333,185,3,0,0,0,189,152,6,0,0,0,156,67,8,0,4,0,82,70,0,0,0,0,73,1253,99,12,4,5,1377
104021089,108,6,4,0,0,124,46,14,3,0,0,58,48,13,0,0,0,63,72,8,4,0,0,83,108,11,6,0,0,127,320,27,16,0,0,372,445,36,10,0,0,496,514,21,4,0,0,536,219,6,0,0,0,226,135,0,4,0,0,138,67,0,0,0,0,70,125,4,6,0,0,137,2207,148,68,5,0,2426
104021090,24,0,0,0,0,25,8,0,0,0,0,10,9,0,0,0,0,9,11,0,0,0,0,14,26,0,0,0,0,29,90,4,0,0,0,87,82,8,3,0,0,91,104,5,0,0,0,106,34,0,0,0,0,35,35,0,0,0,0,39,16,4,0,0,0,20,35,0,0,0,0,35,471,20,4,3,5,498
104021091,81,3,0,0,0,84,42,0,0,0,0,46,22,0,0,0,0,25,60,0,0,5,0,65,63,3,0,0,0,64,201,7,0,5,0,213,257,6,0,0,0,268,420,7,0,0,0,428,158,0,0,0,0,158,76,3,4,0,0,79,45,0,0,0,0,44,99,4,0,0,0,104,1529,35,8,8,0,1583
105011092,26,0,0,0,0,26,16,0,0,0,0,16,17,0,0,0,0,15,28,0,0,0,0,28,24,0,0,0,0,24,33,0,0,0,0,33,28,0,0,0,0,26,10,0,0,0,0,10,3,0,0,0,0,3,4,0,0,0,0,4,9,0,0,0,0,6,15,0,0,0,0,18,208,0,0,0,4,214
105011093,27,0,0,0,0,25,18,0,0,0,0,18,24,0,0,0,0,24,36,0,0,0,0,39,51,0,0,0,0,51,83,0,0,0,0,87,48,0,0,0,0,52,41,0,4,0,3,46,5,0,0,0,0,5,17,0,0,0,0,17,14,0,0,0,0,12,23,0,0,0,0,22,378,0,0,7,3,394
105011094,51,0,0,0,0,49,25,0,0,0,0,22,22,0,0,0,0,22,31,0,0,0,0,31,27,0,0,0,0,27,59,0,0,0,0,59,22,0,0,0,0,24,21,0,0,0,0,18,11,0,0,0,0,11,4,0,0,0,0,4,22,0,0,0,0,22,26,0,0,0,0,22,307,4,0,0,0,311
105011095,31,0,0,0,0,31,19,0,0,0,0,18,21,0,0,0,0,21,47,0,0,0,0,47,51,0,0,0,0,52,80,0,0,0,0,85,48,0,0,0,0,48,41,0,0,0,3,41,11,0,0,0,0,11,7,0,0,0,0,7,11,0,0,0,0,15,30,0,0,0,0,30,404,4,0,3,8,411
105011096,48,0,0,0,0,53,17,0,0,0,0,16,14,0,0,3,0,17,21,0,0,3,0,26,18,0,0,0,0,26,39,0,0,3,0,42,9,0,0,0,0,10,13,0,0,0,0,17,4,0,0,0,0,5,7,0,0,0,0,11,13,0,0,0,0,18,20,0,0,0,0,22,236,0,0,21,10,266
105021097,138,0,0,0,0,138,183,6,0,0,0,184,184,0,0,0,0,186,336,0,0,0,0,339,322,3,0,0,0,325,479,0,0,0,0,479,227,0,0,3,0,231,110,0,0,0,0,108,38,0,0,0,0,38,22,0,0,0,0,28,19,0,0,0,0,19,143,0,0,0,0,143,2195,10,0,0,4,2219
105021098,21,0,0,0,0,23,4,0,0,0,0,4,9,0,0,0,0,9,4,0,0,0,0,8,4,0,0,0,0,4,4,0,0,0,0,6,3,0,0,0,0,3,6,0,0,0,0,6,4,0,0,0,0,4,4,0,0,0,0,4,11,0,0,0,3,8,14,0,0,0,0,13,77,0,0,0,8,84
105031099,75,0,0,0,3,80,55,0,0,0,0,61,55,0,0,0,0,54,75,0,0,0,0,78,77,0,0,0,0,74,123,0,0,0,0,123,59,0,0,0,0,64,33,0,0,0,3,38,20,0,0,0,0,20,17,0,0,0,0,17,25,0,0,0,0,26,53,0,0,0,0,53,676,0,0,0,9,689
105031100,36,0,0,0,0,45,15,0,0,0,0,14,15,0,0,0,0,15,30,7,0,0,0,34,72,11,0,0,0,85,278,14,0,0,0,294,271,0,0,0,0,273,236,7,0,0,0,241,87,0,0,0,0,88,58,0,0,0,0,58,35,0,0,0,0,35,69,5,0,0,0,73,1206,40,0,0,0,1258
105031101,61,0,0,0,0,62,33,0,0,0,0,32,30,0,0,0,0,34,62,0,0,0,0,70,119,3,4,0,0,128,487,20,8,0,0,511,614,14,4,0,0,632,463,4,0,0,3,472,149,3,0,0,0,152,86,0,0,0,0,88,58,0,0,0,0,61,133,7,0,0,0,145,2302,53,21,0,3,2382
105031102,23,0,0,0,0,26,19,4,0,0,0,19,26,0,0,0,0,28,56,0,0,0,0,65,102,0,8,0,0,104,265,0,4,0,0,269,258,0,0,0,0,265,275,0,0,0,0,274,81,0,0,0,0,81,44,0,0,0,0,44,25,0,0,0,0,27,87,0,0,0,0,93,1267,9,10,0,0,1284
105031103,53,0,0,0,0,54,17,0,0,0,0,17,8,0,0,0,0,8,24,3,0,0,0,31,48,0,0,0,0,52,132,0,0,0,0,132,136,5,0,0,0,136,165,3,0,0,0,164,95,0,0,0,0,94,57,0,0,0,0,57,41,0,0,0,0,41,56,0,0,0,0,56,826,8,0,0,0,839
105031104,66,0,0,0,0,66,17,0,0,0,0,17,18,4,0,0,0,26,34,0,0,0,0,34,37,0,0,0,0,37,68,0,0,0,0,68,54,0,0,0,0,54,31,0,0,0,0,31,8,0,0,0,0,8,12,0,0,0,0,12,21,0,0,0,0,21,31,0,0,0,0,31,401,4,0,0,0,406
105031105,55,0,0,0,0,54,19,0,0,0,0,25,14,0,0,0,0,14,53,0,0,0,0,53,80,0,0,0,0,83,134,0,0,0,0,134,96,0,0,0,0,94,73,0,0,0,0,73,27,0,0,0,0,30,17,0,0,0,0,17,25,0,0,0,0,25,46,0,0,0,0,46,640,0,0,4,0,648
105031106,56,0,0,0,0,56,30,0,0,6,0,40,34,0,0,0,0,35,92,0,0,0,0,96,114,0,0,0,0,113,159,0,0,0,0,161,105,0,0,0,0,110,91,0,0,0,0,91,34,0,0,0,0,35,30,0,0,0,0,30,27,0,0,0,0,27,52,0,0,0,0,56,827,6,0,8,8,845
106011107,62,3,0,0,0,61,23,0,0,0,0,23,22,0,0,0,0,22,53,0,0,0,0,54,66,0,0,0,0,75,250,12,0,0,0,260,377,12,0,0,0,388,553,9,0,0,0,562,251,0,0,0,0,255,218,0,0,0,0,215,130,0,0,0,0,127,110,3,0,0,0,116,2103,43,4,0,3,2154
106011108,84,9,0,0,0,95,51,3,0,0,0,58,46,0,0,0,0,46,85,7,0,0,0,98,163,9,0,0,0,164,561,17,5,0,0,583,635,17,0,0,0,654,456,3,0,0,0,460,130,0,0,0,0,133,106,0,0,0,0,109,46,0,0,0,0,46,151,6,0,4,0,159,2510,74,8,3,3,2595
106011109,60,0,0,0,0,60,26,0,0,0,0,26,23,0,0,0,0,23,38,0,0,0,0,43,75,0,0,0,0,75,202,0,0,0,0,202,245,0,0,0,0,250,288,0,0,0,0,286,159,0,0,0,0,162,155,0,0,0,0,156,89,0,0,0,0,89,85,0,0,0,0,85,1444,5,0,0,6,1453
106011110,56,0,0,0,0,58,32,0,0,0,0,32,19,0,0,0,0,19,38,0,0,0,0,37,68,0,0,0,0,70,208,0,0,0,0,212,214,0,0,0,0,217,261,0,0,0,0,260,183,0,0,0,0,183,153,0,0,0,0,152,73,0,0,0,0,73,90,0,0,0,0,90,1397,6,0,6,3,1413
106011111,100,0,0,0,0,103,45,3,0,0,0,50,50,0,0,0,0,52,96,0,0,0,0,100,160,11,0,0,0,173,552,26,6,0,0,582,674,6,0,0,0,684,620,3,0,0,0,628,209,0,0,0,0,213,145,0,0,0,0,143,59,0,0,0,0,59,164,4,0,0,0,171,2874,68,10,0,3,2958
106011112,84,0,0,0,0,90,21,0,3,0,0,29,29,3,0,0,0,28,46,8,0,0,0,56,81,13,3,0,0,96,303,24,3,0,0,329,510,24,5,0,0,535,605,15,3,0,0,625,235,4,0,0,0,244,161,6,4,0,0,165,73,0,0,0,0,73,123,9,0,0,0,132,2276,105,20,0,0,2404
106011113,23,0,0,0,0,23,12,0,0,0,0,14,7,0,0,0,0,7,10,0,0,0,0,10,25,0,0,0,3,28,69,0,0,0,0,69,90,0,0,0,0,90,137,0,0,0,0,140,99,0,0,0,0,99,106,0,0,0,0,106,55,0,0,0,0,55,40,0,0,0,0,41,677,0,0,0,3,688
106021114,34,0,0,0,0,36,19,4,0,0,0,17,15,0,0,0,0,15,30,4,0,0,0,33,43,0,0,0,0,48,130,4,0,3,0,140,226,13,0,0,0,237,361,8,0,4,5,372,113,3,0,0,0,113,90,0,0,0,0,92,51,0,0,0,0,51,59,5,0,0,0,59,1165,33,4,8,4,1209
106021116,67,0,0,0,0,66,21,0,0,0,0,21,18,0,0,0,0,18,27,0,0,0,0,27,21,0,0,0,0,21,129,0,0,0,0,131,193,4,0,0,0,197,376,3,0,0,0,382,222,0,0,0,0,222,168,0,0,0,0,168,80,0,0,0,0,80,63,0,0,0,0,66,1383,18,0,0,0,1396
106021614,101,8,0,0,0,110,43,5,0,0,0,50,32,6,0,0,0,34,47,4,3,0,0,54,81,12,0,0,0,87,319,27,4,0,0,349,467,34,8,0,0,506,589,13,0,0,0,600,218,3,0,0,0,230,141,0,0,0,0,144,69,3,0,0,0,73,100,4,0,0,0,111,2208,115,18,0,0,2343
106021615,68,0,0,0,0,74,27,0,0,0,0,33,28,3,0,0,0,30,51,0,0,0,0,45,81,4,0,0,0,89,283,19,0,0,0,304,499,19,0,0,0,516,685,9,0,0,0,698,283,6,0,0,0,285,175,0,0,0,0,172,105,0,0,0,0,105,125,4,0,0,0,129,2409,64,0,0,0,2478
106021616,35,0,0,0,0,35,10,0,0,0,0,10,21,0,0,0,0,23,29,3,0,0,0,32,56,3,0,0,0,61,219,3,3,0,0,228,302,5,0,0,0,300,282,3,0,0,0,283,65,4,0,0,0,65,37,0,0,0,0,37,29,0,0,0,0,29,62,0,0,0,0,62,1137,22,3,0,4,1164
106021617,38,3,0,0,0,42,12,4,0,0,0,14,21,0,0,0,0,23,35,7,0,0,0,42,40,6,0,0,0,45,180,28,0,0,0,207,291,17,4,0,0,308,339,12,0,0,0,350,110,0,0,0,0,109,82,0,0,0,0,80,34,0,0,0,0,34,67,4,0,0,0,70,1247,73,11,0,0,1330
106021618,66,0,0,0,0,66,30,0,0,0,0,30,20,0,0,0,0,20,41,0,0,0,0,47,59,0,0,0,0,66,244,8,0,0,0,259,388,11,0,0,0,403,712,12,0,0,0,724,396,0,0,0,0,396,208,0,0,0,0,206,86,0,0,0,0,81,127,0,0,0,0,128,2387,38,6,0,5,2435
106031119,35,0,0,0,0,35,3,0,0,0,0,9,13,5,0,0,0,16,26,0,0,0,0,26,32,4,0,0,0,39,85,7,0,0,0,95,91,23,0,0,0,113,155,15,3,0,0,179,89,0,0,0,0,85,54,0,0,0,0,55,26,0,0,0,0,32,33,6,0,0,0,38,649,71,3,3,0,726
106031120,44,0,0,0,0,48,26,0,0,0,0,26,16,0,0,0,0,18,32,0,0,0,0,32,50,4,0,0,0,52,123,6,0,0,0,129,167,3,0,0,0,174,150,8,0,0,0,163,55,0,0,0,0,55,30,0,0,0,0,30,15,0,0,0,0,12,56,0,0,0,0,54,758,30,0,3,0,788
106031121,114,22,10,0,0,154,31,12,4,0,0,45,25,17,0,0,0,47,54,14,13,0,0,80,60,22,5,0,0,85,187,55,20,0,0,267,219,60,16,0,0,297,386,91,15,6,0,493,222,23,3,0,0,252,178,16,5,0,0,195,115,10,4,0,0,130,107,25,5,0,0,133,1698,374,95,3,9,2169
106031122,56,6,0,0,0,60,30,6,0,0,0,36,24,6,0,0,0,33,69,3,0,0,0,82,80,12,0,0,0,95,333,51,0,0,0,382,421,14,0,0,0,432,324,11,0,0,0,343,82,0,0,0,0,89,40,0,0,0,0,40,23,0,0,0,0,31,78,0,0,0,0,84,1569,112,5,5,0,1686
106031123,39,0,0,0,0,39,14,0,3,0,0,15,14,0,0,0,0,14,21,0,0,0,0,21,28,0,0,0,0,28,106,0,0,0,0,106,115,0,0,0,0,115,183,0,0,0,0,184,121,0,0,0,0,121,128,0,0,0,0,128,65,0,0,0,0,65,79,0,0,0,0,77,901,3,4,0,0,904
106031124,43,5,0,0,0,48,16,0,0,0,0,19,9,0,0,0,0,9,11,0,0,0,0,17,18,0,0,0,0,17,57,3,0,0,0,67,63,3,0,0,0,67,89,4,0,0,0,93,41,3,0,0,0,47,32,6,0,0,0,35,13,0,0,0,0,13,29,0,0,0,0,33,430,27,9,0,0,466
106031125,82,0,0,0,0,78,40,0,0,0,0,40,27,0,0,0,0,28,76,0,0,0,0,77,90,5,0,0,0,91,289,5,0,0,0,293,344,5,0,0,0,347,517,0,0,0,0,525,272,0,0,0,0,272,205,0,0,0,0,205,73,0,0,0,0,73,121,0,0,0,0,120,2135,14,3,0,0,2153
106041126,54,6,0,0,0,60,27,0,0,0,0,27,28,0,0,0,0,29,76,4,0,0,0,80,95,3,0,0,0,95,313,7,0,0,0,327,357,3,0,0,0,362,252,0,0,0,0,261,73,0,0,0,0,74,68,0,0,0,0,68,38,0,0,0,0,38,90,0,0,0,0,90,1471,33,3,0,0,1505
106041127,13,0,0,0,0,13,6,0,0,0,0,7,6,0,0,0,0,6,18,0,0,0,0,18,20,0,0,0,0,20,78,3,3,0,0,82,84,3,0,0,0,90,106,0,0,0,0,106,65,0,0,0,0,65,36,0,0,0,0,39,28,0,0,0,0,28,28,0,0,0,0,28,488,4,6,4,0,500
106041128,30,0,0,0,0,38,12,0,0,0,0,12,11,0,0,0,0,11,17,0,0,0,0,17,40,8,0,0,0,47,153,6,0,0,0,157,175,3,0,0,0,179,161,4,0,0,0,168,62,0,0,0,0,62,52,0,0,0,0,52,26,0,0,0,0,26,39,5,0,0,0,39,782,22,3,0,0,803
106041129,63,0,0,0,0,63,30,0,0,0,0,30,22,0,0,0,0,27,52,0,0,0,0,50,72,0,0,0,0,74,181,0,0,0,0,181,168,0,0,0,0,168,146,0,0,0,0,150,65,0,0,0,0,65,54,0,0,0,0,55,54,0,0,0,0,52,52,0,0,0,0,59,951,4,0,0,0,961
107011131,114,14,0,0,0,126,55,3,0,0,0,63,39,5,0,0,0,40,84,11,0,0,0,97,110,8,5,0,0,124,361,28,6,0,0,396,544,50,9,0,0,603,818,80,4,0,0,908,421,24,0,0,0,448,243,11,0,0,0,247,120,6,0,0,0,131,136,9,0,0,0,144,3046,245,31,0,0,3328
107011132,43,3,0,0,0,50,27,0,0,0,0,24,23,0,0,0,0,24,38,4,0,0,0,38,64,0,0,0,0,69,163,7,0,0,0,174,240,10,0,0,0,253,541,21,0,0,0,566,414,3,0,0,0,417,324,5,0,0,0,330,110,0,0,0,0,109,101,9,0,0,0,107,2085,77,0,0,0,2166
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,82,3,0,0,0,85,33,0,0,0,0,40,27,3,0,0,0,33,45,4,0,0,0,48,64,0,0,0,0,70,172,3,0,0,0,183,249,10,3,0,0,261,446,18,4,4,0,467,324,0,3,0,0,329,248,3,0,0,0,252,122,0,0,0,0,126,80,3,3,0,0,84,1901,60,15,5,0,1983
107011545,48,4,6,0,0,57,33,0,3,0,0,37,21,0,0,0,0,23,36,5,3,0,0,44,57,0,0,0,0,59,185,4,6,0,0,189,245,10,9,0,0,266,336,17,10,0,0,367,148,5,0,0,0,156,83,9,0,0,0,94,44,0,0,0,0,47,100,0,6,0,0,115,1349,55,48,0,0,1448
107011546,37,0,4,0,0,39,9,0,3,0,0,15,5,3,0,0,0,9,20,3,0,0,0,25,24,0,5,0,0,32,97,11,12,0,0,119,112,6,6,0,0,132,186,7,5,0,0,193,75,8,0,0,0,85,57,3,0,0,0,61,34,3,0,0,0,40,42,0,3,0,0,44,703,41,42,0,0,793
107011547,19,0,0,0,0,19,8,0,0,0,0,8,9,0,0,0,0,10,31,0,0,0,0,32,22,0,0,0,0,24,48,7,0,0,0,51,29,0,0,0,0,31,90,0,4,0,0,90,45,0,0,0,0,50,37,0,0,0,0,43,23,0,0,0,0,30,33,4,0,0,0,30,399,23,7,0,0,430
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,80,7,0,0,0,84,37,6,0,0,0,45,45,4,0,0,0,47,63,0,0,0,0,68,59,9,0,0,0,68,256,12,0,0,0,275,371,45,3,0,0,418,880,102,8,0,4,986,649,36,0,0,0,682,359,12,0,0,0,375,115,5,0,0,0,118,179,12,0,0,0,187,3086,257,12,0,4,3352
107031137,31,10,0,0,0,36,12,8,0,0,0,15,9,0,0,0,0,8,25,6,0,0,0,30,43,3,0,0,0,47,104,23,0,0,0,126,136,27,5,0,0,168,249,29,0,0,0,279,93,8,0,0,0,98,54,4,0,0,0,61,15,3,0,0,0,15,46,8,0,0,0,52,818,127,5,0,0,946
107031138,57,10,7,0,0,74,11,0,7,0,0,15,6,4,0,0,0,13,14,6,0,0,0,23,16,3,0,0,0,23,48,15,5,0,0,73,65,35,3,0,0,107,136,46,10,0,0,198,114,28,6,0,0,150,117,25,6,0,0,147,79,9,4,0,0,90,28,9,6,0,0,49,697,199,51,0,0,952
107031139,29,0,0,0,0,33,11,0,0,0,0,11,3,0,0,0,0,3,18,3,0,0,0,21,17,0,0,0,0,17,72,4,0,0,0,80,70,6,0,0,0,72,148,8,0,0,0,153,124,0,0,0,0,133,140,0,0,0,0,148,72,0,0,0,0,74,49,0,0,0,0,55,759,30,10,0,0,796
107031140,45,5,0,0,0,51,18,4,0,0,0,16,7,0,0,0,0,7,14,0,0,0,0,14,34,0,0,0,0,33,76,4,0,0,0,79,74,11,0,0,0,83,164,9,4,0,0,177,106,11,0,0,0,120,135,3,0,0,0,144,122,4,0,0,0,125,42,6,0,0,0,50,836,52,10,4,0,897
107031141,101,9,6,0,0,109,28,0,0,0,0,32,28,0,0,0,0,34,50,6,0,0,0,54,55,13,0,0,0,74,173,21,6,0,0,205,227,40,8,0,0,273,506,85,6,0,0,599,358,62,0,0,0,426,375,27,4,0,0,409,234,11,5,0,0,251,132,17,0,0,0,152,2271,303,46,0,5,2619
107031142,42,4,0,0,0,55,18,4,0,0,0,24,15,5,0,0,0,16,26,7,0,0,0,33,40,12,0,0,0,52,116,25,8,0,0,146,144,31,7,0,0,185,235,45,11,0,0,288,138,12,0,0,0,147,116,0,0,0,0,119,56,0,0,0,0,59,73,4,3,0,0,77,1015,147,30,0,0,1202
107031143,99,12,7,0,0,108,33,3,3,0,0,40,32,4,5,0,0,33,41,0,8,0,0,54,85,7,8,0,0,95,233,18,26,0,0,273,281,23,16,0,0,326,463,23,13,0,0,504,247,8,6,0,0,263,123,10,0,0,0,134,69,0,0,0,0,76,101,4,4,0,0,113,1807,114,85,0,0,2010
107041144,81,8,0,0,0,81,26,0,6,0,0,29,21,5,6,0,0,30,46,7,0,0,0,59,45,12,8,0,0,68,145,34,20,0,0,201,184,31,18,0,0,236,335,69,24,0,0,431,286,46,9,4,0,339,359,24,10,0,0,395,206,19,0,0,0,232,110,9,4,0,0,125,1848,263,110,7,0,2231
107041145,48,24,7,0,0,75,19,5,0,0,0,24,20,13,4,0,0,29,16,11,7,0,0,40,31,10,12,0,0,53,111,44,23,0,0,177,138,60,50,0,0,247,246,89,58,0,0,393,230,49,19,0,0,298,235,27,9,0,0,277,117,9,3,0,0,134,70,14,15,0,0,97,1279,354,208,3,5,1851
107041146,111,13,0,0,0,119,24,0,3,0,0,31,29,8,0,5,0,41,42,0,5,0,0,47,60,8,10,0,0,76,203,16,12,0,0,233,226,21,20,3,0,270,495,42,11,0,0,547,448,10,0,0,0,462,410,23,4,0,0,435,245,10,0,0,0,254,146,7,3,0,0,158,2425,160,68,6,0,2664
107041147,56,4,0,0,0,58,9,0,0,0,0,11,11,0,6,0,0,19,20,0,0,0,0,20,30,0,8,0,0,37,78,0,4,0,0,85,126,4,23,0,0,152,212,10,35,0,0,252,232,4,26,0,0,261,286,8,16,0,0,315,180,0,3,0,0,187,79,0,5,0,0,91,1317,34,131,0,4,1486
107041148,68,0,5,0,0,76,19,0,0,0,0,20,20,4,0,0,0,24,20,3,0,0,0,29,38,9,0,0,0,44,101,5,5,0,0,115,96,9,10,0,0,115,200,9,9,0,0,223,167,8,13,0,0,189,275,20,11,0,0,300,329,6,4,0,0,346,83,8,6,0,0,101,1420,100,69,4,0,1590
107041150,92,16,12,0,0,123,24,5,3,0,0,35,28,0,6,0,0,35,53,5,5,0,0,67,54,13,12,0,0,73,160,28,35,0,0,227,197,50,45,0,0,291,438,76,57,0,0,567,391,63,35,0,0,493,415,29,12,0,0,461,337,20,7,0,0,367,132,15,12,5,0,165,2334,320,243,10,0,2898
107041548,5,0,56,0,0,66,0,0,15,0,0,17,0,0,15,0,0,14,0,0,25,0,0,26,4,0,33,4,0,39,12,7,136,6,0,157,10,9,202,4,0,224,25,16,288,11,0,345,15,10,130,6,0,156,24,11,91,3,0,125,21,9,72,0,3,101,5,4,56,0,0,69,133,61,1121,34,3,1350
107041549,44,18,12,0,0,75,21,5,4,0,0,30,7,4,3,0,0,12,14,3,7,0,0,27,29,9,14,0,0,54,96,31,63,0,0,186,132,49,69,0,0,250,226,84,73,0,0,384,179,42,15,0,0,232,171,19,8,0,0,200,93,10,0,0,0,108,52,12,13,0,0,77,1059,277,289,3,4,1636
108011151,31,0,0,0,0,31,14,0,0,0,0,14,16,0,0,0,0,16,41,0,0,0,0,41,46,0,0,0,0,48,123,0,0,0,0,130,112,0,0,0,0,112,130,0,0,0,0,130,52,0,0,0,0,52,31,0,0,0,0,31,28,0,0,0,0,28,36,0,0,0,0,36,658,0,0,0,0,663
108011152,48,5,13,0,0,70,25,8,6,0,0,40,28,4,0,3,0,35,42,3,9,0,0,56,62,11,8,0,0,79,159,20,19,0,0,201,189,18,19,0,0,219,280,7,10,0,0,301,127,3,6,0,0,131,52,0,8,0,0,59,40,0,6,0,0,45,56,8,8,0,0,72,1109,98,98,3,0,1314
108011153,51,0,0,0,0,49,27,0,0,0,0,27,25,0,0,0,0,25,57,0,0,0,0,61,59,0,0,0,0,59,132,5,0,0,0,133,146,0,0,0,0,152,106,4,0,0,0,105,70,0,0,0,0,75,57,0,0,0,0,66,37,3,0,0,0,36,57,3,0,0,0,63,823,22,4,5,0,851
