SA2_CODE_2021,Cntd_home_Cen_Nt_0_14_yr,Cntd_home_Cen_Nt_15_24_yr,Cntd_home_Cen_Nt_25_34_yr,Cntd_home_Cen_Nt_35_44_yr,Cntd_home_Cen_Nt_45_54_yr,Cntd_home_Cen_Nt_55_64_yr,Cntd_home_Cen_Nt_65_74_yr,Cntd_home_Cen_Nt_75_84_yr,Cntd_home_Cen_Nt_85_yr_over,Cntd_home_Cen_Night_Tot,Vis_from_Same_SA2_0_14,Vis_from_Same_SA2_15_24,Vis_from_Same_SA2_25_34,Vis_from_Same_SA2_35_44,Vis_from_Same_SA2_45_54,Vis_from_Same_SA2_55_64,Vis_from_Same_SA2_65_74,Vis_from_Same_SA2_75_84,Vis_from_Same_SA2_85_yr_over,Vis_from_Same_SA2_Tot,Vis_fro_Diff_SA2_NSW_0_14,Vis_fr_Diff_SA2_NSW_15_24,Vis_fr_Diff_SA2_NSW_25_34,Vis_fr_Diff_SA2_NSW_35_44,Vis_fr_Diff_SA2_NSW_45_54,Vis_fr_Diff_SA2_NSW_55_64,Vis_fr_Diff_SA2_NSW_65_74,Vis_fr_Diff_SA2_NSW_75_84,Vis_fr_Diff_SA2_NSW_85_over,Vis_fr_Diff_SA2_NSW_Tot,Vis_fro_Diff_SA2_Vic_0_14,Vis_fr_Diff_SA2_Vic_15_24,Vis_fr_Diff_SA2_Vic_25_34,Vis_fr_Diff_SA2_Vic_35_44,Vis_fr_Diff_SA2_Vic_45_54,Vis_fr_Diff_SA2_Vic_55_64,Vis_fr_Diff_SA2_Vic_65_74,Vis_fr_Diff_SA2_Vic_75_84,Vis_fr_Diff_SA2_Vic_85_over,Vis_fr_Diff_SA2_Vic_Tot,Vis_fro_Diff_SA2_Qld_0_14,Vis_fr_Diff_SA2_Qld_15_24,Vis_fr_Diff_SA2_Qld_25_34,Vis_fr_Diff_SA2_Qld_35_44,Vis_fr_Diff_SA2_Qld_45_54,Vis_fr_Diff_SA2_Qld_55_64,Vis_fr_Diff_SA2_Qld_65_74,Vis_fr_Diff_SA2_Qld_75_84,Vis_fr_Diff_SA2_Qld_85_over,Vis_fr_Diff_SA2_Qld_Tot,Vis_fro_Diff_SA2_SA_0_14,Vis_fr_Diff_SA2_SA_15_24,Vis_fr_Diff_SA2_SA_25_34,Vis_fr_Diff_SA2_SA_35_44,Vis_fr_Diff_SA2_SA_45_54,Vis_fr_Diff_SA2_SA_55_64,Vis_fr_Diff_SA2_SA_65_74,Vis_fr_Diff_SA2_SA_75_84,Vis_fr_Diff_SA2_SA_85_over,Vis_fr_Diff_SA2_SA_Tot,Vis_fro_Diff_SA2_WA_0_14,Vis_fr_Diff_SA2_WA_15_24,Vis_fr_Diff_SA2_WA_25_34,Vis_fr_Diff_SA2_WA_35_44,Vis_fr_Diff_SA2_WA_45_54,Vis_fr_Diff_SA2_WA_55_64,Vis_fr_Diff_SA2_WA_65_74,Vis_fr_Diff_SA2_WA_75_84,Vis_fr_Diff_SA2_WA_85_over,Vis_fr_Diff_SA2_WA_Tot,Vis_fro_Diff_SA2_Tas_0_14,Vis_fr_Diff_SA2_Tas_15_24,Vis_fr_Diff_SA2_Tas_25_34,Vis_fr_Diff_SA2_Tas_35_44,Vis_fr_Diff_SA2_Tas_45_54,Vis_fr_Diff_SA2_Tas_55_64,Vis_fr_Diff_SA2_Tas_65_74,Vis_fr_Diff_SA2_Tas_75_84,Vis_fr_Diff_SA2_Tas_85_over,Vis_fr_Diff_SA2_Tas_Tot,Vis_fro_Diff_SA2_NT_0_14,Vis_fr_Diff_SA2_NT_15_24,Vis_fr_Diff_SA2_NT_25_34,Vis_fr_Diff_SA2_NT_35_44,Vis_fr_Diff_SA2_NT_45_54,Vis_fr_Diff_SA2_NT_55_64,Vis_fr_Diff_SA2_NT_65_74,Vis_fr_Diff_SA2_NT_75_84,Vis_fr_Diff_SA2_NT_85_over,Vis_fr_Diff_SA2_NT_Tot,Vis_fro_Diff_SA2_ACT_0_14,Vis_fr_Diff_SA2_ACT_15_24,Vis_fr_Diff_SA2_ACT_25_34,Vis_fr_Diff_SA2_ACT_35_44,Vis_fr_Diff_SA2_ACT_45_54,Vis_fr_Diff_SA2_ACT_55_64,Vis_fr_Diff_SA2_ACT_65_74,Vis_fr_Diff_SA2_ACT_75_84,Vis_fr_Diff_SA2_ACT_85_over,Vis_fr_Diff_SA2_ACT_Tot,Vis_fro_Diff_SA2_OT_0_14,Vis_fr_Diff_SA2_OT_15_24,Vis_fr_Diff_SA2_OT_25_34,Vis_fr_Diff_SA2_OT_35_44,Vis_fr_Diff_SA2_OT_45_54,Vis_fr_Diff_SA2_OT_55_64,Vis_fr_Diff_SA2_OT_65_74,Vis_fr_Diff_SA2_OT_75_84,Vis_fr_Diff_SA2_OT_85_over,Vis_fr_Diff_SA2_OT_Tot,Vis_fro_Diff_SA2_TOT_0_14,Vis_fr_Diff_SA2_TOT_15_24,Vis_fr_Diff_SA2_TOT_25_34,Vis_fr_Diff_SA2_TOT_35_44,Vis_fr_Diff_SA2_TOT_45_54,Vis_fr_Diff_SA2_TOT_55_64,Vis_fr_Diff_SA2_TOT_65_74,Vis_fr_Diff_SA2_TOT_75_84,Vis_fr_Diff_SA2_TOT_85_over,Vis_fr_Diff_SA2_TOT_TTOT,Vis_from_Tot_Viss_0_14_yr,Vis_from_Tot_Viss_15_24_yr,Vis_from_Tot_Viss_25_34_yr,Vis_from_Tot_Viss_35_44_yr,Vis_from_Tot_Viss_45_54_yr,Vis_from_Tot_Viss_55_64_yr,Vis_from_Tot_Viss_65_74_yr,Vis_from_Tot_Viss_75_84_yr,Vis_from_Tot_Viss_85_over,Vis_from_Tot_Viss_Tot,OS_vis_0_14_yr,OS_vis_15_24_yr,OS_vis_25_34_yr,OS_vis_35_44_yr,OS_vis_45_54_yr,OS_vis_55_64_yr,OS_vis_65_74_yr,OS_vis_75_84_yr,OS_vis_85_yr_over,OS_vis_Tot,Tot_pop_pl_en_0_14_yr,Tot_pop_pl_en_15_24_yr,Tot_pop_pl_en_25_34_yr,Tot_pop_pl_en_35_44_yr,Tot_pop_pl_en_45_54_yr,Tot_pop_pl_en_55_64_yr,Tot_pop_pl_en_65_74_yr,Tot_pop_pl_en_75_84_yr,Tot_pop_pl_en_85_yr_over,Tot_pop_pl_en_Tot
603011068,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,14,0,0,0,3,0,3,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,0,0,23
603021069,457,210,198,345,438,582,599,271,52,3146,0,0,0,4,0,4,0,0,0,11,0,0,0,0,4,3,0,0,0,10,6,0,9,12,3,3,0,6,0,40,0,0,5,0,9,6,0,0,0,18,0,0,0,0,0,0,5,0,0,8,0,0,3,0,0,5,0,0,0,3,12,20,23,17,31,30,12,4,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,17,18,46,31,47,44,23,10,0,243,22,20,46,37,47,51,23,10,0,254,0,0,0,0,0,0,0,0,0,4,477,231,240,382,491,630,622,281,55,3399
603021070,771,409,361,494,601,774,791,296,62,4566,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,5,6,6,0,12,0,3,3,0,3,9,4,0,0,18,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,24,23,16,21,7,13,17,5,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,14,25,20,30,26,4,0,175,22,24,18,25,20,34,28,10,0,180,0,0,0,0,0,0,0,0,0,0,796,440,381,516,618,812,822,302,64,4750
603021071,599,320,320,411,500,729,617,286,54,3837,0,0,0,0,3,3,0,0,0,11,0,0,0,0,3,3,3,0,0,10,0,0,0,0,4,6,5,0,0,16,0,0,0,0,3,0,0,0,0,9,0,3,0,0,0,0,0,0,0,3,0,6,0,4,0,7,0,0,0,15,12,20,16,10,16,23,18,5,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,19,18,26,35,34,4,0,170,13,23,19,18,31,38,37,12,0,186,0,0,0,0,0,0,0,0,0,3,612,343,340,425,532,763,658,295,54,4025
603021072,1676,871,1065,1150,1218,1292,1008,501,206,8987,0,0,4,0,0,0,8,0,0,24,0,0,4,0,0,0,6,0,0,7,0,0,3,0,0,6,0,0,0,8,0,0,0,0,3,3,0,0,0,12,0,0,3,5,0,6,0,0,0,9,0,0,3,0,0,0,6,0,0,19,26,49,26,25,7,22,15,6,8,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50,32,28,14,44,34,9,8,246,32,52,37,26,15,44,36,9,8,269,0,0,3,0,0,0,0,0,0,6,1708,924,1104,1179,1235,1333,1051,509,210,9261
603031073,261,154,163,224,283,486,500,220,54,2341,0,0,0,0,0,6,0,0,0,6,5,0,0,0,4,3,0,0,0,10,0,0,6,3,0,5,3,0,0,18,0,0,0,0,3,8,0,0,0,10,3,0,0,6,5,0,0,0,0,13,0,0,0,0,4,3,0,0,0,3,10,5,20,13,18,40,29,6,4,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,31,21,29,60,31,8,6,215,18,9,31,21,29,72,31,10,6,223,0,0,3,3,0,0,0,0,0,7,278,157,198,240,316,549,532,225,57,2561
603031074,472,261,485,425,510,823,911,441,131,4466,0,0,0,0,0,4,3,0,0,10,0,0,0,0,0,3,4,3,0,10,10,11,12,17,13,17,11,7,0,85,0,8,5,3,4,17,9,0,0,42,0,0,14,6,10,10,5,0,0,39,0,0,5,3,0,9,8,0,0,29,19,33,62,45,54,115,61,32,3,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,49,99,68,81,175,96,37,5,645,26,49,99,68,89,178,101,41,5,657,0,4,24,4,0,0,0,0,0,35,498,315,602,505,596,1008,1019,488,137,5154
604011075,595,379,412,375,331,383,320,236,63,3100,0,0,0,0,0,0,4,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,15,9,14,11,3,5,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,15,9,14,14,3,5,0,94,10,19,20,12,14,17,8,3,0,110,0,0,0,0,0,0,3,0,0,3,604,403,432,388,344,401,332,245,68,3209
604011076,817,576,560,514,752,866,624,231,38,4978,0,3,0,0,0,3,0,0,0,11,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,26,29,25,13,5,13,3,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,36,23,12,14,17,6,0,0,136,25,37,30,12,14,20,6,0,5,148,0,0,0,0,0,0,0,0,0,0,839,615,589,527,763,886,633,234,42,5128
604011077,624,393,551,409,443,505,391,205,68,3580,3,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,4,4,0,0,19,0,0,0,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,11,9,35,38,27,47,31,20,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,36,49,31,64,36,25,0,0,248,17,41,49,32,63,35,27,0,0,260,0,0,8,0,0,0,3,0,0,11,636,432,601,439,506,541,423,207,68,3847
604011078,1246,834,719,754,830,798,617,428,226,6463,3,0,0,0,3,0,3,0,0,14,0,0,3,0,0,3,0,0,0,13,0,0,7,0,5,3,0,0,0,16,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,122,33,24,28,13,13,14,20,307,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,126,46,27,31,28,15,15,20,350,44,126,46,29,36,33,22,16,24,365,0,0,0,0,0,0,0,0,0,6,1285,961,768,785,861,830,638,445,254,6830
604011079,850,518,550,519,696,782,662,383,134,5097,0,4,5,0,0,5,4,0,0,17,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,7,0,0,0,0,3,0,6,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,14,26,15,16,23,23,10,8,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,29,13,20,24,35,16,8,0,155,14,31,22,18,28,36,17,8,0,171,3,0,5,11,0,0,0,0,0,19,868,549,574,552,729,825,681,385,135,5291
604011080,631,409,469,419,460,410,346,193,52,3389,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,19,5,4,6,0,0,3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,20,5,6,12,0,0,3,76,9,16,28,5,6,10,3,3,3,82,0,0,0,0,0,0,0,0,0,4,641,426,494,421,466,420,348,196,52,3466
604011081,646,407,368,414,483,598,521,324,120,3880,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,11,15,19,6,13,19,8,9,0,100,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,16,16,21,6,15,26,13,5,0,121,16,16,21,6,19,24,17,7,3,133,0,0,0,0,0,0,0,0,0,3,666,421,389,423,504,619,540,332,121,4020
604011082,1047,714,648,663,763,1007,942,685,227,6702,5,3,4,4,0,4,5,7,0,26,0,0,0,0,0,0,6,0,0,6,0,0,0,0,8,5,5,0,0,16,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,33,31,17,36,21,19,8,0,180,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,37,32,21,42,40,27,8,4,224,20,37,33,24,42,40,31,11,0,248,0,0,0,0,0,0,0,0,0,8,1068,751,683,685,809,1044,977,701,230,6959
604011083,677,461,419,424,511,597,591,387,212,4292,0,0,0,0,0,3,0,0,4,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,18,22,13,10,15,14,4,6,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,22,17,14,17,16,4,5,145,20,18,20,17,14,18,23,5,11,153,0,0,6,0,0,0,0,0,0,8,693,489,449,444,530,621,616,392,223,4453
604011084,1044,548,562,619,665,878,921,610,182,6021,0,3,0,0,4,5,0,0,0,12,0,0,0,0,0,0,3,0,0,3,0,0,6,0,5,0,3,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,7,14,20,14,27,18,21,15,5,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,27,26,29,28,25,8,0,183,15,23,27,26,31,27,26,10,3,194,0,0,0,0,0,0,0,0,0,6,1063,571,585,649,695,913,940,626,184,6222
604021085,2288,1507,1822,1508,1659,1688,1658,1101,493,13716,3,3,0,0,4,4,9,7,4,40,0,3,0,0,0,0,0,3,0,13,0,4,5,3,5,4,7,3,0,23,5,9,7,3,9,0,5,0,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,9,68,94,88,68,71,77,49,23,9,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,74,108,109,74,83,90,64,27,9,636,79,106,106,74,87,94,68,38,12,673,0,0,8,5,0,0,0,3,0,12,2367,1611,1932,1588,1749,1791,1722,1140,502,14407
604021086,845,499,614,458,553,654,675,389,135,4827,0,0,0,0,0,7,0,3,0,15,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,3,0,8,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,29,30,20,23,21,15,7,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,38,36,23,31,21,18,14,0,191,23,38,40,23,28,24,22,11,0,210,0,10,11,10,0,3,3,4,0,32,872,547,658,495,583,682,700,401,135,5063
604021087,864,556,636,550,644,622,682,402,154,5115,0,0,0,0,0,0,3,5,4,12,0,0,0,0,0,0,5,0,0,5,0,0,6,0,0,0,5,0,0,9,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,12,23,19,21,18,19,9,7,13,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,25,22,24,20,20,11,6,13,155,19,25,22,24,18,26,15,13,14,174,0,3,7,0,5,0,0,0,0,14,880,583,670,574,667,647,699,416,169,5300
604021088,671,392,435,409,480,444,365,219,51,3470,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,11,9,5,10,4,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,12,10,9,6,13,10,0,0,75,10,12,10,9,9,13,9,0,0,77,0,0,0,0,0,0,0,0,0,0,682,406,443,419,489,461,375,220,49,3550
604021089,921,495,495,555,749,985,1052,545,162,5951,3,3,0,0,4,8,4,3,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,13,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,22,28,28,12,29,25,39,21,7,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,28,36,14,31,32,49,26,7,256,32,37,36,18,36,38,52,30,4,284,0,0,0,0,3,0,0,0,0,7,948,529,525,574,790,1025,1109,575,165,6242
604021090,521,313,367,323,427,428,343,185,37,2947,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,10,12,8,10,3,6,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,14,12,13,3,6,8,0,0,64,13,14,13,11,3,8,8,9,0,71,0,0,3,0,0,0,0,0,0,5,533,324,386,343,431,432,347,195,35,3021
604021091,976,594,589,669,890,1143,852,416,101,6231,3,0,3,0,4,5,8,3,0,25,0,7,3,0,0,0,4,0,0,13,0,3,4,4,7,7,5,0,0,23,0,0,11,5,4,11,3,0,0,42,3,3,13,11,3,7,0,0,0,38,3,0,34,12,0,16,4,0,0,71,40,36,46,35,31,33,19,13,3,260,0,0,6,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,47,124,68,52,69,31,13,6,456,56,47,123,66,55,71,38,14,6,483,0,0,3,4,3,0,0,0,0,12,1034,637,717,739,946,1219,892,434,110,6723
604021092,556,287,340,362,461,524,454,212,34,3228,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,9,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,27,7,10,13,13,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,29,7,19,17,15,4,0,110,18,4,29,11,19,16,12,4,0,114,0,0,0,0,0,0,0,0,0,0,579,292,367,375,481,543,464,212,34,3346
604031093,252,83,182,200,167,213,212,113,36,1457,0,0,0,0,0,0,4,0,0,5,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,3,4,6,8,6,6,5,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,11,12,13,12,0,0,60,3,6,7,11,12,13,9,0,0,63,0,0,0,0,0,0,0,0,0,4,256,90,198,211,178,224,225,116,36,1523
604031094,806,399,494,456,518,609,446,171,42,3933,8,3,0,4,0,3,9,6,0,34,0,4,0,0,0,3,0,4,0,11,0,0,0,0,4,4,0,0,0,19,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,0,0,8,20,19,21,12,24,25,27,12,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,22,37,18,26,36,29,9,0,205,22,21,41,21,31,43,44,10,0,233,0,0,0,0,0,0,0,0,0,5,834,419,536,476,552,648,482,186,45,4169
604031095,695,397,478,386,427,512,456,284,116,3755,3,0,0,3,3,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,3,6,0,0,0,0,3,0,0,0,13,10,22,25,12,22,26,13,3,7,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,28,18,22,33,19,3,7,166,14,22,27,23,28,33,19,3,7,180,0,0,3,0,0,0,0,0,0,5,713,419,510,412,450,543,474,289,117,3939
604031096,675,326,341,408,563,600,482,195,40,3629,0,0,0,0,0,5,3,0,0,16,0,0,0,0,0,0,5,0,0,8,0,6,0,0,0,4,7,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,28,28,50,44,27,42,14,6,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,28,51,45,38,48,28,7,0,279,35,28,49,46,38,46,36,13,0,294,0,0,0,0,0,0,0,0,0,0,707,353,393,451,595,650,517,203,44,3923
604031097,655,316,492,429,582,668,542,247,55,3981,0,0,0,3,0,0,0,3,0,11,0,0,0,0,4,4,0,0,0,14,0,4,6,13,11,14,0,0,0,39,0,3,7,5,3,16,4,0,0,30,4,0,0,0,0,0,0,0,0,5,0,0,3,0,10,10,5,0,0,24,15,46,80,73,78,84,48,6,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,24,58,98,89,107,120,58,6,0,550,22,56,97,91,105,119,55,8,0,558,0,0,0,0,0,3,6,0,4,10,676,367,590,527,685,788,603,250,57,4547
604031098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697979799,0,0,4,4,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,7,9,10,0,0,0,0,30,0,3,17,28,18,16,7,0,0,90,0,0,9,11,8,9,4,0,0,41,0,0,3,0,0,3,0,0,0,8,0,0,0,5,0,0,0,0,0,9,5,9,20,17,47,48,21,4,0,175,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,14,63,71,82,75,33,7,0,347,5,19,63,71,82,75,33,7,0,350,0,0,3,4,0,0,0,0,0,13,5,21,69,78,90,77,33,3,0,378
701011001,0,0,11,5,3,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,10,0,3,3,0,0,33,0,0,5,5,4,6,0,0,0,17,0,0,0,3,6,0,0,0,0,10,0,0,5,4,5,4,0,6,0,21,0,0,0,0,3,0,0,0,0,3,0,0,0,7,5,3,0,0,0,20,0,0,0,0,4,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,7,4,17,29,20,21,8,8,0,119,7,4,17,29,20,21,8,8,0,119,0,0,0,0,0,3,0,0,0,4,7,4,28,34,23,29,8,8,0,141
701011002,583,728,2252,1182,731,634,363,90,20,6580,0,0,0,0,0,0,0,0,0,3,8,37,85,25,41,60,45,10,0,306,76,34,191,161,215,335,290,48,0,1351,3,20,68,66,129,124,83,14,0,512,42,48,103,126,144,227,167,56,0,902,34,33,99,58,150,222,188,75,0,851,0,0,10,9,21,30,15,5,0,91,26,40,143,77,73,57,29,4,0,444,20,18,20,30,36,38,22,0,0,188,0,0,0,0,0,0,0,0,0,0,208,232,720,551,811,1082,835,216,8,4660,208,230,715,554,817,1082,835,219,8,4663,30,53,112,44,34,54,12,3,5,341,816,1022,3078,1778,1576,1766,1210,312,29,11587
701011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
