SA2_CODE_2021,OneMeth_Train_M,OneMeth_Train_F,OneMeth_Train_P,OneMeth_Bus_M,OneMeth_Bus_F,OneMeth_Bus_P,OneMeth_Ferry_M,OneMeth_Ferry_F,OneMeth_Ferry_P,OneMeth_Tram_lt_rail_M,OneMeth_Tram_lt_rail_F,OneMeth_Tram_lt_rail_P,OneMeth_Taxi_rs_serv_M,OneMeth_Taxi_rs_serv_F,OneMeth_Taxi_rs_serv_P,OneMeth_Car_as_driver_M,OneMeth_Car_as_driver_F,OneMeth_Car_as_driver_P,OneMeth_Car_as_passenger_M,OneMeth_Car_as_passenger_F,OneMeth_Car_as_passenger_P,OneMeth_Truck_M,OneMeth_Truck_F,OneMeth_Truck_P,OneMeth_Motorbike_scooter_M,OneMeth_Motorbike_scooter_F,OneMeth_Motorbike_scooter_P,OneMeth_Bicycle_M,OneMeth_Bicycle_F,OneMeth_Bicycle_P,OneMeth_Other_M,OneMeth_Other_F,OneMeth_Other_P,OneMeth_Walked_only_M,OneMeth_Walked_only_F,OneMeth_Walked_only_P,OneMeth_Tot_OneMeth_M,OneMeth_Tot_OneMeth_F,OneMeth_Tot_OneMeth_P,TwoMeth_Train_Bus_M,TwoMeth_Train_Bus_F,TwoMeth_Train_Bus_P,TwoMeth_Train_Ferry_M,TwoMeth_Train_Ferry_F,TwoMeth_Train_Ferry_P,TwoMeth_Trn_Trm_lt_rl_M,TwoMeth_Trn_Trm_lt_rl_F,TwoMeth_Trn_Trm_lt_rl_P,TwoMeth_Train_Car_as_drvr_M,TwoMeth_Train_Car_as_drvr_F,TwoMeth_Train_Car_as_drvr_P,TwoMeth_Trn_Car_as_pass_M,TwoMeth_Trn_Car_as_pass_F,TwoMeth_Trn_Car_as_pass_P,TwoMeth_Train_Other_M,TwoMeth_Train_Other_F,TwoMeth_Train_Other_P,TwoMeth_Train_Tot_M,TwoMeth_Train_Tot_F,TwoMeth_Train_Tot_P,TwoMeth_Bus_Ferry_M,TwoMeth_Bus_Ferry_F,TwoMeth_Bus_Ferry_P,TwoMeth_Bus_Trm_lt_rl_M,TwoMeth_Bus_Trm_lt_rl_F,TwoMeth_Bus_Trm_lt_rl_P,TwoMeth_Bus_Car_as_driver_M,TwoMeth_Bus_Car_as_driver_F,TwoMeth_Bus_Car_as_driver_P,TwoMeth_Bus_Car_as_pass_M,TwoMeth_Bus_Car_as_pass_F,TwoMeth_Bus_Car_as_pass_P,TwoMeth_Bus_Other_M,TwoMeth_Bus_Other_F,TwoMeth_Bus_Other_P,TwoMeth_Bus_Tot_M,TwoMeth_Bus_Tot_F,TwoMeth_Bus_Tot_P,TwoMeth_Other_TwoMeth_M,TwoMeth_Other_TwoMeth_F,TwoMeth_Other_TwoMeth_P,TwoMeth_Tot_TwoMeth_M,TwoMeth_Tot_TwoMeth_F,TwoMeth_Tot_TwoMeth_P,ThreeMeth_Trn_2_othr_mthd_M,ThreeMeth_Trn_2_othr_mthd_F,ThreeMeth_Trn_2_othr_mthd_P,ThreMth_Bu_2_ot_met_exc_tra_M,ThreMth_Bu_2_ot_met_exc_tra_F,ThreMth_Bu_2_ot_met_exc_tra_P,ThreeMeth_Oth_ThreeMeth_M,ThreeMeth_Oth_ThreeMeth_F,ThreeMeth_Oth_ThreeMeth_P,ThreeMeth_Tot_ThreeMeth_M,ThreeMeth_Tot_ThreeMeth_F,ThreeMeth_Tot_ThreeMeth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Meth_travel_to_work_NS_M,Meth_travel_to_work_NS_F,Meth_travel_to_work_NS_P,Tot_M,Tot_F,Tot_P
102021053,6,8,13,37,52,82,0,0,5,0,0,0,0,0,0,1836,1382,3218,116,87,199,52,0,52,18,4,25,13,4,21,19,18,34,54,66,121,2156,1616,3767,5,5,6,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,12,4,15,0,0,0,0,0,0,0,6,0,0,6,6,0,0,5,4,10,11,18,4,28,31,25,53,3,0,4,0,0,0,0,0,0,3,4,9,562,885,1446,387,616,1004,29,14,44,3168,3156,6322
102021054,8,0,8,10,13,29,0,0,0,0,0,0,0,0,3,1091,861,1954,76,59,132,49,0,49,11,0,13,7,4,8,7,3,11,18,34,48,1278,976,2249,5,4,4,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,4,6,0,0,0,0,0,0,0,5,5,0,4,4,0,0,0,0,7,7,14,9,18,19,11,35,4,0,4,3,0,3,0,0,0,7,0,5,285,453,741,251,402,654,10,12,15,1852,1853,3706
102021055,24,10,33,8,5,12,0,0,0,0,0,0,0,0,0,720,564,1285,32,53,89,16,0,16,3,3,10,0,0,0,4,8,11,21,29,51,830,677,1504,3,7,4,0,0,0,0,0,0,3,3,3,0,0,0,0,5,3,6,9,22,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,9,3,3,5,14,17,33,0,0,4,0,0,0,0,0,0,0,0,4,261,333,593,159,239,389,0,3,3,1265,1274,2537
102021056,24,17,41,13,11,24,0,0,0,0,0,0,0,0,0,2740,2169,4911,177,209,387,48,0,48,23,4,25,4,0,3,18,10,33,27,38,65,3085,2457,5544,5,3,12,0,0,0,0,0,0,22,7,26,3,3,4,0,0,0,28,12,43,0,0,0,0,0,0,0,0,3,3,4,6,0,0,0,5,4,8,37,15,54,70,32,98,4,5,11,0,0,0,0,0,0,9,5,17,856,1127,1977,610,937,1549,17,12,27,4640,4572,9217
102021057,33,30,60,10,15,31,0,0,0,0,0,0,0,0,0,1077,783,1861,59,72,136,34,0,32,4,0,4,0,0,0,0,0,3,29,21,60,1256,936,2192,13,9,19,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,18,12,26,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,6,4,8,7,4,14,33,22,50,8,0,8,0,0,0,0,0,0,11,0,9,307,386,698,232,328,556,5,12,19,1840,1680,3521
103011059,0,0,0,0,3,9,3,0,3,0,0,0,8,6,13,2077,1853,3926,147,161,311,67,0,67,6,0,12,12,0,14,9,4,18,52,40,90,2395,2071,4464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,19,16,8,21,0,0,0,0,0,0,0,0,0,0,0,0,216,366,585,258,365,628,12,9,18,2902,2819,5721
103011060,0,0,0,4,6,3,0,0,0,0,0,0,0,0,0,1093,978,2076,57,55,113,55,4,57,16,5,14,0,0,0,11,5,17,54,28,86,1288,1086,2372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,19,12,10,25,0,0,0,0,0,0,5,0,6,4,0,4,300,353,652,125,190,317,11,13,24,1737,1654,3396
103011061,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,783,569,1357,56,45,97,27,4,34,7,0,4,3,0,3,7,0,10,45,41,90,934,675,1604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,3,12,11,0,17,0,0,0,0,0,0,0,0,0,0,0,0,142,133,272,90,104,194,10,14,29,1184,927,2116
103011612,0,4,0,3,9,10,0,0,0,0,0,0,16,19,39,1535,1363,2894,141,148,291,39,0,37,15,3,17,11,4,22,11,0,14,198,188,387,1977,1736,3714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,6,6,0,5,3,25,14,34,26,18,46,0,0,0,0,0,0,0,0,0,3,0,6,212,272,488,233,296,529,15,9,22,2465,2330,4798
103011613,0,0,0,11,9,24,0,0,0,0,0,0,0,12,8,2487,2328,4817,176,213,393,42,0,42,13,0,17,9,4,16,6,4,14,60,42,100,2815,2615,5433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,25,9,37,22,18,39,0,0,0,0,0,3,0,0,0,0,0,3,331,476,807,290,453,742,17,12,26,3474,3571,7053
103021062,0,0,0,16,6,24,0,0,0,0,0,0,0,0,5,890,770,1657,70,68,140,52,6,59,11,0,7,8,3,6,23,6,29,88,81,172,1162,936,2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,24,18,7,29,0,0,0,0,0,0,4,0,3,4,0,3,187,160,350,57,112,167,10,11,21,1437,1231,2665
103021063,0,0,0,0,0,0,3,0,3,0,0,0,0,4,4,1393,1169,2566,122,91,211,58,0,61,16,0,12,6,0,8,9,4,16,88,80,176,1698,1353,3055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,18,16,3,22,0,0,0,0,0,0,0,0,0,0,0,0,80,152,236,111,234,346,16,10,22,1927,1756,3678
103021064,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,714,679,1398,51,40,86,43,0,45,13,4,13,0,0,0,19,5,29,61,44,104,909,775,1681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,17,15,3,17,0,0,0,0,0,0,0,0,0,0,0,0,225,235,461,66,118,184,25,14,37,1242,1148,2388
103021065,0,0,0,12,7,17,0,0,0,0,0,0,5,3,5,1594,1363,2956,100,108,209,68,4,77,21,8,20,18,3,14,29,6,32,109,84,191,1948,1577,3527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,35,31,3,32,0,0,0,0,0,0,0,0,0,0,3,3,221,251,474,122,231,353,30,29,57,2349,2101,4452
103021066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,390,798,25,33,54,30,0,30,5,0,7,4,0,8,13,3,17,59,50,102,535,479,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,158,128,283,56,69,123,11,8,16,768,683,1453
103021067,0,0,0,11,5,13,0,0,3,0,0,0,16,3,20,1797,1580,3385,158,136,297,38,0,38,25,3,27,10,0,12,18,3,21,86,99,184,2159,1837,3994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,21,13,11,23,0,0,0,0,0,0,0,4,3,4,4,4,144,233,378,190,242,432,14,9,16,2518,2333,4853
103021068,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,393,364,760,30,18,48,16,0,16,5,3,7,0,0,0,3,0,9,57,38,90,508,433,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,172,120,293,48,60,109,13,6,22,750,620,1374
103021069,0,0,0,118,33,154,0,0,0,0,0,0,0,0,0,760,690,1448,119,68,184,39,3,40,10,0,10,4,0,10,27,6,29,90,77,167,1163,878,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,3,0,3,0,0,0,12,0,12,14,0,17,28,4,27,0,0,0,0,0,0,0,0,0,0,0,0,201,183,388,89,130,218,18,13,30,1502,1209,2712
103031070,0,5,8,5,6,7,0,0,0,0,0,0,9,9,11,1656,1375,3036,111,110,216,22,4,25,13,0,11,14,3,12,6,7,15,117,105,219,1950,1620,3572,3,0,3,0,0,0,0,0,0,4,0,4,0,0,0,0,3,3,9,3,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,6,13,8,24,21,15,36,0,5,5,0,0,0,0,0,0,0,5,3,180,283,460,261,344,598,20,23,46,2432,2285,4720
103031071,4,0,4,4,0,3,0,0,0,0,0,0,0,0,0,1262,1010,2274,57,52,113,71,3,70,6,0,6,0,0,0,12,5,14,58,57,115,1468,1126,2600,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,14,13,5,25,0,0,0,0,0,0,0,0,0,0,0,0,265,368,638,205,241,452,16,14,23,1967,1763,3733
103031072,0,0,0,4,4,10,0,0,0,0,0,0,7,9,15,2306,1798,4102,201,158,359,53,0,54,19,0,20,21,0,24,12,4,17,109,135,242,2721,2120,4841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,32,57,33,32,59,0,0,0,0,0,0,0,0,0,0,0,0,150,280,430,278,453,735,15,23,34,3199,2905,6106
103031073,0,0,0,3,5,8,0,0,0,0,0,0,0,0,0,350,312,659,26,20,45,9,0,12,3,0,3,0,0,0,5,0,8,33,28,55,429,361,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,10,10,4,10,0,0,0,0,0,0,0,0,0,0,0,0,114,105,213,59,82,143,3,7,8,612,552,1167
103031074,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,1666,1346,3017,106,82,190,69,0,69,20,4,18,0,0,4,19,12,32,100,94,192,1981,1550,3530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,14,39,26,11,44,0,0,0,0,0,0,6,0,6,6,0,6,363,364,732,232,309,537,24,21,50,2639,2259,4894
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,0,0,0,13,3,19,0,0,0,0,0,0,0,0,0,1166,1058,2219,75,59,131,43,0,41,11,5,17,7,0,7,11,7,18,58,57,114,1388,1186,2578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,3,13,8,21,20,6,27,0,0,0,0,0,0,0,0,0,0,0,0,249,272,526,142,175,314,12,10,23,1815,1653,3469
103041077,0,0,0,63,19,81,0,0,3,0,0,0,11,31,44,2907,2631,5539,274,281,547,69,0,69,18,3,20,33,6,39,23,18,44,184,175,358,3580,3169,6751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,7,29,15,43,32,24,58,0,0,0,0,0,0,3,0,3,4,0,8,323,497,824,313,537,854,21,17,40,4284,4252,8528
103041078,0,0,0,30,12,48,0,0,0,0,0,0,15,14,27,4120,3809,7928,316,326,639,83,4,86,13,5,16,14,8,29,25,10,32,77,70,146,4704,4263,8959,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,8,0,8,0,5,9,0,3,3,10,4,18,31,21,53,44,29,78,0,0,0,0,0,0,0,0,0,0,4,4,504,703,1206,438,687,1124,24,13,41,5714,5696,11409
103041079,0,0,0,4,4,7,0,0,0,0,0,0,5,0,7,1989,1782,3774,98,85,182,75,0,75,21,0,24,3,0,3,20,10,25,115,79,199,2329,1965,4298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,3,29,10,33,28,9,43,0,0,0,0,0,0,0,0,0,0,0,3,528,514,1038,179,306,490,22,30,50,3087,2834,5917
104011080,0,0,0,10,14,20,0,0,0,3,0,3,9,4,18,2484,2443,4926,204,199,403,87,4,89,37,0,38,64,19,79,16,8,26,134,143,274,3036,2844,5884,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,27,13,40,37,11,53,0,0,0,0,0,0,4,0,4,4,0,4,191,324,521,320,442,764,32,29,61,3626,3648,7274
104011081,0,0,0,9,10,15,0,0,0,0,0,0,0,0,0,2063,1947,4022,122,121,239,87,7,89,18,0,18,9,9,20,24,10,41,101,62,167,2445,2163,4603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,40,22,58,46,21,66,0,0,0,0,4,4,0,0,0,0,0,0,377,407,787,267,398,662,33,28,62,3164,3019,6183
104011082,0,0,0,3,7,9,0,0,0,0,0,0,0,0,0,1975,1887,3869,122,141,263,63,3,68,12,0,13,52,23,70,14,4,21,159,162,318,2407,2228,4633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,26,13,41,28,13,45,0,0,0,0,0,0,0,0,0,0,0,0,342,453,799,342,498,839,37,30,66,3159,3222,6381
104021083,0,0,0,4,4,6,0,0,0,0,0,0,0,0,0,669,716,1384,36,51,91,26,0,26,9,6,13,15,11,24,3,3,8,64,78,141,827,856,1683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,9,7,9,14,0,0,0,0,0,0,0,0,0,0,0,0,271,292,564,107,189,294,12,17,28,1222,1361,2587
104021084,5,0,5,9,22,30,0,0,0,0,0,0,7,17,24,2596,2464,5055,202,266,464,52,0,56,52,17,61,56,18,75,20,6,30,81,95,171,3075,2899,5971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,0,0,0,0,4,7,26,23,46,29,28,53,0,0,0,0,0,0,0,0,0,0,0,0,287,404,692,311,494,802,30,20,51,3727,3845,7578
104021085,0,0,0,39,25,65,0,0,0,0,0,0,0,4,7,1490,1473,2965,118,138,256,28,0,33,21,0,25,35,6,38,13,8,20,72,84,157,1818,1742,3556,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,5,22,10,35,19,19,37,0,0,0,0,0,0,0,0,4,0,0,4,193,269,462,188,315,504,15,24,38,2246,2368,4611
104021086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,613,1249,35,30,69,36,0,36,3,0,8,4,0,4,5,4,10,28,13,38,751,655,1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,101,152,249,73,107,177,7,13,21,935,930,1865
104021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,327,661,21,25,45,22,0,22,12,5,14,10,0,9,7,0,7,41,36,72,440,393,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,157,142,302,33,62,96,7,7,19,649,607,1257
104021088,0,0,0,6,8,9,0,0,0,0,0,0,0,0,0,1611,1596,3208,111,124,237,37,0,37,20,0,22,6,3,16,9,8,20,47,31,80,1853,1776,3634,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,20,19,3,27,0,0,0,0,0,0,0,0,0,0,0,0,327,404,733,213,325,539,8,10,8,2410,2519,4934
104021089,0,0,0,13,8,19,0,0,0,0,0,0,4,5,13,2969,2905,5878,216,235,455,64,0,64,56,3,56,36,17,52,17,7,25,65,97,161,3445,3287,6728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,4,9,12,23,17,40,31,21,54,0,0,0,0,0,0,0,0,0,0,0,0,400,544,949,388,615,998,13,17,34,4283,4487,8769
104021090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,597,1264,35,44,78,18,0,18,9,0,11,9,0,9,5,0,11,27,19,46,763,670,1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,12,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,107,143,249,85,144,231,12,7,13,979,965,1947
104021091,4,0,4,36,58,89,0,0,0,0,0,0,0,0,3,2118,1988,4106,167,223,388,62,8,71,14,10,22,21,8,30,16,6,19,82,75,155,2513,2375,4884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6,0,6,0,6,6,0,0,0,5,6,10,20,14,40,24,25,46,0,0,0,0,0,0,3,0,3,3,0,3,269,375,643,242,426,673,25,21,51,3080,3224,6306
105011092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,358,768,36,56,94,27,0,27,7,4,14,0,0,4,12,8,22,96,103,206,603,533,1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,4,19,12,9,21,0,0,0,0,0,0,5,0,5,5,0,5,87,87,173,44,75,113,11,12,27,760,715,1472
105011093,0,0,0,25,0,26,0,0,0,0,0,0,7,5,4,743,525,1268,57,46,103,34,4,37,6,0,3,11,0,13,13,0,14,63,68,130,953,653,1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,13,17,0,15,0,0,0,0,0,0,0,0,0,0,0,0,79,100,177,135,98,230,6,8,14,1189,852,2045
105011094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,469,969,47,21,76,15,0,19,3,5,8,0,0,0,4,3,11,56,60,120,632,564,1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,10,5,7,10,0,0,0,0,0,0,0,0,0,0,0,0,106,100,200,35,57,93,13,8,18,785,740,1527
105011095,0,0,0,56,17,76,0,0,0,0,0,0,0,0,0,732,549,1279,72,55,125,33,0,38,7,6,15,5,3,9,16,11,22,60,85,147,986,723,1711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,3,0,8,12,0,13,17,3,19,0,0,0,0,0,0,0,0,0,3,0,3,137,149,282,50,92,139,21,15,38,1214,987,2200
105011096,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,542,496,1041,34,65,93,24,0,20,6,0,10,11,7,13,15,16,31,119,86,202,743,673,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,17,16,3,17,0,0,0,0,0,0,0,0,3,0,0,3,133,133,267,90,116,210,8,10,23,992,940,1932
105021097,0,0,0,5,0,9,3,0,0,0,0,0,5,7,12,2599,2498,5101,221,261,480,34,0,34,36,6,43,27,0,28,15,5,22,150,141,292,3107,2928,6035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,3,0,3,16,17,39,25,17,43,0,0,0,0,0,0,0,0,0,0,0,0,117,203,323,382,443,829,23,23,45,3655,3623,7275
105021098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,152,367,20,19,41,9,0,14,8,5,10,0,0,0,19,7,21,71,78,155,342,272,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,146,124,268,38,47,89,12,6,15,554,445,998
105031099,0,0,0,7,0,14,0,0,0,0,0,0,0,0,0,819,804,1628,52,70,119,74,4,81,21,7,27,6,0,8,12,3,24,104,109,212,1090,1005,2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,0,0,0,4,0,5,10,3,14,14,7,20,0,0,0,0,0,0,3,0,3,3,0,3,282,246,532,118,149,269,25,11,37,1533,1423,2955
105031100,0,0,0,21,3,17,0,0,0,0,0,0,5,8,16,1918,1715,3636,147,165,316,64,0,64,21,0,22,20,7,20,9,5,11,54,51,108,2251,1962,4214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,14,13,28,18,18,31,3,0,3,0,0,0,0,0,0,5,0,5,144,227,373,178,290,471,15,12,26,2605,2512,5119
105031101,0,0,0,12,19,33,0,0,0,0,0,0,14,23,39,3538,3371,6911,263,372,633,58,4,62,34,0,38,38,11,49,24,22,45,129,129,249,4111,3952,8062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,31,26,56,32,28,60,5,0,3,0,0,0,4,0,4,8,4,8,295,467,766,331,574,899,21,19,43,4795,5042,9841
105031102,0,0,0,8,7,11,0,0,0,0,0,0,7,12,16,1804,1528,3330,157,176,330,50,0,50,14,5,20,7,0,12,13,9,16,38,28,65,2102,1754,3854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,4,22,7,35,26,16,40,0,0,0,0,0,0,6,0,6,4,0,4,105,220,326,166,273,437,7,12,20,2403,2280,4685
105031103,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,1001,927,1926,65,52,116,56,0,56,17,0,16,0,0,0,8,3,12,27,19,47,1174,1009,2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,9,7,3,12,0,0,0,0,0,0,0,0,0,0,0,0,225,250,472,98,162,254,21,17,35,1526,1439,2966
105031104,0,0,0,8,0,14,0,0,0,0,0,0,0,0,0,506,496,1004,36,36,73,28,0,29,8,5,14,9,0,7,10,11,19,61,69,129,673,616,1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,180,151,328,54,117,173,17,10,25,928,903,1831
