SA2_CODE_2021,OO_DS_Sep_hse,OO_DS_Sde_row_or_ter_h_t,OO_DS_Flt_apt,OO_DS_Oth_dwel,OO_DS_NS,Owned_Outright_Total,OWM_DS_Sep_hse,OWM_DS_Sde_row_or_ter_h_t,OWM_DS_Flt_apt,OWM_DS_Oth_dwel,OWM_DS_NS,Owned_with_mortgage_Total,R_REA_DS_Sep_hse,R_REA_DS_Sde_row_or_ter_h_t,R_REA_DS_Flt_apt,R_REA_DS_Oth_dwel,R_REA_DS_NS,R_Real_estate_agent_Total,R_SteTer_h_auth_DS_Separat_hs,R_ST_h_aut_DS_Sd_r_ter_h_t,R_SteT_h_auth_DS_Flt_apt,R_SteTer_h_auth_DS_Oth_dwel,R_SteTer_h_auth_DS_NS,R_SteTer_h_auth_Total,R_Com_hs_pr_DS_Sep_hse,R_Com_hs_pr_DS_Sd_ro_ter_h_t,R_Com_hs_pr_DS_Flt_apt,R_Com_hs_pr_DS_Oth_dwel,R_Com_hs_pr_DS_NS,R_Com_hs_pr_Total,R_Psn_ns_HH_DS_Sep_hse,R_Psn_ns_HH_DS_Sd_r_te_h_t,R_Psn_ns_HH_DS_Flt_apt,R_Psn_ns_HH_DS_Oth_dwe,R_Psn_ns_HH_DS_NS,R_Psn_ns_HH_Total,R_Oth_llord_type_DS_Sep_hse,R_Oth_lld_typ_DS_S_ro_ter_h_t,R_Oth_lld_type_DS_Flt_apt,R_Oth_llord_type_DS_Oth_dwel,R_Oth_llord_type_DS_NS,R_Oth_llord_type_Total,R_Llord_type_NS_DS_Sep_hse,R_Lld_ty_NS_DS_Sd_row_ter_h_t,R_Llord_typ_NS_DS_Flt_apt,R_Llord_type_NS_DS_Oth_dwel,R_Llord_type_NS_DS_NS,R_Llord_type_NS_Total,R_Total_DS_Sep_hse,R_Total_DS_Sde_row_or_ter_h_t,R_Total_DS_Flt_apt,R_Total_DS_Oth_dwel,R_Total_DS_NS,R_Total_Total,Oth_tenu_typ_DS_Sep_hse,Oth_ten_typ_DS_Sd_row_ter_h_t,Oth_tenu_typ_DS_Flt_apt,Oth_tenu_typ_DS_Oth_dwel,Oth_tenu_typ_DS_NS,Oth_tenu_typ_Total,Tenu_typ_NS_DS_Sep_hse,Ten_ty_NS_DS_Sd_row_ter_h_t,Tenu_typ_NS_DS_Flt_apt,Tenu_typ_NS_DS_Oth_dwel,Tenu_typ_NS_DS_NS,Tenu_typ_NS_Total,Total_DS_Sep_hse,Total_DS_Sde_row_or_ter_h_t,Total_DS_Flt_apt,Total_DS_Oth_dwel,Total_DS_NS,Total_Total
205031093,5027,188,22,138,8,5382,3208,61,12,0,6,3283,1178,97,52,0,3,1338,91,103,7,0,0,200,26,31,15,0,0,69,551,20,8,3,0,580,48,6,3,21,0,69,9,0,0,3,0,16,1900,260,77,26,7,2265,183,14,0,6,0,208,644,49,13,36,0,738,10958,565,132,205,17,11878
205041094,1887,8,4,3,4,1908,1693,5,0,0,0,1699,364,7,11,0,0,383,107,0,20,0,0,129,16,0,0,0,0,14,197,5,11,0,0,209,9,4,0,0,0,17,0,0,0,0,0,0,694,11,43,0,0,750,51,0,0,0,0,51,282,6,8,0,0,297,4619,35,55,6,3,4718
205041095,2478,202,23,8,5,2720,2069,72,15,0,0,2152,735,286,126,0,0,1146,240,167,44,0,0,451,49,30,6,0,0,80,317,48,19,4,0,386,29,13,4,15,0,59,7,12,4,0,0,22,1380,550,205,18,0,2144,59,58,3,0,0,120,435,138,22,42,0,635,6421,1018,269,62,6,7777
205041096,2019,71,87,13,3,2197,1420,20,31,5,0,1466,876,118,231,3,0,1227,163,81,24,0,0,278,53,23,11,0,0,87,274,20,10,0,0,310,37,6,6,12,0,59,15,0,3,0,0,28,1423,259,300,15,0,1993,50,12,9,0,0,66,536,69,74,14,0,688,5446,423,491,47,5,6405
205041098,710,6,3,0,0,718,799,3,0,0,0,800,59,0,0,0,0,63,4,0,0,0,0,4,3,0,0,0,0,3,65,0,0,0,0,65,12,0,0,0,0,12,0,0,0,0,0,0,139,0,0,0,0,151,21,0,0,0,0,21,128,0,3,0,0,133,1801,13,7,0,0,1819
205041493,1451,41,176,0,6,1672,1513,12,23,0,5,1558,545,67,180,0,3,795,155,13,84,0,0,250,14,5,15,0,0,32,178,10,20,0,3,215,11,0,18,0,0,23,8,0,5,0,0,10,911,93,326,0,3,1333,35,0,26,0,0,65,236,17,72,0,0,322,4144,166,629,3,14,4952
205041494,2094,94,77,45,4,2314,2580,60,36,5,0,2682,769,121,200,0,0,1088,44,0,38,0,0,86,16,8,9,0,0,37,212,18,33,0,0,263,30,0,8,23,0,67,7,0,0,0,0,7,1076,143,294,19,7,1549,37,56,6,3,0,96,230,20,34,12,0,293,6017,372,448,86,17,6936
205051099,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,14,0,0,0,4,15
205051100,1065,28,3,13,7,1114,638,13,0,0,4,653,55,7,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,80,17,0,0,0,0,21,4,0,0,0,0,4,152,7,0,3,0,161,61,0,0,0,0,60,149,0,0,8,3,155,2056,53,3,28,11,2150
205051101,2308,3,42,29,0,2389,2108,0,12,6,0,2128,436,0,75,7,0,513,40,0,53,0,0,93,3,0,3,0,0,8,248,0,5,3,0,263,40,0,0,15,4,57,6,0,0,0,0,6,769,0,141,20,6,939,136,0,12,0,0,149,402,3,21,6,0,432,5729,8,228,64,8,6039
205051102,578,4,0,8,0,589,559,4,0,0,0,559,79,5,0,0,0,85,5,0,0,0,0,5,0,0,0,0,0,0,70,0,0,0,0,70,41,0,0,4,0,47,4,0,0,0,0,0,198,5,0,8,0,216,74,0,0,0,0,74,174,6,0,13,0,198,1586,16,0,27,3,1635
205051103,1984,88,85,34,4,2194,1770,53,21,0,5,1856,909,208,212,4,0,1338,160,54,24,0,0,237,26,10,12,0,0,50,201,22,22,0,4,252,124,4,5,11,0,139,8,3,0,0,0,14,1430,302,281,11,0,2035,49,14,7,3,0,69,236,40,33,9,0,323,5478,494,426,58,13,6477
205051104,1145,50,10,31,4,1245,617,17,4,6,0,639,137,14,12,0,0,162,30,8,8,0,0,42,5,3,5,0,0,22,100,4,0,0,0,104,15,0,0,10,0,31,4,0,0,0,0,4,290,26,33,13,0,362,64,4,0,3,0,73,184,9,3,16,0,205,2302,107,55,62,8,2523
206011106,616,308,200,7,3,1134,387,439,773,4,0,1603,276,655,1777,23,0,2731,18,58,11,0,0,84,0,10,5,0,0,13,102,127,158,7,0,395,0,6,4,0,0,9,0,0,3,0,0,3,396,858,1959,26,0,3240,23,24,20,0,0,73,53,64,129,4,0,253,1477,1698,3079,44,9,6304
206011107,1091,206,210,8,5,1518,781,348,573,5,0,1713,389,562,1533,10,0,2492,5,46,115,0,0,164,4,0,36,0,0,43,114,79,160,4,0,359,5,0,10,0,0,15,0,6,7,0,0,11,522,694,1862,16,3,3090,30,20,19,0,0,72,50,53,149,4,0,259,2476,1322,2814,28,8,6655
206011109,1255,76,52,5,0,1382,1170,137,84,0,0,1390,411,160,166,0,0,732,12,7,0,0,0,19,0,0,0,0,0,0,99,22,13,0,0,137,6,0,4,0,0,11,5,0,0,0,0,3,523,191,183,0,0,901,33,0,5,0,0,32,74,16,20,0,0,112,3052,426,340,4,5,3820
206011495,1017,279,143,4,0,1446,700,353,419,17,4,1493,424,727,951,50,0,2149,6,26,16,0,0,46,3,6,9,0,0,21,133,119,112,7,0,372,8,5,7,0,0,19,3,0,3,0,0,9,572,880,1097,58,0,2618,21,21,13,0,0,56,46,43,61,6,0,163,2365,1572,1743,89,6,5779
206011496,618,359,258,8,0,1248,460,461,634,9,0,1571,382,663,1208,26,3,2283,7,79,94,0,0,181,0,0,20,0,0,28,130,155,181,15,0,489,6,5,10,0,0,19,0,4,3,0,0,8,525,910,1522,41,3,3005,20,27,20,6,0,75,33,59,150,46,0,286,1670,1824,2583,103,3,6185
206011497,1190,234,80,0,0,1504,801,500,192,0,5,1503,434,577,407,4,3,1426,28,92,14,0,0,136,0,15,14,0,0,31,160,92,67,0,0,316,7,10,0,0,0,23,3,0,0,0,0,8,641,786,503,9,9,1939,42,18,18,0,0,70,98,72,33,33,0,236,2771,1616,823,35,11,5260
206011498,1623,157,19,0,0,1799,1454,276,69,0,0,1798,643,368,144,0,0,1150,26,30,14,0,0,73,0,9,4,0,0,14,146,59,9,0,0,212,6,3,4,0,0,18,0,0,0,0,0,0,817,466,179,0,0,1470,47,10,7,0,0,65,121,33,16,0,0,164,4064,940,289,0,5,5299
206021110,885,159,99,0,0,1148,673,243,181,0,0,1098,248,317,555,8,0,1126,7,18,26,0,0,53,0,8,20,0,0,32,61,43,57,0,0,163,9,0,9,0,0,13,0,0,3,0,0,5,322,392,673,9,0,1388,31,8,12,0,0,44,47,22,42,0,0,114,1957,820,1008,11,0,3796
206021112,1727,301,141,0,0,2170,1404,518,372,7,0,2300,660,849,1110,36,4,2651,44,60,104,0,0,205,30,12,16,0,0,60,154,107,104,11,0,379,8,3,7,0,0,19,0,3,9,0,0,16,902,1028,1348,45,3,3326,46,17,24,0,0,87,115,60,91,6,0,279,4202,1925,1975,56,3,8159
206021499,1433,280,153,4,0,1869,1078,395,350,0,0,1826,456,454,670,14,3,1603,7,80,171,0,0,259,10,26,5,0,0,37,150,87,72,3,0,315,8,4,0,0,0,20,0,8,4,0,0,12,636,660,931,23,3,2245,33,18,22,0,0,77,94,63,71,19,3,251,3281,1409,1522,35,10,6266
206021500,797,342,76,7,0,1227,609,416,255,6,0,1285,290,539,518,13,0,1364,16,4,29,0,0,47,9,9,9,0,0,20,56,101,54,7,0,226,14,6,8,0,0,18,0,0,0,0,0,3,382,660,609,28,3,1677,22,33,5,0,0,60,49,36,37,4,0,127,1860,1487,979,48,6,4379
206031113,1116,352,150,0,0,1625,1081,495,387,0,0,1955,366,385,636,3,0,1386,19,45,500,0,0,568,14,0,20,0,0,36,95,61,84,7,4,246,17,0,12,0,0,34,3,6,4,0,0,7,507,500,1257,15,5,2281,35,17,10,0,0,67,61,70,260,4,0,400,2803,1430,2062,23,7,6323
206031115,325,163,154,0,0,638,288,240,403,8,0,939,142,232,1036,15,0,1428,9,99,655,0,0,760,3,6,19,0,0,32,57,56,110,3,0,228,0,4,14,0,0,18,4,0,8,0,0,14,220,394,1855,19,0,2483,4,15,20,0,0,36,23,27,286,0,0,341,857,844,2710,31,0,4441
206031116,1437,292,344,3,0,2073,1068,318,612,6,0,1999,408,378,1339,11,5,2134,11,5,171,0,0,188,5,0,37,0,0,39,95,65,136,0,0,295,0,0,15,0,0,16,3,0,0,0,0,4,517,448,1701,9,5,2678,40,14,39,0,0,88,75,48,118,4,0,245,3133,1118,2808,24,9,7088
206031501,1610,263,359,3,0,2236,1244,343,325,0,4,1910,276,364,834,0,3,1481,14,21,18,0,0,52,0,0,9,0,0,15,66,40,119,3,0,233,8,0,6,0,0,17,0,0,0,0,0,0,374,432,992,6,3,1802,32,16,34,0,0,80,90,36,94,4,0,217,3350,1080,1801,11,6,6254
206031502,971,210,261,0,0,1443,761,282,447,0,0,1494,223,498,1050,4,0,1780,10,13,39,0,0,62,3,10,57,0,0,74,51,56,132,5,0,243,8,6,4,0,4,15,4,4,9,0,0,15,294,588,1295,11,0,2188,31,8,22,0,0,73,48,47,129,0,0,223,2112,1130,2158,12,9,5417
206041117,30,320,606,0,0,956,26,172,523,8,0,731,30,454,3227,14,6,3732,0,39,606,0,0,644,0,15,72,0,0,89,5,156,469,8,4,639,0,13,84,3,0,103,0,0,9,0,0,9,33,679,4470,34,14,5219,0,18,183,0,0,208,3,55,493,9,3,558,94,1235,6271,50,16,7675
206041118,12,27,912,4,6,954,9,36,1332,0,5,1379,18,28,4561,0,7,4616,0,0,44,0,0,44,0,0,62,0,0,62,0,12,359,0,3,373,0,3,39,0,0,44,0,0,6,0,0,6,20,44,5066,0,12,5146,0,3,131,0,0,138,0,9,765,3,0,778,41,120,8209,9,21,8394
206041119,51,222,399,0,0,679,16,121,298,0,3,437,10,153,922,4,0,1084,0,0,4,0,0,4,0,0,0,0,0,0,6,38,152,0,0,199,0,4,12,0,0,16,0,0,0,0,0,0,17,192,1090,4,3,1309,3,11,26,0,0,42,4,27,105,3,0,135,89,576,1916,8,14,2601
206041120,0,0,0,0,0,0,0,0,15,0,0,15,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,34
206041121,266,517,80,0,0,868,290,781,371,0,0,1449,189,856,502,3,0,1550,13,138,319,0,0,468,0,30,29,0,0,56,46,148,55,0,0,254,0,3,3,0,0,10,0,0,3,0,0,11,252,1178,908,4,5,2344,10,32,17,0,0,61,15,76,113,0,0,204,834,2591,1488,6,5,4922
206041124,20,240,135,0,3,394,11,141,163,0,0,311,11,287,825,4,0,1128,0,3,20,0,0,29,0,23,45,0,0,64,0,67,88,0,0,157,0,4,6,0,0,12,0,0,0,0,0,5,11,383,989,4,0,1396,6,15,49,0,0,65,0,28,58,3,0,88,49,811,1390,8,5,2255
206041125,95,131,620,0,0,856,44,55,412,0,0,505,12,65,1280,0,0,1357,0,0,0,0,0,0,0,0,0,0,0,9,15,20,207,0,0,243,4,9,15,0,0,23,0,0,3,0,0,3,27,95,1512,0,3,1634,4,24,51,0,0,86,8,17,149,0,0,175,185,317,2744,0,6,3258
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041503,0,8,694,0,0,708,0,8,616,3,0,625,0,15,2852,5,9,2878,0,0,5,0,0,5,0,0,10,0,0,10,0,4,380,0,3,389,0,0,60,0,0,64,0,0,14,0,0,14,0,16,3320,5,16,3359,0,0,83,0,0,89,0,0,451,50,58,555,0,37,5163,56,75,5335
206041504,0,0,885,0,8,892,0,0,795,0,5,802,0,0,5992,0,34,6025,0,0,15,0,0,15,0,0,78,0,4,75,0,0,641,0,13,649,0,0,130,0,0,133,0,0,18,0,0,18,0,0,6865,0,51,6913,0,0,225,0,0,223,0,0,716,16,5,741,0,0,9485,16,63,9567
206041505,0,0,678,0,0,679,0,3,1008,0,3,1019,5,10,5480,0,29,5522,0,0,15,0,0,15,0,0,23,0,0,25,0,5,563,0,3,571,0,0,86,0,0,89,0,0,15,0,0,15,9,5,6183,0,38,6238,0,0,159,0,0,159,0,0,746,28,8,783,15,15,8775,28,51,8874
206041506,86,395,411,7,0,903,76,422,874,0,4,1370,74,593,2312,19,4,3003,4,88,633,0,0,723,0,19,99,0,0,112,20,183,340,10,0,559,0,18,27,0,0,46,0,0,14,0,0,13,103,897,3419,24,3,4453,15,43,86,3,0,139,4,66,659,18,5,746,283,1818,5452,55,13,7614
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
206041508,0,0,540,0,0,541,0,0,641,0,0,644,0,0,1872,3,0,1879,0,0,0,0,3,3,0,0,5,0,0,5,0,0,219,0,0,220,0,0,21,0,0,21,0,0,0,0,0,0,0,0,2112,3,5,2120,0,0,71,0,0,72,0,0,255,4,3,258,0,0,3609,5,12,3634
206041509,0,25,965,0,0,995,0,36,1449,0,4,1492,0,68,5262,0,26,5356,0,0,3,0,0,3,0,0,9,0,0,9,0,22,496,0,4,522,0,0,39,0,0,39,0,0,19,0,0,19,0,93,5834,0,29,5952,0,0,138,0,0,141,0,4,449,4,8,462,3,158,8837,9,39,9037
206041510,16,130,284,0,0,435,10,168,547,0,0,730,14,284,1669,13,3,1975,0,40,9,0,0,47,0,11,12,0,0,24,10,70,178,6,0,256,0,5,23,0,0,30,0,0,0,0,0,0,15,405,1897,15,3,2339,0,17,39,0,0,49,0,29,165,0,0,198,45,746,2932,24,3,3742
206051128,345,1092,820,6,4,2273,214,669,739,3,0,1631,110,591,1857,3,9,2567,0,0,160,0,0,160,0,0,13,0,0,17,34,126,228,0,4,399,0,3,16,0,3,25,0,3,8,0,0,18,143,731,2286,9,11,3180,10,30,68,0,3,110,18,65,229,0,10,319,737,2592,4140,15,35,7519
206051129,451,354,690,0,0,1499,388,334,1146,0,0,1875,115,210,2794,0,0,3125,0,19,60,0,0,80,0,0,31,0,0,35,43,37,334,0,0,413,5,0,12,0,0,17,0,0,9,0,0,5,157,265,3240,0,0,3674,7,10,45,0,0,68,43,61,338,0,0,433,1050,1029,5455,0,8,7542
206051130,184,1016,814,0,4,2014,154,954,966,0,0,2077,91,694,1414,9,0,2213,0,256,234,0,0,488,0,7,28,0,0,36,20,147,184,4,0,352,0,6,4,0,0,12,0,0,3,0,0,11,117,1115,1872,11,0,3114,7,47,51,0,0,108,18,141,262,0,0,425,482,3278,3966,12,8,7738
206051134,461,262,631,3,0,1362,400,409,1338,10,0,2162,147,302,2634,25,0,3106,0,6,116,0,0,122,6,17,45,5,0,69,46,78,361,11,0,491,3,5,23,0,0,28,3,0,12,0,0,10,200,404,3194,38,0,3837,20,11,57,0,0,91,41,49,406,11,3,501,1131,1141,5627,59,3,7962
206051511,0,21,30,4,0,62,0,73,158,0,0,240,0,218,218,10,0,454,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,0,25,0,6,0,4,0,8,0,0,3,0,0,3,0,236,228,12,3,481,0,3,6,0,0,11,0,69,64,0,0,139,0,409,490,16,14,929
206051512,94,597,459,7,0,1155,101,534,637,3,0,1286,56,449,1537,25,0,2063,0,187,346,0,0,532,0,12,119,0,0,137,9,142,199,3,4,358,0,7,16,0,5,22,0,0,3,0,0,8,69,790,2224,26,9,3115,3,31,75,0,0,111,12,80,245,9,14,356,270,2037,3650,55,27,6030
206051513,165,151,479,26,0,818,120,189,1154,54,3,1525,49,154,2774,123,6,3106,0,64,211,0,0,278,0,7,163,4,6,173,11,38,338,23,4,399,0,0,16,0,0,25,0,0,3,0,0,7,63,267,3509,147,6,3993,3,9,43,3,0,64,17,38,429,6,0,497,375,655,5616,237,18,6894
206051514,146,253,760,32,0,1188,105,245,1150,46,4,1551,51,194,2813,92,0,3159,0,16,152,0,0,164,0,21,120,0,0,136,22,46,409,32,0,511,4,4,28,0,0,34,0,0,13,0,0,10,82,272,3535,127,7,4021,0,16,85,0,0,109,22,36,507,56,5,625,352,830,6040,267,11,7501
206061135,607,285,414,5,0,1310,324,185,495,0,3,1004,124,170,1275,11,0,1580,0,37,22,0,0,57,0,4,90,0,0,90,33,35,134,0,0,199,3,0,8,0,0,12,0,0,11,0,0,11,159,241,1529,10,3,1947,16,16,45,0,0,75,36,26,89,0,0,146,1137,757,2572,17,9,4487
206061136,648,628,569,0,5,1856,470,632,1206,7,4,2308,359,810,3098,12,9,4290,0,39,308,0,0,345,0,5,44,0,0,51,77,178,365,5,4,630,6,0,19,3,0,29,5,8,13,0,0,21,444,1037,3849,23,15,5371,35,34,75,0,0,136,52,98,361,10,0,520,1648,2430,6058,34,23,10195
206061138,975,570,863,0,0,2408,517,233,507,0,0,1261,115,213,1103,0,3,1427,0,0,3,0,0,3,0,0,4,0,0,4,37,49,191,0,0,281,7,4,12,0,0,20,0,0,4,0,0,4,162,262,1318,0,4,1742,21,35,79,0,0,136,109,64,160,3,0,337,1787,1165,2926,5,4,5883
206061515,112,84,721,0,0,909,46,34,964,0,0,1043,7,57,3606,0,0,3670,0,0,5,0,0,5,0,0,6,0,0,6,0,11,431,0,0,445,0,0,19,0,0,24,0,0,3,0,0,8,12,63,4063,0,0,4150,0,4,111,0,0,110,7,4,464,0,3,483,175,195,6322,0,4,6697
206061516,278,341,307,10,4,939,161,320,502,0,0,988,149,407,1582,4,0,2134,4,5,519,0,0,533,0,0,14,0,0,14,36,109,168,0,0,313,0,0,7,0,0,16,0,0,6,0,0,6,186,526,2288,6,3,3011,8,20,47,0,0,78,25,64,254,0,0,348,659,1272,3404,16,8,5359
206071139,155,264,257,17,0,698,146,338,657,52,0,1188,85,324,1574,50,0,2035,0,22,45,0,0,71,3,0,50,0,0,60,46,85,143,15,4,287,0,10,4,0,0,10,0,0,4,0,0,4,131,436,1821,66,9,2465,13,9,40,0,0,62,14,41,196,9,5,261,460,1085,2969,143,10,4669
206071140,129,812,96,6,0,1046,78,467,105,3,0,655,46,761,379,22,3,1210,0,11,88,0,0,105,0,5,6,0,0,11,16,249,68,8,0,344,0,3,0,0,0,12,0,0,0,0,0,0,67,1036,546,35,6,1680,3,40,44,0,0,88,9,57,68,3,0,137,288,2413,853,50,5,3605
206071141,78,206,207,0,4,491,69,321,625,0,0,1012,75,413,1409,9,0,1905,8,91,561,0,0,659,6,6,40,0,0,59,24,91,165,7,0,280,0,3,9,0,0,16,0,0,11,0,0,11,105,607,2192,17,3,2930,0,14,33,0,0,53,13,64,223,7,0,305,269,1205,3285,23,9,4782
206071142,54,504,273,8,0,839,48,413,461,5,0,922,30,510,954,13,4,1514,0,15,639,0,0,653,0,0,114,0,0,114,11,177,203,6,0,401,0,8,8,3,0,20,0,5,4,0,0,9,42,716,1933,22,10,2726,3,36,32,0,0,69,12,74,277,34,7,407,152,1746,2971,70,14,4956
206071143,382,814,201,4,0,1403,222,622,366,3,0,1216,102,705,970,19,4,1798,6,145,250,0,0,399,5,44,19,0,0,75,37,226,123,5,0,388,0,13,9,0,0,25,0,6,0,0,0,9,153,1141,1372,26,6,2696,21,86,47,0,0,157,22,90,134,12,0,261,804,2756,2125,37,11,5729
206071145,508,484,153,4,0,1145,367,521,308,0,0,1207,134,512,516,4,0,1158,5,55,51,0,0,103,4,9,19,0,0,27,62,115,94,0,0,269,0,0,3,0,0,5,0,0,0,0,0,0,202,684,674,3,4,1567,12,9,13,0,0,31,28,36,73,0,0,140,1114,1743,1222,15,5,4094
206071517,559,879,321,3,0,1766,490,872,786,4,0,2155,371,1060,1768,29,0,3231,5,58,43,0,0,109,0,5,41,0,0,52,93,222,236,6,5,560,6,10,5,3,0,20,5,0,6,0,0,9,479,1364,2104,37,4,3982,21,51,27,0,0,104,39,98,239,5,0,374,1580,3264,3476,53,5,8374
206071518,273,398,331,3,0,1007,224,411,859,5,0,1496,168,482,1985,9,0,2646,8,83,895,0,0,989,0,7,25,0,0,32,36,106,194,5,0,345,0,4,12,0,3,25,0,0,14,0,0,12,208,688,3123,20,0,4047,4,26,47,0,0,76,26,54,273,3,0,353,740,1564,4641,28,8,6974
207011146,870,151,7,3,0,1033,774,152,12,0,0,942,236,135,5,20,0,398,76,75,32,0,0,179,5,0,0,0,0,3,66,25,0,3,0,93,5,3,0,0,0,4,0,4,0,0,0,4,385,233,40,28,3,684,23,10,0,0,0,28,50,17,6,0,0,77,2097,563,64,31,5,2770
207011147,1801,618,209,4,0,2630,1194,337,130,0,0,1659,442,433,414,7,0,1298,11,5,15,0,0,27,0,25,0,0,0,27,91,77,40,0,0,201,11,13,10,0,0,25,0,3,0,0,0,6,546,559,479,7,3,1586,83,66,52,0,0,199,88,51,57,0,0,199,3713,1625,929,11,7,6282
207011148,2828,377,41,6,0,3246,1973,225,61,7,0,2259,760,262,114,11,4,1144,0,0,0,0,0,0,0,0,0,0,0,0,143,43,16,3,0,206,14,0,0,0,0,14,3,0,0,0,0,4,926,312,128,11,4,1375,88,13,5,0,0,110,142,26,17,3,0,186,5953,947,248,24,4,7179
207011149,2383,612,273,10,11,3286,1600,418,213,5,3,2245,482,471,615,19,3,1583,5,0,4,0,0,14,0,13,7,0,3,27,117,93,65,8,0,290,3,6,10,0,0,20,5,5,9,0,0,8,605,593,710,30,8,1946,59,32,71,0,0,156,104,41,77,5,0,229,4753,1692,1340,49,16,7861
207011150,1993,428,109,4,0,2534,1589,311,161,0,0,2056,437,309,284,6,0,1033,6,0,0,0,0,4,0,4,8,0,0,11,86,60,45,0,0,194,5,5,0,0,0,10,0,0,0,0,0,3,537,377,342,6,0,1257,49,27,11,0,0,91,77,28,43,0,0,157,4240,1174,664,7,3,6095
207011152,1049,409,494,0,3,1956,739,359,759,0,0,1864,232,339,1667,8,3,2249,0,0,89,0,0,91,0,0,19,0,0,24,64,60,192,5,0,318,0,0,19,0,0,22,0,0,0,0,0,0,300,396,1989,13,4,2712,27,16,50,0,0,92,62,31,158,0,0,260,2181,1214,3452,20,7,6881
207011154,744,177,26,0,0,949,573,136,56,0,0,764,135,139,143,0,0,420,0,0,9,0,0,9,0,0,4,0,0,7,43,39,23,0,0,97,4,0,0,0,0,4,0,0,0,0,0,3,175,185,186,0,0,544,20,10,12,0,0,44,44,18,12,0,0,71,1561,522,287,0,0,2368
207011155,1908,495,210,4,0,2617,1420,336,123,3,5,1883,319,357,205,12,0,887,0,4,0,0,0,15,0,25,11,0,0,40,72,74,41,8,3,199,9,3,5,0,0,16,5,0,0,0,0,0,411,465,266,17,3,1156,36,19,40,0,0,97,75,39,27,0,0,148,3852,1350,663,32,4,5904
207011519,573,348,284,0,0,1205,397,270,340,0,0,1016,109,214,1102,12,0,1440,0,0,20,0,0,20,0,0,20,0,0,19,48,53,146,0,0,246,0,0,9,3,0,20,0,0,0,0,0,4,157,274,1300,16,0,1747,10,16,56,4,0,88,34,32,111,12,0,187,1173,937,2094,31,0,4233
207011520,620,249,510,0,0,1380,392,165,810,0,0,1362,121,169,1913,9,9,2220,4,0,17,0,0,16,0,0,13,0,0,13,29,28,237,0,3,302,9,3,24,0,0,29,0,0,4,0,0,10,164,203,2208,11,8,2590,18,15,69,0,0,106,35,22,177,0,0,236,1231,651,3776,16,7,5679
207011521,1136,481,213,0,0,1834,777,293,198,5,0,1267,215,322,339,3,0,885,0,0,5,0,0,5,0,0,0,0,0,0,62,63,48,0,0,166,7,0,5,0,0,10,5,0,0,0,0,4,289,390,393,3,0,1077,34,19,10,0,0,64,45,37,38,0,0,122,2283,1226,851,5,0,4366
207011522,1117,332,339,0,8,1794,816,260,301,0,0,1390,279,264,709,13,0,1270,13,3,17,0,0,33,4,10,5,0,0,13,81,44,77,3,0,212,5,5,0,0,0,11,0,0,5,0,0,3,386,327,814,19,0,1549,44,20,39,0,0,110,87,27,87,11,8,214,2456,972,1585,26,14,5051
207021156,1808,207,76,0,0,2091,921,190,128,0,0,1240,470,91,116,3,0,675,17,0,3,0,0,25,3,0,0,0,0,0,114,17,24,0,0,149,12,0,0,0,0,15,0,0,0,0,0,0,607,113,143,3,0,871,39,3,12,0,0,49,91,18,12,0,0,119,3468,526,363,3,5,4364
207021157,2580,566,586,0,0,3732,1438,612,627,0,0,2682,881,546,1033,0,5,2466,4,16,29,0,0,50,6,3,41,0,3,51,211,82,124,0,0,417,29,12,12,0,3,50,10,0,0,0,0,13,1139,658,1238,0,11,3048,77,80,223,0,0,379,155,64,154,0,0,375,5387,1979,2832,0,14,10211
207021159,2230,413,57,0,0,2698,1609,357,54,0,0,2024,399,175,65,0,0,634,3,7,0,0,0,10,3,4,0,0,0,3,89,28,21,0,0,140,6,7,3,0,0,18,0,0,3,0,0,3,504,215,85,0,0,809,62,70,6,0,0,142,144,38,15,0,0,191,4546,1090,217,0,0,5865
