SA2_CODE_2021,P_Oth_svc_15_19_yr,P_Oth_svc_20_24_yr,P_Oth_svc_25_34_yr,P_Oth_svc_35_44_yr,P_Oth_svc_45_54_yr,P_Oth_svc_55_64_yr,P_Oth_svc_65_74_yr,P_Oth_svc_75_84_yr,P_Oth_svc_85_yr_over,P_Oth_svc_Tot,P_Inad_desc_Ns_15_19,P_Inad_desc_Ns_20_24,P_Inad_desc_Ns_25_34,P_Inad_desc_Ns_35_44,P_Inad_desc_Ns_45_54,P_Inad_desc_Ns_55_64,P_Inad_desc_Ns_65_74,P_Inad_desc_Ns_75_84,P_Inad_desc_Ns_85_yr_over,P_Inad_desc_Ns_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
110031196,7,11,15,8,14,6,9,0,0,73,5,9,13,17,12,18,8,6,0,85,112,181,420,370,472,417,184,47,6,2220
110031197,8,10,31,37,24,27,9,0,0,152,17,14,28,17,46,26,6,3,0,160,209,312,777,644,636,628,189,25,3,3421
110031198,4,8,11,15,9,18,0,0,0,74,3,7,22,16,18,25,11,5,0,103,115,131,336,371,402,467,197,30,9,2069
110041199,17,31,59,36,30,33,17,3,0,227,8,12,46,29,16,19,10,5,0,152,266,416,1059,924,739,700,220,36,0,4366
110041200,4,4,8,5,19,15,0,0,0,53,5,10,15,17,17,8,9,4,0,91,117,158,416,400,436,446,191,47,6,2201
110041201,6,14,17,12,26,21,11,0,0,110,11,15,19,18,33,22,13,11,0,146,178,204,479,569,659,613,278,56,0,3031
110041202,24,47,95,88,75,76,27,0,0,425,33,36,87,67,57,37,23,9,3,350,775,944,2181,1867,1897,1678,505,69,8,9917
110041203,28,29,72,53,56,42,16,4,4,306,14,28,65,46,35,36,15,9,4,244,502,626,1997,1633,1402,1096,344,55,5,7660
110041204,11,7,34,21,6,12,0,0,0,95,6,11,32,12,12,10,4,5,0,85,174,214,557,458,380,283,70,3,0,2134
110041205,35,27,63,79,75,59,14,0,0,353,40,30,43,55,96,68,29,14,0,377,644,558,1380,1767,2084,1741,665,121,10,8973
111011206,25,34,59,68,80,56,16,0,0,352,15,35,45,70,62,44,9,9,0,292,616,750,1543,1665,1840,1380,275,39,3,8119
111011207,7,13,20,13,19,20,3,0,0,87,3,9,14,17,25,16,12,0,0,92,161,231,368,437,564,501,100,7,0,2372
111011208,32,55,111,93,78,63,8,6,0,448,20,28,82,110,74,46,11,6,0,376,739,1124,2866,2927,2515,1757,403,63,0,12399
111011209,33,59,117,98,106,70,13,0,0,502,19,42,84,75,63,66,12,5,0,367,778,1135,2690,2863,2459,1748,395,48,0,12113
111011210,13,28,44,29,22,26,13,4,0,181,10,14,35,30,31,23,12,0,0,146,230,372,856,663,724,614,128,11,0,3593
111011211,0,3,10,6,7,11,4,0,0,50,0,3,5,17,26,7,0,0,0,66,151,125,197,350,448,282,65,7,5,1629
111011212,9,16,31,41,58,25,18,0,0,204,8,13,32,51,59,33,6,3,0,211,326,431,754,1103,1271,1047,235,22,6,5193
111011213,16,28,28,55,52,40,14,0,0,230,5,10,22,34,48,20,14,5,0,167,538,499,693,1373,1515,1104,321,27,0,6069
111011214,15,23,43,52,49,53,12,0,0,249,10,23,49,42,30,40,9,4,0,203,527,592,1181,1499,1680,1285,277,40,0,7080
111021215,13,28,41,41,25,28,5,0,0,183,9,17,51,45,29,20,4,0,0,178,250,417,981,828,860,754,116,14,0,4221
111021216,7,16,40,30,53,25,4,6,0,179,3,18,44,42,41,22,6,5,0,180,247,406,818,803,891,752,180,30,0,4132
111021217,32,40,103,71,75,40,8,0,0,370,20,31,73,75,59,27,6,0,0,289,581,739,1948,2125,1664,954,152,11,0,8179
111021218,23,35,76,79,76,58,21,0,0,377,19,30,61,67,65,52,16,3,0,314,477,674,1516,1406,1542,1269,366,49,3,7298
111021219,21,34,45,37,56,24,16,4,0,232,8,17,40,47,41,28,14,0,0,198,369,470,1065,999,1277,1066,325,37,7,5614
111021220,14,15,23,36,38,27,4,5,0,161,12,16,32,31,27,39,6,0,0,172,279,343,616,809,938,818,224,23,0,4049
111021221,11,18,54,43,39,22,6,0,0,186,11,22,25,36,31,17,8,0,0,146,254,350,886,742,727,540,93,3,0,3602
111031222,21,30,60,60,56,28,17,4,0,272,14,26,50,69,35,25,6,4,0,223,597,904,1876,2055,1863,1149,233,28,10,8710
111031223,11,24,48,26,33,22,6,0,0,168,9,25,31,31,21,20,8,0,0,150,207,364,871,665,708,590,119,11,0,3532
111031224,6,21,45,39,34,25,15,0,0,181,8,20,52,36,38,33,8,3,0,194,323,899,1503,1249,1203,925,250,25,0,6379
111031225,9,26,52,61,61,32,16,3,0,265,17,37,48,58,54,21,6,0,0,240,651,824,1596,1943,2089,1361,317,43,0,8826
111031226,18,44,87,97,80,47,5,0,0,375,19,28,69,69,72,30,9,0,0,295,655,833,1787,2158,1853,997,161,18,0,8467
111031227,8,38,70,59,41,38,10,0,0,271,7,27,81,49,54,38,10,0,0,271,282,778,2430,1767,1260,967,222,12,0,7725
111031228,10,32,41,26,38,32,10,0,0,188,7,28,39,50,43,47,13,5,0,225,523,912,1632,1534,1677,1203,296,41,4,7825
111031229,16,28,46,32,35,28,12,0,0,187,10,30,72,41,42,18,12,4,0,222,266,1051,2271,1248,1205,1008,351,54,5,7455
111031230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,6,0,0,0,16
111031231,8,40,61,32,21,15,5,0,0,185,18,53,91,35,27,29,6,0,0,256,441,1250,1690,846,573,504,74,7,0,5384
111031232,8,6,23,36,24,12,5,0,0,119,5,13,25,26,32,14,10,3,0,110,227,251,700,836,713,609,139,21,0,3503
111031233,25,42,100,75,59,44,6,3,0,356,24,55,97,74,69,41,15,0,4,375,551,1087,2446,1994,1748,1355,346,29,4,9561
111031234,7,35,68,49,35,22,9,3,0,222,8,23,77,33,40,33,5,0,0,220,311,925,1922,1292,1050,749,164,22,4,6437
111031235,6,26,62,33,31,32,7,0,0,187,3,21,44,29,32,21,7,3,0,163,156,666,1674,1079,886,682,140,20,0,5311
112011236,17,21,57,67,64,43,20,10,0,297,16,21,55,55,54,39,20,5,6,262,449,543,1248,1480,1550,1501,546,60,9,7388
112011237,22,38,76,72,68,57,28,0,0,359,28,28,44,67,74,50,32,11,4,336,630,636,1332,1643,1968,1761,563,107,8,8646
112011238,3,3,15,24,23,12,3,0,0,97,14,10,47,63,40,30,12,6,0,218,166,172,580,707,774,619,240,39,8,3311
112011239,5,14,33,34,25,27,9,0,0,149,13,17,51,68,36,32,11,0,0,237,212,272,741,956,995,734,226,25,0,4159
112011240,3,10,56,45,36,26,3,6,0,183,11,26,144,101,61,28,19,5,0,397,215,365,1610,1263,1011,793,323,28,0,5614
112011241,5,5,9,9,11,14,0,0,0,66,7,0,15,23,22,22,11,0,0,105,144,146,354,418,500,492,146,23,0,2222
112011242,6,13,20,27,35,31,4,0,0,139,10,14,39,42,35,16,6,5,0,166,342,292,748,1088,1103,883,254,24,3,4745
112011243,3,9,21,21,33,20,6,0,0,119,20,8,43,58,48,37,15,7,0,238,213,181,589,730,894,757,308,38,0,3712
112021244,13,28,49,29,35,26,5,4,0,194,18,28,46,37,50,28,11,16,5,230,347,519,894,820,960,771,238,45,0,4595
112021245,6,6,21,12,11,21,9,0,0,92,9,7,13,35,15,30,18,11,0,140,173,195,425,505,590,721,290,78,13,2989
112021246,18,27,73,48,64,40,16,7,0,292,15,15,37,41,42,31,18,8,0,208,415,508,1268,1247,1212,1071,317,32,3,6076
112021247,3,8,26,19,22,13,3,0,0,92,15,13,14,20,29,36,10,9,0,151,181,157,374,477,627,716,269,38,12,2850
112021248,9,26,55,37,71,48,15,0,0,261,23,26,57,49,67,40,11,4,0,259,483,617,1333,1273,1394,1247,303,40,5,6687
112021249,18,17,39,54,66,55,19,0,0,264,21,26,53,72,73,76,33,10,0,355,455,420,896,1380,1809,1747,655,110,16,7489
112031250,8,20,36,54,45,40,8,0,0,208,24,19,47,75,77,53,20,5,3,317,499,459,847,1540,1658,1304,384,34,8,6734
112031251,14,17,33,47,30,29,12,0,0,173,10,23,33,30,25,29,13,0,0,154,269,273,588,814,874,747,173,32,3,3766
112031252,11,10,37,36,34,49,3,0,0,175,28,19,37,51,50,63,16,10,0,266,278,261,546,753,981,1102,375,46,9,4351
112031253,14,14,34,46,50,34,10,0,0,189,21,18,53,81,73,32,16,8,0,298,381,356,950,1516,1428,1152,312,29,0,6132
112031254,12,34,79,83,71,39,16,4,0,342,15,32,98,84,84,59,32,9,3,418,459,644,1764,1646,1634,1651,524,54,14,8386
112031550,16,31,39,51,57,45,25,0,0,268,11,19,58,50,36,50,17,6,0,255,548,579,1192,1319,1526,1309,349,43,4,6868
112031551,10,5,12,18,20,20,0,0,0,77,3,4,9,11,12,8,0,0,0,47,128,142,213,332,403,303,73,13,4,1612
112031552,9,11,38,42,23,19,3,4,0,152,8,13,37,24,22,18,15,6,3,142,184,276,589,569,566,583,166,19,3,2956
113011256,31,43,95,75,50,54,22,0,0,368,32,73,163,123,96,75,28,14,4,612,654,892,2546,2176,1949,1656,519,80,8,10481
113011257,15,25,51,39,39,26,9,0,0,207,27,28,71,40,45,52,21,12,0,298,455,510,1200,1094,1369,1291,476,102,9,6503
113011258,19,22,43,38,35,29,6,4,0,194,15,23,54,35,34,36,10,3,0,206,369,412,933,866,912,871,239,43,3,4656
113011259,6,14,16,15,26,14,5,0,0,94,6,12,10,18,15,17,4,3,0,75,116,148,388,457,495,546,190,36,13,2385
113021260,5,4,7,3,3,10,0,0,0,25,5,7,19,9,15,11,4,4,3,78,81,103,237,275,329,356,151,38,5,1563
113021261,9,12,18,18,20,9,8,0,0,88,3,15,26,22,22,19,8,0,0,121,184,274,556,581,581,572,152,16,4,2919
113021262,5,7,8,9,12,10,8,0,0,68,6,4,11,26,32,27,11,3,0,116,118,117,307,420,505,511,199,41,8,2225
113031263,10,13,22,19,24,11,9,0,0,97,11,12,13,25,25,27,9,0,0,130,145,206,460,521,618,651,205,45,10,2857
113031264,3,8,11,13,6,6,0,0,0,46,6,9,9,9,15,12,12,4,0,85,109,141,292,316,331,331,123,42,0,1690
113031265,3,8,17,16,11,15,4,0,0,68,9,11,19,10,19,17,3,0,0,83,147,209,478,453,508,464,176,34,7,2483
113031266,13,14,22,25,20,12,6,0,0,108,16,7,16,15,16,21,7,7,0,101,192,233,444,499,593,621,280,44,3,2903
113031267,16,44,83,78,58,59,21,3,3,368,20,22,64,68,54,53,22,0,0,311,668,715,1617,1717,1661,1357,436,57,11,8229
113031268,10,23,29,21,14,12,0,0,0,101,6,14,23,18,18,5,0,0,0,77,291,558,776,599,447,309,56,8,4,3045
113031269,31,66,109,104,87,79,25,3,0,501,23,57,102,81,56,54,12,9,0,398,842,1093,2422,2179,2070,1679,424,42,4,10759
113031270,18,22,65,36,27,38,18,7,0,225,21,34,53,43,42,40,10,0,0,243,525,906,1623,1045,893,869,290,36,0,6194
113031271,24,49,70,61,63,42,13,0,0,331,19,48,67,75,72,37,36,22,8,385,741,954,1815,1734,1644,1437,555,151,27,9054
114011272,8,9,30,38,23,26,13,3,0,147,16,13,24,25,34,37,22,8,0,173,216,220,563,752,820,992,399,62,0,4034
114011273,0,0,12,3,14,3,6,0,0,41,0,4,4,16,8,11,12,0,0,46,112,88,221,219,361,363,76,15,0,1450
114011274,0,5,9,9,8,12,5,0,0,53,0,7,13,15,20,22,7,3,0,80,109,138,353,370,439,497,123,20,0,2050
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,4,6,9,5,0,0,26
114011276,0,4,14,8,14,6,4,0,0,64,3,12,16,7,17,11,6,0,0,70,88,140,358,452,463,439,145,12,3,2095
114011277,18,35,61,38,67,37,19,4,0,273,22,19,60,46,49,38,8,7,5,254,498,617,1391,1365,1375,1250,351,45,9,6894
114011278,17,32,108,79,58,59,13,3,0,371,27,28,76,74,81,49,6,8,0,347,660,954,2216,1753,1674,1248,251,41,5,8796
114011279,16,22,61,48,36,38,10,0,0,226,14,15,31,36,57,35,10,0,0,201,333,442,1030,1071,1217,990,251,26,0,5362
114011280,0,0,9,8,4,15,4,0,0,45,3,5,7,11,11,11,8,0,0,57,65,95,251,239,307,361,110,12,0,1437
114011281,4,5,9,17,16,16,6,0,0,77,7,10,13,17,19,14,3,3,0,86,109,124,255,320,398,396,97,8,0,1717
114011282,11,18,48,49,62,52,13,0,0,248,18,19,49,31,35,40,9,6,0,212,471,415,1124,1335,1423,1317,435,49,5,6571
114011283,3,5,11,11,11,13,3,0,0,69,6,4,18,19,28,24,6,0,0,114,127,134,316,405,496,608,168,28,3,2286
114021284,13,12,20,28,47,36,5,0,0,161,13,10,13,38,53,42,32,12,0,211,325,370,598,957,1334,1179,599,137,15,5508
114021285,14,23,46,35,40,34,4,0,0,193,8,17,29,29,31,18,9,0,0,151,232,293,667,646,727,566,151,22,0,3308
114021286,11,18,46,41,33,20,14,3,0,190,18,10,38,28,41,34,19,5,0,195,302,357,1033,1039,1083,903,388,65,5,5170
114021287,17,25,40,49,36,42,7,3,0,217,23,12,26,36,37,37,10,11,0,189,319,400,912,925,1056,929,327,65,4,4936
114021288,3,6,10,3,13,13,3,0,0,47,4,3,14,4,20,29,12,3,0,91,127,115,234,292,471,428,204,46,3,1917
114021289,9,8,14,28,20,23,17,0,0,121,15,12,24,24,43,37,15,9,0,179,196,209,428,544,769,805,372,79,9,3405
115011290,15,28,49,77,76,47,24,4,0,319,10,27,88,178,128,58,22,3,0,513,501,783,2061,3690,2709,1579,458,53,9,11846
115011291,11,43,48,45,84,56,30,5,0,324,13,43,82,110,100,74,24,3,0,451,498,1051,1702,2639,2498,1905,624,60,4,10981
115011294,8,23,11,28,28,26,12,0,0,133,0,5,19,23,31,31,15,4,0,126,200,296,288,534,740,605,228,41,0,2930
115011296,7,19,30,19,35,30,26,5,0,166,11,21,29,57,50,52,29,9,0,254,269,614,848,1231,1375,1371,505,54,0,6275
115011553,4,10,16,34,15,25,3,0,0,109,5,7,24,50,50,29,9,0,0,175,142,293,576,1082,888,494,189,33,0,3696
115011554,5,9,3,0,15,11,3,0,0,42,6,4,13,19,32,20,0,0,0,93,106,202,284,441,545,459,101,13,3,2161
115011555,9,13,15,34,32,20,20,4,0,149,9,24,32,50,54,37,15,8,0,233,309,509,721,1292,1448,1059,410,63,0,5811
115011556,3,12,24,31,30,27,17,0,0,151,0,19,38,62,52,19,8,5,0,209,227,439,825,1348,1155,769,281,46,0,5087
115011557,6,6,9,21,12,16,0,0,0,68,3,12,20,44,34,17,0,0,0,133,130,269,371,594,690,518,138,6,0,2718
115011558,15,19,24,53,53,65,24,4,0,259,11,30,52,108,80,55,15,5,3,351,472,800,1100,2146,2326,1779,535,60,4,9225
115011621,22,46,59,48,93,42,14,3,0,322,19,31,60,114,95,59,19,0,0,403,579,850,1203,2354,2385,1391,364,27,4,9157
115011622,9,27,43,55,39,12,7,6,0,190,3,19,61,95,46,26,7,0,0,257,240,540,1120,1794,1192,636,183,19,0,5732
115021297,34,51,87,65,126,93,41,7,0,508,30,47,87,90,149,80,47,15,0,542,757,1118,1480,1883,2768,2078,785,163,9,11045
115021298,12,13,11,19,24,32,0,0,0,111,4,8,16,19,45,23,9,4,0,129,171,210,356,415,635,559,205,36,6,2589
115031299,8,3,9,15,16,14,0,0,0,69,3,9,13,15,18,20,12,0,0,88,69,81,158,209,360,318,99,24,3,1317
115031300,46,62,138,114,124,100,33,3,0,622,44,66,92,96,128,90,31,6,0,549,814,1110,2047,2113,2697,2186,596,85,6,11655
115041301,31,31,54,62,80,51,14,0,0,321,5,32,25,71,72,49,25,0,0,283,428,586,946,1200,1427,928,285,31,0,5833
115041623,11,11,58,47,26,14,7,0,0,167,9,11,75,103,28,17,6,0,0,245,173,378,1603,1970,844,384,107,12,0,5466
115041624,12,32,68,85,53,33,3,0,0,289,9,23,84,169,94,37,9,0,0,420,398,728,1986,3096,1687,793,193,10,0,8883
115041625,26,28,34,50,97,32,10,0,0,274,14,42,65,84,115,66,12,0,0,396,703,894,1285,2426,2639,1245,273,20,0,9488
116011303,4,19,65,42,41,25,5,0,0,213,10,60,167,135,87,40,11,0,0,501,217,837,2383,2098,1126,746,216,8,0,7650
116011304,8,22,73,63,45,43,15,0,0,274,17,65,163,160,75,51,12,0,0,553,301,912,2382,2339,1412,1004,262,17,3,8632
116011306,9,34,59,63,53,51,14,3,0,279,25,54,149,139,129,85,16,4,0,604,370,959,2214,2561,2075,1521,373,23,0,10099
116011307,27,20,96,93,88,76,13,6,0,420,12,47,153,147,88,79,20,3,0,550,514,1004,2327,2925,2371,1677,451,28,6,11294
116011560,3,17,44,31,38,24,3,0,0,167,7,23,81,93,58,33,13,0,0,304,236,526,1171,1387,1031,780,159,5,0,5306
116011561,10,23,48,47,50,28,6,0,0,220,5,63,141,105,98,60,19,3,3,495,263,823,1910,1692,1328,983,209,17,3,7226
116011626,3,25,41,40,40,48,4,0,0,208,3,37,98,102,78,50,15,3,0,377,272,648,1630,1604,1345,1013,263,16,0,6792
116011627,9,10,24,33,25,16,4,0,0,118,6,25,103,81,56,32,0,0,0,313,170,411,1336,1583,885,580,147,8,0,5122
116021309,12,30,32,55,72,46,12,0,0,251,13,32,52,109,80,55,12,4,0,354,428,829,1202,2206,2112,1204,230,21,0,8234
116021562,0,9,10,18,23,14,4,0,0,72,0,11,24,23,20,12,3,0,0,92,101,152,390,563,445,279,49,4,0,1980
116021563,12,39,88,104,90,53,10,0,0,396,15,65,161,168,117,66,11,0,0,606,567,1098,2748,3700,2406,1506,321,13,0,12352
116021628,5,22,41,82,63,24,9,3,0,259,13,22,87,179,120,50,5,3,0,482,520,767,1529,3815,2701,962,219,24,0,10537
116021629,5,13,46,53,25,9,0,0,0,160,13,24,96,142,40,18,3,0,0,335,163,436,2350,3205,979,381,78,3,0,7600
116021630,12,23,68,53,41,29,6,0,0,236,17,26,106,88,55,33,10,0,0,343,252,603,2061,1805,1098,633,138,10,6,6603
116021631,3,21,36,42,21,21,0,0,0,149,3,11,66,79,32,21,3,0,0,220,168,362,1293,1963,873,440,72,6,0,5179
116021632,8,34,103,102,27,13,5,0,0,297,15,48,201,271,76,34,7,0,0,646,372,1053,3775,5115,1702,607,130,10,0,12752
116021633,13,13,34,49,50,22,3,0,0,181,14,23,45,85,61,38,9,3,0,273,282,464,969,1823,1451,772,166,8,0,5940
116031313,13,15,32,31,36,28,9,0,0,163,22,60,117,87,109,60,18,3,0,471,314,643,1191,1050,1066,826,187,7,0,5284
116031314,0,12,26,23,14,16,4,0,0,104,11,15,62,66,28,40,13,0,0,239,182,384,886,1017,754,516,94,8,0,3832
116031315,12,36,62,62,64,47,10,0,0,292,29,61,140,119,115,77,16,0,0,549,516,1035,2055,2057,2115,1593,292,9,0,9667
116031316,10,18,60,59,34,33,5,0,0,217,25,63,138,107,103,58,19,3,0,509,366,752,1743,2002,1285,802,157,20,0,7125
116031317,14,19,46,33,52,38,3,0,0,214,27,85,157,159,110,57,8,3,0,597,379,829,1810,1960,1441,988,211,13,0,7631
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,7,0,0,0,28
116031319,11,28,73,76,56,55,14,0,0,314,24,55,136,118,108,93,22,4,0,556,444,958,2150,2251,1958,1589,333,16,0,9703
117011320,0,0,4,3,0,0,0,0,0,11,0,0,0,3,4,0,0,0,0,10,4,23,131,73,36,14,5,0,0,281
117011321,6,25,62,65,44,37,10,0,0,246,3,17,75,73,74,36,9,0,0,281,254,499,1672,1843,1538,916,205,22,0,6949
117011323,8,19,87,53,47,33,10,3,0,249,6,44,109,81,61,26,15,0,0,332,224,673,2004,1653,1258,862,246,23,0,6949
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,7
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,3,0,0,0,20
117011634,9,13,25,17,35,13,13,0,0,131,7,12,57,43,34,25,4,0,0,183,159,356,886,869,864,543,175,21,7,3872
117011635,7,28,119,71,45,45,10,0,0,326,3,90,366,127,59,45,14,6,0,708,241,1629,5487,2577,1445,869,196,11,0,12449
117021327,12,26,107,85,81,38,11,0,0,368,13,34,161,103,85,39,13,5,0,440,266,1069,3684,2746,2298,1255,345,36,0,11702
117021328,3,6,59,46,34,21,10,0,0,178,3,14,75,47,21,25,6,0,0,192,73,307,1552,1398,859,495,128,13,0,4818
117021636,3,16,70,51,52,25,11,3,0,234,0,26,106,80,51,15,9,0,0,293,120,429,2222,1745,1291,702,179,14,0,6695
117021637,9,21,86,53,62,36,3,0,0,272,4,27,103,72,56,29,16,0,0,316,184,644,2466,1770,1403,836,179,18,3,7513
117031329,5,11,61,34,32,20,6,0,0,177,0,19,140,82,34,18,6,0,0,304,61,473,2606,1663,1045,714,246,42,3,6859
117031330,0,7,110,90,60,18,7,0,0,302,10,40,225,140,70,35,7,0,0,529,145,744,5304,3713,2036,1015,212,19,0,13185
117031331,4,31,100,63,59,44,15,3,0,306,4,33,208,119,75,45,16,10,0,505,157,1105,3870,2654,1730,1205,419,57,3,11198
117031333,0,17,94,88,44,38,6,5,0,287,4,28,196,127,60,43,20,5,0,479,92,950,4416,2863,1818,1274,538,95,11,12063
117031336,5,22,91,67,41,28,10,0,0,258,5,58,204,118,49,32,11,0,0,472,76,893,4064,2428,1376,802,196,31,0,9866
117031638,0,30,49,30,17,11,3,0,0,141,6,26,83,53,19,10,0,0,0,195,287,870,1720,987,705,405,102,11,0,5085
117031639,0,16,29,11,11,10,0,0,0,85,0,54,106,44,8,9,3,0,0,222,70,810,2033,783,314,192,40,3,0,4253
117031640,5,39,129,77,41,32,9,0,0,339,4,34,145,79,46,27,3,0,0,330,171,919,3385,2104,1545,903,205,19,0,9260
117031641,0,11,55,40,31,15,14,0,0,170,4,27,117,79,44,37,15,0,0,321,81,438,2343,2052,1058,762,304,43,0,7082
117031642,0,14,65,51,37,19,3,0,0,197,0,32,139,77,42,35,9,0,0,336,103,715,2901,1818,1104,718,194,24,4,7580
117031643,0,12,77,76,30,20,3,0,0,224,4,50,177,81,33,21,7,4,0,387,128,659,3205,1915,892,517,135,12,0,7461
117031644,7,3,19,35,19,15,3,0,0,107,4,22,97,58,32,38,7,3,0,261,39,423,1712,1225,822,616,293,71,6,5213
117031645,0,22,81,47,22,14,0,3,0,192,3,93,334,167,47,20,7,0,0,673,135,1384,5231,2579,962,555,161,18,5,11036
117031646,0,7,29,22,13,10,5,0,0,85,3,31,100,44,26,8,0,0,0,215,86,591,1657,902,406,198,60,6,0,3908
117031647,0,14,118,63,23,13,7,0,0,247,3,42,225,96,34,12,8,4,0,430,72,763,4404,2271,866,468,130,10,4,8984
117031648,0,25,119,58,22,6,3,0,0,231,6,56,234,93,34,20,8,0,0,445,76,838,4099,1797,620,317,90,11,0,7849
118011339,3,18,102,57,45,26,6,0,0,265,11,33,263,151,71,37,14,4,0,583,216,593,3890,2493,1852,1118,387,57,7,10613
118011340,8,30,152,82,53,27,14,4,0,361,13,31,310,182,111,51,13,5,0,723,225,627,4762,3041,1962,1034,301,43,4,12007
118011341,7,12,101,59,48,24,7,0,0,261,3,25,181,124,71,27,13,6,4,456,171,604,3078,2334,1707,1042,373,65,10,9371
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011344,3,9,39,38,38,26,6,0,0,167,11,18,70,74,74,49,13,7,4,312,159,389,1054,1337,1327,843,377,69,6,5565
118011345,7,17,57,47,39,36,7,3,0,204,4,24,109,79,59,35,11,6,0,327,132,638,2738,1933,1592,1078,439,68,7,8627
118011346,11,14,17,17,32,20,5,6,0,121,7,23,65,57,96,50,26,19,10,354,200,440,872,966,1290,1002,495,147,27,5433
118011347,0,3,20,15,10,18,8,5,0,80,5,6,36,36,31,28,12,3,0,158,75,253,985,812,676,517,303,97,10,3738
118011649,4,14,55,36,22,32,10,0,0,175,3,26,116,90,80,56,32,12,0,420,174,505,1772,1523,1357,1112,696,181,19,7342
118011650,0,3,24,18,16,16,13,4,0,102,4,15,81,69,45,33,28,9,0,290,64,321,1587,1136,819,701,438,173,18,5258
118021564,4,19,46,41,24,19,4,0,0,157,4,27,71,51,43,25,8,0,0,237,200,806,1776,1313,927,660,196,30,3,5903
118021565,4,22,57,42,31,31,7,0,0,192,10,36,84,45,35,36,15,0,0,264,203,855,1838,1442,1218,807,249,33,5,6651
118021566,5,6,27,30,35,24,8,0,0,132,5,20,43,56,46,16,12,6,0,213,155,353,1039,1109,1093,746,225,34,3,4756
118021567,0,11,46,55,23,21,3,0,0,157,3,18,74,56,46,26,11,0,0,239,180,336,1316,1343,1035,692,195,30,3,5128
118021568,6,15,40,41,33,24,4,0,0,156,5,23,92,67,40,28,6,5,0,262,132,453,1342,1239,1014,655,169,26,0,5028
118021569,7,13,89,56,50,28,7,0,0,255,9,25,137,113,60,30,16,5,0,396,180,545,2891,2389,1657,1010,348,51,6,9076
118021570,8,13,67,31,35,18,12,3,0,183,4,23,106,57,45,21,10,0,0,282,225,601,2431,1574,1259,819,235,39,4,7183
118021651,11,25,118,70,60,34,7,0,0,330,7,38,198,140,79,45,11,0,0,514,245,692,4123,2818,2065,1285,416,41,8,11689
118021652,4,12,31,30,52,26,4,5,0,164,0,6,36,45,34,27,14,5,0,175,158,302,741,1003,1072,736,249,36,0,4304
118021653,12,18,31,56,48,35,17,0,0,224,6,21,43,68,69,38,14,6,0,270,297,525,972,1403,1540,1119,300,31,0,6184
118021654,3,5,16,10,0,21,0,0,0,55,3,15,21,24,30,24,8,0,0,130,99,204,379,527,616,418,100,22,3,2372
119011354,8,20,64,73,64,54,16,4,0,310,22,43,113,121,92,49,28,0,0,469,360,749,1552,1593,1475,1026,300,37,0,7096
119011355,0,6,5,6,8,0,0,0,0,27,0,4,15,10,9,0,0,0,0,44,11,58,199,189,95,65,12,0,0,626
119011356,11,16,42,51,46,23,8,0,0,202,11,40,70,86,50,37,8,0,0,308,193,457,862,909,849,582,167,14,0,4028
119011358,9,34,50,51,60,39,12,3,0,267,8,49,72,90,83,47,15,3,0,363,315,700,1547,1669,1617,1343,286,35,0,7509
119011360,13,24,55,53,51,54,11,0,0,262,4,33,91,90,66,53,27,4,0,370,309,676,1621,1761,1548,1153,273,19,0,7366
119011361,12,15,63,51,62,43,11,0,0,260,16,62,106,101,92,77,26,0,0,480,281,802,1749,1449,1346,1170,288,27,0,7121
119011571,3,27,57,34,45,21,8,0,0,196,11,41,122,93,57,60,19,4,0,401,157,590,1639,1354,935,742,168,8,0,5596
119011572,0,31,94,69,40,35,12,0,0,285,12,47,149,79,79,69,10,0,0,456,170,699,1822,1282,1018,792,186,10,0,5979
119011655,4,9,30,48,45,33,9,0,0,195,14,33,68,67,48,35,12,0,0,275,242,495,997,952,880,672,149,20,0,4428
119011656,11,15,36,33,39,32,3,0,0,165,8,26,59,60,54,38,9,0,0,256,216,465,851,858,751,553,123,13,0,3836
119011657,11,18,48,41,37,26,7,0,0,184,12,25,67,60,47,36,11,3,0,256,278,432,1036,1173,1134,778,184,24,0,5032
119011658,8,17,52,39,32,45,14,0,0,212,10,16,72,88,71,50,11,0,0,325,357,638,1353,1721,1716,1218,268,31,6,7285
119021362,15,23,57,73,74,67,10,4,0,319,6,44,107,97,94,61,18,8,0,425,288,744,1889,1692,1660,1128,261,26,0,7690
