SA3_CODE_2021,Cntd_home_Cen_Nt_0_14_yr,Cntd_home_Cen_Nt_15_24_yr,Cntd_home_Cen_Nt_25_34_yr,Cntd_home_Cen_Nt_35_44_yr,Cntd_home_Cen_Nt_45_54_yr,Cntd_home_Cen_Nt_55_64_yr,Cntd_home_Cen_Nt_65_74_yr,Cntd_home_Cen_Nt_75_84_yr,Cntd_home_Cen_Nt_85_yr_over,Cntd_home_Cen_Night_Tot,Vis_from_Same_SA2_0_14,Vis_from_Same_SA2_15_24,Vis_from_Same_SA2_25_34,Vis_from_Same_SA2_35_44,Vis_from_Same_SA2_45_54,Vis_from_Same_SA2_55_64,Vis_from_Same_SA2_65_74,Vis_from_Same_SA2_75_84,Vis_from_Same_SA2_85_yr_over,Vis_from_Same_SA2_Tot,Vis_fro_Diff_SA2_NSW_0_14,Vis_fr_Diff_SA2_NSW_15_24,Vis_fr_Diff_SA2_NSW_25_34,Vis_fr_Diff_SA2_NSW_35_44,Vis_fr_Diff_SA2_NSW_45_54,Vis_fr_Diff_SA2_NSW_55_64,Vis_fr_Diff_SA2_NSW_65_74,Vis_fr_Diff_SA2_NSW_75_84,Vis_fr_Diff_SA2_NSW_85_over,Vis_fr_Diff_SA2_NSW_Tot,Vis_fro_Diff_SA2_Vic_0_14,Vis_fr_Diff_SA2_Vic_15_24,Vis_fr_Diff_SA2_Vic_25_34,Vis_fr_Diff_SA2_Vic_35_44,Vis_fr_Diff_SA2_Vic_45_54,Vis_fr_Diff_SA2_Vic_55_64,Vis_fr_Diff_SA2_Vic_65_74,Vis_fr_Diff_SA2_Vic_75_84,Vis_fr_Diff_SA2_Vic_85_over,Vis_fr_Diff_SA2_Vic_Tot,Vis_fro_Diff_SA2_Qld_0_14,Vis_fr_Diff_SA2_Qld_15_24,Vis_fr_Diff_SA2_Qld_25_34,Vis_fr_Diff_SA2_Qld_35_44,Vis_fr_Diff_SA2_Qld_45_54,Vis_fr_Diff_SA2_Qld_55_64,Vis_fr_Diff_SA2_Qld_65_74,Vis_fr_Diff_SA2_Qld_75_84,Vis_fr_Diff_SA2_Qld_85_over,Vis_fr_Diff_SA2_Qld_Tot,Vis_fro_Diff_SA2_SA_0_14,Vis_fr_Diff_SA2_SA_15_24,Vis_fr_Diff_SA2_SA_25_34,Vis_fr_Diff_SA2_SA_35_44,Vis_fr_Diff_SA2_SA_45_54,Vis_fr_Diff_SA2_SA_55_64,Vis_fr_Diff_SA2_SA_65_74,Vis_fr_Diff_SA2_SA_75_84,Vis_fr_Diff_SA2_SA_85_over,Vis_fr_Diff_SA2_SA_Tot,Vis_fro_Diff_SA2_WA_0_14,Vis_fr_Diff_SA2_WA_15_24,Vis_fr_Diff_SA2_WA_25_34,Vis_fr_Diff_SA2_WA_35_44,Vis_fr_Diff_SA2_WA_45_54,Vis_fr_Diff_SA2_WA_55_64,Vis_fr_Diff_SA2_WA_65_74,Vis_fr_Diff_SA2_WA_75_84,Vis_fr_Diff_SA2_WA_85_over,Vis_fr_Diff_SA2_WA_Tot,Vis_fro_Diff_SA2_Tas_0_14,Vis_fr_Diff_SA2_Tas_15_24,Vis_fr_Diff_SA2_Tas_25_34,Vis_fr_Diff_SA2_Tas_35_44,Vis_fr_Diff_SA2_Tas_45_54,Vis_fr_Diff_SA2_Tas_55_64,Vis_fr_Diff_SA2_Tas_65_74,Vis_fr_Diff_SA2_Tas_75_84,Vis_fr_Diff_SA2_Tas_85_over,Vis_fr_Diff_SA2_Tas_Tot,Vis_fro_Diff_SA2_NT_0_14,Vis_fr_Diff_SA2_NT_15_24,Vis_fr_Diff_SA2_NT_25_34,Vis_fr_Diff_SA2_NT_35_44,Vis_fr_Diff_SA2_NT_45_54,Vis_fr_Diff_SA2_NT_55_64,Vis_fr_Diff_SA2_NT_65_74,Vis_fr_Diff_SA2_NT_75_84,Vis_fr_Diff_SA2_NT_85_over,Vis_fr_Diff_SA2_NT_Tot,Vis_fro_Diff_SA2_ACT_0_14,Vis_fr_Diff_SA2_ACT_15_24,Vis_fr_Diff_SA2_ACT_25_34,Vis_fr_Diff_SA2_ACT_35_44,Vis_fr_Diff_SA2_ACT_45_54,Vis_fr_Diff_SA2_ACT_55_64,Vis_fr_Diff_SA2_ACT_65_74,Vis_fr_Diff_SA2_ACT_75_84,Vis_fr_Diff_SA2_ACT_85_over,Vis_fr_Diff_SA2_ACT_Tot,Vis_fro_Diff_SA2_OT_0_14,Vis_fr_Diff_SA2_OT_15_24,Vis_fr_Diff_SA2_OT_25_34,Vis_fr_Diff_SA2_OT_35_44,Vis_fr_Diff_SA2_OT_45_54,Vis_fr_Diff_SA2_OT_55_64,Vis_fr_Diff_SA2_OT_65_74,Vis_fr_Diff_SA2_OT_75_84,Vis_fr_Diff_SA2_OT_85_over,Vis_fr_Diff_SA2_OT_Tot,Vis_fro_Diff_SA2_TOT_0_14,Vis_fr_Diff_SA2_TOT_15_24,Vis_fr_Diff_SA2_TOT_25_34,Vis_fr_Diff_SA2_TOT_35_44,Vis_fr_Diff_SA2_TOT_45_54,Vis_fr_Diff_SA2_TOT_55_64,Vis_fr_Diff_SA2_TOT_65_74,Vis_fr_Diff_SA2_TOT_75_84,Vis_fr_Diff_SA2_TOT_85_over,Vis_fr_Diff_SA2_TOT_TTOT,Vis_from_Tot_Viss_0_14_yr,Vis_from_Tot_Viss_15_24_yr,Vis_from_Tot_Viss_25_34_yr,Vis_from_Tot_Viss_35_44_yr,Vis_from_Tot_Viss_45_54_yr,Vis_from_Tot_Viss_55_64_yr,Vis_from_Tot_Viss_65_74_yr,Vis_from_Tot_Viss_75_84_yr,Vis_from_Tot_Viss_85_over,Vis_from_Tot_Viss_Tot,OS_vis_0_14_yr,OS_vis_15_24_yr,OS_vis_25_34_yr,OS_vis_35_44_yr,OS_vis_45_54_yr,OS_vis_55_64_yr,OS_vis_65_74_yr,OS_vis_75_84_yr,OS_vis_85_yr_over,OS_vis_Tot,Tot_pop_pl_en_0_14_yr,Tot_pop_pl_en_15_24_yr,Tot_pop_pl_en_25_34_yr,Tot_pop_pl_en_35_44_yr,Tot_pop_pl_en_45_54_yr,Tot_pop_pl_en_55_64_yr,Tot_pop_pl_en_65_74_yr,Tot_pop_pl_en_75_84_yr,Tot_pop_pl_en_85_yr_over,Tot_pop_pl_en_Tot
20603,10162,8059,11940,10033,9219,7617,5317,2682,1395,66430,5,3,9,3,10,18,11,7,3,79,3,14,15,12,3,9,3,0,0,71,122,190,235,136,156,126,89,31,18,1115,0,3,4,7,7,4,0,9,0,40,0,3,0,5,5,0,4,0,0,20,0,3,3,3,9,6,0,4,0,28,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,135,222,270,169,175,152,109,44,18,1287,136,230,274,170,182,172,120,50,28,1362,0,4,26,18,29,11,8,3,0,104,10304,8292,12244,10225,9424,7802,5444,2733,1419,67899
20604,9825,30120,51419,22377,11245,8686,6082,2944,1135,143834,19,70,41,43,31,12,13,17,4,242,38,172,184,96,115,100,49,18,0,767,513,1447,1654,1178,834,723,538,294,160,7345,25,119,102,57,55,60,25,0,0,449,20,39,36,19,11,19,7,0,0,157,3,42,31,14,35,31,17,3,0,170,12,46,30,27,18,22,17,0,4,180,14,23,10,6,0,3,0,0,0,54,7,32,7,8,3,4,0,0,0,65,0,0,0,0,0,0,0,0,0,0,623,1921,2053,1407,1084,961,656,322,162,9193,643,1989,2093,1453,1109,976,664,332,172,9436,94,289,400,182,227,157,79,13,9,1450,10564,32398,53914,24014,12579,9820,6828,3288,1313,154722
20605,11255,8410,22229,17607,14046,10944,7483,4003,1389,97368,8,11,5,11,16,13,14,15,9,96,9,34,39,21,21,26,15,4,0,163,180,374,583,417,306,317,207,73,37,2507,0,123,68,16,17,22,19,6,0,273,0,14,14,21,7,13,10,8,0,79,0,34,16,9,10,9,4,0,0,85,0,5,10,0,10,3,7,0,0,38,5,0,4,3,0,0,0,0,0,13,3,4,8,0,0,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,192,583,744,493,372,394,266,93,38,3174,198,593,746,504,392,407,278,106,44,3275,13,26,71,38,27,56,20,14,3,277,11472,9029,23052,18153,14467,11401,7785,4125,1433,100921
20606,5325,6550,16785,9271,6441,5503,4744,3292,1353,59272,3,6,6,13,7,9,13,10,10,77,0,69,89,18,19,28,7,6,0,238,117,221,410,189,162,174,147,69,28,1519,0,6,14,9,4,8,15,0,0,56,0,0,12,0,0,4,0,0,0,32,0,3,0,5,0,6,6,3,0,22,0,0,12,0,0,0,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,128,300,542,221,194,220,180,87,31,1900,130,306,547,231,204,229,194,94,38,1971,21,29,37,34,46,28,13,5,0,218,5472,6879,17371,9539,6690,5760,4959,3394,1392,61463
20607,9378,8757,25713,14675,9967,8064,5860,3079,1224,86713,12,13,24,20,9,14,11,12,3,115,9,17,29,27,18,22,11,3,3,138,159,357,722,403,301,329,292,177,87,2808,3,4,10,5,10,15,8,4,0,64,0,0,11,4,4,6,7,0,0,40,0,5,9,6,3,11,9,0,0,43,0,3,12,5,4,0,9,5,0,51,0,3,3,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,171,397,796,457,338,382,341,186,84,3161,178,404,822,476,351,396,353,199,90,3273,14,24,67,34,20,30,14,0,3,204,9573,9181,26600,15180,10338,8487,6228,3286,1322,90192
20701,26326,23299,20254,19860,23180,19914,15138,9380,4778,162118,8,6,3,12,8,9,15,12,14,95,12,39,15,10,13,16,14,6,5,127,268,514,536,352,314,347,306,221,124,2976,4,11,7,10,12,8,16,4,3,71,0,4,3,0,0,0,4,4,5,23,0,4,3,4,0,0,5,0,0,26,0,10,8,5,5,0,5,3,0,36,0,6,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,288,585,584,381,343,384,343,235,135,3276,302,590,588,391,350,393,359,249,144,3371,47,54,55,53,120,109,78,32,8,560,26673,23948,20897,20303,23653,20414,15569,9659,4937,166047
20702,15546,10727,11151,13004,12305,11847,9897,8135,3668,96289,11,4,8,4,10,3,0,18,21,74,4,10,9,7,3,13,0,5,0,53,168,154,221,185,146,138,113,90,71,1287,0,0,6,5,0,6,7,4,0,29,0,4,4,3,0,0,0,0,0,14,0,0,4,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,169,251,207,152,149,131,103,68,1403,189,173,256,213,157,159,133,114,87,1483,33,13,19,39,59,86,58,20,0,336,15765,10916,11425,13256,12524,12085,10091,8279,3759,98101
20703,15938,15106,15856,13921,13894,11477,8791,6103,3358,104450,4,9,12,7,12,13,17,4,9,86,4,23,12,7,9,8,10,0,0,77,217,385,377,256,230,213,215,185,110,2181,0,6,4,0,4,7,12,4,0,32,0,3,0,0,3,5,4,0,4,17,0,9,0,0,0,0,0,0,0,16,0,8,8,0,0,0,3,0,0,27,0,5,4,0,0,0,0,0,0,9,0,8,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,222,448,407,275,248,233,240,191,111,2373,228,455,417,279,258,251,253,194,124,2461,22,56,59,45,66,63,56,16,3,386,16193,15615,16327,14255,14216,11790,9110,6310,3485,107296
20801,17265,11712,7567,11486,15788,13440,10443,6582,3294,97583,9,9,5,7,8,10,13,8,7,84,0,18,17,5,7,17,10,3,3,80,261,265,258,206,215,217,165,138,66,1786,0,0,0,0,9,9,9,9,0,40,0,4,0,0,0,4,0,0,0,13,0,0,0,5,0,0,9,0,0,11,0,0,0,0,0,8,5,3,0,16,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,258,293,285,215,230,257,197,151,68,1959,275,305,290,226,239,266,214,157,80,2040,20,16,27,17,51,27,28,18,5,204,17558,12030,7881,11730,16082,13731,10685,6758,3378,99827
20802,26807,18207,23009,22540,21078,16401,13000,7331,4027,152404,6,7,13,5,12,16,19,14,16,101,4,17,15,9,8,15,10,4,0,80,259,327,418,287,235,239,201,134,103,2203,0,7,3,5,6,6,20,5,0,49,0,0,9,0,3,4,0,0,0,15,0,4,0,0,0,12,9,3,0,33,3,0,9,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,268,359,451,301,257,276,249,146,110,2415,277,370,466,306,271,287,260,159,124,2522,18,53,44,42,39,60,70,16,4,347,27098,18630,23523,22887,21389,16753,13332,7504,4157,155271
20803,21369,12478,14137,17613,18063,14605,11031,6810,3250,119342,3,3,9,7,6,12,19,25,17,103,3,4,10,4,3,3,9,6,0,46,244,301,313,244,247,235,185,161,133,2060,0,0,6,0,6,16,11,8,0,51,0,5,0,0,0,3,3,0,0,10,0,4,3,0,0,0,6,0,0,12,0,0,0,0,0,13,3,3,0,21,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,314,333,254,258,269,219,176,140,2209,251,315,340,264,266,286,239,199,148,2309,15,4,32,15,21,34,26,11,6,168,21637,12807,14510,17889,18343,14920,11288,7014,3405,121824
20804,6300,5515,5979,5244,5644,4588,3615,2439,1220,40540,28,0,6,0,3,3,10,15,46,114,0,12,11,0,4,5,3,6,0,44,65,142,190,108,108,91,129,118,85,1030,0,7,3,0,4,5,3,0,0,22,0,0,0,0,6,0,0,0,0,11,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,4,0,4,0,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,65,163,215,109,121,107,140,120,87,1131,101,171,218,112,124,114,148,135,135,1247,5,7,11,9,23,16,9,6,3,85,6403,5694,6209,5359,5791,4721,3775,2569,1357,41870
20901,22069,13442,15761,17737,16533,14358,12124,7399,3259,122683,20,10,19,17,14,23,21,16,5,133,8,10,15,8,6,6,11,0,0,73,241,348,465,351,306,314,303,240,197,2772,3,25,20,11,3,12,16,3,0,95,0,13,8,0,3,4,3,0,0,30,0,3,9,0,4,3,4,0,0,22,4,0,4,7,0,0,5,0,0,21,0,5,3,5,0,0,0,0,0,12,0,0,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,254,409,525,381,324,340,339,250,201,3037,275,415,548,399,344,365,358,265,208,3173,8,19,33,14,24,21,34,17,15,182,22345,13872,16348,18149,16896,14745,12522,7685,3479,126037
20902,14099,10411,17485,14775,12298,9478,6743,4893,2660,92850,6,26,14,8,10,25,26,29,10,152,0,21,3,9,8,3,3,0,0,56,196,347,410,263,223,197,98,97,57,1894,5,10,5,3,0,0,3,6,0,23,3,9,9,0,0,4,3,0,0,21,0,0,3,4,0,6,0,0,0,12,0,7,0,4,0,0,4,4,0,21,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,391,432,283,245,209,113,101,64,2031,204,421,449,290,256,227,138,131,72,2187,12,29,34,17,9,24,25,11,0,169,14316,10867,17971,15087,12562,9730,6901,5041,2737,95204
20903,12253,8598,5797,8014,10389,9578,6684,2894,861,65067,3,12,6,0,9,5,6,8,3,55,3,9,0,9,5,4,6,0,0,26,140,216,160,116,87,83,76,50,30,956,0,3,3,0,4,0,4,0,0,23,0,0,0,0,0,0,0,0,0,9,5,0,3,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,228,170,130,102,90,89,49,31,1040,154,238,173,131,107,98,96,57,40,1097,3,0,8,7,6,7,8,9,0,56,12410,8840,5970,8152,10499,9681,6798,2960,902,66211
20904,53717,29484,38758,40191,30132,24444,18072,9203,3297,247295,12,25,23,22,27,31,29,21,13,210,10,15,26,14,12,10,14,5,3,104,514,541,666,457,405,386,267,189,117,3547,8,7,0,4,9,12,6,0,0,59,0,7,8,3,5,5,0,3,0,40,0,3,3,5,3,9,5,0,0,36,0,4,3,0,3,3,0,0,0,23,0,4,0,3,0,8,0,0,0,13,0,0,0,5,0,3,5,0,0,15,0,0,0,0,0,0,0,0,0,0,535,589,720,502,438,432,304,198,121,3839,555,613,738,522,466,458,330,227,140,4045,26,21,47,54,44,105,110,29,5,439,54296,30114,39545,40762,30651,25008,18509,9458,3434,251778
21001,10454,6710,6763,8065,8449,7010,6119,4687,2006,60266,8,0,3,7,6,0,9,26,9,69,3,9,0,0,0,0,3,0,0,17,113,100,132,125,119,99,80,41,20,832,0,0,4,12,20,10,4,6,0,55,0,0,8,3,0,0,0,0,0,15,0,0,0,3,7,5,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,112,112,145,142,150,113,93,40,23,936,121,111,152,151,157,116,110,64,34,1012,6,0,17,10,14,11,20,5,3,84,10583,6823,6932,8225,8621,7137,6242,4750,2043,61357
21002,6761,3553,2880,4263,4814,4268,3267,1613,401,31820,3,4,0,4,3,4,4,3,3,29,0,6,5,0,0,0,3,0,0,19,58,129,74,67,70,64,49,41,15,560,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,11,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,133,80,67,74,71,58,43,16,608,68,136,84,70,80,74,63,48,19,637,0,4,0,3,4,3,0,5,0,24,6834,3691,2968,4344,4898,4338,3340,1665,417,32486
21003,14554,8945,14801,12708,9239,7245,4769,3861,2713,78840,5,3,8,11,12,9,15,16,11,98,6,3,6,3,5,5,10,0,0,33,124,146,218,149,144,135,82,51,39,1084,0,0,3,4,3,3,3,5,0,22,0,0,3,3,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,8,0,0,5,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,151,242,155,155,149,96,55,44,1168,130,154,252,169,169,163,110,68,51,1266,13,6,29,14,13,28,20,13,4,142,14700,9109,15080,12893,9418,7438,4905,3944,2759,80252
21004,8563,5200,6689,6111,5841,5364,3803,1757,648,43978,4,0,3,6,4,8,8,5,0,33,0,0,0,4,0,4,3,0,0,15,82,105,139,80,72,57,46,42,27,645,3,4,0,6,3,5,7,0,0,27,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,109,145,92,82,70,60,42,27,708,95,111,151,96,80,73,66,50,25,739,0,4,8,0,5,11,10,3,4,46,8659,5312,6846,6203,5925,5447,3881,1803,678,44763
21005,46767,26515,33911,31379,22963,19343,12316,5990,1734,200922,19,11,35,20,12,15,29,18,13,177,6,9,24,7,8,17,6,4,0,92,376,412,554,369,281,264,177,93,43,2571,11,15,23,26,9,10,9,3,0,108,0,7,20,8,0,10,0,0,0,55,4,0,9,4,3,7,0,0,0,29,0,3,15,13,3,12,13,3,0,57,0,0,9,5,3,0,0,0,0,13,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,399,456,651,430,313,314,212,107,44,2935,415,471,685,458,327,336,249,124,49,3114,45,28,90,81,46,85,56,24,3,457,47235,27016,34693,31908,23335,19759,12616,6132,1790,204493
21101,26790,18485,19724,21939,21195,20091,15418,8574,3399,155616,7,9,10,7,9,18,20,17,18,115,9,13,7,4,3,4,3,3,0,52,335,427,413,311,258,219,229,208,157,2551,0,9,6,8,10,11,9,5,0,62,0,0,0,0,3,5,0,0,0,22,0,5,3,0,0,0,3,3,0,16,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,345,459,442,326,282,246,246,219,161,2711,350,469,452,329,287,265,263,244,177,2826,13,11,23,32,30,68,63,31,8,279,27154,18960,20194,22299,21513,20423,15742,8840,3584,158721
21102,4349,3691,1817,2743,4177,3697,2722,1660,715,25568,0,0,0,0,0,5,6,0,5,11,0,0,0,0,0,7,3,0,0,15,49,98,71,40,47,26,32,18,14,396,0,0,0,3,0,0,5,0,0,10,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,102,71,44,54,35,43,23,14,431,49,102,72,44,54,40,46,23,12,445,0,4,0,0,0,10,8,0,0,29,4401,3795,1894,2785,4230,3741,2772,1685,732,26042
21103,20575,12451,14556,16433,14956,13170,10245,6229,2756,111382,0,13,6,5,19,13,16,6,0,73,0,5,12,0,7,8,3,0,0,41,247,346,326,231,192,153,173,116,116,1909,0,0,0,0,6,5,7,4,3,23,0,0,3,0,0,3,0,0,0,14,0,0,0,3,0,8,0,0,0,16,0,0,0,0,3,0,5,0,0,7,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,356,344,238,210,180,196,123,119,2019,251,367,351,249,226,193,206,129,119,2092,7,11,21,14,19,37,37,12,5,163,20831,12832,14932,16690,15207,13403,10491,6371,2883,113632
21104,10775,7023,7249,9064,8456,6802,5941,4245,1913,61475,0,6,0,6,6,3,4,3,7,27,0,3,0,4,0,4,0,0,0,19,119,133,155,135,108,93,91,66,51,947,0,0,3,3,0,3,0,0,0,13,0,0,3,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,122,141,164,142,115,100,96,65,55,1009,122,147,164,151,117,107,100,72,59,1040,3,4,14,13,20,41,49,15,7,151,10903,7171,7428,9226,8589,6950,6089,4331,1981,62666
21105,28321,17311,18433,19779,20785,19395,15356,8157,2572,150105,5,12,10,11,12,29,27,15,6,139,0,7,9,5,11,10,16,0,0,51,394,573,475,320,293,273,193,102,49,2668,0,0,11,4,7,6,21,3,0,59,0,5,0,3,0,0,3,0,0,8,0,3,0,0,3,4,0,0,0,14,0,0,0,0,0,5,3,5,0,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,398,594,497,329,315,301,232,112,45,2827,403,613,505,343,328,330,260,130,60,2965,9,14,22,20,21,22,21,12,0,141,28738,17933,18957,20140,21137,19745,15638,8298,2630,153206
21201,26425,13908,18159,17210,14236,11283,8285,4423,1424,115347,4,11,9,14,19,13,15,14,7,105,3,3,12,7,5,7,7,4,0,45,308,394,338,212,166,156,118,52,32,1776,0,0,9,0,0,4,7,0,0,33,7,6,3,0,0,5,0,0,0,27,0,0,0,4,0,3,5,0,0,14,0,0,0,0,0,0,5,0,0,7,0,0,3,0,0,4,0,0,0,9,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,325,413,363,228,178,177,144,57,32,1920,335,422,375,241,192,194,159,70,40,2024,13,11,15,11,11,35,40,21,8,159,26768,14335,18553,17466,14436,11507,8478,4518,1466,117533
21202,26557,17705,17893,19124,18030,16107,10955,5817,2343,134531,10,8,11,12,13,16,15,16,0,103,0,11,5,4,16,0,5,3,4,45,277,328,398,234,209,221,179,168,78,2093,3,4,3,6,13,8,3,0,0,45,0,5,0,3,4,3,0,0,0,17,0,0,0,0,4,5,3,0,0,22,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,344,419,253,242,255,187,173,81,2236,296,354,432,265,254,265,203,189,84,2335,15,19,25,29,27,69,61,20,7,264,26872,18074,18344,19412,18307,16437,11222,6025,2430,137132
21203,55690,28711,36657,38152,26532,19280,11856,5445,1693,224012,26,17,23,21,17,6,18,16,4,154,8,6,10,6,5,0,3,4,0,44,465,510,541,321,230,204,139,94,29,2542,10,3,5,4,3,16,9,3,0,51,6,4,7,7,0,5,5,0,0,29,5,3,0,8,0,0,5,0,0,24,0,0,0,0,0,0,4,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,486,531,567,344,246,230,163,108,29,2708,515,548,591,369,267,240,177,120,36,2862,22,23,49,21,31,146,122,37,4,443,56223,29281,37297,38546,26823,19665,12156,5603,1739,227325
21204,32485,23609,32340,27309,22464,20373,16717,10218,4248,189754,25,18,32,32,36,30,38,36,9,255,8,3,18,10,14,10,8,5,4,62,390,413,646,506,376,335,248,176,151,3245,0,0,7,0,4,10,7,0,0,36,10,4,3,0,5,6,0,0,0,24,4,0,4,6,5,6,0,0,0,21,0,0,5,0,0,0,7,0,0,19,0,0,0,3,0,6,0,0,0,9,0,0,6,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,415,427,689,531,404,362,271,182,163,3430,442,444,724,564,439,388,307,216,165,3690,30,36,64,66,68,92,94,24,11,490,32954,24091,33126,27937,22968,20851,17120,10461,4425,193933
21205,28096,25562,27384,24382,22265,18680,15272,11572,5797,179013,5,9,16,18,15,11,29,22,6,132,7,42,33,9,7,15,7,8,5,123,329,617,589,459,368,336,259,243,177,3383,9,26,9,5,6,11,7,3,0,82,0,5,10,3,3,3,5,0,0,31,3,16,7,5,0,3,0,0,0,38,0,15,11,0,0,0,3,0,0,37,0,6,0,0,0,0,0,0,0,11,0,3,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,351,732,661,487,384,377,280,255,186,3713,359,744,677,503,399,387,310,279,194,3844,42,138,100,74,91,124,139,48,14,763,28498,26441,28161,24959,22760,19190,15723,11893,6006,183617
21301,31954,23135,29050,24952,22994,21628,16844,8731,3302,182584,17,19,17,18,33,34,46,34,11,237,0,10,11,14,9,8,7,3,0,57,372,345,526,428,345,271,219,139,72,2722,3,4,7,0,6,9,3,4,0,39,4,5,6,3,7,0,4,0,0,26,4,0,0,3,0,0,0,0,0,16,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,384,365,551,451,376,297,233,142,72,2873,403,381,569,473,405,335,280,177,80,3115,20,33,60,48,41,78,67,18,3,377,32380,23552,29677,25477,23447,22034,17192,8928,3388,186072
21302,15908,8162,10856,13229,12118,10270,7467,4305,1982,84297,9,11,9,8,13,10,12,13,14,104,4,6,8,11,12,7,9,0,0,52,125,173,228,137,156,150,106,84,56,1224,0,4,3,9,7,13,14,3,0,53,0,5,0,0,0,5,0,0,0,17,0,0,0,3,4,4,0,0,0,9,0,3,3,0,0,0,3,0,0,9,0,0,0,6,4,0,3,0,0,10,0,0,0,3,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,136,187,249,164,179,184,134,88,58,1380,145,197,260,176,195,194,145,105,73,1489,6,17,7,10,7,27,26,0,0,112,16057,8376,11127,13420,12316,10490,7643,4416,2059,85901
