SA3_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_ns,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_yr_arr_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arr_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,USA_2016,USA_2017,USA_2018,USA_2019,USA_2020,USA_2021,USA_Yr_arrival_ns,USA_Tot,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arr_ns,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_ns,Tot_Tot
30301,0,0,3,20,95,90,94,54,5,8,13,18,7,8,9,411,4,0,3,12,51,6,13,10,5,4,0,9,3,0,4,116,0,0,0,23,17,20,56,8,5,3,3,7,0,0,3,146,0,0,9,20,55,105,369,99,19,27,28,26,9,7,13,784,0,0,7,13,57,43,93,29,9,4,3,4,0,0,4,279,0,0,0,4,28,58,44,22,3,10,4,6,7,0,3,179,0,0,0,7,7,14,41,28,7,0,5,14,3,0,0,128,22,115,273,234,224,231,510,244,41,33,43,16,16,0,54,2068,0,5,6,25,32,26,62,36,3,10,7,8,5,0,4,232,0,0,0,89,83,29,37,27,9,7,7,9,7,0,8,309,22,44,143,265,307,352,597,320,92,73,59,89,38,6,42,2458,109,440,789,1138,1864,1918,3987,1997,384,375,385,410,183,63,267,14304
30302,0,0,4,18,107,76,174,143,33,35,67,78,19,7,16,784,4,4,0,13,40,16,19,13,6,3,0,3,0,0,5,126,0,0,0,14,19,24,63,42,18,27,21,34,18,8,5,292,0,5,17,42,50,99,207,64,9,14,12,13,10,6,12,559,0,0,11,14,40,31,108,70,16,15,23,51,3,7,11,403,0,0,0,0,26,77,88,78,13,21,27,21,13,0,5,368,0,0,0,5,25,30,72,72,21,12,18,43,9,0,3,315,48,125,374,323,317,311,658,300,65,59,47,61,43,14,71,2817,4,6,14,45,31,58,113,85,17,39,19,20,37,3,3,485,0,0,0,111,173,73,77,81,21,37,25,36,18,5,23,696,30,59,160,281,386,619,877,633,251,248,338,429,150,21,70,4570,150,465,963,1410,2090,2457,4712,3386,943,1084,1315,1649,625,157,439,21825
30303,0,0,0,34,167,109,212,177,37,30,48,113,15,6,13,974,10,0,6,10,54,11,16,6,3,6,5,0,0,0,5,131,0,0,6,31,36,47,132,51,14,12,0,5,3,0,3,340,0,0,0,38,66,127,344,81,7,39,39,51,12,11,3,815,0,7,3,14,63,100,286,164,17,32,31,47,13,3,17,784,0,0,0,6,235,568,497,266,75,69,99,87,44,6,38,1995,0,0,0,6,9,25,67,47,19,11,12,17,9,4,9,225,57,145,311,256,235,187,416,191,35,15,30,34,19,4,41,1967,0,7,11,31,33,33,69,51,12,13,14,17,0,9,12,305,0,0,6,150,246,115,98,100,23,26,35,52,29,9,19,899,30,79,220,392,482,728,787,530,98,104,132,133,60,11,66,3871,209,557,983,1539,3272,4158,9491,5706,1279,1347,1515,1726,666,210,621,33268
30304,0,0,0,15,62,51,119,58,12,18,29,73,22,0,15,463,3,0,8,3,18,7,8,7,0,0,0,0,0,0,0,56,0,0,6,9,22,13,28,6,0,3,6,5,4,0,5,99,0,0,8,15,29,32,78,24,0,0,12,0,0,0,0,195,0,0,7,7,16,26,53,41,4,11,10,20,12,5,6,205,0,0,0,3,114,197,133,76,17,10,33,22,15,5,19,641,0,0,0,4,7,11,28,17,8,5,5,4,3,0,3,88,34,79,176,177,144,117,212,120,11,10,9,13,4,5,20,1132,0,3,12,16,19,15,53,28,4,5,10,6,3,0,0,179,0,5,0,83,154,55,55,44,16,4,9,16,3,4,19,467,22,33,91,153,236,322,439,274,81,67,92,104,52,4,41,2000,96,230,484,759,1401,1589,2947,1701,406,429,584,729,316,96,261,12019
30305,0,0,3,28,194,221,416,207,22,29,48,60,16,0,25,1282,6,3,5,3,25,13,10,0,0,0,0,0,0,0,3,79,0,0,8,19,30,42,123,43,9,6,8,5,0,0,6,303,0,0,3,18,57,133,321,71,19,7,8,9,7,0,0,664,0,0,5,6,60,87,219,111,12,19,10,24,7,0,5,568,0,0,0,5,156,544,451,208,49,31,37,39,22,8,28,1591,0,0,0,3,31,36,69,26,10,3,4,8,0,0,0,186,32,126,336,228,223,169,328,103,15,9,18,12,11,12,51,1661,0,0,0,14,10,14,42,23,5,3,9,8,0,0,5,144,0,0,5,155,411,224,245,143,14,14,19,29,15,0,29,1307,16,50,133,301,563,802,1347,764,157,115,100,91,61,14,105,4616,110,337,738,1197,3203,4438,10915,5854,1072,938,1003,1195,518,129,602,32260
30306,0,0,5,21,131,114,149,86,32,28,64,141,18,4,15,802,6,7,0,3,14,14,3,4,0,0,0,0,0,0,0,55,0,0,0,11,38,36,63,26,7,0,4,0,0,0,7,191,0,3,9,28,49,91,201,64,21,0,15,0,6,3,3,487,0,0,16,9,22,27,80,29,10,10,18,18,8,0,5,247,0,0,8,8,321,782,530,338,82,103,91,118,42,0,57,2475,0,0,0,8,13,23,35,31,5,4,8,10,11,3,0,149,42,86,185,139,143,74,114,38,3,9,12,8,0,0,35,893,0,0,5,11,0,20,23,17,0,0,6,0,4,0,3,97,0,0,6,165,282,155,119,77,30,15,18,25,12,0,45,950,12,34,133,215,386,628,737,468,111,82,130,114,36,13,55,3164,113,268,631,972,2684,3933,7406,4429,1041,1022,1287,1534,518,104,654,26601
30401,0,0,0,12,59,36,66,32,3,14,0,9,0,4,3,241,6,0,0,5,26,4,8,0,0,0,0,0,0,0,3,64,0,0,3,10,41,28,56,8,10,0,0,3,0,0,0,164,0,0,0,33,52,137,284,74,8,23,10,5,0,0,11,646,0,0,13,13,88,109,130,53,0,4,3,7,0,0,7,433,0,0,0,0,48,86,37,19,3,4,6,3,0,0,0,228,0,0,0,4,12,11,30,13,4,6,8,0,3,0,0,90,21,99,303,233,283,193,310,164,15,20,13,18,9,3,40,1732,0,4,5,18,27,24,49,23,11,7,0,7,5,0,9,187,0,0,0,180,297,109,99,65,12,14,4,9,8,0,18,815,14,26,94,152,228,217,380,153,31,52,20,24,8,8,30,1446,99,272,604,1004,2027,1855,2704,1371,192,231,164,194,75,30,227,11070
30402,0,0,0,16,47,33,65,29,4,3,7,7,5,0,4,224,6,0,0,4,44,12,16,8,3,3,0,0,0,0,3,105,0,0,5,22,39,18,80,40,11,0,4,7,5,8,6,245,0,8,9,54,107,302,808,284,63,40,57,101,23,14,9,1881,0,0,8,21,70,77,91,42,0,7,6,5,0,0,3,338,0,0,0,0,34,58,37,17,3,14,5,3,0,0,6,181,0,0,0,10,12,17,14,14,0,0,4,3,0,0,0,78,40,142,404,363,440,410,1110,487,66,67,46,67,17,4,52,3717,0,0,22,46,32,69,122,69,18,19,8,18,8,0,6,452,0,0,0,38,35,24,21,10,7,7,3,7,3,0,4,155,24,36,116,202,268,333,686,332,47,39,55,54,36,14,32,2271,152,326,807,1186,1866,2159,4788,2322,434,401,370,467,181,79,205,15747
30403,0,0,0,10,25,25,91,61,17,18,9,30,13,4,6,317,0,5,4,6,19,14,7,5,3,0,0,0,3,0,0,69,5,0,4,17,15,24,77,51,14,26,16,34,26,0,14,333,0,0,7,40,69,104,289,82,19,23,21,35,16,0,10,720,0,0,10,17,26,40,101,55,9,18,33,41,28,5,4,383,0,0,0,3,67,92,61,43,17,7,23,24,14,0,7,361,0,0,3,4,11,19,33,27,10,13,10,15,4,0,5,160,37,91,278,272,257,282,668,284,51,44,40,64,47,19,34,2477,0,5,25,36,46,64,145,80,20,35,38,50,45,17,8,619,0,0,0,38,99,35,70,105,26,23,37,51,16,8,8,502,25,33,91,158,203,258,525,444,131,155,246,290,157,33,35,2778,118,254,608,918,1480,1724,4150,2912,815,1010,1325,1756,897,282,298,18539
30404,0,0,4,14,81,49,51,49,10,0,13,12,4,0,3,287,0,5,0,4,33,23,17,6,0,0,0,0,0,0,6,108,5,0,4,14,3,17,24,13,4,0,0,4,0,0,0,87,0,0,10,37,77,120,286,117,24,46,46,41,11,18,10,844,0,0,10,9,24,18,40,19,3,6,3,3,0,3,0,152,0,0,0,0,11,11,23,13,0,3,0,0,0,0,0,65,0,0,0,0,12,14,64,38,6,9,3,4,3,0,3,161,57,120,372,287,295,327,801,428,57,37,42,36,24,7,37,2929,0,6,14,30,15,37,83,58,15,12,3,7,20,0,3,314,0,0,4,23,24,7,16,10,0,4,6,0,7,0,4,97,21,30,82,154,235,216,508,300,61,69,67,58,31,10,37,1875,146,286,706,903,1344,1424,3111,1717,300,324,334,301,152,66,181,11291
30501,0,0,0,15,113,74,253,159,49,68,123,230,79,29,37,1238,6,0,0,14,37,24,12,28,8,10,13,25,4,7,4,180,0,0,5,30,32,38,102,46,19,19,25,29,26,8,3,390,0,0,7,32,61,137,265,84,20,28,29,60,17,20,13,762,0,0,8,9,22,34,132,55,29,20,25,24,11,5,7,379,0,0,0,8,86,175,170,153,63,62,100,94,45,8,4,956,0,0,0,3,21,47,162,127,44,62,72,120,62,5,13,761,45,142,390,371,416,435,976,492,124,125,138,227,191,62,72,4210,0,3,13,52,32,71,174,129,40,40,58,74,107,21,14,818,0,0,5,166,163,72,87,147,32,75,75,87,62,11,23,1001,22,67,148,244,370,513,1111,1179,468,630,844,1397,686,99,123,7909,143,598,1034,1499,2408,2958,6827,5473,1876,2304,3043,4677,2280,607,740,36463
30502,0,0,0,11,63,40,45,20,5,4,26,25,7,0,8,261,0,0,0,0,14,6,16,6,4,0,0,0,0,0,0,51,0,0,0,4,11,19,25,13,3,0,15,4,0,8,3,98,0,0,12,15,53,57,209,71,14,19,22,29,26,5,9,532,0,5,4,9,5,15,17,4,0,3,3,18,4,0,0,78,0,0,0,0,12,20,27,20,0,3,3,7,5,0,0,110,0,0,0,6,11,21,45,27,5,13,8,9,8,0,9,151,19,84,191,190,282,274,801,394,65,57,63,76,49,29,50,2619,0,0,3,15,20,46,84,39,14,16,14,22,17,13,6,303,0,0,0,28,36,8,7,15,0,7,4,5,0,0,0,125,22,30,106,144,199,203,429,378,133,139,118,152,82,17,33,2177,68,222,456,688,1211,1219,2735,1709,388,437,452,571,283,114,177,10740
30503,0,0,3,17,132,96,194,135,57,67,69,63,19,11,25,877,3,3,7,5,51,18,27,19,3,8,9,6,3,0,0,162,0,6,8,16,24,35,80,55,13,26,36,47,22,0,4,370,3,9,11,49,87,140,349,99,14,43,24,41,14,4,12,891,4,4,10,15,31,37,53,52,6,26,25,31,14,8,9,313,0,0,0,5,44,54,82,87,18,16,15,15,11,0,9,345,0,0,0,8,11,38,146,91,31,36,14,23,3,3,9,409,50,146,456,433,453,497,1163,560,115,95,112,118,79,23,93,4392,3,4,35,40,51,98,155,109,26,27,39,60,26,23,16,720,0,0,3,54,46,31,71,90,17,33,34,57,32,8,10,480,34,46,171,257,332,442,1074,833,355,369,537,614,285,40,96,5474,157,515,1152,1476,2357,2785,6081,4175,1254,1519,1827,2072,914,294,496,27066
30504,0,0,0,10,31,31,79,33,7,0,22,24,8,5,3,255,0,0,6,13,30,3,14,7,0,4,3,8,0,0,3,92,0,3,4,10,20,18,48,39,12,9,21,15,12,3,0,213,0,3,15,54,78,102,255,69,11,12,20,16,16,3,3,658,0,4,10,7,23,9,34,18,3,3,5,17,16,0,0,144,0,0,0,0,24,42,45,37,10,8,12,8,4,0,3,198,0,0,0,7,16,15,52,27,13,12,9,16,9,0,6,179,33,109,310,313,325,396,746,341,71,63,50,90,46,20,40,2959,0,4,15,44,43,74,148,104,37,27,33,22,27,11,5,602,0,0,0,28,15,10,12,22,10,14,15,24,12,0,4,168,17,34,111,159,227,277,494,404,127,163,214,295,131,28,34,2700,101,292,697,1008,1452,1667,3271,2074,605,639,823,1024,531,148,193,14528
30601,0,0,8,16,63,62,109,75,30,20,6,20,10,0,6,414,5,0,4,5,37,14,27,12,10,0,0,0,0,0,3,129,0,0,8,14,10,3,20,9,0,0,3,0,0,0,4,71,0,0,13,28,42,40,241,86,10,24,14,16,7,0,3,532,0,0,11,6,13,12,37,9,3,0,4,0,0,0,3,108,0,0,0,0,3,7,18,22,5,3,0,0,3,0,0,58,0,0,4,13,22,27,83,44,13,8,5,13,7,0,4,233,55,209,614,483,563,490,1010,390,67,74,24,52,14,4,94,4152,0,0,12,38,44,52,78,46,6,15,18,11,8,0,8,340,0,0,0,5,7,8,16,22,8,4,5,3,0,0,0,81,11,73,194,260,348,314,554,361,91,84,82,118,50,18,69,2630,116,516,1214,1353,1901,1728,3666,1863,386,365,301,424,177,63,332,14400
30602,0,0,0,60,279,261,419,364,56,72,69,58,33,9,25,1712,4,0,4,3,38,16,17,13,0,0,0,6,4,0,0,102,0,4,11,11,15,15,19,11,0,0,0,3,0,0,3,94,0,4,5,33,32,49,124,36,4,8,3,20,3,4,4,332,0,0,13,22,26,15,51,33,3,0,14,3,0,0,0,179,0,0,0,0,4,14,33,80,7,18,3,18,0,0,4,185,0,0,3,10,75,77,197,105,23,17,31,25,10,4,20,588,78,320,732,539,432,375,594,259,50,45,65,70,39,24,76,3702,4,3,21,42,39,63,61,45,17,15,17,27,10,10,5,386,0,0,0,15,32,21,79,67,12,24,18,19,9,0,12,305,27,116,322,545,638,615,1127,898,182,203,235,445,178,37,191,5756,211,834,1619,2004,2701,2761,5041,3459,651,685,820,1145,481,144,646,23216
30603,0,4,3,8,46,26,71,71,28,12,10,30,0,0,16,316,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,19,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,11,3,0,3,11,12,9,31,9,0,0,5,0,0,3,0,104,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,10,0,0,0,8,0,0,0,25,0,0,0,6,16,29,30,16,9,5,9,4,0,0,8,128,19,133,296,181,114,80,97,43,7,20,13,36,3,0,50,1093,4,3,11,19,15,9,15,10,3,0,5,0,0,0,0,86,0,0,0,0,6,0,4,4,3,7,3,0,0,0,3,26,30,78,69,98,117,98,114,73,26,15,20,83,66,50,100,1043,125,472,587,568,544,404,728,490,133,116,146,289,116,56,289,5056
30604,0,0,0,0,14,15,12,12,10,5,3,9,0,0,3,83,0,0,0,3,9,4,4,0,0,0,0,0,0,0,0,21,0,0,3,3,4,4,0,0,0,0,0,0,0,0,0,12,0,0,7,6,8,12,20,9,0,5,3,0,0,0,0,59,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0,0,5,3,19,12,0,0,0,5,3,0,4,52,24,71,192,138,135,91,185,70,16,12,3,15,8,4,33,995,0,3,5,16,7,11,18,10,0,6,3,6,12,0,4,97,0,0,0,0,0,0,9,3,0,0,0,0,3,0,0,18,4,18,41,58,50,35,51,44,10,20,50,154,97,9,10,660,43,176,333,365,387,323,540,310,69,68,85,236,134,25,104,3183
30605,0,0,0,9,51,21,41,45,8,3,13,9,9,3,24,233,0,4,0,5,16,0,0,0,0,0,0,0,0,0,0,33,0,0,3,4,0,4,3,5,0,0,0,0,0,0,0,27,0,0,8,13,22,23,40,28,0,12,4,0,0,0,8,169,0,0,3,4,4,4,4,5,0,0,0,0,0,0,0,25,0,0,0,0,0,0,9,18,13,0,18,26,3,0,3,91,0,0,0,3,9,7,23,14,9,7,8,10,0,3,4,95,74,189,463,264,187,137,185,83,29,7,7,14,13,0,75,1717,3,9,24,53,30,25,27,15,8,0,0,6,0,0,7,211,0,0,0,9,0,0,8,8,0,0,0,0,0,0,3,29,8,69,151,184,165,121,149,95,22,25,44,132,69,39,70,1341,175,646,1053,916,871,564,856,519,146,106,219,293,129,54,324,6867
30701,0,0,0,3,16,27,143,128,22,27,32,36,9,5,18,472,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,16,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,9,0,0,5,8,9,9,99,46,9,4,13,17,3,10,5,242,0,0,0,0,0,0,3,5,0,0,0,6,0,0,0,24,0,0,0,0,0,0,3,13,3,5,4,12,0,0,0,40,0,0,0,5,0,0,8,4,4,3,0,3,0,0,0,33,15,67,181,74,67,59,91,57,0,11,25,16,9,0,26,709,0,0,8,4,5,10,15,11,0,0,0,0,6,0,0,59,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,21,3,9,33,52,50,41,104,50,16,18,65,114,38,17,10,612,42,131,300,285,330,317,786,548,98,122,204,294,102,45,140,3745
30702,0,0,0,6,28,9,131,208,54,24,46,48,23,14,18,616,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,13,0,0,0,9,11,29,82,36,4,11,0,3,7,0,5,207,0,0,3,0,0,5,0,4,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,4,6,0,21,18,24,0,0,71,0,0,0,0,0,0,14,5,4,0,0,8,0,0,0,29,29,99,233,101,80,46,92,20,7,0,4,3,5,0,46,768,0,0,15,11,5,12,9,4,0,4,7,0,0,0,4,76,0,0,0,0,0,0,10,4,0,0,3,0,0,0,5,19,0,12,52,51,50,27,155,77,17,15,30,18,7,4,17,531,48,192,393,315,369,259,732,521,105,76,128,127,77,23,149,3520
30703,0,0,0,5,35,23,86,62,16,20,18,21,3,4,10,309,0,3,7,6,4,0,4,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,13,0,6,6,7,11,14,39,23,6,4,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,3,14,0,5,5,11,5,0,4,44,0,0,0,4,0,0,13,7,4,0,3,5,0,0,3,43,60,165,359,212,132,57,86,25,11,3,0,9,3,0,50,1172,0,3,10,17,11,8,21,13,0,3,0,0,0,0,7,99,0,0,0,0,4,6,3,0,0,0,3,0,0,0,0,19,18,35,80,100,81,44,79,45,8,6,18,26,47,5,21,600,127,413,625,589,521,358,545,312,75,63,88,130,79,11,153,4095
30801,0,0,0,4,18,10,105,125,25,17,27,37,3,3,9,377,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,5,9,8,123,50,15,4,10,21,20,7,0,272,0,0,0,3,0,0,3,10,6,3,5,5,0,0,0,28,0,0,0,0,0,3,6,7,0,0,8,7,0,0,6,31,0,0,0,0,3,4,17,17,0,5,5,3,0,0,4,64,8,42,143,76,62,34,71,48,0,5,6,8,6,0,20,540,0,0,11,16,10,0,12,7,3,0,0,0,0,0,3,62,0,0,0,0,0,3,10,6,0,3,0,7,0,0,0,26,0,16,28,46,29,32,163,60,12,16,9,36,21,60,23,550,19,101,249,286,310,303,931,605,111,104,124,208,95,86,125,3635
30803,0,0,5,23,118,102,257,352,75,57,52,80,20,4,32,1177,5,0,3,0,8,0,3,0,0,0,0,0,0,0,0,32,0,0,5,10,11,0,7,0,0,8,7,5,4,5,3,57,0,7,3,16,32,50,321,82,25,18,29,44,16,0,12,666,0,0,0,4,8,7,67,84,13,12,11,23,16,18,0,265,0,0,0,0,0,3,6,22,0,0,3,9,0,0,0,43,0,0,0,0,13,13,57,49,12,3,8,9,9,0,10,171,84,319,640,405,311,196,354,156,30,36,29,49,24,0,91,2722,0,4,13,36,31,32,57,22,9,4,0,12,5,0,5,235,0,0,0,3,11,11,216,48,14,20,10,18,7,0,9,360,17,58,127,160,125,115,445,235,56,39,37,67,29,18,47,1590,171,615,1056,1154,1227,1011,2926,1788,365,425,440,588,268,100,403,12548
30804,0,0,0,0,7,10,38,40,3,7,13,8,3,3,5,141,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,23,16,4,0,5,0,3,0,0,60,0,0,0,0,0,3,0,4,0,4,6,0,0,3,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,13,0,29,50,29,27,10,36,21,5,0,0,0,0,0,9,231,0,0,0,4,3,3,3,0,0,0,0,0,0,0,0,16,0,0,0,0,0,5,16,3,0,0,0,0,0,0,0,25,0,0,12,10,10,11,62,37,4,18,6,16,11,6,3,191,4,66,90,97,116,99,285,181,34,72,68,80,43,20,51,1315
30805,0,0,0,22,72,45,236,312,85,31,41,29,15,0,15,894,4,0,0,7,9,11,9,6,0,0,0,0,0,0,0,40,0,0,0,4,0,0,7,3,0,11,0,0,0,0,0,34,0,0,4,19,22,62,378,142,18,31,19,62,5,9,12,780,0,0,0,0,0,5,23,16,0,6,0,4,8,0,3,66,0,0,0,0,3,0,3,5,0,0,0,0,0,0,0,8,0,0,0,5,4,9,32,35,3,7,0,15,5,0,13,136,26,145,457,339,210,121,248,175,22,20,14,15,10,8,53,1866,0,4,15,20,16,11,35,33,7,3,14,3,6,0,3,175,0,0,0,6,3,8,15,7,0,0,3,3,0,0,3,47,13,44,119,127,109,113,219,148,22,36,33,48,13,9,22,1067,70,329,810,908,949,781,2034,1505,232,231,218,283,114,57,225,8753
30901,0,3,9,27,83,70,46,45,15,14,23,27,6,0,21,373,8,11,15,14,51,15,17,12,0,0,7,0,0,0,0,150,0,6,8,17,19,23,12,7,0,8,6,13,4,0,4,120,0,4,11,49,59,151,241,58,13,18,27,24,19,14,11,687,0,0,4,4,3,0,9,4,0,0,0,0,0,0,5,34,0,0,0,4,24,36,27,22,3,8,8,0,6,0,8,141,0,0,5,5,12,20,40,40,14,9,5,11,13,5,17,198,76,264,574,426,437,335,700,380,70,76,87,95,59,18,99,3686,0,11,14,27,34,66,87,86,22,17,16,32,24,0,7,452,0,0,0,26,26,13,8,8,10,9,9,8,17,0,3,137,53,139,270,298,276,323,559,574,267,278,285,394,116,15,97,3950,246,820,1360,1556,2104,2165,3433,2103,613,653,672,858,383,130,506,17584
30902,0,0,3,4,48,42,47,33,9,6,9,14,6,3,6,231,6,9,0,8,22,6,18,18,6,4,0,0,3,0,0,99,0,0,4,4,4,5,7,4,0,4,0,0,0,0,0,36,0,3,8,38,43,87,111,59,14,11,12,20,6,10,5,430,0,0,5,0,4,3,0,0,0,3,0,0,0,0,0,16,0,0,0,3,3,3,8,3,7,0,0,0,0,0,0,23,0,0,0,0,10,14,33,29,0,5,0,7,0,0,3,110,72,247,536,381,317,275,574,231,63,25,39,27,31,21,87,2937,0,5,20,37,32,49,82,67,19,8,17,27,15,6,14,405,0,0,0,8,9,0,0,0,0,0,5,6,3,0,0,34,33,69,125,163,128,150,353,295,137,110,144,163,52,23,55,1989,169,566,983,1123,1305,1278,2183,1182,346,285,334,367,161,96,334,10708
30903,0,0,10,40,129,110,173,136,39,38,35,54,22,3,29,818,7,3,16,20,53,23,17,5,0,0,6,3,0,0,3,149,0,0,7,19,26,25,23,9,0,0,4,0,0,0,4,117,0,3,9,49,73,145,289,82,35,17,30,15,8,9,15,776,0,0,3,6,15,11,19,16,5,3,3,0,3,3,7,93,0,0,0,0,22,35,35,30,5,9,12,4,6,0,3,159,0,0,0,4,16,29,121,74,15,7,18,20,15,0,5,324,115,368,932,629,559,432,844,328,74,32,38,48,13,4,199,4610,0,8,14,33,31,30,60,42,14,7,9,13,4,4,4,276,0,0,0,26,19,24,33,26,10,9,18,8,13,0,6,202,44,136,298,374,353,567,688,543,159,152,121,121,38,12,99,3706,286,922,1783,2072,2828,3044,5041,2816,684,546,639,681,300,110,737,22494
30904,0,0,0,0,13,8,7,11,8,0,5,0,0,0,0,59,0,0,4,10,9,3,8,0,0,0,0,0,0,0,0,33,0,0,3,3,10,5,3,7,0,0,0,0,0,0,0,29,0,0,12,8,15,30,93,23,4,7,3,5,3,3,3,211,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,8,10,0,0,0,5,0,0,3,37,25,84,263,222,214,168,374,123,10,14,11,19,5,0,60,1584,0,0,10,15,18,15,31,17,3,4,0,6,6,0,5,130,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,8,10,33,69,102,105,47,103,54,10,9,4,7,0,0,17,568,57,199,491,598,787,544,984,350,51,61,52,73,21,6,157,4451
