SA3_CODE_2021,Tot_P_M,Tot_P_F,Tot_P_P,Age_0_4_yr_M,Age_0_4_yr_F,Age_0_4_yr_P,Age_5_14_yr_M,Age_5_14_yr_F,Age_5_14_yr_P,Age_15_19_yr_M,Age_15_19_yr_F,Age_15_19_yr_P,Age_20_24_yr_M,Age_20_24_yr_F,Age_20_24_yr_P,Age_25_34_yr_M,Age_25_34_yr_F,Age_25_34_yr_P,Age_35_44_yr_M,Age_35_44_yr_F,Age_35_44_yr_P,Age_45_54_yr_M,Age_45_54_yr_F,Age_45_54_yr_P,Age_55_64_yr_M,Age_55_64_yr_F,Age_55_64_yr_P,Age_65_74_yr_M,Age_65_74_yr_F,Age_65_74_yr_P,Age_75_84_yr_M,Age_75_84_yr_F,Age_75_84_yr_P,Age_85_yr_over_M,Age_85_yr_over_F,Age_85_yr_over_P,OS_vis_M,OS_vis_F,OS_vis_P,Count_pers_occ_private_dwgs_M,Count_pers_occ_private_dwgs_F,Count_pers_occ_private_dwgs_P,Count_persons_other_dwgs_M,Count_persons_other_dwgs_F,Count_persons_other_dwgs_P,Indig_persons_Aboriginal_M,Indig_persons_Aboriginal_F,Indig_persons_Aboriginal_P,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_psns_Torres_Strait_Is_P,Indig_pe_Bo_Abor_Trs_St_Is_M,Indig_pe_Bo_Abor_Trs_St_Is_F,Indig_pe_Bo_Abor_Trs_St_Is_P,Indigenous_persons_Tot_M,Indigenous_persons_Tot_F,Indigenous_persons_Tot_P,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Australia_P,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Birthplace_Elsewhere_P,Lang_used_home_Eng_only_M,Lang_used_home_Eng_only_F,Lang_used_home_Eng_only_P,Lang_used_home_Oth_Lang_M,Lang_used_home_Oth_Lang_F,Lang_used_home_Oth_Lang_P,Australian_citizen_M,Australian_citizen_F,Australian_citizen_P,Age_per_att_educ_inst_0_4_M,Age_per_att_educ_inst_0_4_F,Age_per_att_educ_inst_0_4_P,Age_per_att_educ_inst_5_14_M,Age_per_att_educ_inst_5_14_F,Age_per_att_educ_inst_5_14_P,Age_per_att_educ_inst_15_19_M,Age_per_att_educ_inst_15_19_F,Age_per_att_educ_inst_15_19_P,Age_per_att_educ_inst_20_24_M,Age_per_att_educ_inst_20_24_F,Age_per_att_educ_inst_20_24_P,Age_per_att_educ_inst_25ov_M,Age_per_att_educ_inst_25ov_F,Age_per_att_educ_inst_25ov_P,Hi_yr_sch_com_Yr_12_equiv_M,Hi_yr_sch_com_Yr_12_equiv_F,Hi_yr_sch_com_Yr_12_equiv_P,Hi_yr_sch_com_Yr_11_equiv_M,Hi_yr_sch_com_Yr_11_equiv_F,Hi_yr_sch_com_Yr_11_equiv_P,Hi_yr_sch_com_Yr_10_equiv_M,Hi_yr_sch_com_Yr_10_equiv_F,Hi_yr_sch_com_Yr_10_equiv_P,Hi_yr_sch_comp_Yr_9_equiv_M,Hi_yr_sch_comp_Yr_9_equiv_F,Hi_yr_sch_comp_Yr_9_equiv_P,Hi_yr_sch_comp_Yr_8_below_M,Hi_yr_sch_comp_Yr_8_below_F,Hi_yr_sch_comp_Yr_8_below_P,Hi_yr_sc_co_Di_not_go_to_sc_M,Hi_yr_sc_co_Di_not_go_to_sc_F,Hi_yr_sc_co_Di_not_go_to_sc_P
51104,31880,28994,60876,1549,1584,3136,3749,3533,7282,1659,1515,3173,1583,1445,3034,4052,3338,7391,4077,3570,7650,4458,3872,8332,4631,4190,8825,3816,3603,7417,1799,1716,3515,499,623,1128,69,35,103,26621,27329,53950,5261,1660,6922,2555,2690,5246,17,20,34,46,28,73,2619,2732,5349,22358,21143,43503,4457,4411,8871,24678,23467,48137,1971,2052,4028,25131,24077,49203,344,367,712,3253,3071,6324,926,944,1867,182,265,452,465,1063,1525,9051,9970,19019,2995,2979,5975,7079,5798,12871,1591,1221,2817,1039,756,1794,113,120,233
59797,3003,413,3413,0,0,0,0,4,3,14,8,19,81,37,121,459,94,549,945,55,999,896,57,951,473,86,560,119,61,178,15,17,32,0,3,3,143,16,164,24,15,37,2981,399,3380,40,6,44,0,0,0,0,0,0,39,6,48,1000,174,1179,618,97,717,1404,244,1654,208,22,233,1373,231,1606,0,0,0,0,0,0,0,5,5,10,4,10,63,9,68,944,198,1141,246,22,272,366,40,402,32,6,38,4,0,4,4,0,0
60101,9411,9993,19401,722,637,1359,1512,1491,3006,631,557,1195,619,659,1275,1287,1514,2797,1146,1299,2448,1156,1242,2401,1033,1130,2163,868,932,1804,365,406,770,73,110,183,4,7,9,9376,9941,19312,38,56,85,939,1016,1955,74,80,154,55,50,109,1063,1148,2211,8222,8745,16975,629,635,1264,8602,9091,17697,320,368,686,8645,9207,17855,188,167,353,1401,1368,2766,398,401,798,115,135,250,203,375,579,2461,2980,5441,743,868,1610,2515,2556,5077,635,645,1281,333,295,623,27,13,39
60102,28430,29943,58372,1634,1571,3205,3614,3375,6992,1554,1469,3020,1631,1491,3121,4258,4167,8424,3686,3906,7594,3411,3627,7037,3376,3806,7182,2996,3383,6378,1692,2134,3830,578,1015,1591,22,34,55,27470,29316,56792,959,623,1582,1181,1138,2323,59,39,101,55,84,148,1295,1268,2567,23278,24616,47890,4107,4234,8341,24419,26320,50736,2472,2543,5011,24743,26760,51505,453,440,897,3432,3203,6638,1164,1181,2347,533,578,1108,1193,1527,2713,12046,13200,25241,1909,2115,4020,6057,6397,12450,1298,1402,2696,667,731,1396,99,80,176
60103,28479,29216,57694,1624,1488,3120,3381,3213,6598,1523,1466,2985,1753,1762,3512,5503,5074,10580,3762,3714,7483,3180,3351,6526,3311,3464,6780,2468,2890,5359,1438,1967,3407,525,827,1357,25,23,47,28056,28753,56803,430,466,896,1395,1542,2934,71,82,146,92,90,172,1546,1710,3260,21190,22210,43400,5841,5543,11381,22066,23155,45217,5027,4610,9640,23101,24395,47495,362,343,703,3142,2995,6138,1093,1081,2180,489,562,1050,1573,1702,3274,10937,11159,22093,1850,2023,3870,6354,6642,13001,1663,1850,3513,1055,1102,2159,237,259,496
60104,17258,18656,35912,1018,926,1942,2437,2341,4779,1175,1069,2246,929,883,1810,2279,2420,4696,2273,2520,4791,2107,2495,4598,1964,2259,4221,1783,2111,3902,999,1170,2172,285,459,750,18,25,40,17165,18502,35666,90,157,246,722,677,1401,17,17,31,31,18,53,771,714,1487,13232,14106,27346,3629,4077,7698,14920,15999,30922,1930,2201,4129,15220,16421,31642,298,283,582,2364,2263,4627,968,888,1859,357,365,722,773,1153,1920,8104,9541,17645,1165,1161,2331,3006,3147,6154,688,677,1363,385,368,756,33,42,71
60105,27635,29042,56680,1136,1092,2227,2675,2495,5166,1493,1463,2957,2169,2155,4330,5601,5517,11120,3519,3704,7225,3293,3570,6860,3079,3441,6521,2779,3006,5784,1408,1688,3094,487,905,1393,257,86,341,25276,26698,51976,2362,2343,4701,431,435,857,15,15,31,9,4,15,450,454,904,18366,19412,37780,7712,8191,15901,20400,21667,42066,5569,5894,11465,21397,22785,44179,357,345,703,2555,2384,4940,1262,1249,2505,1157,1206,2365,2219,2746,4966,16949,18226,35170,1330,1307,2636,2681,2996,5675,703,761,1465,454,526,977,77,118,204
60106,8917,9263,18185,501,515,1016,1094,1068,2163,503,431,937,446,439,882,1110,1201,2308,1093,1158,2247,1049,1177,2229,1359,1390,2754,1115,1132,2246,504,567,1073,150,181,334,9,5,10,8857,9190,18051,58,70,126,378,385,761,25,22,43,13,14,30,415,414,834,7439,7660,15088,908,1019,1928,8108,8383,16491,318,377,696,8114,8438,16558,120,125,246,1003,1002,2008,343,298,644,100,106,205,234,368,600,2861,3412,6269,701,715,1411,2464,2298,4767,545,511,1053,274,238,510,16,7,22
60201,42353,45047,87398,2335,2283,4620,5282,5009,10287,2608,2574,5180,3003,2817,5822,6723,6452,13172,5081,5466,10543,5110,5695,10803,4822,5366,10182,4051,4777,8826,2498,3128,5623,843,1494,2334,94,81,170,40521,43180,83703,1831,1858,3692,1499,1595,3087,57,85,138,52,69,118,1604,1739,3342,33227,35831,69058,6972,7148,14125,35649,38550,74199,4601,4482,9082,36429,39506,75929,598,627,1223,4980,4724,9708,1907,1953,3864,859,970,1834,1800,2345,4152,15622,17698,33323,2826,3310,6131,10034,10262,20296,2354,2404,4754,1370,1484,2856,327,350,676
60202,11868,12035,23906,589,524,1112,1476,1338,2811,665,593,1259,542,531,1069,1121,1168,2288,1130,1296,2426,1484,1620,3107,1917,2020,3941,1837,1778,3614,908,893,1804,211,263,474,31,11,48,11734,11875,23610,141,160,293,368,409,771,22,27,55,22,30,44,405,467,873,9637,9702,19337,1439,1527,2966,10912,11042,21961,279,337,613,10774,10903,21680,126,120,244,1378,1227,2603,466,452,911,80,138,219,170,427,592,3251,4154,7411,876,1043,1922,3573,3178,6746,943,779,1727,454,330,789,25,22,49
60203,19706,19528,39234,994,909,1905,2262,2087,4351,990,889,1874,834,816,1648,1986,2026,4006,1932,2078,4005,2429,2609,5040,3238,3302,6540,3164,2828,5990,1486,1484,2969,402,497,896,58,34,91,19319,19148,38463,389,379,771,750,795,1546,30,30,63,30,31,64,819,857,1669,16236,16032,32273,1963,2104,4066,17951,17859,35813,493,531,1029,17888,17781,35669,231,217,446,2080,1925,4000,636,632,1273,127,185,307,316,599,911,5045,6310,11351,1393,1546,2938,6144,5362,11510,1656,1400,3061,791,558,1346,52,36,85
60301,6529,5884,12412,326,288,616,752,718,1473,389,329,715,345,301,652,650,644,1300,717,716,1438,893,839,1733,1104,983,2083,886,707,1590,389,281,668,70,72,146,6,6,5,6442,5812,12253,87,72,158,371,372,741,21,17,39,19,29,41,419,412,825,5443,4874,10314,492,480,966,5891,5306,11199,110,130,240,5870,5306,11177,78,57,137,677,650,1327,232,217,450,41,52,94,104,188,291,1554,1793,3353,489,521,1005,2013,1568,3584,566,382,956,293,170,465,19,4,27
60302,10735,10697,21429,542,526,1067,1267,1268,2534,591,471,1061,468,406,878,986,1079,2065,1190,1313,2503,1434,1440,2876,1743,1804,3547,1619,1526,3144,732,656,1383,165,212,382,9,5,14,10557,10483,21039,179,214,394,950,924,1873,28,27,55,15,26,44,996,973,1970,8257,8221,16470,1665,1686,3352,9620,9550,19164,399,492,889,9599,9619,19220,109,124,230,1130,1148,2280,391,354,746,82,96,172,258,427,683,3886,4477,8355,794,762,1556,2528,2248,4779,656,528,1185,334,216,550,32,18,49
60303,3985,3731,7716,128,111,238,279,261,536,133,102,241,145,85,233,421,378,800,351,394,745,467,446,910,765,791,1555,820,723,1548,387,323,709,91,105,200,25,13,39,3735,3497,7228,258,236,492,165,163,325,8,9,20,8,6,23,184,186,367,3047,2826,5872,552,574,1124,3438,3232,6666,202,211,412,3422,3213,6632,24,39,59,248,243,494,72,70,141,23,23,51,91,132,224,1345,1435,2788,224,266,493,1115,939,2051,361,290,653,172,103,281,7,9,17
60401,23714,25703,49419,1287,1233,2519,2996,2862,5857,1435,1485,2918,1333,1359,2692,2681,2882,5560,2483,2820,5305,2905,3296,6200,3402,3695,7103,2920,3215,6131,1740,2011,3752,522,847,1372,34,20,55,23193,25080,48272,523,619,1144,1909,2141,4054,61,63,128,76,73,147,2049,2277,4324,20018,21729,41746,2227,2496,4715,21689,23601,45290,746,870,1616,21696,23622,45322,289,280,565,2788,2644,5440,998,1106,2101,232,317,555,495,923,1418,6000,7757,13751,1798,2216,4010,7200,7279,14484,1874,1873,3748,1114,1028,2145,95,63,162
60402,23170,24493,47664,1203,1151,2357,2806,2726,5534,1340,1231,2568,1207,1162,2367,2798,2901,5702,2407,2692,5096,2921,3215,6138,3219,3585,6798,3072,3244,6313,1724,1873,3592,477,725,1205,48,32,82,22496,23742,46233,675,757,1431,1475,1579,3053,78,69,143,65,77,138,1613,1720,3339,19207,20465,39673,2585,2674,5257,20833,22137,42972,1076,1169,2244,20848,22237,43089,305,290,602,2617,2548,5167,946,918,1870,207,279,486,507,876,1386,6076,7493,13572,1741,2011,3750,7228,7079,14303,1821,1806,3627,867,825,1695,61,62,129
60403,9441,8673,18110,490,497,991,1134,1058,2198,437,391,825,444,390,828,1157,1064,2227,1090,983,2078,1304,1160,2462,1487,1373,2857,1215,1088,2308,541,499,1041,126,170,296,15,10,27,8990,8440,17424,451,234,686,977,974,1945,31,48,79,48,28,82,1056,1045,2104,7406,6858,14257,1068,960,2032,8172,7578,15746,412,333,741,8069,7497,15569,101,93,197,997,945,1947,266,267,532,53,59,112,192,269,463,2252,2521,4769,717,757,1475,2851,2269,5120,771,599,1370,370,237,606,16,15,31
69797,299,76,378,0,0,0,0,0,5,0,4,5,9,6,15,58,13,69,67,16,78,71,18,90,63,11,77,25,9,33,4,0,3,0,0,0,8,0,13,0,0,0,299,76,378,6,0,9,0,0,0,0,0,0,3,0,5,224,61,285,34,7,42,181,59,240,16,0,16,186,61,244,0,0,0,0,0,5,3,0,3,0,0,3,0,3,8,100,34,131,21,9,27,68,13,84,3,5,6,4,0,4,0,0,0
70101,17293,16343,33633,765,714,1476,1259,1279,2540,506,581,1085,1420,1123,2546,3930,4008,7936,2613,2531,5149,2236,2070,4304,2279,2071,4349,1636,1396,3031,550,467,1018,97,105,193,663,246,908,13425,13455,26885,3865,2885,6752,749,833,1584,48,41,87,45,46,93,842,917,1758,9390,8965,18355,5130,5339,10472,10546,10023,20568,3793,4110,7909,11532,11085,22616,203,184,387,1156,1158,2320,339,391,732,290,339,626,963,1386,2351,8698,9246,17945,1356,1062,2417,1707,1375,3082,411,346,761,250,235,488,53,74,124
70102,28251,29224,57483,1984,1889,3872,3984,3787,7770,1627,1551,3176,1715,1574,3288,4482,5032,9515,4170,4625,8793,3497,3759,7261,3102,3293,6396,2535,2481,5012,976,1002,1979,189,230,419,124,92,218,26779,27891,54663,1483,1339,2815,2485,2906,5383,98,100,192,373,402,777,2955,3398,6357,17108,17243,34349,8819,9663,18485,17266,17376,34646,8440,9259,17691,22023,22627,44649,530,462,992,3565,3416,6980,1086,1086,2170,522,613,1129,1411,2319,3730,12333,14043,26376,2445,2261,4705,3320,3020,6343,985,884,1866,841,857,1698,203,273,474
70103,15440,12313,27749,692,667,1357,1567,1553,3126,785,623,1411,1836,673,2513,2323,1679,3999,2023,1758,3775,2111,1843,3951,1956,1795,3745,1611,1294,2906,478,365,842,51,68,121,1248,160,1411,11055,10667,21723,4384,1645,6027,1586,852,2442,59,41,99,80,70,146,1724,966,2688,10524,8442,18968,1730,1847,3572,10459,9344,19803,770,867,1646,10817,9648,20466,160,148,313,1341,1318,2658,374,401,774,102,129,229,219,545,767,4196,4573,8769,1540,1171,2708,3291,1854,5142,650,403,1049,410,252,661,69,47,115
70104,18145,18764,36912,1685,1619,3301,3091,2954,6044,1136,1115,2251,1248,1199,2450,3149,3588,6740,2768,3141,5910,2240,2236,4475,1578,1590,3174,885,933,1818,287,305,589,66,100,166,42,52,91,17859,18639,36494,287,129,420,1978,2260,4243,89,60,151,203,174,382,2270,2501,4768,12857,12762,25622,3723,4512,8239,13427,13521,26952,2983,3592,6573,15094,15341,30438,436,483,915,2769,2638,5403,698,779,1477,199,338,541,621,1335,1952,6407,7734,14139,1874,1773,3650,2672,2375,5042,647,598,1248,355,363,720,81,85,162
70201,21275,21233,42504,1461,1328,2788,2831,2600,5422,1198,1131,2329,1245,1277,2515,3760,3984,7740,3227,3052,6282,2638,2701,5347,2559,2779,5335,1817,1737,3556,477,509,981,69,138,209,85,82,165,18148,19170,37324,3123,2062,5182,6755,6939,13697,24,29,50,72,76,148,6856,7041,13899,15050,15230,30281,4036,4081,8118,11779,11879,23651,6624,7234,13857,16304,17058,33359,342,324,663,2516,2320,4836,578,539,1115,99,168,267,616,1086,1700,6803,8103,14902,1890,1885,3772,3198,2535,5736,1085,1051,2138,1309,1222,2536,332,383,718
70202,3396,3212,6608,231,232,465,454,408,861,200,196,398,258,209,465,546,558,1109,384,404,792,368,368,741,438,433,870,406,333,734,102,68,167,5,8,18,11,17,25,2942,2957,5893,460,257,712,1642,1664,3300,6,3,7,10,13,21,1651,1672,3325,2712,2590,5295,378,378,761,1862,1750,3614,1148,1192,2337,2847,2789,5638,55,50,105,404,357,756,70,66,135,25,22,44,67,90,158,834,914,1747,308,318,626,630,556,1180,265,229,492,271,245,513,52,34,81
70203,10292,9817,20106,594,491,1081,1427,1291,2717,714,609,1317,654,663,1317,1584,1703,3282,1275,1313,2588,1288,1260,2551,1374,1397,2767,1105,938,2039,273,138,408,24,18,40,32,48,76,9226,8996,18222,1065,816,1886,5355,5366,10727,20,19,36,39,40,81,5419,5430,10843,8281,7925,16203,747,737,1489,3971,3519,7492,5046,5153,10196,8745,8329,17069,120,118,236,1185,1068,2254,249,213,460,28,30,50,118,208,329,2462,2789,5246,1179,1153,2338,2018,1743,3759,706,561,1264,460,410,871,93,108,207
70204,7357,6583,13937,520,446,964,1119,1052,2177,601,546,1148,592,534,1129,1238,1228,2472,1244,1064,2309,999,841,1844,699,595,1294,273,219,494,56,52,111,7,4,13,19,17,33,6149,6151,12302,1205,434,1639,3998,4080,8074,12,12,27,49,38,93,4059,4132,8191,5673,5486,11156,447,434,883,1963,1687,3653,4056,4170,8230,5849,5705,11556,140,133,276,937,875,1814,195,198,392,10,33,41,108,196,302,1635,1887,3524,658,629,1283,1033,843,1876,476,416,893,564,533,1098,99,98,193
70205,13110,11971,25079,815,681,1499,1673,1525,3200,725,682,1410,1011,900,1909,2196,2092,4289,1684,1525,3209,1496,1468,2966,1638,1644,3277,1452,1189,2645,369,224,596,42,39,78,200,58,257,10674,10657,21329,2434,1321,3753,4530,4780,9309,25,31,54,52,70,123,4612,4873,9488,9455,9128,18589,1330,1324,2653,6750,6186,12928,3911,4148,8061,10209,9843,20047,180,155,335,1433,1313,2746,222,226,448,54,93,146,219,352,574,3190,3715,6900,1294,1262,2557,2182,1896,4078,833,659,1494,628,513,1140,162,146,310
79797,429,73,494,0,0,0,0,0,0,10,0,11,17,15,27,54,16,65,106,3,112,117,7,124,96,12,106,22,21,40,4,5,10,0,0,0,12,7,17,13,5,12,418,68,486,12,0,9,0,0,0,0,0,0,11,0,15,204,37,242,73,11,83,248,45,295,29,4,32,245,43,287,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,151,33,185,35,4,40,78,14,86,6,0,5,6,0,3,0,0,0
80101,52297,53386,105684,3268,3016,6285,6763,6220,12975,2977,2840,5824,4034,4094,8128,9281,9095,18373,7920,8043,15961,6245,6260,12507,4685,5188,9870,4109,4962,9070,2321,2694,5015,700,977,1674,102,119,223,51231,52090,103320,1067,1291,2355,1095,1017,2115,21,19,35,19,35,54,1139,1072,2210,36100,36220,72324,14436,15469,29904,38039,38367,76406,12301,13112,25413,44511,45561,90067,937,915,1852,6493,5944,12438,2391,2350,4739,1945,2238,4184,3125,3803,6937,30723,32116,62839,2083,1896,3981,5093,5590,10681,1371,1449,2815,979,1117,2101,251,282,533
80103,1330,688,2013,25,29,51,49,58,107,49,37,84,127,54,182,307,108,408,234,86,324,196,84,284,176,104,280,100,83,185,55,36,91,4,3,12,0,0,0,765,610,1373,563,79,643,100,25,132,4,0,5,0,0,4,115,27,139,809,384,1196,216,134,346,577,401,981,123,102,219,640,458,1095,3,10,15,42,46,90,19,19,40,34,19,51,29,31,68,474,266,739,47,31,81,287,97,385,40,35,75,49,16,67,7,10,13
80104,43368,43823,87188,3495,3308,6795,6857,6486,13344,2491,2461,4952,2917,2855,5773,7961,8239,16208,8127,8224,16354,5590,5457,11052,3122,3344,6463,1838,2273,4108,806,961,1766,171,213,380,77,130,208,43345,43810,87154,31,10,35,673,685,1356,17,16,31,15,23,35,706,720,1425,25908,26109,52018,16222,16411,32632,25040,25395,50441,16827,16853,33685,35767,36193,71959,1045,973,2019,6540,6199,12734,2073,2086,4162,1294,1353,2646,2602,3331,5935,25295,25881,51173,1623,1540,3161,3182,3538,6722,949,944,1893,568,683,1250,212,249,461
80105,30612,31132,61743,1254,1139,2387,2538,2394,4929,2316,2477,4791,4392,4633,9027,6788,6604,13392,4243,4128,8374,3336,3338,6670,2666,2711,5374,1797,1930,3724,870,1156,2022,416,632,1048,140,118,263,26442,27605,54051,4166,3527,7692,405,393,795,12,19,32,23,14,38,441,429,862,20162,20331,40492,8395,9103,17499,22140,22422,44562,6324,6916,13233,24915,25522,50437,381,350,734,2459,2295,4760,1886,2049,3934,2740,2971,5707,2444,2754,5190,21603,22511,44112,783,714,1492,1490,1616,3110,484,504,983,337,431,760,82,106,187
80106,15628,16703,32331,599,648,1251,1592,1535,3129,861,895,1757,944,985,1933,2721,2867,5586,2169,2365,4531,2208,2220,4429,1947,2011,3958,1503,1657,3163,803,939,1739,275,573,850,71,47,120,14868,15826,30698,756,872,1634,197,204,399,3,10,11,10,9,23,210,225,431,10614,11087,21695,3975,4550,8520,11644,12240,23885,2869,3335,6208,13493,14345,27844,203,199,404,1489,1454,2946,718,763,1480,438,441,886,902,1148,2049,10544,11139,21682,509,544,1052,928,1162,2090,247,357,605,166,243,409,30,43,71
80107,43535,44998,88538,2807,2625,5438,5994,5703,11701,2746,2464,5213,2746,2504,5252,6010,6097,12103,5950,6239,12187,5639,6002,11645,5423,6039,11462,4055,4470,8527,1689,2073,3762,475,776,1248,48,71,118,43369,44690,88059,168,313,478,1291,1276,2570,29,31,62,42,46,92,1356,1359,2714,33421,33924,67345,8972,9881,18848,35550,36222,71773,6761,7468,14226,40225,41446,81667,795,769,1563,5768,5460,11220,2145,1985,4131,964,988,1951,1496,2256,3749,22907,24127,47037,2224,2068,4292,6051,6575,12624,1412,1542,2952,899,1024,1925,139,176,317
80108,11829,12596,24428,707,715,1427,1753,1618,3373,738,661,1399,582,562,1143,1289,1351,2642,1673,1788,3463,1659,1772,3434,1195,1330,2527,1113,1399,2513,833,1008,1839,272,397,669,54,44,100,11706,12357,24060,130,237,364,198,191,393,9,4,14,12,10,26,222,210,433,8824,9249,18079,2579,2931,5511,9610,10125,19735,1789,2050,3835,10740,11424,22164,205,226,429,1694,1547,3244,606,567,1175,261,282,540,486,642,1132,6801,7314,14115,432,430,867,1075,1316,2393,328,396,721,237,278,510,38,44,76
80109,19208,20275,39482,1044,945,1990,2458,2293,4747,1020,963,1987,1168,1202,2368,2980,3093,6071,2712,2823,5535,2414,2608,5016,2098,2224,4320,1579,1796,3371,1191,1560,2755,543,761,1304,41,52,99,18594,19530,38124,609,746,1354,248,254,499,9,9,16,15,17,33,268,280,548,12628,12950,25575,5789,6529,12322,13691,14139,27829,4677,5261,9932,16159,17057,33214,296,274,567,2380,2206,4583,860,829,1691,572,621,1191,998,1287,2287,12132,12898,25022,643,615,1258,1390,1741,3130,405,472,874,275,394,671,61,97,153
80110,5592,5808,11405,521,461,984,837,840,1672,234,241,473,350,407,759,1355,1558,2910,1265,1251,2509,570,506,1074,267,323,598,153,167,319,40,42,90,7,10,17,10,13,30,5584,5792,11384,7,15,25,51,62,117,4,3,6,0,0,8,62,68,124,3158,3209,6365,2274,2423,4694,2976,3089,6067,2425,2489,4917,4629,4746,9374,145,141,287,803,807,1612,206,206,405,168,181,349,405,496,896,3552,3787,7341,153,143,296,260,277,534,75,71,145,34,46,79,7,16,30
80111,338,314,647,35,20,59,58,46,100,22,18,40,15,21,39,48,54,100,49,52,103,44,36,83,33,42,75,22,17,45,9,7,11,3,5,7,0,0,0,332,306,636,7,10,11,10,8,19,0,3,4,0,0,0,8,10,19,281,262,544,29,36,65,307,279,585,8,11,22,306,285,584,12,9,14,55,41,96,19,9,27,3,9,9,10,20,31,145,175,320,7,8,15,56,41,92,9,3,12,3,4,11,0,0,0
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90101,1174,814,1987,43,39,84,108,93,202,26,36,57,63,32,93,282,118,390,181,138,321,172,144,318,142,127,268,137,71,205,28,15,42,4,0,4,3,0,5,630,564,1188,548,253,797,3,4,7,0,0,0,0,0,0,3,4,7,418,346,765,531,284,807,355,284,638,399,366,765,625,492,1120,13,12,25,88,79,173,11,21,38,7,6,14,25,21,46,336,327,662,48,41,86,129,91,214,18,14,37,55,30,86,11,20,28
90102,366,348,708,15,15,31,53,44,98,8,8,14,16,25,41,41,44,77,42,43,84,35,39,76,77,69,143,44,41,89,33,14,42,3,0,10,3,0,3,307,291,596,57,50,111,3,0,5,3,0,4,0,0,0,6,0,7,242,234,471,47,35,81,101,87,187,185,189,370,282,272,552,4,4,3,46,36,76,3,0,3,0,3,3,9,8,22,97,125,219,20,11,30,42,27,68,11,3,15,15,7,19,36,39,73
90103,251,209,456,7,12,13,14,28,47,31,18,46,35,21,60,60,40,104,26,24,49,25,27,56,19,15,38,16,10,27,10,10,16,0,0,0,6,0,9,147,160,300,103,49,150,87,101,184,0,0,0,0,0,5,87,102,188,161,148,309,35,7,45,176,145,323,25,11,35,196,158,355,6,3,7,11,20,24,8,5,13,0,0,0,11,9,21,142,86,230,4,4,11,19,13,35,12,8,20,10,9,15,0,0,0
90104,1109,1179,2297,59,38,99,135,111,245,50,49,103,32,51,84,76,91,170,116,130,250,156,159,314,216,230,451,163,182,346,81,104,187,23,30,47,5,3,10,1031,1100,2134,75,83,161,8,10,16,5,0,5,0,0,0,10,10,23,688,706,1393,260,331,590,558,656,1208,396,390,788,854,948,1800,21,14,36,110,98,212,34,37,68,9,12,22,8,32,41,371,525,897,74,75,155,255,256,513,44,34,78,16,7,26,0,0,0
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
