SA3_CODE_2021,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christian_Assyrian_Apostol_M,Christian_Assyrian_Apostol_F,Christian_Assyrian_Apostol_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christian_Churches_Christ_M,Christian_Churches_Christ_F,Christian_Churches_Christ_P,Christian_Eastern_Orthodox_M,Christian_Eastern_Orthodox_F,Christian_Eastern_Orthodox_P,Christian_Jehovah_Witnesses_M,Christian_Jehovah_Witnesses_F,Christian_Jehovah_Witnesses_P,Christian_Latter_Day_Saints_M,Christian_Latter_Day_Saints_F,Christian_Latter_Day_Saints_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christian_Oriental_Orthodox_M,Christian_Oriental_Orthodox_F,Christian_Oriental_Orthodox_P,Christian_Other_Protestant_M,Christian_Other_Protestant_F,Christian_Other_Protestant_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christian_Presbyt_Reformed_M,Christian_Presbyt_Reformed_F,Christian_Presbyt_Reformed_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christian_Sevnth_day_Advent_M,Christian_Sevnth_day_Advent_F,Christian_Sevnth_day_Advent_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Oth_Rel_Aus_Abor_Trad_Rel_M,Oth_Rel_Aus_Abor_Trad_Rel_F,Oth_Rel_Aus_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Oth_Relig_Oth_Rel_Groups_M,Oth_Relig_Oth_Rel_Groups_F,Oth_Relig_Oth_Rel_Groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_No_Religion_M,SB_OSB_NRA_No_Religion_F,SB_OSB_NRA_No_Religion_P,SB_OSB_NRA_Sec_Beliefs_M,SB_OSB_NRA_Sec_Beliefs_F,SB_OSB_NRA_Sec_Beliefs_P,SB_OSB_NRA_Oth_Sp_Beliefs_M,SB_OSB_NRA_Oth_Sp_Beliefs_F,SB_OSB_NRA_Oth_Sp_Beliefs_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,OS_visitors_M,OS_visitors_F,OS_visitors_P,Tot_M,Tot_F,Tot_P
30904,81,126,212,1175,1415,2592,0,0,0,124,143,270,0,0,0,1332,1486,2815,6,10,19,35,35,67,55,79,137,26,26,55,66,81,144,0,0,0,30,25,54,83,79,160,265,291,560,11,18,27,31,38,79,286,379,665,313,337,649,25,24,48,3877,4460,8337,23,31,55,20,20,37,9,10,14,3,4,7,7,8,11,43,67,113,52,73,131,4989,4603,9592,49,35,83,42,50,91,5072,4692,9760,905,987,1892,23,18,39,10065,10413,20476
30905,143,257,402,1955,2325,4275,0,0,0,275,300,571,0,0,0,2810,3272,6079,11,8,15,128,114,243,114,130,236,129,143,265,108,110,215,5,0,9,63,73,135,465,544,1011,315,388,706,24,20,41,86,100,188,588,702,1291,736,802,1536,16,20,36,7810,9041,16850,100,105,203,58,67,130,23,32,53,0,0,6,28,29,55,43,68,107,68,94,161,7900,7651,15552,52,35,85,35,58,94,7984,7743,15734,1018,1029,2045,37,25,69,17248,18400,35646
30906,345,540,889,3728,4443,8167,0,0,0,442,454,900,0,0,0,5492,6432,11931,41,60,101,308,307,613,184,223,413,187,198,388,173,187,364,38,26,63,111,119,233,540,592,1130,672,795,1462,45,63,107,90,126,216,950,1247,2198,1198,1336,2533,43,49,88,14244,16652,30902,309,318,627,315,288,603,51,61,119,3,0,3,208,165,375,87,125,209,292,291,587,16092,14821,30913,96,75,174,84,147,236,16274,15047,31320,2136,2025,4158,61,67,130,34032,35290,69327
30907,618,1006,1627,8178,10154,18332,6,8,13,964,1039,2006,5,0,7,11804,13691,25495,63,86,148,514,592,1104,315,407,722,614,626,1243,476,582,1064,81,67,148,275,289,563,1208,1392,2596,1371,1515,2885,60,80,144,152,182,338,1691,2149,3842,2669,3091,5762,158,166,327,30613,36132,66744,959,916,1876,729,719,1443,103,95,200,10,8,17,674,533,1203,193,294,487,880,834,1707,36993,34744,71739,201,156,355,88,203,293,37285,35099,72388,5442,5358,10802,124,136,263,76754,80290,157045
30908,422,660,1085,2533,3324,5855,0,0,0,263,319,583,0,0,0,4524,5731,10253,15,24,42,323,337,660,67,127,191,81,70,155,88,136,226,42,54,95,106,131,233,436,525,962,457,611,1066,16,24,39,50,57,106,696,901,1600,801,1064,1862,25,15,33,10525,13444,23971,300,291,587,215,205,420,80,84,164,0,0,3,61,63,120,107,146,256,167,215,383,11679,11639,23316,92,76,168,49,78,127,11818,11789,23615,1724,1829,3553,66,80,141,25324,28590,53914
30909,605,908,1515,3006,3578,6590,0,3,0,299,365,666,8,10,13,5403,6300,11702,94,80,175,351,401,745,101,144,244,87,103,191,160,217,378,57,51,112,138,154,286,188,301,490,569,646,1212,32,40,73,42,61,98,717,993,1712,898,1079,1981,38,39,77,12191,14556,26747,659,563,1216,548,485,1032,71,72,145,0,0,0,129,115,249,148,169,316,286,287,567,13981,13211,27189,129,81,207,67,95,161,14177,13386,27563,3070,3130,6199,96,112,205,31704,33487,65190
30910,355,548,904,2651,3030,5680,0,0,0,173,191,365,3,3,6,4576,5020,9597,24,21,42,417,446,856,71,77,147,53,56,114,87,133,216,42,29,71,69,93,156,126,180,309,436,461,896,9,14,25,14,21,36,515,649,1162,449,578,1027,18,26,46,9739,11012,20752,624,396,1016,297,251,551,163,173,332,0,0,0,193,153,347,120,131,256,316,290,603,8927,8026,16961,90,66,156,62,77,140,9081,8170,17257,3452,3320,6779,260,185,450,24298,24349,48646
31001,2673,3377,6049,2030,2682,4721,0,0,0,699,841,1547,6,0,6,6568,7562,14127,34,31,70,334,348,679,178,250,428,317,310,623,157,184,345,178,185,364,298,318,618,542,696,1233,508,558,1064,38,60,97,147,161,308,834,1117,1952,1343,1610,2954,48,61,112,14262,16986,31245,1159,1103,2262,2436,2410,4847,24,23,45,5,4,14,578,470,1048,153,206,350,736,679,1415,12716,11215,23932,93,82,171,45,61,101,12846,11356,24203,5674,2732,8402,60,98,155,39870,38761,78630
31002,170,237,406,4080,4656,8728,0,0,0,742,769,1513,9,3,12,4854,5357,10213,176,221,401,83,75,164,154,207,351,139,134,271,1158,1268,2429,0,5,3,125,108,235,284,312,602,648,671,1317,134,165,300,136,151,283,1621,1868,3488,884,988,1868,312,329,638,15537,17284,32817,43,43,86,56,39,98,18,22,37,6,3,11,13,6,16,95,163,262,116,172,292,13674,12406,26081,90,78,162,43,77,122,13803,12562,26363,3803,2989,6790,52,36,86,33591,33380,66977
31003,293,510,804,5780,7018,12795,0,0,0,1053,1133,2186,98,82,175,8862,10410,19272,191,241,428,137,136,270,242,307,554,390,493,887,782,933,1709,36,35,74,238,308,543,856,1003,1860,1087,1243,2333,173,283,454,183,223,407,2084,2662,4741,1582,1791,3372,243,287,526,24004,28600,52603,382,335,712,223,244,471,22,34,56,5,14,20,141,120,260,222,340,560,372,475,848,26575,24390,50967,197,139,340,85,162,245,26857,24692,51551,4179,4086,8263,51,53,106,56382,59030,115410
31004,872,1181,2058,3729,4441,8166,0,0,0,955,969,1927,5,9,12,7901,9072,16970,55,59,112,273,306,578,246,309,552,1085,1162,2250,247,311,555,157,142,301,406,406,812,1224,1377,2600,867,965,1830,107,93,202,301,329,630,1096,1381,2481,2613,2985,5602,83,110,199,21351,24435,45789,1832,1820,3654,923,880,1804,27,27,46,7,9,13,860,762,1620,209,251,457,1071,1021,2096,21369,19892,41265,153,127,273,70,97,159,21592,20113,41701,3708,3519,7226,91,106,201,51461,53102,104566
31101,18,34,52,1010,1198,2207,0,0,0,153,167,316,0,0,0,1256,1363,2622,0,9,8,7,16,27,61,72,133,16,28,42,73,79,150,4,6,9,7,12,25,71,91,162,113,116,225,3,10,18,31,31,60,338,410,752,175,170,338,3,7,14,3321,3783,7104,12,11,22,11,10,18,0,10,11,0,0,0,11,6,17,25,47,65,31,50,84,2978,2817,5794,14,10,19,16,21,37,3010,2848,5857,848,644,1493,0,9,8,7261,7390,14652
31102,173,302,466,2087,2564,4648,4,0,4,371,379,747,0,0,6,2961,3425,6385,17,21,36,116,113,225,201,253,457,338,355,697,225,266,488,8,3,9,109,116,225,400,465,861,361,446,811,33,50,81,97,106,209,523,744,1269,750,840,1591,41,37,83,8632,10197,18831,205,184,389,426,383,805,12,13,23,4,3,6,198,170,368,91,121,212,293,296,585,10462,9830,20291,69,50,116,38,77,116,10570,9954,20527,2237,2116,4354,24,22,45,22562,23471,46033
31103,814,1041,1852,3408,4252,7658,0,0,0,1056,1120,2172,5,0,6,6401,7369,13769,50,62,111,392,401,795,274,331,602,550,590,1141,179,243,423,75,95,169,291,346,637,871,1032,1900,761,865,1627,43,59,107,366,420,783,847,1150,1990,1985,2309,4291,80,105,190,17624,20739,38366,753,710,1461,2519,2415,4931,22,14,38,0,4,7,882,763,1637,280,355,639,1167,1126,2291,18749,17182,35927,113,84,197,70,101,166,18927,17362,36294,3912,3825,7731,61,74,130,45789,47301,93091
31104,217,286,505,3330,3947,7282,0,0,0,443,457,902,0,0,4,4479,4962,9440,19,27,49,156,128,280,150,183,332,182,180,363,253,289,545,6,7,13,117,124,238,427,486,909,498,544,1041,37,42,84,113,136,243,767,974,1740,920,1068,1991,47,44,92,11942,13609,25549,164,154,325,210,234,444,3,12,16,0,0,3,117,119,241,138,179,313,257,297,555,15204,14142,29346,75,62,137,33,61,94,15318,14266,29579,1986,1938,3923,33,39,77,30130,30840,60971
31105,367,543,906,2791,3424,6215,0,8,3,641,744,1383,12,13,19,4673,5420,10090,37,45,81,286,284,567,213,269,477,252,292,545,234,320,549,26,28,53,168,220,383,703,849,1555,588,720,1305,55,46,105,167,197,363,840,1132,1969,1274,1483,2758,87,95,190,13024,15599,28626,416,391,803,1000,930,1930,15,16,31,6,0,11,264,226,486,87,138,229,364,367,725,13296,12397,25699,102,83,184,45,88,137,13447,12573,26020,2539,2580,5122,44,47,93,31213,33032,64250
31106,668,856,1527,2704,3214,5923,0,3,3,1351,1399,2751,3,3,9,5105,5838,10940,76,94,172,413,390,800,218,282,504,511,535,1048,252,339,595,54,57,117,278,325,604,827,949,1776,839,965,1804,52,58,110,396,457,854,988,1305,2291,1932,2241,4176,65,91,156,16064,18564,34627,585,507,1090,2899,2528,5421,28,27,52,3,3,8,526,422,950,125,171,300,654,601,1253,14411,12835,27245,98,68,169,85,105,188,14594,13012,27603,3608,3253,6856,57,51,103,39153,39379,78535
31201,112,141,253,2787,2444,5230,0,0,0,215,159,371,0,3,5,4255,3603,7857,21,18,36,42,41,83,86,92,178,30,35,61,137,122,256,0,0,0,65,60,129,218,207,423,463,341,804,44,44,88,72,69,132,1066,1021,2088,498,425,919,25,14,35,10015,8680,18696,76,63,138,94,61,150,6,7,15,4,0,7,17,12,28,44,51,91,56,66,123,8896,6391,15289,53,42,92,18,37,61,8961,6473,15438,10445,3507,13952,206,100,308,29983,19103,49079
31202,288,456,743,6579,7695,14278,0,0,0,511,602,1114,9,5,17,13697,14902,28597,77,84,156,75,106,176,232,314,546,62,73,136,418,536,954,13,7,21,247,240,488,572,715,1289,1157,1176,2335,45,77,123,308,395,701,3276,3959,7238,1480,1630,3113,178,194,378,28946,32718,61657,353,331,687,206,182,396,13,18,29,0,0,3,107,82,190,110,185,299,221,268,487,23471,21179,44652,130,114,244,71,81,154,23667,21377,45046,5788,5358,11145,82,82,164,59559,60801,120355
31203,89,150,238,1475,1569,3041,0,0,0,101,124,230,0,0,0,2097,2328,4426,3,3,13,38,44,77,44,76,119,16,10,24,63,66,130,4,0,4,28,38,67,69,87,155,271,259,528,14,12,29,21,21,41,536,658,1193,214,266,481,15,9,21,5001,5577,10575,40,34,78,26,20,52,9,18,25,4,0,10,21,27,54,31,30,63,56,69,125,6229,5475,11707,37,27,66,23,28,55,6287,5536,11820,1988,1842,3826,100,114,216,13594,13354,26953
31301,105,176,286,3109,3641,6748,0,0,0,298,343,641,0,0,0,2933,3571,6504,34,40,77,69,91,166,75,123,196,28,28,51,136,185,323,3,6,14,75,68,147,131,157,291,510,622,1132,30,59,94,28,39,67,787,1099,1894,368,449,816,27,22,45,8650,10552,19202,25,18,40,24,15,37,7,6,16,5,3,5,13,10,26,22,62,87,40,83,123,7441,7006,14448,53,31,90,28,64,89,7518,7103,14627,1123,1154,2286,165,63,226,17665,19170,36839
31302,300,540,842,3860,4712,8575,0,0,0,626,739,1365,5,11,14,5394,6230,11619,31,43,72,105,97,202,223,276,501,174,223,398,319,404,715,14,13,26,211,211,426,474,542,1025,727,805,1528,76,116,189,154,205,358,1052,1431,2484,1188,1433,2627,88,107,202,14717,17599,32317,169,202,370,145,123,269,16,20,42,5,3,5,78,61,142,158,261,420,244,329,574,19382,18765,38150,106,80,189,57,115,173,19550,18969,38522,3084,3129,6216,170,120,287,38407,41028,79434
31303,13,47,65,866,968,1829,0,0,0,138,141,273,3,6,4,1082,1096,2178,6,9,14,9,13,23,39,39,74,25,24,43,48,51,99,0,0,0,26,39,64,44,47,92,127,111,237,20,12,34,25,36,58,296,337,633,167,231,398,51,53,103,2963,3202,6165,9,10,14,17,8,30,0,3,5,0,0,3,3,0,0,32,54,80,36,58,90,2948,2695,5651,17,26,45,8,19,26,2979,2739,5719,2150,644,2794,12,17,24,8174,6727,14900
31304,175,264,437,3630,4437,8070,0,0,0,775,824,1595,89,82,176,4855,5842,10692,35,42,77,109,116,222,211,242,453,224,256,478,212,270,488,3,5,6,211,221,431,394,475,869,684,772,1455,55,92,148,208,259,468,1049,1318,2366,1165,1288,2453,103,109,212,14021,16639,30660,162,149,311,98,82,183,20,18,40,5,13,16,47,35,82,98,198,298,149,243,390,16352,15305,31659,128,82,215,45,92,137,16524,15480,32008,2098,2085,4180,16,29,48,33267,34991,68252
31305,190,385,573,3628,4641,8265,0,0,0,640,763,1401,9,10,19,5457,6593,12051,24,28,55,166,201,365,200,261,457,103,127,233,243,353,599,6,7,14,203,274,480,365,431,794,660,859,1513,66,105,170,72,80,148,910,1313,2215,944,1164,2102,41,52,92,13743,17239,30986,125,134,264,89,79,165,16,20,34,4,8,15,41,24,61,102,181,281,148,214,357,13448,12802,26248,106,72,174,71,114,186,13626,12984,26611,2279,2272,4551,42,39,85,30256,33367,63619
31401,212,327,540,4764,5572,10337,0,0,0,1343,1435,2773,7,8,12,8878,9599,18479,43,55,96,190,188,380,137,172,305,83,89,168,309,392,703,34,32,61,235,233,462,703,824,1528,981,1053,2036,68,101,171,45,60,107,1709,2229,3943,1402,1538,2942,125,135,266,21054,23710,44760,402,390,794,149,150,303,21,29,49,0,0,7,72,69,142,87,138,221,163,202,362,19738,18118,37855,184,141,328,43,95,141,19961,18358,38319,1726,1638,3361,48,49,97,43734,44853,88588
31402,334,512,843,3390,4363,7758,0,0,0,1038,1081,2119,9,10,17,6736,7817,14554,34,62,95,187,189,372,235,264,504,259,273,539,274,378,655,69,67,140,312,385,692,730,865,1594,757,872,1623,65,116,181,259,306,562,1033,1505,2534,1780,1948,3733,111,135,245,17294,20633,37924,1374,1358,2730,376,341,722,31,30,60,9,13,15,961,885,1850,156,215,366,1127,1107,2234,19090,18494,37583,130,111,244,57,107,160,19281,18710,37988,2309,2326,4629,56,82,138,42178,45095,87270
31403,155,234,389,1745,2222,3967,0,0,0,555,624,1177,0,0,0,3208,3676,6890,26,26,54,83,104,188,90,137,226,61,66,128,103,163,263,45,58,104,120,126,247,290,333,622,413,489,902,42,63,109,72,93,158,548,789,1341,730,843,1570,43,49,94,8180,9850,18034,269,266,534,86,71,162,6,9,16,3,7,6,81,67,152,61,98,156,149,169,312,9318,8185,17508,58,58,120,25,50,73,9408,8296,17700,1170,1127,2300,15,12,27,19431,20045,39480
31501,62,110,168,3531,3618,7149,0,0,0,109,124,236,0,0,4,2352,2176,4531,4,6,14,28,20,46,123,141,260,31,38,71,645,657,1304,0,0,0,65,53,116,983,1081,2060,277,246,520,17,12,32,71,91,163,756,864,1615,502,506,1006,13,12,25,9502,9643,19146,29,25,58,39,24,67,5,5,6,26,16,40,4,7,14,37,53,96,73,79,150,6013,4937,10951,41,29,68,43,43,88,6093,5013,11105,4234,2369,6604,277,114,392,20316,17378,37691
31502,69,94,167,1928,1858,3788,0,0,0,324,365,696,213,251,463,3678,3647,7332,24,38,65,54,41,90,68,78,146,65,68,131,141,137,278,3,6,12,88,76,166,271,269,541,367,271,636,36,34,68,48,65,113,772,790,1566,431,426,864,15,20,39,8538,8450,16984,93,76,166,64,40,103,11,4,13,157,160,318,28,19,51,31,47,74,214,227,439,7729,6180,13909,39,23,65,19,23,40,7781,6229,14015,4102,2458,6559,75,62,137,20945,17637,38587
31503,32,27,65,1892,2017,3911,0,0,0,133,130,266,4,4,7,2409,2598,5003,9,11,19,11,5,27,38,52,88,14,21,39,69,78,152,5,0,4,21,22,40,69,68,140,274,257,528,22,42,65,15,12,28,504,651,1158,191,198,391,11,13,25,5691,6197,11891,21,13,36,22,10,31,0,0,5,0,0,0,3,5,10,5,31,36,8,35,44,3326,2819,6145,18,20,40,16,15,31,3358,2853,6213,1403,1227,2632,31,27,53,10565,10402,20962
31601,228,356,584,3053,4172,7224,0,0,0,575,669,1244,13,17,18,4223,5244,9470,30,30,61,99,102,206,139,175,312,110,107,219,327,404,735,5,11,12,98,106,209,411,514,928,564,716,1279,21,25,48,28,39,68,855,1260,2113,896,1115,2012,20,16,36,11471,14722,26191,267,265,536,101,89,183,57,40,97,0,0,3,100,91,188,62,117,186,164,208,376,13069,13198,26264,117,97,211,65,106,171,13244,13399,26639,1584,1779,3364,36,41,75,27152,30902,58051
31602,287,457,739,5589,7115,12707,0,0,0,849,959,1806,10,8,12,7715,9450,17162,96,142,243,154,164,312,214,276,493,98,108,206,388,520,909,31,26,56,114,147,268,673,790,1463,948,1183,2140,75,119,190,55,83,139,1595,2334,3929,1287,1646,2933,44,52,100,19946,25122,45074,323,306,631,111,108,222,38,44,73,0,0,4,128,110,239,80,125,210,211,242,454,21527,21138,42668,125,104,230,53,123,173,21713,21360,43071,3049,3119,6172,72,78,153,45751,50841,96588
31603,271,409,678,3502,4359,7866,0,0,0,542,625,1168,4,3,6,5256,6211,11475,22,29,56,98,116,213,163,201,362,72,68,144,245,309,552,8,6,11,90,117,208,328,411,735,670,827,1498,37,59,96,29,37,66,1002,1398,2402,848,1027,1876,28,31,63,12957,15837,28796,346,326,675,101,93,188,22,32,59,3,0,6,96,74,177,66,100,166,163,181,340,15010,14562,29574,137,86,220,62,140,200,15208,14786,29994,2961,2974,5937,222,167,389,32257,34804,67066
31605,192,315,511,3022,3821,6847,0,0,3,211,240,453,0,0,4,3658,4496,8155,10,9,21,101,149,252,60,78,138,18,23,39,153,215,370,6,3,8,78,86,174,227,297,525,481,570,1055,21,18,40,18,21,43,589,822,1407,492,604,1099,15,26,43,9175,11489,20666,88,78,169,37,40,79,66,66,133,0,0,0,27,29,56,44,86,129,71,116,186,11743,11334,23084,69,46,115,64,142,204,11875,11520,23401,1807,1809,3618,126,137,259,23447,25578,49025
31606,313,448,760,3059,3693,6747,0,0,0,605,678,1284,31,31,57,3375,4093,7466,13,22,30,64,65,128,165,226,387,70,92,152,245,286,537,5,5,8,96,112,207,362,444,807,541,529,1074,32,47,82,73,83,159,1001,1333,2332,1039,1208,2245,40,48,90,10805,12977,23779,126,107,237,49,38,86,16,24,38,3,3,9,59,47,107,82,128,212,146,177,325,14262,13844,28110,123,93,215,90,152,244,14471,14099,28567,2311,2256,4567,64,52,112,28305,30172,58478
31607,182,295,473,2387,2894,5275,0,0,0,537,626,1166,49,54,102,3231,3657,6889,44,63,112,47,52,96,186,233,414,101,110,208,195,276,471,3,3,12,115,116,232,430,507,938,480,541,1019,38,52,89,53,71,124,765,1009,1778,992,1170,2158,15,29,40,9659,11460,21113,67,79,150,69,63,129,14,9,27,4,0,3,31,28,54,83,96,178,109,134,242,12267,11673,23941,82,70,156,47,108,159,12397,11851,24246,1641,1584,3228,27,21,42,24163,25499,49661
31608,113,165,273,1384,1636,3020,0,0,0,83,96,187,3,0,3,1446,1590,3035,12,8,18,55,54,105,80,94,178,5,5,8,80,118,201,0,0,0,38,36,70,141,155,298,209,235,447,11,17,31,45,62,106,344,443,783,299,345,647,11,16,25,4255,4902,9154,12,31,47,13,11,23,12,7,18,0,0,0,0,0,4,32,54,87,28,54,87,6222,5961,12191,53,48,104,30,44,80,6316,6055,12368,1046,974,2026,26,21,48,11824,12226,24042
31701,674,900,1573,9936,12397,22334,0,0,0,1162,1352,2512,159,139,296,14783,17235,32017,591,744,1334,157,181,342,345,476,823,155,169,321,2190,2697,4891,46,52,99,279,353,638,1132,1313,2447,1814,2130,3942,116,183,298,371,444,816,2707,3731,6439,3757,4459,8217,233,265,490,39939,48324,88270,1285,1142,2429,1010,856,1867,31,30,59,9,8,12,363,296,665,1269,1437,2702,1644,1736,3378,27222,25565,52786,213,158,369,103,134,239,27541,25854,53395,5418,5115,10526,104,117,224,77632,84087,161724
31801,72,118,187,3033,3119,6147,0,0,3,209,245,460,0,0,0,6783,6988,13776,11,20,25,72,74,141,118,159,273,15,21,31,89,118,206,0,0,0,142,141,287,254,315,577,621,650,1270,34,56,92,56,78,134,1285,1525,2812,341,402,739,14,10,24,13077,13921,26988,50,57,106,34,23,50,4,5,8,0,0,0,11,7,26,38,54,87,50,63,111,6085,5058,11141,34,26,68,16,15,30,6137,5099,11235,2789,2263,5055,177,62,239,22383,21605,43986
31802,630,935,1566,10093,12138,22235,3,0,4,1154,1329,2479,12,17,28,20434,23447,43882,49,61,115,528,579,1111,241,351,593,135,155,291,408,502,910,80,73,152,385,437,824,1159,1368,2525,2097,2273,4365,219,248,463,262,327,584,3041,4094,7136,2189,2620,4813,110,134,244,42602,50164,92765,738,649,1381,538,510,1045,54,45,106,19,32,48,196,190,391,327,446,772,541,667,1214,40739,37110,77855,314,250,559,97,159,259,41151,37523,78670,9731,7821,17553,261,148,407,96244,98461,194704
31901,379,554,942,6369,7402,13764,0,4,3,764,882,1648,132,121,255,6816,8056,14881,87,111,194,74,77,153,255,348,605,133,148,284,745,901,1646,22,19,39,332,324,652,459,532,991,1232,1316,2548,104,159,266,191,202,399,2420,3263,5689,1403,1572,2974,132,140,273,21662,25590,47252,212,182,399,225,197,418,23,18,43,8,3,18,41,33,77,97,193,296,148,236,385,19761,18033,37793,101,86,184,81,106,184,19939,18227,38170,3860,3614,7478,148,149,298,46616,48769,95380
31902,123,160,282,3365,3661,7026,0,0,0,559,605,1166,6,17,20,3286,3623,6907,64,79,145,37,17,55,164,222,386,68,71,142,697,744,1439,0,0,0,170,171,346,228,284,511,682,714,1399,72,84,147,93,114,203,1367,1583,2944,836,904,1739,79,106,178,11771,12991,24763,96,96,197,68,41,102,13,8,17,9,3,8,20,11,33,100,162,261,122,178,298,9834,8539,18370,51,46,93,38,60,98,9921,8639,18562,3049,2684,5732,337,51,385,25496,24846,50346
31903,126,224,355,3302,3666,6963,0,4,4,378,458,838,51,52,103,3418,3781,7194,43,67,108,41,38,73,230,294,520,87,89,180,261,306,570,5,11,14,206,252,452,264,314,579,602,620,1224,69,85,160,76,85,170,1426,1877,3302,888,1038,1923,26,33,53,11373,13057,24428,38,34,81,41,40,84,8,12,21,8,0,10,37,35,74,68,147,216,107,185,296,12038,11045,23084,103,65,167,58,80,141,12204,11193,23396,2442,2250,4699,28,23,50,26384,27015,53398
31904,178,353,528,4712,5642,10358,0,0,0,604,791,1398,4,9,12,4667,5901,10568,42,51,101,84,79,165,155,232,385,45,65,112,328,417,744,19,15,34,116,145,256,335,442,777,841,963,1803,83,106,186,51,75,124,1236,1704,2947,723,870,1591,34,36,65,14084,17539,31623,141,156,295,118,114,233,17,20,34,10,0,7,44,41,89,75,157,232,123,198,320,13701,13058,26756,96,65,161,46,77,119,13847,13195,27038,2457,2549,5007,52,69,120,31012,34192,65208
31905,89,172,263,3326,3808,7130,0,0,0,314,337,653,83,100,186,3138,3575,6708,65,68,126,37,25,65,161,191,351,36,41,76,290,325,612,5,4,4,195,215,411,261,298,563,646,648,1293,67,84,155,45,56,104,1197,1485,2683,705,785,1494,30,30,57,10605,12073,22678,45,44,85,21,22,44,5,8,11,3,0,8,11,14,23,82,120,204,99,135,230,10382,9137,19517,69,49,121,41,74,117,10494,9260,19757,2868,1971,4840,21,12,36,24240,23696,47938
39797,0,0,0,15,0,14,0,0,0,3,0,3,0,0,0,33,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,57,3,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,16,67,0,0,0,0,0,0,49,16,62,195,32,226,17,10,24,317,65,385
40101,429,626,1055,767,814,1580,0,0,0,112,116,225,0,0,0,1545,1849,3397,4,3,4,264,265,524,26,18,38,14,6,18,147,175,317,12,16,25,54,52,115,70,80,150,89,91,180,6,11,10,14,12,22,258,402,664,237,291,528,11,17,29,3635,4205,7841,409,322,736,378,321,698,16,33,52,0,0,3,31,38,70,68,68,133,103,107,212,7148,6417,13565,93,52,141,36,36,73,7275,6504,13782,2548,2070,4615,248,194,448,15050,14384,29433
40102,279,374,651,2754,3416,6170,0,0,0,840,930,1771,61,60,125,3701,4307,8014,61,94,152,234,221,459,146,180,328,78,95,177,1466,1787,3253,4,11,17,101,90,193,385,440,819,212,243,450,38,44,84,70,75,141,1718,2387,4106,1119,1234,2356,202,229,433,13207,15844,29048,120,98,219,95,88,181,37,36,71,0,0,3,49,40,92,119,223,341,168,265,439,21438,20567,42006,165,152,318,79,148,236,21690,20864,42557,2442,2318,4763,36,29,71,38081,39918,78002
40103,652,839,1488,1896,2628,4524,0,0,0,302,337,636,0,0,4,3700,4465,8166,18,24,46,634,747,1382,41,57,96,23,22,39,256,328,583,52,40,89,74,75,150,157,157,317,211,233,440,3,11,21,12,12,26,899,1188,2091,348,501,849,38,40,81,8656,10870,19533,657,601,1257,472,451,929,54,48,106,0,0,0,119,133,257,123,134,264,246,272,515,9956,9832,19786,99,89,195,42,63,108,10096,9988,20085,891,838,1732,67,57,125,21798,23969,45763
40104,632,834,1460,1058,1448,2503,0,0,0,353,439,792,0,0,0,7831,8634,16465,38,44,83,982,1040,2023,118,141,252,82,84,167,280,373,645,76,66,144,92,120,212,314,362,675,180,203,390,20,29,51,29,52,83,723,1126,1846,622,772,1389,24,24,48,12825,14953,27782,1110,998,2104,626,620,1247,22,31,54,3,0,3,548,531,1083,177,201,380,732,738,1461,9200,8698,17898,85,46,129,50,60,103,9326,8808,18134,1219,1210,2432,43,41,92,26537,28234,54771
