SA3_CODE_2021,Separate_house_NB0_i_sa_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Sd_r_or_t_h_t_1_s_NB0_i_sa_b,Sd_r_or_t_h_t_1_st_NofB_1,Sd_r_or_t_h_t_1_st_NofB_2,Sd_r_or_t_h_t_1_st_NofB_3,Sd_r_or_t_h_t_1_st_NofB_4,Sd_r_or_t_h_t_1_st_NofB_5,Sd_r_or_t_h_t_1_st_NofB_6_m,Sd_r_or_t_h_t_1_st_NofB_NS,Sd_r_or_t_h_t_1_st_Total,Sd_r_or_t_h_t_2m_s_NB0_i_sa_b,Sd_r_or_t_h_t_2m_sts_NofB_1,Sd_r_or_t_h_t_2m_sts_NofB_2m,Sd_r_or_t_h_t_2m_sts_NofB_3,Sd_r_or_t_h_t_2m_sts_NofB_4,Sd_r_or_t_h_t_2m_sts_NofB_5,Sd_r_or_t_h_t_2m_st_NofB_6_m,Sd_r_or_t_h_t_2m_sts_NofB_NS,Sd_r_or_t_h_t_2m_sts_Total,Sd_r_or_t_h_t_T_NB0_i_sa_b,Sd_r_or_t_h_t_Total_NofB_1,Sd_r_or_t_h_t_Total_NofB_2,Sd_r_or_t_h_t_Total_NofB_3,Sd_r_or_t_h_t_Total_NofB_4,Sd_r_or_t_h_t_Total_NofB_5,Sd_r_or_t_h_t_Tot_NofB_6_m,Sd_r_or_t_h_t_Tot_NofB_NS,Sd_r_or_t_h_t_Total_Total,Fl_a_1_or2_st_bl_NB0_i_sa_b,Fl_a_1_or2_st_bl_NofB_1,Fl_a_1_or2_st_bl_NofB_2,Fl_a_1_or2_st_bl_NofB_3,Fl_a_1_or2_st_bl_NofB_4,Fl_a_1_or2_st_bl_NofB_5,Fl_a_1_or2_st_bl_NofB_6_m,Fl_a_1_or2_st_bl_NofB_NS,Fl_a_1_or2_st_bl_Total,Fl_a_3_st_bl_NB0_i_sa_b,Fl_a_In_3_st_bl_NofB_1,Fl_a_In_3_st_bl_NofB_2,Fl_a_In_3_st_bl_NofB_3,Fl_a_In_3_st_bl_NofB_4,Fl_a_In_3_st_bl_NofB_5,Fl_a_In_3_s_bl_NofB_6_m,Fl_a_In_3_st_bl_NofB_NS,Fl_a_In_3_st_bl_Total,Fl_a_4_to_8_s_b_NB0_i_sa_b,Fl_a_4_to_8_s_b_NofB_1,Fl_a_4_to_8_s_b_NofB_2,Fl_a_4_to_8_s_b_NofB_3,Fl_a_4_to_8_s_b_NofB_4,Fl_a_4_to_8_s_b_NofB_5,Fl_a_4_to_8_s_b_NofB_6_m,Fl_a_4_to_8_s_b_NofB_NS,Fl_a_4_to_8_s_b_Total,Fl_a_9_or_m_s_b_NB0_i_sa_b,Fl_a_9_or_m_s_b_NofB_1,Fl_a_9_or_m_s_b_NofB_2,Fl_a_9_or_m_s_b_NofB_3,Fl_a_9_or_m_s_b_NofB_4,Fl_a_9_or_m_s_b_NofB_5,Fl_a_9_or_m_s_b_NofB_6_m,Fl_a_9_or_m_s_b_NofB_NS,Fl_a_9_or_m_s_b_Total,Fl_a_At_to_a_h_NB0_i_sa_b,Fl_a_At_to_a_hse_NofB_1,Fl_a_At_to_a_hse_NofB_2,Fl_a_At_to_a_hse_NofB_3,Fl_a_At_to_a_hse_NofB_4,Fl_a_At_to_a_hse_NofB_5,Fl_a_At_to_a_hse_NofB_6_m,Fl_a_At_to_a_hse_NofB_NS,Fl_a_At_to_a_hse_Total,Fl_a_Total_NB0_i_sa_b,Fl_a_Total_NofB_1,Fl_a_Total_NofB_2,Fl_a_Total_NofB_3,Fl_a_Total_NofB_4,Fl_a_Total_NofB_5,Fl_a_Tot_NofB_6_or_m,Fl_a_Total_NofB_NS,Fl_a_Total_Total,Other_dwelling_NB0_i_sa_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dw_struct_NS_NB0_i_sa_b,Dw_struct_NS_NofB_1,Dw_struct_NS_NofB_2,Dw_struct_NS_NofB_3,Dw_struct_NS_NofB_4,Dw_struct_NS_NofB_5,Dw_struct_NS_NofB_6_or_m,Dw_struct_NS_NofB_NS,Dw_struct_NS_Total,Total_NB0_i_sa_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
20903,33,210,1125,8119,8824,2178,397,639,21522,7,45,147,91,18,4,0,8,315,0,0,117,252,46,8,0,13,439,7,46,264,344,60,7,0,26,759,0,27,237,227,30,4,0,27,547,0,10,29,0,0,0,0,3,45,0,4,16,8,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,19,0,54,288,234,28,4,0,33,642,5,0,0,4,0,0,0,10,20,4,5,3,0,0,0,0,0,17,50,310,1691,8700,8915,2188,400,695,22954
20904,72,232,2742,32390,31929,3731,563,3199,74860,11,151,1855,1835,700,45,7,371,4976,0,49,1193,2074,419,60,3,229,4028,13,201,3050,3909,1122,103,12,600,9004,3,129,661,361,24,0,0,89,1268,0,124,278,17,5,0,0,104,520,0,102,397,25,0,0,0,24,537,0,0,0,0,0,0,0,0,0,0,9,11,3,0,0,4,7,41,12,360,1348,398,32,0,3,219,2369,0,0,7,8,5,0,0,32,57,0,7,12,13,14,7,0,15,63,97,802,7156,36720,33101,3838,576,4061,86356
21001,19,70,1080,9222,5476,1092,155,560,17674,3,80,938,1105,93,8,6,101,2335,0,18,574,1561,670,73,5,115,3015,10,96,1510,2665,763,81,7,217,5347,0,0,84,58,4,0,0,8,153,0,0,7,0,0,0,0,0,14,0,57,50,0,0,0,0,6,121,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,13,0,71,156,61,4,0,0,17,302,0,9,17,28,3,0,0,10,68,0,0,0,4,0,0,0,0,13,30,244,2765,11981,6246,1173,163,802,23405
21002,16,108,550,3990,4827,906,186,503,11087,0,60,203,207,25,3,0,20,518,0,0,10,15,0,0,0,0,29,0,64,209,231,24,3,0,21,547,0,5,0,16,0,0,0,0,27,0,0,0,15,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,7,0,0,0,9,0,7,7,32,7,0,0,0,55,0,12,9,0,0,0,0,4,34,0,0,0,5,0,0,0,4,15,20,193,774,4253,4855,915,191,526,11734
21003,27,173,2600,10786,3948,700,119,938,19287,6,256,2340,781,44,5,0,233,3664,7,58,2999,2688,333,7,0,332,6420,14,312,5333,3472,371,17,0,560,10084,21,188,631,143,6,0,0,103,1094,0,32,177,9,0,0,0,12,235,4,16,61,0,0,0,0,17,99,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,3,26,22,240,878,161,6,6,0,137,1447,0,13,30,22,4,0,0,22,91,7,7,14,15,0,0,0,7,39,68,743,8859,14442,4333,717,124,1666,30953
21004,10,47,443,6599,6322,898,146,610,15072,4,26,257,221,21,4,0,40,581,0,0,42,133,12,0,0,9,203,4,26,302,355,39,4,0,51,780,8,76,572,347,11,0,0,68,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,5,76,577,347,17,0,0,68,1092,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,3,8,26,150,1326,7302,6375,901,150,738,16962
21005,56,282,1818,24833,22194,3309,485,3085,56064,7,201,1293,1662,306,15,3,367,3862,4,41,1073,1310,200,16,4,246,2902,11,245,2374,2974,509,32,8,615,6764,0,80,432,480,31,11,3,143,1179,0,0,0,0,0,0,0,0,4,18,21,72,18,0,0,0,30,158,0,0,0,0,0,0,0,0,0,0,12,3,4,0,0,0,16,45,20,114,508,507,29,12,5,191,1385,9,94,12,4,5,0,0,50,169,3,8,7,24,12,8,0,11,77,98,750,4717,28337,22758,3360,490,3957,64461
21101,36,260,2971,22261,17556,3883,619,1422,49001,6,372,2690,1477,357,41,10,255,5209,0,40,957,1535,338,46,11,117,3039,12,409,3652,3011,691,85,26,372,8254,12,151,321,170,0,0,6,54,711,0,89,263,23,0,0,0,32,409,0,60,172,12,0,0,0,23,274,0,79,85,3,0,0,0,14,182,0,16,21,6,8,6,0,9,66,15,396,866,218,6,6,4,130,1643,0,5,24,12,10,0,0,3,58,0,11,6,9,4,0,0,3,40,58,1079,7511,25518,18268,3971,642,1934,58993
21102,9,27,373,2474,3617,1272,293,179,8233,0,52,204,54,8,0,0,18,336,0,0,11,49,40,3,0,4,106,0,55,216,103,50,4,0,22,444,0,9,39,24,10,0,0,9,90,0,7,24,7,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,8,0,17,68,36,12,0,0,10,141,3,7,6,0,0,0,0,5,19,0,0,0,0,0,0,3,0,7,5,111,656,2613,3677,1279,298,218,8848
21103,40,316,6039,17320,11029,2132,308,1068,38245,16,290,1439,587,104,24,4,143,2610,0,33,427,641,115,9,0,48,1273,21,323,1864,1228,215,31,7,194,3879,0,38,258,107,14,0,0,27,442,0,80,493,43,4,0,0,27,649,0,110,394,71,0,0,0,26,602,0,12,55,5,0,0,0,5,73,0,4,7,5,8,3,0,3,29,0,237,1206,233,25,3,0,97,1803,0,0,11,8,0,0,0,20,34,0,8,13,18,3,0,0,4,50,63,884,9134,18807,11273,2167,320,1372,44016
21104,9,75,1253,7555,6369,1258,217,419,17159,3,417,1907,1421,120,16,7,283,4174,0,31,266,908,271,22,0,55,1551,7,450,2176,2325,396,36,8,335,5729,0,3,40,30,0,0,0,6,83,0,18,77,26,0,0,0,8,130,0,194,260,25,0,0,0,25,500,0,0,0,0,0,0,0,0,0,0,4,6,10,0,0,3,8,28,0,220,380,93,4,0,3,40,739,0,0,4,3,0,0,0,4,10,0,0,0,3,0,0,0,4,9,20,747,3811,9981,6767,1293,224,801,23647
21105,91,725,4752,25175,16441,3743,913,1975,53821,10,390,1175,438,34,3,3,123,2172,0,58,390,357,30,3,0,34,878,16,447,1566,791,62,7,3,155,3049,0,76,117,41,6,0,5,15,263,0,0,13,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,0,3,4,0,8,58,0,99,145,46,10,10,5,25,334,25,97,67,17,14,0,0,48,271,0,6,19,28,8,6,3,0,77,135,1380,6547,26065,16533,3763,925,2209,57549
21201,37,236,2058,14859,15878,2253,501,1889,37703,8,54,1307,641,140,16,8,160,2319,0,4,203,531,68,3,3,40,854,8,59,1508,1170,211,20,6,199,3174,10,44,164,79,4,0,0,28,326,0,4,5,6,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,7,0,3,0,0,3,19,10,55,177,90,5,0,0,37,373,5,83,44,6,6,0,0,23,156,0,0,9,21,10,0,0,0,40,58,438,3790,16138,16107,2278,504,2143,41446
21202,37,167,1890,17918,15437,3019,534,1915,40922,6,261,1283,1179,356,43,9,233,3378,0,14,232,915,350,89,20,91,1713,12,273,1517,2101,702,131,25,328,5091,0,0,202,90,8,0,0,18,323,0,0,15,7,0,0,0,9,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,5,6,0,0,5,30,0,6,220,104,12,0,0,40,390,11,62,44,8,0,0,0,17,140,0,4,6,12,3,0,0,9,36,64,512,3680,20140,16164,3153,560,2309,46577
21203,61,212,2209,23503,31413,4150,569,3013,65133,7,48,1383,1523,806,58,7,269,4111,0,22,228,728,227,37,0,106,1357,10,75,1611,2254,1040,97,11,377,5465,0,23,461,84,17,4,0,44,634,0,16,5,0,0,0,0,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,0,0,0,0,0,34,0,53,481,84,18,4,0,56,698,0,0,0,0,0,0,0,0,11,4,3,8,17,18,0,0,5,61,75,345,4311,25863,32488,4255,584,3454,71374
21204,76,330,3783,24997,13057,2968,591,2204,48009,16,791,4490,1941,167,16,9,591,8023,7,48,1393,2113,593,41,7,244,4438,25,845,5882,4053,764,58,8,830,12464,25,806,2855,762,107,7,8,455,5024,6,119,441,34,0,0,0,45,645,4,175,380,20,0,0,0,34,606,0,0,0,0,0,0,0,0,0,0,7,6,12,7,5,3,18,53,38,1106,3680,830,112,16,10,550,6333,32,147,40,24,4,0,0,77,329,9,19,20,13,8,0,3,55,124,181,2448,13402,29923,13935,3036,612,3713,67259
21205,56,182,2712,18999,16903,4675,808,1383,45718,10,149,1944,1822,523,66,23,271,4808,5,45,614,2454,1670,166,53,208,5222,7,199,2561,4274,2196,235,75,478,10029,25,539,2272,2500,555,52,9,288,6227,12,204,657,94,3,0,0,71,1043,32,626,1023,102,25,0,0,184,1988,0,248,662,50,0,0,0,115,1086,0,14,15,3,3,0,0,8,45,78,1631,4624,2752,586,58,10,666,10388,0,5,17,5,5,0,0,14,45,3,10,15,13,5,0,4,7,60,144,2022,9928,26042,19692,4960,898,2549,66234
21301,71,335,2676,28594,14369,2350,388,3084,51862,8,171,1593,2467,395,29,3,417,5087,0,61,860,2063,665,83,11,275,4017,8,236,2455,4529,1065,114,13,689,9113,15,560,1092,565,28,0,0,330,2594,0,38,94,4,0,0,0,9,144,0,55,90,0,0,0,0,44,189,0,35,59,0,0,0,0,6,96,0,21,17,9,0,0,0,12,62,16,705,1346,575,33,4,6,403,3082,9,29,16,23,13,0,0,77,166,5,10,13,26,8,0,3,10,66,109,1315,6508,33749,15479,2471,411,4257,64294
21302,29,137,2800,13183,5409,833,101,912,23408,10,328,1664,1180,200,15,0,188,3597,7,68,1095,2415,810,67,5,201,4686,19,399,2763,3602,1007,89,10,385,8279,13,316,852,249,17,3,3,121,1577,7,111,136,20,0,0,0,31,303,0,92,286,25,0,0,0,22,423,4,65,53,20,0,0,0,13,159,0,4,0,0,0,0,0,7,15,22,588,1335,312,17,7,8,196,2477,0,12,23,20,6,3,0,9,72,5,10,12,13,3,0,0,4,49,69,1144,6934,17127,6448,932,122,1508,34278
21303,21,191,3689,8564,3416,626,127,625,17263,19,511,1287,610,68,4,7,236,2751,11,124,1754,2867,661,104,12,258,5790,27,641,3043,3480,734,109,15,497,8535,18,830,1817,189,20,0,8,313,3188,17,468,1087,195,12,0,0,141,1920,53,692,1444,164,3,0,0,222,2577,28,622,752,107,8,0,0,124,1647,0,8,11,10,3,0,0,15,50,110,2612,5114,669,48,0,8,811,9379,3,55,94,48,18,4,4,17,242,0,16,18,4,7,0,0,8,57,164,3515,11954,12769,4221,734,151,1956,35472
21304,51,138,1444,21735,27890,3719,562,3038,58571,3,279,1499,1276,358,23,8,318,3768,0,12,152,1079,168,23,3,119,1551,3,289,1652,2357,525,47,9,435,5324,0,41,74,100,5,0,0,21,243,0,4,70,6,0,0,0,3,78,0,18,126,7,0,0,0,39,193,0,0,0,0,0,0,0,0,0,0,4,14,9,8,3,0,4,32,0,68,282,112,9,0,0,74,550,18,111,18,17,3,0,0,47,212,0,4,7,10,28,5,0,8,68,80,612,3400,24235,28453,3771,580,3597,64728
21305,62,221,2475,29959,41484,4817,577,4719,84318,6,157,1743,2548,1307,88,6,425,6276,0,12,573,1573,515,103,12,221,3008,8,168,2316,4120,1812,194,14,646,9285,0,86,897,522,29,6,3,137,1677,0,0,13,0,0,0,0,4,22,0,92,365,24,0,0,0,51,531,0,0,0,0,0,0,0,0,0,0,15,3,0,0,4,3,4,27,0,188,1287,549,31,12,4,189,2263,13,48,21,7,3,0,0,55,144,3,3,10,6,26,3,0,8,66,87,630,6105,34648,43364,5026,600,5618,96080
21401,94,324,2878,22970,13131,2175,393,2008,43969,16,658,3875,2015,195,14,4,439,7216,17,71,763,1176,166,21,3,119,2334,27,727,4640,3189,357,32,9,557,9546,47,277,526,37,6,0,6,160,1058,0,13,146,28,0,0,0,15,199,0,9,95,4,0,0,0,10,121,10,14,5,0,0,0,0,6,33,0,18,13,4,5,5,0,6,54,64,342,788,65,13,5,5,196,1467,29,166,84,21,15,0,0,143,450,6,14,12,15,3,0,0,3,59,224,1569,8402,26259,13518,2208,406,2904,55490
21402,60,448,5693,26935,18098,3967,829,2847,58881,12,329,2907,1825,131,13,4,368,5581,0,17,334,1115,289,25,3,88,1866,15,342,3238,2940,416,35,7,451,7449,3,136,968,516,27,0,0,93,1757,0,25,78,30,0,0,0,15,146,0,0,34,8,0,0,0,5,43,0,0,0,0,0,0,0,0,0,0,13,16,0,3,0,3,3,51,3,183,1097,558,35,8,3,116,2001,19,139,244,40,8,5,0,134,589,3,12,15,17,6,0,0,9,63,100,1128,10287,30488,18564,4012,843,3565,68977
21501,72,370,3116,12347,5643,787,172,1400,23913,8,246,540,105,19,0,0,111,1032,0,10,4,12,3,0,0,0,26,8,251,541,121,16,0,0,112,1061,0,181,334,44,11,0,3,71,647,0,0,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,180,340,50,8,0,3,78,660,47,95,51,32,16,5,6,85,321,3,9,10,17,3,0,4,6,57,133,903,4061,12557,5685,797,197,1686,26015
21502,37,226,1852,10131,4999,659,123,1373,19403,10,191,828,507,21,4,0,205,1767,0,0,23,42,7,0,0,9,84,10,191,850,553,35,4,4,214,1854,9,213,714,121,3,0,3,192,1257,0,6,19,0,0,0,0,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,9,222,735,120,3,0,3,198,1293,83,223,72,34,22,0,0,106,548,3,18,20,20,3,0,0,13,78,151,875,3529,10859,5065,667,131,1900,23170
21503,33,196,1467,7211,3579,471,114,1114,14195,7,108,399,104,28,4,0,71,721,0,3,5,13,5,0,0,0,29,7,114,407,113,29,3,0,76,748,3,185,211,29,0,0,0,73,507,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,186,216,27,0,0,0,72,515,62,154,36,39,23,6,6,138,463,0,25,22,13,7,6,3,26,95,101,672,2148,7407,3641,489,124,1433,16017
21601,28,168,1509,7142,3958,584,112,856,14366,12,223,754,169,10,4,3,135,1308,0,0,0,11,0,0,0,0,18,12,225,754,181,10,4,3,139,1330,8,15,6,9,0,0,0,10,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,21,6,13,0,0,0,5,47,39,103,66,32,8,0,0,87,337,7,0,4,7,8,0,0,0,33,93,520,2343,7378,3979,588,116,1096,16113
21602,27,120,1172,5803,3062,440,99,742,11462,13,153,526,138,11,4,0,112,956,0,0,8,19,10,0,0,0,37,13,153,535,158,22,4,0,114,990,0,0,12,7,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,5,11,8,0,0,0,5,30,23,96,77,22,7,0,0,60,286,0,3,0,8,5,0,0,0,21,62,379,1800,5995,3095,444,101,922,12793
21603,38,170,2126,11449,6807,845,155,1536,23135,8,401,1411,231,57,6,4,303,2415,0,9,36,38,17,0,0,16,109,8,414,1448,262,69,6,5,318,2528,0,32,13,4,0,0,0,10,53,0,5,8,0,0,0,0,4,21,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,38,20,0,0,0,0,17,89,39,165,286,32,10,0,0,293,828,4,17,6,14,12,0,0,4,53,85,812,3889,11758,6896,853,162,2176,26627
21701,35,222,1771,7741,3486,572,123,823,14778,3,159,428,79,16,3,0,63,745,0,3,31,11,4,0,0,7,58,3,165,456,86,22,4,0,63,800,0,64,93,19,0,0,0,34,207,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,10,0,64,97,22,0,0,0,30,221,36,49,42,24,9,0,0,35,196,5,10,5,4,7,0,0,6,29,76,514,2368,7878,3521,581,124,954,16023
21703,52,242,1743,7666,3765,575,147,930,15117,8,206,422,148,12,0,0,116,913,3,0,25,25,11,0,0,9,73,12,208,446,166,18,0,4,120,987,0,12,13,17,0,0,0,9,51,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,16,12,17,0,0,0,9,58,25,56,19,16,13,0,0,19,151,4,3,5,15,6,5,0,5,47,88,526,2224,7888,3807,583,153,1085,16359
21704,29,208,2020,9215,5306,896,174,935,18785,21,174,988,178,24,0,0,96,1478,0,26,184,139,23,3,0,18,397,19,204,1169,316,47,6,0,120,1877,5,131,385,54,10,0,0,51,623,0,35,9,5,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,164,396,58,6,0,0,48,685,27,34,59,39,17,4,0,77,253,0,4,9,4,9,0,3,4,35,84,615,3658,9633,5381,900,176,1187,21636
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30101,23,137,560,8521,10000,2515,503,551,22807,12,232,634,333,25,5,0,81,1315,21,41,734,981,46,0,0,110,1942,29,276,1368,1316,64,12,0,190,3255,0,105,293,143,9,0,0,40,592,12,3,17,8,0,0,0,9,49,3,0,58,35,6,0,0,3,105,0,0,0,0,0,0,0,0,0,3,6,24,0,10,7,3,12,58,19,114,389,186,29,12,3,65,808,23,60,33,5,0,0,0,43,172,0,10,9,3,5,0,0,0,32,87,591,2365,10038,10106,2535,505,852,27080
30102,69,372,2377,8401,13964,3306,562,1044,30090,45,306,1098,601,120,12,0,106,2286,0,54,328,1000,138,3,0,61,1585,44,359,1425,1604,263,11,0,165,3871,13,210,372,333,29,3,0,73,1030,0,4,179,124,0,0,0,22,329,0,47,287,159,18,4,0,27,538,0,0,0,0,0,0,0,0,0,0,11,15,5,4,0,3,3,42,15,277,850,623,53,11,3,120,1940,29,26,24,13,9,0,0,43,146,3,18,15,9,5,0,0,4,58,166,1047,4684,10646,14292,3327,566,1380,36110
30103,46,189,1306,8402,8510,2092,307,541,21391,0,87,541,358,11,3,0,68,1064,0,115,531,2243,136,6,4,176,3216,5,197,1073,2605,150,6,0,241,4281,39,407,266,59,9,0,4,63,848,0,68,365,83,7,0,0,32,557,0,23,242,77,6,0,3,10,352,0,0,11,5,0,0,0,0,15,3,11,11,4,0,0,0,8,33,50,507,894,226,19,7,6,110,1811,19,45,44,14,3,0,0,19,160,5,8,6,10,0,0,0,0,35,124,955,3313,11250,8677,2114,316,916,27674
30201,11,42,243,4127,6380,1754,297,259,13115,0,57,258,172,20,0,0,23,538,0,64,504,1438,392,0,0,79,2477,0,124,760,1614,414,0,3,100,3018,0,19,211,101,41,0,0,8,377,0,22,264,38,0,0,0,23,347,0,0,18,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,6,5,4,0,6,0,0,20,0,46,500,138,42,6,0,37,770,0,0,0,3,0,0,0,0,4,0,5,0,0,4,5,0,0,19,18,216,1509,5877,6844,1758,298,396,16916
30202,27,123,1420,9740,6033,2097,323,499,20265,14,258,462,264,3,0,4,78,1081,12,254,743,1253,49,4,0,100,2422,23,514,1206,1520,53,4,6,173,3500,31,436,942,286,20,0,4,114,1839,21,230,1613,224,14,3,0,131,2235,5,115,817,181,0,0,0,75,1191,15,260,705,147,4,0,0,51,1178,0,4,6,0,0,0,0,4,18,82,1047,4076,838,42,3,8,372,6458,45,89,35,0,0,0,0,60,225,5,4,8,0,4,0,0,8,32,174,1773,6748,12100,6132,2106,337,1111,30482
30203,18,91,788,4466,3473,850,191,250,10133,0,34,151,73,30,0,0,19,302,7,125,507,1188,46,0,5,94,1968,3,162,648,1264,71,0,5,114,2270,15,353,915,148,3,5,0,93,1527,16,114,1330,139,4,0,0,87,1686,4,470,942,226,21,0,0,108,1781,0,148,437,52,0,0,0,30,664,0,4,5,0,0,0,0,0,14,37,1091,3627,568,31,5,3,312,5675,0,6,3,4,6,0,0,0,18,7,8,3,6,7,0,0,3,34,70,1351,5078,6300,3587,859,200,677,18126
30204,21,135,1605,8371,5945,1113,231,474,17899,4,114,426,655,13,0,0,92,1298,4,134,655,1257,87,5,0,122,2267,4,247,1081,1913,101,5,5,212,3559,19,382,702,405,12,0,0,136,1666,15,45,288,43,4,0,0,76,468,15,72,70,6,0,0,0,17,184,0,0,0,0,0,0,0,0,0,3,4,11,0,3,0,0,4,29,48,504,1076,457,16,4,0,236,2340,0,18,3,3,0,0,0,142,173,0,9,12,13,5,0,0,7,37,85,913,3777,10757,6066,1121,231,1064,24011
30301,25,66,834,5105,5542,2388,335,333,14622,0,44,308,250,5,0,0,27,636,16,136,743,2240,279,15,3,113,3541,13,183,1048,2485,282,17,0,141,4179,4,66,147,125,0,0,0,20,366,0,23,421,79,3,0,0,24,545,0,82,447,70,0,0,0,65,666,0,31,51,5,0,0,0,5,89,3,5,3,0,0,4,0,5,15,8,206,1063,282,9,4,4,119,1687,18,74,22,7,0,0,0,18,143,0,4,7,3,6,3,0,6,29,67,531,2979,7881,5838,2405,340,618,20659
30302,37,211,1916,6249,4479,2066,493,421,15878,0,28,58,19,0,3,0,6,110,13,326,973,1575,146,19,8,115,3174,15,353,1027,1591,149,21,8,118,3283,117,1476,2066,557,69,26,12,300,4620,33,501,3766,588,19,6,8,206,5125,23,508,1490,418,5,4,0,176,2632,15,482,1165,277,10,0,0,98,2050,3,7,4,3,0,3,0,13,28,190,2977,8497,1846,110,36,18,789,14456,0,0,10,3,0,0,0,3,20,3,17,21,5,0,4,4,13,64,245,3554,11477,9702,4737,2123,520,1345,33706
30303,20,128,668,7337,8062,3068,711,544,20542,15,44,197,255,16,0,0,16,555,0,54,547,2232,263,10,5,151,3267,22,103,745,2482,286,12,6,168,3821,32,245,274,232,7,3,0,90,883,9,100,615,125,0,0,0,54,906,4,142,740,168,0,0,0,95,1148,0,36,189,67,0,0,0,15,309,3,9,12,3,0,0,0,13,37,42,534,1826,597,10,8,0,273,3292,38,157,132,23,0,0,0,52,413,3,14,8,9,5,0,0,3,45,124,941,3382,10448,8368,3081,720,1050,28118
30304,39,168,924,5024,3411,1302,348,289,11498,4,52,198,87,4,0,0,19,366,5,105,378,626,101,14,0,77,1310,12,159,571,713,110,14,3,98,1670,9,273,578,167,24,0,0,75,1122,18,73,303,51,12,0,0,34,494,0,5,68,8,0,0,0,3,88,0,0,0,0,0,0,0,0,0,0,9,4,8,6,3,0,0,25,26,359,951,235,39,8,0,114,1731,0,0,3,0,0,0,0,0,3,3,14,4,7,5,0,0,3,36,81,696,2452,5982,3558,1322,354,504,14946
