SA3_CODE_2021,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_married,M_75_84_yr_Tot,M_85_yr_over_Married,M_85_yr_over_Separated,M_85_yr_over_Divorced,M_85_yr_over_Widowed,M_85_yr_over_Never_married,M_85_yr_over_Tot,M_OS_visitors_Married,M_OS_visitors_Separated,M_OS_visitors_Divorced,M_OS_visitors_Widowed,M_OS_visitors_Never_married,M_OS_visitors_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_married,F_75_84_yr_Tot,F_85_yr_over_Married,F_85_yr_over_Separated,F_85_yr_over_Divorced,F_85_yr_over_Widowed,F_85_yr_over_Never_married,F_85_yr_over_Tot,F_OS_visitors_Married,F_OS_visitors_Separated,F_OS_visitors_Divorced,F_OS_visitors_Widowed,F_OS_visitors_Never_married,F_OS_visitors_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_married,P_75_84_yr_Tot,P_85_yr_over_Married,P_85_yr_over_Separated,P_85_yr_over_Divorced,P_85_yr_over_Widowed,P_85_yr_over_Never_married,P_85_yr_over_Tot,P_OS_vis_Married,P_OS_vis_Separated,P_OS_vis_Divorced,P_OS_vis_Widowed,P_OS_vis_Never_married,P_OS_vis_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_married,P_Tot_Tot
10304,0,0,0,0,1974,1976,49,4,4,0,1621,1679,1290,72,63,4,2197,3625,2147,140,198,13,1126,3619,2260,179,399,29,836,3697,2151,169,585,65,566,3541,1998,114,440,157,302,3008,1146,52,186,205,89,1680,272,6,39,198,25,545,23,0,3,0,14,38,11336,742,1914,672,8743,23413,3,0,0,0,1906,1908,96,4,4,0,1559,1666,1616,108,76,3,2195,3999,2342,205,270,16,1086,3919,2300,207,596,56,707,3866,2247,183,740,185,424,3781,1846,121,591,470,201,3216,830,39,232,722,83,1908,142,7,53,635,25,857,5,0,0,9,15,26,11425,873,2555,2095,8201,25149,4,0,0,5,3881,3883,147,7,8,0,3182,3347,2904,181,138,9,4392,7625,4492,343,469,22,2211,7539,4556,388,992,89,1545,7567,4398,359,1326,245,992,7320,3840,227,1027,624,502,6228,1979,96,423,927,166,3594,419,12,91,839,50,1400,28,0,8,11,24,64,22761,1614,4473,2766,16945,48561
10401,0,0,0,0,1458,1465,41,5,3,0,1201,1244,677,44,44,5,1860,2635,1213,112,141,9,1223,2700,1570,178,435,25,949,3151,2198,232,767,71,878,4150,2716,239,798,222,384,4359,1608,65,312,238,143,2362,366,11,49,232,34,686,22,0,0,0,39,60,10406,893,2547,802,8167,22818,0,0,0,0,1246,1248,56,3,0,0,1078,1135,819,98,52,6,1605,2581,1328,176,247,24,903,2678,1699,194,580,72,842,3388,2363,267,844,239,574,4286,2556,155,768,548,228,4257,1204,40,279,863,78,2461,211,4,52,776,34,1082,8,3,0,0,9,18,10235,945,2825,2538,6589,23125,0,3,0,0,2710,2710,93,5,3,0,2275,2380,1500,146,91,11,3469,5217,2539,284,393,33,2131,5375,3266,377,1010,101,1790,6537,4563,500,1612,311,1452,8439,5264,395,1565,770,613,8611,2807,103,592,1099,219,4822,570,19,105,1009,67,1766,33,3,0,0,41,77,20638,1831,5373,3341,14755,45946
10402,5,0,0,0,2655,2669,46,6,0,3,2044,2097,1339,93,70,5,3315,4823,2637,213,281,12,1920,5062,3021,316,713,43,1445,5534,3384,324,1118,104,1157,6091,3904,299,1146,248,592,6187,2244,94,439,345,152,3274,623,22,76,346,29,1092,58,5,4,5,77,143,17266,1371,3852,1102,13389,36977,0,0,3,0,2634,2636,99,12,3,0,1901,2020,1777,161,127,13,3106,5185,2954,333,448,36,1862,5627,3217,425,1035,162,1347,6184,3589,431,1519,369,960,6864,3596,260,1372,786,440,6452,1721,63,562,1264,97,3708,309,11,115,1179,33,1644,47,0,10,13,63,137,17314,1693,5191,3829,12440,40466,11,0,3,0,5293,5302,147,20,3,5,3945,4119,3119,254,194,20,6423,10009,5598,542,724,45,3782,10692,6243,742,1745,199,2791,11720,6972,754,2641,470,2120,12957,7498,564,2516,1037,1031,12647,3967,161,998,1610,248,6985,930,33,194,1519,61,2737,101,6,20,14,140,279,34575,3068,9038,4924,25833,77445
10501,8,0,0,0,621,628,18,0,0,0,611,631,397,20,16,3,996,1437,593,47,63,4,492,1207,694,81,141,15,493,1421,921,108,268,36,501,1836,778,126,241,101,217,1456,389,26,96,120,84,720,75,4,17,63,13,166,9,0,0,0,20,26,3872,417,847,340,4049,9527,0,0,0,0,583,582,18,0,0,0,573,593,473,38,27,7,971,1516,583,54,68,8,493,1204,669,89,151,33,445,1387,845,91,243,106,312,1600,654,58,161,196,108,1178,258,19,71,330,34,710,47,0,14,217,8,283,3,0,0,0,10,18,3552,352,735,891,3540,9071,3,0,0,0,1200,1208,34,3,0,0,1186,1231,870,55,45,10,1970,2954,1178,104,132,10,986,2408,1358,175,302,40,940,2806,1766,200,514,145,814,3435,1429,182,409,291,322,2634,648,49,168,450,114,1426,122,6,28,277,21,457,12,0,0,0,26,44,7424,775,1585,1232,7589,18605
10502,0,0,0,0,578,578,6,0,0,0,559,566,236,22,19,0,933,1211,424,62,55,0,526,1055,537,83,162,15,430,1219,790,74,235,35,371,1506,803,82,246,82,172,1385,384,20,97,85,37,619,112,8,15,76,10,220,0,0,3,0,3,7,3297,346,831,294,3608,8374,3,0,0,0,510,509,13,0,0,0,496,513,317,36,39,0,909,1305,483,78,83,9,474,1123,558,73,176,26,358,1192,807,90,324,88,258,1562,708,46,227,254,79,1317,328,21,93,324,19,794,58,5,26,307,6,399,0,0,4,0,3,9,3278,353,967,1007,3114,8721,0,0,0,0,1085,1091,20,5,0,0,1054,1082,553,63,56,4,1842,2518,908,140,133,9,998,2183,1090,157,337,36,787,2413,1598,160,560,127,626,3067,1518,128,473,335,251,2703,718,44,198,408,58,1416,166,9,39,379,16,618,0,0,3,0,6,15,6577,698,1802,1301,6723,17100
10503,4,0,0,0,2234,2236,37,4,0,6,1870,1916,1675,85,61,6,3149,4971,2362,178,197,13,1377,4126,2337,182,510,34,1088,4158,2654,281,687,95,803,4520,2396,216,628,234,407,3886,1474,86,259,312,114,2243,377,8,36,258,31,710,17,4,0,0,25,44,13331,1044,2382,967,11091,28811,0,0,0,0,2058,2063,97,13,0,5,1852,1972,2024,152,105,8,2883,5169,2438,224,311,14,1355,4350,2359,284,638,96,997,4382,2736,287,806,271,644,4746,2254,167,648,635,244,3950,1120,44,243,989,91,2491,172,3,53,824,24,1080,10,0,0,6,18,38,13223,1186,2811,2846,10180,30249,9,0,0,0,4285,4301,138,11,0,7,3723,3887,3696,240,164,12,6034,10142,4800,399,506,30,2732,8473,4696,467,1150,130,2093,8539,5393,570,1497,363,1448,9266,4653,383,1275,868,656,7838,2592,136,502,1302,207,4739,547,14,87,1087,51,1792,31,3,0,9,42,83,26550,2224,5197,3814,21274,59057
10601,3,6,0,0,3262,3266,76,0,3,6,3009,3092,2005,139,132,5,4450,6738,3189,333,406,13,2171,6117,3375,379,794,36,1604,6197,3654,322,1006,141,969,6092,3294,251,807,261,377,4991,1562,67,288,317,137,2362,319,14,44,226,31,627,12,0,7,0,7,24,17486,1511,3490,1000,16019,39499,6,0,0,0,2826,2833,122,15,0,3,2586,2732,2398,217,158,18,3744,6531,3321,389,563,42,1668,5990,3542,416,953,109,1194,6212,3636,331,1154,353,605,6075,2848,160,921,738,256,4914,1096,41,286,947,90,2452,186,16,61,783,45,1084,12,0,4,0,20,41,17173,1580,4100,2990,13024,38867,9,3,0,0,6087,6100,200,17,3,8,5592,5823,4405,357,292,21,8194,13271,6515,718,971,57,3844,12102,6922,793,1749,147,2800,12410,7290,651,2160,491,1574,12165,6145,406,1725,998,632,9908,2655,105,570,1260,223,4813,508,27,105,1002,72,1712,22,0,8,0,21,60,34658,3096,7581,3987,29041,78369
10602,4,0,0,0,2693,2700,68,4,5,0,2541,2618,1956,122,122,0,3754,5956,3317,268,377,11,1635,5611,3027,321,616,34,1050,5036,2857,220,646,89,588,4398,2587,129,493,180,251,3655,1383,41,186,234,69,1916,294,4,31,178,16,523,17,3,5,0,12,33,15517,1118,2479,718,12616,32444,0,0,0,0,2667,2666,107,14,4,0,2547,2674,2632,215,179,20,3450,6488,3502,402,534,40,1513,5993,3168,371,921,99,925,5480,2896,281,1047,272,454,4951,2360,148,731,619,202,4059,1041,36,274,836,68,2252,155,0,45,711,30,938,9,0,3,12,13,33,15873,1467,3732,2601,11863,35540,5,0,0,0,5360,5366,175,15,8,0,5096,5293,4589,336,298,17,7205,12443,6822,671,918,53,3143,11600,6199,690,1531,130,1975,10518,5748,505,1701,360,1046,9353,4950,286,1224,798,454,7710,2422,79,462,1069,137,4162,451,8,72,884,43,1464,25,3,5,12,24,66,31382,2584,6210,3318,24483,67983
10603,0,0,0,0,2308,2307,41,0,0,0,1786,1828,903,62,67,7,2347,3392,1951,175,219,14,1293,3651,2443,260,580,44,1145,4474,3269,267,926,95,806,5359,3816,239,883,238,348,5525,2437,89,391,382,93,3387,523,4,44,267,15,854,14,3,6,0,3,29,15400,1111,3111,1051,10142,30813,0,6,0,0,2032,2040,68,5,0,0,1610,1687,1225,103,84,12,2055,3484,2242,256,343,24,1120,3981,2719,328,811,106,889,4847,3562,276,1094,290,532,5754,3659,183,978,716,229,5767,1847,59,416,1100,96,3509,259,8,97,845,20,1221,16,0,0,0,6,25,15595,1215,3822,3086,8595,32310,0,6,0,0,4339,4344,109,9,3,5,3391,3517,2133,171,152,20,4406,6875,4189,429,560,37,2416,7634,5159,587,1387,147,2037,9319,6833,547,2016,382,1340,11112,7480,417,1859,955,576,11291,4284,151,802,1485,179,6901,778,12,136,1109,39,2081,24,3,12,0,14,53,30991,2327,6931,4134,18740,63126
10604,0,0,0,0,996,996,19,0,0,0,791,809,577,37,37,0,1420,2072,1045,122,123,6,733,2027,1095,129,266,16,499,2002,1173,101,324,35,395,2034,1024,75,242,87,152,1576,524,28,107,102,44,813,130,5,16,72,20,248,7,0,0,0,15,23,5592,501,1124,316,5062,12598,0,0,0,0,936,936,25,7,0,0,744,776,684,64,50,3,1210,2004,1077,107,143,18,553,1898,1102,110,295,46,382,1936,1138,109,338,114,213,1914,879,54,270,237,71,1511,396,21,83,351,17,872,60,8,17,313,10,411,0,0,9,0,16,21,5374,479,1203,1084,4145,12280,0,0,0,0,1931,1931,48,3,0,0,1529,1587,1258,101,91,5,2627,4077,2127,233,266,20,1283,3927,2199,239,561,63,884,3940,2315,214,663,151,614,3951,1902,128,514,329,220,3090,927,45,193,451,59,1680,189,15,39,380,29,657,6,0,4,0,30,42,10965,983,2329,1398,9205,24884
10701,0,0,0,0,2499,2495,40,0,0,0,2362,2400,1501,89,60,9,3240,4899,2766,226,279,12,1552,4834,2726,244,610,43,1199,4818,2885,223,773,93,871,4833,2566,174,569,198,296,3797,1594,63,244,331,102,2331,460,17,40,296,22,834,10,0,0,0,3,12,14535,1027,2572,989,12133,31257,4,0,0,0,2318,2321,92,5,0,0,2210,2313,1969,142,117,6,2807,5039,2980,295,445,37,1333,5083,2847,305,812,93,920,4976,2865,263,929,290,571,4922,2395,155,710,658,177,4100,1251,53,334,1162,48,2846,244,8,59,1051,28,1385,14,0,7,0,0,23,14664,1221,3416,3289,10416,33000,3,0,0,0,4809,4822,135,5,8,4,4577,4719,3473,227,176,13,6046,9934,5746,523,722,47,2884,9917,5572,551,1421,135,2119,9796,5742,482,1704,388,1445,9755,4963,320,1277,862,476,7889,2839,118,586,1492,142,5174,702,22,101,1344,45,2218,27,0,7,0,4,38,29197,2246,5985,4279,22546,64261
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
10703,3,0,0,4,3088,3092,41,5,0,4,2764,2817,1637,63,94,5,3764,5564,3471,234,349,4,1633,5693,3694,314,709,44,1160,5918,4056,270,928,100,774,6131,3907,178,678,257,304,5326,2133,58,275,395,119,2981,561,11,40,371,28,1012,18,0,3,5,8,39,19522,1140,3086,1186,13645,38582,0,0,0,0,3023,3027,86,6,7,6,2654,2744,2279,169,126,8,3435,6013,3706,336,509,35,1535,6113,3919,407,1027,98,1005,6456,4260,347,1242,327,639,6823,3606,173,976,799,248,5803,1597,56,412,1198,86,3338,287,7,76,1047,30,1445,19,0,3,3,12,43,19753,1504,4367,3520,12663,41806,5,3,0,4,6110,6119,130,11,4,4,5415,5561,3915,234,217,8,7201,11578,7176,566,853,40,3168,11810,7617,724,1726,143,2159,12377,8315,618,2170,429,1416,12952,7515,354,1656,1055,550,11130,3729,111,684,1589,207,6319,848,22,118,1423,55,2460,32,4,12,7,24,79,39276,2642,7453,4704,26303,80385
10704,0,0,0,0,4059,4059,72,5,0,3,5384,5462,2233,82,77,0,6916,9312,4928,246,439,16,2595,8227,5027,404,906,49,1921,8305,4843,339,1162,118,1418,7882,4097,215,887,285,585,6069,2590,108,377,458,202,3733,754,12,74,446,46,1336,26,3,5,6,36,68,24569,1420,3934,1391,23166,54468,5,0,0,0,3988,3988,118,6,0,0,5165,5287,3036,150,183,11,5647,9026,5310,352,611,43,2256,8572,5148,449,1354,109,1614,8680,4807,401,1632,403,1034,8275,3868,215,1384,871,426,6770,1996,71,559,1607,143,4377,380,13,143,1666,37,2240,27,0,4,6,40,82,24698,1661,5872,4726,20339,57295,3,0,0,0,8044,8051,188,11,4,8,10547,10752,5270,235,259,14,12564,18339,10239,600,1051,59,4850,16797,10176,856,2259,165,3533,16988,9656,746,2790,523,2446,16156,7961,428,2270,1163,1011,12833,4589,177,937,2069,349,8115,1130,27,218,2119,89,3581,55,3,11,14,73,151,49265,3085,9802,6116,43505,111768
10801,0,0,0,0,805,805,11,0,0,0,562,575,260,23,13,0,839,1140,646,53,83,0,593,1370,937,99,250,18,571,1873,1429,143,484,52,484,2596,2018,159,570,127,270,3149,1297,72,271,228,73,1940,314,10,63,230,23,634,12,4,4,0,4,22,6920,560,1736,660,4221,14102,0,0,0,0,754,755,20,0,0,0,530,549,383,51,46,0,826,1299,776,98,129,8,536,1545,1003,121,328,39,467,1958,1646,158,611,146,317,2875,1934,131,639,399,156,3255,1006,38,246,687,34,2022,192,3,61,689,25,970,7,0,4,7,6,12,6959,596,2055,1976,3649,15241,0,0,0,0,1563,1563,28,0,0,0,1091,1126,646,67,58,3,1670,2441,1425,147,205,12,1128,2915,1939,218,578,53,1035,3828,3071,299,1094,196,799,5470,3948,291,1214,527,421,6400,2300,108,518,923,115,3961,502,17,118,919,42,1600,13,4,9,4,12,37,13884,1158,3791,2634,7873,29338
10802,9,0,0,0,1453,1462,40,3,4,0,1120,1167,560,50,26,0,1808,2442,1014,133,154,7,1090,2393,1316,169,361,24,998,2871,2017,243,770,91,930,4056,2559,237,820,231,488,4339,1408,73,360,287,120,2247,321,7,44,216,38,623,17,0,3,0,20,42,9265,917,2537,853,8057,21628,0,0,0,0,1324,1328,52,10,0,0,958,1021,697,90,63,3,1496,2349,1125,160,214,16,984,2495,1479,218,494,67,803,3066,2284,258,889,267,692,4396,2301,171,830,587,295,4185,1048,38,296,845,67,2293,167,10,65,694,24,957,6,0,3,0,10,23,9157,962,2849,2489,6660,22109,9,0,0,0,2777,2784,95,14,6,0,2078,2194,1258,135,89,5,3306,4786,2139,296,364,17,2067,4883,2799,386,856,96,1802,5935,4304,506,1660,356,1630,8453,4857,413,1652,819,783,8515,2457,112,651,1132,188,4542,487,21,107,912,63,1577,21,4,7,0,24,56,18423,1876,5389,3343,14716,43742
10803,0,0,0,0,4,4,0,0,0,0,5,5,3,0,0,0,32,31,15,0,0,0,17,32,16,0,3,0,5,23,19,5,13,0,5,39,24,0,3,0,4,33,6,0,0,0,3,14,9,0,0,3,0,11,0,0,0,0,4,4,94,5,20,5,72,192,0,0,0,0,3,3,0,0,0,0,5,5,8,0,0,0,28,38,17,0,3,0,9,28,14,6,0,0,8,24,25,3,4,0,7,39,8,0,8,3,4,23,4,0,0,6,0,15,4,0,0,0,0,3,0,0,0,0,4,4,86,6,15,13,77,195,0,0,0,0,4,4,0,0,0,0,8,8,15,0,0,0,58,72,30,0,4,0,33,62,30,6,5,0,16,53,49,5,15,0,12,80,35,0,11,3,9,56,11,0,4,9,3,30,8,0,0,4,0,15,0,0,0,0,8,8,184,8,32,20,148,391
10804,6,0,0,3,2514,2518,30,0,0,0,1891,1923,999,59,49,3,2583,3696,2287,191,236,5,1411,4123,2803,283,647,35,1146,4916,3307,297,1003,89,887,5577,4348,274,1090,310,414,6440,2911,112,496,456,156,4123,805,19,86,443,35,1384,21,4,8,0,16,50,17512,1239,3617,1345,11047,34756,4,0,0,0,2464,2470,53,7,0,0,1932,1992,1379,102,119,6,2433,4041,2543,323,400,38,1257,4555,3046,393,972,107,1062,5580,3724,363,1396,332,745,6554,4130,255,1286,798,361,6832,2284,87,587,1501,150,4599,419,8,143,1445,36,2053,20,6,0,5,13,45,17599,1537,4905,4240,10451,38727,8,0,0,5,4976,4986,84,7,0,4,3820,3915,2382,163,170,14,5014,7737,4832,509,633,44,2664,8688,5848,677,1620,141,2206,10493,7031,656,2394,419,1630,12133,8476,534,2377,1106,775,13269,5189,198,1081,1956,302,8724,1224,25,229,1891,71,3442,39,6,8,10,31,98,35110,2769,8518,5582,21494,73481
10805,0,0,0,0,1544,1545,29,3,0,0,1189,1225,645,47,49,0,1645,2385,1181,138,163,7,993,2484,1593,233,399,16,927,3174,2368,241,792,92,768,4262,3052,243,863,229,407,4797,1769,95,358,323,125,2669,428,20,52,228,26,751,12,0,6,0,3,17,11080,1020,2675,898,7628,23303,0,0,0,0,1469,1471,56,8,0,0,1028,1086,845,91,68,7,1620,2636,1374,179,239,18,979,2787,1803,255,608,87,795,3543,2650,258,980,296,574,4752,2879,197,815,636,243,4768,1283,47,370,1001,77,2782,210,5,75,859,28,1176,4,0,7,0,8,11,11103,1032,3152,2900,6823,25011,3,0,0,0,3012,3017,86,13,0,0,2217,2313,1489,141,119,5,3268,5025,2557,318,399,21,1969,5267,3395,491,1005,103,1722,6716,5020,496,1770,389,1337,9008,5936,437,1676,863,645,9563,3052,138,724,1328,209,5448,637,27,126,1091,53,1927,15,0,3,0,12,33,22186,2054,5827,3801,14452,48313
10901,5,0,0,0,2070,2075,31,3,0,0,1904,1933,1202,55,63,0,2746,4064,2175,184,226,6,1279,3873,2215,235,454,25,938,3864,2442,243,605,67,662,4019,2263,164,556,180,318,3481,1267,61,223,242,105,1900,324,8,44,197,21,588,3,0,3,4,16,24,11930,948,2174,723,10047,25825,0,0,4,5,2060,2063,75,5,3,0,1905,1994,1560,116,112,8,2427,4223,2395,239,372,39,1178,4228,2335,274,661,81,821,4173,2482,239,914,218,483,4336,2067,169,747,524,202,3706,956,56,310,874,86,2290,172,0,53,748,40,1019,4,0,3,4,11,19,12045,1108,3183,2501,9208,28035,4,0,4,4,4128,4147,107,11,3,3,3802,3927,2764,174,171,15,5169,8287,4569,414,602,54,2460,8099,4546,512,1120,102,1761,8040,4924,474,1525,281,1146,8350,4327,334,1299,705,519,7182,2229,118,534,1115,190,4187,499,9,94,938,60,1607,10,0,3,9,18,40,23972,2054,5355,3222,19258,53862
10902,0,0,0,0,363,363,9,0,0,0,362,368,237,12,13,0,529,785,433,25,44,4,257,766,529,46,105,3,208,889,645,63,151,16,210,1079,568,60,126,38,91,883,299,12,55,41,26,435,69,4,0,40,11,122,27,4,5,0,38,70,2807,224,495,150,2097,5768,0,0,0,0,325,325,18,0,0,0,279,296,298,24,10,3,417,752,414,19,40,7,213,697,527,37,98,7,149,823,618,50,151,53,132,995,491,20,96,119,44,766,240,3,25,168,8,442,31,0,7,120,9,167,8,4,6,0,7,21,2645,163,426,473,1571,5278,0,0,0,0,686,686,27,0,0,0,639,664,536,38,23,3,941,1541,842,45,85,14,472,1459,1054,84,208,14,360,1712,1257,110,297,65,339,2076,1058,79,222,158,137,1649,536,20,74,213,36,875,100,8,9,157,15,287,35,8,3,0,44,92,5451,387,917,624,3670,11045
10903,0,0,0,0,1132,1132,21,3,3,0,815,846,544,29,17,4,1336,1930,1114,76,97,3,653,1939,1386,162,319,22,617,2505,1868,150,488,70,523,3103,2211,176,613,178,280,3455,1268,67,216,272,91,1912,371,13,38,201,30,651,4,0,4,0,4,10,8781,670,1783,755,5479,17473,0,0,0,0,1084,1086,32,5,0,0,765,801,736,54,43,0,1199,2033,1269,107,161,13,613,2154,1491,175,370,55,484,2571,2080,177,587,169,300,3318,2038,129,471,449,116,3204,1024,33,188,771,48,2062,159,10,31,624,24,841,7,0,0,0,15,24,8846,685,1853,2084,4646,18110,0,0,0,0,2215,2217,54,3,3,0,1585,1645,1281,83,61,6,2533,3963,2382,188,255,13,1259,4100,2878,332,685,77,1098,5075,3949,326,1074,242,828,6418,4250,305,1078,628,396,6660,2290,102,407,1044,142,3976,529,21,65,823,55,1490,11,0,6,0,20,39,17622,1359,3633,2835,10126,35582
11001,0,0,0,3,1301,1304,43,4,0,0,1258,1305,659,30,31,0,1473,2195,1124,83,115,7,647,1968,1237,97,235,5,489,2067,1408,124,350,44,452,2374,1295,79,302,87,195,1959,794,33,121,148,77,1185,214,4,12,92,4,330,12,0,0,0,13,27,6789,459,1158,390,5912,14711,3,3,0,4,1485,1493,53,5,0,9,1298,1362,859,68,43,7,1376,2354,1151,89,134,20,657,2050,1286,118,317,41,489,2251,1453,124,422,123,354,2476,1159,77,380,277,158,2051,649,31,157,471,68,1383,99,0,31,419,5,555,8,0,0,0,14,20,6721,514,1494,1373,5904,16006,3,3,0,6,2786,2798,99,3,0,9,2557,2668,1514,100,79,7,2845,4548,2270,172,251,23,1299,4016,2528,209,545,55,976,4322,2858,250,770,165,802,4849,2453,155,679,370,358,4010,1447,65,278,622,149,2563,314,4,47,507,16,887,19,0,0,0,23,50,13506,973,2650,1763,11819,30714
11002,0,3,0,3,1041,1043,31,7,0,0,891,926,510,24,20,4,1267,1831,953,93,109,8,691,1850,1252,142,257,9,645,2310,1644,160,515,58,556,2926,1792,147,524,159,293,2923,1097,67,169,211,105,1651,248,11,31,141,11,442,51,0,0,0,58,111,7584,651,1627,587,5553,16009,0,0,0,0,1132,1134,43,0,0,0,761,815,648,71,39,6,1124,1897,979,111,141,19,678,1933,1417,134,361,51,507,2470,1692,175,564,160,341,2933,1667,110,456,394,171,2794,838,33,157,653,52,1727,110,8,36,544,23,719,19,0,6,3,26,55,7419,640,1762,1829,4816,16462,0,3,0,0,2171,2177,78,3,0,0,1656,1737,1161,104,66,9,2390,3726,1936,200,253,27,1372,3778,2672,275,621,60,1150,4773,3336,338,1079,213,895,5856,3459,261,980,552,464,5713,1933,98,324,860,155,3376,361,12,70,684,38,1166,71,0,6,9,85,169,15002,1294,3389,2421,10372,32479
