SA3_CODE_2021,0_299_Separate_house,0_299_Sd_rw_tce_hse_th,0_299_Flat_apartment,0_299_Other_dwelling,0_299_Dwelling_structure_NS,0_299_Tot,300_449_Separate_house,300_449_Sd_rw_tce_hse_th,300_449_Flat_apartment,300_449_Other_dwelling,300_449_Dwg_structure_NS,300_449_Tot,450_599_Separate_house,450_599_Sd_rw_tce_hse_th,450_599_Flat_apartment,450_599_Other_dwelling,450_599_Dwg_structure_NS,450_599_Tot,600_799_Separate_house,600_799_Sd_rw_tce_hse_th,600_799_Flat_apartment,600_799_Other_dwelling,600_799_Dwg_structure_NS,600_799_Tot,800_999_Separate_house,800_999_Sd_rw_tce_hse_th,800_999_Flat_apartment,800_999_Other_dwelling,800_999_Dwg_structure_NS,800_999_Tot,1000_1399_Separate_house,1000_1399_Sd_rw_tce_hse_th,1000_1399_Flat_apartmnt,1000_1399_Other_dwelling,1000_1399_Dwg_structure_NS,1000_1399_Tot,1400_1799_Separate_house,1400_1799_Sd_rw_tce_hse_th,1400_1799_Flat_apartmnt,1400_1799_Other_dwelling,1400_1799_Dwg_structure_NS,1400_1799_Tot,1800_2399_Separate_house,1800_2399_Sd_rw_tce_hse_th,1800_2399_Flat_apartmnt,1800_2399_Other_dwelling,1800_2399_Dwg_structure_NS,1800_2399_Tot,2400_2999_Separate_house,2400_2999_Sd_rw_tce_hse_th,2400_2999_Flat_apartmnt,2400_2999_Other_dwelling,2400_2999_Dwg_structure_NS,2400_2999_Tot,3000_3999_Separate_house,3000_3999_Sd_rw_tce_hse_th,3000_3999_Flat_apartmnt,3000_3999_Other_dwelling,3000_3999_Dwg_structure_NS,3000_3999_Tot,4000_over_Separate_house,4000_over_Sd_rw_tce_hse_th,4000_over_Flat_apartmnt,4000_over_Other_dwelling,4000_over_Dwg_structure_NS,4000_over_Tot,M_rep_NS_Sep_house,M_rep_NS_Sd_rw_tce_hse_th,M_rep_NS_Flat_apart,M_rep_NS_Other_dwelling,M_rep_NS_Dwg_structu_ns,M_rep_NS_Tot,Tot_Sep_hse,Tot_Sd_row_tce_hse_th,Tot_Flat_apartment,Tot_Other_dwelling,Tot_Dwelling_structure_NS,Tot_Tot
31402,287,27,0,0,0,312,108,18,0,0,0,132,87,27,0,0,0,117,205,25,0,0,0,230,316,57,0,0,0,375,1180,276,8,0,0,1466,2474,172,7,0,4,2662,3503,103,10,0,0,3622,1195,24,0,0,0,1225,682,19,0,0,0,700,294,8,0,0,0,308,544,28,3,0,0,580,10870,793,37,0,13,11714
31403,195,19,0,0,0,219,81,28,0,0,0,109,81,8,5,0,0,91,135,27,0,0,0,173,265,65,3,0,0,335,744,189,9,0,0,944,1459,114,9,0,0,1580,1392,34,5,0,0,1428,309,7,0,0,0,314,188,8,0,0,0,199,73,3,0,0,0,80,281,20,5,0,0,305,5211,535,39,0,4,5781
31501,94,0,0,5,6,110,30,0,0,8,0,44,26,0,0,3,0,31,58,0,0,9,0,67,74,8,0,8,0,87,178,11,0,9,0,194,136,9,0,10,0,158,196,10,0,18,0,223,84,7,0,8,0,102,56,3,0,0,0,57,58,0,0,3,0,63,99,0,0,7,0,110,1081,47,9,89,21,1243
31502,85,3,0,13,8,117,53,3,0,3,0,62,72,8,0,3,0,79,115,7,7,8,0,138,182,12,0,3,0,195,443,21,3,4,4,484,418,9,0,7,3,442,420,13,0,15,0,447,134,0,0,7,0,141,96,0,0,4,0,99,62,0,0,9,4,74,184,4,0,3,8,196,2264,78,12,77,36,2477
31503,162,0,0,0,6,171,70,0,0,0,0,69,117,0,0,0,0,115,154,0,0,5,0,157,160,0,0,0,0,167,258,0,0,9,3,264,126,0,0,3,0,130,75,0,0,4,0,85,17,0,0,5,0,18,19,0,0,0,0,24,57,0,0,4,5,66,104,0,0,0,4,111,1324,0,0,38,27,1390
31601,279,32,18,0,0,323,102,39,0,0,0,142,71,5,15,0,0,94,164,6,12,0,0,180,244,23,23,0,0,292,561,72,78,0,0,713,989,124,99,0,0,1211,1884,93,62,0,0,2044,964,16,16,0,0,1004,696,11,10,0,0,724,409,0,5,0,0,420,423,25,9,0,0,457,6785,455,346,0,0,7594
31602,397,53,37,0,0,486,161,35,12,0,0,213,129,27,21,0,0,174,214,42,44,0,0,295,311,42,48,0,0,394,921,163,136,0,0,1214,1477,210,139,0,0,1834,2830,132,131,0,5,3099,1321,51,49,0,0,1421,900,31,41,0,0,976,573,11,24,0,3,615,641,47,48,0,0,737,9884,842,721,9,9,11463
31603,226,50,67,0,0,348,83,31,35,4,0,145,65,29,26,0,0,127,123,44,54,6,0,230,166,69,86,0,0,326,483,219,219,3,0,928,707,259,267,5,0,1227,1249,212,229,0,4,1687,674,68,82,0,5,825,503,33,78,0,6,619,338,27,44,0,0,409,358,66,107,0,0,535,4983,1102,1287,16,18,7407
31605,252,36,21,0,0,311,109,13,7,0,0,124,58,22,7,0,0,89,111,25,3,0,0,144,139,19,15,0,6,179,427,68,52,0,0,547,536,81,40,0,4,662,1045,107,44,0,3,1194,669,52,16,0,0,740,479,24,24,0,0,521,396,27,18,0,0,448,293,30,22,0,0,341,4516,501,269,0,18,5305
31606,378,4,3,5,0,393,142,4,0,3,0,153,109,0,0,3,0,117,254,6,3,4,0,263,308,8,15,0,0,329,958,15,13,0,0,987,1517,25,7,3,0,1561,2250,25,9,6,3,2292,912,8,0,0,0,926,639,0,0,0,6,644,416,0,4,3,5,424,558,0,6,5,0,569,8437,109,67,41,18,8671
31607,251,13,8,0,0,277,114,18,0,0,0,127,99,8,5,0,0,104,184,3,5,0,0,198,268,25,11,0,0,307,910,86,22,0,0,1024,1424,71,14,0,0,1509,1920,48,11,3,5,1980,709,10,4,0,6,723,466,0,6,0,0,474,282,0,0,0,0,282,451,5,12,0,0,474,7079,289,95,8,14,7488
31608,164,4,4,0,0,174,72,0,6,0,0,76,65,4,4,0,0,74,103,0,3,0,0,101,161,0,3,3,0,171,439,3,5,3,0,456,545,0,5,0,3,551,752,0,0,0,0,753,380,3,0,0,0,390,278,0,5,4,0,283,174,0,0,0,0,176,231,0,4,0,0,235,3360,18,42,15,6,3442
31701,723,37,17,0,3,786,319,28,7,0,0,357,313,35,19,0,0,363,700,63,14,0,0,780,1112,101,32,0,0,1246,3990,265,64,4,4,4326,4352,144,20,3,0,4517,3797,62,15,8,3,3887,1280,19,5,4,8,1315,848,13,0,5,0,869,509,9,0,0,3,523,942,41,10,0,0,992,18885,815,207,27,26,19959
31801,224,10,0,8,5,242,131,4,0,3,0,142,163,3,0,0,5,174,325,11,0,5,0,341,389,10,0,3,0,403,886,19,4,10,0,916,595,13,0,4,0,615,441,7,0,4,0,454,145,0,0,3,0,153,97,3,0,0,0,104,61,0,0,0,0,64,256,3,0,6,0,265,3728,78,5,40,21,3874
31802,921,45,37,0,0,1000,358,39,16,4,0,423,349,38,22,0,0,407,838,89,38,7,0,975,1447,110,54,8,0,1618,5009,178,119,8,0,5311,5546,98,82,10,8,5742,4755,58,79,6,6,4902,1534,17,26,0,5,1583,1069,15,31,3,0,1120,660,15,18,0,0,695,1280,33,32,10,0,1357,23775,723,557,53,16,25129
31901,487,19,8,4,0,518,292,15,5,0,0,314,262,3,13,6,0,281,595,15,14,11,0,634,990,24,22,0,5,1035,2637,37,35,8,5,2718,2007,16,15,9,3,2050,1292,11,16,0,5,1321,386,3,0,0,0,397,248,3,3,0,0,252,171,0,0,0,0,175,602,8,8,4,0,613,9974,151,143,37,10,10317
31902,352,4,0,0,3,363,242,0,0,4,0,240,282,4,0,0,0,288,545,3,6,0,4,552,630,4,0,0,0,645,1122,6,7,3,0,1135,670,0,6,0,3,675,408,0,0,0,5,415,131,0,0,0,0,134,107,0,0,0,0,109,122,0,0,0,0,119,347,0,0,6,0,347,4959,19,25,22,11,5033
31903,342,5,0,4,0,354,218,4,0,0,0,219,193,0,0,0,0,197,362,8,0,5,3,383,547,9,3,10,7,572,1502,23,0,8,0,1539,1373,3,0,13,4,1395,959,7,5,3,0,973,258,0,0,0,0,263,190,4,0,0,0,192,128,0,0,0,0,131,422,0,0,3,0,426,6498,67,11,54,25,6653
31904,291,27,6,0,0,329,172,17,0,0,0,192,169,23,4,0,4,198,263,20,8,0,3,285,383,38,9,3,0,435,1394,75,18,10,3,1504,1420,29,11,5,4,1472,1102,13,9,5,3,1132,291,8,5,0,0,299,204,0,0,4,0,210,116,4,4,0,3,128,383,14,0,3,0,404,6192,265,76,32,22,6597
31905,305,3,4,9,0,321,233,0,0,0,0,234,182,3,5,0,0,185,460,3,3,0,0,469,632,8,9,0,0,650,1344,11,9,4,3,1364,850,3,0,3,0,861,576,0,0,3,0,579,151,0,0,0,0,151,91,0,0,0,0,91,67,0,0,0,0,69,312,3,0,0,3,316,5216,27,22,22,13,5301
39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40101,14,42,48,0,0,110,7,17,15,0,0,37,6,12,16,0,0,30,8,17,37,0,0,62,6,41,44,0,0,100,17,66,149,3,4,241,14,95,176,0,0,282,37,143,154,0,0,339,20,90,49,0,0,163,30,52,44,0,0,126,58,56,53,0,0,168,24,36,48,0,0,110,240,661,847,11,8,1765
40102,556,7,0,0,0,570,267,10,0,0,0,278,224,6,0,0,0,228,442,11,4,0,0,458,596,13,10,0,0,617,2104,36,11,0,0,2153,2580,31,10,0,0,2614,2872,16,0,0,3,2894,1249,8,0,4,3,1258,990,0,0,0,0,990,734,0,0,0,0,733,501,6,0,0,3,514,13120,149,39,5,10,13322
40103,271,54,24,0,0,345,67,19,7,0,0,89,52,13,8,0,0,71,89,16,20,0,0,130,115,35,26,0,0,179,298,104,78,0,0,483,350,158,68,0,0,570,637,178,47,0,0,865,538,105,11,0,0,654,783,86,4,0,0,875,965,52,3,0,3,1026,237,51,10,0,0,301,4402,873,303,0,12,5583
40104,316,50,21,0,0,378,112,23,9,0,0,144,88,24,12,0,0,130,182,41,23,0,0,239,239,55,35,0,0,337,740,197,75,0,0,1009,946,246,57,0,0,1250,1421,277,34,0,3,1734,643,83,9,0,0,736,470,62,4,0,0,531,245,27,8,0,0,280,294,57,6,0,0,361,5705,1134,286,0,8,7136
40105,191,59,25,0,0,278,39,21,18,0,0,69,48,24,7,0,0,82,79,38,15,0,0,132,87,50,32,0,0,169,253,141,107,0,0,509,283,145,61,0,0,490,520,202,54,0,0,784,337,94,21,0,0,455,364,89,10,0,4,465,429,45,12,0,0,481,166,67,22,0,0,250,2794,967,381,4,7,4157
40106,195,31,7,0,0,233,56,9,4,0,0,73,46,12,7,0,0,63,74,19,17,0,0,109,109,21,25,0,0,161,273,97,65,0,0,438,340,116,50,3,0,513,553,92,24,0,0,665,389,48,3,0,0,442,386,33,5,0,0,423,395,27,10,0,0,428,176,28,6,0,0,206,3002,520,222,7,5,3756
40107,260,28,16,0,0,313,59,12,16,0,0,78,42,12,8,0,0,63,72,25,24,0,0,131,88,26,58,0,0,177,240,93,116,0,0,446,323,80,118,0,0,520,530,137,77,0,0,741,407,85,23,0,3,515,530,56,13,0,0,601,619,36,9,0,0,658,199,31,16,0,0,249,3364,624,504,0,9,4502
40201,219,10,0,0,0,234,149,14,3,0,0,165,140,19,3,0,0,163,223,44,0,0,0,264,453,38,7,0,0,492,1348,69,5,0,6,1420,1477,15,0,0,0,1497,1242,5,4,0,10,1257,361,0,0,0,0,365,188,0,0,0,0,188,103,0,0,0,0,103,287,12,0,0,0,303,6191,227,13,0,12,6454
40202,434,40,4,0,0,479,333,50,0,0,0,379,352,71,0,0,0,426,822,154,4,0,0,978,1407,147,9,0,0,1562,4015,168,9,0,5,4193,2988,38,0,0,4,3036,1685,7,0,0,5,1697,475,11,0,0,3,479,276,4,0,0,0,286,173,5,0,0,0,181,653,33,0,0,4,695,13621,728,27,9,25,14401
40203,420,58,11,0,0,488,155,22,7,0,0,177,141,27,8,0,0,182,259,57,27,0,0,340,381,97,28,0,0,502,1340,399,84,0,3,1834,2116,452,47,0,3,2622,1928,310,15,0,3,2262,600,80,4,0,0,686,465,59,4,0,3,531,236,29,0,0,0,273,425,69,8,0,3,504,8464,1659,252,0,24,10396
40204,844,62,11,0,3,920,485,57,11,0,0,554,510,54,6,0,0,574,917,112,24,0,0,1058,1487,217,63,0,0,1768,5473,424,95,8,11,6008,4468,224,37,0,12,4742,2661,96,13,0,3,2781,704,24,0,0,0,726,552,19,0,0,0,570,276,14,0,0,0,294,990,44,14,0,0,1045,19378,1345,270,14,27,21036
40205,682,37,12,0,0,735,370,27,6,0,0,399,316,21,9,0,0,344,604,32,14,0,0,656,821,57,36,0,0,909,2764,202,62,0,0,3026,3882,143,34,0,0,4066,3087,82,18,0,3,3194,941,22,4,0,0,970,581,8,0,0,0,596,309,3,4,0,0,315,665,30,14,0,0,706,15018,680,206,5,12,15924
40301,178,66,22,3,0,271,48,21,5,0,0,72,54,24,0,0,0,82,74,51,15,0,0,137,99,57,43,0,0,195,296,174,80,0,0,554,303,188,38,0,0,527,600,161,40,0,3,804,378,82,14,0,0,471,456,67,21,0,0,541,339,39,23,0,0,403,175,47,26,0,0,251,3004,981,325,5,3,4321
40302,537,116,19,0,0,676,209,48,19,0,0,275,198,36,15,0,0,248,404,83,29,0,0,520,563,132,57,0,3,752,1644,452,192,0,7,2297,2526,565,72,0,6,3176,2948,539,41,0,4,3535,998,164,16,0,3,1179,743,89,5,0,0,833,372,41,4,0,0,421,544,104,24,0,3,666,11686,2381,492,0,26,14582
40303,450,44,22,0,0,516,163,31,12,0,0,204,145,14,12,0,0,168,230,20,24,0,0,274,305,43,57,0,0,405,863,97,125,0,4,1093,1227,98,90,0,4,1424,2064,149,28,3,0,2243,1169,58,12,3,0,1242,1013,49,5,0,0,1067,735,35,0,0,0,769,421,30,19,0,0,476,8776,684,407,13,7,9888
40304,1272,61,12,0,0,1343,686,38,0,0,0,724,674,51,8,0,0,726,1297,89,13,5,0,1404,1901,130,31,3,0,2061,6631,290,64,0,9,6991,6987,167,35,5,6,7199,5020,79,28,0,5,5134,1384,17,9,0,3,1408,929,5,5,0,0,953,496,9,4,0,3,522,1267,69,10,0,0,1350,28544,1011,218,11,36,29813
40401,593,141,30,0,0,774,238,66,21,0,0,334,210,56,19,0,0,289,381,103,45,0,0,528,521,170,80,0,0,770,1456,571,216,5,3,2255,2076,709,170,0,12,2971,2878,632,101,0,6,3620,1294,203,29,0,6,1524,955,155,27,0,0,1145,575,116,6,0,3,693,614,143,33,0,5,791,11797,3075,769,14,32,15690
40402,344,69,16,0,0,430,155,42,13,0,0,203,128,27,12,0,0,166,286,73,25,4,0,388,362,98,52,3,3,516,1199,308,105,4,3,1624,1566,288,57,0,8,1918,1540,211,26,3,4,1783,501,64,3,0,3,571,338,39,9,0,0,385,182,29,6,5,0,217,349,51,16,0,0,421,6945,1295,348,21,18,8630
40403,341,60,21,0,5,431,117,29,21,0,0,166,108,30,26,0,0,162,169,47,68,0,0,286,263,88,79,0,0,430,693,249,158,0,3,1109,983,296,81,0,7,1362,1530,286,40,6,3,1874,750,83,8,0,0,847,594,69,4,0,4,673,315,38,0,0,0,355,328,58,28,0,0,408,6194,1338,536,3,21,8097
40501,271,3,0,0,0,275,178,7,0,0,0,185,149,9,0,0,0,152,319,14,3,0,0,329,489,9,0,0,0,498,1435,20,0,5,0,1464,1370,11,0,0,4,1379,916,0,0,0,0,922,283,0,0,0,4,286,206,0,0,0,0,211,111,0,0,0,0,114,257,3,0,0,0,264,5986,75,9,5,12,6092
40502,186,6,0,0,0,192,178,7,0,0,0,183,150,3,0,0,0,152,336,7,0,0,0,343,353,7,0,0,0,359,612,8,0,0,3,621,389,7,0,0,0,398,230,0,0,0,0,233,57,0,0,0,0,62,44,6,0,0,0,48,45,0,0,0,0,44,159,0,0,0,0,160,2735,53,0,12,9,2802
40503,229,4,0,3,0,241,245,13,0,0,0,259,284,13,0,0,0,301,482,17,0,0,0,496,481,8,0,0,0,484,675,10,0,3,4,690,347,0,0,0,0,352,228,4,0,0,0,230,52,0,0,0,0,52,35,0,0,0,0,35,28,0,0,0,0,30,175,0,0,0,0,177,3255,67,4,15,6,3351
40504,180,4,0,3,0,190,144,0,0,0,0,144,131,6,0,0,0,138,286,10,0,4,0,301,374,5,0,0,0,375,653,11,0,0,4,667,421,0,0,6,0,426,244,3,0,4,0,254,63,0,0,0,0,63,44,0,0,0,0,51,57,4,0,0,0,55,149,7,0,0,0,157,2757,51,0,16,9,2830
40601,302,53,5,0,0,360,208,91,3,0,0,306,210,82,0,0,0,291,464,172,6,0,0,640,657,180,8,4,3,842,1455,169,11,0,5,1639,1018,49,0,10,0,1083,702,34,0,4,0,733,210,5,9,3,0,224,138,4,0,3,0,149,92,8,0,0,0,100,315,40,6,6,0,364,5760,885,43,28,13,6738
40602,101,4,0,4,4,115,80,7,0,0,0,88,114,9,0,0,0,122,181,8,5,5,0,202,245,11,0,3,0,260,461,4,7,3,0,476,302,5,0,4,4,312,226,0,0,8,5,242,59,3,0,0,0,67,48,0,0,0,3,50,34,0,0,0,0,36,115,10,6,0,0,131,1967,65,16,34,17,2095
40701,450,14,5,0,3,465,287,13,0,0,0,300,231,18,0,0,7,257,471,16,0,0,0,491,531,11,0,0,3,550,1473,24,8,7,0,1503,1290,13,0,5,6,1311,970,7,0,4,3,984,323,6,0,0,0,324,260,0,0,0,0,260,153,0,0,0,0,161,341,8,0,0,3,348,6765,131,24,11,20,6948
40702,444,15,3,0,0,470,372,20,10,0,0,408,395,19,7,0,0,428,854,32,22,3,0,911,1179,38,11,3,0,1224,2118,33,10,4,3,2175,1305,10,7,4,0,1327,772,10,0,7,3,794,201,0,0,3,0,206,152,3,0,0,0,158,118,0,0,3,0,117,416,13,7,5,0,434,8333,199,75,34,17,8657
40703,473,17,0,3,0,489,375,22,0,0,0,396,457,21,0,9,3,487,898,29,4,5,0,943,1221,17,0,3,9,1249,2185,28,0,3,6,2222,1134,13,0,5,4,1153,644,3,0,4,0,647,203,0,0,4,3,212,137,0,0,0,0,140,147,0,0,0,0,151,433,16,0,3,0,456,8309,165,9,43,27,8558
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,321,12,0,0,3,335,143,8,0,0,0,155,105,10,0,0,0,118,218,12,0,0,0,243,301,21,0,0,0,324,1001,52,3,4,0,1062,1466,50,3,4,0,1528,1785,48,0,0,0,1839,719,14,3,0,0,735,540,14,0,0,0,557,335,14,0,0,3,346,395,23,0,0,0,423,7327,279,17,17,10,7655
50102,591,28,3,3,3,621,284,15,5,0,0,309,288,18,7,0,0,305,525,23,3,3,0,557,830,42,3,4,0,886,2803,119,11,6,5,2937,3518,69,8,3,3,3598,3356,47,9,3,5,3414,1173,21,0,0,0,1197,789,18,4,0,0,813,489,18,4,0,0,506,819,33,3,3,5,856,15461,443,63,29,22,16004
50103,185,0,0,0,0,185,115,0,0,0,0,116,66,0,0,0,0,71,170,3,0,0,0,174,232,3,0,6,0,238,616,5,0,8,3,636,457,0,0,6,0,461,493,0,0,0,3,497,182,0,0,0,0,178,160,0,0,0,0,160,96,0,0,0,0,99,168,0,0,0,3,167,2937,19,3,19,15,2989
50201,571,47,13,3,0,636,256,25,5,5,0,297,229,37,6,0,0,267,444,40,7,3,0,496,611,59,14,3,0,684,2272,135,30,0,0,2441,3034,79,18,4,0,3136,3542,59,19,0,0,3625,1278,20,10,0,5,1311,920,16,21,0,0,959,600,8,11,0,0,623,872,31,11,0,0,913,14637,555,169,20,8,15377
50301,408,44,47,0,0,502,70,3,12,0,0,83,47,9,9,0,0,71,74,20,21,0,0,116,88,25,28,0,0,144,258,48,81,0,0,387,214,70,87,0,0,372,537,112,96,0,0,744,389,70,53,0,0,504,846,144,52,0,0,1039,2671,142,58,0,0,2875,462,44,22,0,0,534,6069,726,552,0,3,7355
50302,359,99,174,0,0,637,111,27,62,0,0,195,82,22,68,0,0,167,112,38,132,0,0,281,164,82,220,0,0,460,399,233,711,0,0,1345,448,310,880,5,0,1641,933,457,815,5,0,2205,858,289,340,4,0,1493,1349,284,309,5,0,1948,1702,203,194,3,3,2101,317,113,173,0,0,609,6825,2160,4070,18,12,13086
50401,498,101,20,0,0,618,151,40,14,0,0,209,133,22,21,0,0,176,245,71,41,0,0,360,328,93,57,0,0,472,1062,347,192,0,0,1603,1624,442,126,0,0,2186,2626,367,90,0,0,3081,1280,130,20,0,3,1441,1053,97,11,0,0,1166,541,57,12,0,0,608,571,75,28,0,0,669,10113,1847,628,4,10,12598
50402,330,6,0,0,0,332,117,4,0,0,0,115,106,4,0,0,0,110,189,5,0,0,0,198,283,17,0,0,0,296,810,29,0,0,0,837,1229,21,0,0,0,1241,1855,12,4,0,0,1874,857,0,0,0,0,862,662,0,0,0,0,664,398,0,0,0,0,400,412,3,0,0,0,419,7245,95,5,0,0,7352
50403,890,44,4,0,0,945,311,18,5,0,0,331,271,17,3,0,0,292,488,46,15,0,0,550,783,68,5,0,0,859,3297,260,37,0,4,3602,5455,263,21,0,4,5745,7483,241,15,3,7,7742,3036,58,3,0,4,3100,1828,46,3,0,0,1880,1094,10,0,0,4,1110,1427,44,4,0,6,1484,26369,1120,116,10,21,27636
50501,1194,81,13,0,0,1281,385,34,7,0,0,422,314,16,5,0,0,336,508,44,12,0,0,566,738,49,17,0,0,799,2169,203,80,0,0,2453,3194,325,74,0,0,3587,6193,297,23,0,0,6521,3580,117,18,0,0,3714,3031,73,17,0,0,3115,2038,49,4,0,0,2094,1432,76,11,0,0,1521,24773,1352,272,6,3,26413
50502,1046,346,48,0,0,1437,289,99,18,0,0,405,244,121,26,0,0,391,419,247,53,0,0,724,593,360,63,0,0,1023,1932,1418,242,0,0,3593,2437,1851,247,0,0,4539,3784,2009,187,0,3,5984,2358,773,54,0,0,3184,2803,594,52,0,0,3445,2286,303,36,0,0,2631,1172,439,47,0,0,1652,19351,8565,1079,6,8,29011
50503,1247,54,6,5,0,1313,409,24,0,0,0,431,394,33,0,0,0,428,698,47,0,0,0,751,1109,61,3,0,0,1183,4408,316,22,3,3,4759,7370,321,8,0,3,7711,10741,207,10,0,6,10969,4508,48,8,0,0,4564,2631,32,0,0,0,2663,1480,20,5,0,0,1499,2081,72,6,0,0,2155,37086,1233,77,10,17,38418
50601,563,23,0,0,0,583,217,23,0,0,0,246,199,15,3,0,0,216,412,54,0,6,0,474,627,67,5,0,0,705,2431,146,11,0,0,2583,3625,122,5,0,4,3751,4557,45,0,0,0,4599,1832,10,0,0,3,1844,1077,7,0,0,0,1084,588,11,0,0,0,600,861,19,5,0,0,885,16983,541,35,9,8,17578
50602,336,72,31,0,0,442,126,20,8,0,0,152,71,11,15,0,0,101,179,46,27,0,0,252,223,71,58,0,0,353,799,303,200,0,3,1306,1119,382,255,0,3,1755,1630,395,214,4,4,2245,859,151,89,0,0,1099,756,97,73,0,0,928,399,59,47,0,0,506,344,68,60,0,0,476,6849,1672,1083,4,10,9614
50603,582,53,17,0,0,652,161,24,4,0,0,190,161,21,13,0,0,196,251,52,16,0,0,311,325,54,22,0,0,405,1219,276,71,0,3,1567,1720,290,72,0,0,2081,2430,234,64,0,0,2724,1171,70,14,0,0,1250,966,61,9,0,0,1042,750,32,3,0,0,784,592,65,23,0,0,678,10328,1224,317,7,4,11883
50604,787,36,7,4,0,827,281,16,0,0,0,306,271,15,0,0,0,289,505,31,14,0,0,549,779,70,10,0,0,862,2953,206,44,0,0,3204,3917,188,35,4,3,4143,4477,122,18,3,3,4620,1718,31,0,0,0,1751,1087,20,5,0,0,1113,680,13,0,0,0,696,1074,39,3,0,0,1119,18515,796,140,15,8,19471
50605,359,13,3,0,0,368,127,5,0,0,0,134,136,8,0,0,0,142,206,5,5,0,0,211,310,11,0,0,0,327,1128,42,3,0,0,1175,1722,49,0,3,0,1774,2540,34,0,0,3,2576,1045,3,0,0,0,1053,796,10,3,0,0,804,476,0,0,3,3,488,543,9,0,0,0,558,9403,179,15,13,4,9613
50606,165,0,0,0,0,165,50,0,4,0,0,48,47,0,0,0,0,47,81,0,0,0,0,83,162,6,0,0,0,161,709,7,4,0,0,717,1299,12,0,0,0,1306,1904,4,0,0,3,1908,856,0,0,0,3,858,548,0,0,0,0,548,316,0,0,0,0,316,336,0,0,0,0,336,6463,30,5,5,6,6513
50607,187,96,25,0,0,309,44,21,4,0,0,67,46,20,12,0,0,78,60,37,9,0,0,106,56,38,17,0,0,115,174,193,97,0,0,466,229,220,90,0,0,549,472,302,89,0,0,870,411,148,42,0,0,602,522,140,38,0,0,702,743,116,24,0,0,884,192,78,26,0,0,300,3140,1411,484,0,7,5043
50701,687,72,25,0,0,779,191,24,0,0,0,218,232,24,15,0,0,269,386,43,21,0,0,456,518,66,57,0,0,640,1818,307,150,0,0,2278,3239,385,144,0,0,3767,5032,278,99,0,7,5415,2285,106,31,0,0,2418,1656,56,28,0,0,1742,931,32,19,0,0,981,930,74,35,0,6,1041,17904,1461,621,4,9,20003
50702,210,47,28,0,0,279,73,13,13,0,0,94,51,21,3,0,0,67,79,20,12,0,0,110,100,25,25,0,0,151,311,80,102,0,0,496,381,102,93,0,0,575,812,185,89,0,0,1087,517,108,48,0,0,680,618,110,53,0,0,778,569,71,49,0,0,691,234,51,35,0,0,321,3954,814,560,10,3,5343
50703,252,0,6,0,0,261,121,0,4,0,0,128,104,3,3,0,0,111,203,0,3,0,0,212,366,15,16,0,0,398,1416,29,27,0,0,1464,1949,21,11,0,4,1979,2118,17,8,0,0,2146,696,3,0,0,0,705,378,3,0,0,0,379,221,0,0,0,0,226,418,7,0,0,0,421,8236,105,80,0,5,8429
50704,665,90,20,0,0,772,181,23,9,0,0,207,175,26,8,0,0,205,222,54,6,0,0,284,301,63,24,0,0,383,851,245,77,0,0,1170,1008,356,109,0,0,1478,2144,449,79,0,0,2674,1628,196,40,0,0,1868,1907,180,23,0,3,2107,1728,141,22,0,4,1898,667,109,23,0,0,799,11477,1935,431,0,7,13851
50705,689,37,11,0,0,733,312,15,6,0,0,333,253,8,4,0,0,273,511,34,11,5,0,557,758,52,26,0,0,835,3432,109,55,3,3,3603,5164,78,33,0,9,5277,6047,59,26,5,14,6146,2052,11,17,0,0,2079,1221,12,8,0,0,1243,744,6,6,0,0,756,1278,18,7,0,0,1305,22451,432,215,14,22,23137
50901,412,10,0,0,0,427,219,7,0,0,0,227,182,12,0,0,0,189,360,12,0,0,0,378,446,10,3,3,0,460,1362,29,0,3,5,1404,1372,20,0,5,0,1390,1237,20,0,0,8,1264,405,11,0,0,0,422,290,14,0,0,0,300,189,3,0,0,0,197,385,4,0,5,0,399,6859,153,10,17,20,7059
50902,482,4,0,5,0,489,228,0,0,0,0,229,251,3,0,0,5,257,407,6,0,0,0,416,476,5,0,4,0,486,1120,4,0,4,3,1133,1012,0,0,3,5,1025,1059,4,0,5,4,1072,508,0,0,4,6,510,350,0,0,0,0,350,209,0,0,0,3,216,388,5,0,4,0,398,6487,29,9,34,29,6586
50903,176,0,0,0,0,176,82,0,0,0,0,83,91,0,0,0,0,91,172,0,0,0,0,173,170,0,0,0,0,175,365,0,0,0,0,366,251,0,0,0,0,258,186,0,0,0,0,189,68,0,0,0,0,70,49,0,0,0,0,50,42,0,0,0,0,42,131,4,0,0,0,131,1788,5,0,4,4,1805
