SA3_CODE_2021,OneMeth_Train_M,OneMeth_Train_F,OneMeth_Train_P,OneMeth_Bus_M,OneMeth_Bus_F,OneMeth_Bus_P,OneMeth_Ferry_M,OneMeth_Ferry_F,OneMeth_Ferry_P,OneMeth_Tram_lt_rail_M,OneMeth_Tram_lt_rail_F,OneMeth_Tram_lt_rail_P,OneMeth_Taxi_rs_serv_M,OneMeth_Taxi_rs_serv_F,OneMeth_Taxi_rs_serv_P,OneMeth_Car_as_driver_M,OneMeth_Car_as_driver_F,OneMeth_Car_as_driver_P,OneMeth_Car_as_passenger_M,OneMeth_Car_as_passenger_F,OneMeth_Car_as_passenger_P,OneMeth_Truck_M,OneMeth_Truck_F,OneMeth_Truck_P,OneMeth_Motorbike_scooter_M,OneMeth_Motorbike_scooter_F,OneMeth_Motorbike_scooter_P,OneMeth_Bicycle_M,OneMeth_Bicycle_F,OneMeth_Bicycle_P,OneMeth_Other_M,OneMeth_Other_F,OneMeth_Other_P,OneMeth_Walked_only_M,OneMeth_Walked_only_F,OneMeth_Walked_only_P,OneMeth_Tot_OneMeth_M,OneMeth_Tot_OneMeth_F,OneMeth_Tot_OneMeth_P,TwoMeth_Train_Bus_M,TwoMeth_Train_Bus_F,TwoMeth_Train_Bus_P,TwoMeth_Train_Ferry_M,TwoMeth_Train_Ferry_F,TwoMeth_Train_Ferry_P,TwoMeth_Trn_Trm_lt_rl_M,TwoMeth_Trn_Trm_lt_rl_F,TwoMeth_Trn_Trm_lt_rl_P,TwoMeth_Train_Car_as_drvr_M,TwoMeth_Train_Car_as_drvr_F,TwoMeth_Train_Car_as_drvr_P,TwoMeth_Trn_Car_as_pass_M,TwoMeth_Trn_Car_as_pass_F,TwoMeth_Trn_Car_as_pass_P,TwoMeth_Train_Other_M,TwoMeth_Train_Other_F,TwoMeth_Train_Other_P,TwoMeth_Train_Tot_M,TwoMeth_Train_Tot_F,TwoMeth_Train_Tot_P,TwoMeth_Bus_Ferry_M,TwoMeth_Bus_Ferry_F,TwoMeth_Bus_Ferry_P,TwoMeth_Bus_Trm_lt_rl_M,TwoMeth_Bus_Trm_lt_rl_F,TwoMeth_Bus_Trm_lt_rl_P,TwoMeth_Bus_Car_as_driver_M,TwoMeth_Bus_Car_as_driver_F,TwoMeth_Bus_Car_as_driver_P,TwoMeth_Bus_Car_as_pass_M,TwoMeth_Bus_Car_as_pass_F,TwoMeth_Bus_Car_as_pass_P,TwoMeth_Bus_Other_M,TwoMeth_Bus_Other_F,TwoMeth_Bus_Other_P,TwoMeth_Bus_Tot_M,TwoMeth_Bus_Tot_F,TwoMeth_Bus_Tot_P,TwoMeth_Other_TwoMeth_M,TwoMeth_Other_TwoMeth_F,TwoMeth_Other_TwoMeth_P,TwoMeth_Tot_TwoMeth_M,TwoMeth_Tot_TwoMeth_F,TwoMeth_Tot_TwoMeth_P,ThreeMeth_Trn_2_othr_mthd_M,ThreeMeth_Trn_2_othr_mthd_F,ThreeMeth_Trn_2_othr_mthd_P,ThreMth_Bu_2_ot_met_exc_tra_M,ThreMth_Bu_2_ot_met_exc_tra_F,ThreMth_Bu_2_ot_met_exc_tra_P,ThreeMeth_Oth_ThreeMeth_M,ThreeMeth_Oth_ThreeMeth_F,ThreeMeth_Oth_ThreeMeth_P,ThreeMeth_Tot_ThreeMeth_M,ThreeMeth_Tot_ThreeMeth_F,ThreeMeth_Tot_ThreeMeth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Meth_travel_to_work_NS_M,Meth_travel_to_work_NS_F,Meth_travel_to_work_NS_P,Tot_M,Tot_F,Tot_P
30905,51,21,76,12,27,43,3,0,8,0,0,0,9,13,17,5828,5565,11391,256,374,637,147,3,147,69,10,77,32,4,40,40,16,57,76,81,160,6536,6131,12660,6,0,12,0,0,0,0,4,5,21,9,29,5,0,5,6,0,9,37,16,44,0,0,0,0,0,0,6,5,7,0,4,10,0,0,0,10,7,15,58,33,88,94,59,149,5,11,13,3,0,5,3,0,3,8,12,19,1248,1612,2859,788,1178,1968,33,31,56,8707,9013,17723
30906,86,56,142,63,84,145,8,0,8,10,34,44,18,19,41,12206,10827,23031,641,729,1378,277,8,281,163,14,179,62,10,68,116,47,158,160,151,310,13804,11978,25790,20,20,44,0,0,0,0,0,0,25,18,47,12,7,14,9,4,7,65,50,113,0,0,0,13,14,25,6,6,4,4,12,17,3,0,4,22,27,51,138,126,263,223,203,431,22,12,37,11,8,18,0,6,3,37,27,65,1723,2463,4188,1448,2368,3816,80,71,149,17318,17115,34431
30907,313,307,614,65,73,135,11,6,19,48,115,161,42,50,86,27562,23373,50939,1439,1659,3102,678,15,691,363,36,401,83,29,112,243,117,361,284,262,546,31119,26045,57165,55,68,121,0,0,0,10,18,23,113,98,209,17,28,40,20,11,32,214,212,433,0,0,0,3,9,13,12,9,15,7,13,18,3,5,3,28,30,53,316,279,595,556,522,1084,83,102,185,4,11,21,14,0,11,101,118,219,4419,6120,10537,2953,5004,7959,150,143,302,39311,37949,77261
30908,101,65,163,91,108,197,9,0,11,3,4,9,33,40,76,8583,8421,17005,428,636,1069,112,0,112,121,21,144,136,44,174,89,43,126,217,220,438,9911,9605,19516,22,10,34,0,0,0,3,4,6,25,9,37,8,0,7,7,5,8,61,33,98,0,0,0,10,8,18,10,8,10,6,17,18,0,3,9,22,34,54,95,66,161,180,132,313,9,20,26,6,8,14,0,0,3,16,30,50,1749,2135,3883,1075,1828,2900,48,63,112,12980,13793,26771
30909,102,85,188,106,190,298,4,0,6,274,411,678,54,81,138,9777,8415,18195,512,910,1422,136,0,135,190,39,226,185,69,259,109,53,169,509,652,1159,11956,10909,22867,16,23,43,0,0,0,20,24,39,25,14,40,3,8,9,8,6,7,71,77,144,0,0,0,51,77,122,0,3,3,7,15,20,3,5,10,58,102,161,146,116,261,277,289,559,21,41,57,20,27,50,10,11,23,52,75,126,1450,1818,3268,1438,2191,3633,104,67,174,15283,15345,30634
30910,55,70,135,77,116,189,0,3,0,198,313,514,51,38,90,6503,5114,11614,293,531,824,66,6,71,130,24,152,194,76,270,103,62,165,607,605,1217,8283,6963,15242,24,28,53,0,0,0,13,11,16,15,8,28,0,3,3,3,3,9,62,55,115,0,0,0,56,94,146,3,6,11,0,10,10,6,6,17,65,112,183,86,77,164,219,242,461,14,16,35,9,25,38,7,3,16,38,46,87,1794,1843,3636,1043,1500,2544,59,65,121,11431,10656,22084
31001,449,533,978,201,330,526,0,0,0,0,0,0,66,71,133,11231,8599,19836,749,1314,2060,180,4,183,179,13,187,85,15,103,102,39,142,141,161,303,13373,11089,24463,80,94,168,0,0,0,0,0,0,131,116,243,20,27,52,15,9,24,240,244,488,0,0,0,0,0,0,24,18,45,16,30,46,3,5,11,47,62,108,145,108,250,437,416,851,48,56,107,8,15,27,3,0,10,64,76,139,1999,2345,4345,1170,1875,3040,93,77,175,17135,15874,33007
31002,42,37,84,40,30,66,3,0,3,0,0,0,3,3,12,9631,8408,18031,578,619,1197,534,19,554,144,14,159,50,13,64,110,44,154,337,280,615,11463,9473,20940,4,15,17,0,0,0,0,0,0,28,57,85,4,7,11,3,3,6,37,82,119,0,0,0,0,0,0,5,7,13,0,3,4,0,0,6,9,11,18,117,48,161,161,140,304,8,6,15,3,0,3,8,5,12,16,10,25,1525,1958,3478,1205,1766,2970,108,107,215,14482,13454,27933
31003,319,377,698,78,104,179,4,3,3,0,0,0,48,59,106,18242,15819,34060,1115,1307,2417,425,12,441,352,21,374,74,30,105,132,73,207,230,316,545,21020,18123,39143,40,63,104,0,0,0,0,0,0,124,155,279,23,40,63,30,10,44,217,266,488,0,0,0,0,0,0,16,11,28,9,19,26,9,4,13,32,31,65,207,108,317,453,409,865,42,44,85,4,4,9,3,5,15,52,54,106,2395,3480,5877,2289,3612,5894,132,102,234,26349,25773,52123
31004,559,696,1250,53,74,133,5,0,7,4,0,7,73,64,137,17315,13727,31041,1122,1424,2545,326,11,342,311,23,330,64,8,75,144,72,215,110,151,261,20079,16258,36342,79,109,188,0,0,0,0,0,0,164,178,345,28,68,95,31,18,52,306,376,682,0,0,0,0,0,0,11,7,20,10,14,25,3,7,14,25,37,55,186,132,318,517,541,1060,48,82,139,0,7,8,7,5,15,60,94,161,2542,3543,6088,1856,2948,4809,131,106,238,25197,23501,48698
31101,0,0,0,4,3,11,0,0,0,0,0,0,0,4,4,1996,1687,3685,97,135,231,82,5,91,23,4,27,10,0,10,31,15,46,88,72,159,2337,1924,4265,0,0,0,0,0,0,0,0,0,5,3,9,0,0,0,0,0,0,5,3,9,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,6,8,13,24,6,30,32,16,51,0,0,0,0,0,0,6,4,6,6,5,8,316,408,725,227,376,602,29,47,80,2952,2769,5725
31102,111,160,271,31,55,83,0,0,0,0,0,4,29,26,54,7488,5957,13444,481,510,995,201,4,210,126,12,135,26,4,27,64,25,89,67,97,171,8630,6851,15482,6,44,53,0,0,0,7,10,21,26,38,61,12,14,27,19,10,28,76,118,193,0,0,0,0,0,0,5,15,20,0,13,13,5,0,5,12,29,37,82,63,147,162,204,370,9,29,38,0,3,9,6,0,3,13,32,47,678,1108,1787,723,1216,1946,57,45,100,10268,9461,19730
31103,88,94,183,188,364,555,4,0,3,0,0,0,59,53,106,15731,12175,27905,1072,1172,2241,597,13,612,267,20,285,39,12,51,104,55,159,130,136,264,18269,14096,32365,17,21,40,0,0,0,0,0,0,49,55,102,9,11,14,9,8,18,86,98,183,0,0,0,0,0,0,36,62,100,19,42,61,3,3,13,61,108,171,197,99,295,344,303,644,31,37,66,12,15,28,9,3,11,48,53,100,1177,2273,3447,1408,2234,3640,105,81,189,21351,19041,40394
31104,36,48,88,42,46,91,5,0,6,0,0,0,4,0,7,10902,8937,19845,496,592,1094,618,22,636,152,6,165,9,0,17,81,36,119,102,96,201,12461,9800,22257,5,11,12,0,0,0,0,0,0,60,52,113,7,6,13,4,0,4,75,69,143,0,0,0,0,0,0,23,55,83,3,9,16,0,0,0,30,71,98,114,75,187,223,209,429,10,9,23,4,0,4,7,0,6,17,17,37,1276,2296,3570,1199,1763,2957,49,45,100,15231,14127,29349
31105,116,145,266,147,240,389,0,3,5,0,0,0,34,29,66,10571,8366,18940,613,729,1342,307,9,318,141,14,152,41,13,50,67,44,108,94,146,242,12135,9739,21880,16,32,47,0,0,0,0,3,3,20,18,38,7,10,16,8,6,10,49,70,119,0,0,0,0,0,0,39,53,97,9,27,34,6,9,9,57,88,144,125,60,186,233,217,451,25,22,53,0,4,5,5,0,5,31,31,64,1400,2172,3567,1034,1821,2851,51,62,113,14882,14042,28924
31106,117,105,229,316,496,811,0,0,0,0,0,0,76,67,141,11830,8506,20333,816,975,1793,283,11,291,199,17,209,68,18,84,111,57,164,146,171,321,13968,10419,24386,27,46,73,0,0,0,0,0,0,18,28,44,7,11,19,12,9,20,69,86,157,0,0,0,0,0,0,67,87,150,22,36,58,9,9,19,96,132,229,132,71,209,295,297,588,24,22,48,6,12,16,5,0,5,33,32,69,1669,2171,3835,1183,1880,3063,122,77,200,17271,14875,32135
31201,5,0,6,848,225,1079,4,0,8,0,0,0,4,3,15,7532,4825,12362,983,666,1654,192,11,202,67,17,85,49,26,76,305,103,409,579,527,1110,10579,6428,17005,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,10,0,10,14,0,14,0,0,0,0,0,0,46,17,62,8,3,6,28,13,36,81,26,105,197,62,260,287,93,376,9,3,12,29,0,33,17,0,19,53,9,60,490,705,1192,1125,855,1979,86,61,152,12624,8141,20766
31202,5,4,6,395,163,562,18,0,22,0,0,0,71,66,139,21466,19874,41339,1406,1522,2929,415,9,425,267,22,290,236,72,302,154,92,249,577,579,1152,25007,22406,47411,0,0,3,0,0,0,0,0,0,4,3,12,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,55,5,61,11,19,25,0,9,10,71,24,100,198,120,318,282,151,425,0,5,3,11,6,22,16,5,26,33,12,46,1166,1967,3135,3278,3403,6680,192,148,342,29956,28084,58041
31203,3,0,3,122,126,254,62,39,98,0,0,0,21,19,39,3498,3078,6576,266,313,582,80,9,94,55,20,72,75,27,104,208,165,372,569,687,1250,4961,4481,9447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,7,0,9,8,7,21,0,4,3,15,16,32,120,63,183,142,77,215,0,0,3,10,5,17,13,0,17,24,7,29,420,640,1059,1019,1063,2081,37,45,83,6602,6327,12925
31301,32,19,56,22,23,43,0,0,0,0,0,0,0,3,5,3752,3475,7229,219,291,509,143,5,147,65,5,77,32,22,57,37,22,57,89,114,205,4392,3980,8373,8,12,21,0,0,0,0,0,0,33,35,65,0,6,8,0,0,0,44,45,89,0,0,0,0,0,0,3,0,3,3,4,6,0,0,0,12,8,18,42,27,78,97,86,182,4,4,8,4,0,4,0,0,0,4,4,16,714,996,1712,639,845,1485,49,45,97,5902,5963,11863
31302,284,276,560,46,55,99,3,3,0,0,0,0,26,47,66,11387,10137,21524,885,1162,2044,502,15,514,215,20,234,55,23,75,109,50,160,215,234,440,13723,12012,25735,46,39,84,0,0,0,0,0,0,67,83,146,23,19,45,22,12,35,165,149,305,0,0,0,0,0,0,7,3,8,7,6,14,3,5,6,14,15,28,152,73,222,330,233,559,36,24,63,0,3,5,6,4,11,43,37,80,1216,1872,3090,1457,2277,3733,81,66,144,16844,16499,33346
31303,4,11,14,27,7,30,0,0,0,0,0,0,0,4,4,1935,1648,3585,137,190,331,103,4,109,23,8,32,4,0,8,20,7,29,66,57,123,2331,1931,4264,0,0,0,0,0,0,0,0,0,12,18,29,0,0,0,0,0,0,12,19,28,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,6,25,14,36,47,34,77,5,0,5,0,0,0,0,0,0,0,0,4,337,446,784,329,405,733,36,20,61,3081,2834,5919
31304,343,369,716,30,57,87,0,0,6,0,0,0,19,24,41,10688,9354,20044,691,742,1433,409,4,419,210,11,229,50,14,62,105,38,140,125,152,281,12676,10772,23445,42,46,86,0,0,0,0,0,0,90,85,179,10,32,45,19,9,29,165,174,337,0,0,0,0,0,0,11,3,14,3,7,9,4,0,5,11,12,20,129,57,182,300,238,542,31,35,62,3,0,10,5,0,5,38,36,74,1598,2313,3908,1467,2229,3693,77,74,150,16151,15667,31817
31305,172,202,375,57,106,161,9,7,10,3,0,3,32,42,66,8565,7701,16262,493,669,1164,219,11,228,206,19,229,124,34,155,101,55,156,257,336,590,10235,9184,19412,47,60,114,0,0,0,0,0,0,94,101,192,15,11,28,15,5,24,176,171,349,0,0,0,0,0,0,8,14,18,0,11,14,3,7,10,10,33,41,97,46,142,284,255,534,20,26,46,0,4,4,0,5,6,26,31,55,1578,2222,3803,1224,1896,3120,66,68,134,13409,13653,27061
31401,461,476,944,104,121,224,4,0,11,3,0,3,28,26,52,14229,12597,26829,627,877,1501,418,8,422,320,28,351,109,25,129,98,57,153,155,179,336,16558,14391,30948,36,37,76,0,0,0,0,0,0,258,220,478,28,34,64,26,3,32,354,296,645,0,0,0,0,0,0,18,28,44,4,13,20,3,6,5,28,49,78,114,55,171,496,401,899,26,29,54,0,0,0,5,3,5,32,31,64,4678,5336,10020,2103,3461,5569,51,59,116,23931,23685,47613
31402,633,669,1305,51,78,124,5,0,4,3,0,4,62,41,108,14236,12571,26808,714,1119,1832,264,0,263,331,29,359,52,26,71,137,57,194,131,174,309,16624,14762,31388,67,97,165,0,0,0,0,0,0,161,183,339,26,40,65,47,12,60,305,330,637,0,0,0,0,0,0,10,11,21,11,18,23,6,6,12,22,37,59,147,97,243,479,460,938,39,40,84,4,3,8,3,4,8,47,47,99,2769,3351,6126,1850,3035,4888,80,70,152,21852,21739,43592
31403,393,431,821,25,42,73,0,0,0,0,0,0,16,23,38,6188,5065,11251,344,433,778,124,5,124,185,11,198,54,14,68,59,34,90,87,105,186,7472,6160,13635,50,55,104,0,0,0,0,0,0,67,77,142,20,31,55,32,10,49,169,178,347,0,0,0,0,0,0,4,4,11,3,5,11,5,4,5,10,17,24,72,32,109,256,225,482,16,40,57,0,0,0,3,0,6,21,47,71,1038,1414,2455,807,1300,2104,29,36,64,9627,9183,18807
31501,0,0,0,144,60,205,40,34,74,0,0,0,10,19,28,3221,2483,5708,419,566,981,104,4,107,35,6,45,81,47,130,288,104,387,1009,1279,2285,5358,4599,9959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,14,38,0,0,0,3,3,3,0,4,10,4,0,4,29,20,51,105,63,161,133,85,216,0,0,0,31,12,44,6,9,18,36,18,60,476,477,951,899,905,1803,182,135,319,7087,6220,13305
31502,4,0,4,401,68,468,0,0,8,0,0,0,30,42,73,5133,4163,9298,647,576,1221,136,10,144,127,11,131,85,36,118,350,109,458,843,794,1631,7748,5799,13546,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,5,0,11,7,5,15,47,7,55,68,14,75,118,60,179,186,76,262,0,4,4,49,9,60,7,9,14,59,20,81,426,521,945,926,840,1770,118,78,193,9461,7332,16797
31503,0,0,0,3,7,9,4,0,4,3,0,3,0,0,3,2462,2374,4839,208,218,425,121,7,130,48,5,55,60,46,109,102,76,187,594,617,1217,3608,3371,6970,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,15,57,47,22,67,0,0,0,0,0,0,14,5,20,14,5,20,723,675,1394,415,518,930,68,47,116,4864,4628,9497
31601,18,13,31,88,116,204,0,0,0,0,0,0,11,20,32,8932,8888,17816,443,677,1122,178,4,182,121,3,129,125,29,150,105,28,133,139,170,305,10167,9943,20110,3,0,0,0,0,0,0,0,0,17,17,33,3,0,3,0,0,0,22,18,33,0,0,0,0,0,0,7,0,10,4,14,22,6,0,7,19,16,40,86,56,147,125,90,219,4,0,7,11,0,11,4,3,7,12,7,24,1842,2397,4237,1268,2159,3426,60,58,117,13476,14656,28131
31602,46,19,69,195,153,353,3,0,6,3,0,3,30,22,59,14091,13488,27578,746,1025,1779,240,6,245,169,20,190,346,202,546,146,61,212,336,497,833,16362,15504,31869,8,7,11,0,0,0,0,0,0,40,25,70,0,0,0,0,0,0,46,34,79,0,0,0,0,0,0,10,10,21,8,21,32,0,7,9,19,39,63,173,83,258,238,155,391,3,7,8,5,6,16,9,5,12,20,13,34,2549,3504,6055,2103,3267,5372,106,92,193,21374,22541,43912
31603,9,7,16,138,190,325,10,0,8,0,0,0,16,22,42,9649,8957,18601,462,644,1107,159,3,160,139,21,155,222,122,347,126,71,195,418,499,921,11355,10538,21889,0,6,6,0,0,0,0,0,0,11,4,25,4,0,3,0,0,5,19,17,28,0,0,0,0,0,0,4,10,9,13,24,34,7,6,8,18,31,53,97,59,151,130,102,236,0,0,10,6,10,15,7,4,10,19,15,34,2141,2688,4829,1481,2205,3678,77,81,161,15201,15625,30825
31605,11,3,10,59,95,158,4,0,4,0,0,0,9,11,15,5924,5632,11554,347,477,822,85,3,85,153,29,179,137,72,207,91,48,138,221,235,456,7030,6612,13645,0,0,6,0,0,0,0,0,0,9,3,10,0,0,0,0,0,0,12,8,18,0,0,0,0,0,0,0,3,9,0,9,10,12,3,15,18,15,30,74,37,103,104,57,153,0,5,3,4,0,4,3,3,10,6,6,14,2083,2404,4487,1192,1579,2773,40,55,99,10451,10713,21161
31606,79,67,150,34,35,65,4,4,4,0,0,0,9,3,13,8566,7957,16521,451,538,987,320,14,330,116,14,132,54,12,63,109,39,149,288,262,553,10020,8946,18963,10,10,24,0,0,0,0,0,0,21,14,37,9,6,13,8,0,7,45,25,74,0,0,0,0,0,0,3,3,3,3,3,9,4,0,4,10,6,13,83,37,112,132,69,202,6,5,8,11,0,9,0,3,7,14,12,25,1830,2390,4220,1349,2055,3405,86,91,178,13442,13557,26991
31607,13,10,29,65,52,116,3,0,5,0,0,0,9,19,29,7981,7230,15207,396,445,843,268,0,273,101,9,109,45,11,47,95,33,129,161,190,347,9130,8003,17132,4,5,5,0,0,0,0,0,0,3,0,8,0,0,0,0,0,5,11,7,18,0,0,0,0,0,0,3,3,5,5,9,17,7,6,10,16,16,31,72,42,109,95,62,160,6,0,10,9,4,12,8,0,4,13,10,21,1163,1735,2896,1071,1622,2695,63,49,114,11533,11479,23010
31608,0,0,0,12,13,28,0,0,0,0,0,0,3,0,7,3284,3044,6328,176,203,381,117,3,118,30,3,40,12,3,19,45,13,59,112,115,225,3800,3405,7208,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,9,3,14,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,3,8,9,28,10,44,45,22,64,0,0,0,0,0,0,0,0,0,0,0,0,830,1045,1870,543,731,1274,53,48,95,5270,5251,10518
31701,7,4,15,110,148,260,3,3,6,0,0,4,149,185,334,27261,25268,52532,1867,2624,4496,582,9,595,363,32,390,293,90,378,215,108,316,948,774,1721,31799,29248,61043,3,0,5,0,0,0,0,0,0,9,6,13,0,0,0,0,0,0,13,12,24,0,0,0,0,0,0,24,11,39,7,21,27,10,15,24,41,46,90,299,191,489,350,242,593,0,0,3,9,9,20,14,4,21,20,18,47,2330,3260,5588,2774,4608,7381,149,156,309,37426,37535,74959
31801,0,0,0,226,67,289,0,0,9,0,0,0,0,16,16,5890,5507,11399,478,537,1019,311,14,321,81,20,100,75,23,93,132,42,173,553,453,1005,7750,6670,14421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,42,5,3,10,4,4,9,54,15,63,87,30,117,135,44,182,0,0,0,5,0,5,4,4,9,12,4,11,673,783,1451,733,918,1649,131,101,228,9437,8510,17947
31802,10,4,8,330,291,620,31,20,46,0,0,0,117,134,252,33141,33000,66140,2032,2911,4942,572,21,592,814,89,908,683,243,925,443,176,614,1004,880,1894,39172,37761,76937,0,0,0,0,0,0,0,0,0,9,7,10,5,0,5,0,0,0,10,9,19,3,9,8,0,0,0,32,13,39,17,42,56,18,20,41,66,83,148,508,336,852,586,431,1018,4,4,5,24,21,40,42,25,65,67,41,111,1977,2939,4914,4362,5848,10211,198,145,346,46363,47173,93538
31901,0,0,4,112,80,196,5,3,11,3,0,3,29,38,68,13245,12999,26248,1077,1358,2436,312,12,318,213,16,228,138,47,183,114,55,167,441,420,857,15688,15030,30719,0,0,0,0,0,0,0,0,0,6,7,7,0,0,0,0,0,0,4,7,8,0,0,0,0,0,0,19,3,23,0,3,9,3,4,9,24,11,36,126,70,203,156,89,238,0,3,3,4,3,10,3,4,6,10,8,16,949,1265,2218,1574,2187,3762,135,107,243,18518,18679,37193
31902,5,0,0,146,40,194,6,0,6,0,0,0,8,6,19,5921,5666,11589,518,616,1139,215,10,226,76,12,90,58,18,71,106,38,146,498,463,962,7562,6874,14433,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,5,4,4,0,0,0,0,0,0,22,7,26,0,5,3,3,4,7,28,13,39,72,34,107,98,48,146,0,0,0,4,4,5,3,0,5,4,3,7,1036,991,2023,722,948,1665,132,96,230,9555,8951,18509
31903,4,4,9,43,17,67,3,0,4,0,0,0,19,20,32,6844,6444,13290,492,550,1044,302,11,311,79,9,88,42,8,47,100,37,137,288,262,553,8217,7362,15577,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,3,3,7,0,4,4,0,0,0,9,9,11,56,39,96,62,44,109,5,0,7,3,0,3,0,3,3,9,3,20,936,1214,2152,994,1312,2306,84,77,162,10302,10018,20323
31904,6,0,5,31,20,53,6,4,11,0,0,0,20,23,41,7309,7879,15190,506,729,1243,173,4,178,128,12,142,119,60,177,86,33,117,190,230,421,8583,9001,17580,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,3,0,3,0,0,0,3,6,7,4,4,10,0,0,0,13,7,22,103,75,174,116,83,203,0,0,0,0,3,4,6,3,9,12,8,14,655,964,1623,1093,1536,2625,68,86,157,10533,11669,22202
31905,0,3,9,28,21,54,0,0,3,0,0,0,9,15,20,5229,5219,10450,384,433,819,209,3,210,112,10,121,88,26,114,44,25,68,250,244,492,6349,6005,12350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,6,3,3,7,0,0,0,7,4,11,61,31,97,69,37,110,0,0,0,6,0,0,5,0,3,3,4,4,503,655,1158,870,1096,1963,67,66,132,7876,7855,15727
39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,10,0,10,0,0,0,0,0,0,57,0,57,3,0,0,75,5,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,11,0,0,0,90,13,99
40101,29,26,56,456,621,1076,0,0,3,123,142,268,64,74,136,2460,1748,4205,173,280,455,9,0,8,74,22,96,257,109,366,86,44,130,1600,1518,3120,5322,4583,9905,9,6,16,0,0,0,3,0,5,0,4,4,0,0,0,0,0,0,15,15,29,0,0,0,16,34,45,9,8,21,9,16,24,18,20,45,46,79,125,43,50,91,102,143,245,13,8,20,10,10,19,9,3,8,28,20,51,935,809,1743,670,931,1603,24,17,49,7089,6505,13592
40102,3,0,10,357,456,815,4,0,4,0,0,0,11,8,23,13645,11991,25635,577,832,1409,227,3,233,117,9,129,82,19,101,109,42,147,425,323,752,15557,13694,29250,0,0,0,0,0,0,0,0,0,9,8,11,0,0,0,0,0,0,7,8,12,0,0,0,0,3,3,94,126,218,27,25,55,14,9,24,137,164,301,146,83,232,287,259,548,3,7,9,13,0,11,0,0,0,14,10,18,2549,2915,5463,1729,2927,4656,119,87,209,20254,19890,40145
40103,0,3,10,478,554,1027,0,0,0,3,0,6,25,24,55,6793,6047,12836,347,678,1026,39,0,39,69,5,79,367,136,501,71,27,95,221,236,462,8421,7716,16134,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,15,0,0,0,7,0,9,22,29,46,19,46,66,10,8,15,53,84,137,69,49,121,134,141,276,0,0,6,8,11,19,0,0,4,16,13,31,1763,1709,3477,794,1390,2182,27,31,55,11153,10994,22147
40104,4,0,4,811,1081,1888,0,0,0,4,0,4,43,41,89,9423,7792,17220,445,824,1266,110,0,110,74,12,79,146,41,186,105,20,125,95,117,215,11260,9933,21192,15,9,24,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,14,19,33,0,0,0,8,12,18,100,131,226,28,46,67,15,4,21,148,191,337,86,55,148,250,264,515,0,5,8,9,28,43,0,0,0,14,31,52,1382,1485,2873,930,1722,2646,41,44,81,13879,13478,27359
40105,4,3,11,537,731,1267,0,0,0,7,9,14,47,53,103,5813,4876,10691,266,592,857,50,0,55,85,5,92,395,177,571,43,18,62,371,378,747,7620,6845,14463,14,3,22,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,13,11,27,0,0,0,8,14,20,18,28,44,7,34,38,24,31,50,60,104,166,47,63,107,126,175,301,6,6,10,11,10,18,4,0,4,19,16,35,1185,1244,2433,713,1236,1948,32,30,63,9689,9542,19232
