SA3_CODE_2021,Afghanistan_Before_1951,Afghanistan_1951_1960,Afghanistan_1961_1970,Afghanistan_1971_1980,Afghanistan_1981_1990,Afghanistan_1991_2000,Afghanistan_2001_2010,Afghanistan_2011_2015,Afghanistan_2016,Afghanistan_2017,Afghanistan_2018,Afghanistan_2019,Afghanistan_2020,Afghanistan_2021,Afghanistan_Yr_arrival_ns,Afghanistan_Tot,Bangladesh_Before_1951,Bangladesh_1951_1960,Bangladesh_1961_1970,Bangladesh_1971_1980,Bangladesh_1981_1990,Bangladesh_1991_2000,Bangladesh_2001_2010,Bangladesh_2011_2015,Bangladesh_2016,Bangladesh_2017,Bangladesh_2018,Bangladesh_2019,Bangladesh_2020,Bangladesh_2021,Bangladesh_Yr_arr_ns,Bangladesh_Tot,Canada_Before_1951,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2010,Canada_2011_2015,Canada_2016,Canada_2017,Canada_2018,Canada_2019,Canada_2020,Canada_2021,Canada_Yr_arrival_ns,Canada_Tot,Ch_ex_SARs_Taiw_Before_1951,Ch_ex_SARs_Taiw_1951_1960,Ch_ex_SARs_Taiw_1961_1970,Ch_ex_SARs_Taiw_1971_1980,Ch_ex_SARs_Taiw_1981_1990,Ch_ex_SARs_Taiw_1991_2000,Ch_ex_SARs_Taiw_2001_2010,Ch_ex_SARs_Taiw_2011_2015,Ch_ex_SARs_Taiw_2016,Ch_ex_SARs_Taiw_2017,Ch_ex_SARs_Taiw_2018,Ch_ex_SARs_Taiw_2019,Ch_ex_SARs_Taiw_2020,Ch_ex_SARs_Taiw_2021,Ch_ex_SARs_Taiw_Yr_arr_ns,Ch_ex_SARs_Taiw_Tot,Croatia_Before_1951,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2010,Croatia_2011_2015,Croatia_2016,Croatia_2017,Croatia_2018,Croatia_2019,Croatia_2020,Croatia_2021,Croatia_Yr_arrival_ns,Croatia_Tot,Egypt_Before_1951,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2010,Egypt_2011_2015,Egypt_2016,Egypt_2017,Egypt_2018,Egypt_2019,Egypt_2020,Egypt_2021,Egypt_Yr_arrival_ns,Egypt_Tot,Fiji_Before_1951,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2010,Fiji_2011_2015,Fiji_2016,Fiji_2017,Fiji_2018,Fiji_2019,Fiji_2020,Fiji_2021,Fiji_Yr_arrival_ns,Fiji_Tot,Germany_Before_1951,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2010,Germany_2011_2015,Germany_2016,Germany_2017,Germany_2018,Germany_2019,Germany_2020,Germany_2021,Germany_Yr_arr_ns,Germany_Tot,Greece_Before_1951,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2010,Greece_2011_2015,Greece_2016,Greece_2017,Greece_2018,Greece_2019,Greece_2020,Greece_2021,Greece_Yr_arrival_ns,Greece_Tot,Ho_Ko_SAR_China_Before_1951,Ho_Ko_SAR_China_1951_1960,Ho_Ko_SAR_China_1961_1970,Ho_Ko_SAR_China_1971_1980,Ho_Ko_SAR_China_1981_1990,Ho_Ko_SAR_China_1991_2000,Ho_Ko_SAR_China_2001_2010,Ho_Ko_SAR_China_2011_2015,Ho_Ko_SAR_China_2016,Ho_Ko_SAR_China_2017,Ho_Ko_SAR_China_2018,Ho_Ko_SAR_China_2019,Ho_Ko_SAR_China_2020,Ho_Ko_SAR_China_2021,Ho_Ko_SAR_China_arrival_ns,Ho_Ko_SAR_China_Tot,India_Before_1951,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2010,India_2011_2015,India_2016,India_2017,India_2018,India_2019,India_2020,India_2021,India_Yr_arr_ns,India_Tot,Indonesia_Before_1951,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2010,Indonesia_2011_2015,Indonesia_2016,Indonesia_2017,Indonesia_2018,Indonesia_2019,Indonesia_2020,Indonesia_2021,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1951,Iran_1951_1960,Iran_1961_1970,Iran_1971_1980,Iran_1981_1990,Iran_1991_2000,Iran_2001_2010,Iran_2011_2015
11601,0,0,0,0,36,190,372,166,46,42,18,25,9,14,12,928,0,0,0,5,55,211,377,167,31,28,37,24,12,5,11,963,0,4,6,9,13,21,18,16,5,0,5,7,4,0,0,103,0,15,17,56,406,563,930,440,104,111,106,85,22,9,59,2925,5,25,194,81,22,115,24,8,0,0,0,0,0,0,6,485,3,14,74,96,134,128,133,85,3,17,11,7,0,6,18,730,0,0,11,81,627,691,600,201,49,61,53,83,30,6,45,2545,104,85,52,27,26,27,21,9,0,0,8,3,0,0,12,382,3,59,200,56,26,9,5,26,0,0,0,0,0,0,11,399,0,3,10,48,154,134,72,30,17,5,4,12,6,0,4,504,5,0,48,107,279,1098,5957,3753,1157,1330,1846,2082,536,97,273,18576,0,6,0,54,113,199,179,57,17,10,17,13,4,0,8,671,0,0,4,18,57,102,174,241
11602,0,0,0,7,100,378,301,79,15,9,7,9,0,0,24,931,0,0,0,10,35,265,479,213,39,27,35,19,18,11,8,1152,0,0,4,17,23,19,41,31,5,0,6,7,0,0,0,154,0,3,19,22,188,370,1181,608,121,96,86,136,26,10,40,2926,0,9,59,26,12,35,7,3,0,0,0,0,0,0,0,156,4,10,52,42,83,82,135,113,33,57,21,16,8,0,8,667,0,6,4,43,446,555,542,173,23,16,31,35,12,0,19,1913,37,45,22,21,26,18,41,25,0,3,0,10,4,0,5,253,3,10,50,18,12,0,0,4,0,0,0,0,0,0,4,106,0,0,3,31,115,185,109,50,18,5,19,11,3,0,8,546,0,3,35,85,396,2052,9891,6127,1635,1513,1403,1298,492,96,307,25336,0,0,0,22,92,221,290,76,13,13,12,10,16,0,15,787,0,0,0,17,101,212,317,347
11603,0,0,0,6,43,224,307,188,73,23,20,33,26,14,14,963,0,0,0,0,23,151,497,260,43,64,32,20,15,5,10,1115,0,0,6,0,3,6,9,0,3,0,0,0,0,0,0,31,0,3,6,10,86,122,253,95,20,27,18,13,4,0,13,673,0,16,120,33,28,40,5,0,0,0,0,0,0,0,13,254,0,8,50,42,112,111,180,110,13,11,6,9,0,0,7,657,0,0,11,68,559,826,976,336,86,41,75,87,31,0,43,3144,50,39,38,13,9,13,11,10,0,0,0,0,0,0,9,194,0,14,80,27,12,14,10,3,0,0,0,0,0,0,3,170,0,6,5,9,37,25,17,5,5,0,4,0,0,0,0,109,0,0,24,48,137,371,2055,1001,205,167,207,240,77,8,47,4583,0,0,9,49,81,102,113,35,7,15,11,11,3,0,6,432,0,0,3,16,23,36,58,84
11701,0,0,0,0,6,4,10,3,0,0,0,0,0,0,3,36,0,0,0,8,70,247,276,142,36,48,33,27,25,9,15,920,0,0,0,6,5,12,26,21,5,3,8,0,7,0,3,94,3,7,13,42,237,310,933,999,327,328,257,303,98,18,90,3961,0,13,76,22,3,18,3,3,0,0,0,0,0,0,8,156,11,39,100,45,34,19,16,3,0,8,0,0,0,0,11,294,0,0,3,34,90,51,57,7,3,0,3,5,4,0,9,266,6,11,18,5,3,13,37,16,8,5,7,4,6,0,8,145,13,145,384,91,31,14,15,25,4,0,3,3,0,0,22,744,0,0,11,59,105,118,81,75,33,47,34,27,18,3,8,620,3,0,10,27,58,81,219,181,82,91,113,126,42,15,28,1074,0,0,5,65,197,445,667,560,187,222,264,262,103,3,95,3086,0,0,0,4,19,28,25,71
11702,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,3,7,11,19,10,0,9,4,0,0,0,3,69,0,4,5,23,23,27,33,36,11,3,7,9,8,0,4,188,4,9,11,36,198,173,158,60,16,20,15,16,6,0,19,739,0,9,30,8,6,8,3,0,0,0,0,0,0,0,3,77,0,9,34,15,5,3,3,0,0,0,0,0,0,0,4,86,0,0,4,24,65,23,14,11,0,0,0,3,0,0,3,151,9,8,26,16,26,22,53,25,4,5,7,9,4,0,8,222,3,233,813,144,35,9,8,35,0,4,0,3,0,0,74,1352,0,0,5,31,70,51,42,17,5,0,6,3,0,0,6,229,4,0,10,11,32,63,88,65,24,19,33,17,6,0,3,386,0,3,6,30,48,74,70,30,11,8,11,17,9,0,5,331,0,0,0,7,6,11,19,16
11703,0,0,0,0,4,16,9,8,0,0,0,9,0,34,0,85,0,0,0,3,23,53,74,53,26,23,36,38,20,7,9,367,0,7,28,74,82,106,219,224,52,51,99,129,80,32,21,1201,10,38,55,132,876,1642,3468,3363,1202,1465,1419,1813,765,100,368,16709,0,8,69,20,23,47,16,18,0,3,3,0,0,0,8,231,8,17,51,22,32,17,33,26,3,7,9,14,0,4,8,258,0,11,8,72,140,88,67,34,3,4,7,11,6,6,16,481,39,64,53,73,88,131,260,190,61,56,59,96,44,11,29,1252,7,142,328,58,24,24,13,37,9,7,10,8,4,0,27,698,0,15,54,188,473,477,352,321,113,131,92,127,127,59,49,2588,3,4,47,59,135,293,573,576,274,374,484,734,285,102,83,4025,0,3,14,73,170,584,890,1413,440,487,547,772,243,18,157,5813,0,0,9,23,104,87,187,233
11801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,3,9,13,8,8,0,0,3,3,0,0,45,3,10,42,55,46,70,116,127,33,33,41,54,19,0,14,664,36,65,25,43,239,307,509,291,78,64,74,80,63,5,52,1918,0,22,31,13,17,16,6,0,0,0,0,0,0,0,5,123,13,85,74,19,24,15,5,3,0,0,0,0,0,0,14,252,0,6,11,24,50,22,13,8,3,0,7,5,0,0,6,153,108,54,78,50,71,90,168,122,39,22,31,63,21,0,27,951,20,120,147,30,14,13,9,12,4,0,0,0,3,0,23,405,7,5,36,90,173,140,104,112,19,24,36,24,44,25,8,847,13,17,98,64,73,88,78,79,14,20,22,25,7,0,30,627,3,11,16,36,61,71,57,23,14,18,11,13,9,3,3,352,0,3,9,11,100,39,57,30
11802,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,18,0,0,0,7,19,69,66,25,18,14,22,21,10,4,10,282,0,0,19,49,44,69,141,91,17,19,34,26,19,11,13,539,18,54,48,100,541,588,811,557,216,276,282,468,127,16,89,4213,0,36,85,19,12,22,9,0,0,0,0,0,0,0,6,191,51,104,143,52,31,23,23,17,7,0,4,3,6,0,15,489,0,5,11,46,98,52,39,18,0,9,3,5,15,0,15,315,39,53,47,42,48,59,199,95,27,36,35,50,14,4,27,788,62,455,601,108,32,16,11,32,6,0,12,4,4,0,85,1434,7,15,56,143,315,301,150,84,35,34,30,45,41,18,33,1298,3,7,89,94,98,132,262,171,65,91,157,250,115,4,37,1571,3,3,21,107,338,529,415,191,53,93,76,108,54,9,50,2042,0,0,0,10,42,44,56,70
11901,0,0,0,0,14,60,116,40,12,16,16,10,0,5,3,298,0,0,0,5,43,243,807,389,72,109,85,65,37,8,23,1895,0,7,7,13,10,22,19,6,3,3,5,6,0,0,0,105,7,23,41,88,927,1214,2039,867,193,190,138,150,37,12,138,6068,0,30,136,51,16,30,13,4,0,0,0,0,0,0,16,308,15,42,154,148,264,254,409,252,60,69,63,35,9,3,51,1826,0,0,15,78,366,214,184,70,10,20,24,41,11,0,27,1065,91,82,50,20,31,14,37,14,3,4,3,0,0,0,13,376,13,297,891,246,94,42,43,108,5,13,11,9,3,0,72,1851,0,4,6,115,314,307,116,58,17,15,17,21,8,5,17,1015,5,3,36,59,170,307,768,346,92,139,158,171,48,8,44,2362,0,5,8,83,226,377,462,112,28,36,31,30,13,3,28,1439,0,0,0,10,31,47,65,82
11902,0,0,0,0,0,22,9,6,0,0,0,0,0,0,0,46,0,0,0,10,94,522,2016,1193,253,295,295,300,114,68,84,5248,0,0,0,9,19,11,12,9,4,0,0,3,6,0,4,79,12,41,42,174,1612,1949,2607,1300,240,648,352,303,62,14,386,9747,0,26,81,23,7,25,3,0,0,0,0,0,0,0,6,179,8,42,137,113,116,112,154,91,37,27,14,38,16,5,40,936,0,3,8,101,310,237,114,52,14,15,28,25,11,0,31,960,14,16,30,26,22,12,27,16,4,4,0,0,0,0,7,178,23,683,2362,639,152,78,54,197,34,30,17,14,9,0,346,4635,4,10,21,141,289,245,105,68,20,18,8,15,13,4,32,996,0,0,27,42,94,211,805,580,241,357,546,548,111,17,64,3640,0,4,14,115,357,434,691,297,54,67,84,107,41,7,48,2316,0,0,3,0,18,24,42,53
11903,0,0,0,0,6,6,5,0,0,0,0,0,0,0,0,15,0,0,0,5,9,60,205,166,33,36,32,38,13,3,17,611,0,0,8,14,16,18,33,11,0,0,6,5,0,0,3,131,11,48,89,276,2919,4047,6336,3020,602,667,554,629,196,41,572,20000,0,69,328,88,47,41,13,11,0,0,0,5,0,0,11,604,13,65,145,141,156,204,129,74,14,16,26,11,0,0,17,1010,0,0,20,67,204,177,127,37,8,0,3,17,5,0,17,687,38,37,38,19,26,23,31,18,0,3,5,0,0,0,11,245,19,340,852,231,47,45,21,97,8,6,7,0,7,0,57,1728,6,14,53,358,903,1091,410,174,60,47,35,38,35,3,56,3294,0,3,38,67,132,223,366,231,64,59,85,68,12,4,31,1401,0,3,10,52,228,482,485,129,31,23,41,34,26,7,32,1578,0,0,0,5,16,32,21,35
11904,0,0,0,0,10,16,7,0,3,0,0,0,0,0,0,38,0,0,0,9,28,147,700,468,98,118,113,90,39,23,35,1873,0,9,8,16,24,16,32,33,4,5,4,6,10,0,0,171,12,46,68,163,1741,2111,3036,1658,372,381,314,377,107,21,270,10677,6,54,221,47,33,74,16,14,0,0,0,0,0,0,22,489,24,111,301,250,245,253,166,114,9,9,22,17,10,0,76,1610,0,0,11,100,228,169,108,54,23,21,8,5,7,0,23,748,16,33,34,24,45,34,59,25,12,3,6,8,0,4,18,316,39,799,1961,417,113,66,61,212,30,34,16,13,6,0,269,4047,0,12,32,206,492,502,218,148,43,40,31,32,20,6,35,1804,4,4,44,56,119,157,551,618,231,225,257,311,106,30,40,2740,0,3,8,84,187,336,498,221,78,58,62,73,15,0,32,1667,0,0,4,14,22,45,64,59
12001,0,0,0,0,8,3,7,5,0,0,0,0,0,0,0,33,0,0,0,4,4,18,31,15,4,7,7,5,6,0,0,92,0,0,5,23,23,21,34,26,9,6,7,6,0,0,3,163,7,43,47,56,640,1008,2159,1356,313,295,220,325,118,18,97,6707,0,22,97,12,11,14,3,0,0,0,3,0,0,0,8,173,9,36,77,50,69,26,29,36,13,4,7,12,3,4,12,388,0,4,11,41,61,37,28,9,0,0,3,5,0,0,11,211,35,34,25,17,32,25,39,30,4,0,4,0,0,0,10,266,9,157,358,55,11,3,9,7,4,0,0,0,0,0,16,636,5,14,46,133,331,319,140,118,37,35,20,30,28,13,11,1280,0,0,39,84,139,218,386,271,117,149,194,168,80,29,26,1895,0,8,5,30,46,80,131,70,20,18,13,20,10,0,5,457,0,0,0,15,75,38,105,129
12002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,3,5,0,0,0,0,0,0,0,0,20,0,9,18,31,27,30,62,51,5,5,4,9,6,4,3,272,3,10,10,17,57,137,185,110,30,32,26,27,8,4,12,668,0,5,32,8,7,11,5,3,0,0,0,0,0,0,4,82,3,8,27,4,9,3,4,3,0,0,0,3,0,0,3,71,0,3,7,20,41,21,17,0,0,0,0,0,0,0,4,124,25,35,19,26,35,31,68,44,15,15,6,7,0,0,8,327,3,49,131,13,7,5,4,7,0,0,3,3,0,0,20,252,0,3,10,30,63,56,25,20,3,9,15,4,5,3,4,261,3,0,25,27,42,57,72,42,16,15,17,21,6,0,5,346,0,0,6,12,24,36,24,16,8,3,7,7,0,0,6,158,0,0,0,7,25,23,32,25
12003,0,0,0,0,9,10,12,4,0,0,3,0,0,0,0,40,0,0,0,4,19,50,187,104,36,35,34,26,21,6,5,518,0,4,11,31,36,34,57,35,10,11,15,27,10,0,4,295,21,102,114,258,2159,2746,4652,2677,738,951,830,814,258,19,406,16750,3,60,230,61,15,16,7,0,0,0,0,0,0,0,16,422,8,28,95,78,81,53,41,36,6,7,6,0,0,0,12,445,5,6,20,69,163,108,73,31,11,7,15,13,0,0,13,533,49,37,37,30,40,39,65,39,11,6,10,6,8,3,13,407,15,360,915,167,33,20,14,22,11,0,3,0,0,0,53,1623,3,17,48,326,559,493,280,187,65,67,59,60,48,10,44,2273,3,5,71,179,304,584,1402,1482,678,684,959,1093,345,123,133,8035,3,5,11,71,120,222,308,172,75,54,85,72,27,6,23,1253,0,0,3,9,43,24,43,93
12101,0,0,0,0,12,9,6,3,3,0,0,0,0,0,0,33,0,0,0,4,18,36,44,21,8,4,9,12,6,0,4,162,0,5,14,43,52,67,92,67,12,22,21,14,13,9,7,435,24,53,69,152,1080,1620,3196,1880,497,451,452,569,229,50,167,10487,0,57,172,53,19,19,12,13,0,0,0,0,0,0,11,357,6,19,101,25,21,9,7,25,5,11,12,3,0,0,8,254,7,10,17,27,42,43,31,20,0,6,4,4,0,0,3,208,41,33,37,34,42,41,105,42,9,12,12,7,6,6,10,428,8,54,106,25,6,5,0,3,4,0,0,0,0,0,9,225,0,26,86,299,1069,906,384,250,76,96,62,100,138,64,41,3599,11,13,54,65,163,279,616,684,290,323,348,417,153,54,51,3518,3,4,17,38,120,236,229,150,27,39,50,49,23,0,13,1011,0,0,22,64,216,140,202,248
12102,0,0,0,14,26,25,18,4,0,0,0,0,0,0,9,92,0,0,0,0,4,17,31,27,6,3,3,7,0,0,0,104,0,4,12,30,24,48,46,14,3,8,6,0,0,0,3,194,9,25,16,40,502,959,2535,1372,311,235,213,284,101,26,86,6711,0,10,14,7,10,13,0,6,0,0,0,0,0,0,4,52,9,4,14,16,6,4,8,10,0,5,5,0,0,0,0,87,0,6,8,24,52,34,10,20,0,3,0,3,5,4,0,173,32,42,26,38,31,44,74,31,7,7,0,5,0,0,10,336,0,16,24,8,4,3,0,4,0,0,0,0,0,0,3,54,0,7,12,79,312,384,210,75,29,26,23,25,26,12,27,1240,8,3,35,69,158,450,1180,945,303,377,402,331,161,50,37,4504,0,3,10,15,34,104,151,38,7,9,9,8,13,3,0,410,0,0,4,21,108,125,314,391
12103,0,0,0,4,13,3,3,0,0,0,0,0,0,0,0,24,0,0,0,3,7,8,26,13,4,3,3,3,0,3,0,62,4,4,36,62,43,58,106,33,6,16,0,12,4,0,4,402,38,70,64,124,1057,1808,4378,2624,627,520,463,597,320,47,208,12946,0,28,43,3,10,7,10,5,0,0,0,0,0,0,0,107,18,31,35,15,18,8,13,3,0,0,5,3,0,0,0,148,0,8,14,34,40,25,32,5,0,3,4,0,0,0,0,168,50,67,59,55,56,73,114,37,11,6,10,16,15,5,14,570,4,26,35,15,6,5,5,4,0,0,3,0,7,0,8,118,4,45,90,282,1055,911,381,255,66,77,76,108,115,55,47,3564,16,20,78,159,329,487,722,305,84,109,89,123,31,13,28,2610,7,10,19,63,138,162,119,47,10,4,9,11,11,0,10,622,0,0,15,65,314,170,392,301
12104,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,10,14,12,0,3,7,3,4,0,0,59,3,6,31,50,54,77,104,58,19,16,32,24,24,4,7,507,16,30,30,37,374,575,865,530,113,99,87,120,79,9,29,2995,0,20,40,18,12,22,10,10,0,4,0,0,0,0,3,141,5,24,38,19,16,4,10,8,3,4,0,5,0,4,0,147,0,8,16,21,51,42,22,7,3,4,0,6,0,0,7,190,57,53,44,42,49,58,107,92,20,19,24,35,14,3,0,610,13,28,37,9,0,8,9,14,0,3,4,0,3,0,4,128,4,10,37,130,370,280,135,89,28,30,26,33,43,26,16,1255,7,15,37,65,139,173,295,299,89,128,152,162,80,32,17,1688,11,6,5,38,35,57,64,46,8,8,9,14,10,0,3,312,0,0,10,27,109,69,79,93
12201,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,0,4,14,25,28,34,89,45,10,4,22,11,17,3,0,314,3,11,4,5,61,85,126,54,25,11,15,22,7,0,3,438,0,3,22,8,0,4,0,0,0,0,0,0,0,0,0,53,0,14,21,11,4,0,0,3,0,0,0,0,0,0,0,52,0,5,16,8,15,3,4,0,0,0,0,0,0,0,0,58,10,22,13,19,36,25,114,60,9,20,20,22,7,0,7,392,5,35,35,14,0,0,4,0,0,0,0,0,0,0,0,93,0,4,8,23,31,25,39,28,8,10,10,8,4,3,0,191,5,0,8,9,17,26,35,16,0,10,12,6,4,4,0,155,0,3,4,4,11,9,11,5,0,3,0,0,0,0,0,56,0,0,4,6,13,3,13,13
12202,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,13,0,10,33,36,50,39,69,28,11,4,7,10,5,0,6,297,5,12,13,0,55,58,66,23,6,4,8,4,5,0,3,258,3,32,110,37,10,22,0,0,0,0,0,0,0,0,8,219,0,11,15,8,9,6,0,6,0,0,0,0,0,0,0,49,0,0,10,9,15,4,3,0,0,0,0,3,3,0,3,54,45,51,50,51,64,59,106,43,9,11,9,12,9,3,9,535,3,11,9,3,0,0,0,0,0,0,0,0,0,0,0,41,3,5,9,16,11,22,11,20,3,3,0,4,4,6,0,127,7,3,18,14,19,18,54,15,6,6,16,3,3,0,4,181,0,10,0,6,10,20,14,7,4,0,7,5,5,0,0,93,0,0,4,8,20,10,21,7
12203,0,0,0,12,14,7,8,4,0,0,0,0,0,0,3,41,0,0,0,0,5,6,26,13,0,3,0,5,0,0,0,69,0,5,38,78,88,119,197,120,24,21,23,23,17,7,5,767,16,27,33,48,492,550,869,451,128,78,106,169,63,4,54,3081,3,44,150,56,27,120,10,3,0,0,0,0,0,4,14,442,13,27,107,21,21,14,12,6,0,0,0,0,0,0,9,244,3,11,16,36,59,35,30,9,0,0,3,5,3,0,6,209,58,101,91,57,95,111,269,141,17,23,35,40,14,9,26,1085,5,34,93,17,9,6,5,9,0,0,0,0,0,0,9,186,3,13,37,109,198,175,68,61,10,13,12,27,11,7,3,755,9,9,54,35,103,136,411,301,109,83,127,145,32,0,33,1585,4,16,13,32,67,90,79,45,15,4,3,12,15,0,19,422,0,0,37,104,145,67,130,70
12301,0,0,0,0,22,33,17,7,0,0,0,0,0,0,5,89,0,0,0,0,0,15,60,26,4,0,0,3,0,0,0,119,0,0,0,10,10,15,21,14,3,0,0,0,3,0,0,76,0,5,9,6,29,45,139,65,0,15,8,23,4,0,8,366,5,10,67,16,13,33,7,0,0,0,0,0,0,0,7,156,0,10,16,13,31,17,16,24,0,0,0,0,0,0,0,140,0,0,0,15,94,104,129,35,0,5,3,0,4,5,0,396,36,48,25,15,20,17,23,10,0,0,0,0,8,0,4,205,0,6,38,8,7,4,4,14,0,0,0,0,0,0,6,92,0,5,3,8,18,15,4,5,6,0,0,0,0,0,0,69,0,0,17,23,43,71,276,174,21,24,21,26,5,5,7,717,0,3,0,10,18,15,25,4,0,0,0,0,4,0,0,85,0,0,0,4,12,16,14,15
12302,0,0,0,0,23,90,90,57,9,0,13,7,3,6,4,321,0,0,0,10,120,970,2660,989,199,138,121,122,56,42,65,5501,0,0,6,8,16,29,43,10,4,5,4,5,3,0,0,129,5,16,24,21,264,327,688,300,74,72,57,86,30,9,52,2025,0,23,191,60,28,70,17,3,9,0,5,0,0,0,15,423,8,20,47,33,139,170,204,181,28,10,11,16,6,0,19,883,0,0,16,103,772,809,690,264,46,58,60,56,26,3,69,2972,64,120,74,42,30,34,35,13,0,8,0,4,0,0,17,441,0,33,162,52,28,14,10,27,0,0,0,0,0,0,8,342,0,5,0,19,93,90,53,28,6,12,6,3,7,7,0,334,0,3,50,101,247,771,2796,1513,279,258,292,308,109,16,99,6852,0,3,0,36,108,217,276,101,31,12,17,22,11,0,10,858,0,0,0,17,44,36,81,76
12303,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,4,3,0,0,0,0,15,0,0,4,3,0,9,9,4,0,4,0,0,0,0,3,42,0,3,3,3,5,20,31,22,0,3,9,10,3,0,3,110,0,9,37,21,0,9,5,0,0,0,0,0,0,0,0,83,9,4,9,0,0,8,5,0,0,0,0,0,0,0,0,31,0,4,0,6,10,8,4,7,0,0,0,0,0,0,0,42,29,48,24,16,14,12,12,3,0,0,0,0,0,0,4,160,0,6,31,8,0,0,0,0,0,0,0,0,0,0,4,46,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,18,0,0,3,9,7,11,31,8,3,0,0,12,0,0,0,88,0,4,3,3,0,0,0,4,0,0,0,0,0,0,0,20,0,0,0,5,0,4,0,5
12401,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,12,3,0,25,27,32,40,40,25,0,0,4,0,0,0,9,213,0,14,6,11,34,46,76,35,16,3,13,14,0,0,0,267,0,3,45,8,6,13,0,0,0,0,0,0,0,0,3,74,0,14,17,8,3,0,0,3,0,0,0,0,0,0,3,53,6,0,16,19,24,10,7,4,0,0,0,0,0,0,0,83,73,101,86,54,63,43,64,28,0,0,3,0,3,0,11,544,0,21,28,6,4,0,3,0,0,0,0,0,0,0,5,60,4,0,10,19,24,14,17,5,0,0,0,0,0,0,0,93,9,4,40,38,20,26,69,47,22,11,23,15,3,0,3,341,0,12,9,7,16,14,25,8,0,5,0,5,4,0,4,107,0,0,0,7,12,12,9,6
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,0,0,0,0,18,56,88,37,6,12,6,3,5,0,0,228,0,0,0,3,8,34,152,80,0,6,16,21,6,0,6,336,0,0,13,24,18,25,30,18,3,0,0,0,0,0,0,132,6,16,14,22,81,136,440,236,54,39,39,54,9,8,27,1181,0,16,146,62,14,41,3,5,3,0,0,0,0,0,9,301,8,17,48,35,82,72,63,72,6,0,9,4,5,0,5,433,0,6,8,44,164,193,169,94,22,7,27,15,3,0,20,786,139,128,105,48,54,33,18,12,0,3,0,0,8,3,5,557,4,49,112,26,14,0,10,11,5,0,0,0,0,0,9,244,0,0,7,14,26,42,23,11,0,0,3,4,6,0,3,126,3,4,62,91,152,417,2185,1301,231,188,205,237,86,29,70,5247,4,6,4,16,33,72,70,46,5,4,9,8,3,0,3,264,0,0,3,23,50,50,69,125
