SA3_CODE_2021,Preschool_M,Preschool_F,Preschool_P,Primary_Government_M,Primary_Government_F,Primary_Government_P,Primary_Catholic_M,Primary_Catholic_F,Primary_Catholic_P,Prim_Other_Non_Govt_M,Prim_Other_Non_Govt_F,Prim_Other_Non_Govt_P,Primary_Tot_M,Primary_Tot_F,Primary_Tot_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_Non_Govt_M,Secondary_Other_Non_Govt_F,Secondary_Other_Non_Govt_P,Secondary_Tot_Secondary_M,Secondary_Tot_Secondary_F,Secondary_Tot_Secondary_P,Tert_Voc_Ed_Ft_15_24_yr_M,Tert_Voc_Ed_Ft_15_24_yr_F,Tert_Voc_Ed_Ft_15_24_yr_P,Tert_Voc_Ed_Ft_25_yr_over_M,Tert_Voc_Ed_Ft_25_yr_over_F,Tert_Voc_Ed_Ft_25_yr_over_P,Tert_Voc_Ed_Pt_15_24_yr_M,Tert_Voc_Ed_Pt_15_24_yr_F,Tert_Voc_Ed_Pt_15_24_yr_P,Tert_Voc_Ed_Pt_25_yr_over_M,Tert_Voc_Ed_Pt_25_yr_over_F,Tert_Voc_Ed_Pt_25_yr_over_P,Tert_Voc_Ed_Ft_Pt_st_ns_M,Tert_Voc_Ed_Ft_Pt_st_ns_F,Tert_Voc_Ed_Ft_Pt_st_ns_P,Tert_Voc_Ed_Tot_M,Tert_Voc_Ed_Tot_F,Tert_Voc_Ed_Tot_P,Tert_Uni_oth_edu_Ft_15_24_M,Tert_Uni_oth_edu_Ft_15_24_F,Tert_Uni_oth_edu_Ft_15_24_P,Tert_Uni_oth_edu_Ft_25ov_M,Tert_Uni_oth_edu_Ft_25ov_F,Tert_Uni_oth_edu_Ft_25ov_P,Tert_Uni_oth_edu_Pt_15_24_M,Tert_Uni_oth_edu_Pt_15_24_F,Tert_Uni_oth_edu_Pt_15_24_P,Tert_Uni_oth_edu_Pt_25ov_M,Tert_Uni_oth_edu_Pt_25ov_F,Tert_Uni_oth_edu_Pt_25ov_P,Tert_Uni_oth_edu_F_Pt_st_ns_M,Tert_Uni_oth_edu_F_Pt_st_ns_F,Tert_Uni_oth_edu_F_Pt_st_ns_P,Tert_Uni_oth_edu_Tot_M,Tert_Uni_oth_edu_Tot_F,Tert_Uni_oth_edu_Tot_P,Tert_Tot_Tert_M,Tert_Tot_Tert_F,Tert_Tot_Tert_P,Oth_type_Edu_inst_Ftime_stu_M,Oth_type_Edu_inst_Ftime_stu_F,Oth_type_Edu_inst_Ftime_stu_P,Oth_type_Edu_inst_Ptime_stu_M,Oth_type_Edu_inst_Ptime_stu_F,Oth_type_Edu_inst_Ptime_stu_P,Ot_ty_Ed_ins_F_Pt_Stu_st_ns_M,Ot_ty_Ed_ins_F_Pt_Stu_st_ns_F,Ot_ty_Ed_ins_F_Pt_Stu_st_ns_P,Oth_type_educ_institut_Tot_M,Oth_type_educ_institut_Tot_F,Oth_type_educ_institut_Tot_P,Type_educ_institution_ns_M,Type_educ_institution_ns_F,Type_educ_institution_ns_P,OS_visitors_M,OS_visitors_F,OS_visitors_P,Tot_M,Tot_F,Tot_P
50701,1183,1040,2223,3635,3547,7180,964,1017,1977,389,407,797,4988,4978,9969,1976,1801,3773,1283,1287,2569,585,541,1130,3845,3632,7480,221,217,439,185,301,479,396,214,608,389,684,1072,3,0,9,1192,1418,2604,985,1457,2448,381,660,1040,200,298,496,498,930,1431,6,4,6,2073,3353,5424,3266,4771,8039,122,112,237,287,452,742,10,5,6,422,570,988,1957,1972,3928,98,103,199,15762,17058,32827
50702,309,299,608,907,915,1824,152,189,346,126,120,247,1194,1226,2420,543,551,1101,356,383,739,209,216,430,1105,1155,2261,41,50,90,48,83,127,69,60,130,123,178,297,0,0,0,287,366,646,423,615,1044,198,328,529,96,102,200,239,433,668,3,0,11,967,1485,2454,1259,1847,3105,34,39,66,103,143,249,3,0,3,141,178,317,1307,1144,2449,135,96,228,5446,5942,11389
50703,487,507,996,1676,1458,3130,288,289,579,318,372,687,2280,2118,4395,888,797,1689,249,234,482,386,339,724,1525,1378,2904,107,108,215,92,168,259,154,114,269,157,314,471,0,4,9,519,718,1237,249,371,615,123,224,352,66,68,130,142,265,410,0,4,5,575,931,1505,1093,1651,2743,89,88,179,120,207,329,3,4,7,209,296,508,2203,943,3145,44,24,74,7852,6910,14764
50704,922,828,1747,3217,3108,6327,767,789,1557,302,324,625,4294,4223,8517,2175,2002,4185,1065,1221,2289,709,666,1374,3956,3893,7853,171,161,337,126,196,326,306,127,433,252,461,711,8,3,14,868,953,1821,1722,2168,3890,498,551,1051,308,273,575,521,770,1298,0,11,12,3053,3771,6824,3925,4733,8660,80,114,192,229,332,560,3,5,13,299,458,760,1627,1948,3570,154,148,297,15171,16233,31410
50705,1262,1135,2398,5028,4723,9755,826,802,1622,867,859,1723,6720,6397,13121,3395,3248,6646,751,843,1597,964,979,1944,5120,5077,10200,312,311,627,135,362,492,547,336,881,433,858,1287,10,8,11,1432,1872,3304,633,976,1603,218,519,744,120,233,349,382,784,1163,0,3,8,1360,2515,3869,2794,4387,7183,185,200,383,322,530,849,6,4,11,513,729,1244,3237,3093,6329,97,105,203,19749,20922,40672
50901,498,447,946,1739,1613,3348,206,199,412,425,460,886,2366,2276,4639,1450,1342,2789,141,169,311,440,506,945,2035,2015,4051,119,100,221,46,119,163,232,108,343,166,431,592,3,6,8,568,759,1327,58,112,173,54,117,171,25,64,89,108,354,468,0,3,0,249,651,903,818,1407,2229,50,58,107,127,183,310,5,0,9,179,243,420,2677,2138,4812,56,25,83,8624,8556,17181
50902,333,337,669,1509,1420,2926,414,421,833,146,126,275,2066,1974,4039,1072,1004,2077,270,269,535,149,192,347,1489,1469,2961,47,47,93,29,60,86,165,99,263,95,277,368,3,4,6,338,487,828,65,98,161,31,92,115,21,50,70,69,206,273,0,0,0,185,446,628,524,929,1454,44,51,99,63,110,171,7,4,5,117,167,279,3753,2706,6458,123,61,183,8403,7643,16046
50903,137,128,262,685,654,1339,70,82,150,17,21,36,775,756,1530,419,419,836,6,12,16,19,37,58,451,470,918,16,22,35,9,16,28,46,32,69,42,93,129,0,0,0,115,160,271,11,38,46,6,29,35,7,13,17,27,75,101,0,0,0,51,162,212,160,318,485,13,17,30,15,45,65,0,0,0,33,63,98,1072,951,2026,18,11,34,2647,2694,5341
51001,344,289,633,1457,1319,2779,471,431,910,125,129,256,2061,1884,3949,676,734,1410,191,203,390,66,90,152,930,1027,1953,19,21,46,27,33,60,55,52,112,122,234,360,3,4,3,223,348,570,32,100,135,46,118,162,14,49,64,126,300,430,0,0,3,214,569,785,442,921,1362,45,43,83,43,82,123,3,5,4,87,125,208,4048,3774,7825,174,205,374,8082,8222,16302
51002,195,192,389,950,972,1921,83,84,168,65,46,108,1104,1096,2199,596,524,1114,5,10,14,38,44,76,631,576,1205,40,18,56,42,44,82,80,51,138,207,209,419,4,0,5,372,329,701,11,22,38,38,59,97,18,19,30,170,154,319,0,0,0,230,256,490,600,586,1188,30,38,66,55,97,154,0,0,5,84,131,222,7601,2491,10091,132,55,189,10354,5132,15484
51003,326,309,634,1365,1230,2593,187,156,346,62,52,114,1610,1446,3055,664,609,1275,189,190,385,16,12,32,876,815,1688,26,24,44,37,36,68,94,60,152,206,244,447,6,0,6,364,360,727,18,35,52,32,57,88,11,26,29,149,217,364,0,0,0,209,337,540,567,695,1263,22,21,42,69,96,165,0,0,0,92,116,208,7257,2873,10128,170,81,251,10905,6327,17233
51101,124,132,260,554,558,1116,49,39,95,35,36,70,640,637,1277,405,382,786,17,13,26,87,94,181,508,488,993,38,38,79,6,11,10,48,41,87,35,109,149,0,3,3,130,198,332,4,35,36,17,23,38,6,8,19,28,61,88,0,0,0,51,135,183,179,337,513,10,8,19,23,39,59,0,0,0,28,45,79,1039,784,1823,27,12,43,2552,2436,4981
51102,107,111,218,361,334,699,111,102,208,60,47,95,531,481,1010,150,130,283,52,56,109,20,12,30,224,199,415,3,7,8,3,10,14,25,13,34,44,75,113,0,0,0,71,104,177,18,21,38,13,27,41,5,15,22,26,88,112,0,0,0,59,145,203,125,251,379,22,14,31,24,27,52,0,0,0,44,44,88,1134,989,2126,107,70,179,2266,2145,4416
51103,331,353,682,1303,1177,2483,257,255,507,98,108,202,1660,1537,3199,642,662,1299,330,302,628,78,68,145,1054,1029,2080,54,41,96,42,39,82,166,97,260,221,288,510,5,0,9,481,473,949,85,76,158,84,79,166,16,36,49,150,222,375,7,3,10,343,412,754,823,883,1712,50,29,74,76,118,197,3,4,4,131,149,280,6653,2774,9430,96,57,148,10747,6788,17535
51104,430,429,864,1391,1223,2615,516,552,1062,271,294,561,2182,2071,4252,961,825,1779,490,565,1059,215,240,456,1673,1627,3298,76,117,190,52,92,149,187,141,331,187,400,581,0,5,0,497,751,1251,37,115,150,34,127,165,25,54,77,129,322,455,4,0,6,235,623,856,738,1377,2106,46,47,95,95,149,246,8,0,12,146,200,347,5153,3346,8497,69,35,103,10396,9076,19473
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,5,6,3,9,22,0,21,0,0,0,30,3,32,3,0,3,5,0,5,0,0,0,21,5,27,0,0,0,33,5,36,60,10,69,0,0,0,8,3,7,0,0,0,8,3,7,1252,127,1379,143,16,164,1464,160,1629
60101,155,140,303,716,651,1363,328,324,653,65,68,136,1114,1044,2162,346,397,738,209,192,404,50,44,94,602,630,1235,38,64,102,46,52,98,74,42,117,82,111,196,0,3,3,236,279,511,63,75,131,23,57,85,12,18,35,37,105,140,0,0,0,134,254,390,373,534,907,26,34,63,30,59,90,0,0,4,64,88,149,521,556,1076,4,7,9,2829,3013,5842
60102,446,387,832,1780,1690,3467,547,536,1083,234,218,448,2561,2445,5008,986,845,1837,529,618,1146,241,241,481,1760,1704,3464,112,127,238,215,199,419,228,117,344,345,328,674,3,6,8,904,777,1681,300,399,701,206,279,478,67,107,175,296,526,824,0,4,4,874,1312,2187,1783,2090,3876,99,103,198,118,194,314,4,0,4,225,292,517,1573,1081,2654,22,34,55,8372,8031,16400
60103,327,313,640,1661,1459,3120,632,681,1310,105,108,215,2400,2246,4656,980,980,1959,502,464,961,119,123,247,1600,1569,3168,187,149,337,438,363,803,176,131,309,381,360,737,7,6,16,1187,1006,2194,245,359,606,294,313,599,59,74,136,216,374,598,7,3,7,817,1123,1942,2004,2143,4145,182,199,381,133,209,341,4,5,8,320,410,729,1434,1470,2901,25,23,47,8110,8172,16284
60104,294,280,569,1112,1000,2114,290,339,630,331,335,668,1736,1679,3417,754,646,1404,242,296,544,373,340,713,1370,1285,2658,78,48,124,105,145,247,158,67,222,207,216,426,0,0,0,547,471,1024,246,318,563,194,227,423,44,57,98,191,430,624,0,0,0,675,1032,1711,1225,1508,2728,54,71,125,83,130,209,0,4,4,138,201,336,412,455,873,18,25,40,5191,5435,10622
60105,344,330,674,1407,1184,2595,165,213,374,327,347,679,1906,1747,3652,715,633,1352,218,272,490,653,603,1252,1582,1507,3092,101,89,193,430,499,930,121,78,205,313,336,641,5,4,8,966,1006,1972,1089,1211,2303,819,912,1731,105,134,241,467,732,1201,4,3,5,2479,2997,5480,3453,4014,7464,132,150,284,124,182,306,3,5,9,263,339,598,1395,1390,2792,257,86,341,9194,9412,18608
60106,101,111,210,542,519,1066,178,180,358,54,51,106,780,753,1527,306,288,600,121,161,283,58,45,102,491,500,988,34,31,62,27,36,63,78,37,111,92,103,192,3,0,6,236,203,435,44,65,101,31,64,93,17,15,34,60,124,182,0,0,0,154,261,415,385,466,854,19,27,42,26,44,76,0,0,0,45,69,120,530,544,1073,9,5,10,2341,2442,4777
60201,544,562,1107,2662,2515,5184,593,563,1156,496,479,981,3758,3562,7322,1630,1601,3232,508,537,1043,599,569,1173,2741,2711,5446,138,169,304,298,352,653,326,183,511,433,471,904,7,8,12,1203,1184,2386,599,781,1379,446,565,1008,83,154,234,360,622,983,5,7,5,1493,2118,3614,2699,3311,6005,201,180,379,210,297,508,0,3,5,415,485,896,2122,2018,4144,94,81,170,12367,12719,25086
60202,129,106,236,775,681,1456,105,115,220,115,110,220,994,901,1898,482,450,938,123,90,213,127,134,266,734,678,1411,36,34,62,15,43,57,65,57,118,71,131,200,5,4,6,182,262,444,42,98,144,22,63,94,11,24,37,38,128,160,0,0,0,124,312,436,306,574,879,29,28,57,25,60,85,0,0,0,51,90,139,690,710,1402,31,11,48,2939,3082,6016
60203,221,179,399,1284,1182,2463,153,128,283,117,134,253,1553,1448,3003,712,690,1404,153,149,303,128,122,249,989,962,1954,56,63,114,37,74,112,123,80,202,127,179,307,5,6,8,336,398,735,53,113,173,43,68,113,22,43,68,72,198,267,0,0,0,186,425,614,528,828,1354,49,44,97,39,97,137,6,0,6,100,142,242,1325,1295,2621,58,34,91,4776,4880,9654
60301,61,55,116,384,380,766,108,101,209,24,18,42,513,497,1016,243,215,457,80,77,154,24,23,46,346,314,662,23,23,40,14,18,31,44,38,76,49,58,108,0,0,4,130,131,259,15,35,51,13,17,34,0,11,14,17,66,81,0,0,0,53,129,182,185,262,447,19,15,30,17,31,43,0,0,0,31,41,71,540,458,1003,6,6,5,1677,1638,3318
60302,103,112,211,523,554,1078,192,211,403,104,100,206,815,864,1680,369,329,703,126,125,251,109,100,206,607,551,1163,24,33,55,25,35,60,69,26,101,89,121,204,3,3,6,205,218,417,39,70,112,42,66,116,14,14,33,72,148,221,0,0,4,170,302,474,370,520,897,36,36,66,29,55,85,4,0,11,67,94,163,769,723,1491,9,5,14,2745,2866,5619
60303,23,39,58,178,169,348,3,5,10,6,3,10,184,176,359,111,88,198,3,17,16,7,9,14,126,108,232,4,13,19,23,14,33,15,11,25,24,37,58,0,0,0,71,66,131,14,14,25,15,20,36,8,5,7,21,39,62,0,0,3,52,83,134,120,145,265,11,16,23,10,19,27,0,0,0,15,33,51,336,290,623,25,13,39,818,807,1628
60401,243,235,478,1565,1506,3075,389,357,751,142,166,310,2105,2039,4140,1044,1057,2099,309,335,647,110,118,231,1468,1516,2984,110,95,199,56,98,152,184,115,297,159,272,426,0,0,0,511,568,1080,96,214,307,73,159,236,28,62,90,156,298,454,0,3,3,354,741,1096,862,1309,2178,66,64,127,59,111,170,0,3,3,124,183,305,1392,1401,2796,34,20,55,6233,6690,12929
60402,246,237,485,1431,1373,2802,334,309,646,170,198,371,1933,1881,3817,1011,972,1993,252,262,522,142,131,278,1418,1380,2792,91,98,185,74,114,193,192,118,307,190,247,439,3,6,11,552,583,1129,84,179,263,53,124,176,17,38,57,116,263,379,0,0,5,276,607,880,828,1191,2023,82,84,171,73,131,209,0,4,6,154,230,386,1308,1281,2586,48,32,82,5946,6229,12174
60403,94,73,172,543,525,1071,156,141,302,59,57,114,762,727,1487,341,318,652,58,79,139,55,42,96,447,446,890,25,24,51,32,16,49,54,25,76,57,90,145,4,0,4,177,153,324,9,47,54,26,39,66,9,12,15,44,80,122,0,0,6,87,182,270,267,334,593,21,20,41,25,46,70,0,5,5,42,67,111,912,770,1680,15,10,27,2534,2425,4958
69797,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,4,0,0,0,0,0,6,0,0,0,4,3,10,4,8,9,0,0,0,0,0,0,0,0,0,0,0,0,101,15,109,8,0,13,113,18,134
70101,206,195,400,682,653,1327,80,83,164,82,95,183,847,830,1676,437,457,900,49,70,119,92,97,191,579,627,1210,55,30,86,101,108,213,40,40,83,170,227,398,0,3,3,365,410,774,157,226,387,231,326,552,48,71,124,312,516,830,7,0,7,758,1145,1903,1125,1556,2683,92,94,183,94,156,251,0,0,0,188,251,436,2180,1857,4035,663,246,908,5793,5557,11347
70102,556,474,1023,1903,1831,3728,320,316,634,302,328,637,2528,2481,5009,1207,1153,2364,315,262,571,319,339,654,1840,1754,3594,63,50,117,137,129,269,105,90,191,232,425,659,0,4,6,544,690,1238,372,483,855,450,651,1105,85,126,215,395,798,1185,4,3,8,1306,2062,3367,1859,2759,4613,170,169,339,155,264,413,0,0,4,330,430,760,2382,2381,4759,124,92,218,9605,10373,19980
70103,178,154,337,707,680,1386,91,96,187,139,160,295,936,935,1868,425,419,842,81,83,163,160,185,349,667,689,1351,18,8,26,15,17,30,82,30,112,81,117,193,0,0,7,193,172,371,36,80,119,25,83,102,27,66,100,83,263,343,0,0,0,171,494,662,364,664,1031,24,23,39,34,72,106,0,0,0,55,97,153,2894,1896,4785,1248,160,1411,6344,4591,10934
70104,456,485,939,1483,1360,2846,226,233,458,268,283,554,1987,1878,3856,744,797,1539,307,311,621,232,222,455,1287,1328,2613,43,57,98,72,95,170,83,81,165,164,282,449,5,0,5,362,516,881,93,191,290,110,233,342,67,107,169,200,531,735,0,3,3,467,1069,1538,837,1589,2421,79,87,166,86,195,276,0,6,4,161,286,450,1566,1495,3059,42,52,91,6327,7109,13436
70201,370,318,687,1410,1244,2658,273,273,548,238,241,474,1922,1762,3681,457,476,932,203,205,411,374,327,702,1041,1006,2051,21,10,29,43,51,91,54,48,102,161,233,390,3,0,3,275,339,615,28,77,103,74,169,240,19,54,74,268,501,768,3,0,3,393,795,1192,665,1141,1809,70,70,138,66,141,207,0,3,6,143,213,350,2892,2083,4975,85,82,165,7115,6602,13721
70202,49,47,101,322,285,609,7,0,12,4,3,11,335,293,630,123,112,233,0,3,6,9,3,16,137,118,256,4,4,6,4,0,3,12,6,14,19,27,42,0,5,0,39,35,76,6,12,16,7,11,14,8,7,17,20,40,67,0,0,0,41,78,117,78,108,194,3,5,8,7,8,19,0,0,0,11,14,33,399,284,677,11,17,25,1025,888,1907
70203,132,125,257,608,556,1161,268,253,521,32,21,52,903,832,1738,323,269,590,101,122,222,64,32,99,494,421,914,6,4,10,5,13,11,17,4,19,36,44,75,0,0,0,60,64,123,4,10,16,13,25,38,4,13,17,52,101,144,0,0,0,72,147,219,127,209,341,16,16,27,22,19,41,7,0,8,42,35,78,1454,1355,2807,32,48,76,3188,3030,6213
70204,152,125,280,630,570,1202,22,15,40,85,89,176,735,680,1418,336,362,693,7,4,14,36,26,62,376,389,771,3,6,7,3,7,7,0,0,10,39,39,82,0,3,3,49,56,108,0,16,20,8,28,34,0,3,9,35,93,131,0,0,5,47,141,190,99,197,294,10,9,15,23,31,52,0,0,0,26,40,67,1440,831,2277,19,17,33,2850,2284,5134
70205,182,166,353,1018,921,1940,57,54,114,46,33,80,1121,1012,2130,416,402,815,68,65,131,20,13,31,502,475,977,10,14,22,22,22,40,31,29,61,51,88,141,0,0,0,120,143,259,14,29,44,44,65,102,5,33,38,75,148,215,3,0,0,136,268,408,256,417,670,25,26,46,27,38,69,0,0,0,49,64,112,2260,1616,3885,200,58,257,4571,3817,8386
79797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,7,0,0,0,3,0,9,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,135,19,151,12,7,17,154,19,172
80101,1095,967,2057,3309,3028,6336,880,847,1728,358,360,721,4556,4242,8794,2167,1919,4083,764,771,1533,397,396,790,3329,3086,6408,204,191,394,305,303,610,393,209,599,654,788,1446,6,3,11,1559,1502,3058,1622,2135,3761,853,915,1763,271,330,598,912,1286,2197,8,7,18,3663,4680,8340,5228,6187,11418,224,237,460,461,528,987,5,6,14,686,773,1467,1775,1689,3462,102,119,223,16769,17064,33835
80103,5,6,16,23,22,39,4,9,11,3,3,11,30,30,58,15,18,28,0,8,6,0,4,9,10,34,44,0,9,10,3,5,5,4,5,3,6,3,9,0,0,0,14,14,23,3,8,10,8,9,9,3,7,10,3,17,17,0,0,0,26,31,50,30,50,82,50,11,55,0,3,3,0,0,0,45,15,63,635,174,811,0,0,0,761,312,1078
80104,1167,1091,2265,2888,2730,5615,1235,1150,2381,671,623,1293,4792,4511,9302,1752,1643,3394,788,775,1564,498,496,990,3036,2922,5954,171,153,315,268,297,564,312,223,533,566,779,1345,0,0,4,1319,1448,2768,999,1197,2195,574,697,1278,171,251,423,802,1085,1889,8,9,12,2554,3234,5791,3885,4687,8575,278,242,526,390,478,873,3,0,3,676,723,1403,1343,1284,2628,77,130,208,14977,15355,30338
80105,426,384,809,1299,1155,2450,257,215,468,193,205,399,1750,1570,3320,880,822,1704,199,259,460,268,266,534,1348,1350,2701,72,70,143,135,178,312,124,101,225,281,352,637,0,0,0,608,708,1311,3322,3695,7019,947,873,1814,284,391,676,882,1104,1979,0,0,4,5431,6061,11494,6048,6769,12814,166,105,269,169,235,408,0,0,5,336,342,677,1926,1566,3489,140,118,263,11974,12102,24082
80106,234,213,445,652,639,1294,127,106,232,222,250,475,1005,996,2001,484,448,928,140,114,250,351,438,789,984,995,1977,29,27,53,47,45,85,63,35,93,111,187,301,0,0,0,245,295,544,405,447,847,183,213,396,93,103,195,473,580,1049,0,3,4,1148,1344,2500,1396,1646,3040,41,46,87,86,121,207,0,0,0,123,167,296,1032,1062,2089,71,47,120,4852,5115,9969
80107,883,837,1721,2517,2282,4801,1205,1157,2360,338,373,715,4066,3813,7881,1811,1670,3483,1001,916,1913,284,348,630,3095,2932,6030,145,140,282,129,152,283,442,233,673,490,638,1129,7,6,7,1212,1167,2375,621,795,1413,212,299,511,148,193,336,471,853,1324,9,0,11,1458,2144,3591,2665,3311,5974,157,155,319,281,395,680,0,0,0,444,551,998,1202,1222,2426,48,71,118,12416,12742,25157
80108,254,257,515,736,695,1434,307,233,539,118,148,265,1165,1081,2243,504,432,936,283,272,560,148,125,277,938,831,1769,21,30,54,34,26,62,92,53,144,98,136,232,0,0,0,245,243,495,216,253,465,94,128,222,42,65,99,207,277,479,0,0,0,550,713,1266,802,960,1761,37,36,78,67,98,167,0,5,5,99,141,241,380,400,779,54,44,100,3692,3709,7406
80109,355,302,660,1055,1040,2100,397,349,743,181,194,373,1639,1585,3222,657,611,1272,398,277,674,226,280,501,1282,1173,2458,67,46,115,112,106,216,111,78,190,183,230,418,3,0,3,483,458,941,456,548,1000,243,293,539,103,110,215,331,487,819,0,3,3,1135,1448,2582,1614,1911,3524,80,73,151,132,165,304,6,4,10,217,246,464,764,775,1542,41,52,99,5915,6045,11959
80110,171,158,329,419,405,822,92,120,211,76,109,184,588,628,1223,178,149,329,76,60,137,55,70,126,311,286,594,19,17,34,45,34,77,31,25,56,77,96,176,0,0,0,178,170,347,123,156,273,93,101,197,35,43,78,147,195,343,0,0,0,405,494,900,578,665,1243,33,33,70,36,67,103,0,0,0,75,103,173,170,168,345,10,13,30,1908,2024,3924
80111,9,9,17,22,16,41,9,5,12,7,4,11,38,23,62,10,3,20,10,11,17,0,0,6,27,20,41,0,3,3,0,0,0,3,6,9,0,10,13,0,0,0,3,16,17,8,8,9,4,6,7,0,0,0,6,5,14,0,0,0,13,14,27,20,34,50,0,5,0,0,4,5,0,0,0,0,5,8,23,19,41,0,0,0,114,106,222
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90101,14,11,26,66,58,122,0,0,0,0,0,0,66,58,122,35,51,85,0,0,0,0,0,0,38,51,84,0,0,0,4,0,4,3,3,5,13,7,21,0,0,0,21,13,31,0,0,0,0,3,3,0,0,4,3,3,8,0,0,3,10,8,21,28,23,53,0,0,0,3,3,10,0,0,0,0,3,9,429,168,594,3,0,5,583,311,889
90102,4,5,8,37,24,58,0,0,0,0,0,0,37,24,58,17,11,26,0,0,0,0,0,0,17,11,26,0,0,0,0,0,0,0,3,3,4,0,3,0,0,0,3,9,9,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,5,4,6,11,0,0,0,0,0,0,0,0,0,0,0,0,74,74,148,3,0,3,138,123,259
90103,6,3,7,3,13,21,0,0,0,0,0,0,7,13,21,4,5,13,0,4,3,0,0,0,4,12,16,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,5,3,5,0,3,4,0,5,5,0,0,0,8,4,13,0,0,0,11,8,19,14,9,22,0,0,0,0,0,0,0,0,0,4,0,4,50,44,97,6,0,9,86,86,168
90104,26,18,40,73,76,149,0,0,0,0,0,0,79,76,149,57,51,106,0,0,0,0,0,0,57,54,112,0,0,5,0,0,0,8,4,10,4,15,19,0,0,0,17,18,34,0,9,8,0,5,5,0,4,4,5,10,14,0,0,0,6,27,31,23,46,68,0,0,0,4,3,8,0,0,0,3,7,9,154,140,291,5,3,10,346,331,680
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
