SED_CODE_2021,Iran_2016,Iran_2017,Iran_2018,Iran_2019,Iran_2020,Iran_2021,Iran_Yr_arrival_ns,Iran_Tot,Iraq_Before_1951,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2010,Iraq_2011_2015,Iraq_2016,Iraq_2017,Iraq_2018,Iraq_2019,Iraq_2020,Iraq_2021,Iraq_Yr_arrival_ns,Iraq_Tot,Ireland_Before_1951,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2010,Ireland_2011_2015,Ireland_2016,Ireland_2017,Ireland_2018,Ireland_2019,Ireland_2020,Ireland_2021,Ireland_Yr_arrival_ns,Ireland_Tot,Italy_Before_1951,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2010,Italy_2011_2015,Italy_2016,Italy_2017,Italy_2018,Italy_2019,Italy_2020,Italy_2021,Italy_Yr_arr_ns,Italy_Tot,Japan_Before_1951,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2010,Japan_2011_2015,Japan_2016,Japan_2017,Japan_2018,Japan_2019,Japan_2020,Japan_2021,Japan_Yr_arrival_ns,Japan_Tot,Korea_Rep_South_Before_1951,Korea_Rep_South_1951_1960,Korea_Rep_South_1961_1970,Korea_Rep_South_1971_1980,Korea_Rep_South_1981_1990,Korea_Rep_South_1991_2000,Korea_Rep_South_2001_2010,Korea_Rep_South_2011_2015,Korea_Rep_South_2016,Korea_Rep_South_2017,Korea_Rep_South_2018,Korea_Rep_South_2019,Korea_Rep_South_2020,Korea_Rep_South_2021,Korea_Rep_South_Yr_arrival_ns,Korea_Rep_South_Tot,Lebanon_Before_1951,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2010,Lebanon_2011_2015,Lebanon_2016,Lebanon_2017,Lebanon_2018,Lebanon_2019,Lebanon_2020,Lebanon_2021,Lebanon_Yr_arrival_ns,Lebanon_Tot,Malaysia_Before_1951,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2010,Malaysia_2011_2015,Malaysia_2016,Malaysia_2017,Malaysia_2018,Malaysia_2019,Malaysia_2020,Malaysia_2021,Malaysia_Yr_arrival_ns,Malaysia_Tot,Nepal_Before_1951,Nepal_1951_1960,Nepal_1961_1970,Nepal_1971_1980,Nepal_1981_1990,Nepal_1991_2000,Nepal_2001_2010,Nepal_2011_2015,Nepal_2016,Nepal_2017,Nepal_2018,Nepal_2019,Nepal_2020,Nepal_2021,Nepal_Yr_arrival_ns,Nepal_Tot,Netherlands_Before_1951,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2010,Netherlands_2011_2015,Netherlands_2016,Netherlands_2017,Netherlands_2018,Netherlands_2019,Netherlands_2020,Netherlands_2021,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1951,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2010,New_Zealand_2011_2015,New_Zealand_2016,New_Zealand_2017,New_Zealand_2018,New_Zealand_2019,New_Zealand_2020,New_Zealand_2021,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,North_Macedonia_Before_1951,North_Macedonia_1951_1960,North_Macedonia_1961_1970,North_Macedonia_1971_1980,North_Macedonia_1981_1990,North_Macedonia_1991_2000,North_Macedonia_2001_2010,North_Macedonia_2011_2015,North_Macedonia_2016,North_Macedonia_2017,North_Macedonia_2018,North_Macedonia_2019,North_Macedonia_2020,North_Macedonia_2021,North_Macedonia_Yr_arrival_ns,North_Macedonia_Tot,Pakistan_Before_1951,Pakistan_1951_1960,Pakistan_1961_1970,Pakistan_1971_1980,Pakistan_1981_1990,Pakistan_1991_2000,Pakistan_2001_2010,Pakistan_2011_2015,Pakistan_2016,Pakistan_2017,Pakistan_2018,Pakistan_2019,Pakistan_2020,Pakistan_2021,Pakistan_Yr_arrival_ns,Pakistan_Tot
SED30055,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,6,4,9,12,0,0,0,0,0,0,0,44,3,16,9,0,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,11,0,0,0,0,0,0,0,5,20,4,36,15,9,3,0,4,0,0,0,0,0,0,0,4,74,0,3,58,145,163,129,183,91,9,7,13,4,6,0,47,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9
SED30056,18,13,3,0,3,0,0,291,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,12,0,9,9,13,41,17,65,55,7,0,0,0,0,4,9,221,3,23,15,7,10,8,20,16,5,0,0,0,0,0,3,108,0,3,0,5,23,51,54,10,5,4,0,9,4,0,0,167,0,0,0,0,12,35,137,79,4,11,13,29,3,0,3,338,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,11,0,4,23,68,86,54,91,28,12,0,17,0,8,0,0,402,0,0,0,0,0,4,12,8,0,5,4,5,0,0,0,28,12,44,13,15,30,24,45,10,0,0,3,10,4,0,0,198,7,8,59,201,274,253,310,130,22,7,25,15,15,4,32,1358,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,16,0,0,0,0,0,5,5,8,0,6,4,0,0,0,0,28
SED30057,0,0,4,0,0,0,0,25,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,13,0,3,9,14,23,5,19,11,3,0,0,5,0,0,12,101,0,23,20,4,5,0,3,10,4,0,0,6,0,0,15,87,0,0,0,0,0,6,15,4,4,3,24,23,7,0,0,86,0,0,0,0,5,3,45,40,9,16,33,48,27,0,4,232,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,17,14,17,0,14,17,16,3,6,15,0,0,4,133,0,0,0,0,0,0,5,6,6,7,7,0,3,0,4,36,3,77,14,16,18,10,16,7,0,0,3,0,0,0,4,168,3,10,63,245,476,449,736,377,44,19,41,56,25,19,109,2686,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11
SED30058,13,26,18,15,3,0,4,472,0,0,0,0,10,12,10,19,10,0,0,3,0,0,0,65,0,3,11,15,42,20,34,30,0,0,5,0,0,0,0,168,13,40,22,10,7,7,11,16,0,0,0,0,0,0,5,129,0,6,0,8,13,45,51,26,4,4,0,4,0,0,8,168,0,0,0,0,34,58,98,61,4,9,3,5,0,0,8,283,0,0,24,23,15,15,13,13,0,0,0,0,0,0,0,101,0,6,16,51,120,59,105,47,4,0,6,0,5,4,6,436,0,0,0,0,0,7,26,4,0,3,0,12,4,0,0,64,6,59,14,8,17,18,14,7,0,0,0,0,0,0,3,135,0,8,51,176,337,310,389,188,33,30,11,34,19,5,39,1635,0,4,7,7,4,8,0,0,0,0,0,0,0,0,0,38,0,0,0,0,7,5,19,30,0,4,0,0,5,0,0,70
SED30059,0,0,0,0,0,4,0,60,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,15,0,5,16,9,15,19,59,14,3,3,3,4,0,0,6,166,8,41,40,12,11,10,9,7,5,5,0,3,0,0,8,150,0,0,0,5,71,113,151,45,13,20,9,16,3,0,11,455,0,0,0,3,8,40,80,34,3,6,0,23,0,0,3,203,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,21,0,3,24,14,28,23,41,13,7,0,6,4,3,0,9,177,0,0,0,0,0,0,6,0,0,5,4,5,0,0,0,29,9,64,19,19,28,17,27,4,5,0,0,9,0,0,0,193,6,23,95,352,744,736,1022,375,57,49,42,41,12,16,101,3667,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,22,0,0,0,3,0,3,8,8,0,0,0,0,0,0,0,28
SED30060,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,16,3,14,9,4,4,0,3,0,0,0,71,7,77,35,16,0,5,17,12,0,0,0,3,0,0,16,193,0,0,0,0,17,105,154,42,3,9,0,0,9,0,5,349,0,0,0,0,6,10,52,14,0,3,0,0,0,0,3,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,13,19,15,4,13,3,6,0,0,0,0,0,4,67,0,0,0,0,0,0,15,39,3,3,8,0,0,0,3,78,0,34,8,14,17,15,12,4,4,0,0,0,0,0,5,117,5,7,75,179,275,245,265,132,21,10,23,16,11,11,38,1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8
SED30061,0,0,5,3,0,0,0,32,0,0,0,0,0,0,12,8,0,0,0,0,0,0,0,21,3,5,8,7,8,3,16,20,0,0,0,3,0,0,3,88,13,32,29,14,6,7,11,6,0,0,0,0,5,0,18,136,0,0,0,0,5,3,33,16,3,0,0,4,0,0,0,71,0,0,0,0,3,16,75,38,12,12,11,13,6,0,10,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,18,18,22,6,45,16,5,4,5,6,0,4,7,154,0,0,0,0,0,4,30,18,8,8,13,4,5,0,4,86,0,32,8,7,4,3,20,0,0,3,0,0,0,0,0,88,0,7,54,112,203,159,213,89,16,18,8,16,10,12,34,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,15,0,0,6,20,4,0,0,66
SED30062,0,5,0,0,0,0,0,67,0,0,0,0,0,3,8,10,8,0,0,0,0,0,0,37,0,4,12,11,14,14,42,54,0,0,0,0,0,0,0,161,7,27,27,3,3,3,7,11,0,0,0,4,0,0,6,105,0,4,0,4,5,13,29,12,10,6,0,0,0,0,0,84,0,0,0,3,0,8,90,59,11,8,12,22,3,6,3,215,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15,0,0,19,19,21,11,23,25,3,6,4,5,12,0,4,147,0,0,0,0,0,0,105,85,15,18,11,22,5,0,4,263,4,51,20,9,16,7,13,4,0,0,0,0,0,0,9,131,8,6,44,252,497,675,1166,820,132,139,113,132,57,26,125,4190,0,0,0,0,4,6,0,0,0,4,0,0,0,0,0,15,0,0,0,0,0,3,7,30,0,5,0,0,0,0,0,54
SED30063,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,14,4,3,3,6,0,0,0,0,0,0,6,59,0,7,10,4,0,0,4,3,0,5,0,0,0,0,0,25,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,10,4,0,0,0,12,6,0,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,11,3,5,3,4,6,0,0,0,3,0,3,0,40,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,15,6,78,15,19,17,5,4,3,0,0,3,0,0,0,5,157,5,15,65,217,292,159,154,40,5,4,3,10,3,6,69,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11
SED30064,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,10,14,26,27,0,3,0,0,0,0,5,99,0,18,8,5,0,0,0,8,0,3,8,0,0,0,4,56,0,4,0,0,7,13,21,13,0,8,0,0,0,0,4,55,0,0,0,0,3,7,8,9,9,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,15,5,8,0,11,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,5,4,7,4,9,0,0,0,32,14,61,27,14,26,7,18,8,0,4,0,4,0,0,20,202,0,14,81,302,384,311,382,148,14,28,5,11,4,8,80,1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,11,0,0,0,0,0,0,0,17
SED30065,0,0,0,0,0,0,0,16,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,4,13,20,18,7,39,31,5,3,0,5,0,0,6,148,7,29,11,8,0,6,26,30,3,0,0,0,0,0,0,120,0,0,0,0,7,9,26,12,0,0,6,8,0,0,0,70,0,0,0,0,5,3,26,32,0,0,0,6,3,0,3,71,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,20,20,13,3,10,6,0,0,5,6,0,0,3,90,0,0,0,0,0,0,20,5,8,3,11,3,0,0,4,53,5,78,30,23,26,15,30,17,5,8,0,0,0,0,7,246,5,19,104,306,426,345,521,259,31,28,33,36,20,9,47,2185,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,0,4,11,0,0,0,0,0,0,0,26
SED30066,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,10,20,28,19,43,24,6,0,3,3,3,0,8,167,6,33,21,7,5,10,26,41,3,3,3,5,0,0,10,187,0,4,0,0,7,10,28,11,4,6,8,3,6,0,0,90,0,0,0,0,5,0,13,20,11,4,0,6,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,9,13,18,6,6,6,5,0,6,4,0,0,3,72,0,0,0,0,0,0,0,3,6,9,7,8,5,0,7,42,11,98,26,28,25,20,28,17,0,0,0,0,0,0,12,265,13,21,121,335,464,337,389,157,22,19,31,14,17,19,63,2010,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED30067,8,3,4,4,0,0,0,110,0,0,0,0,0,3,11,8,3,0,0,9,0,0,0,39,6,20,15,9,19,14,59,49,7,5,3,5,0,0,0,204,0,79,34,15,9,4,11,23,7,8,7,4,0,0,3,213,0,3,0,4,12,30,70,33,4,10,4,0,0,0,5,169,0,0,0,0,4,20,72,32,5,12,0,9,5,0,3,164,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,17,0,0,10,9,28,16,47,27,0,0,0,4,9,0,9,173,0,0,0,0,3,0,104,136,50,109,180,212,51,0,18,869,8,34,8,9,6,7,15,3,0,0,3,0,0,0,0,93,3,4,49,238,346,392,577,288,30,37,50,31,14,10,52,2117,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,15,8,0,16,7,0,0,3,0,51
SED30068,0,0,0,3,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,22,42,18,46,57,4,0,0,3,0,0,7,222,8,42,19,0,0,3,8,10,0,0,0,0,0,0,8,108,0,3,0,0,0,13,20,6,0,11,0,0,0,0,0,58,0,0,0,0,8,5,19,11,0,0,0,0,0,0,0,50,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,10,0,0,11,16,22,16,10,9,0,0,0,5,0,0,4,98,0,0,0,0,0,0,11,10,0,0,3,0,0,0,0,23,3,83,20,18,13,7,15,14,0,0,0,0,0,0,4,192,4,14,72,236,430,383,577,201,16,20,27,36,13,17,56,2098,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,7
SED30069,5,0,6,0,0,0,0,54,0,0,0,0,0,0,6,6,68,31,8,43,14,0,0,178,0,4,8,6,23,17,46,23,0,0,0,0,0,0,0,128,0,18,32,7,4,4,4,13,0,4,0,0,0,0,0,98,0,0,0,5,4,11,31,15,0,0,0,0,0,0,0,69,0,0,0,0,7,4,11,3,4,0,0,0,0,0,0,24,0,0,3,5,0,0,0,0,4,4,0,0,0,0,0,17,0,4,12,17,15,11,23,8,0,0,3,0,0,0,3,105,0,0,0,0,0,4,53,23,0,3,4,6,0,0,0,98,5,44,14,13,20,16,33,6,0,3,7,0,0,0,5,167,0,4,48,204,391,399,544,323,31,29,34,27,18,9,56,2131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,9,3,0,3,0,0,0,0,27
SED30070,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,25,25,27,7,28,14,0,0,0,3,0,4,0,138,3,31,24,4,0,0,4,0,0,0,0,0,0,0,4,78,0,0,0,0,5,14,8,4,0,0,4,10,0,0,4,57,0,0,0,0,0,4,11,12,0,0,7,12,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,17,20,11,4,11,3,4,9,13,10,0,0,0,103,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,9,17,129,32,17,27,5,23,0,3,0,0,5,0,0,10,256,10,12,124,352,478,406,455,210,26,27,20,31,19,18,78,2254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,12
SED30071,0,0,0,0,0,0,0,25,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,10,3,11,16,33,31,18,63,19,0,8,0,0,0,0,13,208,4,31,41,7,7,5,7,8,0,0,0,0,0,0,3,130,0,0,3,3,3,15,26,9,0,0,0,0,0,0,0,64,0,0,0,0,7,3,7,4,0,0,0,0,0,0,0,21,0,0,4,6,0,0,3,0,0,0,0,0,0,0,0,17,0,3,14,17,14,10,14,4,0,0,3,4,0,0,6,85,0,0,0,0,0,0,9,4,0,0,0,5,0,0,0,16,12,108,22,9,26,10,28,10,0,0,0,0,0,6,10,238,5,14,93,361,622,541,735,358,28,40,49,47,25,15,86,3014,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SED30072,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,10,22,28,11,45,34,0,0,0,0,0,0,0,162,10,29,23,0,4,3,3,10,4,0,0,0,0,0,6,85,0,0,0,0,0,5,15,3,0,0,0,0,0,3,0,40,0,0,0,0,3,10,18,8,6,0,0,0,0,0,0,42,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,15,0,0,13,13,14,8,10,12,0,0,0,0,0,0,10,78,0,0,0,0,0,0,15,6,0,0,0,3,0,0,0,29,9,90,23,17,29,14,10,4,5,0,0,0,0,0,5,219,9,19,81,333,537,515,738,292,35,30,53,48,18,13,75,2802,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,7,5,0,0,0,0,0,0,0,20
SED30073,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,5,0,3,5,0,4,6,9,0,0,0,0,0,4,0,49,0,5,0,5,0,0,0,5,0,0,0,0,0,0,3,20,0,0,3,0,0,0,7,5,0,0,0,0,0,0,0,25,0,0,0,0,0,6,14,4,3,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,8,8,0,3,13,5,3,4,4,4,0,0,3,64,0,0,0,0,0,3,19,22,16,23,23,17,7,0,0,128,3,42,8,7,0,4,8,0,0,0,0,0,0,0,3,79,5,3,31,125,149,127,178,95,13,12,12,23,10,6,27,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,4,3,0,3,10,3,0,0,0,23
SED30074,0,4,9,0,8,0,3,96,0,0,0,0,0,0,13,13,82,28,9,36,8,0,0,192,0,9,13,16,23,19,68,31,0,6,0,3,0,0,3,185,10,53,23,13,8,10,7,10,6,0,0,0,0,0,7,146,0,0,0,4,7,29,39,13,4,0,0,0,0,0,0,97,0,0,0,0,3,15,39,10,0,0,0,3,0,0,5,76,0,0,3,6,4,0,4,0,0,0,0,0,0,0,0,23,0,0,16,20,16,8,34,8,0,5,0,0,0,0,4,116,0,0,0,0,0,5,148,87,13,17,15,18,5,0,0,314,7,43,18,12,9,7,13,10,4,0,0,0,0,0,6,126,8,10,48,212,418,394,567,284,48,39,41,32,12,24,54,2185,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,10,13,3,4,3,0,0,0,0,42
SED30075,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,17,11,17,25,18,0,0,0,4,0,0,3,107,3,13,13,6,0,0,0,4,0,0,0,0,0,0,0,46,0,0,0,5,5,15,9,3,0,6,4,9,4,0,3,62,0,0,0,0,3,3,20,6,9,9,12,30,11,0,4,106,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,13,12,3,6,0,0,0,5,10,0,0,6,65,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,9,67,23,24,19,20,23,7,0,0,0,0,0,0,8,202,3,8,92,326,504,355,399,134,22,9,12,8,4,5,104,1967,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SED30076,18,17,31,45,6,16,0,369,0,0,0,0,0,17,16,14,13,0,5,9,0,0,0,72,0,3,17,21,25,31,60,67,15,9,18,36,24,0,9,335,10,42,29,18,8,3,37,81,16,18,24,38,17,0,6,360,0,3,0,6,10,30,108,59,15,19,34,51,31,11,10,387,0,0,0,5,13,56,294,167,55,43,58,90,28,7,31,850,0,0,0,7,4,0,8,4,0,4,0,0,0,0,0,42,0,4,22,29,44,49,126,96,24,48,48,47,23,10,9,567,0,0,0,0,4,0,32,49,19,45,64,61,16,0,0,296,0,29,9,14,12,9,20,21,5,5,5,6,5,0,0,141,0,15,64,199,277,341,519,223,48,43,53,84,43,49,43,1995,0,0,0,3,4,3,4,0,0,0,0,0,0,0,0,16,0,0,0,0,4,15,9,30,4,13,14,13,12,3,0,119
SED30077,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,5,3,12,11,0,0,0,0,0,0,0,57,23,94,41,14,4,0,7,4,0,0,3,3,0,0,13,196,0,0,0,0,0,10,0,5,0,0,0,5,5,0,0,27,0,0,0,0,0,3,18,6,6,3,14,22,13,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,9,0,5,9,4,5,0,0,4,0,0,3,39,0,0,0,0,0,0,0,0,4,3,5,3,0,0,0,20,11,70,11,15,18,4,3,0,0,0,0,0,0,0,3,137,3,4,48,169,193,146,107,48,6,6,7,4,0,0,39,777,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,12
SED30078,10,7,11,19,7,0,4,190,0,0,0,3,0,6,12,25,3,0,9,0,0,0,3,61,0,0,11,13,24,12,31,22,0,0,0,4,0,0,6,129,8,56,45,11,10,8,17,27,4,11,6,3,0,0,10,224,0,3,0,17,94,222,257,131,28,45,32,38,20,0,25,925,0,0,0,16,54,133,345,195,51,73,69,89,42,0,22,1089,0,0,5,8,9,5,0,4,0,0,0,0,0,0,0,36,0,3,13,21,41,39,59,49,23,15,9,7,7,3,3,275,0,0,0,0,0,0,39,56,21,25,40,41,6,5,3,237,9,69,14,14,13,3,19,5,0,0,5,0,4,0,0,150,7,15,125,376,727,596,873,413,62,55,71,70,27,42,142,3598,0,0,13,3,5,5,7,4,0,4,0,0,0,0,0,40,0,0,0,0,0,0,18,13,5,8,0,10,3,0,0,52
SED30079,3,3,0,0,0,0,0,80,0,0,0,0,0,8,12,8,0,0,0,0,0,0,0,31,3,5,12,25,38,12,54,42,0,4,3,0,0,0,3,204,0,14,26,6,5,0,4,3,0,0,0,0,0,0,4,64,0,0,0,0,8,19,40,11,0,4,0,0,0,0,0,83,0,0,0,0,32,42,310,114,11,21,11,13,10,0,5,565,0,6,4,12,8,4,14,0,0,0,0,0,0,0,0,46,0,0,4,20,41,13,75,24,19,3,9,6,0,0,4,219,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,20,4,53,13,20,15,8,18,3,3,0,0,0,0,0,0,134,6,4,72,328,649,560,863,410,33,32,20,49,5,22,61,3112,0,0,4,4,9,0,0,0,0,0,0,0,0,0,0,17,0,0,3,5,0,6,20,24,3,4,9,3,4,9,0,85
SED30080,10,7,8,8,7,0,7,187,0,0,0,0,0,3,8,7,0,0,0,0,0,0,3,17,4,5,6,7,23,16,64,52,7,7,6,7,0,0,5,199,13,138,129,40,5,9,12,34,3,3,4,3,3,0,7,405,0,0,0,3,12,36,41,17,4,4,9,3,8,3,0,138,0,0,0,0,10,19,100,54,19,11,6,18,5,0,9,261,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,17,0,5,16,21,36,25,68,29,13,9,9,15,0,0,0,255,0,0,0,0,0,6,50,64,36,49,73,68,12,0,9,357,0,31,7,11,0,9,9,3,4,0,3,4,0,3,0,83,3,6,44,198,328,301,435,183,19,23,34,31,21,18,46,1681,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,15,0,0,0,3,5,3,16,17,7,3,4,11,10,0,0,79
SED30081,0,0,0,5,0,0,3,158,0,0,0,0,4,42,85,58,29,0,22,5,0,0,8,244,0,5,8,6,9,6,17,27,4,0,4,0,0,0,6,84,8,44,35,9,3,5,5,5,0,0,0,0,0,0,11,124,0,0,0,3,20,43,98,21,0,5,3,5,3,4,8,208,0,0,0,4,87,147,700,273,60,56,49,62,17,0,41,1489,0,0,4,14,15,14,19,7,3,0,0,0,0,0,0,78,0,5,13,43,260,146,362,158,26,20,20,23,14,0,23,1109,0,0,0,0,0,0,9,5,3,4,3,6,0,0,5,36,5,27,7,3,9,8,0,0,0,0,0,0,0,0,3,57,0,0,49,119,270,377,616,337,45,58,76,57,18,7,77,2115,0,0,8,24,15,14,8,0,0,0,0,0,0,0,0,70,0,0,3,9,22,68,227,266,56,56,49,39,27,3,4,826
SED30082,11,11,10,10,4,0,6,190,0,0,3,0,3,7,10,6,0,3,0,0,0,3,0,38,0,7,22,21,27,9,46,31,3,6,4,0,4,0,3,192,27,166,99,24,7,19,29,53,12,12,18,23,12,0,12,511,0,0,4,5,52,95,172,82,29,26,16,36,13,3,18,561,0,0,0,8,24,38,70,40,3,14,9,7,14,0,7,227,0,4,14,18,7,3,6,5,0,0,0,0,0,0,5,54,0,0,18,26,38,30,39,33,8,11,10,4,3,0,8,232,0,0,0,0,0,7,16,77,41,42,71,69,22,3,0,347,12,85,17,11,15,8,21,3,3,0,0,3,4,0,0,191,11,23,152,371,639,534,827,354,46,60,56,66,51,64,109,3362,0,3,11,11,14,7,12,5,0,0,0,8,0,0,5,84,0,0,0,0,0,4,6,8,3,7,0,4,0,0,4,50
SED30083,0,0,0,0,0,0,0,99,0,0,0,0,0,12,22,4,0,0,0,0,0,0,0,35,3,0,13,12,14,11,39,42,0,0,0,5,0,0,4,150,0,27,32,4,0,0,5,10,0,0,0,0,0,0,6,86,0,0,3,0,34,54,81,32,3,8,7,10,0,0,3,245,0,0,0,0,21,46,115,47,7,5,5,3,0,0,4,262,0,0,7,3,3,0,0,0,0,0,0,0,0,0,0,19,0,0,16,15,25,19,39,15,0,0,0,0,0,0,0,142,0,0,0,0,0,0,15,14,5,6,0,3,6,0,0,53,8,36,30,16,17,12,21,9,0,3,0,0,0,0,4,161,4,8,63,321,805,948,1922,946,123,112,98,97,41,32,126,5653,0,0,9,0,5,0,0,0,0,0,0,0,0,0,3,29,0,0,0,3,0,12,15,9,0,0,0,3,0,0,0,47
