SAL_CODE_2021,OO_DS_Sep_hse,OO_DS_Sde_row_or_ter_h_t,OO_DS_Flt_apt,OO_DS_Oth_dwel,OO_DS_NS,Owned_Outright_Total,OWM_DS_Sep_hse,OWM_DS_Sde_row_or_ter_h_t,OWM_DS_Flt_apt,OWM_DS_Oth_dwel,OWM_DS_NS,Owned_with_mortgage_Total,R_REA_DS_Sep_hse,R_REA_DS_Sde_row_or_ter_h_t,R_REA_DS_Flt_apt,R_REA_DS_Oth_dwel,R_REA_DS_NS,R_Real_estate_agent_Total,R_SteTer_h_auth_DS_Separat_hs,R_ST_h_aut_DS_Sd_r_ter_h_t,R_SteT_h_auth_DS_Flt_apt,R_SteTer_h_auth_DS_Oth_dwel,R_SteTer_h_auth_DS_NS,R_SteTer_h_auth_Total,R_Com_hs_pr_DS_Sep_hse,R_Com_hs_pr_DS_Sd_ro_ter_h_t,R_Com_hs_pr_DS_Flt_apt,R_Com_hs_pr_DS_Oth_dwel,R_Com_hs_pr_DS_NS,R_Com_hs_pr_Total,R_Psn_ns_HH_DS_Sep_hse,R_Psn_ns_HH_DS_Sd_r_te_h_t,R_Psn_ns_HH_DS_Flt_apt,R_Psn_ns_HH_DS_Oth_dwe,R_Psn_ns_HH_DS_NS,R_Psn_ns_HH_Total,R_Oth_llord_type_DS_Sep_hse,R_Oth_lld_typ_DS_S_ro_ter_h_t,R_Oth_lld_type_DS_Flt_apt,R_Oth_llord_type_DS_Oth_dwel,R_Oth_llord_type_DS_NS,R_Oth_llord_type_Total,R_Llord_type_NS_DS_Sep_hse,R_Lld_ty_NS_DS_Sd_row_ter_h_t,R_Llord_typ_NS_DS_Flt_apt,R_Llord_type_NS_DS_Oth_dwel,R_Llord_type_NS_DS_NS,R_Llord_type_NS_Total,R_Total_DS_Sep_hse,R_Total_DS_Sde_row_or_ter_h_t,R_Total_DS_Flt_apt,R_Total_DS_Oth_dwel,R_Total_DS_NS,R_Total_Total,Oth_tenu_typ_DS_Sep_hse,Oth_ten_typ_DS_Sd_row_ter_h_t,Oth_tenu_typ_DS_Flt_apt,Oth_tenu_typ_DS_Oth_dwel,Oth_tenu_typ_DS_NS,Oth_tenu_typ_Total,Tenu_typ_NS_DS_Sep_hse,Ten_ty_NS_DS_Sd_row_ter_h_t,Tenu_typ_NS_DS_Flt_apt,Tenu_typ_NS_DS_Oth_dwel,Tenu_typ_NS_DS_NS,Tenu_typ_NS_Total,Total_DS_Sep_hse,Total_DS_Sde_row_or_ter_h_t,Total_DS_Flt_apt,Total_DS_Oth_dwel,Total_DS_NS,Total_Total
SAL30103,175,0,0,0,0,176,922,3,0,0,0,931,530,79,0,0,0,609,19,0,0,0,0,19,9,0,0,0,0,9,30,0,0,0,0,30,74,0,0,0,0,74,0,0,0,0,0,0,660,79,0,0,0,738,5,0,0,0,0,5,58,7,0,0,0,62,1819,92,0,0,0,1910
SAL30104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,5,0,0,180,19,0,0,0,0,23,0,0,0,0,0,0,10,3,5,0,0,20,0,0,0,0,0,0,202,4,10,0,0,220,4,0,6,0,0,10,14,0,3,0,0,25,220,7,13,0,6,253
SAL30105,45,0,0,0,0,48,48,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,11,8,0,0,0,0,7,4,0,0,4,0,8,114,0,0,5,0,125
SAL30106,655,69,28,0,0,749,491,19,9,0,0,525,215,40,79,0,0,333,104,18,37,0,0,161,7,4,16,0,0,23,121,10,34,0,0,170,10,0,13,0,0,26,0,0,5,0,0,9,459,73,187,0,0,723,8,0,3,0,0,14,74,11,30,0,0,123,1688,183,258,0,0,2132
SAL30107,642,146,0,25,4,821,525,12,0,0,0,538,216,34,0,0,0,248,29,0,0,0,0,34,0,10,0,0,0,9,112,6,4,0,0,120,16,6,0,11,4,32,0,0,0,0,0,5,374,60,0,8,4,450,9,187,0,0,0,196,45,52,0,6,0,100,1594,462,0,44,8,2110
SAL30108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9
SAL30109,123,0,0,0,0,123,87,0,0,0,0,87,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,4,0,0,0,0,0,0,33,0,0,0,0,35,8,0,0,0,0,8,17,0,0,0,0,21,276,0,0,0,0,277
SAL30110,1241,84,0,22,9,1359,830,23,3,3,0,862,357,243,26,0,0,629,61,28,0,0,0,89,15,25,0,0,0,37,159,48,3,0,0,214,42,11,0,4,10,78,4,3,0,0,0,13,641,360,28,11,13,1058,50,4,0,0,0,57,205,89,7,79,8,388,2964,567,39,110,40,3715
SAL30111,177,0,0,15,0,196,152,0,0,0,0,150,44,5,0,8,0,61,14,0,0,0,0,18,7,6,0,0,0,15,46,0,0,4,0,53,13,0,0,0,0,13,0,0,0,0,0,0,122,20,0,8,0,151,11,0,0,3,0,15,46,0,0,3,0,52,508,21,0,32,5,561
SAL30112,18,0,0,0,0,15,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,39,0,0,0,0,36
SAL30113,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,115,5,0,0,0,120,35,3,0,0,0,41,0,0,0,0,0,0,5,0,0,0,3,10,0,0,0,0,0,0,159,4,0,0,9,169,5,0,0,0,0,5,14,0,0,0,0,13,189,4,0,0,9,203
SAL30114,35,0,0,22,8,69,15,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,3,8,0,0,0,0,0,4,8,0,0,0,0,14,69,0,0,29,14,108
SAL30115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL30116,165,0,0,0,0,165,709,0,3,0,0,716,462,66,3,0,0,536,4,0,0,0,0,4,0,0,0,0,0,0,33,0,0,0,0,35,5,0,0,0,0,5,0,0,0,0,0,0,509,67,3,0,0,582,4,0,0,0,0,9,67,5,0,0,0,74,1450,80,10,0,3,1539
SAL30117,71,0,0,0,0,71,54,0,0,0,0,54,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,21,0,0,0,0,19,10,0,0,0,0,10,17,0,0,0,0,17,171,0,0,0,0,171
SAL30118,0,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9
SAL30119,99,0,0,23,0,122,256,0,0,0,0,260,65,3,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,3,3,35,3,0,0,19,0,22,0,0,0,0,0,0,97,3,0,27,6,131,9,0,0,0,0,10,40,0,0,102,0,144,506,8,0,147,4,666
SAL30120,16,0,0,0,0,16,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,29,0,0,0,0,33
SAL30121,64,0,0,0,0,64,54,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,4,0,0,0,0,4,0,0,0,0,0,0,11,0,3,0,0,18,3,0,0,0,0,3,11,0,0,0,0,12,150,0,4,0,0,156
SAL30122,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,13,0,0,0,0,13
SAL30123,644,3,0,0,0,646,1126,13,0,0,0,1143,344,86,3,0,0,434,28,0,0,0,0,33,3,3,0,0,0,6,115,10,3,0,0,127,11,13,0,0,0,24,0,0,0,0,0,6,501,122,8,0,0,636,16,0,0,0,0,18,82,0,0,0,0,80,2368,140,12,0,0,2529
SAL30124,73,0,0,0,0,73,29,0,0,0,0,29,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,8,0,0,0,0,8,132,0,0,0,0,132
SAL30125,212,0,0,25,0,239,130,0,0,0,0,137,53,0,0,0,0,53,0,0,0,0,0,4,0,0,0,0,0,0,20,0,0,0,0,20,4,0,0,3,0,5,0,0,0,0,0,0,74,0,0,6,0,81,15,0,0,0,0,16,50,0,0,9,0,59,485,0,0,40,0,524
SAL30126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL30127,68,0,0,0,0,72,61,0,0,0,0,63,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,27,0,0,0,0,0,0,7,0,0,0,0,7,166,3,0,4,0,172
SAL30128,65,0,0,0,7,71,38,0,0,0,0,41,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,12,4,0,0,0,0,4,0,0,0,0,0,0,18,0,0,0,0,21,3,0,0,0,0,3,0,0,0,0,0,0,127,0,0,0,11,138
SAL30129,18,0,0,0,0,18,31,0,0,0,0,31,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,64,0,0,0,0,64
SAL30130,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,16,0,0,0,0,16
SAL30131,60,0,0,0,0,60,35,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,7,0,0,0,0,7,13,0,0,0,0,13,124,0,0,0,3,131
SAL30132,316,34,35,0,0,387,471,75,83,0,0,631,142,101,190,0,0,440,0,18,40,0,0,53,0,0,0,0,0,3,34,19,20,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,178,142,240,0,0,566,0,0,4,0,0,6,30,12,13,0,0,56,1000,262,380,0,0,1648
SAL30133,58,0,0,0,0,60,31,0,0,0,0,37,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,14,0,0,0,0,20,130,0,0,3,3,133
SAL30134,51,0,0,0,0,51,74,0,0,0,0,74,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,5,0,0,0,0,5,4,0,0,0,0,4,139,0,0,0,0,139
SAL30135,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,158,18,0,0,3,191,24,6,0,0,0,34,0,0,0,0,0,0,18,8,3,6,13,51,0,0,0,0,0,0,205,38,8,10,18,277,3,0,0,0,4,7,28,19,0,3,3,46,236,47,13,8,23,330
SAL30136,32,0,0,0,0,29,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,9,0,0,0,0,9,9,0,0,0,0,9,59,0,0,0,0,64
SAL30137,19,0,0,0,0,19,18,0,0,0,0,18,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,54,0,0,0,0,54
SAL30138,13,0,0,0,0,13,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,31,0,0,0,0,31
SAL30139,8,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10
SAL30140,8,0,0,4,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,6,0,14
SAL30141,49,0,0,0,3,53,28,0,0,0,0,31,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,19,0,0,0,0,19,18,0,0,0,0,20,129,0,0,0,0,141
SAL30142,19,0,0,0,0,19,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,5,0,0,0,0,5,3,0,0,0,0,3,42,0,0,0,0,42
SAL30143,34,0,0,0,0,34,30,0,0,0,0,30,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,9,0,0,0,0,9,76,0,0,0,0,76
SAL30144,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL30145,29,0,0,0,0,29,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,58,0,0,0,0,60
SAL30146,1613,116,0,12,0,1743,769,29,4,0,0,805,278,34,10,0,0,321,9,0,0,0,0,9,0,0,0,0,0,0,70,14,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,366,50,12,0,0,422,18,0,0,0,0,18,70,3,3,3,0,76,2841,197,19,11,0,3070
SAL30147,62,0,4,0,0,69,93,0,0,0,0,91,115,9,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,130,14,0,0,0,139,0,0,0,0,0,0,19,5,0,0,0,28,304,15,4,0,0,327
SAL30148,592,0,13,0,0,600,868,3,32,0,0,908,415,13,25,0,0,462,20,21,14,0,0,58,4,14,6,0,0,28,118,0,14,0,0,134,4,0,0,0,0,9,3,0,3,0,0,8,570,57,63,3,0,696,20,0,0,0,0,25,59,5,4,0,0,73,2112,72,110,3,9,2302
SAL30149,16,0,0,0,0,16,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,43,0,0,0,0,43
SAL30150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30151,58,0,0,11,0,75,14,0,0,0,0,16,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,22,0,0,0,0,26,8,0,0,0,0,8,0,0,0,0,0,0,39,0,3,0,0,46,9,0,0,0,0,11,36,0,0,5,11,52,166,0,5,19,10,203
SAL30152,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,17,0,0,0,0,17
SAL30153,250,0,0,82,26,357,127,0,0,0,3,132,53,0,10,0,0,61,19,3,7,0,0,19,4,0,5,0,0,6,35,0,0,0,0,40,49,0,0,0,12,66,0,0,0,0,0,0,163,3,17,4,14,195,36,0,0,6,4,53,63,0,7,9,5,78,638,6,27,97,57,818
SAL30154,968,123,65,4,0,1165,1377,85,42,0,0,1507,335,64,147,0,0,550,12,0,0,0,0,13,0,0,5,0,0,5,86,12,50,0,0,153,4,0,7,0,0,10,0,0,0,0,0,0,439,81,214,0,0,739,22,16,4,0,5,47,64,9,11,0,0,86,2868,317,346,4,3,3540
SAL30155,45,0,0,0,0,45,26,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,13,0,0,0,0,15,86,0,0,0,0,89
SAL30156,151,0,0,0,0,150,206,0,0,5,0,213,23,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,46,0,0,0,0,0,0,9,0,0,0,0,9,412,0,0,4,0,420
SAL30157,1386,114,150,184,28,1857,769,26,65,4,0,866,463,48,168,3,0,685,34,0,9,0,0,50,0,3,0,0,0,6,151,19,36,0,4,209,29,0,0,31,14,85,0,0,0,0,0,3,684,67,223,34,21,1034,56,125,4,9,0,194,65,19,43,8,10,149,2954,348,492,233,60,4097
SAL30158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
SAL30159,157,11,0,0,0,171,589,94,0,0,0,683,447,131,5,0,0,580,0,0,0,0,0,0,0,0,0,0,0,0,46,6,0,0,0,52,4,0,0,0,0,4,5,4,0,0,0,4,496,140,5,0,3,638,0,0,0,0,0,0,35,16,0,0,0,48,1277,259,6,0,3,1542
SAL30160,12,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,26,0,0,0,0,26
SAL30161,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,9
SAL30162,6,0,0,0,0,6,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
SAL30163,114,3,3,0,0,118,113,0,0,0,0,116,40,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,54,3,0,0,0,0,3,12,0,0,0,0,12,297,9,3,0,0,306
SAL30164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30165,126,0,0,0,0,126,151,0,0,3,0,155,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,7,0,0,0,0,7,299,0,0,0,0,298
SAL30166,17,0,0,0,0,17,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26
SAL30167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,18,0,0,0,0,17
SAL30168,112,5,18,0,0,138,73,5,3,0,0,82,74,23,61,0,0,157,54,0,0,0,0,54,6,0,0,0,0,6,25,0,4,0,0,36,3,0,0,29,0,32,0,0,0,0,0,0,155,23,71,32,0,276,3,0,0,11,0,13,33,4,7,48,0,90,382,28,102,87,0,597
SAL30169,15,0,0,0,0,14,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,19,0,0,3,0,25
SAL30170,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,9
SAL30171,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
SAL30172,7,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,4,27,0,0,0,3,27
SAL30173,69,0,0,0,0,69,36,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,3,0,0,0,0,6,120,0,0,0,0,121
SAL30174,17,0,0,0,0,17,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27
SAL30175,5,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,16
SAL30176,11,0,0,0,0,11,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,24
SAL30177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30178,26,0,0,0,0,29,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,4,64,0,0,0,0,66
SAL30179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30180,24,0,0,37,8,67,14,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,6,0,12,22,0,0,0,0,20,23,0,0,7,0,33,89,0,0,48,12,147
SAL30181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30182,106,0,0,0,0,106,133,0,0,0,0,133,75,4,3,0,0,83,0,9,0,0,0,13,0,6,3,0,0,8,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,109,16,11,0,0,134,0,0,0,0,0,8,18,0,0,0,0,20,366,18,14,0,0,397
SAL30183,259,83,13,0,0,350,292,35,16,0,0,349,120,55,38,0,0,213,13,8,13,0,0,35,0,0,0,0,0,0,32,27,9,0,0,67,0,5,0,0,0,5,0,3,0,0,0,3,174,95,60,0,0,330,3,3,0,0,0,9,22,12,9,0,0,47,753,238,94,0,0,1086
SAL30184,11,0,0,0,0,11,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,17
SAL30185,175,3,0,0,0,177,84,0,0,0,0,79,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,6,0,0,0,0,6,0,0,0,0,0,0,44,0,0,0,0,44,15,0,0,0,0,15,41,0,0,3,0,43,354,3,0,6,0,357
SAL30186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
