SAL_CODE_2021,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
SAL50380,144,101,27,8,792
SAL50381,0,0,0,0,11
SAL50382,26,14,10,6,132
SAL50383,5,3,3,0,29
SAL50384,375,179,80,23,3198
SAL50385,0,0,0,0,0
SAL50386,33,28,8,0,251
SAL50387,72,40,10,10,339
SAL50388,43,18,4,7,162
SAL50389,156,81,22,6,740
SAL50390,394,317,170,35,2042
SAL50391,7,8,0,0,27
SAL50392,0,0,0,0,9
SAL50393,0,0,0,0,11
SAL50394,0,0,0,0,8
SAL50395,0,0,0,0,8
SAL50396,505,490,217,35,2989
SAL50397,131,61,14,0,2643
SAL50398,4,11,0,0,31
SAL50399,35,14,0,0,140
SAL50400,61,16,7,0,388
SAL50401,8,6,4,0,35
SAL50402,6,0,0,0,35
SAL50403,334,364,112,6,1504
SAL50404,268,256,150,55,1482
SAL50405,371,304,59,7,1963
SAL50406,0,0,0,0,5
SAL50407,10,4,9,0,44
SAL50408,7,3,0,0,12
SAL50409,1855,1339,814,288,12371
SAL50410,0,0,0,0,6
SAL50411,20,13,0,0,97
SAL50412,13,15,3,0,83
SAL50413,4,0,0,0,24
SAL50414,6,3,0,0,38
SAL50415,252,98,18,0,1855
SAL50416,141,144,50,9,680
SAL50417,4,4,0,0,29
SAL50418,3,0,0,0,3
SAL50419,218,177,115,37,1254
SAL50420,3,4,0,0,28
SAL50421,11,6,0,0,51
SAL50422,0,0,0,0,0
SAL50423,717,403,189,61,5149
SAL50424,18,39,6,3,171
SAL50425,3,6,0,0,21
SAL50426,95,54,13,0,705
SAL50427,0,4,0,0,5
SAL50428,23,28,0,0,114
SAL50429,3,0,0,0,16
SAL50430,0,0,0,0,19
SAL50431,566,533,318,122,3031
SAL50432,0,0,0,0,4
SAL50433,11,8,0,0,42
SAL50434,0,0,0,0,4
SAL50435,42,23,12,0,139
SAL50436,20,11,0,3,82
SAL50437,33,22,7,0,135
SAL50438,1276,1189,549,134,8376
SAL50439,0,0,0,0,0
SAL50440,3,0,0,0,4
SAL50441,457,474,225,52,3318
SAL50442,87,55,3,0,399
SAL50443,8,4,0,0,14
SAL50444,0,0,0,0,0
SAL50445,0,4,0,0,13
SAL50446,55,46,14,6,253
SAL50447,18,25,6,0,77
SAL50448,3,6,3,0,21
SAL50449,0,0,0,0,11
SAL50450,10,7,0,0,37
SAL50451,0,4,0,0,23
SAL50452,289,224,149,42,1825
SAL50453,287,143,61,16,3249
SAL50454,96,99,49,6,500
SAL50455,4,3,0,0,14
SAL50456,0,0,0,0,7
SAL50457,858,605,307,165,4544
SAL50458,22,21,0,0,58
SAL50459,3,3,0,0,22
SAL50460,0,0,0,0,0
SAL50461,0,0,0,0,5
SAL50462,4,12,4,0,30
SAL50463,0,0,0,0,5
SAL50464,1101,685,219,58,9233
SAL50465,16,5,5,0,81
SAL50466,0,0,0,0,12
SAL50467,55,51,20,0,172
SAL50468,712,395,150,36,6362
SAL50469,5,0,0,0,14
SAL50470,0,5,0,0,17
SAL50471,16,6,3,0,51
SAL50472,506,380,247,154,3706
SAL50473,239,174,82,15,1725
SAL50474,431,301,146,53,2427
SAL50475,9,0,0,0,35
SAL50476,115,65,14,0,1619
SAL50477,117,163,43,4,428
SAL50478,0,0,0,0,12
SAL50479,0,0,0,0,0
SAL50480,8,3,6,0,49
SAL50481,48,48,7,6,191
SAL50482,1060,561,323,135,10060
SAL50483,0,14,6,0,27
SAL50484,195,133,74,43,1837
SAL50485,3,5,0,0,22
SAL50486,45,51,18,19,209
SAL50487,22,11,6,0,83
SAL50488,0,0,0,0,0
SAL50489,5,0,0,0,5
SAL50490,0,0,0,0,0
SAL50491,384,522,409,100,2344
SAL50492,220,124,135,47,1258
SAL50493,0,0,0,0,0
SAL50494,10,10,0,0,32
SAL50495,0,0,0,0,0
SAL50496,0,0,0,0,12
SAL50497,460,473,159,23,2814
SAL50498,71,88,18,0,266
SAL50499,6,3,0,0,28
SAL50500,507,439,210,57,2566
SAL50501,24,23,17,0,118
SAL50502,299,298,157,87,2316
SAL50503,0,3,3,0,12
SAL50504,0,0,0,0,0
SAL50505,0,0,0,0,0
SAL50506,0,0,0,0,0
SAL50507,0,11,0,0,17
SAL50508,120,102,14,0,731
SAL50509,0,0,0,0,0
SAL50510,1008,566,274,89,4890
SAL50511,0,0,0,0,0
SAL50512,33,28,9,0,150
SAL50513,8,7,0,0,50
SAL50514,0,0,0,0,0
SAL50515,4,4,0,0,17
SAL50516,28,3,0,0,176
SAL50517,86,48,17,3,462
SAL50518,829,651,248,105,6011
SAL50519,90,26,3,0,526
SAL50520,41,19,5,3,180
SAL50521,29,27,0,0,247
SAL50522,1055,789,334,90,6496
SAL50523,79,100,54,11,443
SAL50524,0,3,0,0,8
SAL50525,53,71,29,5,290
SAL50526,0,5,0,0,9
SAL50527,9,0,0,0,37
SAL50528,162,29,0,0,873
SAL50529,11,0,0,0,943
SAL50530,14,30,3,0,72
SAL50531,11,0,0,0,30
SAL50532,0,0,0,0,10
SAL50533,263,150,43,9,1114
SAL50534,343,318,153,30,1739
SAL50535,6,0,0,0,29
SAL50536,323,262,179,156,2007
SAL50537,0,0,0,0,3
SAL50538,24,13,4,0,78
SAL50539,22,22,3,4,166
SAL50540,4,0,0,0,60
SAL50541,0,0,0,0,6
SAL50542,310,162,77,17,1436
SAL50543,14,8,3,0,40
SAL50544,0,0,0,0,0
SAL50545,7,8,0,0,21
SAL50546,0,0,0,0,0
SAL50547,0,0,0,0,0
SAL50548,48,43,35,0,354
SAL50549,5,0,0,0,17
SAL50550,406,311,140,24,3513
SAL50551,87,45,25,7,476
SAL50552,278,215,102,20,1467
SAL50553,186,102,38,14,1289
SAL50554,5,9,4,0,32
SAL50555,3,0,0,0,10
SAL50556,88,117,50,34,1689
SAL50557,62,40,3,8,419
SAL50558,17,3,6,0,58
SAL50559,14,8,10,0,52
SAL50560,0,0,0,0,14
SAL50561,145,117,68,17,609
SAL50562,65,27,9,3,313
SAL50563,14,21,7,0,50
SAL50564,43,37,8,6,217
SAL50565,3,0,0,0,13
SAL50566,279,130,55,11,2533
SAL50567,41,53,24,3,168
SAL50568,0,0,0,0,11
SAL50569,47,47,12,6,216
SAL50570,0,0,0,0,3
SAL50571,342,319,203,51,1818
SAL50572,3,0,0,0,13
SAL50573,0,0,0,0,0
SAL50574,1090,833,557,278,8685
SAL50575,26,21,7,0,132
SAL50576,7,5,0,0,25
SAL50577,10,3,5,0,50
SAL50578,20,7,3,0,64
SAL50579,33,53,28,6,152
SAL50580,12,3,0,0,32
SAL50581,0,7,0,0,29
SAL50582,36,25,13,0,167
SAL50583,638,498,473,269,4053
SAL50584,0,0,0,0,18
SAL50585,207,176,147,98,1326
SAL50586,33,19,13,0,174
SAL50587,639,669,267,41,4956
SAL50588,5,3,0,0,12
SAL50589,3,21,0,0,41
SAL50590,0,0,0,0,5
SAL50591,4,0,0,0,35
SAL50592,0,0,0,0,0
SAL50593,16,17,18,5,82
SAL50594,202,114,77,59,1075
SAL50595,0,0,0,0,7
SAL50596,0,0,0,0,8
SAL50597,0,4,0,0,24
SAL50598,9,4,7,0,40
SAL50599,372,320,240,172,2877
SAL50600,8,8,0,0,24
SAL50601,6,7,3,0,33
SAL50602,128,102,33,6,777
SAL50603,1232,889,475,142,6469
SAL50604,27,18,3,0,122
SAL50605,8,5,3,0,41
SAL50606,21,12,5,0,84
SAL50607,328,362,170,38,2689
SAL50608,118,24,0,0,715
SAL50609,784,572,243,106,5818
SAL50610,233,102,30,3,3449
SAL50611,139,64,22,3,1121
SAL50612,11,11,0,0,46
SAL50613,475,218,43,8,5663
SAL50614,4,4,0,0,23
SAL50615,200,165,110,53,1488
SAL50616,0,0,0,0,14
SAL50617,0,0,0,0,0
SAL50618,66,48,26,4,258
SAL50619,47,36,12,0,1149
SAL50620,67,80,33,12,469
SAL50621,10,9,3,0,38
SAL50622,400,301,102,23,3370
SAL50623,314,280,137,18,1913
SAL50624,9,4,0,0,50
SAL50625,203,115,48,7,1075
SAL50626,22,23,0,0,91
SAL50627,0,0,0,0,0
SAL50628,113,108,33,7,669
SAL50629,54,26,23,0,238
SAL50630,0,6,0,0,41
SAL50631,9,9,5,0,60
SAL50632,14,0,0,0,37
SAL50633,713,450,278,63,5174
SAL50634,19,15,8,0,98
SAL50635,161,100,34,4,1525
SAL50636,143,58,16,3,1864
SAL50637,12,8,6,0,51
SAL50638,1232,866,296,65,5941
SAL50639,105,100,42,7,728
SAL50640,6,3,5,0,30
SAL50641,318,208,121,102,2347
SAL50642,5,0,0,0,14
SAL50643,6,8,4,0,28
SAL50644,0,0,0,0,28
SAL50645,348,215,78,12,3217
SAL50646,20,9,4,0,65
SAL50647,3,0,0,3,15
SAL50648,0,0,0,0,0
SAL50649,7,5,0,0,19
SAL50650,0,0,0,0,22
SAL50651,12,0,0,0,19
SAL50652,3,0,0,0,21
SAL50653,31,18,11,0,138
SAL50654,96,67,47,3,534
SAL50655,42,22,11,0,119
SAL50656,0,0,0,0,0
SAL50657,99,68,35,5,388
SAL50658,10,12,4,0,59
SAL50659,0,0,0,0,11
SAL50660,3,0,0,0,11
SAL50661,451,320,112,31,3827
SAL50662,43,24,13,6,205
SAL50663,0,0,0,0,4
SAL50664,787,321,89,20,3027
SAL50665,8,6,0,0,45
SAL50666,5,11,0,0,30
SAL50667,0,0,0,0,6
SAL50668,538,320,140,57,3398
SAL50669,0,0,5,0,11
SAL50670,561,420,253,182,5687
SAL50671,0,3,0,0,14
SAL50672,11,11,0,0,41
SAL50673,8,0,0,0,20
SAL50674,0,7,0,0,26
SAL50675,0,0,0,0,0
SAL50676,8,4,0,0,26
SAL50677,9,0,0,0,26
SAL50678,0,0,0,0,31
SAL50679,29,19,18,0,106
SAL50680,0,0,0,0,13
SAL50681,21,22,10,0,130
SAL50682,256,205,62,16,1316
SAL50683,319,125,46,11,1661
SAL50684,10,7,0,0,62
SAL50685,0,0,0,0,14
SAL50686,117,48,33,6,566
SAL50687,0,0,0,0,0
SAL50688,11,13,4,0,61
SAL50689,0,3,0,0,22
SAL50690,0,4,0,0,17
SAL50691,64,10,0,0,408
SAL50692,29,14,6,0,163
SAL50693,0,4,0,0,18
SAL50694,12,0,0,0,46
SAL50695,7,0,0,0,20
SAL50696,318,114,40,4,2025
SAL50697,10,4,4,0,39
SAL50698,12,5,0,0,61
SAL50699,5,6,0,0,27
SAL50700,85,144,138,74,932
SAL50701,870,574,318,232,5522
SAL50702,328,211,97,75,3173
SAL50703,56,41,19,0,190
SAL50704,0,0,0,0,23
SAL50705,193,214,69,18,972
SAL50706,0,0,0,0,16
SAL50707,686,647,434,161,3867
SAL50708,13,5,3,0,66
SAL50709,301,367,112,18,1332
SAL50710,0,0,0,0,0
SAL50711,82,70,28,0,423
SAL50712,337,130,68,43,2384
SAL50713,3,4,4,0,41
SAL50714,519,421,198,55,2829
SAL50715,5,15,3,0,48
SAL50716,21,10,0,0,76
SAL50717,98,41,8,4,756
SAL50718,114,48,19,6,717
SAL50719,53,53,25,0,257
SAL50720,4,8,0,0,21
SAL50721,0,0,0,0,0
SAL50722,24,41,9,4,117
SAL50723,8,11,3,0,36
SAL50724,141,76,35,4,991
SAL50725,885,609,295,71,5027
SAL50726,43,32,11,0,206
SAL50727,5,4,0,0,38
SAL50728,11,0,0,0,133
SAL50729,3,0,0,0,12
SAL50730,37,28,4,0,216
SAL50731,110,69,17,12,900
SAL50732,23,34,7,0,183
SAL50733,7,0,0,0,47
SAL50734,12,13,4,0,78
SAL50735,26,8,0,0,165
SAL50736,0,3,0,0,32
SAL50737,35,17,0,0,190
SAL50738,71,41,10,0,453
SAL50739,27,28,9,0,178
SAL50740,738,580,406,119,5190
SAL50741,0,0,0,0,0
SAL50742,216,144,79,32,1406
SAL50743,10,4,3,0,31
SAL50744,6,4,6,0,28
SAL50745,35,32,22,4,467
SAL50746,0,3,0,0,24
SAL50747,70,47,35,15,325
SAL50748,748,579,282,126,4935
SAL50749,99,97,35,0,447
SAL50750,0,4,0,0,12
SAL50751,10,11,0,0,33
SAL50752,381,260,75,22,2536
SAL50753,26,12,0,0,64
SAL50754,315,178,75,16,2365
SAL50755,0,0,0,0,0
SAL50756,399,273,154,36,3612
SAL50757,34,29,9,0,149
SAL50758,153,70,35,7,776
SAL50759,42,7,4,0,289
SAL50760,103,75,9,0,562
SAL50761,21,29,6,0,127
SAL50762,11,4,7,0,32
SAL50763,69,142,39,4,352
SAL50764,1138,956,325,201,6594
SAL50765,0,0,0,0,7
SAL50766,589,262,86,25,3325
SAL50767,0,0,0,0,9
SAL50768,14,10,0,0,70
SAL50769,0,0,0,0,5
SAL50770,4,3,0,0,11
SAL50771,82,46,46,29,463
SAL50772,9,14,0,0,41
SAL50773,27,14,4,3,124
SAL50774,6,0,0,0,19
SAL50775,8,0,0,0,36
SAL50776,6,3,0,0,20
SAL50777,9,8,0,0,131
SAL50778,0,0,0,0,6
SAL50779,45,13,0,0,258
SAL50780,5,3,0,0,26
SAL50781,154,144,73,10,1360
SAL50782,50,41,19,6,419
SAL50783,9,21,4,0,89
SAL50784,6,3,0,0,26
SAL50785,21,18,11,0,80
SAL50786,3,4,0,0,22
SAL50787,55,27,13,0,171
SAL50788,16,8,4,0,48
SAL50789,0,3,0,0,23
SAL50790,0,0,0,0,26
SAL50791,16,8,6,0,69
SAL50792,25,18,4,3,142
SAL50793,3,0,0,0,33
SAL50794,0,0,0,0,4
SAL50795,19,10,3,0,190
SAL50796,7,0,0,0,34
SAL50797,3,3,0,0,18
SAL50798,4,13,0,0,25
SAL50799,691,497,91,20,3739
SAL50800,37,28,4,0,116
SAL50801,3,0,0,0,23
SAL50802,0,0,0,0,12
SAL50803,0,0,0,0,0
SAL50804,0,0,0,0,6
SAL50805,4,0,0,0,11
SAL50806,19,12,3,0,245
SAL50807,5,4,0,0,5
SAL50808,45,38,10,0,263
SAL50809,99,62,11,0,531
SAL50810,0,4,0,0,4
SAL50811,4,6,0,0,23
SAL50812,0,0,0,0,6
SAL50813,0,0,0,0,8
SAL50814,5,0,0,0,6
SAL50815,77,34,29,3,358
SAL50816,315,168,69,11,2268
SAL50817,74,15,0,0,624
SAL50818,0,0,0,0,0
SAL50819,37,21,10,6,222
SAL50820,4,0,0,0,8
SAL50821,0,0,0,0,13
SAL50822,9,4,0,0,40
SAL50823,0,0,0,0,7
SAL50824,0,3,0,0,4
SAL50825,0,5,0,0,11
SAL50826,6,0,0,0,34
SAL50827,3,0,0,0,4
SAL50828,243,200,126,22,2603
SAL50829,142,31,22,0,928
SAL50830,79,68,35,7,384
SAL50831,804,324,101,26,6886
SAL50832,23,20,27,8,183
SAL50833,271,201,91,19,2407
SAL50834,8,4,0,0,30
SAL50835,314,144,52,23,2074
SAL50836,391,74,10,0,2094
SAL50837,9,12,0,0,41
SAL50838,168,70,24,0,1229
SAL50839,33,34,11,0,113
SAL50840,227,171,73,52,2470
SAL50841,39,32,10,5,146
SAL50842,1059,946,245,51,5790
SAL50843,0,0,0,0,0
SAL50844,142,33,0,0,1178
SAL50845,15,8,11,0,80
SAL50846,151,82,18,0,885
SAL50847,324,212,49,9,1409
SAL50848,0,0,0,0,0
SAL50849,691,612,374,156,4261
SAL50850,0,4,0,0,8
SAL50851,0,0,0,0,7
SAL50852,8,5,0,0,19
SAL50853,152,116,55,22,748
SAL50854,0,0,0,0,13
SAL50855,4,0,0,0,10
SAL50856,0,0,0,0,3
SAL50857,175,123,56,5,1377
SAL50858,67,71,35,17,515
SAL50859,0,0,0,0,12
SAL50860,0,0,0,0,0
SAL50861,5,0,0,0,28
SAL50862,15,22,17,0,87
SAL50863,232,97,47,7,1116
SAL50864,3,0,0,0,8
SAL50865,182,132,64,23,900
SAL50866,30,26,3,0,101
SAL50867,7,10,0,0,59
SAL50868,13,4,3,0,46
SAL50869,0,0,0,0,6
SAL50870,37,47,10,0,140
SAL50871,194,128,81,25,1760
SAL50872,39,45,0,0,172
SAL50873,548,403,222,84,5196
SAL50874,333,271,162,91,3253
SAL50875,283,161,44,8,1759
SAL50876,3,13,0,0,23
SAL50877,0,0,0,0,7
SAL50878,0,0,0,0,10
SAL50879,96,69,19,10,438
SAL50880,71,33,24,3,428
SAL50881,356,264,116,36,2059
SAL50882,7,3,0,0,21
SAL50883,9,0,3,0,20
SAL50884,0,0,0,0,16
SAL50885,7,3,0,0,18
SAL50886,0,4,0,0,8
SAL50887,0,0,0,0,0
SAL50888,6,0,0,0,8
SAL50889,3,3,0,0,70
SAL50890,698,642,393,179,4212
SAL50891,245,200,106,42,1632
SAL50892,0,0,0,0,14
SAL50893,319,240,80,34,2254
SAL50894,3,4,0,0,18
SAL50895,13,8,7,0,72
SAL50896,600,415,231,131,4272
SAL50897,10,8,5,0,36
SAL50898,48,27,4,0,237
SAL50899,249,104,8,0,1573
SAL50900,3,4,4,0,25
SAL50901,33,10,11,4,204
SAL50902,322,50,0,0,2015
SAL50903,765,527,198,79,4736
SAL50904,79,66,23,0,387
SAL50905,232,220,85,19,1289
SAL50906,0,0,0,0,0
SAL50907,0,0,0,0,9
SAL50908,4,5,0,0,24
SAL50909,0,0,0,0,0
SAL50910,0,0,0,0,3
SAL50911,140,101,65,67,921
SAL50912,56,7,0,0,276
SAL50913,32,35,19,5,173
SAL50914,0,0,0,0,0
SAL50915,0,0,0,0,7
SAL50916,16,11,12,0,76
SAL50917,832,657,225,38,8264
SAL50918,9,6,0,0,24
SAL50919,0,4,0,0,13
SAL50920,207,135,73,9,1649
SAL50921,20,4,0,0,50
SAL50922,530,376,253,156,3962
SAL50923,11,15,8,0,79
SAL50924,12,13,0,0,54
SAL50925,180,104,35,10,1053
SAL50926,158,60,18,0,856
SAL50927,0,0,0,0,3
SAL50928,14,14,7,0,66
SAL50929,0,4,0,0,7
SAL50930,12,13,6,0,65
SAL50931,0,0,0,0,0
SAL50932,551,322,186,123,3341
SAL50933,245,220,262,151,1496
SAL50934,25,26,3,0,99
SAL50935,0,0,0,0,0
SAL50936,13,4,5,0,46
SAL50937,0,4,0,0,24
SAL50938,198,131,48,23,1192
SAL50939,236,207,221,168,2304
SAL50940,0,0,0,0,19
SAL50941,26,25,3,0,183
SAL50942,0,0,0,0,3
SAL50943,0,0,0,0,6
SAL50944,217,150,61,6,1379
SAL50945,24,21,0,0,97
SAL50946,102,79,38,25,479
SAL50947,430,314,230,205,3694
SAL50948,103,80,24,16,984
SAL50949,3,8,4,0,47
SAL50950,117,43,13,0,1066
SAL50951,131,59,27,3,1199
SAL50952,23,18,4,0,126
SAL50953,48,40,16,0,246
SAL50954,0,0,0,0,11
SAL50955,10,22,3,0,68
SAL50956,0,0,0,0,7
SAL50957,87,54,34,7,403
SAL50958,0,0,0,0,0
SAL50959,0,4,0,0,20
SAL50960,879,348,204,85,3987
SAL50961,5,0,3,0,22
SAL50962,0,0,0,0,12
SAL50963,52,46,21,5,193
SAL50964,5,11,6,0,42
SAL50965,13,15,4,0,47
SAL50966,0,0,4,0,13
SAL50967,5,4,0,0,10
SAL50968,41,29,12,0,187
SAL50969,182,129,85,27,987
SAL50970,412,271,97,39,2728
SAL50971,41,4,0,0,348
SAL50972,9,0,0,0,25
SAL50973,6,0,0,0,37
SAL50974,5,7,0,0,26
SAL50975,22,21,8,0,109
SAL50976,4,6,0,0,29
SAL50977,3,0,0,0,8
SAL50978,45,27,9,0,95
SAL50979,0,0,0,0,8
SAL50980,35,21,6,0,166
SAL50981,0,4,0,0,20
SAL50982,0,0,0,0,22
SAL50983,34,18,20,0,139
SAL50984,0,9,3,0,17
SAL50985,0,0,0,0,0
SAL50986,5,0,0,0,11
SAL50987,23,20,0,3,123
SAL50988,136,114,47,19,774
SAL50989,0,0,0,0,0
SAL50990,7,0,0,0,11
SAL50991,9,4,0,0,28
SAL50992,81,65,23,0,327
SAL50993,49,74,24,10,284
SAL50994,5,0,0,0,16
SAL50995,0,0,0,0,0
SAL50996,77,38,12,5,407
SAL50997,49,31,17,3,347
SAL50998,1361,1021,590,139,10792
SAL50999,3,3,0,0,20
SAL51000,866,682,382,131,5346
SAL51001,3,3,0,0,14
SAL51002,0,0,0,0,4
SAL51003,0,0,0,0,0
SAL51004,242,207,94,51,1282
SAL51005,0,0,0,0,4
SAL51006,20,0,0,0,113
SAL51007,0,0,0,0,4
SAL51008,526,417,253,139,2952
SAL51009,78,53,32,9,371
SAL51010,13,7,0,0,43
SAL51011,0,4,0,0,4
SAL51012,0,0,0,0,15
SAL51013,25,13,4,0,72
SAL51014,25,15,4,0,114
SAL51015,686,311,94,25,4498
SAL51016,284,186,80,15,1596
SAL51017,0,5,0,0,19
SAL51018,0,0,4,0,7
SAL51019,0,0,0,0,8
SAL51020,35,5,0,0,227
SAL51021,1011,746,301,153,7131
SAL51022,0,0,0,0,0
SAL51023,0,0,0,0,7
SAL51024,138,84,15,4,709
SAL51025,113,77,27,6,536
SAL51026,309,221,134,51,1628
SAL51027,0,0,0,0,0
SAL51028,0,0,0,0,0
SAL51029,0,0,0,0,0
SAL51030,760,642,294,88,4436
SAL51031,194,142,95,19,1004
SAL51032,0,0,0,0,0
SAL51033,352,63,0,0,2655
SAL51034,3,0,0,0,9
SAL51035,0,0,0,0,4
SAL51036,200,156,60,15,1458
SAL51037,6,0,0,0,18
SAL51038,0,0,0,0,0
SAL51039,0,0,0,0,0
SAL51040,70,43,19,5,389
SAL51041,11,5,9,5,73
SAL51042,39,15,0,0,184
SAL51043,0,0,0,0,5
SAL51044,26,22,12,4,153
SAL51045,0,0,0,0,0
SAL51046,0,0,0,0,13
SAL51047,598,411,122,29,3235
SAL51048,17,7,4,0,65
SAL51049,45,69,7,0,226
SAL51050,17,12,7,0,136
SAL51051,17,14,9,0,106
SAL51052,7,8,5,0,57
SAL51053,0,8,0,0,19
SAL51054,0,3,0,0,22
SAL51055,296,274,155,56,1604
SAL51056,78,54,13,4,502
SAL51057,5,0,0,0,8
SAL51058,8,3,0,0,23
SAL51059,15,4,5,0,57
SAL51060,11,11,9,0,99
SAL51061,0,0,0,0,13
SAL51062,7,9,10,0,46
SAL51063,7,22,0,0,57
SAL51064,327,405,378,306,2725
SAL51065,5,0,0,0,16
SAL51066,0,0,0,0,7
SAL51067,46,38,12,0,172
SAL51068,0,0,0,0,0
SAL51069,126,88,105,114,1148
SAL51070,34,41,24,0,245
SAL51071,13,11,0,0,59
SAL51072,0,0,4,0,5
SAL51073,0,0,0,0,3
SAL51074,0,0,0,0,8
SAL51075,4,0,0,0,11
SAL51076,27,13,6,0,151
SAL51077,0,0,0,0,12
SAL51078,6,3,0,4,24
SAL51079,8,0,5,0,21
SAL51080,0,0,0,0,3
SAL51081,9,10,4,0,38
SAL51082,0,3,0,0,13
SAL51083,115,126,57,12,510
SAL51084,6,9,0,0,52
SAL51085,47,56,17,0,175
SAL51086,20,17,4,0,103
SAL51087,5,4,0,0,11
SAL51088,37,15,22,13,185
SAL51089,6,5,0,0,22
SAL51090,8,3,0,0,37
SAL51091,0,0,0,0,16
SAL51092,42,43,11,0,223
SAL51093,282,213,121,74,1844
SAL51094,12,11,0,0,50
SAL51095,33,30,5,0,140
SAL51096,8,0,0,0,14
SAL51097,0,0,0,0,0
SAL51098,1148,1048,674,295,7385
SAL51099,0,5,0,0,29
SAL51100,0,0,0,0,3
SAL51101,11,9,4,0,57
SAL51102,15,22,19,0,131
SAL51103,3,0,0,0,4
SAL51104,3,0,0,0,29
SAL51105,0,0,0,0,0
SAL51106,5,0,0,0,14
SAL51107,22,20,12,0,65
SAL51108,0,0,0,0,3
SAL51109,9,6,0,0,71
SAL51110,12,3,3,0,41
SAL51111,1298,250,27,0,9540
SAL51112,17,3,0,0,67
SAL51113,242,86,24,0,2501
SAL51114,18,23,16,0,107
SAL51115,0,4,4,0,22
SAL51116,15,36,0,0,111
SAL51117,0,0,0,0,10
SAL51118,3,0,0,0,25
SAL51119,8,12,0,0,39
SAL51120,5,0,0,0,19
SAL51121,0,0,0,0,8
SAL51122,625,386,167,62,6844
SAL51123,4,0,0,0,20
SAL51124,594,574,269,61,3769
SAL51125,13,6,5,0,54
SAL51126,3,0,0,0,11
SAL51127,56,46,17,0,255
SAL51128,13,7,0,0,33
SAL51129,0,0,0,0,0
SAL51130,347,287,151,31,2085
SAL51131,0,0,0,0,0
SAL51132,51,23,3,0,174
SAL51133,0,0,0,0,6
SAL51134,0,0,0,0,10
SAL51135,460,273,75,29,2210
SAL51136,67,35,9,6,382
SAL51137,0,0,0,0,0
SAL51138,470,382,213,84,2510
SAL51139,43,11,0,0,152
SAL51140,8,0,0,0,36
SAL51141,0,0,0,0,11
SAL51142,17,3,0,0,63
SAL51143,0,4,0,0,11
SAL51144,150,68,27,9,731
SAL51145,6,0,0,0,6
SAL51146,3,0,0,0,15
SAL51147,813,463,171,79,5664
SAL51148,13,21,10,0,166
SAL51149,0,4,0,0,11
SAL51150,16,9,4,4,60
SAL51151,0,0,0,0,5
SAL51152,8,10,6,0,51
SAL51153,67,70,19,0,314
SAL51154,0,0,0,0,0
SAL51155,0,0,0,0,3
SAL51156,71,59,35,17,356
SAL51157,482,378,196,72,2776
SAL51158,70,74,35,8,325
SAL51159,83,36,7,5,1154
SAL51160,37,26,4,0,147
SAL51161,0,7,0,0,13
SAL51162,27,9,7,0,110
SAL51163,4,0,0,0,9
SAL51164,4,0,0,0,23
SAL51165,261,37,3,3,2163
SAL51166,5,3,0,0,18
SAL51167,67,46,21,3,417
SAL51168,18,15,7,0,85
SAL51169,0,0,4,0,14
SAL51170,16,17,3,0,83
SAL51171,9,18,3,0,97
SAL51172,45,18,11,3,255
SAL51173,0,0,0,0,0
SAL51174,262,133,39,4,1269
SAL51175,142,87,55,14,594
SAL51176,859,594,180,43,4226
SAL51177,0,3,0,0,21
SAL51178,4,0,0,0,17
SAL51179,19,21,3,3,132
SAL51180,10,10,0,0,38
SAL51181,178,152,37,0,919
SAL51182,20,19,0,0,87
SAL51183,0,0,0,0,8
SAL51184,127,86,54,9,851
SAL51185,99,57,18,4,346
SAL51186,0,4,0,0,19
SAL51187,3,4,0,0,20
SAL51188,92,100,16,0,386
SAL51189,236,155,68,21,1798
SAL51190,206,153,62,17,2738
SAL51191,25,17,5,0,101
SAL51192,624,475,175,37,4383
SAL51193,10,9,8,0,63
SAL51194,3,0,0,0,43
SAL51195,0,0,0,0,9
SAL51196,8,0,0,0,57
SAL51197,527,399,205,73,4160
SAL51198,47,10,0,0,380
SAL51199,0,0,0,0,9
SAL51200,8,0,0,0,39
SAL51201,148,22,8,4,1007
SAL51202,7,12,5,0,62
SAL51203,70,100,15,0,285
SAL51204,0,0,0,0,0
SAL51205,269,130,44,8,1207
SAL51206,0,0,0,0,3
SAL51207,4,4,0,0,19
SAL51208,60,41,10,0,250
SAL51209,471,409,156,25,2986
SAL51210,351,227,86,28,2481
SAL51211,6,9,0,0,38
SAL51212,0,0,0,0,0
SAL51213,3,9,4,0,42
SAL51214,13,0,0,0,28
SAL51215,9,15,9,0,48
SAL51216,0,0,0,0,3
SAL51217,6,8,3,0,29
SAL51218,45,23,6,0,262
SAL51219,228,140,43,5,2078
SAL51220,5,11,0,0,25
SAL51221,7,3,0,0,17
SAL51222,159,66,14,3,1282
SAL51223,106,84,42,4,475
SAL51224,91,51,22,11,421
SAL51225,187,140,63,28,846
SAL51226,68,41,17,0,287
SAL51227,23,33,8,5,147
SAL51228,5,3,0,0,23
SAL51229,0,0,0,0,8
SAL51230,1070,601,244,90,11396
SAL51231,0,0,0,0,24
SAL51232,21,9,5,3,76
SAL51233,0,0,0,0,5
SAL51234,450,191,40,10,7457
SAL51235,0,0,0,0,15
SAL51236,153,80,22,7,1209
SAL51237,51,38,16,3,252
