SAL_CODE_2021,P_15_19_Mgrs,P_15_19_Profnls,P_15_19_Techs_trades_workers,P_15_19_Comm_psnl_serv_wrkrs,P_15_19_Cler_admin_wrkrs,P_15_19_Sales_wrkrs,P_15_19_Mach_oper_dvrs,P_15_19_Labrs,P_15_19_Inad_desc_Ns,P_15_19_Tot,P_20_24_Mgrs,P_20_24_Profnls,P_20_24_Techs_trades_wrkrs,P_20_24_Comm_psnl_serv_wrkrs,P_20_24_Cler_admin_wrkrs,P_20_24_Sales_wrkrs,P_20_24_Mach_oper_dvrs,P_20_24_Labrs,P_20_24_Inad_desc_Ns,P_20_24_Tot,P_25_34_Mgrs,P_25_34_Profnls,P_25_34_Techs_trades_wrkrs,P_25_34_Comm_psnl_serv_wrkrs,P_25_34_Cler_admin_wrkrs,P_25_34_Sales_wrkrs,P_25_34_Mach_oper_dvrs,P_25_34_Labrs,P_25_34_Inad_desc_Ns,P_25_34_Tot,P_35_44_Mgrs,P_35_44_Profnls,P_35_44_Techs_trades_wrkrs,P_35_44_Comm_psnl_serv_wrkrs,P_35_44_Cler_admin_wrkrs,P_35_44_Sales_wrkrs,P_35_44_Mach_oper_dvrs,P_35_44_Labrs,P_35_44_Inad_desc_Ns,P_35_44_Tot,P_45_54_Mgrs,P_45_54_Profnls,P_45_54_Techs_trades_wrkrs,P_45_54_Comm_psnl_serv_wrkrs,P_45_54_Cler_admin_wrkrs,P_45_54_Sales_wrkrs,P_45_54_Mach_oper_dvrs,P_45_54_Labrs,P_45_54_Inad_desc_Ns,P_45_54_Tot,P_55_64_Mgrs,P_55_64_Profnls,P_55_64_Techs_trades_wrkrs,P_55_64_Comm_psnl_serv_wrkrs,P_55_64_Cler_admin_wrkrs,P_55_64_Sales_wrkrs,P_55_64_Mach_oper_dvrs,P_55_64_Labrs,P_55_64_Inad_desc_Ns,P_55_64_Tot,P_65_74_Mgrs,P_65_74_Profnls,P_65_74_Techs_trades_wrkrs,P_65_74_Comm_psnl_serv_wrkrs,P_65_74_Cler_admin_wrkrs,P_65_74_Sales_wrkrs,P_65_74_Mach_oper_dvrs,P_65_74_Labrs,P_65_74_Inad_desc_Ns,P_65_74_Tot,P_75_84_Mgrs,P_75_84_Profnls,P_75_84_Techs_trades_wrkrs,P_75_84_Comm_psnl_serv_wrkrs,P_75_84_Cler_admin_wrkrs,P_75_84_Sales_wrkrs,P_75_84_Mach_oper_dvrs,P_75_84_Labrs,P_75_84_Inad_desc_Ns,P_75_84_Tot,P_85_yr_over_Mgrs,P_85_yr_over_Profnls,P_85ov_Techs_trades_wrkrs,P_85ov_Com_psnl_serv_wrkrs,P_85_yr_over_Cler_admin_wrkrs,P_85_yr_over_Sales_wrkrs,P_85_yr_over_Mach_oper_dvrs,P_85_yr_over_Labrs,P_85_yr_over_Inad_desc_Ns,P_85_yr_over_Tot,P_Tot_Mgrs,P_Tot_Profnls,P_Tot_Techs_trades_wrkrs,P_Tot_Comm_psnl_serv_wrkrs,P_Tot_Cler_admin_wrkrs,P_Tot_Sales_wrkrs,P_Tot_Mach_oper_dvrs,P_Tot_Labrs,P_Tot_Inad_desc_Ns,P_Tot_Tot
SAL60431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60432,0,0,0,0,0,0,0,3,0,12,0,3,3,0,0,0,4,0,0,9,0,12,6,4,0,0,0,3,0,27,9,14,7,4,0,0,0,4,0,38,4,3,6,0,0,4,0,0,0,33,5,11,8,0,5,0,0,6,0,33,3,4,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,52,37,17,12,4,6,11,0,157
SAL60433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,7,9,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0,0,0,5,3,6,0,27
SAL60434,0,0,4,15,4,22,0,16,0,66,5,16,10,26,11,23,3,0,0,93,29,121,43,42,30,27,5,13,0,314,53,107,28,21,22,11,8,6,6,261,56,146,16,24,34,3,4,5,4,290,45,100,26,11,30,9,6,0,6,233,15,35,6,8,7,4,0,0,0,75,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,207,530,134,143,150,96,27,49,22,1350
SAL60435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60436,4,0,4,0,0,3,0,0,0,14,0,3,8,3,4,0,0,0,0,19,4,14,12,8,3,6,0,0,0,50,11,21,6,10,8,4,3,3,0,63,14,24,7,4,14,5,3,7,0,67,7,10,4,5,6,0,3,9,0,57,3,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,47,78,45,24,36,16,13,26,3,291
SAL60437,3,0,0,12,9,37,3,21,0,80,10,18,25,69,18,34,18,47,6,252,34,88,82,114,52,55,64,115,16,637,22,39,33,57,28,29,31,59,0,309,21,39,29,35,31,18,21,61,7,260,14,17,28,33,30,15,30,26,6,199,6,0,9,9,3,5,6,8,0,50,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,113,215,206,335,171,202,177,336,42,1794
SAL60438,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,8,3,0,3,6,3,0,0,0,0,18,5,5,0,3,0,0,3,0,0,20,6,3,4,0,0,0,5,4,0,19,10,8,3,5,4,0,0,5,0,37,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,16,18,12,13,3,9,8,0,103
SAL60439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,7
SAL60440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,4,0,0,3,25
SAL60441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL60442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,3,0,16
SAL60443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,4,0,0,3,0,0,4,0,4,0,11,0,0,0,4,3,3,0,3,0,13,0,4,0,0,0,0,0,6,0,7,6,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,3,6,4,5,4,9,12,0,63
SAL60444,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,12,0,0,0,3,0,0,3,3,0,12,0,0,0,0,0,0,0,3,0,12,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,5,6,3,0,0,13,0,50
SAL60445,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,3,6,0,4,0,0,13,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,9,5,6,7,7,4,0,38
SAL60446,0,0,3,0,0,0,0,0,0,4,0,0,4,3,0,0,0,3,0,12,0,4,7,6,3,0,0,6,0,31,0,3,8,0,0,6,0,0,0,27,4,13,3,5,0,4,5,0,0,34,5,0,3,6,4,0,5,0,0,23,4,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,23,25,24,15,7,12,15,4,143
SAL60447,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,5,0,3,0,27
SAL60448,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,8,3,0,5,0,0,8,0,19,3,7,5,0,0,0,0,5,0,15,6,16,0,0,5,0,0,0,0,25,0,9,0,0,3,4,0,0,0,19,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,48,13,6,14,5,0,5,0,97
SAL60449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL60450,4,0,15,14,7,38,4,26,0,109,9,19,44,49,29,42,12,32,6,228,51,57,130,74,71,42,40,67,6,550,48,49,71,81,66,42,57,68,11,483,47,43,75,83,66,41,46,69,3,464,31,47,47,72,39,19,62,58,6,383,8,12,16,21,4,4,15,15,4,93,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,196,227,396,395,274,228,235,332,35,2330
SAL60451,0,9,7,26,3,59,5,26,0,134,13,54,31,64,21,61,4,24,4,275,77,300,108,166,108,85,66,106,15,1032,118,263,61,82,87,39,18,66,7,740,123,239,66,69,88,30,10,20,10,657,80,175,44,44,75,22,6,17,7,474,22,53,15,8,15,0,9,6,0,133,5,5,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,437,1088,343,469,403,286,120,262,41,3451
SAL60452,3,0,22,22,6,63,6,39,0,165,22,34,62,77,33,78,25,89,8,429,79,131,132,170,74,68,101,226,22,1003,74,84,64,88,58,36,48,113,18,586,54,67,49,76,54,41,44,86,11,483,44,54,38,44,60,35,51,62,10,398,12,9,20,12,9,6,7,19,0,90,0,3,5,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,291,386,390,494,310,327,284,628,73,3170
SAL60453,6,0,16,61,6,58,13,39,3,207,7,33,43,42,11,26,10,29,7,196,53,171,65,75,34,39,24,44,3,504,107,193,44,53,51,27,25,27,9,530,120,195,51,55,88,33,12,37,10,602,71,137,40,39,51,28,22,34,4,415,21,35,10,9,14,8,6,5,0,112,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,392,756,266,339,252,220,107,205,35,2573
SAL60454,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,8,8,4,0,5,0,3,0,25,9,14,3,0,0,0,0,0,0,39,3,9,3,4,3,3,6,6,0,32,5,5,5,6,6,0,0,0,0,28,6,9,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,39,32,14,11,8,5,14,0,149
SAL60455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,4,0,0,21
SAL60456,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,6,5,0,4,0,0,0,0,0,0,12,4,5,0,0,0,0,0,0,0,5,3,4,0,0,6,4,3,4,0,19,3,4,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,12,5,3,6,4,11,0,63
SAL60457,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,3,0,0,0,0,0,14,3,3,0,0,0,0,3,3,0,23,5,0,0,6,5,0,6,4,0,26,4,3,3,0,4,0,7,0,0,21,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,12,11,12,3,14,15,0,87
SAL60458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,10,4,4,0,0,0,0,0,0,0,13,0,0,0,5,0,0,0,0,0,10,0,3,0,0,0,0,0,5,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,5,8,11,0,0,9,0,51
SAL60459,0,4,6,9,0,18,0,14,0,47,3,52,18,46,20,31,4,18,0,195,53,199,73,76,41,36,8,52,8,542,55,112,32,37,31,14,6,8,11,302,44,102,21,21,28,9,3,12,3,244,33,60,15,13,24,5,4,6,0,165,8,26,4,5,9,0,0,9,0,67,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,205,549,177,210,162,111,30,110,23,1567
SAL60460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,4,0,0,0,3,0,0,0,0,11,0,5,0,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,4,3,6,0,0,9,3,37
SAL60461,3,0,0,3,0,7,0,8,0,15,0,0,4,0,6,0,3,0,0,17,6,0,12,0,0,6,4,6,0,37,7,6,4,6,7,0,0,0,0,38,12,9,4,6,6,0,9,8,3,60,10,0,0,8,10,0,8,15,0,55,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,20,32,19,30,17,28,38,4,224
SAL60462,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,4,0,3,0,0,15,7,0,0,0,0,0,0,4,0,9,8,0,0,0,3,3,0,0,0,21,5,3,0,0,0,0,0,3,0,12,10,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,10,8,11,5,7,6,0,71
SAL60463,0,0,0,3,0,3,0,3,0,8,0,0,0,3,0,0,0,5,0,11,3,0,11,0,0,3,3,4,0,30,7,8,0,0,0,4,5,0,0,21,6,4,0,7,7,5,5,3,0,34,4,3,5,3,3,0,5,4,0,25,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16,13,20,14,20,14,21,0,141
SAL60464,3,3,12,17,4,47,4,27,4,123,6,16,28,28,17,32,6,16,0,147,28,86,43,43,24,21,21,36,5,300,48,100,43,47,37,24,18,22,6,354,63,91,36,35,73,24,25,28,3,370,26,80,25,33,59,18,7,18,4,276,11,26,13,4,14,11,7,9,0,100,4,5,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,180,403,203,214,231,172,100,153,24,1685
SAL60465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,7,0,0,3,0,24
SAL60466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,4,0,0,0,25
SAL60467,0,0,0,0,0,0,0,4,0,9,3,0,0,3,0,0,0,4,0,10,4,6,4,10,0,4,0,3,0,29,6,3,6,9,4,0,0,8,0,31,10,3,9,0,6,3,0,14,5,44,6,11,6,5,0,0,4,11,5,42,0,0,5,0,4,4,0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,24,30,15,10,6,44,8,191
SAL60468,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,4,0,4,0,14,6,0,0,0,4,0,0,0,0,11,8,0,3,0,0,0,0,0,0,13,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,20,6,9,5,4,0,3,8,0,60
SAL60469,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,8,0,3,6,0,0,0,0,4,0,14,3,0,4,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,7,0,0,15,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,10,5,3,6,6,16,0,59
SAL60470,0,0,4,0,0,7,0,0,0,12,0,0,3,0,0,0,0,0,0,6,4,9,0,3,3,0,5,3,0,27,4,5,6,7,0,0,5,0,0,24,6,13,3,4,3,0,7,4,0,44,3,6,4,4,4,0,3,6,0,32,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,23,18,16,6,15,11,9,149
SAL60471,0,0,10,9,6,16,0,4,0,40,7,14,12,23,10,12,0,5,0,89,52,91,66,53,61,19,12,16,0,364,40,62,31,44,49,12,0,8,5,244,25,23,19,25,35,16,6,9,0,167,15,19,10,30,27,3,8,5,0,118,0,7,0,3,7,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,212,144,191,199,82,26,44,8,1047
SAL60472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,4,0,14
SAL60473,0,0,0,0,0,11,0,0,0,9,0,0,0,0,3,0,4,0,0,16,0,6,4,5,0,6,6,6,0,36,3,3,5,7,5,5,0,16,0,42,9,5,9,6,7,4,3,9,0,53,12,15,3,16,16,8,6,10,0,89,11,0,4,5,0,4,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,33,29,45,27,28,21,49,0,274
SAL60474,0,0,0,5,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,7,0,34,9,9,6,6,6,0,0,0,0,31,5,4,0,3,7,6,0,0,0,29,10,6,3,3,8,7,0,0,0,38,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,37,16,27,16,11,3,11,0,149
SAL60475,4,0,24,17,10,39,3,19,0,116,6,19,49,27,23,40,5,12,7,184,47,82,115,70,95,23,21,42,9,508,93,120,74,78,84,27,27,39,14,555,73,79,57,76,105,27,26,26,12,487,53,61,47,49,85,28,40,33,8,392,17,11,8,9,10,3,9,13,0,86,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,289,377,370,326,407,192,135,180,48,2329
SAL60476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,3,4,0,0,0,0,0,0,0,10,6,8,0,0,0,4,0,0,3,19,0,6,0,3,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,10,8,0,0,7,8,3,61
SAL60477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL60478,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,6,0,0,6,3,5,0,4,0,0,0,0,0,21,7,13,5,4,3,3,0,0,0,30,5,12,0,4,10,4,0,0,0,43,5,15,9,8,4,3,0,0,0,49,5,9,0,0,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24,59,25,16,22,11,3,10,0,171
SAL60479,0,0,3,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,15,6,11,8,6,0,0,4,0,0,39,4,10,9,3,0,6,4,5,0,37,12,9,8,8,6,7,3,7,0,69,9,7,11,7,7,8,5,8,0,67,6,0,5,0,3,5,4,0,0,29,0,6,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,43,48,54,30,29,21,18,31,4,262
SAL60480,0,0,10,0,0,7,0,4,0,17,0,0,5,0,9,0,4,3,0,21,0,6,10,5,5,9,4,3,0,31,7,4,9,3,12,3,0,5,0,50,11,8,6,5,7,6,7,4,0,57,7,13,6,5,10,4,8,6,0,55,6,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,29,45,22,40,24,18,29,4,245
SAL60481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,7,6,6,0,0,10,0,43
SAL60482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL60483,0,0,0,0,0,8,0,0,0,17,0,5,9,0,0,5,0,5,0,21,4,7,7,7,8,4,0,0,0,34,12,20,0,0,6,0,0,4,5,47,19,16,6,8,8,5,0,6,0,66,12,24,9,8,16,0,3,3,0,75,9,8,3,3,4,0,0,0,0,28,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,55,82,33,26,40,23,7,18,4,288
SAL60484,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,12,9,0,0,4,0,0,3,5,0,18,6,0,5,0,3,3,0,0,0,17,4,0,5,0,0,0,3,7,0,24,5,0,4,0,5,0,4,4,0,19,6,0,0,0,7,0,0,0,0,12,3,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,35,6,16,4,11,3,12,28,3,119
SAL60485,0,0,0,0,0,4,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,10,3,3,3,0,0,3,0,22,7,19,3,0,4,0,3,0,0,40,3,10,10,0,3,0,5,0,5,40,5,10,0,4,3,0,3,0,0,37,5,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,23,51,27,20,12,8,13,7,5,158
SAL60486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL60487,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,8,0,3,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,8,0,0,3,9,0,39
SAL60488,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,3,0,0,0,0,0,0,0,12,4,3,3,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,4,5,8,0,4,8,0,47
SAL60489,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,0,0,7,0,0,3,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,6,3,6,9,8,0,47
SAL60490,0,0,17,21,6,42,6,16,0,106,4,15,25,24,4,19,4,15,0,119,28,84,33,30,21,18,21,15,0,246,31,85,33,38,29,14,9,26,3,271,53,77,26,43,52,10,19,15,0,301,24,59,21,28,37,16,12,15,0,218,5,9,13,5,6,3,6,9,4,54,3,3,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,151,329,173,193,163,124,74,108,8,1322
