SAL_CODE_2021,P_Sol_sp_En_Tot_2011_2015,P_Sol_sp_En_Tot_2016,P_Sol_sp_En_Tot_2017,P_Sol_sp_En_Tot_2018,P_Sol_sp_En_Tot_2019,P_Sol_sp_En_Tot_2020,P_Sol_sp_En_Tot_2021,P_Sol_sp_En_Tot_Yr_arr_ns,P_Sol_sp_En_Tot_YoA_Tot,P_LanProf_En_ns_B_2005,P_LanProf_En_ns_2005_2010,P_LanProf_En_ns_2011_2015,P_LanProf_En_ns_2016,P_LanProf_En_ns_2017,P_LanProf_En_ns_2018,P_LanProf_En_ns_2019,P_LanProf_En_ns_2020,P_LanProf_En_ns_2021,P_LanProf_En_ns_Yr_arr_ns,P_LanProf_En_ns_Tot,P_Tot_B_2005,P_Tot_2005_2010,P_Tot_2011_2015,P_Tot_2016,P_Tot_2017,P_Tot_2018,P_Tot_2019,P_Tot_2020,P_Tot_2021,P_Tot_Yr_arrival_ns,P_Tot_YoA_Tot
SAL60258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,17
SAL60259,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,13,4,6,0,0,0,0,0,0,0,24
SAL60260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL60261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8
SAL60262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7
SAL60263,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,39,7,3,0,0,0,0,0,0,0,52
SAL60264,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,32,7,0,0,0,0,0,0,0,5,46
SAL60265,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,14
SAL60266,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,16
SAL60267,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
SAL60268,8,3,3,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,3,19,5,9,3,3,4,0,0,0,0,44
SAL60269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7
SAL60271,4,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,21,4,4,0,4,4,0,0,0,6,40
SAL60272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8
SAL60273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6
SAL60274,14,7,3,3,7,0,0,4,43,0,0,0,0,0,0,0,0,0,0,0,51,0,26,7,3,5,7,4,0,9,105
SAL60275,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,77,13,0,0,0,0,0,0,0,3,92
SAL60276,291,108,123,114,122,42,5,11,1006,3,0,0,0,0,0,0,0,0,5,12,372,149,343,129,133,136,136,55,10,25,1491
SAL60277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4
SAL60279,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,21
SAL60280,6,0,0,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,85,11,16,0,5,0,4,0,0,0,125
SAL60281,185,69,53,50,32,19,0,5,645,0,0,0,0,0,0,0,0,0,3,6,670,161,232,86,64,64,42,23,0,30,1380
SAL60282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60283,4,10,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,40,11,11,10,0,3,0,0,0,0,71
SAL60284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60285,23,6,11,5,8,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,211,43,35,10,11,8,10,0,0,11,347
SAL60286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SAL60288,125,66,56,44,66,32,0,5,464,0,0,0,0,0,0,0,0,0,0,7,184,75,142,77,58,43,84,36,0,17,700
SAL60289,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,22,5,4,0,0,0,3,4,0,0,35
SAL60290,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,11
SAL60291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60292,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,16
SAL60293,0,0,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,40,12,0,0,0,4,3,0,0,0,59
SAL60294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60295,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,22
SAL60296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL60297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,4,27
SAL60298,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,0,3,0,0,0,0,0,0,5,33
SAL60299,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,4,0,0,0,17
SAL60300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,5,28
SAL60301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,25
SAL60302,4,0,0,0,0,0,0,5,42,0,0,0,0,0,0,0,0,0,0,0,131,17,13,0,0,4,0,0,0,5,183
SAL60303,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4
SAL60304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,22
SAL60305,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,28,3,0,4,0,0,0,0,0,4,34
SAL60306,108,48,41,38,27,9,0,7,357,3,0,0,0,0,0,0,0,0,0,6,246,52,147,48,39,41,27,9,0,18,638
SAL60307,598,213,182,179,142,66,5,32,1945,3,0,0,0,0,0,0,0,0,0,9,1140,412,693,226,207,198,166,69,9,75,3203
SAL60308,41,25,17,14,16,0,0,0,176,0,0,0,0,0,0,0,0,0,6,5,313,60,61,30,25,18,19,5,7,7,541
SAL60309,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,27
SAL60310,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,87,12,0,0,4,0,3,4,0,0,106
SAL60311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5
SAL60312,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,15
SAL60313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60316,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,3,0,0,0,0,0,15
SAL60317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,14
SAL60318,0,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,55,0,5,3,0,0,0,0,0,5,71
SAL60319,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,0,0,0,0,0,5,27
SAL60320,41,17,19,25,16,11,11,7,178,0,0,0,0,0,0,0,0,0,0,0,251,38,57,14,21,25,26,10,11,11,458
SAL60321,8,0,0,8,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,202,33,15,5,3,8,0,4,0,3,275
SAL60322,144,61,64,61,38,13,10,7,501,0,0,0,0,0,0,0,0,0,9,9,333,83,168,66,73,65,46,16,10,16,883
SAL60323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL60324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,15
SAL60325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SAL60327,34,11,15,14,20,0,0,15,201,0,0,0,0,0,0,0,0,0,0,0,432,82,57,10,16,19,25,5,0,23,687
SAL60328,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,3,0,0,0,0,23
SAL60329,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,45,0,14,0,3,0,0,0,0,3,68
SAL60330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60331,253,105,90,65,75,22,0,13,921,0,0,0,0,0,0,0,0,0,0,0,518,183,304,103,99,73,85,29,8,32,1431
SAL60332,3,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,38,8,5,0,3,0,3,0,0,0,57
SAL60333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11
SAL60334,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,53,3,6,0,0,0,0,0,0,6,78
SAL60335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
SAL60337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60338,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,20
SAL60339,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,14
SAL60340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60341,3,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,50,3,3,0,0,0,0,0,0,5,65
SAL60342,204,60,75,49,69,20,5,10,646,0,0,0,0,0,0,0,0,0,3,8,504,122,247,67,74,57,77,24,8,43,1240
SAL60343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60345,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,18
SAL60346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11
SAL60348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60350,23,8,4,18,13,4,0,8,100,0,0,0,0,0,0,0,0,0,0,0,267,17,43,12,8,18,12,7,0,23,413
SAL60351,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,33,10,4,0,0,0,0,0,0,0,42
SAL60352,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,13
SAL60353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL60354,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,8
SAL60355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,12
SAL60356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL60357,0,5,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,80,0,4,5,0,0,3,0,0,11,104
SAL60358,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,22
SAL60359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL60360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,29
SAL60361,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL60362,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,44,3,4,0,0,0,0,0,0,0,51
SAL60363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60364,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,31
SAL60365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,6,0,0,0,0,0,0,0,16
SAL60366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60367,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,59,14,8,0,0,0,4,0,0,0,84
SAL60368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SAL60369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,16
SAL60371,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,8,0,5,0,0,0,0,0,0,25
SAL60372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL60373,134,45,61,58,41,3,0,10,440,0,0,0,0,0,0,0,0,0,0,0,138,64,146,46,70,57,44,6,0,16,602
SAL60374,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,46,4,0,0,0,0,0,0,0,0,51
SAL60375,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,7
SAL60376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL60378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,36
SAL60379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
SAL60380,4,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,4,0,0,3,0,0,0,0,24
SAL60381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60382,14,10,21,15,10,4,0,0,141,0,0,0,0,0,0,0,0,0,0,0,376,81,33,15,22,18,9,11,4,11,583
SAL60383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60385,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,3,5,0,0,0,0,0,0,0,24
SAL60386,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,7
SAL60387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9
SAL60388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL60389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,18
SAL60390,17,13,4,8,16,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,46,10,21,11,12,13,16,0,0,4,132
SAL60391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60392,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,35,6,0,0,0,0,0,0,0,0,52
SAL60393,0,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,17
SAL60394,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,14
SAL60395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL60397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,19
SAL60398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4
SAL60400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60401,25,7,13,12,17,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,87,16,27,7,13,9,17,0,0,0,185
SAL60402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
SAL60403,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,34,0,4,0,0,0,0,0,0,5,46
SAL60404,35,12,10,20,12,4,3,0,140,0,0,0,0,0,0,0,0,0,0,0,242,34,50,13,14,21,15,7,3,9,416
SAL60405,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,3,0,0,0,0,21
SAL60406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6
SAL60407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,7
SAL60409,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,54,3,0,0,0,0,0,0,0,4,65
SAL60410,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,47,12,6,0,0,0,0,0,0,4,68
SAL60411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL60412,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,16
SAL60413,17,3,5,8,4,4,0,0,70,0,0,0,0,0,0,0,0,0,0,0,51,11,26,8,5,8,4,5,0,3,121
SAL60414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
SAL60415,4,0,0,7,3,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,69,12,15,0,5,7,3,3,0,5,122
SAL60416,129,60,43,28,16,10,5,6,396,0,0,0,0,0,0,0,0,0,0,3,145,44,152,60,47,36,18,10,5,17,535
SAL60417,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,10
SAL60418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
SAL60419,406,163,172,119,89,21,0,27,1256,0,0,0,6,0,0,0,0,0,0,3,366,149,440,172,178,124,99,22,0,37,1600
SAL60420,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,23,0,3,0,0,0,0,0,0,0,30
SAL60421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60422,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10
SAL60423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10
SAL60425,103,35,22,16,11,5,3,5,255,0,0,0,0,0,0,0,0,0,0,0,104,50,110,35,21,20,13,4,3,10,369
SAL60426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10
SAL60427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL60428,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,33,0,4,0,0,0,0,0,0,0,36
SAL60429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL60430,106,39,35,39,30,9,5,4,390,0,0,0,0,0,0,0,0,0,0,0,299,83,134,43,37,45,34,13,9,5,696
SAL60431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60432,4,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,25,3,3,0,0,9,6,0,0,0,51
SAL60433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8
SAL60434,84,26,25,19,9,0,0,4,258,0,0,0,0,0,0,0,0,0,3,0,254,53,110,28,30,26,16,0,0,5,528
SAL60435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60436,4,0,0,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,75,12,5,3,0,3,0,0,0,0,106
SAL60437,262,140,134,161,147,48,0,19,1052,0,0,0,0,0,0,0,0,0,4,4,166,122,275,143,142,177,151,50,0,30,1262
SAL60438,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,31,6,0,0,0,0,0,0,0,0,44
SAL60439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
SAL60441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4
SAL60442,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8
SAL60443,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,19
SAL60444,0,0,5,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,0,0,0,0,16
SAL60445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,11
SAL60446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,5,29
SAL60447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
SAL60448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,24
SAL60449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60450,28,11,9,9,7,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,309,27,42,19,13,5,12,0,0,12,440
SAL60451,357,138,111,130,107,37,12,19,1254,0,0,0,0,0,0,0,0,0,0,0,581,215,417,149,130,146,128,40,12,37,1850
SAL60452,521,171,157,140,160,91,21,28,1607,0,0,0,0,0,0,0,0,0,0,0,285,266,555,175,171,152,179,94,24,45,1952
SAL60453,103,60,55,29,33,8,4,0,415,0,3,0,0,0,0,0,0,0,0,3,445,91,136,68,63,33,33,11,7,13,901
SAL60454,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,55,6,0,0,0,0,0,0,0,8,72
SAL60455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7
